,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,blockiness,contrast,cubcol.1.0,cubrow.0.5,color_fulness,cubcol.0.5,uhdhdsim,temporal,blur,noise,cubcol.0.3,cubrow.0.6,cubrow.1.0,saturation,cubrow.0,cubcol.0.6,cubcol.0,fft,cubrow.0.3,tone,movement
45,345,39.6191,26.7834,30,44.3369,0,119,119,10,133,11,0.98162,37.11858,0.0,0.0,0.46429,5.618,23.01708,0.0,0.0,126.0,32.16614,0.00052,0.54,3.073,-1.0,0.063867,362.32088906735254,1.6214524385871072,87.97797272944987,0.14598117677023978,0.1520519714780569,88.7996177058359,0.3022116945119312,89.54599561510182,6.925601542524883,13671.415208791634,0.6546971376184951,0.18260796479997396,0.17209540872954324,0.06588860062784926,40.798383171175736,0.1692696155474319,0.24697447134199807,0.05751777913284235,69918.22220682717,0.04794478421293539,0.48338392156862753,23.698350694444443
46,346,39.0801,26.6956,30,44.5516,0,119,119,9,133,11,0.96271,36.59731,0.0,0.0,0.71429,5.587,22.99656,0.0,0.0,126.0,32.01309,0.00066,0.54,3.123,-1.0,0.063451,360.3307538496127,1.6042424589898232,91.22638418551878,0.1445015368424332,0.15055745283145278,89.41620357081638,0.29908973603111744,89.62545615113805,6.899978962550681,13288.861617681321,0.6524795115752606,0.1814437641520779,0.17089861066325196,0.06561756341067923,40.55477660379292,0.16770661984898333,0.24443757528068397,0.056973676951488555,69777.3975295374,0.048238352716711216,0.47762078431372545,23.78954475308642
47,347,38.4769,26.554,29,44.3486,0,119,119,9,133,11,0.965,36.03247,0.0,0.0,1.89286,5.646,22.91978,0.0,0.0,126.0,31.98828,0.00062,0.54,2.786,-1.0,0.060459,358.34242794691613,1.4069388201297488,91.26584392080757,0.1430774676432059,0.14905911718545115,89.71966981754103,0.2960702103767008,89.8518159249217,6.861666011636454,12521.262072756132,0.6508560966394287,0.18051582622678014,0.1703641117928053,0.06557250281107416,40.33269528989439,0.1660908252755949,0.24216539269699047,0.05645457649044019,69328.8272095425,0.04856155991395965,0.4763166274509803,23.58400848765432
48,348,38.3718,26.4916,29,44.7693,0,119,119,9,133,11,0.96816,35.92459,0.0,0.0,0.85714,5.772,22.7985,0.0,0.0,126.0,32.01708,0.00082,0.54,3.09,0.1268,0.064626,356.38337900173696,1.6739198088896057,89.83588957092323,0.14169494996099644,0.14774946508580994,90.09997972029699,0.29305680489142694,90.04603131811088,6.843421314240985,12233.041232298578,0.6464208445529693,0.17926963908124713,0.16980254067784462,0.06600156448830141,40.39350721571181,0.16483408400675795,0.23968243346462284,0.05591676542191843,69145.47500255064,0.04871344949251556,0.4811356862745098,23.359182098765434
49,349,38.7802,26.5133,29,42.2449,0,119,119,9,133,11,0.96748,36.28658,0.0,0.0,0.89286,5.67,22.74191,0.0,0.0,126.0,31.97833,0.00072,0.55,2.676,-1.0,0.074321,354.4478342194619,1.5656570807678358,89.3225150087561,0.14035355608082162,0.1464414125913673,90.6488799133712,0.29016575056815386,90.05387408626427,6.835096928772859,12950.399690940432,0.6486384705962007,0.17831842111212745,0.1681076814356822,0.065720560849133,40.415495884271316,0.16382812749693773,0.23751090520725482,0.0554373091847693,69760.35921356155,0.049609786015242525,0.4872580784313726,23.26292438271605
50,350,38.9374,26.5378,30,45.9987,0,119,119,9,133,11,0.96303,36.43029,0.0,0.0,1.89286,5.684,22.75944,0.0,0.0,126.0,32.01876,0.00061,0.55,2.823,-1.0,0.075169,352.5369781480577,1.2856694739440306,89.21715424496512,0.13906505911679357,0.14520121446006973,91.70110203623507,0.2873961801080839,90.07888304743165,6.821028058281401,12270.214354514079,0.6464208445529721,0.17764956698313203,0.16724785753918317,0.06631956066494807,40.44771434642651,0.16285167026462188,0.23543371512593134,0.05495015130041986,69118.28831804097,0.04992365386763002,0.4936964509803921,23.383198302469136
51,351,39.5182,26.4662,30,44.4129,0,119,120,9,133,11,0.95611,36.97553,0.0,0.0,3.0,5.6,22.78264,0.0,0.0,126.0,32.02187,0.00069,0.54,2.975,-1.0,0.080698,350.6682981772432,1.4006527906204247,86.40872125904966,0.13780463668196677,0.14403755688138825,92.26814445572464,0.28469749477553724,89.95397994025076,6.799096010873211,12108.7552398717,0.6508560966394328,0.176824881331756,0.16608045666634177,0.06586347456568525,40.48879722312645,0.16231968779788714,0.2335796130428107,0.054474632569060565,69164.83716143057,0.049544866392082415,0.5000145098039215,23.589313271604937
52,352,40.7091,26.2484,30,43.9302,0,119,120,9,133,12,0.96843,38.02455,0.0,0.0,3.39286,5.562,22.72083,0.0,0.0,126.0,31.99172,0.00074,0.54,3.068,-1.0,0.098147,348.85682976689685,0.7516953304680757,87.1227974068571,0.13658053179533583,0.14284800842864032,92.96479293936605,0.2821096193445673,89.84361285271198,6.762487211218444,13113.277096236543,0.6492326817035993,0.17610882631043465,0.16447164116068155,0.06571467869378544,40.52311329782745,0.16146371009937807,0.23147993480945328,0.054034649523767075,69314.76877962484,0.049667814190175366,0.5046564705882353,23.390287422839506
53,353,41.9366,25.8803,31,42.1823,0,119,119,10,133,12,0.97547,39.12087,0.0,0.0,1.89286,5.436,22.5347,0.0,0.0,126.0,31.95786,0.00056,0.54,3.073,-1.0,0.093387,347.129085001893,0.9531072824891481,89.88256552033202,0.13542302909954787,0.14188457736152282,93.73987959905212,0.27974964882520975,89.76103609800833,6.706667046812479,13738.116803625266,0.6524795115752751,0.17569131693167148,0.1630540827510525,0.0657590651221079,40.59334046163677,0.16071263302591074,0.229556340973948,0.05361042797343457,69547.09077463756,0.04950716618797133,0.5072843137254902,23.52589699074074
54,354,42.9231,25.5703,32,45.1575,0,119,119,10,133,12,0.95989,39.97581,0.0,0.0,3.14286,5.415,22.22127,0.0,0.0,126.0,31.91305,0.00069,0.54,2.69,-1.0,0.103034,345.54225876259517,1.4623824382361186,91.69137395992269,0.1342557143812031,0.14080999690961601,94.01326035816331,0.2773042893848611,89.70887868906891,6.643033377724496,14355.22023243259,0.6569147636617269,0.17563765737867573,0.16186029807588218,0.06595405440302288,40.56776277518567,0.15976702815015456,0.22787762444377946,0.053212883073003495,69996.03522742465,0.049732462173199266,0.5080125490196078,23.588348765432098
55,355,44.1754,25.2416,33,43.584,0,119,119,10,133,12,0.95859,41.06613,0.0,0.0,2.03571,5.303,21.95624,0.0,0.0,126.0,31.86756,0.00063,0.53,2.561,-1.0,0.113302,344.14658612175907,1.2518732975922608,88.95262069735381,0.13321572778609211,0.13963445360172044,94.2502497227521,0.27510466527586586,89.51926999420797,6.562719462820667,15441.69625042272,0.660755804640785,0.17483236305556601,0.16064834589014287,0.06727936866657172,40.5963213885272,0.15895831666643814,0.22593493919710356,0.05281129276639311,69935.88754102019,0.049998434654273526,0.5081176470588236,23.785252700617285
56,356,45.2176,25.0894,33,40.4822,0,119,119,9,133,12,0.96023,41.98831,0.0,0.0,1.85714,5.303,21.67495,0.0,0.0,126.0,31.88313,0.00054,0.55,2.627,0.12603,0.102427,342.9191903329022,1.484616307858324,89.57247094196225,0.13218473921606966,0.13859666875370744,94.71889015408996,0.2730691847288264,89.43094382979864,6.482357868990778,16255.684960370847,0.6607558046407862,0.17328112630508583,0.15942752610047284,0.07049387094728962,40.64490122853974,0.1581597459271581,0.22406956809650616,0.05241273744541681,69693.95941615003,0.05028031525437089,0.5098458823529411,23.666618441358025
57,357,46.0912,25.0651,33,38.0657,0,119,119,10,133,12,0.95731,42.78155,0.0,0.0,3.71429,5.297,21.54848,0.0,0.0,126.0,31.88345,0.00068,0.55,2.474,-1.0,0.112974,341.83367633867095,1.3018548306531026,86.90359025497592,0.13122887320631474,0.13753291289987077,94.87507295843261,0.2710773083001141,89.46454588284425,6.380399527873475,16666.701661718726,0.6607558046407874,0.17209360262334866,0.1581240219669479,0.07305683689676909,40.80374070155768,0.1576500994519863,0.2222374776902095,0.05209449930087588,69769.97077063324,0.050981330802907725,0.5119792156862746,23.00096450617284
58,358,46.8943,25.0417,34,37.2195,0,119,119,10,133,12,0.96399,43.45924,0.0,0.0,1.75,5.254,21.53016,0.0,0.0,126.0,31.8624,0.00069,0.56,3.076,-1.0,0.09988,340.90492830571924,0.9874184759850483,86.19324823762148,0.1306537171393644,0.13660940778604527,94.89775299657104,0.2689556191489861,89.45795891753028,6.296220847348871,17601.207900754453,0.6607558046407861,0.17085715497089493,0.15696619625412533,0.07536092112100282,40.769966596438564,0.1572055295395923,0.22041394532643474,0.05180839931502129,69993.2401416259,0.051151871503417955,0.5116474509803922,22.28226273148148
59,359,47.4668,25.0034,34,38.2699,0,119,119,10,133,12,0.96616,43.98749,0.0,0.0,1.14286,5.227,21.51562,0.0,0.0,126.0,31.78307,0.00075,0.56,2.908,-1.0,0.105823,340.09147351696043,1.153654091753125,89.4483897651165,0.13016566621934242,0.1356151672583794,95.0414562870799,0.2669500035084008,89.41435347823744,6.230803015490844,18123.876630962313,0.6607558046407908,0.16967911543850206,0.15598827880579053,0.07524273045548108,40.85163182388117,0.15673073247648917,0.21875584012069296,0.05155509266476836,70046.59800281584,0.0512985831459673,0.509743274509802,21.498408564814813
60,360,49.3608,24.9321,35,36.8604,0,120,119,10,133,13,0.96168,45.70429,0.0,0.0,3.57143,5.08,21.48386,0.0,0.0,126.0,31.81338,0.0007,0.55,2.831,-1.0,0.105582,339.3826224045938,0.9772372571901045,86.84157754659444,0.12984124942818778,0.13458679213005453,94.98962460340701,0.2665856462645046,88.95735964691173,6.185766594811312,20248.71770080536,0.6706555126421491,0.16952503183398385,0.15210005657397493,0.07678277613906133,40.852181328667534,0.15559344471978898,0.21767823946721893,0.05136302963772042,70831.42214958956,0.052246056061067594,0.5096486274509804,20.990306712962962
61,361,51.3325,25.1956,37,36.1397,0,120,119,10,133,13,0.9508,47.52656,0.0,0.0,1.60714,4.988,21.4203,0.0,0.0,126.0,31.91812,0.0006,0.56,2.733,-1.0,0.103202,338.7571231515523,1.7617832826676607,89.27308507305027,0.1293613234848372,0.13375796240326004,95.51502381599477,0.2653295691534285,88.62924728117056,6.152584372744072,22805.90101378833,0.6789318057076704,0.1694310597400802,0.1502385193860503,0.07771295242286307,40.83618879906925,0.15508142680166367,0.21651192173230369,0.05100423006765294,71394.1339632855,0.052693167057312265,0.5088118039215686,20.188560956790123
62,362,52.0793,25.2988,37,35.0681,0,120,119,10,133,13,0.95687,48.24101,0.0,0.0,1.5,4.912,21.64791,0.0,0.0,126.0,32.00628,0.00059,0.56,2.784,-1.0,0.106434,338.1783340735653,1.702347218884127,92.38664542133984,0.12862125546407432,0.13227407960830717,96.06939414602022,0.26335543781998794,88.60148938796506,6.134604554397736,24022.565180133166,0.6855846838373602,0.1690726483418907,0.1483214661065522,0.07894261365018786,40.844150684497976,0.15416334040680194,0.21499351008890386,0.050442691409216936,71365.63142248696,0.05313914613315156,0.5086921568627452,19.350646219135804
63,363,54.1238,25.1413,38,36.9351,0,120,119,10,133,13,0.96229,50.12738,0.0,0.0,1.78571,4.733,21.73457,0.0,0.0,126.0,32.25335,0.00083,0.56,2.5,-1.0,0.095097,337.62843823432337,1.886329117327096,88.60720391579939,0.12769233156671161,0.13049878896649555,96.8065883848808,0.26077422750653867,88.20290826230504,6.108483073384008,27456.088745980673,0.6938609769028948,0.16758038628262178,0.1473092883532595,0.0806971833920048,40.902983112099726,0.1533082074552682,0.2125969992626059,0.04989620212391662,71767.59928382574,0.05335678059459931,0.5139560784313724,18.673418209876544
64,364,56.5689,25.0587,40,36.0782,0,120,119,10,133,13,0.97904,52.3803,0.0,0.0,1.71429,4.528,21.59722,0.0,0.0,125.0,32.43812,0.00066,0.58,2.461,0.13477,0.09631,337.11877168448115,1.0897619545191788,92.73141922247927,0.12615676487337787,0.12762226182710976,96.99143131452958,0.2577822153368047,87.73415507078916,6.036344891694954,31596.196176776848,0.705978310947474,0.16560169869465807,0.14568562540807906,0.0822167421137129,40.96522992922936,0.15197199577769724,0.21010100641016002,0.049296680095482895,72479.32304255213,0.05364782182556532,0.5203247058823529,18.156442901234566
65,365,59.0157,24.7915,41,33.5803,0,120,119,11,133,13,0.9648,54.60752,0.0,0.0,1.14286,4.306,21.52599,0.0,0.0,125.0,32.37125,0.00086,0.58,2.549,-1.0,0.120794,336.6740996435436,0.9288331636985241,92.54098915939697,0.12484295286279586,0.1248447843902982,96.85512205403799,0.2542218308360377,87.1620964200537,5.993141160175704,36101.64340095637,0.7092251408191355,0.16363213814197408,0.1439772044626233,0.08480592942405138,40.913482666015625,0.151048427931558,0.20730956854447208,0.04871418414592016,73234.56964182974,0.0548892249247862,0.5208298039215685,17.705729166666668
66,366,62.9253,24.5534,43,35.7431,0,120,119,11,133,14,0.97103,58.20027,0.0,0.0,1.03571,4.062,21.29561,0.0,0.0,125.0,32.3267,0.0007,0.58,2.55,-1.0,0.108232,336.2957719679494,1.6650309788979365,86.82263731211125,0.12275920510549786,0.12230370025783625,96.22302548028522,0.250504742387456,86.55679216162952,5.9105433668104075,42728.33654959062,0.7203132710352979,0.16158238846717507,0.14324616232112494,0.08920917666346978,40.961697425371334,0.15026035536364485,0.2043194154342558,0.048058356305709767,74167.47504972095,0.056145881187727356,0.5201356862745098,17.061390817901234
67,367,65.5911,24.5514,45,31.7507,0,120,119,11,133,14,0.9706,60.64174,0.0,0.0,1.78571,3.956,21.0884,0.0,0.0,126.0,32.26318,0.00069,0.58,2.378,-1.0,0.097868,335.982391119638,1.658105141838944,91.63486655305057,0.12035483646444266,0.11973886163275925,95.83388312794028,0.24618489538874858,85.9800578905429,5.791190500232178,47183.20423529963,0.7269661491649844,0.16010257808098888,0.14006312950381752,0.09241425154471243,40.84942626953125,0.1498583377642606,0.2014671815461238,0.04738869043899,74828.72013661366,0.057271334415095056,0.5180619607843138,16.396653163580247
68,368,66.1998,24.3494,45,31.4147,0,120,119,11,133,14,0.95597,61.16403,0.0,0.0,0.82143,3.915,21.08232,0.0,0.0,125.0,32.08747,0.00083,0.59,2.434,-1.0,0.109623,335.76561159979707,1.432407613385708,89.09013098126306,0.11799536235130738,0.11737781635067261,95.28648301017043,0.24086265249451427,85.82746439596559,5.731933577088119,48335.26751980353,0.7225308970785225,0.1580075338950866,0.1369314907731397,0.09489147581715159,40.88253953721788,0.14931300975006653,0.1987671297985862,0.04668177319145275,74579.76411480864,0.05742213502956208,0.5143219607843138,15.818383487654321
69,369,69.8028,23.5831,47,34.3677,0,120,119,11,133,14,0.97804,64.44152,0.0,0.0,0.96429,3.834,20.90509,0.0,0.0,125.0,32.12458,0.00086,0.59,2.6,-1.0,0.111805,335.6004360045075,1.520366133529047,89.29841732060268,0.11591200184321093,0.11468577858964066,94.88005884583131,0.23550476922643923,85.19827791636962,5.652493437998422,54382.34019860783,0.7308071901440432,0.15525902149980286,0.1338201231528389,0.09562182162460738,40.80345511730806,0.14837498144774816,0.19551540748336035,0.04579640280943743,75232.74973940312,0.05860839912288395,0.5139976470588237,15.488329475308642
70,370,72.4436,22.9479,48,30.9112,0,120,119,12,133,15,0.98534,66.86334,0.0,0.0,1.17857,3.686,20.24588,0.0,0.0,125.0,32.13742,0.00095,0.59,2.702,-1.0,0.101548,335.5014438702693,1.9294308802777689,86.19604740639086,0.11404907762430071,0.1119463169489546,95.11262077787671,0.22979395293127722,84.58459376576238,5.516218313342273,59895.47150456735,0.7330248161872759,0.15205316839996771,0.13011068494712077,0.09677490682226664,40.83593410915798,0.1475944758766874,0.19220945153945596,0.04510230064826576,75839.4625707913,0.060656974888553504,0.5130729411764707,14.95138888888889
71,371,73.9276,22.4774,49,29.2029,0,120,119,12,133,15,0.94173,68.26634,0.0,0.0,1.78571,3.632,19.70073,0.0,0.0,124.0,32.11865,0.00083,0.59,2.689,-1.0,0.117114,335.43993868302806,2.285111141951126,92.39628247694586,0.1123948476879362,0.10897879260728642,94.69857332476883,0.22535452136632178,84.4755423516786,5.444498077612814,63240.15772802283,0.7330248161872781,0.14900511733374178,0.12611821739932969,0.09812173088455015,40.86237250434028,0.14694016023889792,0.18917312782109091,0.04437468109881963,76053.65431908262,0.06351743092764832,0.5110350196078428,14.470775462962964
72,372,76.7911,21.7758,52,30.214,0,120,119,12,133,15,0.96286,70.91636,0.0,0.0,1.5,3.581,19.2962,0.0,0.0,124.0,32.24084,0.00135,0.61,2.697,0.13194,0.115448,335.44190268428866,2.0142860352091896,90.0544840160563,0.11114557812106442,0.10585020310145628,94.72772154081323,0.22004173827577123,83.71416834630594,5.337270727215027,69636.23045644318,0.742924524188637,0.14699869171952232,0.12324334940661416,0.09994270112466738,40.87053143536603,0.14611333790834402,0.1868213433812914,0.04391779672660812,76524.03055571106,0.06602394179639139,0.5144376470588236,13.930796682098766
73,373,79.0775,21.4243,54,28.1836,0,120,119,12,133,15,0.95841,73.08853,0.0,0.0,1.32143,3.488,18.69508,0.0,0.0,125.0,32.32815,0.0016,0.62,2.643,-1.0,0.117198,335.4784861322226,2.5065453154860013,91.96395181995365,0.10988024143471382,0.10326182014764182,94.72479129169594,0.21535820258505858,83.10918882908764,5.2236350223979295,74129.2712197654,0.7495774023183327,0.14450409404702114,0.12097208900453581,0.10232432375548267,40.999909765926404,0.14523385422951374,0.18260255783903362,0.043463028569265476,76427.9987542403,0.06994743480638962,0.5168780392156863,13.254484953703704
74,374,80.5752,20.8175,54,25.8492,0,120,119,12,133,15,0.98152,74.50004,0.0,0.0,1.46429,3.401,18.39796,0.0,0.0,125.0,32.3987,0.00178,0.62,2.616,-1.0,0.100879,335.5584969486086,2.0945032691463625,88.92317257332931,0.10863855997137631,0.1008802149268026,94.54257945685393,0.20848875390926294,82.7114669417067,5.169624986896442,76979.7310621874,0.7501716134257238,0.14198998084321662,0.11867939638719668,0.10510636967321098,41.07950921706212,0.1448063326696635,0.17812300850263546,0.04294143636165394,76151.98042503728,0.07387647441385214,0.5189964705882353,12.742235725308642
75,375,82.9957,19.6887,56,28.2669,0,120,119,13,133,15,0.95604,76.78665,0.0,0.0,1.32143,3.35,17.87527,0.0,0.0,125.0,32.51945,0.0029,0.63,2.514,-1.0,0.11996,335.66459495190855,2.294119844259881,89.02181054527036,0.10825714305877299,0.09831036528239723,94.63606190338712,0.2023232407306798,81.90398501990812,5.111627546624609,82895.35488840805,0.7578536953838532,0.13932571327382415,0.11574040943212659,0.10879737556639463,41.05783194082754,0.14530259777015914,0.17374017506542624,0.04245922123636622,76436.87389621705,0.07812310097140018,0.5230263921568626,12.390673225308642
76,376,84.9592,18.9585,58,28.7899,0,120,119,13,133,15,0.95559,78.71192,0.0,0.0,5.28571,3.145,16.90978,0.0,0.0,125.0,32.6196,0.00296,0.65,2.447,-1.0,0.109656,335.8058092875536,1.9881499729398757,90.96030917670129,0.10872094722590162,0.09572581035416572,94.61602954651885,0.19485985932072228,81.25707388397842,4.978380729851628,86375.92420773774,0.772188655471672,0.1371233511736316,0.11407921673953059,0.1113559638022389,41.11280615535783,0.1474322877017639,0.16850298647181905,0.04191447684324563,76431.66664646562,0.08471423218629459,0.5265487843137254,12.05787037037037
77,377,86.4942,17.9796,60,26.9963,0,120,119,13,133,15,0.93644,80.2075,0.0,0.0,7.03571,2.968,16.28349,0.0,0.0,126.0,32.70405,0.00308,0.64,2.58,-1.0,0.110958,335.96357171033344,2.1947830221451743,92.80161248824513,0.1091366649883057,0.09332233528916431,94.46166085525032,0.18664888092496273,80.80540406594989,4.8857903789780845,88686.54067354949,0.7826825745804201,0.13468345375504073,0.11153347697609915,0.1127283119321039,41.10968526204427,0.15046389845180333,0.16319583999026244,0.04138189285318823,76810.71440017154,0.09317447227278985,0.528453725490196,11.679783950617283
78,378,87.485,17.8396,61,25.2704,0,120,119,13,133,15,0.95269,81.17753,0.0,0.0,9.85714,2.896,15.44253,0.0,0.0,126.0,32.76731,0.00349,0.63,2.509,-1.0,0.11154,336.14901888127156,2.2118072200609373,88.0348898597155,0.10970314042940446,0.09086568987169202,94.50329858958389,0.1789566906521724,80.45036767458741,4.686543215110554,90946.25968019536,0.7986409496040688,0.13231308854071075,0.10930573645852541,0.11408543121552821,41.129108193479944,0.1541154662378926,0.15799920935826536,0.0410093284321526,77324.46322695294,0.10300157730378796,0.5299733333333333,11.388358410493828
79,379,87.5423,17.6749,61,21.4982,0,120,119,13,133,15,0.96776,81.24282,0.0,0.0,9.07143,2.862,15.32185,0.0,0.0,125.0,32.74278,0.00278,0.62,2.555,-1.0,0.109314,336.3552437240942,2.2788699238194514,89.58853935248615,0.1097329917798984,0.08794047905706376,94.38619790986957,0.16902371709029504,80.34507757285333,4.7210500315296136,90121.64953196666,0.7925822825817893,0.13052474452312918,0.10787264851727038,0.1150055239704894,41.15788815345293,0.1581748712232764,0.1524867009795729,0.04104454958354309,77525.85601764848,0.11258891931121491,0.5307290196078431,10.855372299382717
80,380,87.9031,17.8389,62,23.212,0,120,119,13,133,15,0.93487,81.59107,0.0,0.0,8.64286,2.78,15.17923,0.0,0.0,125.0,32.77568,0.00289,0.63,2.493,0.13002,0.098887,336.5939264514677,1.98591785810749,89.75392044917452,0.10896734086587075,0.0861314057318407,94.62424290936139,0.15873549226561876,80.24876944654297,4.740078355643926,90062.67448531483,0.7976117457756438,0.12893065308074805,0.10755881211589187,0.11601952413231925,41.0818441885489,0.16291417590225832,0.14695764031932054,0.04082683879328877,77254.87161154457,0.12266003001479114,0.5307514509803921,10.341049382716049
81,381,86.8107,18.8968,60,25.8174,0,120,119,13,133,15,0.95751,80.5568,0.0,0.0,7.89286,2.772,15.32358,0.0,0.0,125.0,32.71632,0.00181,0.63,2.473,-1.0,0.117119,336.8285561207962,2.500884011280755,89.28806320552928,0.10701270066248034,0.08539425810649195,94.8535090608212,0.14923567632992354,80.44045186912493,4.807093206281588,86233.35406064049,0.7798707374297943,0.12781655021340926,0.10598310520838866,0.11691088732594125,41.05956447271653,0.16794163757368186,0.14239333396811396,0.04069884486905648,76842.11939831122,0.13166262592550657,0.527740745098038,9.781298225308642
82,382,86.5948,18.3305,59,24.8542,0,120,119,13,133,15,0.98087,80.33263,0.0,0.0,7.71429,2.742,16.23511,0.0,0.0,125.0,32.69083,0.00147,0.63,2.582,-1.0,0.090251,337.07031239854086,2.9242457659603076,87.22369365864866,0.10467121830002626,0.08464174993824612,94.65466325874728,0.14091312873554232,80.45915356485807,4.950421230960082,85488.95894880731,0.7738120704075064,0.12683665892786414,0.10537490599328593,0.1181824481589375,41.08391071837625,0.17234548596625995,0.1379108510701158,0.04050154554154334,76620.8313559129,0.13992345615448645,0.526636862745098,9.157648533950617
83,383,87.4006,18.4054,60,25.6069,0,120,119,13,133,15,0.95839,81.09731,0.0,0.0,7.35714,2.763,15.75158,0.0,0.0,125.0,32.76307,0.00195,0.65,2.641,-1.0,0.108238,337.3292847364398,2.468925098054611,89.7478166835869,0.10359465585515633,0.0810544637375899,94.98000256594032,0.13508235790373088,80.30270320453837,4.867988290072599,88568.96974729888,0.7843059895162604,0.1201975196979105,0.10105858108785068,0.11946430436455574,41.17675008891541,0.17689947816110907,0.1337095131763636,0.04064421828948768,76727.34551556132,0.14862176902412216,0.528276862745098,8.794560185185185
84,384,86.353,19.2999,59,27.6601,0,120,119,13,133,15,0.97733,80.05205,0.0,0.0,9.0,2.755,15.81497,0.0,0.0,124.0,32.73375,0.00128,0.64,2.746,-1.0,0.107274,337.61092917613047,2.790726030885069,89.7789630920379,0.10245552202072085,0.07581869351758411,95.20107319803651,0.13042649587251728,80.60632947013936,4.887473473952625,85818.98730874792,0.7699710294284366,0.113731653866321,0.09516569752390105,0.12056191343391075,41.21140524781781,0.1818762640064112,0.12924579117551058,0.04080517222908685,76510.712216967,0.1570070213917602,0.5260642156862743,8.475067515432098
85,385,85.437,19.3517,58,26.4509,0,120,119,13,133,15,0.96066,79.18264,0.0,0.0,8.82143,2.747,16.58282,0.0,0.0,124.0,32.72185,0.00123,0.64,3.039,-1.0,0.114994,337.9125299605472,2.9000334028904518,88.63282883182127,0.10074472175533442,0.07261575545591849,95.26101135726562,0.1303450995207915,80.79893256415556,4.999064470091548,83151.21754853483,0.7572594842764513,0.11095401564691681,0.09177359878537086,0.12170210984356883,41.26482664508584,0.1863328028325491,0.12393882151479987,0.040753990943644035,76102.30336262583,0.1654780855139707,0.5250372549019607,8.252652391975309
86,386,85.5916,19.5082,58,24.5958,0,120,119,13,133,15,0.96337,79.38588,0.0,0.0,9.57143,2.753,16.62908,0.0,0.0,124.0,32.82123,0.00097,0.64,2.912,-1.0,0.114071,338.25329508208273,2.6549052060086322,89.92842926348739,0.10022495682196754,0.07046370477999975,95.55239997341324,0.13141832407830076,80.7136856410739,4.948389207454967,83597.8969865738,0.76937681832104,0.10911647705065813,0.08885024420614478,0.12292775496506744,41.269507514105904,0.19040288060664518,0.11945479662528173,0.0411007859982619,76406.69314604987,0.17385842814335822,0.5268701960784314,8.174672067901234
87,387,83.9628,20.0853,57,30.0013,0,120,119,13,133,15,0.96324,77.8632,0.0,0.0,8.42857,2.78,16.76321,0.0,0.0,124.0,32.83024,0.00091,0.63,2.888,-1.0,0.109118,338.6313823752361,2.824630247254657,91.01580787192876,0.09945070116036824,0.06843972879483382,95.7474116524601,0.13215055880400664,81.06874096035737,5.0505809462679165,79388.00784223444,0.7517950283615565,0.10864444863632151,0.08684757232641471,0.12483264492799677,41.40352338626061,0.19469195152750693,0.11629870738316696,0.04108271473043542,76017.05498577525,0.18182466292706845,0.5273874509803921,8.084635416666666
88,388,83.948,19.9847,57,26.2193,0,120,119,13,133,15,0.95432,77.87367,0.0,0.0,7.03571,2.806,17.25649,0.0,0.0,124.0,32.941,0.00078,0.62,2.863,0.12924,0.11785,339.0205057000687,2.7419278800992957,88.47085752972062,0.09902239142528362,0.0666085305743371,95.53792088862477,0.13364060879872464,81.17363965825129,5.170177582995765,79614.3364408851,0.7473597762750943,0.10840311324261002,0.08464749965944494,0.12629463257948703,41.46111721462674,0.19907214407996104,0.11281417190062402,0.040923758484035754,75579.59905557337,0.18851404699551072,0.5306025098039215,8.13768325617284
89,389,84.4284,20.3899,57,25.0137,0,120,119,13,133,16,0.9422,78.35174,0.0,0.0,8.57143,2.799,17.17039,0.0,0.0,124.0,33.0609,0.00101,0.63,2.829,-1.0,0.11904,339.41798646190955,2.4309308368933937,86.98044852647406,0.09916904988424599,0.06519650429612345,95.74807335479254,0.13469443862758732,81.13354871722017,5.135055549119323,80640.16973518215,0.751200817254154,0.1091610171918316,0.08241030569322981,0.12774048828041293,41.51347897376543,0.20347164826879788,0.1078335580169396,0.04087149197111061,75513.84156331375,0.19600816168224777,0.5327000000000001,8.294994212962964
90,390,82.5286,21.2524,55,31.2938,0,119,119,13,133,16,0.94581,76.56811,0.0,0.0,7.53571,2.824,17.51722,0.0,0.0,124.0,33.03273,0.00069,0.63,3.021,-1.0,0.125248,339.82044551151336,2.3198152813299076,88.6304614759307,0.09895460415925356,0.06305246918089917,95.81641714237215,0.13447997253637492,81.51182432567465,5.229666341529284,76907.49035981907,0.7413011092527975,0.1097279159279082,0.08090097882323247,0.13019352586635632,41.574559341242285,0.20778815259381728,0.10442948904342764,0.04072183637125081,75340.20208316576,0.2022732065075823,0.5330756862745099,8.30372299382716
