,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,cubrow.0,cubcol.0.3,cubrow.0.5,cubcol.0,cubrow.0.3,cubcol.0.6,saturation,uhdhdsim,cubcol.1.0,noise,color_fulness,temporal,blockiness,movement,tone,fft,cubrow.1.0,blur,cubcol.0.5,contrast,cubrow.0.6
45,345,36.4419,25.7845,22,38.9688,0,119,119,8,133,10,1.00853,33.6431,0.0,0.0,0.35714,7.721,22.14356,0.0,0.0,125.0,31.88005,9e-05,0.29,3.259,-1.0,0.873137,361.91923859293604,0.15143700132946766,0.1605106832628317,0.14152622485898933,0.040588807261508514,0.03866801993161226,0.22881803359277622,40.6822208357446,90.94870253262576,0.12753152117584846,0.3480393014730569,88.69979514348064,6.807228240681405,1.7229437126072062,24.06688850308642,0.47845450980392157,71296.03631892223,0.057622317274869696,12760.468396532418,0.2874585163094122,88.36438306060215,0.15999268051833712
46,346,35.9051,25.7107,22,38.9099,0,119,119,8,133,9,0.98659,33.14239,0.0,0.0,0.46429,7.539,22.13031,0.0,0.0,125.0,31.73086,0.0001,0.28,3.509,-1.0,0.924645,359.9461651231613,0.15001061363171506,0.15958384958701108,0.14012382982620636,0.04022453160225274,0.03889975673713483,0.22646217883922196,40.43913438585069,91.05409725467324,0.12625677905120553,0.3458216754298294,89.286596505202,6.782878459814629,1.3914332386114516,24.13136574074074,0.4723643137254901,71039.35115955042,0.057438921778493066,12367.545145347503,0.28446329149099403,88.36020103822601,0.15891144483794126
47,347,35.3281,25.5678,21,38.5988,0,119,119,8,133,9,0.98377,32.61392,0.0,0.0,1.0,7.63,22.06745,0.0,0.0,126.0,31.70988,8e-05,0.29,3.169,-1.0,0.952476,357.96201827881873,0.1485830142793325,0.1588811178863036,0.13871476508020478,0.03988083193793838,0.039319465242141395,0.22427828636516703,40.22756976845824,91.32328869875406,0.1250220048666599,0.34582167542982917,89.49114973288331,6.748862953881009,1.42564080457064,23.88179976851852,0.47129221568627444,70665.12074821154,0.05729210799144097,11633.006510896774,0.2815606984732793,86.6677219007954,0.1585019669981582
48,348,35.2894,25.5,22,39.9865,0,119,119,8,133,9,0.99022,32.56199,0.0,0.0,0.71429,7.689,21.94527,0.0,0.0,126.0,31.74101,0.00012,0.28,3.11,0.14789,1.007371,356.01807883633955,0.14752860433093956,0.1578630272381405,0.1374903520594042,0.03952460631172109,0.03949621669262728,0.22200521008344204,40.28667760778357,91.51883364460906,0.12382788945244105,0.3458216754298286,89.83820654121652,6.736885825534378,1.442610891939266,23.595534336419753,0.4757796078431372,70621.76091195917,0.05777203460476737,11425.161350668186,0.278696945653634,87.81316513665251,0.1580488056718342
49,349,35.6724,25.5108,22,37.3182,0,119,119,8,133,9,0.98882,32.90527,0.0,0.0,1.07143,7.586,21.88458,0.0,0.0,126.0,31.69881,0.00017,0.28,2.696,-1.0,1.065601,354.09110280651174,0.14674401430870077,0.15709358468430806,0.13625894085364115,0.03919676073254181,0.04056857023476052,0.21999009603658828,40.3030244803723,91.54294847942808,0.12266418328941348,0.3458216754298289,90.38573772105026,6.7335892449038175,1.3569122790564119,23.535349151234566,0.4814337647058822,71414.37509832914,0.05741144576776632,12147.69514879256,0.2759316593787206,87.7543596149066,0.1564827321323459
50,350,35.8187,25.5283,22,41.1536,0,119,119,8,133,10,0.97955,33.03541,0.0,0.0,1.32143,7.534,21.89253,0.0,0.0,126.0,31.73945,8e-05,0.28,2.94,-1.0,1.051977,352.1869076540934,0.1459438931032289,0.15662242526421188,0.13512680121951276,0.03887936022750573,0.0409532116178616,0.21801079967553333,40.33792038905768,91.60551761765117,0.12154805076851632,0.34582167542982895,91.44559908593965,6.722790535454049,1.212473224315371,23.703462577160494,0.4882986274509801,70498.01688679935,0.057990261043665635,11366.536990039102,0.27328594766173564,88.06270259894649,0.15570286708156472
51,351,36.3968,25.4539,23,40.1121,0,119,120,8,133,10,0.97154,33.55563,0.0,0.0,1.5,7.226,21.91021,0.0,0.0,126.0,31.73929,9e-05,0.29,3.081,-1.0,1.067194,350.32351394505065,0.1455880386542248,0.15584021680744645,0.13405702795473914,0.038557775806691404,0.040633146758530095,0.21625354418991324,40.372453854407794,91.42696764304851,0.12045662472250944,0.3458216754298316,92.0445914761994,6.698809688849802,1.0114050109024186,23.901234567901234,0.49444509803921427,70781.1579661661,0.05758072546027195,11189.939604432779,0.2707007102547402,89.53911304549352,0.15470673345272656
52,352,37.672,25.2183,23,39.3496,0,119,120,8,133,10,0.99337,34.65559,0.0,0.0,1.92857,6.817,21.84418,0.0,0.0,126.0,31.70747,8e-05,0.29,3.527,-1.0,1.117544,348.51856640713675,0.1449188758923195,0.1553247179882269,0.13295375698923675,0.03827605880419571,0.040729313351751326,0.21427782568512507,40.40403747558594,91.25317608751203,0.11940131051198807,0.34582167542982956,92.76931053319042,6.659792740425321,0.743158160743688,23.701822916666668,0.4993580392156862,71180.5633954784,0.05749662547238296,12279.118562842394,0.26822093898611465,89.28231251698446,0.15316624594164327
53,353,38.9462,24.8412,24,37.7732,0,119,119,8,133,10,0.99459,35.76427,0.0,0.0,1.57143,6.724,21.6426,0.0,0.0,127.0,31.6711,5e-05,0.29,3.511,-1.0,1.089358,346.7920331275249,0.14427801333696375,0.15514801360459043,0.13205275121506022,0.03799992844188505,0.040591537110201394,0.21248179152954624,40.467128612377024,91.10853268180696,0.11840182190199137,0.34582167542983205,93.5063293523277,6.5922431381385955,0.8172027703544281,23.734278549382715,0.5021180392156863,71321.39606483569,0.05758094130229198,12978.251673652456,0.2659396203107412,92.04114987099165,0.15182475040445798
54,354,40.0653,24.5279,24,40.6747,0,119,119,8,133,10,0.97984,36.71459,0.0,0.0,2.03571,6.51,21.31947,0.0,0.0,126.0,31.62851,6e-05,0.29,2.886,-1.0,1.124447,345.2210890434765,0.1434648726419848,0.15536078000727566,0.13102464397888924,0.03773552092378299,0.04080324786931025,0.21090448005603157,40.436153647340376,91.01060349569325,0.11739000677952924,0.34582167542983355,93.81050894996545,6.510705684942801,1.2252628948696878,23.81206597222222,0.50322,71732.70365001941,0.05775619332061296,13641.301766812416,0.2635827280606301,91.93256774868298,0.1506795658816185
55,355,41.3828,24.1858,25,39.7568,0,119,119,8,133,10,0.9806,37.83572,0.0,0.0,2.03571,6.435,21.05084,0.0,0.0,126.0,31.58061,9e-05,0.29,2.668,-1.0,1.123753,343.8214510562475,0.14280507401852008,0.15474455664947312,0.12995514452281676,0.03747710624479955,0.041061313467106106,0.20905699397816044,40.45193406093268,90.70540746891109,0.11649495093703802,0.34803930147305606,94.0441657167318,6.4204118534604575,1.3312626102689196,24.03173225308642,0.503495294117647,71734.5131252531,0.05935875162462244,14749.27196874311,0.26147975227996373,89.52904971033875,0.14956407675140815
56,356,42.5012,24.0187,25,36.4644,0,119,119,8,133,10,0.98092,38.80347,0.0,0.0,1.71429,6.43,20.75801,0.0,0.0,126.0,31.59566,0.00011,0.29,2.75,0.15484,1.135135,342.60099762351905,0.14216352892635292,0.15338288441176373,0.12898105334473142,0.037222256995119954,0.041302702410601175,0.20733769871533683,40.49696839885947,90.58523461492909,0.11562277382338146,0.3502569275162844,94.5547057180068,6.320192594093975,1.2849406656007614,23.90899884259259,0.5052486274509804,71528.87934143662,0.06238895182978344,15630.995415035008,0.25948267048315465,88.32333194377557,0.1483427639653226
57,357,43.4135,23.9814,26,34.4418,0,119,119,8,133,10,0.97826,39.61454,0.0,0.0,2.85714,6.592,20.61944,0.0,0.0,126.0,31.59254,0.0001,0.29,2.611,-1.0,1.147452,341.52111842240345,0.1418546951505106,0.15235308671065934,0.1279474411473311,0.03703192390838689,0.04205606369004277,0.20562239304977734,40.65360947597174,90.57827518952095,0.11479434364639617,0.348039301473061,94.66027729145186,6.2074717688699055,1.0604564389759137,23.21513310185185,0.5066050980392157,71728.1779194002,0.06458188036472827,16213.504456956895,0.2575235379028873,86.91196977033225,0.147136295495714
58,358,44.242,23.9562,26,34.0551,0,119,119,8,133,10,0.98634,40.30301,0.0,0.0,0.89286,6.455,20.58873,0.0,0.0,126.0,31.57369,6e-05,0.29,3.071,-1.0,1.14665,340.5955577333085,0.14166221276790433,0.15131435073344837,0.12700925301045513,0.03687086496959277,0.04225384622751978,0.20390489222249855,40.617354216399015,90.5058302758367,0.11437477497453552,0.34803930147305673,94.72552151431518,6.106852090689746,0.8222409536803681,22.446373456790123,0.506236862745098,72038.12289500136,0.06712936265573445,17110.191174880867,0.25548290405495633,89.52275155670873,0.14604309944956836
59,359,44.8592,23.9159,26,35.6638,0,119,119,8,133,10,0.97785,40.84384,0.0,0.0,0.64286,6.293,20.57032,0.0,0.0,126.0,31.49429,0.0001,0.3,3.087,-1.0,1.090362,339.7907970809855,0.141395225481164,0.15030422864780554,0.12604864627724804,0.03676947216346228,0.04228184920139664,0.20235621600469783,40.69830435293692,90.41391920164841,0.11391684201509131,0.34803930147306056,94.87175261983376,6.025622547900206,0.9618873082072324,21.686583719135804,0.5040752941176471,72233.22715230664,0.06697752142599062,17737.8697541178,0.25351256381178133,92.65320439072462,0.14512549294852767
60,360,46.7196,23.8153,28,33.9488,0,120,119,8,133,11,0.98148,42.49383,0.0,0.0,1.89286,5.97,20.53531,0.0,0.0,126.0,31.51752,0.00014,0.29,2.996,-1.0,1.105706,339.08832232999924,0.14045796253014636,0.15027092498247893,0.12509686393607547,0.03665244411710326,0.043207594083213084,0.20139976380410318,40.6977793375651,89.80624154517284,0.11379770835685388,0.35469217960274996,94.8766966965166,5.963777783211818,0.9986798344437349,21.194782021604937,0.5054270588235295,73157.93304885522,0.06877190586413826,19870.8131927672,0.2532236437531944,91.20624405965398,0.14141627761595116
61,361,48.6246,24.0578,29,33.5823,0,120,119,8,133,11,0.96417,44.20702,0.0,0.0,0.85714,5.836,20.44796,0.0,0.0,126.0,31.61285,0.00014,0.3,3.142,-1.0,1.090828,338.4621800482051,0.14019051611141856,0.1503253151578468,0.1243051616019985,0.036436901536868765,0.04368792558839802,0.20018780211919526,40.66586736985195,89.38664480701463,0.1134550589344105,0.36237426156087094,95.42784908441064,5.911123947006391,1.2566222786859202,20.34273726851852,0.5050909803921568,73807.60363204152,0.06963507546389926,22472.83175748766,0.25205145204526525,86.98754144805724,0.1396588613042562
62,362,49.4223,24.1478,29,32.0401,0,120,119,8,133,11,0.97741,44.93261,0.0,0.0,0.96429,5.643,20.6563,0.0,0.0,126.0,31.69819,9e-05,0.3,2.853,-1.0,1.117006,337.8803763094207,0.13955950230097788,0.15013536555699933,0.12282943880882197,0.036110198238432985,0.04415182956389414,0.1988756107617357,40.670260959201386,89.38233080638362,0.11293052632909062,0.36237426156087227,95.97725171116797,5.873301525891822,1.3089787765942391,19.43084490740741,0.5052123333333284,73627.83244143655,0.07107899926343039,23737.600125880574,0.2501495580846641,86.76895145676257,0.13774834987639162
63,363,51.3967,23.9536,30,34.1549,0,120,119,8,133,11,0.98698,46.6954,0.0,0.0,1.39286,5.342,20.73308,0.0,0.0,126.0,31.93969,0.00016,0.3,2.807,-1.0,1.065272,337.3342925106952,0.13884415785265863,0.1490461541083405,0.12128576301502941,0.035765500806161636,0.04439940981580984,0.19667241395884977,40.70858293698158,88.96039452786991,0.11216887122068933,0.36237426156087665,96.65939176356538,5.818485029306635,1.4417125383515863,18.696180555555557,0.5101255882352939,73966.41345962901,0.07292565551240554,27121.305390514466,0.24772536283327357,89.3797667605925,0.13678657783513204
64,364,53.6356,23.8377,31,33.6782,0,120,119,9,133,11,0.99804,48.70362,0.0,0.0,1.78571,5.0,20.56527,0.0,0.0,125.0,32.11565,0.00015,0.3,2.698,0.17734,1.047707,336.83678989400426,0.13795157093220137,0.14740030129950663,0.11865283549486273,0.035365365267705985,0.04464059951682636,0.1942754268855435,40.7647245430652,88.4683681148627,0.11088371904636767,0.36237426156087676,96.80544493602358,5.712800965836041,1.7996881652990562,18.145929783950617,0.5138050980392157,74678.6585668582,0.07450286149455194,31029.309429686502,0.24515581310541026,89.89999390810956,0.1353316698782323
65,365,55.891,23.5017,32,31.1837,0,120,119,9,133,11,0.97274,50.72388,0.0,0.0,0.5,4.758,20.46736,0.0,0.0,125.0,32.03412,0.00015,0.3,2.723,-1.0,1.065108,336.39443215950456,0.13739297816714746,0.14588501362632839,0.11615265335793994,0.03506455655723462,0.04573725873334768,0.191704647939826,40.70665034541378,87.82624971261511,0.10974357958863191,0.36459188760410594,96.72449950391702,5.642332207903179,1.9775245048064156,17.64284336419753,0.5133101960784314,75333.16103579855,0.07723019810568595,35241.63462730617,0.24187333698181362,88.30920173494891,0.13384024586291643
66,366,59.3686,23.1771,34,32.8327,0,120,119,9,133,12,0.98679,53.84489,0.0,0.0,1.07143,4.466,20.17854,0.0,0.0,125.0,31.9652,0.00014,0.29,2.744,-1.0,1.06652,336.0111599585056,0.137019548156698,0.14425232532166635,0.11385249825467893,0.03470341435559144,0.04672862354052854,0.1888908443634228,40.744344452281055,87.13525621121246,0.10814682076375733,0.3684329285831729,95.90463242203876,5.5249802006749125,1.8958768297383624,17.00665509259259,0.5156482352941176,76303.149835123,0.08171584470739786,41624.19148816204,0.23857530358063178,89.1081306675163,0.13316860948393694
67,367,61.772,23.1614,36,28.9033,0,120,119,9,133,12,0.98799,56.00847,0.0,0.0,0.89286,4.371,19.89527,0.0,0.0,126.0,31.88535,0.00011,0.3,2.33,-1.0,1.024151,335.70871851414876,0.13712930092306203,0.14324918820451774,0.11156948184783652,0.0342495159916749,0.04778696296709959,0.18622759256939267,40.618921162169656,86.42649903374402,0.10603655656081824,0.37065055462640295,95.60025438902102,5.368909902786475,1.6127555826408848,16.31346450617284,0.5149360784313725,77032.64872388305,0.08509297579789113,45833.28441052216,0.23448926580848029,89.72862547009305,0.1303584309369377
68,368,62.2872,22.9406,36,28.9752,0,120,119,9,133,12,0.96801,56.44891,0.0,0.0,0.32143,4.365,19.87599,0.0,0.0,125.0,31.70408,0.00017,0.3,2.506,-1.0,1.041427,335.49221572665226,0.13727600210348956,0.14178917957306583,0.10943798380159873,0.033874284517066866,0.04808169272344929,0.18374742398508606,40.65327284071181,86.291087291262,0.10394585028004943,0.3706505546264,94.98749778604702,5.300058946771156,1.5970124684221585,15.71117862654321,0.5114890588235294,76736.62227951412,0.08749908888063415,46868.59723334381,0.2294682911292729,84.8660971408885,0.1275708819476304
69,369,65.6749,22.1474,38,31.8492,0,120,119,9,133,12,0.98976,59.47584,0.0,0.0,0.85714,4.291,19.68334,0.0,0.0,125.0,31.72881,0.00013,0.3,2.586,-1.0,1.03415,335.3271366792877,0.13678757373821532,0.13949708692578863,0.10704640666356548,0.03341085597606059,0.04923402682839942,0.18069340958427269,40.57137835467303,85.6027145954744,0.10221977651383661,0.37227396956223013,94.56931265981194,5.198511974495316,1.3273247192288502,15.313994984567902,0.5090537254901961,77370.16425210681,0.08828837565496861,52164.88931743776,0.2241898975038027,89.29414814104247,0.12455579434234333
70,370,68.1089,21.4715,39,28.5788,0,120,119,9,133,12,1.00926,61.65112,0.0,0.0,0.71429,4.06,18.99821,0.0,0.0,125.0,31.72908,0.00021,0.3,3.003,-1.0,0.980573,335.2249052172486,0.13656488038700648,0.13678252400537308,0.10455563026882729,0.032982624281403986,0.051144118391600144,0.17759351406342272,40.594825462058736,84.95302976674918,0.10070882466326493,0.38114447373514865,94.73706009761644,5.0261194542371666,1.9413962320254832,14.779899691358025,0.508035294117647,77616.84708253697,0.08934109644718784,56953.304519886864,0.21847223074117608,91.51180816938368,0.12112509219678753
71,371,69.5087,20.9964,40,27.4638,0,120,119,9,133,12,0.93726,62.91001,0.0,0.0,1.35714,4.012,18.41662,0.0,0.0,124.0,31.70113,0.00016,0.3,2.865,-1.0,1.014074,335.1748148192549,0.13621179947908557,0.1339671569550848,0.10202487084383534,0.032623227811217265,0.05391501948512336,0.17487163412272763,40.62076370804398,84.83520693189851,0.09935673598699113,0.380550262627758,94.31449069144259,4.920985855248056,1.687189896020932,14.313802083333334,0.5058815686274509,77941.85084005965,0.09058005396707601,60114.70701929172,0.21426009324816864,91.30394229523229,0.11739460786295183
72,372,72.2135,20.3099,42,27.296,0,120,119,10,133,12,0.97592,65.33855,0.0,0.0,0.92857,3.944,18.00791,0.0,0.0,124.0,31.81219,0.00039,0.3,2.624,0.19406,1.00133,335.17372148872084,0.13589668667929064,0.1323308224059829,0.09915188656343106,0.032341374636311496,0.05646424754608335,0.17273850304131888,40.610231187608505,84.12635195352743,0.09844419383304191,0.3872031407574503,94.24473797147573,4.7831476034779,1.535707536848879,13.75173611111111,0.5086454901960784,78366.63078027204,0.09245041881964246,66090.29920160175,0.2087914010521006,91.60249710587182,0.11467673184256269
73,373,74.1982,19.9287,43,25.6137,0,120,119,10,133,12,0.97399,67.17308,0.0,0.0,1.42857,3.825,17.41978,0.0,0.0,124.0,31.88293,0.00061,0.3,2.777,-1.0,1.005136,335.21447235049897,0.1354584822721298,0.13031488179382772,0.09688549034472338,0.032092141197232776,0.060388596771651724,0.16884084618044548,40.737996419270836,83.60140052862772,0.09721662435674372,0.3932618077797377,94.20613185672524,4.6353221657727435,1.9012154767767755,13.047260802469136,0.5109843333333335,78204.80282942706,0.09481887808911194,69762.90246573764,0.20409055821236038,92.44587557731579,0.11256265010125475
74,374,75.4412,19.3361,44,23.8912,0,120,119,10,133,12,1.01436,68.33463,0.0,0.0,1.32143,3.764,17.09625,0.0,0.0,125.0,31.93744,0.0007,0.3,2.609,-1.0,0.968365,335.29161038584016,0.13560616240777465,0.12819677300255516,0.09467355359616976,0.03185410723270717,0.06432145176536809,0.16463641205893143,40.80657054759838,83.24158831698499,0.09632688314202985,0.393261807779744,93.96645558099023,4.564243405985746,1.8932666637756799,12.53539737654321,0.513224705882353,77904.21915407195,0.09752257716500815,71970.71138936521,0.1970916973521279,92.55301982126255,0.11048524409158861
75,375,77.5689,18.2816,45,25.0456,0,120,119,10,133,12,0.96001,70.29894,0.0,0.0,0.96429,3.646,16.58724,0.0,0.0,125.0,32.03855,0.00123,0.3,2.675,-1.0,0.939096,335.4000487200942,0.13655292347498468,0.12603698239993066,0.09225219850216433,0.03153984566637579,0.06827909801100619,0.1605845097867162,40.77815679856289,82.58726040269407,0.09598498198843787,0.3932618077797458,93.95343680156192,4.500988367396234,1.8245128090457319,12.193962191358025,0.5160015686274511,78017.14976204408,0.10104129439301354,76664.56400492856,0.1910306045795943,92.70928713875145,0.10777769630362556
76,376,79.1706,17.5962,47,26.3835,0,120,119,10,133,12,0.9544,71.85219,0.0,0.0,2.46429,3.432,15.68539,0.0,0.0,125.0,32.11803,0.00127,0.31,2.577,-1.0,0.912307,335.54715886725415,0.13907118824075573,0.12433997497933535,0.0897912241414022,0.031117550099672913,0.0744672818095751,0.15539218164082594,40.81942202721113,82.04697458947277,0.09654218533691615,0.40759676786756116,93.94236729905168,4.381734803783691,1.3973826960437576,11.87673611111111,0.5186962549019607,77906.36830053019,0.10344463506064072,79149.84415591847,0.1836863917454947,88.23886450828496,0.10617876541823372
77,377,80.4692,16.7492,48,24.6771,0,120,119,10,133,12,0.93217,73.10456,0.0,0.0,5.5,3.255,15.09743,0.0,0.0,126.0,32.1894,0.00127,0.31,2.642,-1.0,0.898576,335.7073271212543,0.14248613988907777,0.12221547720696466,0.08742990404429644,0.030756277555232,0.08239515185328733,0.14991314487320676,40.80986324357398,81.65055545709862,0.09690783290987949,0.413655434889856,93.75726511905911,4.321353986482913,2.47504705853464,11.491801697530864,0.5211125490196079,78193.78864035686,0.10472763471148876,80906.02080827685,0.17523430597678688,90.99614675137384,0.10381122950251534
78,378,81.3431,16.6515,49,22.9789,0,120,119,10,133,12,0.95562,73.93986,0.0,0.0,7.32143,3.171,14.36986,0.0,0.0,126.0,32.24322,0.00136,0.32,2.533,-1.0,0.884613,335.8820804130668,0.14643314530793677,0.12024331589053594,0.08497628009700751,0.030465773042108898,0.09142658055606054,0.14472320664945734,40.82169181917921,81.32016299826753,0.09749452277699952,0.415873060933089,93.79683170795403,4.160525663612989,2.5023693690750606,11.171440972222221,0.5224593921568607,78654.87024432198,0.10584662950439477,82855.49405298599,0.16729055248319452,87.82845981299354,0.10173030241897839
79,379,81.3887,16.5588,49,19.564,0,120,119,10,133,12,0.97475,73.9997,0.0,0.0,6.07143,3.129,14.28776,0.0,0.0,126.0,32.22037,0.0013,0.32,2.74,-1.0,0.887071,336.09601082425866,0.1508033639094516,0.11885816312261945,0.08198865861835385,0.030301170127800443,0.09998475873884557,0.13927562794014978,40.856329835491415,81.23226270046172,0.0977692386537261,0.4158730609330868,93.64179833387723,4.180659932405626,2.466712133962397,10.63208912037037,0.5221152941176471,78718.46362889757,0.1065669430797427,81991.51108889164,0.15728220932097742,89.93782174271229,0.1004228225168233
80,380,81.719,16.7591,49,21.3472,0,120,119,10,133,12,0.92504,74.3223,0.0,0.0,6.07143,3.053,14.20904,0.0,0.0,125.0,32.25059,0.00128,0.32,2.509,0.20486,0.879085,336.3377638443477,0.15544618443825353,0.11766882690439306,0.07983763631467397,0.030057747811562178,0.10894543991750821,0.13364643151781358,40.77982904881607,81.11285874121688,0.09700202455087975,0.41809068697631463,93.87391768111188,4.1964055424368425,2.0471349939587022,10.113377700617283,0.5223721568627452,78481.9511103513,0.10748176262546129,81940.2320849335,0.1465960243192704,87.83373533830157,0.10011681387815827
81,381,80.6134,17.7683,48,22.8827,0,120,119,10,133,12,0.96053,73.32757,0.0,0.0,6.32143,3.03,14.3853,0.0,0.0,125.0,32.19865,0.00059,0.32,2.653,-1.0,0.906575,336.5770223604046,0.1602954993066711,0.11703439768716571,0.07901382618517072,0.02976299258886209,0.11714091766212306,0.1290090977235175,40.75635575659481,81.30162530288162,0.09518669305851211,0.4158730609330758,94.14462057513914,4.262318597325038,2.41819606120257,9.537567515432098,0.5190965098039215,77954.95786811392,0.1082354927354866,78472.19626712751,0.13661634861327782,89.81568201794634,0.09854433921953874
82,382,80.4449,17.3019,48,23.1495,0,120,119,10,133,12,1.00397,73.16213,0.0,0.0,5.57143,3.01,15.25125,0.0,0.0,125.0,32.17588,0.00063,0.31,2.721,-1.0,0.895454,336.81327751268856,0.16446053420233642,0.11622837478008924,0.07807741036550837,0.029505814854070785,0.1245125636395099,0.12449355745025054,40.79218490035446,81.30142721999832,0.09318707755311612,0.4136554348898544,93.99930156064968,4.399282626588206,2.094695195021651,8.90552662037037,0.5178968235294118,77934.33890487805,0.10899189702816464,77991.96647773962,0.12796313050281724,89.79952605237611,0.09797005363763826
83,383,81.2565,17.3391,48,22.6093,0,120,119,10,133,12,0.97033,73.89814,0.0,0.0,6.75,2.999,14.85365,0.0,0.0,125.0,32.24551,0.00079,0.32,2.769,-1.0,0.877233,337.0712185954584,0.16866908588959698,0.10961361802733778,0.07409141948722374,0.029492274716734455,0.1322901565506073,0.120275644728204,40.87479165159626,81.15904070746654,0.0922883609481951,0.41587306093308457,94.28725940624187,4.3238349277591865,2.4394174448683836,8.521556712962964,0.5198560784313726,77942.97729382858,0.10988045499927007,80803.32228483127,0.12168628174938383,90.43382868286939,0.09390505900042438
84,384,80.2863,18.1773,47,24.2758,0,120,119,10,133,12,0.9961,72.98147,0.0,0.0,7.53571,2.985,14.88654,0.0,0.0,124.0,32.22676,0.00046,0.32,2.979,-1.0,0.90605,337.34498319260985,0.17326216290813184,0.10290624292369106,0.06905422155994821,0.02944058148478025,0.13976431188202962,0.11601259367630273,40.909976346993155,81.41437102279309,0.0914601278774311,0.4114378088466242,94.54031783936358,4.341247724953458,2.748609904513988,8.188416280864198,0.5170274509803923,77783.02845361615,0.11059289165399636,78729.2398654019,0.11703771360784461,87.37835440278677,0.0878828246692344
85,385,79.3895,18.2443,47,23.6492,0,120,119,10,133,12,0.96839,72.17898,0.0,0.0,8.53571,2.977,15.60494,0.0,0.0,124.0,32.21977,0.00033,0.31,3.124,-1.0,0.905922,337.650057164436,0.17745585784934254,0.10035031705579406,0.0657761948508358,0.029393893294192133,0.14736166261135702,0.11078566476376599,40.969377117392455,81.62611686140578,0.09017877021651247,0.40759676786756077,94.55496862758426,4.450176082109542,2.845993981771753,7.972222222222222,0.5170741176470588,77533.72253324302,0.11126082561400714,76466.39532367636,0.11708208197544541,86.04823019236026,0.08447231943654974
86,386,79.5417,18.3369,47,22.4847,0,120,119,10,133,12,0.9804,72.3458,0.0,0.0,8.92857,2.97,15.66426,0.0,0.0,124.0,32.31536,0.00034,0.31,3.093,-1.0,0.903305,337.98196562188855,0.18117712232250285,0.09853944877950871,0.06348646837313172,0.029707141869035957,0.15470116706414463,0.10618615792868392,40.96849286114728,81.54099370661413,0.09000003575155187,0.41143780884662257,94.80512053773057,4.409218256416442,2.4061247732083513,7.875771604938271,0.5178666666666667,77949.95157645106,0.11200631582314989,76901.0501822116,0.11810083781542757,86.44685088599758,0.0814503233286126
87,387,78.0259,18.7812,46,26.4384,0,120,119,10,133,12,0.97438,70.96483,0.0,0.0,6.0,3.015,15.74207,0.0,0.0,124.0,32.33372,0.00025,0.31,3.008,-1.0,0.920773,338.3768113511184,0.1851261301434872,0.09833317769849403,0.06110619829339802,0.029680451429394208,0.16175188993384187,0.10281299060927697,41.1107192804784,81.87011918896161,0.08939214308901033,0.40759676786755766,95.06191785445606,4.516428630236114,2.8308288948911837,7.828414351851852,0.5194709803921569,77514.64200507723,0.11339533687363863,73349.92308819458,0.11898923239584498,86.75294070413271,0.07965090863410487
88,388,77.9959,18.7119,46,24.4002,0,120,119,10,133,12,0.95793,70.97031,0.0,0.0,5.67857,3.048,16.122,0.0,0.0,124.0,32.44417,0.00016,0.45,2.861,0.19869,0.932759,338.75874319977163,0.189131635832333,0.09816174473474291,0.05881027296618645,0.02954637143710807,0.16773317979359867,0.0993383577131592,41.16481733910831,81.98749010403569,0.08910508207452213,0.4031615157811002,94.8776299251864,4.641137629990562,2.1351858864454685,7.866078317901234,0.523246274509804,77218.33165488021,0.11449420910410017,73615.81330102513,0.12045785149004197,87.82307901481906,0.07741828810053969
89,389,78.5165,19.0589,47,23.4673,0,120,119,10,133,13,0.9542,71.45211,0.0,0.0,6.75,3.034,16.05966,0.0,0.0,124.0,32.56388,0.00025,0.32,2.725,-1.0,0.919247,339.16141936438174,0.1932031972606404,0.09894710592988641,0.0570458883447392,0.029588779743118142,0.1746470481412495,0.0942226454805326,41.22023273986063,81.94844689934521,0.0893237340704289,0.40759676786755944,95.09121543729186,4.6100491721175345,2.3048903796489135,8.007185570987655,0.5253427450980392,77100.26800970588,0.11553063591826261,74581.31547045654,0.1216958471289992,87.62057059597882,0.07492021685155253
90,390,76.7321,19.8138,45,27.9478,0,119,119,10,133,13,0.95484,69.84426,0.0,0.0,5.82143,3.056,16.35876,0.0,0.0,124.0,32.54341,0.00014,0.31,3.069,-1.0,0.94108,339.5596832125716,0.1972509931598413,0.09957977596133787,0.05437020350476011,0.029615018127077328,0.1803575802760275,0.09076355128148987,41.284371270073784,82.30878726484696,0.08922915924132739,0.3932618077797467,95.16138645173027,4.7164408713894375,2.228293389715023,8.029128086419753,0.525685666666666,77018.612224535,0.11741082973720923,71449.86313410471,0.12159654648537935,87.78913014223747,0.07318698075030525
