,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,noise,blockiness,staticness,cubrow.0.5,blur,cubcol.0,tone,uhdhdsim,cubcol.0.5,cubrow.0.3,cubcol.0.6,movement,cubrow.0.6,cubrow.1.0,contrast,temporal,fft,cubcol.0.3,cubcol.1.0,saturation,color_fulness
45,145,61.7668,18.0489,47,21.0201,0,115,122,12,132,11,0.99851,65.84019,0.0,0.0,3.64286,4.418,15.40019,0.0,0.0,128.0,41.66192,0.00013,1.59,1.49,-1.0,0.0,0.12018662914519725,0.5454819128308487,5.137194162154063,393.5788456333544,0.20775009117222112,28076.811843421936,0.18609749852219223,0.6129164705882353,92.89844656711146,0.1221524129178435,0.23128267543409614,0.12128453480334751,15.057966820987655,0.20503838940986302,0.10895041913089729,88.47926409636209,6.7060708673278615,66764.64319054774,0.22204683153743454,0.16905086905824848,31.43427983036748,108.71410294532171
46,146,60.8482,17.9354,47,22.6396,0,115,122,12,132,11,1.0057,64.8027,0.0,0.0,4.07143,4.423,15.50382,0.0,0.0,128.0,41.75327,0.00015,1.6,1.612,-1.0,0.0,0.12008446497284285,0.5454819128308478,4.517330462342232,391.4548350299278,0.2072902828202919,27375.012146566303,0.19068991527370024,0.6148388235294118,92.95753723747254,0.12112726123656505,0.23107094559407698,0.12272973961685991,15.478395061728396,0.20461160040957022,0.10815240727837115,85.14577972158982,6.757869188937756,66450.02159026967,0.22243065592096403,0.16907545604332946,31.155158525631755,108.34267527760163
47,147,60.4521,17.9333,47,21.7786,0,115,122,12,132,11,0.99897,64.31325,0.0,0.0,4.10714,4.43,15.40768,0.0,0.0,128.0,41.94417,0.00015,1.59,1.61,-1.0,0.0,0.12012984032890267,0.5454819128308467,4.32134663303853,389.30398779606486,0.20689992474063804,27266.015810077624,0.1938206792295288,0.6166007843137256,93.06443285657411,0.12002632942742615,0.2307701295425529,0.12439288134557593,15.863715277777779,0.20428749285953163,0.10738089911747928,86.05012047019487,6.755181267614758,66463.93447332096,0.22258464496897445,0.1688722935721192,31.216462688681517,108.08743888817688
48,148,60.321,17.8557,47,21.7525,0,115,122,12,132,11,0.98578,64.01023,0.0,0.0,7.96429,4.348,15.40838,0.0,0.0,128.0,42.09277,0.00017,1.61,1.58,0.1268,0.0,0.1199751411027013,0.5438584978950113,4.222430819675355,387.12027692184165,0.20649524632665345,27673.28286315125,0.1949758455836808,0.6182317647058824,93.01875083912549,0.11896461175909182,0.23056537783517542,0.12600884363317005,16.057002314814813,0.20402104606655772,0.10680572524057982,88.37813625977013,6.756263740406991,66574.9853507285,0.22242429420740703,0.16898016196200033,31.110451780719522,107.47265180561237
49,149,59.8994,17.8413,46,20.8982,0,115,122,12,132,11,1.00416,63.5135,0.0,0.0,3.17857,4.373,15.3451,0.0,0.0,128.0,42.0471,0.00014,1.59,1.663,-1.0,1e-06,0.11984579036658494,0.5438584978950166,4.960452557739458,384.9222342948614,0.20607936438303853,27636.346624089856,0.19502383568684317,0.617844705882353,93.01889841075231,0.11802877464100898,0.23032483800754358,0.12734993187334442,16.060378086419753,0.20345161991492167,0.10624170137964936,86.92411783271038,6.751808754478116,66446.6283380447,0.22187391322366976,0.16959009356484828,30.954813827703028,107.10909181936684
50,150,59.8563,17.8668,46,21.7105,0,115,122,12,131,11,1.02532,63.37959,0.0,0.0,4.17857,4.387,15.33012,0.0,0.0,128.0,42.10796,0.00017,1.61,1.592,-1.0,0.0,0.1196569858811968,0.545481912830846,4.45408039709336,382.6828659500019,0.20583776302296636,27511.944192128427,0.1937432097815413,0.6183788235294119,93.000302699964,0.11721190678116566,0.23012071364066836,0.12876756943568346,16.18995949074074,0.20298515219169,0.10575385879651848,86.37873107830981,6.727995385488177,66295.26185847083,0.22163802510672728,0.16946525519318884,30.97306616512346,107.13624981174102
51,151,60.2873,17.6763,47,21.2911,0,115,122,12,131,11,1.006,63.69483,0.0,0.0,3.14286,4.335,15.35216,0.0,0.0,128.0,42.24567,0.00019,1.6,1.724,-1.0,0.0,0.11957582749169077,0.543264286787622,4.809247909149461,380.3961414312583,0.20562671450983394,28619.14325079004,0.19220279178341876,0.6194361764705882,92.83385936960288,0.11629079679449772,0.230090996109775,0.13018012827400055,16.343171296296298,0.20242779522790522,0.10546020043654535,89.14099393201957,6.718900706511513,66221.27265293662,0.22081395616617083,0.16855750632124591,30.98392194583092,106.5656125572981
52,152,60.3193,17.6329,46,20.6914,0,114,122,12,131,11,0.99889,63.64603,0.0,0.0,4.39286,4.379,15.19685,0.0,0.0,127.0,42.21702,0.00012,1.62,1.585,-1.0,0.0,0.11945331464032573,0.541640871851786,4.04696408623514,378.06361811705796,0.205642444928508,28683.72405481239,0.19101107523679575,0.6216500196078432,92.86475757947395,0.11591722408501429,0.2300394386991749,0.1313638629067186,16.378954475308642,0.20218106650763648,0.10491710182851054,87.63290587583005,6.694329255002529,66409.94689166389,0.21922586190764426,0.16761632964476095,30.963611178927952,106.74073602268886
53,153,60.7325,17.9208,47,20.0792,0,114,122,12,131,11,1.00528,63.97263,0.0,0.0,3.53571,4.346,15.1576,0.0,0.0,127.0,42.32403,0.0002,1.58,1.674,-1.0,0.0,0.11937724048136772,0.5432642867876201,4.223727072589581,375.685531900586,0.2057323630911864,29296.19073317497,0.18981718728711078,0.6232894117647059,92.73713794918973,0.11747404433941232,0.2299809269332984,0.13235383397808054,16.33545524691358,0.20177179508948073,0.10434827680827921,87.78745840324137,6.66813766564425,66561.96503010948,0.2175421365371764,0.16678386026933475,31.253764588155864,106.2510232054386
54,154,61.0502,18.5152,47,20.9535,0,114,122,12,131,11,1.00486,64.26615,0.0,0.0,3.03571,4.373,15.4054,0.0,0.0,127.0,42.42483,0.0002,1.34,1.678,-1.0,1e-06,0.11922707262491662,0.5416408718517823,3.9752066026630755,373.28540406100814,0.20583503318340624,29847.566703277254,0.18879508809660547,0.623989019607843,92.74469210522439,0.12144319864621234,0.22976170026370288,0.133503643305065,16.522569444444443,0.20128716701746582,0.10409958618143511,87.93185434021507,6.713853309410927,66786.47786357194,0.21591037664524126,0.1661072332934648,31.28490400903019,105.06553558436377
55,155,61.5365,18.6863,47,21.4922,0,114,122,12,131,11,0.99932,64.77191,0.0,0.0,4.53571,4.38,15.92397,0.0,0.0,127.0,42.41095,0.00015,1.34,1.563,-1.0,0.0,0.11902173392218479,0.5416408718517945,3.8306052861090736,370.85693188676737,0.20590313352347478,29926.221603008933,0.18831921160484924,0.6237937254901961,92.71598992829891,0.12611048323526786,0.22970231734724303,0.13467311110611635,16.805459104938272,0.20073765531793517,0.10368705021130233,87.6543589077468,6.745461985257001,66576.34925463956,0.21436806248198953,0.16602779248007635,31.270829000590762,103.57811279666454
56,156,62.4573,18.537,47,21.6591,0,113,122,12,131,11,0.98573,65.69373,0.0,0.0,3.5,4.416,16.06826,0.0,0.0,127.0,42.59105,0.0002,1.6,1.616,0.12654,0.0,0.11883903018775947,0.5454819128308424,5.090757952790847,368.4020419156012,0.2059834682773355,30558.53109738284,0.18891928773412747,0.625269411764706,92.63523551466079,0.13006419357812649,0.22963223355760007,0.13589957833976565,17.002266589506174,0.20006599136911013,0.10334756098549572,85.15242768149858,6.725885518519509,66753.6795369087,0.2130283910739086,0.16583063841109574,31.418830777391975,104.74497248318968
57,157,63.0802,18.4179,48,21.3707,0,113,122,12,131,11,0.99516,66.2391,0.0,0.0,5.03571,4.422,15.93344,0.0,0.0,127.0,42.79473,0.00014,1.34,1.668,-1.0,0.0,0.11867752061017366,0.5432642867876172,3.0228668500558555,365.9403625396034,0.20615465994070806,30853.007658866172,0.19185012158541956,0.6278588235294118,92.62969912155029,0.13303473757344197,0.2296477021634467,0.13718159422377926,17.15041473765432,0.19953945372503334,0.10297619369752424,87.79751839579987,6.6993620279687915,66760.9292753099,0.21180978742091536,0.1654909874733522,31.480307119864005,103.20021139891941
58,158,63.2123,18.659,48,21.2554,0,113,122,12,131,11,1.0004,66.34215,0.0,0.0,4.39286,4.429,15.83334,0.0,0.0,127.0,42.83964,0.00011,1.34,1.519,-1.0,0.0,0.11846725241886844,0.5454819128308516,4.530083484494277,363.473346771024,0.20627896458882425,31363.6821236874,0.19571048345395803,0.6300368627450981,92.56122037751828,0.13599724010467554,0.22972015181608793,0.1384010576410791,17.350887345679013,0.1990527667141577,0.10279922477599115,87.04930846007854,6.633212950723045,66922.08687090962,0.21064296573899696,0.16515125623856927,31.37479202835648,103.06564614968103
59,159,62.4547,18.7988,48,21.5384,0,113,122,12,131,11,0.99746,65.55661,0.0,0.0,3.64286,4.425,16.04145,0.0,0.0,127.0,42.99347,0.00013,1.35,1.615,-1.0,0.0,0.11829695779670614,0.5476995388740743,2.366538312749325,361.0408954368293,0.20642848544222578,30827.98772671442,0.1940991810155011,0.6323033921568618,92.71456944214378,0.1386340263047155,0.2296837981067731,0.13943623822283138,17.704668209876544,0.198417727412751,0.10266079945533275,86.9819879806623,6.680948015826414,66976.84926395543,0.20939828766693153,0.16477915903975351,31.526491141613615,101.80929722320417
60,160,62.1917,18.6326,48,21.8263,0,113,122,12,131,11,1.00312,65.16995,0.0,0.0,3.21429,4.422,16.16383,0.0,0.0,127.0,43.20064,0.00015,1.33,1.571,-1.0,0.0,0.11797900459390478,0.5493229538099133,2.3816150289479667,358.6397927902132,0.20661815613936146,31337.538196701193,0.1917795330276231,0.6357780392156862,92.69756557112238,0.14124960454555388,0.2296153820720968,0.14082122187155946,18.163194444444443,0.19795828408166116,0.10276450443108026,87.54226381654014,6.725782638669157,66996.97484337154,0.20862332571301967,0.16496759471570757,31.64663865831163,101.42580125991124
61,161,61.8927,18.6151,47,22.0197,0,112,122,12,131,11,1.00949,64.80494,0.0,0.0,5.14286,4.443,16.02691,0.0,0.0,127.0,43.21627,0.00013,1.34,1.554,-1.0,0.0,0.11760846406945229,0.5476995388740796,2.2424819887004674,356.26092172788896,0.20675047858597864,30716.729734817032,0.19010508195154013,0.6374141176470589,92.80809812135115,0.14385641180925784,0.22936398765249597,0.141783654085419,18.617814429012345,0.1975160113829076,0.10213226708246383,87.85894230103894,6.747434033030081,66899.8913248922,0.207682093604866,0.16473102140094853,31.687444616247106,100.65029666068257
62,162,62.1769,18.5943,48,20.3198,0,112,122,12,131,11,0.99769,65.04323,0.0,0.0,4.32143,4.401,16.00805,0.0,0.0,127.0,43.39078,9e-05,1.33,1.508,-1.0,0.0,0.1172746551622343,0.5476995388740797,3.1028116787368076,353.91783906171645,0.20676031251217478,31290.309029383792,0.18896191077102048,0.6399295882352941,92.66972699526897,0.1452624407465761,0.22904500929604382,0.1425671748310871,19.04663387345679,0.19710388497699743,0.10109792990259371,87.92779543174844,6.720018410751836,66813.41908272062,0.20787739516662115,0.1642773159845169,31.809306391963254,100.9297353396961
63,163,62.6697,18.6677,48,21.3477,0,112,122,12,131,11,0.99177,65.55894,0.0,0.0,7.07143,4.434,15.98988,0.0,0.0,126.0,43.61139,0.00012,1.33,1.458,-1.0,1e-06,0.11697920708840198,0.55375820589637,3.205479260292586,351.61797863869367,0.2068414772107818,31448.154000006896,0.18761532498858746,0.6436820980392138,92.7014242930636,0.14492205257508212,0.2288847126176335,0.14346558832840123,19.383584104938272,0.19658476071028635,0.0994133937987947,88.93301580079961,6.712057605774905,66766.1225077502,0.20808775749116418,0.16397596604443682,31.902972374433354,99.65974669217812
64,164,63.0209,18.9829,49,21.583,0,112,122,12,131,11,1.00917,65.97067,0.0,0.0,3.53571,4.465,16.05896,0.0,0.0,126.0,43.65747,0.00012,1.33,1.55,0.12847,0.0,0.1167063878686662,0.5476995388740803,4.19788527850172,349.3658724577935,0.2069570175822753,32239.90578347787,0.18700314540045876,0.6470427450980392,92.56845686491619,0.14520220830111816,0.228641787615692,0.14470062466025174,19.83082561728395,0.19595781970231183,0.09799299582202366,85.95319095963987,6.7237963989403555,66687.95113393475,0.20817372507064347,0.1637182818745167,31.91416366012008,99.96458652494135
65,165,63.2363,19.4764,49,21.4259,0,112,122,12,131,11,0.99751,66.2531,0.0,0.0,3.89286,4.512,16.32532,0.0,0.0,126.0,43.78703,0.00013,1.33,1.485,-1.0,0.0,0.1164006866739139,0.5493229538099106,2.4798087907223247,347.1362953766253,0.20695762920180258,32203.10346361399,0.18721010073882594,0.648749019607843,92.64847039425538,0.14559829276239022,0.22833229782722245,0.1446650205870992,20.192997685185187,0.19533775278833224,0.09618351761468595,87.6998321325508,6.743704602207252,66657.64004699524,0.20747845018184413,0.1634511215950356,32.091864503460165,98.71174845500124
66,166,63.2343,19.7449,49,22.4809,0,112,122,12,131,11,1.01991,66.29955,0.0,0.0,3.39286,4.513,16.74682,0.0,0.0,126.0,43.9117,8e-05,1.34,1.478,-1.0,0.0,0.11597608214246656,0.5454819128308486,2.8282002787101246,344.9570420253817,0.20679782262709437,32181.898142649512,0.18885960515996672,0.6508227450980393,92.64432803350871,0.14542736256577735,0.2277504170958492,0.14473677645189872,20.380931712962962,0.19461359520877983,0.09392416636159479,88.2418690810809,6.803004387662827,66550.97122996775,0.20533179615356673,0.16333449447402673,32.191137996720684,98.3765222565082
67,167,63.1756,20.0294,49,22.4888,0,111,122,12,131,11,1.00287,66.20216,0.0,0.0,3.75,4.511,16.98431,0.0,0.0,126.0,43.86416,0.00014,1.34,1.545,-1.0,0.0,0.11544287291449618,0.5416408718517882,3.3981027825866508,342.7953595709019,0.2064025582260026,32132.177068997902,0.19097612570511252,0.651358431372549,92.69606248279622,0.1456031721666663,0.22730288707533897,0.14478532991993961,20.51297260802469,0.19366822796647493,0.09206383491437595,87.41607593386607,6.8244124385307225,66681.81885341578,0.20255475051357305,0.16306618942258072,32.17413838704427,98.13937887802315
68,168,63.2055,20.0479,49,22.3782,0,111,122,12,131,11,0.98301,66.20944,0.0,0.0,5.25,4.544,17.22665,0.0,0.0,126.0,43.91426,0.00012,1.33,1.53,-1.0,1e-06,0.115050424926263,0.5454819128308405,3.639342556040382,340.6540598594269,0.205979075390395,31870.30579736098,0.1936594113381483,0.6525207843137254,92.7090843342561,0.14622421619325973,0.22691753203559464,0.14500571497203174,20.625144675925927,0.19260970258024493,0.08999781363448427,88.3784970864795,6.820684419496337,66150.95408443152,0.19947335228013557,0.16280872164724472,32.21524839048032,97.35527407265587
69,169,63.2128,20.2747,49,21.3332,0,111,122,12,131,11,0.98046,66.21705,0.0,0.0,4.82143,4.559,17.24116,0.0,0.0,126.0,43.99566,0.0001,1.33,1.516,-1.0,0.0,0.11475971362476617,0.5454819128308437,2.928788755273663,338.5449501249583,0.20563949634453824,32191.08789700027,0.19567250105852393,0.6530925490196078,92.82889983444143,0.14667230582440002,0.22661499518959408,0.14583674993211512,20.687548225308642,0.1916090184623098,0.08865203194443327,88.16663488470957,6.843263072949681,66614.84226631558,0.19616767327916473,0.16257261378399843,32.40834026572145,96.01498581399035
70,170,63.0017,20.6345,49,22.4556,0,111,123,12,131,11,0.99289,65.99373,0.0,0.0,4.07143,4.573,17.44021,0.0,0.0,126.0,43.83004,8e-05,1.34,1.561,-1.0,0.0,0.11418030069411882,0.5416408718517861,3.131266739434937,336.4434298389637,0.2051408464320707,31954.932110281665,0.19774282267671425,0.6525207843137254,92.76724604397779,0.1476016623808456,0.22627464174813847,0.14703179049064605,20.77488425925926,0.19036147970061484,0.08721055778764147,85.25507880701136,6.857702836082532,66711.80530522177,0.19205848024750438,0.16216061673157717,32.28082614474827,95.09465344691078
71,171,62.9179,20.9378,49,22.9154,0,111,123,13,131,11,1.01368,65.90251,0.0,0.0,3.82143,4.604,17.74474,0.0,0.0,126.0,43.74127,0.00012,1.34,1.597,-1.0,0.0,0.11380049956144847,0.5416408718517852,3.5331920060389117,334.35825057429724,0.20464278057845708,31661.001870820404,0.19936946087189403,0.6522215686274511,92.84249555995622,0.14877327734780932,0.22587076005093545,0.1481878021377579,20.88623649691358,0.1890150594463972,0.08589924904656054,86.95854477753228,6.863454121327384,66564.43055947399,0.18964909341687602,0.16180558149518504,32.33805903682002,95.13222763753225
72,172,62.9312,21.1399,49,23.9363,0,111,122,13,131,11,1.00379,65.92882,0.0,0.0,5.35714,4.593,18.00669,0.0,0.0,126.0,43.79962,0.00012,1.33,1.51,0.12706,0.0,0.11337117624462968,0.5454819128308456,4.048434793557153,332.29746547449224,0.20396165934965843,32092.285038710645,0.20019339091010235,0.6528929411764706,92.8763024592078,0.1497243869260481,0.22542028153362068,0.14904638055303807,21.03399884259259,0.18768659364935228,0.08501265814207112,88.65820521162746,6.903729732126611,66655.86579422871,0.18750451481586203,0.16129572703368394,32.5372250403887,94.3195447652624
73,173,62.9595,21.2459,49,24.4241,0,111,123,13,131,11,1.00577,65.95324,0.0,0.0,5.14286,4.619,18.18416,0.0,0.0,126.0,43.68565,0.00011,1.34,1.608,-1.0,0.0,0.11284763281452292,0.5438584978950168,3.362459610448144,330.25067455242805,0.20337433165345523,32339.090023585348,0.20062312741059896,0.6523652352941174,92.73113932837099,0.15016210529768897,0.225027901304035,0.14936076711054402,21.190055941358025,0.1865279118268284,0.08436135999436353,88.34584250868585,6.927518899329387,66678.95930030452,0.18464696991149257,0.16095461654910156,32.406064633969905,93.97136166222882
74,174,63.1574,21.1637,49,23.6143,0,111,122,13,131,11,1.00949,66.19376,0.0,0.0,3.07143,4.645,18.27638,0.0,0.0,126.0,43.7338,0.00016,1.34,1.52,-1.0,1e-06,0.11231459599792672,0.5454819128308448,3.3922247534597374,328.2280208907983,0.20281989076339274,32701.746582891235,0.20171261907616972,0.6538432745098038,92.77134958700975,0.1500702980198757,0.22469879583103036,0.15001134544295294,21.28636188271605,0.18548333783913049,0.08360829314797077,88.95654279494053,6.922081039836784,66783.18291017419,0.18255079244480668,0.16070113637432,32.55227924864969,93.56931064737272
75,175,63.2972,21.2099,50,21.5482,0,111,122,13,131,12,0.99798,66.35063,0.0,0.0,3.32143,4.653,18.20526,0.0,0.0,126.0,43.79901,0.00013,1.34,1.493,-1.0,0.0,0.11178964243061107,0.547699538874078,3.3311687347696255,326.2225506185178,0.2023958262750668,32792.25539285619,0.2033914927171285,0.65412,92.74491356364372,0.15013159240118787,0.22408464445873263,0.15062521665575046,21.292197145061728,0.1842681563764232,0.08387116841513657,89.52520858323254,6.957692478990548,66877.5086341959,0.18136660558567722,0.16023715687219076,32.4933701503424,93.6678159774448
76,176,63.2041,21.4796,50,22.6549,0,110,123,13,131,12,1.02182,66.3266,0.0,0.0,4.35714,4.676,18.25333,0.0,0.0,126.0,43.6888,0.00012,1.34,1.537,-1.0,2e-06,0.11126498897945251,0.5476995388740794,3.698159959152346,324.207026639934,0.20196437988638657,32621.337083328868,0.20445302533887022,0.6527949019607843,92.79880049013188,0.15017715338016246,0.223436338669775,0.15107240744607253,21.440345293209877,0.18264692957169884,0.08386502546344546,89.80227242543229,6.971115980374396,66874.51707139814,0.17962216756895005,0.16032232598754015,32.37984042697482,93.35510271867614
77,177,63.1664,21.7934,50,22.2922,0,110,122,13,131,12,0.98137,66.35125,0.0,0.0,4.07143,4.689,18.47961,0.0,0.0,126.0,43.62864,0.00011,1.33,1.532,-1.0,0.0,0.11068733815268078,0.5476995388740789,3.4610468983780405,322.22419791477375,0.20160187228736615,32769.94053962185,0.20476599391347872,0.6524298039215686,92.92937692868499,0.14903080246224512,0.22258738099041017,0.15131947605619797,21.500144675925927,0.18106981934513836,0.08452875947934631,89.47324968057517,6.977477833716872,66813.50051711155,0.1783568617905174,0.1606561967022102,32.41874751338252,93.55833178501614
78,178,62.9138,21.8496,50,21.1709,0,110,122,13,131,11,0.98187,66.15103,0.0,0.0,4.64286,4.751,18.75093,0.0,0.0,126.0,43.67625,0.00016,1.33,1.49,-1.0,1e-06,0.11005838485343002,0.5476995388740807,3.1636830095951005,320.2354780255277,0.20122902317558639,32425.85193069845,0.20476252832665448,0.6527650980392156,92.88873879308971,0.14777307184630495,0.22188106522903359,0.1518544718825215,21.536072530864196,0.1796558426104045,0.08470506556582746,90.12311788954459,7.002323098403426,66790.68967534986,0.17742696309643408,0.16072221603289347,32.48408583652826,92.96637359644104
79,179,62.799,21.9213,50,22.1638,0,110,123,13,131,11,0.98794,66.02027,0.0,0.0,4.53571,4.741,18.80124,0.0,0.0,126.0,43.54358,0.00014,1.33,1.506,-1.0,1e-06,0.10934404651948344,0.5454819128308447,3.115937696563489,318.24812957464235,0.2009004938661978,32112.339216732533,0.20470827329906668,0.6521560784313726,92.88609112545728,0.14696718613765994,0.2210259398975352,0.15304900803736432,21.638310185185187,0.17826035576520446,0.08454577850594272,89.85841564389662,7.005336587815787,66862.91557247027,0.17584719267758947,0.16041755678804817,32.331198421525364,92.5969034614269
80,180,62.6393,22.0033,49,23.2694,0,110,122,13,131,11,1.04069,65.89368,0.0,0.0,4.67857,4.71,18.8578,0.0,0.0,126.0,43.51105,0.00012,1.34,1.476,0.1268,0.0,0.1086598635580525,0.5454819128308523,2.9999327560880937,316.2600976403271,0.20065698940644305,31824.7073870849,0.2049839260897572,0.6524674509803922,92.99821187701332,0.1459125160614355,0.22008650588710715,0.15383158047772622,21.775077160493826,0.1767476863778215,0.08450409404771546,89.84190782817224,6.988363665640979,66866.88832647854,0.1738267811074887,0.16043673824417332,32.47424806194541,92.72473263410566
81,181,62.4059,22.1339,49,23.5654,0,110,123,13,131,11,0.99743,65.70577,0.0,0.0,5.71429,4.747,18.92735,0.0,0.0,126.0,43.55373,0.00013,1.34,1.488,-1.0,0.0,0.10797784570784749,0.5416408718517854,3.1811182472064323,314.30411679756395,0.20021486123571314,31608.738989283465,0.20473122117024006,0.6533917647058824,92.99662509837404,0.14608260947737664,0.2190687030066453,0.15424798266289189,22.02218364197531,0.1753935853474033,0.08442335376351434,89.77539624733882,7.014102031964948,66751.12569918281,0.17109533292965062,0.1606010380739655,32.30069685570987,92.66779072773669
82,182,62.0785,22.3245,49,23.5919,0,110,123,13,131,11,1.0053,65.40319,0.0,0.0,5.35714,4.768,19.03897,0.0,0.0,126.0,43.40302,0.00014,1.33,1.497,-1.0,0.0,0.10729032010778031,0.5394232458085563,3.4334425671367717,312.3456027534357,0.1997322995942512,31507.82653799289,0.20441346751570325,0.6520070588235294,92.96696819901983,0.14771880124939288,0.21795732843157412,0.154589463235137,22.214795524691358,0.17434703053786527,0.08451399517880281,91.69119209015894,7.031257578871087,66743.38723293874,0.16794560830937635,0.16080521475712628,32.12642377688561,92.71928579169807
83,183,61.9301,22.699,49,23.4439,0,110,123,13,131,11,0.9964,65.31222,0.0,0.0,3.5,4.788,19.20245,0.0,0.0,126.0,43.30213,0.00012,1.35,1.502,-1.0,0.0,0.10648284082289095,0.5416408718517807,3.1503697619565947,310.38755476702187,0.19947913183369045,31374.396135823863,0.20445717106377764,0.6509435294117648,93.0266446224841,0.1500164807047027,0.2167550499564159,0.15504243783437494,22.331163194444443,0.17354332810595546,0.08462585504029774,87.63798497009935,7.041612334511701,66607.94336415334,0.16460667025912396,0.162123398804987,32.092677552023055,92.87585920633997
84,184,61.8419,22.8385,49,24.0181,0,110,122,13,131,11,1.02674,65.27383,0.0,0.0,2.32143,4.805,19.52354,0.0,0.0,126.0,43.34732,0.00017,1.33,1.527,-1.0,0.0,0.10578436745674111,0.5394232458085538,3.9231866472546346,308.4525030674394,0.19891376833342678,31392.027151593324,0.2043967511502247,0.65054,93.09172231013778,0.15224193135002845,0.21554428699358308,0.15505021591727292,22.485243055555557,0.17240207865820803,0.08471759534679849,88.68737330894058,7.0818313925989225,66507.11709394825,0.16106771619181284,0.16191728747749434,32.12656769929109,92.3325255207573
85,185,61.4049,22.8896,49,23.8499,0,110,123,13,131,11,0.98555,64.84252,0.0,0.0,3.57143,4.875,19.64489,0.0,0.0,126.0,43.23122,0.00017,1.34,1.445,-1.0,0.0,0.10492497301470177,0.539423245808553,3.659428655778324,306.4992699589894,0.19832722886477755,30807.188318498433,0.20452079606559787,0.6502160784313726,93.16551826212445,0.15461073153101929,0.21435971337007856,0.15540749709026688,22.579041280864196,0.1715195269112891,0.08500121678162692,90.06315463700642,7.076898379688685,66457.97099400789,0.15727079934948365,0.16144920256095696,31.96604448483314,93.04122608118367
86,186,60.6227,23.0892,49,21.9336,0,110,123,13,131,11,0.97581,64.12494,0.0,0.0,3.85714,4.884,19.689,0.0,0.0,126.0,43.18931,0.00015,1.33,1.535,-1.0,0.0,0.10406424369002565,0.5394232458085533,3.5680235873441095,304.5403020393499,0.19761342978881175,29872.620078618285,0.20486070239846776,0.650066274509804,93.23751840603953,0.1569379602930252,0.2131128391740229,0.15590216167734472,22.67115162037037,0.17081007400544646,0.08531137411131727,88.05809379913124,7.087949839115024,66422.70007013278,0.15335816917870096,0.16172909990901824,31.791928326642072,93.00435923001746
87,187,60.0996,23.2903,49,23.2491,0,110,123,13,131,11,1.01471,63.62314,0.0,0.0,3.75,4.889,19.86382,0.0,0.0,126.0,43.25581,0.00012,1.33,1.491,-1.0,1e-06,0.10310830540404492,0.5394232458085515,3.463154190149651,302.56189220395004,0.19684027387491482,29201.02213080808,0.20542545757258796,0.6506537254901962,93.28919933962057,0.1584135872535502,0.21182960751579805,0.15624080224933437,22.760416666666668,0.169720968877115,0.08537889899375964,89.78758688969272,7.12303288039045,66391.92538133878,0.14943180550344243,0.1617172235369988,31.60353427463108,93.0267728305692
88,188,59.7996,23.1375,49,24.9647,0,110,123,13,131,11,0.99866,63.29459,0.0,0.0,6.46429,4.984,20.03962,0.0,0.0,126.0,43.20214,0.00013,1.34,1.464,0.12731,2e-06,0.10241559798860275,0.5394232458085527,2.236770421747807,300.5269838170249,0.1956487740546764,28986.62198437334,0.2064429572725378,0.6511141176470588,93.31782300657649,0.15919040036825977,0.2106785053992594,0.156722149522746,22.856095679012345,0.16872638366027173,0.08554413052665157,90.02482344883482,7.122109584013541,66408.75845739777,0.14575548603633803,0.16183959861289623,31.456864910361208,93.08759514075123
89,189,59.3432,23.1199,48,26.1721,0,110,123,13,131,11,0.99826,62.85449,0.0,0.0,6.28571,4.983,19.91338,0.0,0.0,126.0,43.14537,0.00017,1.33,1.429,-1.0,1e-06,0.10149456913581294,0.5394232458085527,3.6629003116502505,298.4495478604808,0.19444096899988866,28477.419905281913,0.20617696421408555,0.6508690196078432,93.38788357621011,0.1599226462755485,0.20936846409081414,0.1571189199575481,22.941984953703702,0.16729936615552118,0.08564410687141324,90.25169113157334,7.116436593214094,66297.53050374998,0.1422922597550168,0.16167777248113147,31.171566056616513,93.67344904689632
90,190,59.0462,23.2569,48,24.7694,0,111,123,13,131,11,1.00175,62.53762,0.0,0.0,3.39286,5.02,19.88887,0.0,0.0,126.0,43.2305,0.00014,1.34,1.423,-1.0,0.0,0.10051915162610009,0.5394232458085514,4.004593133100831,296.35515015186144,0.19322574138913176,28199.836693561636,0.20526807990718515,0.6516192156862745,93.5072001358459,0.16089945651971793,0.20814288615165946,0.15742033042350861,23.080150462962962,0.16579666180474772,0.08589217309435279,87.60166299097718,7.124154151203718,66219.8867123496,0.13924905635896795,0.1615996587740912,31.233379034348474,93.58003435934745
