,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0,noise,cubrow.0.6,uhdhdsim,fft,contrast,temporal,blur,cubcol.0.5,cubrow.0.5,cubrow.0.3,cubcol.0.3,cubcol.0.6,staticness,blockiness,saturation,cubrow.0,cubcol.1.0,cubrow.1.0,tone,movement,color_fulness
45,145,59.7564,16.4897,37,21.8243,0,114,122,7,132,8,0.99707,58.55481,0.0,0.0,5.53571,4.484,14.09662,0.0,0.0,129.0,41.05261,0.00032,0.31,3.183,-1.0,1.175114,0.16605002569971938,0.33754538236430287,0.18042183109336668,93.81085054435651,65630.16600568217,86.54201475765228,5.552126488030928,23291.531470500016,0.10059393147113727,0.17777036401085036,0.20707296300854638,0.20572458286626433,0.10757152280094895,388.8040931327504,4.1887034337031155,32.06312221950955,0.10868877325550101,0.15306481645735612,0.09717427939607706,0.602858352941174,14.639853395061728,112.08070505987537
46,146,58.7911,16.3337,36,23.7309,0,114,122,7,131,8,1.00979,57.47622,0.0,0.0,6.57143,4.438,14.15403,0.0,0.0,128.0,41.14583,0.00028,0.31,3.22,-1.0,1.20393,0.1701054311817288,0.3375453823643011,0.18007115694178646,93.85719094219347,65305.84261397905,88.47412955225465,5.6061783013569,22604.957339813787,0.09972898280347109,0.17734141558465272,0.20686998786341435,0.20612117768127272,0.10894028495164648,386.7314020097796,3.6435204381808965,31.747059009693285,0.10859193722638646,0.15318181023617003,0.09644292899467916,0.605001568627451,15.045380015432098,111.74100418500629
47,147,58.4315,16.2868,36,22.4739,0,114,122,7,131,8,1.00182,57.04564,0.0,0.0,6.75,4.429,14.02348,0.0,0.0,128.0,41.35096,0.00023,0.31,3.525,-1.0,1.220267,0.1727397259537013,0.3314867153420127,0.1797666491648214,94.00097803846693,65431.58476801354,88.18541564850698,5.592538851455674,22610.37941716702,0.0987824107882798,0.17693833855109753,0.20655973129295047,0.20625077289736068,0.11041877752475766,384.6255295921094,3.4747332372890076,31.83307977370274,0.10858629619846742,0.1530483351350331,0.09570318898672438,0.6074341176470588,15.384018132716049,111.54137886656781
48,148,58.3441,16.1808,36,22.5343,0,114,122,7,131,8,0.98351,56.79448,0.0,0.0,9.5,4.403,13.98537,0.0,0.0,128.0,41.50007,0.0003,0.31,3.173,0.36561,1.33148,0.17359563592350008,0.3353277563210706,0.1795612512665852,93.93288168434155,65392.46967404118,85.23578437195604,5.5818378461755715,23000.64279909926,0.09787414844493092,0.17660912877348822,0.2063503413455298,0.20627101487705424,0.11182261728885504,382.5034110077807,4.416093446785216,31.733268643602912,0.10840991430744176,0.15310892920228975,0.09503380281945174,0.609092156862745,15.544270833333334,111.35932092816348
49,149,57.8941,16.1762,36,21.8932,0,114,122,7,131,8,1.00264,56.27772,0.0,0.0,5.0,4.435,13.89925,0.0,0.0,128.0,41.45101,0.00024,0.31,3.645,-1.0,1.378172,0.17343235863930123,0.33148671534200763,0.17905268130579702,93.94011053953781,65242.346535760575,87.15022899989178,5.567758848325509,22906.85181407042,0.09705317348297851,0.17621237902621834,0.20607814985672754,0.20574542182530217,0.11304355197773835,380.36432743012165,3.551395569176211,31.561499136465564,0.10833480165433294,0.1535318616116216,0.09440638112253684,0.6085564705882353,15.627507716049383,110.929570291523
50,150,57.9528,16.2154,36,22.495,0,114,122,7,131,7,1.03565,56.23727,0.0,0.0,6.39286,4.452,13.89191,0.0,0.0,128.0,41.51846,0.00028,0.31,3.192,-1.0,1.375431,0.17216130761715243,0.3314867153420065,0.1786389810831233,93.94070658760455,65062.96339921241,89.7822076611146,5.523990405844133,22949.770839686713,0.09637771795045731,0.176041091444577,0.2059540416816346,0.20574491882202062,0.11418740079809242,378.18485318657275,3.671855744600311,31.61235988287278,0.10806261852355036,0.15337105341709764,0.09380153890078206,0.6096741176470588,15.774353780864198,110.42176214971371
51,151,58.347,16.0554,36,22.264,0,114,122,7,131,8,1.00734,56.50712,0.0,0.0,5.0,4.408,13.92351,0.0,0.0,128.0,41.65296,0.00029,0.31,3.646,-1.0,1.413974,0.17090788195025963,0.33148671534200663,0.17815219037865748,93.7277268127259,65056.531442268446,88.55184956910745,5.5061555556798085,23742.42455882047,0.09561653930206868,0.17580501228103493,0.20597053989730463,0.20501191333221117,0.11539116597862399,375.9480129201325,3.9254169796386758,31.642301206235533,0.10803829254173851,0.15233841887759286,0.0933027705622814,0.6110643137254901,15.87403549382716,110.31989994092672
52,152,58.5532,16.0477,36,21.6463,0,113,122,7,131,8,0.99849,56.64429,0.0,0.0,7.67857,4.386,13.79309,0.0,0.0,126.0,41.63167,0.00028,0.31,3.221,-1.0,1.424934,0.1698624864924235,0.33148671534200336,0.17790950672438768,93.73479448127469,65213.85522100715,87.46419069085641,5.481213765828498,23983.38785483557,0.09538805703914542,0.17588171120827847,0.20595838722948895,0.2034571220221501,0.11637732984008489,373.67379214667596,3.7464609668163487,31.572273348584588,0.10778182744397857,0.15141830143447824,0.09272383699166305,0.6132141176470588,15.906539351851851,110.23502151428359
53,153,58.9716,16.3295,36,20.6649,0,113,122,7,131,8,1.00188,56.98414,0.0,0.0,6.96429,4.412,13.78609,0.0,0.0,126.0,41.7427,0.00036,0.31,3.355,-1.0,1.422214,0.16876417456967627,0.3292690892987819,0.17754199653518166,93.59775999728541,65400.11760262845,88.69328876348439,5.432462456478588,24573.180982074617,0.0969769565359871,0.1760663527084122,0.20588076743295164,0.20192254269981894,0.11718140651135102,371.33710799637,4.140818134088344,31.905878137659144,0.10785652828194016,0.15059873928838685,0.09216397941921846,0.6138705882352942,15.934027777777779,109.63852457958103
54,154,59.3576,16.9372,37,22.3539,0,113,122,7,131,8,1.00416,57.37177,0.0,0.0,6.85714,4.393,14.02706,0.0,0.0,126.0,41.8437,0.00033,0.32,3.062,-1.0,1.479023,0.16778966674868004,0.33148671534200475,0.17708495993419932,93.54238676673815,65690.89300524129,88.94032591010699,5.4876440222436305,25112.85289622526,0.10040929765112792,0.17619680849735067,0.20573132456182058,0.2003609475510609,0.11813719322775935,368.9868679665777,3.7502629831924454,31.94371183418933,0.10751954270099331,0.14987741482043565,0.09175996418487245,0.613844196078426,16.103346836419753,108.55351146656167
55,155,59.8248,17.1844,37,22.8583,0,113,122,7,131,7,0.99927,57.89858,0.0,0.0,6.28571,4.452,14.556,0.0,0.0,126.0,41.83327,0.00031,0.31,2.969,-1.0,1.525549,0.16727468422560315,0.3292690892987774,0.17660150302692562,93.55353950588709,65434.1800844385,90.23846153115477,5.531661245784785,25141.141051141167,0.10465503992410015,0.17632196749783713,0.2056945138022953,0.19883710501310764,0.11911245641093907,366.59988525686543,3.1705647261681746,31.88358467007861,0.10741177586222968,0.14969847825169594,0.09135660568709184,0.6142023529411764,16.39134837962963,106.84866310402413
56,156,60.8194,17.1249,37,22.3401,0,112,122,7,131,7,0.9825,58.90119,0.0,0.0,6.21429,4.462,14.76456,0.0,0.0,126.0,42.0135,0.00032,0.3,2.721,0.37281,1.619494,0.16798543745107497,0.3232104222764937,0.17603307040990682,93.42077320818574,65654.9989987508,89.83098303002501,5.525409732633171,25722.304371922262,0.10856120811209687,0.1764289463434696,0.20574318969856623,0.19754712099626826,0.12024793987790126,364.18795268855735,3.1640408254604147,32.04877839265046,0.10708893810000608,0.1493041916963265,0.09095084912112024,0.6157239215686273,16.581983024691358,108.31510562750736
57,157,61.4903,17.0928,38,22.7615,0,112,122,7,131,7,0.99601,59.54397,0.0,0.0,7.07143,4.472,14.70523,0.0,0.0,126.0,42.22397,0.00025,0.31,3.1,-1.0,1.60178,0.170660338605763,0.3276456743629455,0.1755722155723999,93.44369666151894,65624.15547168934,90.33317978853842,5.491045132403351,25963.002256890857,0.11148413379141364,0.17670159687708445,0.20579572214311587,0.19633925826253304,0.12153329859560416,361.75938932946536,2.419743367043503,32.10136338222174,0.10702515192336509,0.14877664372696425,0.09057216830226174,0.6179525490196078,16.734375,106.76761850092518
58,158,61.6535,17.2516,38,22.1946,0,112,122,7,131,7,1.0061,59.65695,0.0,0.0,4.92857,4.439,14.68317,0.0,0.0,126.0,42.26502,0.0002,0.31,3.031,-1.0,1.680638,0.17407567286768746,0.3254280483197152,0.17510930081367818,93.34484611736812,65838.37404874919,90.06265017444252,5.3993991596030595,26488.53626158116,0.11426476803788126,0.17682869742127527,0.20600389750835507,0.19520333591162442,0.12282132392449051,359.325906295496,3.6447198721646177,31.974043104383682,0.10668461843448032,0.14829449019493074,0.09036099805208363,0.6202843137254902,16.99392361111111,106.635563021615
59,159,60.8844,17.2834,37,22.8034,0,112,122,7,131,7,1.00236,58.85399,0.0,0.0,4.46429,4.437,14.81932,0.0,0.0,126.0,42.43216,0.00021,0.31,2.895,-1.0,1.73696,0.17257659515042045,0.32542804831971806,0.1745872334862838,93.56499391293178,65811.65081776727,89.12843002908535,5.4529562207835385,26040.5805277661,0.1168020510615996,0.17705761931718236,0.20595857401481182,0.1939178623758328,0.12384976935685223,356.93269756814044,2.6239884054845746,32.14607728557822,0.10650733314252722,0.1478885319416065,0.09034135551419857,0.623289411764706,17.323640046296298,104.94595243759468
60,160,60.6482,17.0791,37,22.967,0,112,122,7,131,7,1.00782,58.47463,0.0,0.0,5.17857,4.424,14.84794,0.0,0.0,125.0,42.63854,0.00022,0.31,2.529,-1.0,1.757325,0.17041285475823037,0.32321042227648794,0.1741747026268119,93.51613546848752,65909.51415821014,89.96031372674553,5.494087160822066,26463.222766363517,0.11931989332888675,0.17726193229426335,0.2060957333908123,0.19322263737226453,0.12517919899240415,354.5778030571518,2.588721963851882,32.278370798369984,0.10608333827354828,0.14796169244883153,0.09036618404477136,0.6266772549019608,17.82547260802469,104.62357165698937
61,161,60.4183,17.1354,37,23.1354,0,112,122,7,131,7,1.01345,58.19102,0.0,0.0,8.10714,4.435,14.67821,0.0,0.0,126.0,42.66256,0.00022,0.31,2.504,-1.0,1.773572,0.1687440860769205,0.3232104222764896,0.17376624989153663,93.66260688336698,65680.81370408772,89.40064159626101,5.4996267234442575,25888.26453337994,0.12198683877993373,0.17745272773911488,0.20589419546424148,0.19238446426481629,0.12596517234085933,352.2152917449455,3.0605613736224115,32.3136700288749,0.105544850628897,0.147558770220584,0.08995485016823249,0.6283945098039215,18.28173225308642,104.2040842504127
62,162,60.8165,17.1268,38,21.3503,0,111,122,7,131,7,0.99687,58.56933,0.0,0.0,6.85714,4.401,14.7251,0.0,0.0,126.0,42.83682,0.0002,0.3,2.671,-1.0,1.822075,0.16762321453911713,0.3232104222764888,0.17338647455677658,93.47059349862351,65661.75054848917,88.52320070643296,5.454509383478475,26533.358878206465,0.12321751407472507,0.1775596694723358,0.20572250288238889,0.1924998869049184,0.12663467067955136,349.9122285825275,2.865530775268334,32.463968912760414,0.10513155704523584,0.14700866550610028,0.0887636426348141,0.632014117647059,18.735484182098766,104.22907867542129
63,163,61.2932,17.2373,38,23.1381,0,111,122,7,131,7,0.9894,59.06726,0.0,0.0,8.75,4.437,14.71624,0.0,0.0,126.0,43.06501,0.00025,0.31,2.546,-1.0,1.870968,0.1663063182067668,0.3232104222764912,0.17296623837925917,93.50819229791298,65605.4047748657,90.08515991266704,5.4328458512284215,26533.341606633665,0.12290663715137475,0.17777535611034237,0.20566905717869619,0.1926117168120013,0.1274235880574467,347.6622365643097,2.90286716119159,32.53084328733845,0.10466850876993518,0.14657763569696877,0.08718272995960999,0.6367811764705882,19.153018904320987,103.00644858866828
64,164,61.7674,17.5444,38,22.319,0,111,122,7,131,7,1.01485,59.54426,0.0,0.0,5.25,4.461,14.81612,0.0,0.0,126.0,43.10375,0.00024,0.31,2.468,0.40239,1.867207,0.16562919298051543,0.3232104222764898,0.17250603822469882,93.32000199623124,65593.98286347835,88.45632646312332,5.445298260715215,27280.532310916533,0.12320079299349618,0.17803650682877153,0.20554505680394342,0.19269284953133056,0.12848469356756237,345.43736523565406,4.839152443987028,32.509715704270356,0.1042082753348958,0.14605277254004223,0.0858732391802528,0.6382176470588234,19.597800925925927,102.97553925108205
65,165,61.9636,18.0225,39,22.8718,0,111,122,7,131,7,1.00007,59.80601,0.0,0.0,6.32143,4.528,15.07397,0.0,0.0,126.0,43.2355,0.00019,0.31,3.069,-1.0,1.90523,0.16562347852584947,0.32542804831971694,0.17198309171936363,93.40888328967539,65555.45800673615,90.17962041983704,5.451376194252735,27236.15548981429,0.12367032019209043,0.17815966005060063,0.2053968684883722,0.19222086863340554,0.1284493355187864,343.2459124475135,3.031708416646884,32.72044730480806,0.10373079471924668,0.14557276475512326,0.08422002996602158,0.639781549019605,19.989101080246915,101.83329142739031
66,166,61.9992,18.2801,39,23.8099,0,111,122,7,131,7,1.02901,59.90124,0.0,0.0,5.10714,4.54,15.4812,0.0,0.0,125.0,43.364,0.00021,0.31,2.344,-1.0,1.903464,0.16683622408830995,0.3254280483197155,0.17140456733989914,93.36775468819974,65432.46176197794,89.52370205501389,5.524800039558812,27331.138497631953,0.12353385413868959,0.17818466562279392,0.20493113485254644,0.1905493115653393,0.12820746128425012,341.09506209828066,2.643567874092975,32.82355207278405,0.10315501019419246,0.14525786483754885,0.08187793182748483,0.6406956862745099,20.192177854938272,101.31729577629942
67,167,61.8527,18.5381,39,23.8532,0,110,122,7,131,7,1.00128,59.73242,0.0,0.0,4.92857,4.494,15.71364,0.0,0.0,125.0,43.30858,0.00028,0.31,2.932,-1.0,1.922888,0.16868750003182703,0.32321042227649033,0.17052072065098642,93.44560314553422,65598.99482835125,90.96789188207813,5.5598715439880575,27147.706940536355,0.12393093493450395,0.1779125070653691,0.2047153564431464,0.18812500038598937,0.1280764540727405,338.9654381672791,3.317553489816242,32.806591081030575,0.1026057380779826,0.1449067115675672,0.07992284020020221,0.641350588235294,20.274546682098766,101.4067364065269
68,168,61.8668,18.5859,39,23.0552,0,110,122,7,131,7,0.98141,59.74393,0.0,0.0,5.82143,4.547,15.92858,0.0,0.0,125.0,43.3656,0.00019,0.31,2.607,-1.0,1.897869,0.17082294327622102,0.32321042227648816,0.16962169371287392,93.47830926699301,65620.13864245095,86.22083062647202,5.542091613243909,26897.511277202422,0.12476309324824639,0.1776749180682006,0.20446164788817486,0.1854187346589724,0.12822253511264228,336.86022813859165,3.0782901786858914,32.84828506281347,0.10218921419209001,0.14459519657949874,0.07779496569581175,0.6417007843137255,20.34418402777778,100.60053962952283
69,169,62.0395,18.8363,39,21.8377,0,110,122,7,131,7,0.97178,59.90374,0.0,0.0,6.5,4.542,15.96761,0.0,0.0,125.0,43.4532,0.00018,0.31,2.294,-1.0,1.901723,0.1723402878104484,0.3232104222764867,0.16874399569147253,93.5575186309731,65552.72861456948,91.42316057221916,5.577891773749334,27454.904475684703,0.12520227884212848,0.17758805119280935,0.20429129858375852,0.18248278739994425,0.1288260202468194,334.77550026018525,2.99457318250614,33.06831943841628,0.10176407841670397,0.1442562935370403,0.07644148880884802,0.6422635294117647,20.383150077160494,98.59566828011693
70,170,61.731,19.1372,39,23.3494,0,110,122,7,131,7,0.99302,59.59911,0.0,0.0,7.17857,4.549,16.18831,0.0,0.0,125.0,43.28013,0.00015,0.31,2.743,-1.0,1.812434,0.1738765613810411,0.3254280483197141,0.16763343179640577,93.52047515863511,65701.33254825459,86.69620468326568,5.59114925919352,27049.325302309553,0.1261892181167126,0.17722208552878846,0.20410250976667235,0.17890735383089482,0.1298352461454043,332.7040801484593,4.350189378165494,32.88999110092352,0.10118437517658217,0.14382954022956218,0.07494612854391183,0.6419780392156864,20.52512538580247,98.28426068695069
71,171,61.6668,19.428,40,23.4072,0,110,122,7,131,7,1.02527,59.53303,0.0,0.0,5.92857,4.608,16.44222,0.0,0.0,125.0,43.19054,0.00019,0.31,2.497,-1.0,1.873867,0.17494050281179294,0.3232104222764869,0.16645639845900137,93.60534607886775,65540.07203706,91.12558617984875,5.589238156724251,26789.182091292176,0.12723504819957313,0.17690183686514627,0.2038601848423948,0.17665030838886325,0.1308327839131835,330.65313875118227,3.969033273859329,32.94030309606482,0.10081869341086827,0.14349300153457556,0.07345257901082404,0.6407317647058824,20.666329089506174,97.71068633611429
72,172,61.7704,19.6661,39,25.1255,0,110,122,7,131,7,1.00942,59.61005,0.0,0.0,8.46429,4.594,16.68971,0.0,0.0,125.0,43.25225,0.0002,0.31,2.751,0.40355,1.855367,0.17497966115633848,0.3232104222764909,0.16528123489654575,93.63647037607164,65566.25477968357,88.53526758892625,5.624120201543479,27289.615780212574,0.12818541309797304,0.17640397446069217,0.2035417349881879,0.17468314205194893,0.1315588150341277,328.6232860602336,3.084317529194523,33.189050933461125,0.100377359526183,0.14285100824971889,0.0725433353193341,0.6410223529411765,20.81129436728395,96.85400768479178
73,173,61.8174,19.7638,39,25.4541,0,110,122,7,131,7,1.00344,59.66158,0.0,0.0,5.67857,4.636,16.89759,0.0,0.0,125.0,43.13268,0.00024,0.31,2.15,-1.0,1.878057,0.17468218309013686,0.32926908929877924,0.16433898142741807,93.4449420527195,65499.34080521821,89.30630346334947,5.6567644083207895,27446.01139438723,0.12866007392847764,0.17604510394389808,0.20329942045014004,0.17222563591164525,0.13190744696986076,326.6071619984919,3.0022244561786064,32.992358549141585,0.09993583121799088,0.1423946692020064,0.07193303379275251,0.6413207843137255,21.065538194444443,96.58150635827866
74,174,61.9945,19.6502,39,24.6467,0,110,122,7,131,7,1.01395,59.83507,0.0,0.0,4.21429,4.653,16.98001,0.0,0.0,125.0,43.17789,0.0002,0.31,2.539,-1.0,1.867214,0.17526646555195186,0.3292690892987763,0.1634928381592883,93.49033637034707,65739.6161059434,92.943289421624,5.650553824166666,27766.13287103105,0.12868780625496426,0.1755989276261039,0.20307532667401815,0.17034552059099747,0.13243038810431412,324.60917640563133,3.4382146174463117,33.159778547875675,0.09946293705423062,0.1421309742230657,0.07114672698229434,0.6429240588235275,21.204716435185187,96.53516140049639
75,175,62.2015,19.7205,40,22.0279,0,110,122,7,131,7,0.99926,60.06005,0.0,0.0,4.53571,4.659,16.88253,0.0,0.0,125.0,43.25006,0.00019,0.31,2.691,-1.0,1.878153,0.17628870097672772,0.3314867153420044,0.16251173251086426,93.4597074163092,65850.30618775435,90.0670270202307,5.682879318466214,27854.555088425943,0.1287970769729613,0.17533913428974965,0.20264303941579626,0.16917546073324236,0.13290795230293276,322.6352538645463,3.090038476998472,33.1081416754075,0.099047505896019,0.1417880822850524,0.0714120017120788,0.6430933333333334,21.15354938271605,96.20673332212866
76,176,62.1823,19.974,40,23.7463,0,109,122,7,131,7,1.03036,60.09691,0.0,0.0,6.53571,4.686,16.94899,0.0,0.0,125.0,43.14067,0.00021,0.31,2.742,-1.0,1.83323,0.17705333537528276,0.3314867153420033,0.16104052582091213,93.51084497449507,65787.73337822694,90.03414172354618,5.705377532361889,27818.974470442714,0.12889328181307882,0.17508261443237105,0.2020854591868919,0.16752029051558737,0.13335091419745626,320.66154778532933,3.012928689059152,32.98228285047743,0.09863179229920084,0.14185172668251292,0.07140843114846979,0.6425356862745097,21.334635416666668,95.93008506864254
77,177,62.1698,20.2856,40,23.3393,0,109,122,7,131,7,0.97193,60.1235,0.0,0.0,5.03571,4.733,17.1618,0.0,0.0,125.0,43.07752,0.00022,0.31,2.657,-1.0,1.880557,0.17730962225498,0.3314867153420083,0.1595756816541841,93.61031689736473,65767.06577058233,91.25835378802249,5.697584133321396,27995.21087862915,0.12744815835034626,0.17475131623534906,0.20135187487605902,0.16619600123877548,0.13352006512897108,318.7031955234378,3.1618897470780705,33.005602801287615,0.0981737003964661,0.14228092437273057,0.07207716875385425,0.6413207843137256,21.353105709876544,95.76925282619834
78,178,61.8961,20.335,40,21.4075,0,109,122,7,131,7,0.97809,59.89386,0.0,0.0,5.10714,4.725,17.43341,0.0,0.0,125.0,43.11889,0.00026,0.31,2.64,-1.0,1.89629,0.17731520480452162,0.331486715342008,0.15828877877764763,93.58799196261329,65855.24703158661,90.57417514336163,5.717695390064049,27508.23782642694,0.1259156731547326,0.17444329440220663,0.20069360962635868,0.16506974751965403,0.13402380348956888,316.75114947984855,3.7248515440391907,33.10504037362558,0.09762002950687337,0.14194987717525273,0.07220078089088605,0.6415160784313725,21.35643325617284,95.04553316982191
79,179,61.8065,20.4145,40,22.9752,0,109,122,7,131,7,0.97702,59.81087,0.0,0.0,5.75,4.744,17.47408,0.0,0.0,125.0,42.98751,0.00017,0.31,2.445,-1.0,1.877792,0.17730368511344816,0.3314867153420075,0.15694724491510556,93.57963759063323,65907.8206574515,88.37529922974068,5.719338666322583,27336.110050041756,0.12507605066383426,0.17427441362420104,0.19988682523907975,0.16331565164467882,0.13525371109517578,314.7975739649853,3.166174900796982,32.93738094376929,0.09688862863730828,0.14148986810227496,0.0721146557522229,0.6415956862745099,21.395833333333332,94.62012433220323
80,180,61.6895,20.4837,40,23.9711,0,109,122,7,131,7,1.06021,59.73444,0.0,0.0,5.42857,4.726,17.53951,0.0,0.0,125.0,42.95733,0.00027,0.31,2.705,0.40599,1.883472,0.1775029890450258,0.3314867153420073,0.15550421359181094,93.68299886427565,65829.21899095053,92.3944354792613,5.71009641770934,27073.93365996749,0.12406072114390226,0.17415749944742015,0.1989784480876952,0.16123233866493852,0.13600372207224523,312.8510269144465,3.0349717640000824,33.1106021080488,0.09604436233869547,0.14129565973291666,0.07205237326387749,0.6422383529411765,21.654658564814813,94.49624650240725
81,181,61.4987,20.5862,40,24.5416,0,109,122,7,131,7,0.99465,59.57493,0.0,0.0,7.92857,4.781,17.59767,0.0,0.0,125.0,43.0042,0.00022,0.31,2.593,-1.0,1.863754,0.17717418107476898,0.3314867153420071,0.15433026205608563,93.66453215418889,65839.32893143382,90.42990554721148,5.747500267382305,26943.995118199346,0.12421775382372051,0.17393127342772446,0.1980385038045478,0.15833303449773733,0.13628862417264154,310.9274362473114,2.803878797454756,32.92256560149016,0.09528336790392769,0.14129422285475313,0.07210792539635531,0.6430635294117648,21.98779899691358,94.50547906496443
82,182,61.2786,20.7876,40,24.7786,0,109,122,7,131,7,0.99909,59.36659,0.0,0.0,7.10714,4.763,17.68717,0.0,0.0,125.0,42.85321,0.00022,0.3,2.456,-1.0,1.829728,0.17688755600272457,0.3276456743629507,0.153495680954872,93.61962942106533,65850.22675260634,91.05471097439506,5.749717127144697,27077.91162747152,0.12592614896342103,0.17365213090203688,0.1969500280205658,0.15505180523846548,0.1366008072212187,308.9980783098308,3.563756333154101,32.7501791494864,0.0945582936783516,0.14145137813525038,0.07240732994505535,0.6416561176470588,22.280333719135804,94.06927138031855
83,183,61.1439,21.1354,40,24.2428,0,109,122,7,131,7,0.99742,59.28751,0.0,0.0,4.46429,4.799,17.85433,0.0,0.0,125.0,42.74723,0.00027,0.32,2.598,-1.0,1.873538,0.17686388882712167,0.32321042227649466,0.15291979302164388,93.66517784927139,65680.50937175525,91.0048100687981,5.766751994168191,26973.914994770006,0.12824271010960686,0.17355377941115605,0.19583057639169307,0.1516570403961569,0.13714534154851743,307.090773052943,3.385669910289559,32.72470563723717,0.09390419266877087,0.14293531020141903,0.07260293628579154,0.6415282352941176,22.394627700617285,94.2517151464842
84,184,61.0286,21.2678,40,25.1263,0,109,122,8,131,7,1.03688,59.21426,0.0,0.0,4.60714,4.834,18.15618,0.0,0.0,125.0,42.78765,0.00024,0.31,2.329,-1.0,1.915069,0.1767721060494635,0.3314867153420014,0.15197296601681395,93.72410844966478,65531.53324852169,93.33978909692588,5.821131031562983,26948.20776026512,0.13057100274611688,0.17317722446078643,0.1948088960785436,0.14809031622909344,0.13720931953281207,305.1893680792608,3.5645820294559627,32.76046150113329,0.09330125550952986,0.14241993065405337,0.0727852603609949,0.6406501960784313,22.53616898148148,93.6791281027266
85,185,60.5718,21.2819,40,24.6832,0,109,122,8,131,7,0.97587,58.77159,0.0,0.0,4.5,4.912,18.26677,0.0,0.0,125.0,42.67068,0.00032,0.3,2.558,-1.0,1.936095,0.17686955272710472,0.32926908929877374,0.15134029959337214,93.81715476675076,65470.08969393278,92.60831171618683,5.8207702292946415,26252.93903115943,0.13285888551647324,0.1727794674839643,0.19376021381264197,0.14431688333572773,0.13768102343871866,303.27596925647765,3.479453358633266,32.597396662205824,0.09238311747672882,0.1419467611207989,0.07322396560765182,0.6404121568627451,22.573832947530864,94.0870152922185
86,186,59.7535,21.4469,39,22.9004,0,109,122,8,131,7,0.97148,58.02213,0.0,0.0,4.96429,4.918,18.28199,0.0,0.0,125.0,42.62402,0.00029,0.31,2.512,-1.0,1.946123,0.17716976808362173,0.33148671534200475,0.15078825423244868,93.9280401160637,65400.496121920594,87.57900551357466,5.836730850316204,25422.569620337865,0.1351506372325833,0.17227787999815813,0.1926099259053196,0.14035438344492895,0.13823558780811224,301.36203024284316,3.1389172487038364,32.386325035566166,0.09129069931498152,0.1422458697848886,0.07360518496366779,0.6398746470588232,22.62692901234568,94.47164537209734
87,187,59.2328,21.633,39,24.039,0,109,122,8,131,7,1.02411,57.5374,0.0,0.0,4.03571,4.968,18.42783,0.0,0.0,125.0,42.69449,0.00032,0.31,2.196,-1.0,2.01581,0.17752901401545232,0.32542804831971756,0.150017432744744,94.01026599158648,65344.63552284327,90.85984261477898,5.886888226932729,24728.61466981718,0.13681641301626946,0.1717421639839238,0.19148351749413733,0.13641742740740576,0.1385631429306579,299.41209116403013,3.4250943312376125,32.198342594099636,0.09033903777001444,0.14235911976426444,0.07381351546414004,0.6399901960784314,22.72950424382716,93.88453053071186
88,188,58.945,21.4525,39,25.7866,0,109,122,8,130,7,1.00583,57.22181,0.0,0.0,8.46429,5.038,18.5893,0.0,0.0,125.0,42.63985,0.00041,0.3,2.255,0.40098,2.065872,0.17844470346694427,0.32321042227649194,0.14932858538099608,94.01284925261137,65487.09929143576,92.74375956287467,5.888512965158829,24652.586156635556,0.13785910611333602,0.17088521649748734,0.19041680399732486,0.13280384607099027,0.13906594335467146,297.4158166634488,3.717550670884037,32.06703901879581,0.08969338824655577,0.14253702241455848,0.07399644553648417,0.640456862745098,22.83521412037037,94.40694309208791
89,189,58.4954,21.4184,39,26.9253,0,109,122,8,130,7,0.99608,56.78604,0.0,0.0,7.82143,5.017,18.4373,0.0,0.0,125.0,42.58466,0.00034,0.31,2.152,-1.0,2.09196,0.17802363497463689,0.3232104222764976,0.14820408484935005,94.05430728943564,65361.10087086553,88.72988073432217,5.876080640041592,24199.112128394252,0.13909561306744736,0.16989221851973732,0.1893051108173847,0.129306015464499,0.1395201771334729,295.3825148509124,4.027225736537323,31.7603220998505,0.0887586225075359,0.14245783463620343,0.07417153312341897,0.640456862745098,22.91237461419753,95.27340974613912
90,190,58.2538,21.5359,38,25.8907,0,110,122,8,130,7,1.00901,56.53534,0.0,0.0,3.89286,5.016,18.40078,0.0,0.0,125.0,42.67739,0.00029,0.31,2.115,-1.0,2.114011,0.17687284202373185,0.32321042227648633,0.1469100909055221,94.16264688033691,65323.826250940016,91.51916369564239,5.889009992312597,24094.04527910835,0.14049447852648447,0.16898755396320775,0.18826723837714956,0.12622987638172556,0.13983317468104645,293.3187720993462,3.876968761614607,31.851291609399112,0.08763612833593229,0.14210691106257392,0.0743905878214528,0.641061568627451,23.08299575617284,95.10427491999724
