,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.6,temporal,contrast,saturation,blur,cubrow.0.3,cubcol.0.3,cubcol.0,cubrow.0.5,blockiness,fft,noise,cubcol.1.0,color_fulness,tone,uhdhdsim,cubrow.0,cubcol.0.5,cubcol.0.6,movement,cubrow.1.0,staticness
45,345,44.2164,24.9883,35,28.6174,0,109,123,11,131,9,1.00394,46.57709,0.0,0.0,1.64286,9.315,21.40447,0.0,0.0,126.0,38.03359,0.00013,1.32,2.066,-1.0,2.9e-05,0.06261236082245626,7.245714940481304,88.81017920621498,31.671123174973477,14162.417655807676,0.0737478733735381,0.10280810735974961,0.19505690828752714,0.06889312254147803,1.8966739402080655,65240.22890230236,0.49420073950187254,0.1371681366468416,89.3174643816205,0.5747294117647059,94.74674434036774,0.04165181215341853,0.14838679955137812,0.11506213950360615,14.542390046296296,0.053775626966019084,252.8036542924023
46,346,43.8524,24.9432,34,29.0767,0,109,123,11,131,9,1.0009,46.24899,0.0,0.0,3.17857,9.257,21.46362,0.0,0.0,126.0,37.68639,0.00019,1.31,1.982,-1.0,1e-06,0.06264211009221356,7.2632711323781844,88.22253812592636,31.562451586311248,13734.037833275052,0.07349470814500066,0.10462866314067717,0.19495913217822547,0.06873516480921615,2.061595689558692,65179.394208467485,0.49198311345864604,0.140111557814984,88.83963485693184,0.5702650980392158,94.83739175206844,0.04160780738479989,0.14703488795886982,0.11666125253870374,14.535493827160494,0.05367790347817373,252.4105683123948
47,347,43.5822,24.765,34,26.5024,0,109,123,11,131,9,1.00454,45.98826,0.0,0.0,2.07143,9.254,21.42563,0.0,0.0,125.0,37.46338,0.00012,1.33,2.266,-1.0,2e-06,0.06265986384062072,7.252588339051151,90.8074620406486,31.455830703546972,13434.240914636777,0.07334771264507668,0.10707709453097626,0.19459193658234558,0.06864467542901158,2.315699735932043,64896.46504886181,0.4942007395018706,0.14144337442741511,88.95007188156903,0.5652345098039215,94.84407538024871,0.04170993700206079,0.14571265249545015,0.1180915449653614,14.486207561728396,0.053437673757212346,251.93952964541086
48,348,43.4587,24.27,34,27.5858,0,109,123,11,131,9,1.00095,45.85452,0.0,0.0,2.78571,9.107,21.27424,0.0,0.0,126.0,37.26416,0.00015,1.31,2.208,0.13117,0.0,0.0625391561576235,7.240762826911707,91.86305299891194,31.492481372974535,13405.913879349646,0.07317743245984096,0.11006183716771423,0.19501213904627993,0.06852982755218275,2.562065173238066,64998.37367852863,0.49198311345864204,0.14138366428034996,88.37076852873525,0.5606870588235294,94.81007774134268,0.04170563218396846,0.144524105539281,0.12016600403974921,14.407166280864198,0.05331843757588624,251.43175090449233
49,349,42.6679,24.002,34,28.4284,0,109,123,11,131,9,1.00405,45.13184,0.0,0.0,2.78571,9.19,20.85342,0.0,0.0,125.0,37.20483,0.00015,1.32,2.205,-1.0,0.0,0.06251789904855717,7.221150294383443,91.21397211594333,31.19349237135899,12352.699132138476,0.07271269302004821,0.11273905706731509,0.1952418080516723,0.06819415267960222,2.0227131857795313,64437.66386513337,0.49198311345864026,0.14030071222496873,88.98657914691695,0.5626209215686273,94.98579497330768,0.0417969313366623,0.14334020691432214,0.12178836655125473,14.494164737654321,0.05301984791654432,250.84390455214034
50,350,42.5089,23.9406,33,26.2819,0,109,123,11,131,9,1.00724,44.94789,0.0,0.0,1.85714,9.325,20.62525,0.0,0.0,125.0,37.37934,0.00014,1.31,2.295,-1.0,0.0,0.062346255587511695,7.196212781391455,88.9793908044542,31.111908900884934,12237.00238641701,0.0723848809650922,0.11457699551336048,0.1945260053046714,0.06797092744109465,3.9557718237097057,64353.83374306262,0.49198311345863893,0.13993374400376415,90.08703819134482,0.5683811764705883,95.12594149805282,0.04173006865133122,0.14215295329313757,0.12341995938279772,14.707658179012345,0.05283939772389898,250.20908046919845
51,351,42.2406,23.9142,33,26.449,0,109,123,11,131,9,1.00183,44.68412,0.0,0.0,2.67857,9.416,20.56733,0.0,0.0,125.0,37.63337,0.00017,1.32,2.238,-1.0,0.0,0.06227057340568006,7.193759497013678,89.01079289609646,31.02051308714313,12071.268243062961,0.07205721531167585,0.11551279276855596,0.19393598013095245,0.06787063953280985,3.20034980740529,64306.24431588831,0.4919831134586392,0.1398229362942987,89.29772393169137,0.572221568627451,95.25053137866705,0.0417580702443897,0.14112376303580496,0.12545508150868329,14.907648533950617,0.05270537253433428,249.51798604537095
52,352,42.0409,23.9265,33,26.5974,0,109,123,11,131,9,0.99856,44.48892,0.0,0.0,2.57143,9.381,20.54169,0.0,0.0,125.0,37.84936,0.00012,1.32,2.156,-1.0,1e-06,0.0623066174122054,7.180933561133509,88.87691603042924,30.806422669210555,11930.601363038437,0.07175562516062016,0.11631219378040183,0.19325163496538456,0.0678425392598971,3.526665446493533,64327.17404963493,0.4919831134586378,0.1397554071060698,90.75862242361578,0.5773345098039215,95.36310735009964,0.04177335338076084,0.14023382622867425,0.12714437840719797,15.003568672839506,0.05249163553713278,248.81030381549607
53,353,41.8831,23.8283,33,26.5286,0,109,123,11,131,9,0.99921,44.33994,0.0,0.0,2.53571,9.504,20.55519,0.0,0.0,125.0,38.14403,0.00016,1.34,2.238,-1.0,2e-06,0.062410285527094676,7.157146409524278,89.09382389289597,30.806641943660786,11778.154934538228,0.07145412240261595,0.11697584726817067,0.1925167206481578,0.0678071077352416,2.718587681027855,64253.01109193557,0.4919831134586376,0.13950170381478358,90.02433530691751,0.5840466666666668,95.43282100306124,0.04178020615374844,0.13938077255205886,0.12821721890415788,15.225067515432098,0.05220582277044194,248.06173749044342
54,354,41.8118,23.8004,33,25.9105,0,110,123,11,131,9,1.00561,44.28314,0.0,0.0,1.17857,9.632,20.47409,0.0,0.0,125.0,38.47234,0.00015,1.31,2.53,-1.0,0.0,0.06242626404066426,7.153734777313602,88.72620320128897,30.723542390046298,11693.656370059281,0.07118996839585366,0.11838178486618361,0.19162141059158444,0.06791355108729683,4.010809674601408,64093.26269918212,0.4919831134586381,0.13886113902926706,90.21075293062124,0.5951192156862746,95.49086893872042,0.04174102755931317,0.13866183923874567,0.12931454811765003,15.433545524691358,0.05198758025905944,247.30199021549606
55,355,41.8696,23.9149,33,25.7196,0,110,123,11,130,9,1.00774,44.35816,0.0,0.0,1.14286,9.575,20.46524,0.0,0.0,125.0,38.62915,8e-05,1.31,2.52,-1.0,1e-06,0.062591370309092,7.16946682125169,89.77948339257125,30.539550781250004,11758.965869327216,0.07096718251049493,0.1189498151640318,0.19067925094300464,0.06815018843414475,2.8278419963394774,64137.430931315204,0.4919831134586372,0.13825450468804482,90.30738633952238,0.60212,95.47820643208371,0.04179447691454177,0.1379373191360343,0.13080854437800543,15.580922067901234,0.05177050992411178,246.51996332946337
56,356,41.8628,23.7382,33,26.6815,0,110,123,11,130,9,0.99776,44.3423,0.0,0.0,2.78571,9.561,20.54341,0.0,0.0,125.0,38.69511,0.00014,1.31,2.267,0.125,0.0,0.06267007106740673,7.168900585833779,87.70131290505647,30.447058030116704,11728.111738288697,0.07076399402710461,0.12019693201166114,0.18903292593204443,0.0683674374495667,3.031954898766212,63886.51761720287,0.491983113458637,0.13741483764685525,91.82253125322967,0.6025640784313719,95.50192579891947,0.041770271954280326,0.13704078662274585,0.1318274782839245,15.714168595679013,0.05156447218654659,245.69000298173788
57,357,41.6034,23.3509,32,24.8624,0,110,123,11,130,9,1.00233,44.05488,0.0,0.0,0.96429,9.628,20.38725,0.0,0.0,126.0,38.82872,0.00017,1.31,2.347,-1.0,0.0,0.06273122699477449,7.160133140577218,92.18221567403046,30.41872208206742,11561.039782713638,0.07047028652927105,0.12097028688666121,0.1874306577330988,0.06815750386666641,3.2995373283264673,64069.00790972125,0.49198311345863693,0.1371786132866929,91.70690908637808,0.6047925490196079,95.56210890190621,0.04178410207614458,0.13609750406299487,0.13229310686739398,16.07421875,0.051361224506505945,244.839020742094
58,358,41.4374,23.4065,32,25.7163,0,110,123,11,130,9,1.00446,43.89171,0.0,0.0,2.67857,9.596,20.05905,0.0,0.0,126.0,38.71341,0.00015,1.32,2.225,-1.0,0.0,0.06286740271613854,7.150584536543077,92.6085068451217,30.235252851321377,11448.268542168002,0.07021039096013325,0.12097003124822459,0.18595104361421141,0.06805303014143091,4.114968490819534,64117.78421021349,0.4919831134586364,0.1373301371781558,92.3319655474786,0.6006764705882354,95.6479777545028,0.04175853639733674,0.13523413275881202,0.13222355093512672,16.373939043209877,0.05116073663345909,243.96279222984623
59,359,41.3999,23.5438,32,26.196,0,110,123,11,130,9,1.0135,43.92553,0.0,0.0,1.89286,9.505,20.11687,0.0,0.0,125.0,38.93042,0.00015,1.32,2.157,-1.0,0.0,0.0630348721814558,7.16009571492324,89.92208983884396,30.2435191590109,11383.277178388422,0.06997955833544221,0.12093180654898542,0.18462741882917083,0.06805845262253775,4.238854873086863,64153.03249613869,0.4919831134586367,0.1376995698475419,94.17274705417984,0.6077160784313724,95.64705721494192,0.04174861742871307,0.13443121013271922,0.13117291978729273,16.668547453703702,0.05097420168353933,243.0631127675621
60,360,41.3351,24.0903,32,25.1328,0,110,123,11,130,9,1.00616,43.90013,0.0,0.0,2.82143,9.73,20.2452,0.0,0.0,125.0,39.16065,0.00015,1.32,2.359,-1.0,0.0,0.06328007764041191,7.1806848952281435,88.45782791400974,30.051341115692516,11275.25560789228,0.06966962672790786,0.12223961560914491,0.18391599983398793,0.06821429401862264,4.698468479843416,64001.19804869178,0.49198311345863543,0.13839241822742593,94.34490374603244,0.6129263529411733,95.7053583744337,0.0417593455334598,0.1345821546166766,0.1302167947254343,16.968074845679013,0.050633928921160865,242.13281163615886
61,361,41.2267,24.1922,32,24.962,0,110,123,11,130,9,1.0044,43.88094,0.0,0.0,2.67857,9.789,20.72116,0.0,0.0,125.0,38.96031,0.00019,1.32,2.103,-1.0,0.0,0.06353240142101746,7.2137929352993275,92.40843497011176,29.983348516770352,11038.391213336447,0.06934778250296106,0.12270855499360288,0.18319147866896343,0.06836518302529655,3.511557386889834,63919.83426538186,0.49198311345863743,0.13955689885226735,93.87720380721306,0.6074474509803921,95.71003103081578,0.041768706751906484,0.13447866076143208,0.1295068452561719,17.056520061728396,0.05006525766278743,241.19446386238508
62,362,41.0056,24.0182,32,25.6358,0,110,123,11,130,8,1.00753,43.62841,0.0,0.0,2.53571,9.783,20.76999,0.0,0.0,126.0,38.70603,0.00019,1.31,2.008,-1.0,0.0,0.06389529383270695,7.2216136896408,91.86943650734528,29.93637932671441,10804.958084662472,0.06906778198488522,0.12369083587303581,0.1820303289959159,0.06853513528515377,3.3815319680289866,64022.82956410756,0.4919831134586341,0.14154705804199683,94.62169785867731,0.60038,95.78823685094562,0.04169076068815777,0.1345225531956861,0.12923605514840775,17.036458333333332,0.04964103035688934,240.22752115139645
63,363,40.7221,23.9247,32,25.6848,0,110,123,11,130,8,1.00488,43.37232,0.0,0.0,2.89286,9.778,20.62807,0.0,0.0,125.0,38.47676,9e-05,1.32,2.031,-1.0,0.0,0.06410726152482593,7.222347143239436,90.56638455804276,29.899026187849632,10601.609714008897,0.06872413723081498,0.1256940802834646,0.18177428285629912,0.06881623019077106,2.133601548820446,64335.7083112568,0.49198311345863527,0.14458157345094838,94.93569094959012,0.5900517647058825,95.82184197899664,0.041764051406659355,0.13476185247222291,0.130040763537244,16.980565200617285,0.04944889917565543,239.23456568576697
64,364,40.4154,23.8943,32,23.8622,0,110,123,11,130,8,1.00086,43.04688,0.0,0.0,2.0,9.803,20.54001,0.0,0.0,125.0,38.21909,0.00012,1.31,2.216,0.125,0.0,0.064360991547277,7.222053216505472,89.13549225547796,29.721958301685476,10435.416486695638,0.06842393913856111,0.1280991354709136,0.18143209837520866,0.06905594496614283,2.7038703752717015,64307.295047264815,0.4919831134586358,0.14756195854284643,94.92695031555725,0.5837482352941177,95.9205619678234,0.0417789351862009,0.13505532981418694,0.12927338712910919,16.968074845679013,0.05003974073354118,238.23469651980315
65,365,40.0746,23.8183,32,24.0992,0,110,123,11,130,8,1.00257,42.72521,0.0,0.0,2.64286,9.84,20.51546,0.0,0.0,125.0,37.965,0.0001,1.33,2.153,-1.0,0.0,0.06456281124135921,7.221536403512993,91.48417627047377,29.759195586781445,10206.550498111965,0.06814079426914471,0.12960351706420678,0.18105379823356163,0.06928111403898456,3.1665480378310504,64300.99747096673,0.49198311345863566,0.14912303635590404,95.17797711220878,0.578212549019608,96.00455264655722,0.04169639865749755,0.1352850187931978,0.128961501719335,16.881751543209877,0.05002558509138867,237.233819260503
66,366,39.8216,23.6712,32,25.7876,0,110,123,11,130,8,1.01773,42.50256,0.0,0.0,0.92857,10.044,20.44707,0.0,0.0,125.0,37.62723,5e-05,1.33,2.22,-1.0,0.0,0.06449783870762034,7.226608688402055,90.1194538490713,29.758217140480326,10065.818138470922,0.0678211458802102,0.13155888536565807,0.1809973298042778,0.06955526796170429,2.33058828922222,64299.71729767825,0.4919831134586367,0.1500869073738783,93.79171944452315,0.5716247058823529,96.07867472741174,0.04172205588269776,0.13565711173179057,0.1285731029822664,16.68677662037037,0.05001206870003986,236.22039680324679
67,367,39.841,23.453,31,23.917,0,110,123,11,130,8,1.00897,42.49791,0.0,0.0,0.64286,9.968,20.31864,0.0,0.0,125.0,37.26892,2e-05,1.32,2.333,-1.0,0.0,0.06488513487046357,7.218005301583909,91.43322864623805,29.61930225513599,10071.286539659275,0.06743231214891655,0.13354303451588584,0.18092516540019105,0.06986867076987407,3.025481353753573,64292.43965996356,0.49198311345863727,0.1516914795338606,93.51075588855517,0.5637866666666665,96.0877441086724,0.04175761828535531,0.13633350226899316,0.1280537795223038,16.483796296296298,0.05016718490987002,235.1911533065001
68,368,39.6611,23.0317,31,23.5262,0,110,123,11,130,8,0.99713,42.27241,0.0,0.0,1.03571,9.904,20.13121,0.0,0.0,125.0,37.03465,0.00014,1.34,2.479,-1.0,0.0,0.06509662448375036,7.196228306480539,89.17205250670634,29.64679444866416,9956.874892168078,0.0671049748212187,0.13577649187089158,0.18029200001795676,0.07011501228986948,2.558316113374124,63740.867500892724,0.4919831134586346,0.1508632700003786,93.95491779578859,0.5603090196078431,96.08528390982515,0.04165966094984635,0.13660119423357184,0.12787424985682327,16.268229166666668,0.05023741559662808,234.15043403885144
69,369,39.4582,23.0577,31,24.2516,0,110,123,11,130,8,0.99585,42.06989,0.0,0.0,1.57143,10.144,19.7707,0.0,0.0,125.0,36.98944,0.00011,1.32,2.396,-1.0,0.0,0.06537022807081004,7.178561325356446,86.8142829178028,29.78031224380305,9831.562428067442,0.06673629114335948,0.13783829577385623,0.17896077560547421,0.07036897583262246,2.9517443098896945,63690.71930275458,0.49198311345863344,0.15056073251137012,93.82110854714404,0.5597896274509753,96.10722330929603,0.04163757038238432,0.1365824831897368,0.1271979196595876,16.324845679012345,0.05033988619883643,233.1249510718305
70,370,39.2995,23.1919,31,24.2085,0,110,123,11,130,8,0.99775,41.98318,0.0,0.0,1.71429,10.017,19.79358,0.0,0.0,125.0,37.00815,6e-05,1.33,2.383,-1.0,2e-06,0.06561141827702337,7.20547402569241,91.25266380553167,29.778254191080727,9747.555773625369,0.06638994679660443,0.139790167622216,0.17678314918829452,0.07057682931932902,3.949450802493991,63627.51682012938,0.49198311345863566,0.15025529658210182,93.70287038386562,0.5603090196078431,96.11247690523786,0.04158630582700528,0.13624716052002228,0.12659889216028491,16.267409336419753,0.049989684577203305,232.09175926031426
71,371,39.1594,23.221,31,22.5919,0,110,123,11,130,8,0.99271,41.87493,0.0,0.0,1.17857,10.197,19.91047,0.0,0.0,125.0,37.04264,0.0001,1.33,2.166,-1.0,0.0,0.06578038573886162,7.229950036717835,92.87667808035168,29.680085923936634,9614.90172296292,0.06611089624442157,0.141635864255693,0.17486456826168054,0.07084599499552506,4.4440402850921625,63531.042180371216,0.4919831134586339,0.1500410343892951,93.91429554191676,0.5629725490196078,96.08897606519534,0.041545997552145206,0.13504451636115897,0.12573260110004983,16.425588348765434,0.049790251388097354,231.0659829953791
72,372,39.1771,23.2695,31,22.9608,0,110,123,11,130,8,1.00137,41.90896,0.0,0.0,2.71429,10.242,19.93388,0.0,0.0,125.0,37.07061,0.0001,1.32,2.232,0.125,0.0,0.06595791552432471,7.24917842700208,92.93735089147073,29.80154569649402,9635.871806020317,0.06581491410583296,0.14379173261334352,0.17300706436565,0.07119629412871671,3.4843924215937214,63483.26406101903,0.491983113458635,0.14954676281294943,93.63952648005127,0.5673989999999999,96.15258527911732,0.04155738554214575,0.13430428556928578,0.1254468286752417,16.601369598765434,0.04959489211193101,230.0199256893843
73,373,39.2912,23.1565,31,24.9333,0,109,123,11,130,8,0.99604,41.96729,0.0,0.0,2.67857,10.139,19.97399,0.0,0.0,125.0,37.18835,0.00015,1.33,2.467,-1.0,0.0,0.0661520599976804,7.25838958674747,92.19627165687689,29.95404486008632,9785.53025231267,0.065466187233328,0.14530166844578252,0.17121233329854021,0.07145781288609049,2.809005458604881,63467.803514279796,0.49198311345863344,0.14868402004685338,94.58480743571226,0.5711423529411764,96.19967430790555,0.04143181666054372,0.13419588069140842,0.12502189395686308,16.769724151234566,0.04948173301174541,228.9990011545026
74,374,39.2761,23.0648,31,22.7377,0,109,123,11,130,8,0.99536,41.89058,0.0,0.0,3.28571,10.095,19.87474,0.0,0.0,125.0,37.324,0.00011,1.32,2.317,-1.0,0.0,0.06615098489704528,7.2366088902505075,89.46562498150094,30.064009678216628,9762.559874425928,0.06519582060226561,0.14704606905462717,0.16974958937893303,0.07172885762296961,2.6554050452246583,63602.43262195764,0.4919831134586344,0.1476632226941663,94.25553083812989,0.5749901960784313,96.24173718384903,0.04140479263054538,0.13489916999684456,0.12436058557979536,16.847849151234566,0.049500849937557864,227.9797511439726
75,375,39.1882,22.6312,31,22.1499,0,109,123,11,130,8,0.99316,41.71375,0.0,0.0,1.71429,9.947,19.80232,0.0,0.0,125.0,37.42447,8e-05,1.33,2.381,-1.0,3e-06,0.06612011233436882,7.217609571345815,87.25095007609848,30.35840277024257,9700.734298013629,0.06476934560453573,0.1486358447454842,0.1684551143146134,0.07199468066217689,1.6644270311212233,63751.254511892206,0.49198311345863593,0.1470538498421504,94.7002317165841,0.5788000000000001,96.26643346087252,0.04137443328304431,0.13347919974341738,0.12403174027063216,17.040943287037038,0.04931655142362294,226.97281715157968
76,376,39.4249,22.4485,31,23.7806,0,109,123,11,130,8,0.99689,41.87711,0.0,0.0,1.35714,9.794,19.42939,0.0,0.0,125.0,37.58527,6e-05,1.31,2.46,-1.0,3.7e-05,0.06607786548490434,7.188405851845291,93.22693735339776,30.630428549684126,9872.703470555545,0.06438647229049824,0.15017682821806527,0.16754354453995718,0.07221248569789773,1.9449949774937079,63821.00800883171,0.49198311345863505,0.14650204721901225,94.38650091466366,0.5837411764705882,96.2094011343502,0.04130132590278368,0.13304565738055477,0.12396563431558455,17.082175925925927,0.04900808487704106,225.97643542345833
77,377,39.7341,22.5564,31,22.4664,0,109,123,11,130,8,1.00031,42.16,0.0,0.0,1.67857,9.561,19.26443,0.0,0.0,125.0,37.83708,6e-05,1.32,2.47,-1.0,0.0,0.06606862695559779,7.167868766718111,93.61112057676883,30.659808500313463,10047.391201309572,0.06406846900247726,0.15195444109452313,0.16655420076079286,0.07236504564331309,1.9200744625695962,63870.08365038401,0.4919831134586344,0.14612174841345973,94.56152123121547,0.5875874509803921,96.15992694135294,0.04134552864848724,0.13197009553566716,0.12386542419313747,17.166425540123456,0.048715430223968126,224.99859177041347
78,378,39.9199,22.6737,31,22.8588,0,109,124,11,130,8,0.9992,42.33507,0.0,0.0,2.82143,9.416,19.35589,0.0,0.0,125.0,38.04994,0.0001,1.32,2.508,-1.0,6e-06,0.06624466044179841,7.151804005992017,90.45200558887683,30.72091185016397,10189.188714633832,0.06381805768264859,0.1531739988722633,0.16586967140386844,0.07253513856492082,1.5052534097229755,63909.785993041696,0.49198311345863427,0.14563911215471417,94.1869656220707,0.5911201372549,96.12102697761725,0.04132064391946938,0.13073544627763548,0.12385247416010342,17.296682098765434,0.04846766587580989,224.04202110153474
79,379,40.0143,22.8519,32,23.9295,0,109,124,11,130,8,0.99607,42.40805,0.0,0.0,1.28571,9.603,19.46488,0.0,0.0,125.0,38.23704,5e-05,1.32,2.365,-1.0,2e-06,0.06627180525570729,7.157943421935927,90.20863736115103,30.722914519133393,10309.121838828187,0.06340808321838239,0.1542381187871041,0.16635805369480838,0.07262497361485755,1.8271362757099574,64258.095813821616,0.49198311345863527,0.1454908012713592,96.07691328260057,0.5939815882352854,96.12980889693048,0.04126587775618752,0.12990673671876443,0.1239225233949454,17.38551311728395,0.04819973043912707,223.09568766350358
80,380,40.1737,22.9886,32,23.5547,0,109,123,11,130,8,0.99701,42.53712,0.0,0.0,2.32143,9.4,19.61191,0.0,0.0,125.0,38.39964,0.00012,1.34,2.521,0.125,1.5e-05,0.06642822114760677,7.175412328543869,93.45827428265558,30.923063113365647,10375.935434403955,0.06307477733161461,0.15515409689166124,0.1650393484691941,0.07262144733959766,2.65264029421224,64304.72782515855,0.49198311345863516,0.14694418325658193,95.17854919095113,0.5972827843137255,96.11248190234419,0.04120141653249182,0.12878872004987832,0.12417680515962215,17.318045910493826,0.0480160046911209,222.164814131874
81,381,40.3768,23.0338,32,22.752,0,109,123,11,130,8,1.00136,42.74382,0.0,0.0,4.46429,9.475,19.72882,0.0,0.0,125.0,38.52598,0.00011,1.33,2.447,-1.0,0.0,0.06657468328844302,7.194422871499903,93.77549420740797,30.961078973464023,10547.339443292803,0.0628164156821323,0.1561136527239344,0.1635634484431116,0.07266815294549274,2.2623463870696665,64167.99252384737,0.49198311345863505,0.14687586551721515,94.63904647276811,0.6007737254901961,96.09744517186039,0.041204972120719136,0.12710199954243645,0.12438608124386064,17.38937114197531,0.0479597857778347,221.24520126419569
82,382,40.5347,23.172,32,25.454,0,109,123,11,130,8,0.99743,42.88888,0.0,0.0,2.78571,9.358,19.77317,0.0,0.0,125.0,38.71218,0.00017,1.32,2.494,-1.0,9.4e-05,0.06657441452928989,7.199710564187711,89.7398124786641,31.198556970666957,10682.429144594822,0.06255295970786756,0.1575372633540942,0.16250429685106976,0.07282656995428345,2.3454523975707042,64242.66538317919,0.4919831134586374,0.14646577052161083,95.1026519538875,0.6035286274509805,96.07318319717392,0.04116360254397935,0.1247655959677409,0.12438995045571455,17.41521990740741,0.04795558549249536,220.32111513311196
83,383,40.8699,23.3192,32,25.5059,0,109,124,11,130,8,0.99825,43.1692,0.0,0.0,2.0,9.287,19.8948,0.0,0.0,125.0,38.83994,0.00016,1.33,2.638,-1.0,8e-06,0.06678267105517156,7.210311682150443,87.79345945048227,31.25097543221933,11017.063319887993,0.062440848268758564,0.1582991424902319,0.16205487529395146,0.07289908588152631,2.501407349592024,64313.792040374865,0.4919831134586364,0.14571368791971298,95.02929531866033,0.6078862745098038,96.00467194246546,0.04112349363926844,0.12285456242857963,0.12457755146338152,17.40258487654321,0.04806201783276786,219.3981185399916
84,384,41.0944,23.5113,32,24.185,0,109,124,11,130,9,1.00248,43.36547,0.0,0.0,4.10714,9.365,20.01925,0.0,0.0,125.0,38.91969,0.00013,1.34,2.623,-1.0,3e-06,0.06679952339363215,7.210162574310917,92.97281434054692,31.312345339928143,11168.44003972871,0.06227349378293641,0.15934982144315776,0.16074935616981542,0.07298152411335292,3.0260681404355796,64419.029168397064,0.4919831134586355,0.14577323320826338,94.632148715587,0.6102250980392158,96.01253200478725,0.041083443836422665,0.12073859425771208,0.12460308936750056,17.41309799382716,0.04814052008117631,218.49153596777148
85,385,41.5689,23.7342,33,26.9307,0,109,124,11,130,9,0.99977,43.77312,0.0,0.0,3.5,9.19,20.18416,0.0,0.0,125.0,39.09118,0.00014,1.34,2.7,-1.0,2.1e-05,0.0668770453252759,7.211243469420319,90.68838739789143,31.53142425160349,11652.367634514312,0.06211146900035082,0.15965502631584552,0.15786549785932483,0.07330583659318551,1.758336332335109,64315.541602448524,0.4919831134586357,0.14698527927230914,94.02428459029312,0.6118776470588236,95.95770264276966,0.04107805483501601,0.12041649859795522,0.12461645575607855,17.536699459876544,0.04818415551923936,217.5730884686485
86,386,41.8372,23.9146,33,25.5008,0,109,124,11,130,9,0.99872,44.01618,0.0,0.0,5.21429,8.939,20.37552,0.0,0.0,125.0,39.26935,0.00013,1.33,3.01,-1.0,1.4e-05,0.06690007241804084,7.217708892911146,89.51593440662175,31.597294748565297,11953.01473086241,0.0620223461399425,0.16052088982394438,0.1556520970360576,0.07390328959051533,1.5098898614361298,64358.02158018812,0.491983113458637,0.14760162907616858,94.33607296707802,0.6142427450980392,95.91601702519202,0.04106063968357547,0.12018781194280223,0.12497196550571602,17.621672453703702,0.04822421374774555,216.6540427290888
87,387,41.8256,24.0378,33,25.283,0,109,124,11,130,9,1.00002,44.00284,0.0,0.0,3.32143,8.906,20.53032,0.0,0.0,125.0,39.40876,9e-05,1.32,2.456,-1.0,6.2e-05,0.0669121370824785,7.232427563101072,91.62903601899087,31.738609219774787,11914.329027132539,0.06196971321807,0.16141592007321695,0.1525698600664512,0.07388209636709331,1.979225124968526,64451.76850887181,0.49198311345863743,0.14602614938860756,94.26079271084348,0.6159164705882353,95.9682599118213,0.04115427788346742,0.12086084638712244,0.12548366196614164,17.775993441358025,0.048205447190528924,215.74342612118025
88,388,41.7565,24.1489,33,26.5802,0,109,123,11,130,9,1.00691,43.94051,0.0,0.0,3.92857,8.89,20.63488,0.0,0.0,126.0,39.60176,0.0001,1.32,2.524,0.125,1.3e-05,0.06705601776241202,7.244967599886514,93.70733995895876,31.906619790159624,11836.500108036676,0.06182999565478238,0.16173081238197598,0.14845086676359578,0.07386171693146687,2.550114159425667,64489.938434134696,0.49198311345863627,0.14495223223935919,94.46765774512099,0.6176650980392157,96.01476820078739,0.04113396175606011,0.12180695867469425,0.12595551223594914,17.833381558641975,0.04814719792612624,214.83854679050532
89,389,41.7818,24.2701,33,25.5282,0,109,124,11,130,9,1.00636,43.95575,0.0,0.0,3.0,8.925,20.73124,0.0,0.0,126.0,39.81847,0.00012,1.32,2.783,-1.0,2.2e-05,0.06739009496960281,7.251900016657335,92.3506738979126,31.851627114378378,11757.734114191486,0.0616458687201181,0.1617112902745784,0.1454475310196718,0.0736753992509737,1.999828162479177,64376.677747077505,0.4919831134586352,0.14399581406553205,93.48202546584687,0.6215729411764707,96.00903174528437,0.04115040040411421,0.12331001789879995,0.12636059378205491,17.906105324074073,0.04793081964324758,213.94098230741324
90,390,41.8808,24.6706,33,25.9084,0,109,124,11,130,9,1.00658,44.06894,0.0,0.0,2.60714,8.923,20.84542,0.0,0.0,126.0,40.09135,0.0001,1.32,2.283,-1.0,3.4e-05,0.06762352040607034,7.264343627328304,88.3441144734911,31.84548969033324,11905.39649866002,0.061527391237929135,0.16303178351103784,0.14282923989501256,0.07361618001973964,3.816826838102415,64765.60013038556,0.4919831134586364,0.14327695900346407,93.19867431394856,0.6274866666666667,96.0244695096697,0.04111242430215794,0.12378559065913555,0.1274509553360367,18.10841049382716,0.04767618478528374,213.04759399225088
