,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubcol.0.5,movement,fft,cubrow.0,cubcol.0.3,contrast,color_fulness,cubrow.0.3,cubrow.0.6,cubrow.0.5,blur,cubcol.0,cubrow.1.0,staticness,cubcol.0.6,tone,saturation,uhdhdsim,temporal,blockiness,noise
45,345,48.875,1.69952,25,4.43766,0,116,133,6,125,5,0.99545,44.89716,0.0,0.0,3.5,5.034,1.42369,0.0,0.0,128.0,54.36987,0.00013,0.0,0.992,-1.0,8.281863,0.00611962416304559,0.15692139337942415,0.6127025462962963,64918.26619504824,0.10347608464220841,0.032859088983389746,89.10236570050724,161.79662599188964,0.21838540913583457,0.12996450718423525,0.24845524573265623,20199.59879950983,0.005976206257549199,0.15845661792695795,609.8943898560143,0.1503062894790769,0.7636494117647059,33.7872361548153,92.91025665996204,1.9206152714256266,2.644309036886766,0.22227149055436
46,346,48.1446,1.68311,25,3.77688,0,115,133,6,125,5,0.99408,44.25452,0.0,0.0,3.82143,5.168,1.38431,0.0,0.0,128.0,54.32143,0.00012,0.0,0.968,-1.0,8.361326,0.006119604191524304,0.15723188546339642,0.5736882716049383,64839.6909108679,0.10340228618587077,0.03289579151618625,89.35345741814865,161.82492946786297,0.218252317694741,0.13011319505948074,0.24838781312655694,19201.86476822703,0.005967055372607001,0.15781497015028137,609.8780423294121,0.15033402141458532,0.763604705882353,33.69013977050781,93.0703668034516,1.902933556748416,2.4794552686531994,0.22005386451113132
47,347,48.8257,1.5974,25,3.38001,0,116,133,6,125,5,0.98676,44.86217,0.0,0.0,3.67857,5.03,1.37004,0.0,0.0,128.0,54.35695,0.00012,0.0,0.925,-1.0,8.242032,0.006121050093067508,0.15745358674636858,0.5261863425925926,64988.09806339817,0.1033715534874428,0.032967044058320794,88.36244719532881,161.9936666235939,0.2182585053125415,0.13029792208251526,0.2483856229674353,20104.29678182817,0.005948802363612201,0.15722017802347008,609.8889944643016,0.15036575480843029,0.763604705882353,33.76417183581694,92.892768279508,1.8882114287577432,2.2297017722649586,0.22227149055436124
48,348,48.5242,1.67478,25,2.8622,0,115,133,6,125,5,0.98355,44.59254,0.0,0.0,3.53571,5.099,1.29232,0.0,0.0,128.0,54.33936,0.00013,0.0,1.005,0.49113,8.230684,0.006105474299069738,0.1577067179744667,0.4699074074074074,64964.98614741198,0.10332395567405377,0.03303573434055488,88.62357914838255,162.00089816167255,0.2181522282854378,0.13048461174849588,0.24832684059244475,19725.55035950478,0.005976459530313171,0.15664913675073974,609.8779145939396,0.15042601610779838,0.763618431372549,33.73716943057967,92.97414114453903,1.8370743869644313,1.9613043586468113,0.22227149055435955
49,349,48.7719,1.69963,25,2.95147,0,116,133,6,125,5,0.98074,44.81293,0.0,0.0,3.96429,5.06,1.36474,0.0,0.0,128.0,54.36785,0.00012,0.0,0.962,-1.0,8.252908,0.006106219353960459,0.15791618811766706,0.4312307098765432,64984.543031955654,0.10331374101527592,0.03308477668696124,88.13527068752238,162.02331670864442,0.21819432437987477,0.1306003081750812,0.2483165018848426,20033.885679414823,0.005967352164222104,0.15609124679706243,609.8893968653206,0.1504394949374537,0.763604705882353,33.67416626730083,92.92222419178248,1.877629971377103,2.2851789508344065,0.22064807561853747
50,350,48.6054,1.66053,25,2.9427,0,116,133,6,125,5,0.98429,44.67409,0.0,0.0,3.21429,5.086,1.38826,0.0,0.0,128.0,54.3698,0.00015,0.0,1.129,-1.0,8.268381,0.006106608863108861,0.1581451518957169,0.4465181327160494,64943.480893373475,0.10327824841371366,0.03313868184335705,88.96792955034346,161.84964688045108,0.21815033740612058,0.13075754425748407,0.24827078320537435,19812.45261041516,0.005962291628495357,0.15554135413367212,609.8823195303754,0.15041293507673356,0.7638796078431372,33.75323900764371,92.95572307397806,1.8396154905400692,2.515697179966533,0.2222714905543607
51,351,48.7671,1.57583,25,2.8415,0,116,133,6,125,5,0.98341,44.81527,0.0,0.0,4.17857,5.054,1.35396,0.0,0.0,128.0,54.37322,0.00014,0.0,0.943,-1.0,8.333433,0.006103836947380138,0.15833731792552566,0.44458912037037035,64971.17565693011,0.10324947383005824,0.033203633343119876,91.30691913889024,162.3513490806041,0.21813359037145244,0.13089173430510206,0.2482594003944524,20008.018115563325,0.00595604607147296,0.15501039300748692,609.8947326423777,0.15040502481083784,0.7635670588235295,33.65363980516975,92.89735332633941,1.8503762929230159,2.5947587891818977,0.22227149055436066
52,352,48.6651,1.56571,25,2.84649,0,116,133,6,125,5,0.98611,44.73569,0.0,0.0,2.96429,5.067,1.27583,0.0,0.0,128.0,54.38198,0.00019,0.0,0.952,-1.0,8.171092,0.006107517885818162,0.15855398686801495,0.3912037037037037,65003.63562965688,0.10322260443760883,0.0332714130460733,90.44333659775933,161.88618305294776,0.21805173005787679,0.13101701960055678,0.24824419856684304,19910.217051182615,0.0059472715674559655,0.1545045423694374,609.8949343555541,0.1503979384631399,0.7638796078431372,33.799576370804395,92.90689784546572,1.8225522563452203,2.6140169526707697,0.22227149055436093
53,353,48.7351,1.63431,25,2.78407,0,116,133,6,125,5,0.98366,44.78167,0.0,0.0,3.71429,5.033,1.26291,0.0,0.0,128.0,54.39817,0.00013,0.0,0.987,-1.0,8.388975,0.006077695508339853,0.1587737770840496,0.31983024691358025,65023.59968054167,0.10319716380043499,0.03326428974858488,89.04821516765186,161.93867495911357,0.21803319497616105,0.1311638106826035,0.24821642594847398,20016.018838853244,0.005958914362598635,0.15401487831013352,609.9116548084017,0.1503649583206224,0.763604705882353,33.73914403091242,92.87471449991081,1.8164185769693229,2.1860431368628666,0.22227149055435994
54,354,48.6794,1.54073,25,2.83676,0,115,133,6,125,5,0.98312,44.73914,0.0,0.0,3.25,5.045,1.32687,0.0,0.0,128.0,54.38615,0.00012,0.0,1.01,-1.0,8.208111,0.006091645863516835,0.158973240221909,0.2580536265432099,65032.59754083664,0.10315872217015502,0.03330668849313398,89.90528778754819,161.6712705365095,0.21794921257794805,0.13129140165354072,0.24814462215895614,19916.92006411891,0.005952962277109923,0.15354622320394135,609.9121821347735,0.15032304585177128,0.7639400000000001,33.80055500548563,92.87205885514004,1.8623873198300578,2.085745383498595,0.222271490554361
55,355,48.7193,1.52246,25,2.75961,0,116,133,6,125,5,0.98536,44.77742,0.0,0.0,3.42857,5.042,1.24251,0.0,0.0,128.0,54.39509,0.00011,0.0,0.953,-1.0,8.2636,0.00607318029996785,0.15918074854943048,0.24479166666666666,64973.13446373037,0.10314558795761387,0.03330407530170024,89.20419654401124,162.05153558628803,0.21789186646344008,0.13146047799328553,0.2481157633148939,19985.506105061744,0.005969919958137497,0.15307576597699432,609.9333013385202,0.15027433917482516,0.763604705882353,33.726222285517935,92.88934140459665,1.8087660648110175,2.404187703771859,0.22227149055436182
56,356,48.7005,1.57681,25,2.8155,0,116,133,6,125,5,0.98623,44.75685,0.0,0.0,2.85714,5.032,1.22614,0.0,0.0,128.0,54.38669,0.00013,0.0,0.998,0.47338,8.196013,0.006071346202934821,0.15936053569619568,0.19367283950617284,65015.48868930777,0.1031369885791647,0.033362244567760296,89.10545388338512,161.65508352849528,0.21784607912364445,0.13151528112035696,0.24808372332917286,19988.090724964783,0.005962213913587756,0.1526256571741334,609.945865771399,0.15021668031822724,0.7638788627450981,33.82556529103974,92.91626294815279,1.7860009470087213,2.4464119508307443,0.22227149055436077
57,357,48.7438,1.66402,25,2.86836,0,116,133,6,125,5,0.98962,44.79554,0.0,0.0,3.67857,5.038,1.27552,0.0,0.0,128.0,54.39584,0.00015,0.0,0.982,-1.0,8.245262,0.006065363138871083,0.1595558277097603,0.15851658950617284,65036.07114221671,0.10309965753188398,0.033393459492528484,89.4019587380167,161.92584190576326,0.2178130706279712,0.13164460617316562,0.24809465133478492,20015.065592003903,0.005982864706850482,0.15219252305516828,609.9722875387421,0.15018232412049873,0.7635670588235295,33.7696041531033,92.8943760085862,1.8160021862126758,2.5485514966202034,0.22227149055436093
58,358,48.6784,1.74968,25,2.9448,0,116,133,6,125,5,0.98596,44.72598,0.0,0.0,3.85714,5.058,1.35628,0.0,0.0,128.0,54.38787,0.00015,0.0,0.972,-1.0,8.356995,0.0060664917696400585,0.15959544368599282,0.1318479938271605,65001.05386987194,0.1030962202760184,0.033375633845686835,90.72818819708212,161.66418690503747,0.217769113548803,0.13173116860496867,0.24807544495256004,19920.18302463777,0.005969460865120091,0.1517817853954253,609.9824280943676,0.15014684564087305,0.7638207843137255,33.91763531720196,92.91583656153455,1.8542805832671283,2.5313005079810034,0.22005386451113065
59,359,48.6649,1.82689,25,3.08788,0,116,133,6,125,5,0.99014,44.70729,0.0,0.0,3.57143,5.063,1.43527,0.0,0.0,128.0,54.38287,0.00016,0.0,1.05,-1.0,8.315093,0.006076625953679013,0.1595703329404702,0.13961226851851852,64977.20941735022,0.10308034755581394,0.0333765663824341,90.03460198024773,161.80647734620817,0.21776397288048946,0.1318385582953029,0.24806830125480508,19868.772536428787,0.005944669084233546,0.15136768575103968,610.0066431035287,0.1501545958455031,0.7635670588235295,33.82919066629292,92.9144846165844,1.9020188064589312,2.463820615227747,0.2222714905543612
60,360,48.6132,1.77196,25,3.05095,0,116,133,6,125,5,0.98622,44.63193,0.0,0.0,3.35714,5.041,1.50134,0.0,0.0,128.0,54.36878,0.00012,0.0,0.996,-1.0,8.274686,0.006076289279857918,0.159430177038782,0.1671971450617284,64974.10802667772,0.10305723830857696,0.033350221154126246,90.31878249355992,161.93045585749974,0.2178053583764791,0.13212681644175261,0.24809650808973743,19865.70602421443,0.005962942160844956,0.1507706285387248,610.017976038194,0.15055130594963737,0.7635670588235295,33.787750244140625,92.9152128117808,1.9799801771880479,2.243256644399674,0.22227149055436132
61,361,48.6784,1.76417,25,3.12751,0,116,133,6,125,5,0.98612,44.69799,0.0,0.0,3.25,5.047,1.45171,0.0,0.0,128.0,54.39707,0.0001,0.0,0.965,-1.0,8.30504,0.006073550069803373,0.15948537834319224,0.20317322530864199,65034.81650076209,0.10308247455265236,0.03335944500500276,90.14244357430786,161.58660584687004,0.21793386525766423,0.13241399784254168,0.24820534888280882,19907.498811702128,0.005959639611110359,0.15025695644207224,610.0463259698182,0.15099973396802724,0.7635670588235295,33.84601960358796,92.8914721683919,1.9579561135249461,2.2276303788530503,0.22227149055436027
62,362,48.6099,1.91981,25,3.08788,0,116,133,6,125,5,0.98836,44.62982,0.0,0.0,3.32143,5.059,1.44669,0.0,0.0,128.0,54.37416,0.00015,0.0,0.969,-1.0,8.324128,0.006065650533380194,0.15957467607684586,0.24382716049382716,64998.531735291384,0.10319253510438352,0.033337102082304546,89.63570142918073,161.51170257140424,0.21811234315823141,0.1326845181393709,0.24833788194854012,19908.876188237333,0.005950069101367475,0.14970132166228978,610.0500507278634,0.15127285648561622,0.7635670588235295,33.80339219835069,92.8993697331682,1.946583066629335,2.290504015525444,0.2222714905543602
63,363,48.6846,1.6822,25,3.24654,0,116,133,6,125,5,0.98755,44.70176,0.0,0.0,3.35714,5.098,1.5844,0.0,0.0,128.0,54.39818,0.00015,0.0,0.959,-1.0,8.321907,0.006061310643005466,0.15973232940079962,0.3023726851851852,64993.01782603293,0.10330074201796276,0.03340183621639297,90.27796760887604,162.0066597906394,0.21826238554760852,0.13291081712713762,0.24839539966176408,19988.343815443484,0.005941977713044086,0.14904946794748195,610.0670157967885,0.1513645853900593,0.7635670588235295,33.816191685052566,92.8625215165383,2.044210708697491,2.633230144415216,0.2222714905543599
64,364,48.6457,1.70033,25,3.00289,0,116,133,6,125,5,0.99437,44.67118,0.0,0.0,3.42857,5.065,1.37231,0.0,0.0,128.0,54.38659,9e-05,0.0,0.992,0.47827,8.234563,0.006060127243716222,0.15970193845586908,0.3648244598765432,64962.400948250965,0.10326140373011841,0.03341789974565202,89.9051513710713,161.54553506979892,0.21830674201785344,0.13308662624450174,0.24838572957338736,19935.261971183358,0.005965565209116056,0.14829631645225355,610.0735416433702,0.151400205319892,0.763604705882353,33.88536184805411,92.85324357363496,1.9115007711338408,2.19870335454973,0.22227149055436138
65,365,48.6348,1.75177,25,3.04681,0,116,133,6,125,5,0.99317,44.66367,0.0,0.0,3.39286,5.09,1.38731,0.0,0.0,128.0,54.40492,0.00013,0.0,0.951,-1.0,8.304978,0.006071049835789498,0.15934092044622208,0.41280864197530864,64955.79562563914,0.10330202391223213,0.033505527829882586,89.90398375560206,161.7322903270477,0.21843597608765272,0.13333304028891146,0.24845904001529895,19889.44414692592,0.005951243055419033,0.14756833652053786,610.0892878281282,0.15139001772963395,0.7630392156862745,33.83986823941454,92.84496513553114,1.899783862178492,2.097977319184404,0.22227149055435605
66,366,48.5684,1.67938,25,3.0256,0,116,133,6,125,5,0.99584,44.59464,0.0,0.0,3.96429,5.067,1.43397,0.0,0.0,128.0,54.37766,0.00012,0.0,0.951,-1.0,8.312033,0.0060702549846485074,0.1589303088196999,0.4644097222222222,64913.97242889655,0.1033954718536602,0.033520086351570076,91.01430141630115,161.91689537440988,0.2186641101665526,0.1336381575439118,0.24862097148002382,19792.46146858561,0.005965686006111626,0.14686822693684978,610.0926269072671,0.15150729765294876,0.763336862745098,33.86125823597849,92.87431122374457,1.936867927564283,2.532401947858157,0.22227149055436093
67,367,48.6284,1.61451,25,2.88352,0,116,133,6,125,5,0.99801,44.66697,0.0,0.0,3.17857,5.033,1.36762,0.0,0.0,128.0,54.40695,0.00012,0.0,0.926,-1.0,8.406544,0.006040375565325258,0.15873603961684565,0.5098861882716049,64956.69243572159,0.10349767757265194,0.03356482411531826,90.25446636788058,161.80047538579092,0.21872463056688704,0.133859983410279,0.2486453610094367,19860.354050269518,0.005954449004148565,0.14585089723273828,610.1076312327046,0.15150449848387704,0.763336862745098,33.8570176112799,92.87991727076034,1.8817555768287033,2.3713931947137494,0.22005386451113126
68,368,48.5962,1.64631,25,2.90746,0,116,133,6,125,5,0.99573,44.63146,0.0,0.0,3.17857,5.091,1.30758,0.0,0.0,128.0,54.38822,0.00012,0.0,0.938,-1.0,8.360348,0.006062939252674894,0.1585691816624664,0.5257523148148148,64922.53145808103,0.10343081936930613,0.033546102968427374,89.77449823174682,161.8435712171949,0.2186729209478605,0.13403478485901626,0.24859472776999372,19869.590878576466,0.00596683300550436,0.14499107428458835,610.1095865415734,0.15145059638550948,0.7635670588235295,33.8656893129702,92.89581197608442,1.84334488469747,2.1754041341298658,0.22227149055435938
69,369,48.6571,1.57801,25,2.96885,0,116,133,6,125,5,0.99874,44.6932,0.0,0.0,3.92857,5.081,1.33668,0.0,0.0,128.0,54.41156,0.00014,0.0,0.932,-1.0,8.39579,0.00603117489145408,0.15837153322792272,0.5379050925925926,64983.93424828899,0.10341895971349954,0.03352726185967329,88.70002607153887,161.7301813864719,0.21865135724140694,0.134232695855723,0.2486090733698237,19893.129226335306,0.0059709874527667985,0.14424227745289667,610.1242136380137,0.15148209702840346,0.7630392156862745,33.82731251657745,92.8867013515709,1.876987929365982,2.452344446043265,0.22005386451112688
70,370,48.6212,1.53963,25,2.80035,0,116,133,6,125,5,0.99011,44.66647,0.0,0.0,3.32143,5.072,1.27487,0.0,0.0,128.0,54.3991,0.00011,0.0,0.926,-1.0,8.274319,0.006027559348286654,0.1580703439453794,0.5382908950617284,64935.93220676597,0.10353598747751686,0.03355337287352473,89.13936702498646,161.7621238384459,0.21880800350877466,0.13450109062021687,0.24871938475086222,19865.847614119833,0.005945722138488044,0.14357237442986143,610.1284401762858,0.15155235115839646,0.7635074509803922,33.86684088059413,92.9106515050067,1.8060429363564319,2.120946893027291,0.22227149055435733
71,371,48.6763,1.634,25,2.76193,0,116,133,6,125,5,0.99453,44.72324,0.0,0.0,3.67857,5.049,1.24174,0.0,0.0,128.0,54.42076,0.00015,0.0,0.933,-1.0,8.406723,0.006014151829141533,0.1579387333508491,0.5365065586419753,64946.601297622525,0.10359803495128761,0.0335313256744754,88.94545137824083,161.5368559555597,0.21884419853862722,0.13471061314489594,0.24869184620192716,19904.704871754904,0.005918373307400218,0.14263555656181584,610.1409601585831,0.1515979153196112,0.7635670588235295,33.86887896502459,92.90217294280018,1.7831731009272125,2.200768224455414,0.22005386451113107
72,372,48.6231,1.65295,25,2.87203,0,116,133,6,125,5,0.99221,44.68237,0.0,0.0,3.21429,5.083,1.32665,0.0,0.0,128.0,54.40352,0.00013,0.0,0.951,0.48675,8.229724,0.0060122714260355,0.15781889370501181,0.49951774691358025,64919.730592482854,0.1035002407237781,0.033600543936198636,89.57939162473201,161.73854145515088,0.21877008547791676,0.13488080780866726,0.24855757252546537,19819.09161746018,0.005929767550436693,0.14164654733343912,610.1469675457048,0.1515685241575805,0.7635670588235295,33.83768265335648,92.86896781574012,1.8491819004986199,2.139133774366374,0.2222714905543607
73,373,48.5836,1.78576,25,2.85697,0,116,133,6,125,5,0.99186,44.63702,0.0,0.0,3.17857,5.074,1.34384,0.0,0.0,128.0,54.42592,0.00014,0.0,0.938,-1.0,8.319732,0.00599504449264177,0.15763150828404,0.4646508487654321,64870.317990752956,0.10345315339519967,0.03363018918536535,90.06852584903012,161.35662976313566,0.218753513627658,0.13508653006085167,0.24851933147981783,19804.92901884427,0.005924783834074352,0.14077002327165317,610.1560329258607,0.15156204938892254,0.7634043137254902,33.882397121853295,92.91693469523219,1.861855978291333,1.9102879637967132,0.2200538645111313
74,374,48.5642,1.93747,25,3.03559,0,116,133,6,125,5,0.99302,44.59378,0.0,0.0,3.96429,5.104,1.46345,0.0,0.0,128.0,54.42433,0.00014,0.0,0.914,-1.0,8.315264,0.005987049185159402,0.1575004457635202,0.4224537037037037,64896.05338899371,0.10346751353137203,0.03371371043419039,90.3429419101946,161.63323927146308,0.21882859778112934,0.13529503773914597,0.24856187359983684,19861.59892015077,0.0059176336821736035,0.13985194837573894,610.1535141473289,0.15152155129083733,0.7633383137254901,33.82200528368538,92.9119364957041,1.952732048948271,2.3500977287058946,0.22005386451113107
75,375,48.6181,1.92058,25,3.16601,0,116,133,6,125,5,0.98979,44.61629,0.0,0.0,3.57143,5.06,1.60001,0.0,0.0,128.0,54.45242,0.00015,0.0,1.021,-1.0,8.24858,0.006010085936455181,0.15744700435624687,0.39443479938271603,64923.45688679604,0.10348125359652413,0.03368140720835338,89.34781258668214,161.53817281720117,0.21881617016674765,0.13546127282123285,0.2485408408866651,19968.44800573136,0.00589640553944389,0.13888934747985038,610.1651803798813,0.15151276199651326,0.7630392156862745,33.79707995756173,92.93148482148284,2.0828934334954234,2.4527919443243005,0.22227149055435724
76,376,48.5756,1.87501,25,3.12154,0,116,133,6,125,5,0.99073,44.56712,0.0,0.0,3.25,5.081,1.58548,0.0,0.0,128.0,54.45316,0.00013,0.0,0.972,-1.0,8.335543,0.0060237957533885835,0.15759474738295362,0.40099344135802467,64930.83105917101,0.10339944725306568,0.03367999611537367,90.3206739953406,161.6096658881071,0.21876242500682203,0.135685353731512,0.2483458055879003,19918.654430391216,0.005918241665222779,0.13790804310584032,610.1678307201241,0.15142513749108696,0.7635670588235295,33.90665878484278,92.95257865729198,2.0798530343626025,2.391744903104021,0.2222714905543595
77,377,48.5679,1.94805,25,2.97873,0,116,133,6,125,5,0.98701,44.567,0.0,0.0,4.35714,5.063,1.54658,0.0,0.0,128.0,54.45785,0.00013,0.0,0.925,-1.0,8.36941,0.006016248745764399,0.15790021087235295,0.38310185185185186,64924.41749357113,0.10331247083566253,0.03365108136017975,89.16184322840212,161.66578706172234,0.21871322935301074,0.13585313430115184,0.2482819537632548,19860.704563642877,0.005927645402788774,0.13693951839880503,610.1773320978012,0.15137389091517692,0.7630243137254902,33.83344994062259,92.9541162335645,2.0417474867475454,2.539595771859898,0.21843044957529836
78,378,48.532,1.89373,25,3.03083,0,116,133,6,125,5,0.99019,44.53489,0.0,0.0,3.39286,5.047,1.61122,0.0,0.0,128.0,54.44786,0.00014,0.0,0.982,-1.0,8.356533,0.006006675478142764,0.1580701634989064,0.36713927469135804,64923.313340309374,0.10328058617744412,0.03361051289648784,91.18580769723874,161.5952784507117,0.218719060198517,0.1360500653056385,0.24825862690934655,19798.898101592502,0.005947206141147645,0.1360127235402746,610.1794922995365,0.15131854818536458,0.7635670588235295,33.83659080222801,92.9240359535915,2.0863870751901663,2.2478898466943744,0.22227149055435944
79,379,48.6218,1.92721,25,3.06127,0,116,133,6,125,5,0.99016,44.61494,0.0,0.0,3.32143,5.063,1.56054,0.0,0.0,128.0,54.48253,0.00013,0.0,0.949,-1.0,8.285895,0.006001083626155633,0.15816254782706388,0.42081404320987653,64954.95495806991,0.10328234717681935,0.033599095157339796,89.39940558148808,161.67314873883194,0.21868821376301728,0.13623983006637763,0.2481783363760789,19921.42462102744,0.005965462751980961,0.13491443921743862,610.1913717530034,0.1513243314583901,0.7635130196078431,33.85002870912905,92.89325350384212,2.05145737617313,2.145385459569247,0.22227149055435358
80,380,48.5229,2.00783,25,3.11343,0,116,133,6,125,5,0.98913,44.50894,0.0,0.0,2.82143,5.06,1.59009,0.0,0.0,128.0,54.46886,8e-05,0.0,0.998,0.48161,8.256215,0.00601370680683875,0.15835673500801026,0.4829764660493827,64937.51225607278,0.10318577925637254,0.0336233878948017,89.3693650478977,161.7555192461275,0.21857207289407124,0.13639364720542477,0.24799044609658877,19874.995883220396,0.005958861328855872,0.13390786240699193,610.1961501413704,0.15121585760218376,0.7635670588235295,33.78970487618152,92.9402924336368,2.0891577533333274,2.4467096179678833,0.22227149055435905
81,381,48.5818,2.06529,25,3.13668,0,116,133,6,125,5,0.99239,44.56362,0.0,0.0,3.25,5.051,1.65921,0.0,0.0,128.0,54.51009,0.00016,0.0,0.942,-1.0,8.247387,0.005981103322449527,0.15842854937827935,0.5693962191358025,64920.55152095814,0.10311364786832752,0.03358249654237284,88.68294345116921,161.4675680414412,0.21848995547824743,0.13662807379894054,0.24793851901992564,19988.891350115206,0.005963843336650179,0.13284757997385052,610.2139243984358,0.15117131610510992,0.7635670588235295,33.87301315495998,92.91869010727679,2.1450142269809347,2.1590340313239116,0.22227149055436157
82,382,48.5357,2.02726,25,3.25408,0,116,133,6,125,5,0.99121,44.51301,0.0,0.0,2.82143,5.043,1.71189,0.0,0.0,128.0,54.48778,0.00015,0.0,0.947,-1.0,8.246496,0.00599409797652181,0.15844569271746414,0.6796875,64905.21063256091,0.10313945595397075,0.033566275005964534,89.1069851049556,161.66468107972892,0.21849941426783215,0.13682851753938316,0.24788063580317335,19875.05258487442,0.005964161072674836,0.1318350814441469,610.2172693110896,0.15120918733050293,0.763618431372549,33.855106683424964,92.90422092438385,2.179136938281276,2.5890635408411926,0.2222714905543568
83,383,48.6089,2.05311,25,3.18151,0,116,133,6,125,5,0.9883,44.58457,0.0,0.0,3.25,5.04,1.67905,0.0,0.0,128.0,54.51129,0.00014,0.0,0.956,-1.0,8.368637,0.005987788822755249,0.15864351694230416,0.7753182870370371,64937.761463742085,0.10313348090496602,0.03363573052426495,88.84826017617166,161.3316689931136,0.21853387722892897,0.1370573246433518,0.24776877851779017,19935.66738810388,0.005969846425963302,0.13080979839360973,610.2293948159163,0.15116792971792523,0.7635670588235295,33.8899036925516,92.89037217478665,2.1319209191608293,2.6884026434066457,0.2222714905543596
84,384,48.5366,1.87936,25,3.16699,0,116,133,6,125,5,0.99034,44.53349,0.0,0.0,2.96429,5.059,1.70176,0.0,0.0,128.0,54.47595,0.00014,0.0,1.011,-1.0,8.274276,0.005991287283768075,0.15896901048223627,0.8794849537037037,64972.93228175254,0.10306610461048939,0.03367579835500269,91.27550260727482,161.57730090691362,0.21847458898917035,0.13718752743800935,0.24756910387264427,19820.239243800897,0.00598977193917964,0.12976127906208337,610.2219394926999,0.15106441243262003,0.763604705882353,33.74852385344329,92.87744925154763,2.1274318495392883,2.492863596124969,0.2222714905543607
85,385,48.5916,1.91564,25,3.1302,0,116,133,6,125,5,0.98668,44.58828,0.0,0.0,3.32143,5.038,1.54678,0.0,0.0,128.0,54.49187,0.00019,0.0,0.954,-1.0,8.431256,0.006005180310479943,0.15931774526499315,0.9742959104938271,64850.29098056761,0.10297737594609888,0.03378967573258872,90.44718611471097,161.7327126962877,0.21837082904509073,0.13730006369968906,0.24749026557917736,19877.176920998285,0.005961253520289509,0.12886765141135684,610.2314641632476,0.15104502382291154,0.7635670588235295,33.81929110303337,92.90872209687802,2.0465698398950134,2.3910072290579487,0.22005386451113174
86,386,48.5583,2.26515,25,3.01708,0,116,133,6,125,5,0.99182,44.56985,0.0,0.0,3.32143,5.06,1.58033,0.0,0.0,128.0,54.47183,0.00016,0.0,1.008,-1.0,8.299428,0.006007285739921735,0.1594978742072582,1.0823688271604939,64965.32089304221,0.10293911952241579,0.033869476986609574,88.96653030644032,161.4651190978274,0.21833185963890553,0.1374241123180296,0.2474145835154165,19874.59838926196,0.005959165177745653,0.1278864363184833,610.2212868656684,0.15100772467197615,0.7635670588235295,33.74226548936632,92.90775768688167,2.0411130437978513,1.8189702010621933,0.22005386451113196
87,387,48.5888,2.41489,25,3.36599,0,116,133,6,125,5,0.9929,44.59618,0.0,0.0,3.53571,5.059,1.89025,0.0,0.0,128.0,54.49258,0.00012,0.0,0.927,-1.0,8.181134,0.0060367062016503294,0.15941405339656883,1.2115644290123457,64834.390157064045,0.10289924088607205,0.03392099207838966,91.17009287577496,161.6290982364501,0.21831562712493777,0.13746241048412533,0.24731490469168307,19915.424663436414,0.005957003031062405,0.12693916041124462,610.2276676185378,0.15091229810479365,0.763604705882353,33.74153721185378,92.93105286876973,2.174408096994137,2.392802742825851,0.22227149055436066
88,388,48.5949,2.55411,25,3.35182,0,116,133,6,125,5,0.99579,44.61087,0.0,0.0,3.42857,5.117,2.02272,0.0,0.0,128.0,54.49777,0.0001,0.0,1.085,0.47788,8.233758,0.006021219372811836,0.15925360423861867,1.420042438271605,64953.86822331932,0.10283369381506459,0.03397956238858739,89.08379443559116,161.31103853681427,0.21813405982214157,0.13754960612973965,0.24709504789563452,19919.268216632332,0.005931778571937351,0.12617695862007616,610.2173482840165,0.15080920827516878,0.763604705882353,33.81277333954234,92.90137360262725,2.206089334198179,2.4585251151206284,0.22005386451113088
89,389,48.5717,2.64437,25,3.39586,0,116,133,6,125,5,0.98677,44.5942,0.0,0.0,3.39286,5.07,2.14558,0.0,0.0,128.0,54.50466,0.00016,0.0,0.906,-1.0,8.233574,0.006036654965476162,0.15891964670107067,1.630883487654321,64930.01940686869,0.1027668132007497,0.03400819983174375,88.67836861607368,161.54787208696817,0.21800587958505527,0.1375983795963442,0.2469631333978593,19901.592035022633,0.005959504877628475,0.1256037325670042,610.2191987058671,0.15071288220903456,0.7635670588235295,33.798168606228295,92.91064403875843,2.230164770204967,2.6281331460106045,0.22227149055435982
90,390,48.4951,2.56009,25,3.55207,0,115,133,6,125,5,0.9846,44.52396,0.0,0.0,3.5,5.067,2.2232,0.0,0.0,128.0,54.48189,0.00015,0.0,1.028,-1.0,8.250079,0.006020154448535106,0.15858664803685235,1.8260030864197532,64903.658505975065,0.10275866028954896,0.03404710351750371,89.08880357781453,161.33832991004874,0.217978611305176,0.1377214397237281,0.24692717582372822,19830.452852897244,0.0059272827215514036,0.12523846958324122,610.2046741338285,0.15063788059066333,0.763618431372549,33.775885876314135,92.91593909061035,2.294678716405117,2.346228886923969,0.22064807561852576
