,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubcol.0,cubrow.1.0,cubcol.0.5,cubrow.0.3,cubcol.0.3,staticness,cubrow.0.6,contrast,cubrow.0,blur,fft,cubrow.0.5,cubcol.0.6,movement,color_fulness,temporal,cubcol.1.0,uhdhdsim,saturation,tone,noise
45,445,50.8354,18.7418,35,18.8036,0,118,113,15,138,16,1.00228,48.30771,0.0,0.0,3.25,5.232,16.6215,0.0,0.0,127.0,26.97455,2e-05,0.48,1.484,-1.0,0.551376,1.1834805154245112,0.0835376135182101,0.09701352726356507,0.08749471935589671,0.19146183811137074,0.1298494241102682,460.42903434730414,0.10118497927552209,88.09099473230323,0.24808017533241436,21519.165348007155,66727.57838119114,0.10578046991969532,0.08597121554731361,8.743827160493828,80.41497281327716,4.732684471669834,0.10392675473035252,95.88858079176687,62.666284631799776,0.3941403921568628,0.38498551471422277
46,446,50.6112,18.4839,35,18.6138,0,118,113,15,138,16,0.99774,48.06498,0.0,0.0,4.25,5.22,16.09375,0.0,0.0,127.0,26.78409,2e-05,0.47,1.544,-1.0,0.580738,0.9509609304545403,0.08350443499064976,0.09736252211887281,0.08733191717923242,0.19163218512659616,0.1298665163852923,460.17656105842406,0.10115894377370457,85.74896385045756,0.24814736530854622,21125.924878579368,66628.67851762645,0.10564890893694251,0.08578123555626206,8.021026234567902,79.58131737783455,4.594250990989704,0.10362316526666895,95.95175778446446,62.530396638093166,0.3853486274509804,0.3849855147142176
47,447,50.8554,18.4705,34,18.6899,0,118,113,15,138,16,0.99755,48.24996,0.0,0.0,4.32143,5.181,15.86876,0.0,0.0,128.0,26.77615,6e-05,0.48,1.466,-1.0,0.557906,1.2409873494429116,0.08354360306060415,0.09732806197692724,0.08745608919903043,0.1919392996051714,0.12991812173865164,459.8943111764002,0.10123651127490833,86.04746985684886,0.24824965233366184,21597.37271461508,66766.96426827805,0.10556978750178914,0.08556604887632228,7.805121527777778,79.09213592400515,4.523152087122512,0.10300732554830383,95.91519753585857,62.68781440640673,0.3927086274509804,0.38498551471422054
48,448,51.4423,17.8955,35,18.2528,0,118,113,15,138,16,1.00408,48.71791,0.0,0.0,2.85714,5.178,15.85748,0.0,0.0,127.0,26.97188,3e-05,0.47,1.514,0.23302,0.563825,1.1963778581773112,0.08350256877135598,0.09708257019419862,0.08699143695047587,0.19222393522018436,0.12993810827150423,459.5752668646483,0.10118283606128627,88.4299539208534,0.24816149261392734,22612.4676400128,66971.85217001296,0.10534639659858044,0.08515693137266349,7.6148244598765435,78.99420482244781,4.690793356104145,0.10274362351483377,95.8325091840586,62.79903440122251,0.40424862745098034,0.38498551471421777
49,449,52.2839,18.135,35,18.1412,0,118,113,15,138,16,1.00313,49.49338,0.0,0.0,6.53571,5.1,15.36036,0.0,0.0,126.0,27.12564,2e-05,0.47,1.396,-1.0,0.574718,1.448516647293407,0.0835443452409138,0.09691579489116003,0.08671501696163686,0.19253975164790105,0.12988204767738554,459.27492012761627,0.10119751901597865,86.62276664508774,0.24820923053774913,23605.55995929259,67158.93070696532,0.10521642553536002,0.08504743052102016,7.606095679012346,78.99384283073218,4.509103767092459,0.10275262265720232,95.73011714221671,62.78557030948592,0.41274670588235296,0.3849855147142194
50,450,52.6548,18.2787,35,18.3314,0,118,113,15,138,16,1.00361,49.83382,0.0,0.0,3.64286,5.071,15.5671,0.0,0.0,125.0,27.18554,5e-05,0.47,1.493,-1.0,0.584175,1.3366505472548276,0.08359603204326796,0.09669777491918796,0.0864424647381024,0.19267347105305435,0.12989624124571783,459.0062229548095,0.10160726550834329,84.53347727182384,0.24823139463291566,24020.23477133054,67276.56201738752,0.10521369657712008,0.08506187468955692,7.6615065586419755,78.78388735908567,4.587244052693424,0.10261017920976559,95.69035842221085,62.8729406286169,0.41848039215686283,0.3849855147142203
51,451,52.3983,18.3406,35,17.5721,0,117,113,15,138,16,1.00145,49.60741,0.0,0.0,3.82143,5.097,15.69949,0.0,0.0,124.0,27.27428,4e-05,0.47,1.48,-1.0,0.576793,1.2558941404095678,0.08358373725071364,0.0964886026345112,0.08613412801997983,0.19288654751599263,0.12986055242670602,458.71511563734634,0.10233739242227045,86.15279855409486,0.24838845719590694,23688.910035403285,67121.97644379374,0.10508963296766431,0.08511005116507715,7.920910493827161,78.46055345363023,4.578682562537794,0.10221672624317514,95.71019875923525,62.82632333260996,0.4250015686274511,0.38498551471421877
52,452,52.4836,18.7721,35,18.1377,0,117,113,15,138,17,1.00091,49.69074,0.0,0.0,4.42857,5.108,15.75447,0.0,0.0,124.0,27.45766,6e-05,0.47,1.471,-1.0,0.596877,1.5542745316285562,0.08362714994941689,0.09661149529356011,0.0857106804598639,0.19324224071938764,0.12986076457612292,458.40463777151194,0.10239469959308707,89.67860190583069,0.24846219332373914,23839.37552187774,67118.40767949575,0.10534857579332176,0.08579331272926195,8.298996913580247,78.41733105757035,4.5615281499186215,0.10183468745076231,95.71953356081892,62.690942269784436,0.43032196078431384,0.3849855147142182
53,453,53.0477,18.8783,36,20.238,0,117,113,15,138,17,1.00254,50.24444,0.0,0.0,4.75,5.12,16.12815,0.0,0.0,123.0,27.62654,6e-05,0.47,1.491,-1.0,0.584637,1.5101531056427118,0.0836541729952428,0.09750335288538388,0.08535639487660589,0.19378343224729017,0.1298787781607393,458.1308996198055,0.1025944886008449,86.1186230305752,0.24843942611598932,24481.110822884766,67241.44519538994,0.10644921950102969,0.08534880748628242,8.812934027777779,78.7880673555507,4.758665442940858,0.10183195402600966,95.64846161878812,62.861993295175054,0.4347564705882353,0.3849855147142229
54,454,53.1178,19.4684,36,20.0328,0,117,113,15,138,17,1.00468,50.36782,0.0,0.0,4.07143,5.102,16.21777,0.0,0.0,121.0,27.76056,3e-05,0.47,1.41,-1.0,0.55217,1.5589868108632332,0.08363837885652757,0.09782508213535282,0.08520264602152228,0.19400841621458964,0.1298564327408887,457.88571500899224,0.10260528048068604,87.76036850116941,0.24853506967766642,24703.553034072407,67288.00877072151,0.1075600167154059,0.08524468617273703,9.016878858024691,78.97077247806335,4.803173080737204,0.10171860175603199,95.69073663434344,62.85697277681327,0.43507019607843134,0.3849855147142213
55,455,53.0915,19.0332,36,23.838,0,117,113,15,138,18,1.00308,50.47377,0.0,0.0,2.64286,5.186,16.72241,0.0,0.0,125.0,27.86588,4e-05,0.47,1.41,-1.0,0.517575,1.46247938689191,0.0836356334061126,0.09767136648943082,0.08524597444719687,0.1941690502472912,0.1297014984108302,457.65665767930057,0.10240566490654363,88.23936690236079,0.24851296061006953,24096.244759517784,67161.74374518942,0.10863284809341481,0.08512023151832762,9.09519675925926,79.29725734837787,4.95143749002172,0.10139923967978139,95.60538864183258,62.714620896327645,0.4328176274509804,0.38720314075744583
56,456,53.0556,19.6764,37,20.62,0,117,113,15,138,18,0.99807,50.49684,0.0,0.0,3.03571,5.147,16.34655,0.0,0.0,124.0,27.91325,2e-05,0.47,1.369,0.24048,0.539377,1.1013747202920516,0.08367446306872858,0.09779587239975511,0.0853483841195806,0.1944237408652956,0.1296291178939829,457.48894028652785,0.1022311533824276,87.41857396893886,0.24859503848918868,24090.742112985587,67255.6302851761,0.10820498382159316,0.08500980923834714,9.441502700617283,80.05374791818572,4.722062633468905,0.10106123370718641,95.60098245599576,62.637804949725115,0.43123490196078423,0.38720314075745027
57,457,53.0583,19.9309,37,22.0753,0,117,113,16,138,18,0.99719,50.53881,0.0,0.0,4.28571,5.148,16.89433,0.0,0.0,124.0,28.0456,5e-05,0.47,1.402,-1.0,0.528639,1.3485343811860848,0.08373103627720986,0.09791111512830593,0.08525122830703825,0.19456434981022513,0.12954199220260168,457.3283202709436,0.1021432741491713,89.22746468898245,0.24867217049473658,24090.19502235727,67282.0287130312,0.10798367806880224,0.0849176964292469,9.997444058641975,80.7413778649832,4.947977777400395,0.10085181352736253,95.5862337775572,62.44515689802759,0.43341019607843145,0.3872031407574506
58,458,53.033,20.27,37,21.9437,0,117,113,16,138,18,0.99833,50.55786,0.0,0.0,3.42857,5.195,17.11467,0.0,0.0,124.0,28.17768,5e-05,0.47,1.428,-1.0,0.521881,1.2509827093734407,0.08379006660291334,0.09810885007771766,0.08531882815438659,0.19480751433766996,0.12954278975497668,457.1256572507475,0.1019762212465294,84.5293256724924,0.2488130077754105,24185.581455136566,67220.05812273825,0.10789029980770555,0.08473151540631502,10.561631944444445,81.04208000165318,4.940294161068848,0.10064824354498673,95.61050477866385,62.27271487389082,0.43323921568627455,0.3872031407574498
59,459,53.5013,20.1401,37,22.7442,0,117,114,16,138,19,1.00107,51.03332,0.0,0.0,3.75,5.213,17.40329,0.0,0.0,123.0,28.40398,5e-05,0.48,1.264,-1.0,0.52336,1.4497252581142919,0.08380744461261108,0.09830034721133109,0.08527590938166706,0.19505068338453865,0.12954802802435145,456.88907852994595,0.10202595856768122,88.28351633716458,0.24891048246812944,24922.281477486278,67475.52913221503,0.10803454506196691,0.08562096360792444,10.888069058641975,81.25643046060343,5.075251969002949,0.1003897894451381,95.55867683461625,62.19293589650848,0.43640039215686266,0.3916383928439113
60,460,53.5452,20.0996,37,23.6845,0,117,114,16,138,18,1.00029,51.08674,0.0,0.0,4.46429,5.232,17.28989,0.0,0.0,124.0,28.57151,7e-05,0.47,1.478,-1.0,0.525586,1.1111998123704239,0.08386357007844245,0.09853660294032235,0.08571636010593459,0.1953025148031196,0.12985247781193449,456.6661162397635,0.1018399058787989,87.80816947997961,0.24932116712154648,24898.636097088918,67506.63510905649,0.10797003999439318,0.08539363972476731,11.153549382716049,81.58305431327278,4.964184838272956,0.10030083840773905,95.57535939123356,62.14496734995901,0.43779033333333317,0.38720314075744994
61,461,52.7707,20.0687,37,22.7197,0,117,114,16,138,18,1.0007,50.44711,0.0,0.0,3.53571,5.257,17.25631,0.0,0.0,123.0,28.59367,2e-05,0.47,1.533,-1.0,0.531793,1.3320761207357585,0.08390125291133595,0.09881703264233734,0.08621734204078736,0.19534956468673825,0.12984805860013313,456.46161877118743,0.10175626456020466,87.84335115611826,0.24987046352806944,23844.698105405052,67295.82990870983,0.10832533939008379,0.08586082814997022,11.258391203703704,81.79310828313814,4.898369303144641,0.10036393004089586,95.60184465795403,62.21089982397763,0.43806709803921556,0.38720314075745027
62,462,52.5701,19.4385,37,24.6098,0,117,114,16,138,19,1.00132,50.27301,0.0,0.0,4.67857,5.273,17.22941,0.0,0.0,123.0,28.63838,2e-05,0.47,1.531,-1.0,0.518785,1.3695012200641294,0.08389083367983118,0.09897744972844992,0.08618113237705999,0.19527723448953488,0.13003425530053403,456.2912613871692,0.1016520112088282,85.64207056354925,0.25000322224324767,23516.049128572988,67248.62596995772,0.1079087042275151,0.0859006122388821,11.201437114197532,82.14439177657538,5.073814326617367,0.10052718796792375,95.63858871449628,62.24552295826099,0.4371882745098008,0.38720314075744683
63,463,53.1021,19.6475,38,21.6035,0,117,114,16,138,19,1.00077,50.7632,0.0,0.0,4.14286,5.295,16.68894,0.0,0.0,123.0,28.70274,4e-05,0.48,1.602,-1.0,0.545739,1.3867470531267345,0.08397775529691728,0.09936457114059032,0.08619027492838958,0.19519210093319384,0.13011258597320643,456.17498056969583,0.10168609126568334,85.16030331318325,0.25029861442244405,24176.401670256735,67226.70325529319,0.10772316659752015,0.085939284076687,11.308449074074074,82.53301820493186,4.7371460969966,0.10063978177330155,95.53702845687893,62.25887157298901,0.43940866666666656,0.3872031407574507
64,464,53.4544,19.3453,38,21.6572,0,117,114,16,138,19,0.99642,51.07602,0.0,0.0,3.78571,5.245,16.87189,0.0,0.0,123.0,28.70591,6e-05,0.47,1.688,0.23701,0.533726,1.1932726320169857,0.08401780962392576,0.09970372925326784,0.08620028247822571,0.19509915701860667,0.13002700373009365,456.1125816158381,0.10164044482570864,86.8193866240415,0.250681943778763,24697.756319160442,67416.6418179167,0.10699213445326126,0.08584229867996536,11.345052083333334,82.52493701508283,5.0076643610964044,0.10109725143036627,95.4574882255036,62.46838642638407,0.43994199999999994,0.3872031407574512
65,465,53.4802,19.543,38,21.6467,0,117,113,15,138,19,1.00057,51.05402,0.0,0.0,3.71429,5.219,16.60998,0.0,0.0,124.0,28.68326,8e-05,0.47,1.543,-1.0,0.533124,1.5714990355987646,0.08407129467913144,0.09948956099991774,0.0864952337689641,0.19510653772477804,0.1299863639948306,456.09354979832887,0.1013998287538571,87.5029561026319,0.2507012294988768,24562.82395148232,67392.70796930074,0.10673702568923077,0.08588057929036408,11.223572530864198,82.45026625072201,5.019611119232549,0.10093117044370192,95.41945796606613,62.60879290545428,0.440561568627451,0.3872031407574492
66,466,53.5381,19.6662,38,21.3363,0,117,114,15,138,19,1.00041,51.07847,0.0,0.0,4.32143,5.201,16.77873,0.0,0.0,124.0,28.54661,8e-05,0.47,1.473,-1.0,0.54114,1.3471623528105747,0.08412967270263287,0.09968352149981388,0.08683419975434396,0.1950737764832179,0.12990206835798374,456.11582058820807,0.10151253675168391,91.3572674642253,0.2508311991648269,24776.353444500863,67340.62812481147,0.10632092032299535,0.08631563182129467,11.115692515432098,81.9328845493256,4.7434522433213955,0.101159198571069,95.40694737293921,62.5917731391059,0.43517490196078423,0.3872031407574488
67,467,53.5144,20.0077,37,19.6511,0,117,113,15,138,19,0.9961,51.02247,0.0,0.0,3.10714,5.207,16.88579,0.0,0.0,123.0,28.43765,4e-05,0.47,1.56,-1.0,0.51943,1.7936529897996751,0.08413392974858801,0.09983959092201966,0.08676108773206234,0.19510446515169444,0.1297998560723582,456.17999903178315,0.10158449187568146,88.27830332656502,0.2511507724062797,24937.88682355752,67464.1000517285,0.10575533135478442,0.0862238004802304,11.216820987654321,81.6836473315546,4.676173025878391,0.10111287557695219,95.43330679848795,62.61148429211275,0.4314913725490196,0.3872031407574495
68,468,53.4778,20.3257,37,19.9917,0,117,114,15,138,19,0.9983,51.00434,0.0,0.0,3.92857,5.225,17.17946,0.0,0.0,123.0,28.34692,8e-05,0.48,1.687,-1.0,0.551486,1.690270759460304,0.08417555477466276,0.10004396569151632,0.08670506272553319,0.19486187887892586,0.12977725685203806,456.23475675502834,0.10150979524817653,89.29626047935216,0.2515206391350008,24834.208944151047,67344.25966282112,0.1054215917486746,0.08650872747173986,11.30835262345679,81.01114479366986,4.703896956012968,0.10130275397938333,95.44115567612566,62.46172266830633,0.42804511764705877,0.38720314075744877
69,469,53.2539,20.6719,37,20.5309,0,117,114,15,138,19,1.00221,50.81329,0.0,0.0,3.42857,5.217,17.45519,0.0,0.0,123.0,28.26886,5e-05,0.48,1.475,-1.0,0.532648,1.6980850808612913,0.08421433149545707,0.10054485441256339,0.08632904145486305,0.19468384868978922,0.12956286608037654,456.31082021372316,0.10140741355092948,89.34411182254004,0.2519190610857989,24570.294087056922,67279.16957467777,0.1048916270134521,0.0879542107799511,11.297405478395062,81.20697728174011,4.783046258108073,0.10155276873472806,95.4934331870316,62.27176016348379,0.42610352941176466,0.3872031407574498
70,470,53.5848,20.7021,37,20.6595,0,117,114,15,138,19,1.00352,51.10661,0.0,0.0,2.92857,5.212,17.74967,0.0,0.0,124.0,28.37709,2e-05,0.47,1.48,-1.0,0.52075,1.668686596120894,0.08422032526808962,0.10224050971630458,0.08639832006909598,0.19482644318185013,0.1292310713778077,456.3787882615624,0.101361184657103,88.33861964857827,0.25236411153648713,25003.529264055695,67328.10782291001,0.10408564839664916,0.08863852913566375,11.497444058641975,81.85564310878502,4.74509300228232,0.10170217371355209,95.49976919745072,62.05285832911361,0.42709999999999987,0.3872031407574521
71,471,53.9988,21.2187,37,22.1267,0,117,114,15,138,19,0.99826,51.49326,0.0,0.0,4.0,5.19,17.77786,0.0,0.0,124.0,28.55512,5e-05,0.47,1.637,-1.0,0.509905,1.0007545268265217,0.08425461830467584,0.10561236076549269,0.08649468596636052,0.1946773751506689,0.12882483288719188,456.37910606910634,0.10139710299948876,89.02809355505563,0.252370046313558,25812.9633920476,67315.37427847693,0.1033541697108437,0.08811102294387668,11.836275077160494,82.37651134773047,4.775908215854387,0.10158079716619618,95.51177924538149,61.895747808762536,0.42824627450980407,0.3872031407574528
72,472,54.0842,21.8561,37,21.3866,0,117,114,15,138,19,0.99668,51.64047,0.0,0.0,3.10714,5.216,18.22037,0.0,0.0,124.0,28.59007,3e-05,0.47,1.592,0.24216,0.50932,0.8659722640754008,0.0842379111765822,0.10613659886177552,0.08680119827786727,0.19452279461791597,0.1284692784052356,456.3110471188476,0.10130587372848399,86.0991741360327,0.2523957736416022,25645.14898169995,67232.52580495988,0.10291545565260696,0.08848964661059033,12.341965663580247,82.68815763955578,4.915693220096728,0.10134926110219894,95.48620399131815,61.70002087251639,0.42881098039215704,0.3932618077797419
73,473,53.7874,22.1872,37,22.4988,0,117,114,16,138,19,0.99739,51.42516,0.0,0.0,3.71429,5.215,18.76604,0.0,0.0,125.0,28.5989,2e-05,0.47,1.636,-1.0,0.472831,0.9592118148527294,0.08428152923592915,0.10655692016434704,0.0875264018797946,0.19438189140322776,0.12802862056352818,456.198742555394,0.10118914619389317,86.22913690080244,0.2525780714602026,25099.832447636272,67180.4935706203,0.10251713662125043,0.08841606318313595,13.033564814814815,82.88019830478643,4.918853353451107,0.10123916743990641,95.48211728990537,61.5154918152609,0.4282376470588235,0.393261807779744
74,474,53.4273,22.4572,37,22.553,0,117,114,16,138,19,1.00683,51.12757,0.0,0.0,4.35714,5.188,19.05141,0.0,0.0,125.0,28.54896,2e-05,0.47,1.723,-1.0,0.499472,1.3986749500966278,0.08424547341885043,0.10635000150861565,0.08774705870400577,0.1942515985125029,0.12789522878364998,456.0263990935033,0.10111784799170366,86.81536873270271,0.25248183888817627,24673.46212488737,67165.25116552348,0.10219197833229286,0.08770929045202158,13.496527777777779,82.8714551842525,4.908182710856244,0.10099081880517409,95.49863302368317,61.384198224103,0.4292513725490196,0.3971028487588049
75,475,53.4171,22.6532,37,23.5463,0,117,114,16,138,19,1.00157,51.13636,0.0,0.0,3.21429,5.246,19.28258,0.0,0.0,126.0,28.64246,5e-05,0.48,1.681,-1.0,0.475633,1.3519206409661544,0.08422735255919012,0.1064671152556006,0.0885905080666244,0.1941198270441833,0.12773942231427082,455.8162311862424,0.1013042918032925,89.43752932192727,0.25233859371667516,24749.401091691856,67282.40947385305,0.10190632264720009,0.08674105235415472,13.888695987654321,82.78708278646471,4.921273033767883,0.10102263984767512,95.51633771091277,61.39269567418981,0.4329850980392157,0.39932047480203847
76,476,53.16,22.6301,38,23.6634,0,117,114,16,138,19,1.00306,50.94685,0.0,0.0,4.25,5.217,19.4514,0.0,0.0,126.0,28.86391,6e-05,0.47,1.671,-1.0,0.455063,1.3857102394957956,0.08423822062800876,0.10652330362321638,0.09030023714174654,0.19397586388467755,0.12767934988483054,455.5395390593661,0.10162172331465878,86.13957625790037,0.2522862040750048,24351.023638911345,67360.66396401418,0.10157051720963566,0.085814200641069,14.009500385802468,82.91624278466135,4.931241377706607,0.10118418494620077,95.585023137001,61.397711106288575,0.44041266666666673,0.40153810084526853
77,477,52.6702,22.4371,37,24.0192,0,117,114,16,138,19,1.00552,50.50014,0.0,0.0,3.57143,5.239,19.43301,0.0,0.0,126.0,28.89626,4e-05,0.47,1.597,-1.0,0.46086,1.2275369965261016,0.08424108182198566,0.10653611403841909,0.09069553719211441,0.19387583635626804,0.12768797062710338,455.2501748508659,0.10145813148096446,89.24745373391207,0.2520833083812777,23646.09978604728,67248.45145128212,0.10139090641238181,0.08528969762808841,14.181037808641975,82.72269847788023,4.9596040654324325,0.10122116882683493,95.651476600639,61.27705100730614,0.44030274509803924,0.39932047480203875
78,478,52.2646,21.7023,37,22.3615,0,117,114,16,138,19,0.99919,50.10457,0.0,0.0,2.85714,5.226,19.2823,0.0,0.0,127.0,28.69855,3e-05,0.46,1.686,-1.0,0.456049,1.3628037192442293,0.08421238780375334,0.10659924033592492,0.09075070863199423,0.19378601272043733,0.12776045391262986,454.9699776000634,0.10180240260467954,87.35350491765122,0.25169485408670067,22915.06759059323,67244.51057394638,0.10101554256420893,0.08372732836168277,14.170090663580247,82.74029618333196,4.890379645661848,0.10119012621354449,95.69293860907831,61.52814210491416,0.43703568627450984,0.3993204748020391
79,479,52.0057,21.2383,37,22.9236,0,117,113,15,138,19,1.00036,49.82396,0.0,0.0,3.57143,5.187,18.65018,0.0,0.0,127.0,28.33828,3e-05,0.47,1.522,-1.0,0.481999,1.2530801145003885,0.08420850980320073,0.1067180520343672,0.0908515265275605,0.1938194607829756,0.1276228615791278,454.70118456280716,0.10192054143903759,86.38180806862216,0.25070421918748786,22493.582075423863,67128.48469310126,0.10075127896696598,0.08232486528788235,13.928385416666666,82.32602555452539,4.811054276191113,0.10119152107635859,95.71157328895383,61.70527837305894,0.43250156862745115,0.3993204748020356
80,480,52.0845,20.4539,37,21.7711,0,117,113,15,138,18,1.0,49.84744,0.0,0.0,3.60714,5.192,18.25391,0.0,0.0,127.0,28.01012,4e-05,0.47,1.554,0.23392,0.482492,1.4525807379167464,0.08423274933135944,0.1070054891221036,0.09044202781478154,0.19380558438268197,0.12746665879340338,454.42608220659343,0.1020112875783238,87.27360176768795,0.24971094670213156,22581.983893995864,67128.13164778247,0.10054151144702851,0.08140268908455145,13.66748649691358,81.87003510711624,4.861296226634046,0.10126033637926614,95.70750882874835,61.81660197693625,0.42652207843137246,0.39932047480203453
81,481,52.0251,19.9167,37,20.0843,0,117,113,15,138,18,0.99933,49.75715,0.0,0.0,4.42857,5.2,17.58184,0.0,0.0,127.0,27.86114,2e-05,0.47,1.628,-1.0,0.5145,1.1929588456009759,0.08419027406542809,0.10727279545007755,0.08925076311584278,0.19383878508885563,0.12744593329091358,454.1720686644945,0.10224670401285274,88.8130014017321,0.24894249506154306,22325.96837151324,66940.87467852328,0.10046408967755446,0.08114205698739495,13.337818287037036,81.33521322287798,4.68758880231385,0.1010462072602204,95.7174818605744,61.92119061505353,0.42278584313725365,0.39488522271558396
82,482,51.748,19.806,37,20.7569,0,117,113,15,138,18,0.99807,49.50972,0.0,0.0,2.67857,5.21,17.11021,0.0,0.0,127.0,27.73004,3e-05,0.47,1.509,-1.0,0.525159,1.225906693817255,0.08415192642900704,0.10763629227537992,0.0895433691384522,0.19393838208506153,0.12735521703663755,453.96266477456584,0.10228566791625693,89.18777924747748,0.24805682463729248,21922.555425163464,66994.18839416547,0.10057361573996723,0.08064364066411635,13.103346836419753,80.87687820717365,4.583716559455654,0.1008935165408209,95.77160961365908,61.93644789707513,0.41840039215686275,0.3910441817365104
83,483,51.825,19.4787,37,20.131,0,118,113,15,138,18,0.99923,49.5993,0.0,0.0,2.67857,5.233,17.01984,0.0,0.0,128.0,27.62,5e-05,0.47,1.657,-1.0,0.522448,1.4155354863679677,0.08412076143002913,0.10816214111810485,0.08927795716470723,0.19422833209510204,0.12688171198964282,453.7657650731998,0.10220858595812862,89.7444935268152,0.2472509257742074,21833.686948570034,67009.61709368756,0.10077881854501243,0.08018997174093172,13.15798611111111,80.28330622318293,4.595319344348465,0.10110437856823284,95.75651801492918,61.99096962257668,0.4165929411764705,0.3971028487588039
84,484,52.135,18.9993,37,19.8789,0,118,113,15,138,18,1.0021,49.85039,0.0,0.0,3.92857,5.286,16.74149,0.0,0.0,128.0,27.65063,5e-05,0.47,1.836,-1.0,0.521736,1.397209761733037,0.08407596840298671,0.10842041107486976,0.08837383447837802,0.19465558878583925,0.12667990493480522,453.5699906593879,0.10224817832860493,85.60730490716458,0.2464302739490293,22083.629203880384,67033.3812075372,0.10124739262162981,0.08011531181483876,13.126253858024691,80.36387511304005,4.465670774998871,0.10033299428438262,95.76823438488562,61.98271216875241,0.41709427450980385,0.3894207668006797
85,485,52.8813,18.3272,37,18.7409,0,118,113,15,138,18,1.00365,50.48745,0.0,0.0,4.25,5.274,16.33052,0.0,0.0,127.0,27.68958,5e-05,0.47,1.851,-1.0,0.52431,1.5463150014582934,0.08402714201292527,0.10830710083665684,0.08721538112994374,0.19507637890353807,0.12628986833535708,453.3836584421622,0.10246650566945803,87.55924794744145,0.24574714591091656,23176.6687961962,67301.4989481083,0.10169666605003821,0.08014104077955475,12.84399112654321,80.60792263646188,4.370515522052054,0.10024010333698453,95.6851353996715,62.10138636459539,0.41645333333333323,0.3872031407574499
86,486,53.1758,17.4722,37,19.8522,0,118,113,15,138,18,1.002,50.74686,0.0,0.0,4.57143,5.305,15.75345,0.0,0.0,128.0,27.67912,8e-05,0.47,2.231,-1.0,0.550287,1.3049319881437123,0.08399173142717754,0.10832837262073729,0.08651053289239184,0.19537478156935295,0.12637540824501606,453.2010761019392,0.10268458223253568,88.26067392775948,0.24531691366676023,23939.675175537333,67596.35321286524,0.10224980755676909,0.08023057922687381,12.553530092592593,80.90669009347464,4.4649916747810625,0.10002809247751872,95.66750905564624,62.253785875108505,0.41494392156862603,0.38720314075745005
87,487,53.6758,17.7659,38,20.1198,0,118,113,15,138,19,0.99753,51.1981,0.0,0.0,3.07143,5.345,15.01769,0.0,0.0,128.0,27.67001,4e-05,0.47,1.904,-1.0,0.523721,1.2785815901957334,0.08398926966801142,0.10898375258079143,0.08606703730478626,0.1956430572339703,0.1264314222446385,453.0448231711851,0.10266519503028608,88.86703268053081,0.24483667588168304,24825.07279501899,67748.55836133719,0.10268772385734315,0.08033841371856297,12.410252700617283,80.90432709176993,4.398939573043025,0.10010210360532132,95.57823356194478,62.291173487533754,0.41849058823529406,0.39104418173651223
88,488,54.0462,17.7694,38,18.072,0,117,113,15,138,19,0.99755,51.49914,0.0,0.0,3.53571,5.405,15.27361,0.0,0.0,128.0,27.54269,2e-05,0.46,1.661,0.23855,0.553165,1.3953815816700224,0.08394068095052878,0.11030837172914618,0.08577569218643293,0.19621171323148914,0.12623950504461673,452.908356197108,0.10290947661565879,89.93210251588155,0.24452438114900465,25664.16440678849,67785.45856642202,0.10289845265293744,0.0805525225077932,12.444058641975309,80.94918314556807,4.311295829972596,0.09978152723146994,95.51495095955651,62.330575448495374,0.4165941176470589,0.38720314075745105
89,489,54.5893,17.4541,38,18.7457,0,117,113,15,138,19,0.99637,51.98033,0.0,0.0,2.71429,5.309,15.28052,0.0,0.0,128.0,27.57119,5e-05,0.47,1.602,-1.0,0.552227,1.3897739471544357,0.08393743353228664,0.11125687387228558,0.08492312944696576,0.19706843615817768,0.1265772457434987,452.79818665419396,0.10345562336464423,89.08987255633502,0.2441115712528092,26209.257350557265,67902.75871116649,0.1029349000239478,0.08074822925276667,12.596450617283951,81.19824467496315,4.357792696857666,0.09966806619844935,95.47529396469825,62.48589202504099,0.41740431372549014,0.3894207668006802
90,490,55.1352,17.3528,38,17.899,0,117,113,15,138,19,1.00078,52.42081,0.0,0.0,2.85714,5.242,15.01202,0.0,0.0,128.0,27.55744,2e-05,0.47,1.547,-1.0,0.555903,1.4725445053747612,0.08398502377484211,0.11110536161234352,0.08448641439757083,0.19850253555979672,0.126120600491598,452.72302889705855,0.1041274497126883,86.97794332742501,0.24375513573986338,27093.243406174763,68102.26436757031,0.10301650471590576,0.08074381119071936,12.39819637345679,81.55045114191697,4.361341757141064,0.0995574041103947,95.42114393875917,62.54300077461902,0.41831999999999997,0.3872031407574486
