,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,cubcol.0,fft,blur,cubcol.0.3,cubcol.0.6,cubcol.1.0,noise,cubcol.0.5,contrast,temporal,blockiness,uhdhdsim,cubrow.0,cubrow.1.0,movement,staticness,color_fulness,tone,cubrow.0.3,cubrow.0.6,saturation
45,345,44.0661,23.322,26,30.4025,0,108,123,6,131,6,1.00352,41.9213,0.0,0.0,2.92857,8.823,19.96658,0.0,0.0,124.0,37.57262,0.00017,0.3,3.273,-1.0,3.488931,0.06347833718381841,0.17328116559325918,64184.62475605426,12684.153293341282,0.08959539891167094,0.10293850025441953,0.11678049867738623,0.261435329838753,0.13739411505688454,93.05169816916505,6.147925282174936,4.644476095505374,96.27556552875232,0.029627171211133847,0.04671396134365522,14.506462191358025,252.7146377313134,94.24520117119191,0.5657027450980393,0.0716392362717077,0.0555995215652276,32.493836767879536
46,346,43.6842,23.2707,26,29.9258,0,108,123,6,131,6,1.00026,41.56755,0.0,0.0,4.53571,8.898,20.02589,0.0,0.0,125.0,37.22125,0.00015,0.3,3.073,-1.0,3.491696,0.06336824976746533,0.17320502623891373,63994.62832665386,12205.319414939915,0.09140050168006138,0.10456562917141794,0.11975412711105536,0.26143532983875306,0.1361119543379123,93.1247713854615,6.181075274652941,3.1134666544237968,96.34486178969215,0.029606920930881134,0.046596451551762556,14.51610725308642,252.341269641996,93.98592932141844,0.5606592156862745,0.07135708298096939,0.055634374245786725,32.39683419686777
47,347,43.4716,23.1035,26,27.3626,0,108,123,6,131,6,1.0005,41.36701,0.0,0.0,3.32143,8.8,19.97941,0.0,0.0,124.0,36.99262,0.00015,0.3,3.235,-1.0,3.530603,0.06325439198121624,0.17302855339492043,63940.35644259803,12074.95803309232,0.09398890114029956,0.10606369005664025,0.12133999315914945,0.26143532983875234,0.13477361076087802,94.29844004280675,6.160114449493954,3.6048520443405736,96.38599045049943,0.02962622286960322,0.04638912299166249,14.474778163580247,251.88536702791006,94.37199937967281,0.5566988235294117,0.07121880070696388,0.055742338667569405,32.29471352659626
48,348,43.2142,22.5758,26,29.3305,0,108,123,6,131,6,0.99488,41.12148,0.0,0.0,2.85714,8.749,19.8403,0.0,0.0,124.0,36.78831,0.00019,0.3,2.991,0.39841,3.558429,0.06312297943165034,0.17368502630088342,63935.7502799845,11894.681810923557,0.0971920367903473,0.10815647846003451,0.12160447110187585,0.26143532983875245,0.13361459911630627,91.77209830373837,6.152839540698282,2.169862185095486,96.3647132443394,0.029603027197040596,0.04627612319324191,14.381413966049383,251.37727502135687,93.19133778002664,0.5536415686274511,0.07096721191775227,0.055668023982632944,32.32689224054784
49,349,42.34,22.3174,25,29.8179,0,108,123,6,130,6,1.00169,40.3147,0.0,0.0,3.42857,8.912,19.38869,0.0,0.0,124.0,36.72686,0.0002,0.3,3.516,-1.0,3.646781,0.0628132790713194,0.1741732740696581,63301.666305823026,10810.342217881942,0.10005865376176785,0.1098769582159318,0.12052281706971875,0.26143532983875173,0.13245672412114456,91.67953374941837,6.13303472229168,2.0324055062527786,96.57142607986285,0.029614346907088956,0.04606055295648183,14.474729938271604,250.8042641233062,94.53059184277079,0.5542650980392156,0.07049692236510503,0.055576330135994535,32.02598251531153
50,350,42.2305,22.2435,25,27.1393,0,108,123,6,130,6,1.00392,40.20273,0.0,0.0,2.17857,8.872,19.17091,0.0,0.0,124.0,36.90468,0.00018,0.3,3.712,-1.0,3.679779,0.06258919872076049,0.17356944961408122,63198.8764975664,10708.670807269997,0.10186185986336854,0.11139680529324412,0.12007958321409401,0.26143532983875223,0.1313022681572001,93.0786453571298,6.104739181216427,3.9563895304411254,96.69738395041526,0.02963127131939817,0.045783321671020616,14.713155864197532,250.1823304902627,95.17651924186386,0.557406274509804,0.07016837788078009,0.055408131165279303,31.957603172019677
51,351,41.944,22.2153,25,28.3365,0,108,123,6,130,6,0.99768,39.93422,0.0,0.0,4.25,8.963,19.10272,0.0,0.0,123.0,37.16567,0.00015,0.3,3.621,-1.0,3.666238,0.06246146674012142,0.17319067765274143,63142.56628004444,10553.755778280509,0.10268150288806766,0.11326064477944986,0.12006087099612371,0.2614353298387518,0.13028744785843258,92.30087963671531,6.109698437308994,3.3888557086799436,96.79062933419064,0.0296617153742077,0.045660118337142244,14.901572145061728,249.5071587111982,94.18319043412919,0.5606890588235293,0.06982021496126736,0.05536947143609709,31.844582074954186
52,352,41.8155,22.2357,25,27.8953,0,108,123,6,130,6,0.98985,39.80376,0.0,0.0,2.85714,8.957,19.07658,0.0,0.0,123.0,37.38674,0.00014,0.29,4.233,-1.0,3.725111,0.06244932796422114,0.172875803700031,63186.138773453284,10488.2485509901,0.10350128996717844,0.11496523739299143,0.1201507875572024,0.26143532983875045,0.12940440044174403,88.1133656193538,6.102465857202566,4.416876143005733,96.84903256829006,0.029660322221746385,0.045412762066397314,15.037374614197532,248.80718978886853,96.17234085692242,0.5687623529411765,0.0695023022204969,0.055447719615954794,31.63075557755835
53,353,41.6795,22.1385,25,27.8481,0,108,123,6,130,6,0.99342,39.67705,0.0,0.0,3.07143,9.034,19.09888,0.0,0.0,124.0,37.69066,0.00019,0.3,3.798,-1.0,3.73405,0.06247124877248881,0.17228492951980265,63101.054891118714,10346.411328270908,0.1040364095156341,0.11601682998123823,0.1198466729312203,0.2614353298387493,0.12848301269891924,86.29222368513737,6.068124949269631,3.036895287268314,96.93154055907627,0.02966269635821345,0.045123559384086395,15.248794367283951,248.0731435948613,95.30915975934357,0.5762094117647059,0.06918144384646627,0.05558541980864985,31.658015310028453
54,354,41.6298,22.1119,24,27.374,0,109,123,6,130,6,1.00351,39.6333,0.0,0.0,2.5,9.141,19.0158,0.0,0.0,123.0,38.02368,0.00023,0.3,3.649,-1.0,3.753077,0.06250952899157179,0.171544127116085,62975.390121092874,10286.481001274335,0.10537202214448864,0.1172409322948694,0.11933371933554116,0.2614353298387489,0.12768244619965952,87.53979726288577,6.053242342964167,3.34053342528781,96.9730424187799,0.029640061392513937,0.04491104273666978,15.440297067901234,247.32888184017523,95.32410927398315,0.5845070588235294,0.06886822376963672,0.05565980280630889,31.553761046609765
55,355,41.725,22.2446,25,27.4513,0,109,123,6,130,6,1.00712,39.73024,0.0,0.0,2.39286,9.013,19.0082,0.0,0.0,123.0,38.18481,0.00014,0.3,3.923,-1.0,3.782166,0.06276784413931542,0.17082948476112836,62939.62703271571,10340.637593933649,0.10599796342466114,0.11886536332594166,0.11879302761502358,0.26143532983874995,0.1269378994654088,89.37358169252545,6.078496883029215,3.211152397828355,96.95507926201877,0.029626008449217853,0.04468726412877855,15.619405864197532,246.5483336980015,95.09801148547149,0.5920615686274511,0.06866097366591245,0.05587899247798715,31.34229589391638
56,356,41.7467,22.0668,25,28.5042,0,109,123,6,130,6,0.99192,39.76069,0.0,0.0,3.89286,9.012,19.10487,0.0,0.0,123.0,38.2511,0.00022,0.29,3.767,0.40201,3.810554,0.06295153320597396,0.1693457224062265,62733.85687617886,10345.751267986012,0.10707314551879908,0.12001360749780689,0.11800461927866956,0.26143532983875034,0.12604956152877744,94.15315199567004,6.076942871572173,4.232506882518952,96.9586589619553,0.029567692468115546,0.0444571966208921,15.784529320987655,245.75033994504687,97.16624219281728,0.5924184509803906,0.06845043834177199,0.05598889387999531,31.23815089096258
57,357,41.4601,21.639,24,25.3449,0,109,123,6,130,6,0.9937,39.46356,0.0,0.0,1.96429,9.111,18.94839,0.0,0.0,124.0,38.39758,0.00011,0.29,3.877,-1.0,3.885358,0.0627773826190685,0.16791007230638244,62915.85717866556,10177.843554832503,0.10797351617473705,0.12075457393574045,0.1181618525589775,0.25537666281645754,0.12511439446838332,90.4555510462975,6.069434419751871,4.228774118849675,97.0010427632699,0.029545954222849172,0.044224830712863074,16.08666087962963,244.90520487675795,96.72484663084396,0.5974317647058823,0.06815582457367177,0.056171516920963435,31.224224137671197
58,358,41.2672,21.7009,24,27.2219,0,109,123,6,130,6,1.00357,39.28291,0.0,0.0,2.35714,9.019,18.5788,0.0,0.0,123.0,38.27155,0.00016,0.29,3.675,-1.0,3.860471,0.06266526953818748,0.16659244652369704,62959.85730879328,10047.133118639915,0.10797090569288734,0.12084619148845084,0.11857130728229558,0.25537666281645993,0.1242412507253106,91.93493291614621,6.057104849804289,4.969030389781287,97.06191768985214,0.029538170392613673,0.04402108732586883,16.37745949074074,244.0397430690545,97.99964131707688,0.5898196078431373,0.06789755222563351,0.056282485171978834,31.024727527006174
59,359,41.303,21.8192,24,28.222,0,109,123,6,130,5,1.01881,39.37042,0.0,0.0,2.46429,8.977,18.64581,0.0,0.0,123.0,38.48264,0.00017,0.3,4.503,-1.0,3.849644,0.06265623850961445,0.16541804688326237,62961.4767475693,10020.700912033948,0.10791448359758661,0.11979664826313083,0.11907212083912688,0.2614353298387477,0.1234173265711299,90.27803189860504,6.066489780545159,4.023581221519322,97.03763071822246,0.02948419915085161,0.04384014161232175,16.67824074074074,243.1440216198737,99.905004173189,0.6009617450980391,0.06770895875162555,0.05648497680589639,31.04307763370467
60,360,41.2943,22.4334,24,25.8033,0,109,123,6,130,5,1.01705,39.38772,0.0,0.0,3.57143,9.108,18.74594,0.0,0.0,123.0,38.73594,0.00015,0.29,4.101,-1.0,3.903069,0.0628172379488728,0.1648371959264099,62872.54617886491,9922.313067655401,0.10905745349570121,0.11904135939014471,0.11972796081952713,0.25537666281645904,0.12356189710693716,92.04651788940211,6.092055979583967,4.556674512256742,97.03476907207735,0.02943658284953161,0.0434318117046368,17.016685956790123,242.2406146483432,99.97364084579324,0.6066149019607843,0.06735735499236845,0.05679189447166304,30.823240115318768
61,361,41.2248,22.5788,24,25.9713,0,109,123,6,130,5,0.9996,39.38213,0.0,0.0,3.92857,9.219,19.29066,0.0,0.0,123.0,38.5246,0.00018,0.3,3.717,-1.0,3.934846,0.06304093243148236,0.16417056140079342,62704.80122449812,9688.291886487388,0.10933268451832359,0.11834524964574532,0.12113851224920773,0.25537666281646226,0.12349202615433598,91.46231378619437,6.142895759031497,4.1993071311977435,97.06145265390165,0.029381269251200295,0.042812204017239924,17.072434413580247,241.2975611199411,98.95924465820043,0.6020109803921568,0.06702100439488168,0.05711778135656615,30.759071632667823
62,362,41.048,22.4011,24,27.3142,0,109,123,6,130,5,1.00253,39.20999,0.0,0.0,4.67857,9.242,19.37635,0.0,0.0,123.0,38.2708,0.00015,0.3,3.572,-1.0,3.930049,0.06321641461018375,0.16319161715322306,62736.30133303604,9466.516607956724,0.11008188234746802,0.1180199247870182,0.12312741443405535,0.2553766628164577,0.12355660971148968,92.5735943061963,6.158701413911042,3.7041136894227917,97.10825550234114,0.029384542586483407,0.042329800056790864,17.163724922839506,240.34721160703367,101.36463233961383,0.5907274509803923,0.06676635811153413,0.05749085971758011,30.718905601972413
63,363,40.7148,22.3111,24,26.827,0,109,123,6,130,5,1.0069,38.90348,0.0,0.0,4.35714,9.239,19.2263,0.0,0.0,123.0,38.04183,0.00017,0.29,3.701,-1.0,3.904353,0.06348542210559069,0.16282838336876967,63107.45962728311,9229.988385443432,0.1116151320723444,0.11868736957249004,0.12617413174305125,0.25921770379552006,0.1236788994672183,91.18076656941784,6.1489846231370695,2.9253376492213174,97.16157336343868,0.029403352160090247,0.04203111537379401,17.15899884259259,239.37589991470057,101.52742797582418,0.5838227450980393,0.06637323468590234,0.05768695717162662,30.687910857024015
64,364,40.4438,22.2783,24,24.9836,0,109,123,6,130,5,0.99713,38.61482,0.0,0.0,3.32143,9.235,19.14351,0.0,0.0,123.0,37.78133,0.00012,0.29,3.853,0.39931,3.921028,0.06375107061198473,0.16241041436609685,63047.3972272726,9092.835557382645,0.1138479951884568,0.11787509780142007,0.12911848068358164,0.2553766628164584,0.1238362308219684,92.7553859085842,6.1553260675775405,3.3704508377340066,97.23746997577263,0.029341080950408164,0.04260956579496458,17.112509645061728,238.37955571052353,100.69264176375478,0.5768941176470588,0.0660296325131382,0.057944605363746814,30.5038016990379
65,365,40.1009,22.197,24,25.4453,0,109,123,6,130,5,1.00188,38.31239,0.0,0.0,3.64286,9.463,19.11985,0.0,0.0,123.0,37.53009,0.00015,0.29,3.842,-1.0,3.996425,0.06400492288235331,0.16199860736175883,63098.35228004225,8904.361377219906,0.11536132808768283,0.11759390117449552,0.13052675350465845,0.2553766628164579,0.1240376830544727,88.40504724977129,6.157266280407199,3.227144704484972,97.29735788749213,0.029240500824399406,0.04253890739516622,17.047501929012345,237.3899932445517,101.53983283301477,0.5718486274509804,0.06574396921989474,0.05822995868064782,30.56599237889419
66,366,39.8018,22.0545,23,27.4746,0,109,123,6,130,5,1.01626,38.03107,0.0,0.0,2.17857,9.479,19.04798,0.0,0.0,123.0,37.18753,8e-05,0.29,4.533,-1.0,3.988161,0.06430374484955435,0.16163238612335276,63009.855781331025,8729.819311380053,0.11723937546463833,0.11723550548544923,0.13147011465036554,0.2553766628164576,0.1242783928180794,91.33452875612164,6.15891261016172,3.743783210528837,97.42857038015873,0.029235964978637355,0.042564976969535616,16.906780478395063,236.38265037021375,99.54424354416375,0.5644529411764707,0.06546140210967867,0.05814407306539553,30.551409309293014
67,367,39.7817,21.8079,23,25.0704,0,109,123,6,130,5,1.01801,37.99269,0.0,0.0,2.53571,9.636,18.92066,0.0,0.0,123.0,36.81524,0.0001,0.3,3.808,-1.0,4.045061,0.06460932472449528,0.16146737104060185,62986.25052198096,8736.033611175373,0.11931022966465853,0.11688366605824868,0.1328682958098774,0.25537666281645854,0.12478901096397976,91.58763658803875,6.1556810488904254,3.6872821966565676,97.4102201349601,0.029137812694228583,0.04288227925308967,16.688898533950617,235.3560380182728,99.20401957939146,0.5543250980392157,0.06502554975258258,0.0584714256462731,30.43560546121479
68,368,39.5014,21.3613,23,24.3464,0,109,123,6,130,5,0.99125,37.69284,0.0,0.0,2.5,9.527,18.71035,0.0,0.0,123.0,36.58901,0.0001,0.29,4.168,-1.0,4.070948,0.06495657405785153,0.16075973161823895,62437.15128909834,8583.430577038973,0.12158673658523957,0.1166760101192991,0.13195633502383491,0.25537666281645516,0.12489553481517367,87.64400450950957,6.12030194549777,3.4227093134934123,97.45554115834986,0.029112033891874414,0.04283349226752366,16.55203510802469,234.32519685024127,100.56758729980527,0.5506117647058824,0.06465356234302948,0.05883038911614539,30.48812602478781
69,369,39.2581,21.3716,23,25.1967,0,109,123,6,130,5,0.99241,37.47167,0.0,0.0,3.60714,9.697,18.32807,0.0,0.0,123.0,36.54321,0.00011,0.29,3.694,-1.0,4.021471,0.06522488591018287,0.1595186875560417,62363.50165995536,8438.774236822022,0.1234781182771513,0.11609778402915769,0.13171518743703928,0.2553766628164514,0.12471610816808652,87.02512668366607,6.105105964157422,4.029314683815976,97.48044378714171,0.028986787474893774,0.04294951291993665,16.512104552469136,233.30100342044676,99.89986854043097,0.5500313725490196,0.06427345952598564,0.05908768682990521,30.61815087589217
70,370,39.0734,21.5123,23,25.545,0,109,123,6,130,5,0.99308,37.33166,0.0,0.0,3.64286,9.598,18.33543,0.0,0.0,123.0,36.55678,0.0001,0.29,4.423,-1.0,3.898416,0.06552764610312205,0.15773640255615545,62373.46936685573,8324.04759120388,0.12539081053691462,0.11561484391180853,0.1312120286440258,0.2553766628164573,0.12411671191202206,89.77053340693102,6.152892825088598,4.732359178368446,97.5109574546323,0.028894970330915846,0.04262478881794459,16.46137152777778,232.2801389211526,99.70653146367705,0.5506494117647058,0.0638989389156919,0.059368108969010125,30.63146068431713
71,371,38.9487,21.5196,23,23.5549,0,109,123,6,130,5,0.99641,37.24415,0.0,0.0,2.96429,9.734,18.46363,0.0,0.0,123.0,36.59736,9e-05,0.3,4.192,-1.0,3.890787,0.06581547330261477,0.15609784041414201,62321.923489088025,8228.449434051976,0.12725609908660773,0.11499840226372539,0.130938197033179,0.25921770379552117,0.12309440047667884,92.72313304031852,6.19242221963626,3.209491994440746,97.50089744389705,0.028801456318583586,0.04234661718861128,16.650704089506174,231.24962201913712,100.26911571712479,0.5542141176470589,0.06354868583329543,0.0596217665324794,30.532055513358408
72,372,39.0091,21.5603,23,23.5801,0,109,123,6,130,5,0.99564,37.32319,0.0,0.0,3.92857,9.78,18.47008,0.0,0.0,123.0,36.62289,0.00011,0.3,4.234,0.40213,3.915618,0.0661885469653779,0.15442150996152978,62189.512502251164,8267.213539097256,0.1293007363768052,0.11476823937695085,0.1303600981441401,0.2553766628164612,0.12228369791616713,90.39867444249896,6.214619779467093,3.1232704752255107,97.52989419079927,0.028750299494248042,0.04221144994797128,16.85112847222222,230.22318151181673,99.94936136174215,0.5564243137254903,0.06325640967909757,0.05975744732769843,30.62335110888069
73,373,39.1468,21.437,23,27.1813,0,108,123,6,130,5,0.98057,37.40743,0.0,0.0,4.28571,9.666,18.50106,0.0,0.0,123.0,36.74352,0.00012,0.29,4.377,-1.0,3.95185,0.06650871372841465,0.15317757641238236,62262.695392106005,8436.341421527366,0.13052550130998522,0.11437016519747491,0.12930855797692503,0.2553766628164584,0.1222645221246045,94.24957950540743,6.206368938433209,3.3383012305267368,97.51402397183614,0.028633004516176494,0.042087023504646395,16.98799189814815,229.19985802158084,100.97041459693929,0.5607239215686275,0.06295330734683419,0.059979251879684725,30.79633792830102
74,374,39.1512,21.3807,23,23.7405,0,108,123,6,130,5,0.99129,37.38328,0.0,0.0,4.39286,9.686,18.39323,0.0,0.0,123.0,36.88507,0.0001,0.3,3.988,-1.0,3.995619,0.06683405474209185,0.15203007912744673,62382.97963732182,8418.387145371695,0.13197414718968198,0.11384771425004896,0.1283651089187683,0.25537666281645766,0.12263973694908055,89.08064393332926,6.1758214547080375,3.339781356764456,97.52936715625574,0.028529020066194545,0.04199265437121272,17.109519675925927,228.18966622778865,100.60370263074067,0.5656513725490196,0.0626493961260456,0.06004099735677332,30.914625379774307
75,375,38.9861,20.9533,23,23.0078,0,108,123,6,130,5,0.99007,37.17146,0.0,0.0,3.92857,9.527,18.35271,0.0,0.0,123.0,36.99026,0.0001,0.29,3.327,-1.0,4.033279,0.06710957892315234,0.15085768647908313,62344.63865851099,8347.599250754633,0.13350595262603354,0.11351516538123596,0.12786319712303462,0.2553766628164571,0.12134306167848566,87.89114785795581,6.145505967949999,2.824088318391389,97.55948826277313,0.028461407391466933,0.0418062192682005,17.234519675925927,227.1824800826462,101.48035099646245,0.5703545098039215,0.06228126465615374,0.05998938991482507,31.22220903561439
76,376,39.1925,20.785,23,25.7173,0,108,123,6,130,5,0.9899,37.3219,0.0,0.0,2.92857,9.563,17.98536,0.0,0.0,123.0,37.15226,9e-05,0.29,4.002,-1.0,4.03447,0.06737534590257095,0.15015383422568376,62560.8265358873,8481.584216689167,0.13494847437582685,0.11328331270908959,0.12733360417404316,0.25537666281645754,0.12081838240720512,94.49105077442502,6.1116223349930925,1.990735297360445,97.49574336785247,0.028338177672347344,0.04135874764205253,17.339072145061728,226.17977125664956,101.73895896791464,0.5779674509803922,0.061809282124935666,0.06002532610737426,31.507625250168786
77,377,39.4938,20.9053,23,23.737,0,108,123,6,130,5,0.98867,37.58413,0.0,0.0,3.32143,9.299,17.8269,0.0,0.0,123.0,37.4102,8e-05,0.29,3.321,-1.0,4.084507,0.06760924308499777,0.14940471237323644,62617.77328738245,8630.41341490939,0.13649344341465752,0.11320398193802131,0.12698531616553127,0.2553766628164569,0.11947785556264917,90.54425548994519,6.089081294270135,2.743533629012588,97.47437527845939,0.028264159316145593,0.040976858616818206,17.423707561728396,225.2114967436763,101.21981777255644,0.5821847058823529,0.061462821064610394,0.06001170351942555,31.51045584972994
78,378,39.7088,21.0297,23,23.5428,0,108,123,6,130,5,0.99397,37.77916,0.0,0.0,3.64286,9.286,17.92951,0.0,0.0,123.0,37.6246,5e-05,0.29,3.818,-1.0,4.114662,0.06770946128607071,0.14893201640982967,62688.855611579216,8769.99846267951,0.1375533903147991,0.1132453737481821,0.12661863562700967,0.25537666281645566,0.11801891492300819,88.74178528315537,6.070053681602071,1.8525334474974127,97.42417699840087,0.028200232713300463,0.040605733811479576,17.53544560185185,224.2515839872844,101.07262779417397,0.5858909803921568,0.06115244291296479,0.06021106751744536,31.563040462540993
79,379,39.8525,21.2211,23,25.4761,0,108,123,6,130,5,0.99988,37.89162,0.0,0.0,3.53571,9.369,18.04385,0.0,0.0,123.0,37.81216,8e-05,0.29,4.458,-1.0,4.109616,0.06780281139482235,0.14980345971156253,62969.88902096036,8899.415523348454,0.13843127690928378,0.11342763844349972,0.12656832145432426,0.2553766628164554,0.11697924657475199,92.18428872819445,6.083498882619721,1.9874686873327558,97.45376603079902,0.028101246185376575,0.0403674321885313,17.56293402777778,223.30716751062923,103.78583697531944,0.588735294117647,0.060760528103615125,0.060334048044884216,31.56670031135465
80,380,40.0058,21.3635,23,24.7809,0,108,123,6,130,5,0.98364,38.04638,0.0,0.0,3.96429,9.294,18.20186,0.0,0.0,123.0,37.98056,7e-05,0.29,4.141,0.41165,4.028842,0.06777474759268325,0.14892589708507617,62995.4876806479,8979.201015789256,0.1392968467468567,0.11365522852915007,0.12793224506452205,0.25537666281645577,0.11575440421302205,94.21531784514224,6.103043048525915,2.0420288037827334,97.42151943596319,0.028054338306470358,0.04007127628481264,17.576533564814813,222.3758460662609,102.26299691671367,0.5941439215686275,0.06040150709242436,0.06044488519677479,31.7900818247854
81,381,40.2666,21.409,24,23.4883,0,108,123,6,130,5,0.99425,38.28742,0.0,0.0,4.71429,9.333,18.3251,0.0,0.0,123.0,38.1055,0.0001,0.29,4.16,-1.0,4.037266,0.06790057633576686,0.14782430849846082,62905.33216417828,9168.879268747085,0.14016346279034012,0.11383774631771815,0.1281969595700369,0.25537666281645677,0.11394772907510739,88.97824581926479,6.126584485256831,1.745536333411373,97.41171406293844,0.02799169377895352,0.03993647046258709,17.66671489197531,221.4656951337234,101.5156390411106,0.5999701960784314,0.06015849309380471,0.06063957252279872,31.801404223029994
82,382,40.4759,21.5562,24,26.7051,0,108,123,6,130,5,1.00855,38.47207,0.0,0.0,3.96429,9.298,18.37046,0.0,0.0,123.0,38.29381,0.00013,0.29,4.182,-1.0,4.078805,0.06799648035210025,0.1470124427477694,62864.29496119621,9362.171804847712,0.14149814400929875,0.11388012084858436,0.1279157674633222,0.2553766628164569,0.11171434574860802,90.98552968233672,6.117897589081876,2.534423449690004,97.38276018672892,0.02794795570715381,0.039916942725325845,17.76707175925926,220.53832957811906,102.02934685486142,0.6018243137254902,0.05993029469255764,0.06071609209186366,32.03754660523968
83,383,40.8374,21.7149,24,27.1165,0,108,123,6,130,5,1.00203,38.79153,0.0,0.0,3.67857,8.996,18.50147,0.0,0.0,123.0,38.42204,0.00011,0.29,4.443,-1.0,4.010084,0.06810537864516393,0.1469608354192487,63054.01410322675,9676.970687897374,0.14195523818980574,0.11403099563028589,0.12749238652423456,0.2553766628164567,0.10989823375233486,95.00854161454711,6.127278907533065,1.9294953493037823,97.31865643142378,0.027875978574600103,0.03995926226616822,17.81032986111111,219.61112161484056,102.10864789665663,0.6046516274509766,0.059768398807905763,0.060886687069227514,32.10494618356964
84,384,41.1353,21.9122,24,25.6946,0,108,123,6,130,5,0.99581,39.04623,0.0,0.0,6.21429,9.147,18.63585,0.0,0.0,123.0,38.4993,0.00012,0.29,4.666,-1.0,4.054704,0.06821773864643345,0.14629213492753412,63148.116586373384,9849.740941815038,0.14278739459653034,0.11407818652341851,0.12786750193185004,0.2553766628164575,0.10761328195721243,91.7037879345176,6.1253855803721,2.9402487588952533,97.28403836394398,0.027794529511774108,0.040051280187320126,17.81664737654321,218.7064724125806,101.55947755727453,0.605143666666659,0.05963125059102606,0.06086233564966596,32.14031850555797
85,385,41.6497,22.1357,25,28.5647,0,108,123,6,130,5,0.98998,39.5012,0.0,0.0,5.10714,8.953,18.80008,0.0,0.0,123.0,38.67208,0.00015,0.3,5.609,-1.0,4.111745,0.06859946938936007,0.1437265368269958,63165.02462102954,10330.286219157228,0.14298176379448763,0.11405225664280258,0.12881964642394556,0.25537666281645727,0.10707548379324722,89.86776022870188,6.121971305438229,2.567520361862102,97.19744003209173,0.027780281250178198,0.040141012307925,17.95413773148148,217.77911098475195,100.55082250130151,0.6065694117647059,0.0594978356672747,0.06094301096915732,32.40371553397473
86,386,41.9548,22.336,25,27.1295,0,108,123,6,130,5,0.99958,39.78313,0.0,0.0,6.75,8.91,18.99751,0.0,0.0,123.0,38.84786,9e-05,0.29,5.061,-1.0,4.10992,0.0692152590419347,0.14192067015862642,63123.784292748926,10671.473520485564,0.14382679322229128,0.11430853703082822,0.12946295479999295,0.25921770379551484,0.10676481769550779,92.96129397903853,6.138556544234097,2.0377012727873294,97.13943368333743,0.02772684629544438,0.040113102097793424,18.069203317901234,216.866766163013,101.06365690663506,0.6086168627450981,0.059440047582918765,0.06103307790604318,32.453294165340466
87,387,41.986,22.4725,25,27.0974,0,108,123,6,130,5,0.99572,39.82169,0.0,0.0,4.14286,8.944,19.1669,0.0,0.0,124.0,38.9882,0.00012,0.29,4.405,-1.0,4.12716,0.06927262360793689,0.1390900820909454,63281.234779642895,10625.612134096358,0.14483161667010308,0.11464012362150854,0.12809255939947925,0.26143532983874435,0.10731584172727993,93.19987197343704,6.164394601456751,2.892798344816462,97.12613113059595,0.02777849860520862,0.04008388412491312,18.187596450617285,215.9559132274736,100.73262828511844,0.6097258823529412,0.05938210710971468,0.06105347245715153,32.58104508011429
88,388,41.9927,22.5971,25,28.0691,0,108,123,6,130,5,1.00078,39.83712,0.0,0.0,6.0,8.958,19.28432,0.0,0.0,125.0,39.18618,0.00013,0.29,4.21,0.40381,4.132364,0.06932632407047667,0.13537631853390236,63338.614611220524,10640.965280778466,0.1455035734268435,0.1149415204228259,0.1271966992235698,0.2575942888596882,0.1082590289634576,90.98612883650036,6.177281449157797,2.420242598501469,97.15549603684164,0.027757594364612975,0.040008861134643366,18.222511574074073,215.04739526417288,100.50084903731857,0.6118462745098039,0.05929122133664694,0.061259215455121044,32.77895025559413
89,389,41.9496,22.7105,25,26.9938,0,108,123,6,130,5,0.99698,39.81081,0.0,0.0,3.0,8.88,19.39042,0.0,0.0,125.0,39.40419,0.00012,0.29,3.847,-1.0,4.217682,0.06910046176698072,0.1324926832432368,63213.261202478,10489.821813628732,0.14543032241100762,0.11512956429877072,0.1265541582796809,0.2614353298387467,0.10976849260562344,90.83507803495023,6.194201890181427,2.45070829349014,97.1556630140242,0.027780877493263738,0.039745946511896564,18.20775462962963,214.1480854169753,99.48434115058598,0.6142576470588235,0.05920678246717921,0.061659755645155565,32.700714111328125
90,390,42.0705,23.136,25,27.6292,0,108,123,6,130,5,1.01397,39.93567,0.0,0.0,4.53571,9.06,19.49606,0.0,0.0,125.0,39.6795,5e-05,0.3,3.71,-1.0,4.172683,0.06907991268535509,0.13029009097768127,63607.74870305907,10636.265534462105,0.14667285853419199,0.11597060519497664,0.12609886915000296,0.259217703795521,0.11058647123537388,90.96145859835615,6.206284319359398,2.7570289837214057,97.13994038595942,0.027710689268053437,0.03948508648349762,18.29021990740741,213.2598171367941,98.81974956191019,0.6180611764705883,0.059057041684695215,0.06185119349894889,32.68773830084153
