,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,staticness,saturation,fft,movement,contrast,cubrow.0.5,cubcol.0.5,temporal,cubrow.0.6,noise,blur,cubrow.1.0,cubrow.0,cubcol.1.0,cubcol.0,cubrow.0.3,cubcol.0.3,cubcol.0.6,tone,uhdhdsim,blockiness
45,345,38.9938,27.3846,51,40.1898,0,120,120,20,133,17,0.9923,40.36733,0.0,0.0,0.14286,4.879,23.70771,0.0,0.0,127.0,32.5587,0.00958,2.13,2.1,-1.0,0.0,88.31597671120146,363.15133270628587,39.878437748661746,70481.2526752873,23.450038580246915,87.48075129008258,0.1596348001108255,0.3095638544948442,7.705285788122728,0.17935131091822706,2.4217809318372265,14240.113903696281,0.0807766493249339,0.1768731530142081,0.15882296443484065,0.07745176012133896,0.06376383114670865,0.19312856613187507,0.25411244133462835,0.48585921568627455,86.22302529596743,1.62438339616533
46,346,38.4737,27.2935,51,39.9312,0,120,120,20,133,17,0.98721,39.86039,0.0,0.0,0.42857,4.814,23.68038,0.0,0.0,127.0,32.38979,0.00964,2.15,2.123,-1.0,0.0,88.849230357126,361.1650556746054,39.63110144344377,70215.47023144558,23.502507716049383,86.49930826628719,0.15809960587139693,0.3064151204981374,7.67963899326475,0.17817802069734598,2.4223751429446265,13837.144583075262,0.08041456030383809,0.17531641262506825,0.15728760120333898,0.0768544927146776,0.06394508411802492,0.191958360392805,0.2515732800281031,0.4804647058823528,86.25744593099631,1.5118796204215985
47,347,37.8673,27.1516,50,40.3626,0,120,120,20,133,17,0.98716,39.27142,0.0,0.0,0.96429,4.783,23.58934,0.0,0.0,127.0,32.35067,0.00939,2.13,2.117,-1.0,0.0,89.02231310794741,359.1645668629319,39.42122772593557,69922.77730012692,23.199411651234566,88.4290697768182,0.1566144310889618,0.3033539966186628,7.651356681423107,0.17758882498973122,2.4290280210743185,13038.744852434107,0.08029879276364012,0.17369435917210627,0.1558317095948832,0.07630635492627015,0.06416379266946132,0.19096023473263768,0.24925427009500076,0.4790266666666666,86.36183338625095,1.4819999838628668
48,348,37.7145,27.0853,50,40.1853,0,120,120,20,133,17,0.98769,39.12082,0.0,0.0,0.17857,4.958,23.44999,0.0,0.0,127.0,32.36545,0.00992,2.15,2.118,0.125,0.0,89.34389209623782,357.209929326577,39.45738276728877,69751.73086849156,22.91748649691358,89.51519434213546,0.15531652571292748,0.3003060163211808,7.633918111243181,0.17693152027138292,2.4234043467730584,12712.74953044064,0.08061852880146411,0.17241827213304234,0.1543815111081701,0.07573627946320216,0.06423180168958792,0.18969419152969116,0.24674914220905303,0.48369411764705883,86.44136575516838,1.5724486991885982
49,349,38.0831,27.0991,50,38.0409,0,120,120,20,133,17,0.98662,39.45012,0.0,0.0,0.64286,5.004,23.39125,0.0,0.0,127.0,32.32863,0.00953,2.16,2.028,-1.0,1e-06,89.69233585112012,355.2801230382099,39.47896867916908,70210.15405723985,22.841194058641975,85.84961831988275,0.154018055457766,0.29738694987754166,7.629389706117301,0.175239704648102,2.4251869800952544,13419.8979535964,0.08033884079949961,0.1713951203545273,0.15300856479118408,0.07525589025555177,0.06493153409223186,0.18869307420567139,0.24456827682418422,0.4883629803921568,86.44308428656146,1.9726354355777722
50,350,38.2073,27.12,51,41.1153,0,120,120,20,133,17,0.98735,39.56346,0.0,0.0,0.85714,5.096,23.40913,0.0,0.0,127.0,32.3803,0.01005,2.13,2.029,-1.0,0.0,90.69214472066427,353.36307052345126,39.52537348240982,69729.67620469526,22.949266975308642,91.48617842660563,0.1527707006986547,0.2945854317746043,7.6217228419313505,0.1743604561721815,2.430057224902751,12744.889826404835,0.08080961901957572,0.17040754522452037,0.15166296273219382,0.07473678749832988,0.0651516675735774,0.18799133565351947,0.24245145228136472,0.49594027450980294,86.46042241508171,1.419178411819899
51,351,38.7468,27.049,51,40.3995,0,120,120,20,133,17,0.9855,40.05507,0.0,0.0,1.25,5.039,23.42556,0.0,0.0,127.0,32.39445,0.00984,2.13,2.166,-1.0,0.0,91.27306511179142,351.50576111529733,39.57203749668451,69568.6296585036,23.186969521604937,91.22650235893359,0.15161090483648942,0.291852050232574,7.605872060582845,0.17319002061734295,2.4455806072053576,12553.832334505132,0.08038537700470366,0.16982179153168012,0.1503922844406754,0.07422868916058685,0.0648247959344733,0.18714468702917955,0.24058465000609183,0.5010274509803921,86.40159247687485,1.1631662511707355
52,352,39.9226,26.8378,52,39.963,0,120,120,20,133,18,0.99292,41.05165,0.0,0.0,1.67857,5.045,23.37403,0.0,0.0,128.0,32.3804,0.009,2.14,2.01,-1.0,3e-06,91.98146948936358,349.6963600397353,39.62032478238329,69748.30648773351,23.038869598765434,88.50021125899184,0.15043782061325606,0.28924859685793053,7.582762504377152,0.17160769063110087,2.438333517968276,13555.760905293408,0.08014354476374967,0.1689465610781675,0.149118537778064,0.07376492288234801,0.06491723558140317,0.1864208054700355,0.2384857044174442,0.5058456470588235,86.36735515990515,1.0477911648442593
53,353,41.1351,26.4749,52,37.6785,0,120,120,20,133,18,0.99335,42.12171,0.0,0.0,1.64286,5.067,23.19692,0.0,0.0,127.0,32.35637,0.00954,2.12,2.077,-1.0,0.0,92.78001402110692,347.97352491708523,39.68489828227479,69966.0694249986,23.20924961419753,90.17346709093987,0.14947731935977382,0.28686418125690294,7.552282319643295,0.1702068403275032,2.439521940183075,14187.158038035923,0.08014375639268519,0.1681517877267521,0.14792213316738095,0.0733403392894271,0.06477467262950432,0.1860016678317831,0.2365546033431159,0.508258568627451,86.34141399815562,1.1398228046191068
54,354,42.1164,26.1682,53,40.8998,0,120,120,20,133,18,0.98803,42.95576,0.0,0.0,2.10714,5.038,22.889,0.0,0.0,127.0,32.30312,0.00948,2.14,2.031,-1.0,3e-06,92.99944937986614,346.40031072895187,39.666291225103684,70328.12930799885,23.301601080246915,87.26338041495039,0.1484263407751683,0.28441008606551627,7.51322215199281,0.16902554107401827,2.4477982332486,14806.994034076835,0.08028960243163487,0.16719670034626874,0.1467196534559775,0.07288697759705944,0.0649892522242235,0.18587863371747743,0.23484533396947344,0.5086650980392158,86.29245318601873,1.505721520332323
55,355,43.3755,25.8455,54,39.2364,0,120,120,20,133,18,0.9864,44.00923,0.0,0.0,2.03571,4.999,22.62651,0.0,0.0,127.0,32.25225,0.00959,2.15,1.843,-1.0,1e-06,93.11935986226305,345.0002402461447,39.69392451533565,70269.82750586128,23.483796296296298,87.40773599981017,0.14727035414671416,0.28217980300904455,7.463756477205617,0.16782194818961899,2.4477982332485877,15892.842271897083,0.08132858511451768,0.16637022740649857,0.1456461269304085,0.07248179820850727,0.06523853917473098,0.18504978368970132,0.23289449536286755,0.5087631372549021,86.1991252818023,1.4846303739733995
56,356,44.3661,25.6985,54,36.4867,0,120,120,20,133,18,0.98902,44.8767,0.0,0.0,2.10714,5.006,22.34745,0.0,0.0,127.0,32.26356,0.00939,2.14,1.892,0.12526,4e-06,93.37836041644212,343.7573244831031,39.74550336672936,70051.18255866446,23.355565200617285,85.1854905864069,0.14622599964954788,0.2801396228363285,7.4103944425889425,0.1666290589872355,2.4510450631202576,16708.7710433639,0.08401407397841375,0.16557913225404772,0.14457554904213316,0.07206290334964431,0.06546698264227634,0.18344286026198356,0.2310237378258227,0.5097780392156863,86.15937808565944,1.5934786757173636
57,357,45.1748,25.6734,54,34.7397,0,120,120,20,133,18,0.98568,45.61855,0.0,0.0,3.42857,5.078,22.21507,0.0,0.0,127.0,32.25675,0.00941,2.14,1.855,-1.0,6e-06,93.52631064400337,342.66778627836453,39.897056862160014,70076.64565962434,22.76929012345679,87.32326322257481,0.14520496614178383,0.2781550294652244,7.350094131700353,0.1653261757713844,2.447798233248601,17105.473369502295,0.08627529904347696,0.1650455974299182,0.14358592631214084,0.0717360781530607,0.06598560448313517,0.1822320180081086,0.22919965640092782,0.5119827450980392,86.18243432835894,1.0923532862043632
58,358,45.9727,25.6585,55,33.703,0,120,120,20,133,18,0.98712,46.26276,0.0,0.0,1.28571,5.061,22.19845,0.0,0.0,127.0,32.21463,0.00967,2.14,1.867,-1.0,1.3e-05,93.41642387363413,341.7332206062851,39.8714916087963,70342.2256275841,22.070119598765434,88.28643321443376,0.14431508390793157,0.2760636215145309,7.300860914128454,0.16416796777473064,2.4526684780560895,18045.04228502274,0.08824374082839487,0.16457794823179484,0.14297091491068376,0.07141346497366363,0.06607979032356143,0.1809572088070553,0.22736834869010641,0.5133875294117647,86.17017907436085,1.246533263100964
59,359,46.5445,25.6244,55,35.4189,0,120,120,20,133,18,0.98646,46.81699,0.0,0.0,1.10714,5.067,22.18378,0.0,0.0,127.0,32.13516,0.00924,2.13,1.835,-1.0,1.2e-05,93.51085658840923,340.91766988512893,39.94641452365452,70391.43350449405,21.328703703703702,88.07956265577207,0.14331757315357968,0.2740657822230629,7.269263224117149,0.16319263798085357,2.451639274227661,18569.245360285186,0.08805785753869344,0.1640789060495668,0.1424303004219948,0.07112693607813549,0.06626352228959881,0.1797458595798473,0.22571374289634635,0.5116254901960784,86.14964943207106,1.1010058378539787
60,360,48.4297,25.5608,56,34.2776,0,120,120,21,133,18,0.98832,48.53331,0.0,0.0,3.10714,4.948,22.15267,0.0,0.0,127.0,32.15669,0.00945,2.13,1.856,-1.0,1.3e-05,93.35845408649824,340.1931880490604,39.950809243284624,71052.19423426526,20.833381558641975,85.64469409360342,0.14237469478778342,0.27372505635181105,7.247230939371275,0.15942846268027885,2.455045322485686,20723.47792527696,0.08932182653913232,0.16296679814318865,0.14209551289576822,0.07098668003717262,0.0669702435680012,0.1795551392296722,0.22464514329799917,0.5115635882352941,85.9232007504105,1.4533970031334864
61,361,50.3693,25.8294,58,33.5966,0,121,120,21,133,19,0.98104,50.28842,0.0,0.0,1.07143,4.935,22.08746,0.0,0.0,127.0,32.24531,0.00939,2.14,1.88,-1.0,1.4e-05,93.91228569870316,339.5536601878431,39.93789559823495,71562.45074170911,20.09201388888889,90.28957850102346,0.14155667672235306,0.2724470347784443,7.231757171856331,0.15762912506894503,2.4615389822290195,23267.787085071428,0.09004660450444248,0.16243311511736405,0.14160212997085153,0.07058840370290155,0.06737654117367171,0.17942155910319169,0.22349394569280961,0.512025431372549,85.7464400528908,1.2340227218878836
62,362,51.0642,25.9335,58,32.8928,0,121,120,21,133,19,0.98307,50.94782,0.0,0.0,1.14286,4.862,22.30743,0.0,0.0,127.0,32.32357,0.00933,2.15,2.025,-1.0,4e-06,94.25078070318276,338.96436597199425,39.95954668963397,71548.5054183398,19.245949074074073,88.59079256143197,0.14009617280549605,0.27046240372516317,7.2327961456739915,0.1557120240379249,2.4809034055107078,24452.671248487157,0.09086342585304474,0.1614661867187417,0.14079962785483194,0.07005153639215309,0.06773210417549184,0.17902025303452476,0.22201295840770344,0.5123564705882353,85.71107944625783,1.5085294441193666
63,363,53.0454,25.7787,59,34.4179,0,121,119,21,133,19,0.98767,52.79459,0.0,0.0,1.32143,4.698,22.38878,0.0,0.0,127.0,32.56485,0.00955,2.14,1.903,-1.0,1.2e-05,94.93716939623847,338.4021443179975,40.01188904562114,71874.29459162641,18.614776234567902,87.05578154969379,0.1383098859528693,0.26791033777018536,7.230597663186109,0.15468517778314425,2.476468153424232,27840.801581574295,0.09228627681831184,0.16065432482078015,0.1397683577968123,0.06940950463502363,0.06785391311830626,0.17738203934935134,0.21960328646616975,0.5163200000000001,85.48915829790873,1.707921201131773
64,364,55.457,25.7033,61,33.5046,0,121,119,21,133,19,0.99734,55.0401,0.0,0.0,1.21429,4.467,22.25102,0.0,0.0,126.0,32.74996,0.0088,2.14,1.824,0.12654,1.4e-05,95.19999224764508,337.88212621112376,40.06900872124566,72548.13714423934,18.15234375,87.04792013679476,0.13545645088819444,0.2649114125957891,7.197501897520751,0.1530224431136851,2.4930207395552877,31982.098240140054,0.09351119947510231,0.15928170439330594,0.13821846736639343,0.06888197678699738,0.06792925093139496,0.1753025706831533,0.2170778844703874,0.5204769607843105,85.22482792339004,1.1957537527933224
65,365,57.9168,25.4525,62,32.2004,0,121,119,21,133,19,0.98845,57.29555,0.0,0.0,1.5,4.265,22.18568,0.0,0.0,126.0,32.69189,0.00899,2.14,1.826,-1.0,1.3e-05,95.12210892019087,337.42420856009636,40.02811365951727,73280.37849934302,17.682050540123456,90.93643623029472,0.13272569893470162,0.2613697804842046,7.177373076897942,0.1512360157863564,2.4879912763614196,36564.36784495462,0.09580241053745903,0.15816556724872824,0.13689612296220172,0.06829611666367008,0.06895692794577526,0.17325868914593945,0.21421595976998484,0.5200057450980391,84.8894432383611,1.6454322692867622
66,366,61.8366,25.2284,64,33.7391,0,121,119,22,133,20,0.99647,60.9582,0.0,0.0,0.57143,4.036,21.97116,0.0,0.0,126.0,32.65565,0.00908,2.53,1.727,-1.0,2e-05,94.49311590533337,337.0355362493342,40.06810826431086,74145.26943388267,17.080005787037038,88.46863150867051,0.13021539770123725,0.2576387649205223,7.136803866238326,0.15046289482892028,2.5018912437282133,43312.16225279635,0.09967762315802653,0.1572889752189517,0.1347375557037293,0.0677352383022496,0.07001944673644099,0.17110052775463588,0.21117309005102186,0.5193286274509803,84.5192835604759,1.4999581639544584
67,367,64.5006,25.2248,65,30.7072,0,121,119,22,133,20,0.991,63.46188,0.0,0.0,1.03571,3.921,21.7784,0.0,0.0,127.0,32.6019,0.00894,2.56,1.704,-1.0,9e-06,94.2187223166049,336.71328795968503,39.970803531599636,74768.41697881842,16.450135030864196,87.30724477090544,0.12766774662455538,0.25333493729012807,7.07359855528625,0.14723829710209002,2.483715242661319,47866.800021672745,0.10257438293762436,0.15673325846435104,0.13230204698602205,0.06706241694225937,0.07083264993018716,0.1695103399803259,0.20832238365703357,0.5179192156862745,84.16570810316074,2.0410167604055314
68,368,65.1404,25.0172,65,29.9689,0,121,119,22,133,20,0.98385,64.02639,0.0,0.0,0.28571,3.868,21.77268,0.0,0.0,126.0,32.42891,0.00936,2.55,1.779,-1.0,9e-06,93.76123008884221,336.47683702136504,39.99525489336179,74550.45950994434,15.854890046296296,88.66258948949826,0.125339577950268,0.24802330688993085,7.038579490280545,0.14407598706435454,2.4621331933364043,49091.0418456129,0.10486297226498457,0.15601997823225755,0.12986726936506288,0.06630840736632984,0.07093745027635832,0.16723967025265954,0.20552367642296615,0.5145023529411765,84.05379011023605,1.8631195921687786
69,369,68.7387,24.2654,67,33.0197,0,121,119,22,133,21,0.99584,67.35897,0.0,0.0,0.39286,3.794,21.58922,0.0,0.0,126.0,32.47806,0.00858,2.55,1.891,-1.0,4.2e-05,93.40024727169009,336.3069419714607,39.939315607518324,75186.1689007241,15.514274691358025,86.42518866871686,0.12263650264998487,0.24266112249330068,6.994562195177903,0.14100630329604286,2.450015859291839,55293.27881518378,0.10550482756718671,0.15505688107263604,0.12776692511308185,0.06539674907376386,0.07197487861696751,0.16433526523948552,0.20220420480503326,0.5136592352941174,83.62657142103046,1.3512306105879146
70,370,71.3953,23.6551,68,30.1324,0,121,119,23,133,21,0.99832,69.83572,0.0,0.0,0.64286,3.67,20.94174,0.0,0.0,126.0,32.49742,0.00929,2.53,1.858,-1.0,4.7e-05,93.77424961367694,336.18963442137414,39.97172376844618,75757.01026470771,14.985580632716049,88.90071765633763,0.11997632081813711,0.2369810463806695,6.915570831122149,0.1373049105000198,2.448392444355999,60936.90300973377,0.10647332098014817,0.15417845015268825,0.12586334458100742,0.06467367275555233,0.07370443018347085,0.1610996733694201,0.19885376123964466,0.5140314117647042,83.19173761373405,2.038812537978714
71,371,72.8721,23.1894,69,27.6322,0,121,119,23,133,21,0.97442,71.27992,0.0,0.0,1.35714,3.597,20.42197,0.0,0.0,126.0,32.48017,0.00893,2.52,1.679,-1.0,0.000282,93.51219178542344,336.1176873970353,39.9933938862365,76103.75013435015,14.483506944444445,86.76738124696419,0.1170702096295354,0.23274775272281856,6.877543522662826,0.13337123543015839,2.438572345547809,64304.74279766588,0.10771490275641382,0.1533744173211899,0.12419624661138576,0.06395683210691225,0.07618968668043458,0.15805088614711824,0.19573944031724327,0.512401568627451,83.1250144284037,2.22340849296053
72,372,75.7653,22.4969,72,29.6947,0,121,119,23,133,21,0.98281,74.05067,0.0,0.0,0.92857,3.577,20.02378,0.0,0.0,126.0,32.60786,0.01015,2.51,1.795,0.1259,0.000134,93.6167621671009,336.1033273785258,40.01868636519821,76519.02785997429,13.899305555555555,86.56559508768298,0.11401066354778923,0.22738371831906665,6.817953146982951,0.13054296154345454,2.410417027286402,70865.10954880234,0.10935855303966553,0.15240611901077586,0.12286852985308971,0.06341161481522356,0.07831261168727507,0.1559650153324637,0.19336077467369556,0.5152072549019607,82.50003256107973,1.9911382078836843
73,373,78.0827,22.1564,74,27.5656,0,121,119,23,133,21,0.97743,76.30777,0.0,0.0,0.82143,3.461,19.43967,0.0,0.0,126.0,32.7003,0.01025,2.56,1.806,-1.0,0.000205,93.85995899555799,336.1362013783281,40.149547623999325,76287.08597882645,13.273823302469136,87.7225161864776,0.11153379651722009,0.2227217718846471,6.751438532698233,0.12829931859686025,2.400952312006073,75510.16845535029,0.11155832619609923,0.15151576261925778,0.12157908654726078,0.0628606170921152,0.08167140789410113,0.1535028611066944,0.18912245788560558,0.5180015686274508,81.99178118101341,2.1998563085547174
74,374,79.5699,21.5495,74,25.3961,0,121,119,24,133,22,0.98851,77.75035,0.0,0.0,1.32143,3.374,19.15481,0.0,0.0,126.0,32.77257,0.01081,2.51,1.778,-1.0,0.000133,93.71097811062643,336.20398498693356,40.223980750566646,76107.62319301575,12.780333719135802,84.79974329474167,0.10926160068534888,0.21613068814110714,6.71650581000135,0.12598740423031074,2.3777468477453407,78426.5952884527,0.11418509384328548,0.15093886236875972,0.12014198600585213,0.062445459556885706,0.08519763042322544,0.15114133417179526,0.18475407774562475,0.5199847058823528,81.6702352346946,2.8702944909115184
75,375,82.0521,20.3862,77,27.7997,0,121,119,24,133,22,0.9715,80.14848,0.0,0.0,1.42857,3.311,18.6386,0.0,0.0,126.0,32.9029,0.01264,2.51,1.713,-1.0,7.6e-05,93.84460795708944,336.2998825529709,40.21474560396171,76270.6457711317,12.41579861111111,89.03370611940136,0.10688388844472325,0.21006209800068892,6.66530617628411,0.12311201784298519,2.352758750162406,84642.1278125899,0.11772683601979553,0.1513444065862605,0.11953723089100474,0.06195130768854984,0.08900894123509244,0.14863176213648044,0.18043980034037072,0.5242643137254902,80.94262262789165,2.1886563491372
76,376,84.006,19.6257,79,28.5089,0,121,119,24,133,22,0.97178,82.1234,0.0,0.0,4.53571,3.152,17.63888,0.0,0.0,126.0,33.01151,0.01342,2.54,1.779,-1.0,8e-05,93.7992175947769,336.43359647946534,40.266383606710555,76383.6649412447,12.082802854938272,90.2440554646349,0.10441577776400593,0.20272956222320906,6.518623370730523,0.12151872752538405,2.375688440088467,88224.58873361659,0.1200839107978202,0.1533643929570352,0.11984802290788654,0.06145504765338441,0.0949844050870996,0.14645215426205904,0.17537195860680999,0.5272431372549019,80.36860569914445,2.1203940201630744
77,377,85.5102,18.6012,80,26.5598,0,121,119,24,133,22,0.96006,83.62796,0.0,0.0,6.25,2.952,16.97791,0.0,0.0,126.0,33.09991,0.01335,2.52,1.712,-1.0,7.9e-05,93.78803908989046,336.57701367792305,40.281969046887056,76759.32052244962,11.690200617283951,86.71915204657623,0.10221107917508408,0.19469441769211854,6.4186811662595185,0.11910851596509575,2.381587888724398,90600.64789192827,0.12131160333610984,0.15638234708555734,0.1202093189062811,0.06101885871356279,0.1028974590469326,0.14412976829995533,0.1702010273097105,0.5302065490196076,79.96317475994945,1.8720697849779393
78,378,86.5021,18.455,82,25.642,0,121,119,25,133,22,0.97111,84.63308,0.0,0.0,7.89286,2.879,16.09626,0.0,0.0,127.0,33.16702,0.01401,2.54,1.727,-1.0,8e-05,93.90338744159465,336.75329205569153,40.30275622709298,77304.58194521494,11.387586805555555,87.52816404077012,0.10006277909453778,0.18716751146867353,6.202595572845111,0.11708744454828002,2.4041991418777413,92926.26214866414,0.12252864175226083,0.1599309509586265,0.1205331727059564,0.060858381772244674,0.11213562974335109,0.14182620016531808,0.1652688746436611,0.5315623529411764,79.6285346510132,2.0473528668389953
79,379,86.5576,18.2794,82,22.0595,0,121,119,24,133,22,0.97888,84.67824,0.0,0.0,7.35714,2.827,15.9713,0.0,0.0,126.0,33.14014,0.01253,2.53,1.766,-1.0,7.7e-05,93.74330059876179,336.95654377626244,40.317667266468945,77440.61621813993,10.838059413580247,86.42155921238282,0.09754296529514904,0.1775295901919126,6.235434300379714,0.11570764325909158,2.4053875640925355,92089.60460243066,0.12344802844436198,0.16385705690295288,0.12028351396475134,0.06116907046427807,0.12135797749097324,0.14003013116707602,0.15992997052111263,0.5314105882352942,79.5496445486393,2.1698219791099826
80,380,86.9027,18.4606,82,23.0845,0,121,119,24,133,22,0.95905,85.01327,0.0,0.0,8.78571,2.757,15.8238,0.0,0.0,126.0,33.17258,0.0127,2.56,1.773,0.12976,5.4e-05,93.84279449358824,337.18724836696356,40.25898704999759,77207.41914752603,10.341917438271604,87.21532579208079,0.09622151590610246,0.16753292829486027,6.257511522684791,0.11545309296107151,2.406851760642016,92096.85165826426,0.12429266912680674,0.16855796993318273,0.11949776983360955,0.061062461406489424,0.13126903222955819,0.13868013268711504,0.15475102307358032,0.5316478431372549,79.4698082269307,2.0198001508524306
81,381,85.8105,19.5409,80,26.291,0,121,119,24,133,22,0.97328,83.91596,0.0,0.0,7.35714,2.751,15.98425,0.0,0.0,126.0,33.10676,0.0106,2.55,1.74,-1.0,7.9e-05,94.09314823123677,337.4211501210897,40.22749837239583,76755.89831688332,9.777536651234568,86.24691558958074,0.09573671899248393,0.1583938782385772,6.335960319072892,0.11399398429998697,2.3876465557466946,88124.22177439608,0.12507100787548275,0.17358895783598294,0.1173853021394669,0.0611587973919918,0.14009871945542904,0.13751492722167996,0.1503951480325038,0.5292839215686276,79.67969811240752,2.9278107573143135
82,382,85.5676,18.9537,79,24.9736,0,121,119,24,133,22,0.98555,83.62592,0.0,0.0,6.42857,2.702,16.92308,0.0,0.0,126.0,33.08424,0.01022,2.56,1.776,-1.0,0.00011,93.97343156838095,337.6504827954547,40.265104882511096,76556.40725099303,9.15967399691358,84.47030986591484,0.09536500483001425,0.15016726111937126,6.484694148400715,0.11345410741231848,2.3761234328095036,87399.09721489126,0.12637190464199677,0.17802540978849568,0.11495518554309131,0.06094148347549443,0.14818018909389313,0.13663789926470385,0.14605871124256162,0.52836,79.7109530948459,2.4050426675875207
83,383,86.4029,19.0372,80,25.3147,0,121,119,24,133,22,0.97237,84.44416,0.0,0.0,7.67857,2.736,16.42528,0.0,0.0,126.0,33.16413,0.01096,2.54,1.771,-1.0,0.000148,94.28410419235763,337.9045461194815,40.35394437813464,76654.4291806928,8.778501157407407,90.26671208095416,0.09227425656764698,0.14427874539701502,6.391593429168192,0.10946272309912425,2.3931110116615986,90581.57810342028,0.12763375598820845,0.18265800187236705,0.1137572800082952,0.061140981142941135,0.1567393148750779,0.1304619757257107,0.1421461327790316,0.5299508235294117,79.55228235603225,2.339373421189741
84,384,85.3479,19.9448,79,27.6506,0,121,119,24,133,22,0.98405,83.32116,0.0,0.0,7.82143,2.723,16.49991,0.0,0.0,126.0,33.12434,0.00985,2.54,1.682,-1.0,0.000172,94.3883802409636,338.1768225034762,40.37885915497203,76467.86845594468,8.474537037037036,88.05312299155977,0.08769735104262905,0.1398358151790993,6.419741827655132,0.10416973865847534,2.366658717529187,87707.95328038334,0.128818934589075,0.1877191762830607,0.1125504268237263,0.061401626128197447,0.16502623479304276,0.12443564804924934,0.13782293295184467,0.5274882352941177,79.85837621496702,2.884608899516539
85,385,84.4154,19.9908,78,26.5342,0,121,119,24,133,22,0.97795,82.38124,0.0,0.0,8.46429,2.735,17.28196,0.0,0.0,126.0,33.1056,0.00924,2.53,1.863,-1.0,0.000133,94.53945661967114,338.47347462092,40.42359867802372,76048.33353764024,8.258101851851851,86.50278950389267,0.08503248183143824,0.13958607398119907,6.523188398529975,0.10110187916057575,2.352323757441369,84915.84692544534,0.13010119684985078,0.19219886234335332,0.110829469463939,0.06140156984057066,0.17340682060442697,0.12178328015309428,0.13279534965194,0.5266216078431356,80.04775890901666,3.130372423579023
86,386,84.5689,20.164,78,24.8592,0,121,119,24,133,22,0.9779,82.62568,0.0,0.0,9.14286,2.747,17.3257,0.0,0.0,126.0,33.2118,0.00887,2.54,1.683,-1.0,3.5e-05,94.72900492463776,338.8082655258728,40.43363519362461,76378.38010503909,8.162953317901234,90.06317297045938,0.08333446309860729,0.14057486604862787,6.484795585423045,0.09851732301996674,2.366223724808157,85392.53666795403,0.13139351620504425,0.19633191978867412,0.11018120603740601,0.061696231520331796,0.18176608685059858,0.12022085093302405,0.12857736786684598,0.5283130980392156,79.96546604291939,2.7078081872623585
87,387,82.9,20.7536,76,29.709,0,120,119,24,133,22,0.98074,81.0216,0.0,0.0,6.64286,2.771,17.47311,0.0,0.0,126.0,33.22646,0.00837,2.53,1.782,-1.0,8.3e-05,94.86123089717306,339.1747741889054,40.57265425317082,75976.74040905305,8.083381558641975,87.12814478171003,0.08181725152691165,0.14133405048111466,6.561879784037065,0.09665666041566473,2.3517295463339765,81052.15215845633,0.13339355188732643,0.2007077133166817,0.10943623672649443,0.06175193462396882,0.1897418356631967,0.11985652824672893,0.12564763208142707,0.5296984901960784,80.31104094924925,2.7416502688525823
88,388,82.8842,20.6434,76,26.158,0,120,119,24,133,22,0.97517,81.0284,0.0,0.0,6.64286,2.782,17.97207,0.0,0.0,126.0,33.34201,0.00855,2.5,1.871,0.13079,0.000116,94.7800119530789,339.56396500934136,40.6260146152826,75612.47447572098,8.138213734567902,87.07693527362466,0.0803985759700681,0.1427617764153754,6.66387890208135,0.09478157187410768,2.3434532532684478,81308.82474008706,0.13500856269116066,0.20517720099286063,0.10894791829148813,0.06157072219913191,0.1963518340812183,0.11966748051611434,0.1223452117556956,0.5325258823529411,80.3969100213291,2.5184654650915874
89,389,83.357,21.0576,77,25.0975,0,120,119,25,133,22,0.96657,81.51953,0.0,0.0,7.89286,2.775,17.87665,0.0,0.0,126.0,33.46801,0.00886,2.54,1.806,-1.0,9.3e-05,95.0073827917479,339.95512960085244,40.68384165822724,75541.24361804055,8.267554012345679,88.7723769419149,0.0793348860876158,0.1435570066088077,6.632719740895542,0.0928300756593071,2.348917709183343,82353.1808218663,0.13661546372418223,0.20962317391931884,0.10917372501979816,0.06162576185361589,0.20382406807946282,0.12034154363290675,0.11765321208279034,0.534738294117647,80.3642593047287,2.6278950747803727
90,390,81.4438,21.9261,75,30.7288,0,120,119,24,133,22,0.9699,79.63055,0.0,0.0,7.21429,2.805,18.23236,0.0,0.0,126.0,33.4436,0.0087,2.52,1.742,-1.0,0.000261,94.9304279515095,340.3526808850735,40.74214454933449,75289.51254756706,8.265576774691358,87.04837808060478,0.07770248812998115,0.14337133361546806,6.704833023993188,0.09162008017626727,2.343018260547407,78441.76525938122,0.1391061002698372,0.21396889519634582,0.10886848713574462,0.06138875963863864,0.21004757358176052,0.12079410364472254,0.1144898941120792,0.5356756862745098,80.71056053264374,2.6364602081890878
