,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubrow.0.3,cubcol.0.6,cubcol.0.3,saturation,movement,contrast,cubrow.0.5,fft,temporal,color_fulness,cubcol.0.5,staticness,cubrow.0.6,tone,cubrow.0,cubcol.0,blur,cubrow.1.0,noise,cubcol.1.0,uhdhdsim
45,445,66.3179,11.2755,60,15.5484,0,117,121,15,130,19,1.03914,62.43709,0.0,0.0,0.17857,3.912,10.0916,0.0,0.0,125.0,58.33744,0.0002,0.43,1.819,-1.0,0.411932,1.8306833706748173,0.18673748199345774,0.17011635382190848,0.11834621057534855,38.79537832001109,6.072241512345679,96.58452089462722,0.20551700630758907,79218.00266184086,4.119902231000648,148.80518716319622,0.19928560437638412,451.07236213099065,0.2201068235974837,0.877501568627451,0.22842581469082196,0.07788048898149846,41175.01669809706,0.2885822484296796,0.5575992468754335,0.12317426540490672,83.84609169799161
46,446,67.1014,10.5014,60,15.8487,0,117,121,15,130,19,1.03861,63.14784,0.0,0.0,0.03571,3.9,9.69147,0.0,0.0,125.0,58.36338,0.00032,0.44,1.869,-1.0,0.423297,1.86903216978036,0.1866120245386356,0.17129922439562686,0.11825797039073467,38.70805227020641,6.059751157407407,98.16768251272363,0.20572246054228194,79639.85569412497,4.000966579621086,149.06214704003472,0.2011662476318635,450.9149636473326,0.22017268110525529,0.8772294117647059,0.2279079165863319,0.07786347951757493,42811.25180341197,0.28913960883336587,0.5598168729186662,0.12314448505707583,83.69886840535423
47,447,67.7118,10.7992,61,13.5525,0,117,121,15,130,19,1.03647,63.69014,0.0,0.0,0.17857,3.894,9.02677,0.0,0.0,125.0,58.38197,0.00032,0.43,1.883,-1.0,0.415166,2.052920012854371,0.1865283141488673,0.17278044870793444,0.11784664259112086,38.62299582398968,5.983169367283951,96.56961152890162,0.20593557309817695,79669.64330594448,3.850664867301164,148.85572462252975,0.2033985175594518,450.77475131550693,0.22018826917303877,0.876981568627451,0.2276547846643497,0.07785612645438553,43712.10239153042,0.2897092920873614,0.5620344989618937,0.12317886353562157,83.57556553856486
48,448,67.0307,11.613,61,13.761,0,117,121,15,130,19,1.03766,63.08437,0.0,0.0,0.03571,3.899,9.28655,0.0,0.0,125.0,58.33864,0.00033,0.43,1.922,0.18454,0.414545,1.8872323007922815,0.18644415467474118,0.17376240906275237,0.11742363084300791,38.58746978383005,5.830150462962963,96.67264922270977,0.20612641412327085,79305.93147626195,3.895703829464362,148.92338416491594,0.2047235287814808,450.6427714550284,0.22019789940240367,0.8764835294117648,0.22713981757113155,0.0778541609791398,42259.02143668551,0.2902492864532844,0.5604110840260622,0.12317770996641778,83.72273288862331
49,449,66.4859,11.9473,60,14.612,0,117,121,15,130,19,1.0341,62.59392,0.0,0.0,0.0,3.907,9.98353,0.0,0.0,125.0,58.28855,0.00029,0.43,2.173,-1.0,0.409325,2.1816133457907187,0.18654032026732909,0.1743907724339925,0.11720471405653968,38.51556867434655,5.7201003086419755,98.22930355501268,0.2062867723716049,79174.38104886329,4.03019932395312,149.02876688651594,0.20535466740403938,450.53969914291133,0.220145014787951,0.8760223529411765,0.2266840958302697,0.07788467099034738,41037.93049246251,0.2903187171082867,0.5598168729186532,0.12318643855854364,83.85900791474967
50,450,66.2366,12.209,60,15.5031,0,117,121,15,130,19,1.04052,62.349,0.0,0.0,0.10714,3.913,10.2656,0.0,0.0,125.0,58.30928,0.00035,0.43,1.914,-1.0,0.369243,1.9618931476899861,0.18684297238040007,0.17522293967988514,0.11725171666181898,38.46052645459587,5.745563271604938,98.22338007121398,0.20648019301986917,79197.77641910987,4.14178424936178,148.98752294227256,0.20586168496714724,450.4444418919537,0.22009306348407395,0.8758560784313726,0.2265667559397881,0.07788529581563357,40631.50519389653,0.2902573428565642,0.557599246875433,0.12321506929600114,83.79268165113507
51,451,65.9293,12.4054,59,16.019,0,117,121,15,130,19,1.04629,62.05052,0.0,0.0,0.10714,3.901,10.4907,0.0,0.0,125.0,58.28266,0.00025,0.43,2.062,-1.0,0.389368,1.596032013121012,0.1868006295057698,0.1758382253028725,0.11713886118026413,38.51084184057918,5.866657021604938,96.68324613506823,0.2066794404883262,79067.74647779237,4.22657128216723,149.01755708836419,0.20663281903500708,450.3489218695329,0.2200440429065187,0.87582,0.22642570360554587,0.07789837423053887,39949.86897799395,0.2903166319624476,0.5521347909605333,0.12327038229300354,83.84929379400013
52,452,65.6452,12.5237,59,16.8208,0,117,121,15,130,19,1.03239,61.74978,0.0,0.0,0.28571,3.898,10.65808,0.0,0.0,125.0,58.26328,0.00024,0.43,2.529,-1.0,0.415315,1.273048317985623,0.18658847694921074,0.17590796241059928,0.11703366289766343,38.385176482024015,5.945119598765432,96.69156547825172,0.20676970205087,79138.82039281273,4.276903639192766,149.0345528607749,0.2075268695596247,450.2501361964126,0.22000726886440936,0.8758560784313726,0.22602128734403906,0.07790041316341251,39491.54598308895,0.29034275737748205,0.5476995388740774,0.12330582176831019,83.8801621224595
53,453,65.5365,12.6647,58,17.3643,0,117,121,14,130,18,1.03676,61.60496,0.0,0.0,0.14286,3.934,10.75879,0.0,0.0,125.0,58.28506,0.00031,0.43,2.255,-1.0,0.411267,1.9506669581219862,0.18664719429084478,0.17613177702580568,0.11693797109254164,38.39545600796923,5.987606095679013,98.01781755456425,0.2069508408669117,79399.774279274,4.309741711232954,149.02821248994775,0.20867544890306125,450.1478834672228,0.2199536116959835,0.875456862745098,0.22575119810887542,0.07789340856974461,39526.58848904297,0.2903504875568667,0.5454819128308421,0.1232972896714537,83.88289790815924
54,454,65.7873,12.7768,58,17.0794,0,117,121,14,130,18,1.04125,61.77639,0.0,0.0,0.17857,3.888,10.87921,0.0,0.0,125.0,58.28947,0.00037,0.42,2.202,-1.0,0.411461,1.5179245599551814,0.1865025090033211,0.17665017460354626,0.1164368290940536,38.5020482569565,6.055652006172839,96.991313428568,0.20708243623425637,79542.54524777929,4.347371628748398,149.27294949427989,0.20878136018547072,450.0556263511043,0.2198827581621587,0.8756345098039215,0.22583980180270136,0.07791785012480974,40081.233930939554,0.29026323439677565,0.5416408718517888,0.12327235644248982,83.8301070373329
55,455,65.6682,12.9363,58,18.1674,0,117,121,14,130,18,1.04494,61.6117,0.0,0.0,0.14286,3.87,10.97881,0.0,0.0,125.0,58.30666,0.00027,0.41,2.135,-1.0,0.40934,1.6222750208754702,0.1863308881061527,0.17699806234843682,0.11641008443877583,38.53019073863088,6.137779706790123,96.84984422028413,0.20722347375104286,79539.60088826827,4.371429962427565,149.0872206263407,0.209427680160381,449.93184860516016,0.2198161644312285,0.8760223529411765,0.22572621301216042,0.07791262076571336,39952.87252861363,0.29005896144667,0.5394232458085529,0.12330552857915678,83.84149462899161
56,456,65.2103,13.1083,57,17.9342,0,117,121,14,130,18,1.04322,61.16998,0.0,0.0,0.17857,3.874,11.1136,0.0,0.0,125.0,58.34441,0.00025,0.41,2.295,0.18557,0.404805,1.7804435590931063,0.18628117846492084,0.17714649442659552,0.1160071853201107,38.607146274896316,6.116753472222222,98.10941354226615,0.20737849347564688,79522.32695555384,4.407629880540952,148.983304390745,0.21000110561703614,449.801095099059,0.21978284691557426,0.8762156862745099,0.22531708827927668,0.07790022619715302,39230.24589934113,0.28989666538914216,0.5394232458085503,0.12332207796835039,83.94340941576766
57,457,65.3437,13.133,57,19.104,0,117,121,14,130,18,1.04479,61.26557,0.0,0.0,0.17857,3.892,11.26156,0.0,0.0,125.0,58.41629,0.00029,0.41,2.055,-1.0,0.397023,1.72029966686597,0.18621714985049348,0.17735858404951854,0.11592348498381388,38.66494185836227,6.19579475308642,96.5092196198901,0.20756065493527864,79250.49129217581,4.4658891098424585,148.91794208529134,0.21088257453611048,449.6644863963393,0.21973048781595003,0.8761925490196077,0.22511591983902066,0.07789681349908177,39100.71067947527,0.28972252229119877,0.537205619765322,0.1233014965420392,83.93570039043482
58,458,65.5768,13.4168,57,19.0026,0,117,121,14,130,18,1.04468,61.4564,0.0,0.0,0.28571,3.864,11.28237,0.0,0.0,125.0,58.47103,0.00029,0.41,2.265,-1.0,0.392449,1.2970001213540496,0.18643424551638846,0.17782688121236181,0.11605209296666343,38.570502198772665,6.248119212962963,97.10174951361483,0.207678491040637,79521.72401536313,4.504850477295341,148.8391486781914,0.21173620911974073,449.5048325077511,0.21977620149560456,0.8748764705882353,0.22499475843026862,0.07791764331187055,39557.53040666948,0.289734726155254,0.5372056197653216,0.1232902704985724,83.83724011832072
59,459,65.6718,13.812,58,18.8234,0,117,121,14,130,18,1.04782,61.56214,0.0,0.0,0.14286,3.881,11.53064,0.0,0.0,125.0,58.4817,0.00034,0.4,2.203,-1.0,0.414119,1.3592810400039805,0.18672152880965726,0.17831325451833288,0.11595781833201241,38.58201617959105,6.472366898148148,98.12143087567495,0.20786246074501513,79320.4690384368,4.532115640317658,148.95170780604565,0.21268350443776224,449.3343652686337,0.21979399314648004,0.8752117647058824,0.22498073804888372,0.0779063977248968,39609.201684145475,0.28966803830012633,0.5372056197653224,0.12326320300395585,83.86271893640752
60,460,65.755,13.8643,58,19.6061,0,117,121,14,130,17,1.04472,61.65766,0.0,0.0,0.14286,3.866,11.86848,0.0,0.0,125.0,58.49744,0.00033,0.4,2.275,-1.0,0.436463,1.4405751110012888,0.18684521032040535,0.1782293401104251,0.11497284582378399,38.7659976158613,6.698929398148148,96.56028936979722,0.20806477417296887,79625.2439454871,4.588210263077519,148.87702468547985,0.21431112021777401,449.1531334823775,0.21989726329534826,0.8762156862745099,0.2248266532883804,0.07789268257236434,39559.417102566076,0.2890499802135129,0.5372056197653176,0.12330197011463483,83.82290848641358
61,461,65.6532,14.1767,57,20.8171,0,117,121,14,130,17,1.04607,61.57065,0.0,0.0,0.32143,3.872,11.91409,0.0,0.0,125.0,58.54243,0.00029,0.4,2.343,-1.0,0.389845,1.72669675208864,0.18694445451463423,0.17806673474189003,0.1146728769984334,38.53518827461902,6.756172839506172,98.17664843629521,0.20837571652025852,79543.19129044909,4.611272535243403,148.80086717396992,0.2161038166158696,448.9612341517149,0.21991472772209866,0.877361568627451,0.22457158745758973,0.07788523460356231,38944.2278086157,0.28833911596168244,0.5372056197653253,0.12336853043495913,83.81388250815293
62,462,65.17,14.5453,57,20.9445,0,117,121,14,130,17,1.0406,61.15413,0.0,0.0,0.28571,3.889,12.17898,0.0,0.0,125.0,58.59501,0.00024,0.4,2.579,-1.0,0.386864,1.8798657501262437,0.18706323105631809,0.17807139614740178,0.11443799937114536,38.56238188566985,6.694878472222222,96.50172084975422,0.20875100860301748,79386.17138545263,4.669961531122124,148.7890989217437,0.21811458951537324,448.77854305345966,0.21986465687481413,0.8775682352941176,0.2240579257293314,0.07790005997485205,38025.17413382634,0.28768565911928795,0.5372056197653235,0.12336922293139645,83.88745265978733
63,463,65.3975,15.6177,57,21.0919,0,117,121,14,130,17,1.04268,61.37806,0.0,0.0,0.14286,3.877,12.49368,0.0,0.0,125.0,58.58754,0.00025,0.4,2.788,-1.0,0.396678,1.5988070446749247,0.18720473512789695,0.1781538273080279,0.11438003188984162,38.425274695879146,6.760850694444445,96.65631101148907,0.20909527980476494,79327.71798166943,4.7024195694449435,148.80250844614181,0.2201250347547916,448.60424708377764,0.2198258294248231,0.8770631764705883,0.2247515332746305,0.07786995638230487,38083.729207306904,0.28688670054521204,0.5372056197653219,0.12330870356087636,83.90003301224155
64,464,65.9442,16.9193,58,21.1967,0,117,121,14,130,17,1.03518,61.89789,0.0,0.0,0.07143,3.913,13.41469,0.0,0.0,125.0,58.6366,0.00025,0.4,2.61,0.19162,0.412609,1.7932848925180338,0.18741907745373193,0.17848819657622422,0.1145727914737826,38.28309782051746,6.68016975308642,96.82843585996758,0.2094390429504738,78992.22548924126,4.7066719898907134,148.99803017552762,0.2223237353252328,448.4264980687786,0.2198533887615481,0.8785607843137255,0.2252257525408029,0.0778741984670254,38827.61258088559,0.2862953393269875,0.5394232458085515,0.12327419661877075,83.79081702891295
65,465,65.887,16.0182,58,20.544,0,117,121,14,130,17,1.03326,61.81779,0.0,0.0,0.14286,3.938,14.5347,0.0,0.0,125.0,58.67459,0.00032,0.4,2.269,-1.0,0.419323,2.241174495400732,0.18766137738048108,0.17885603295970062,0.11486302785044589,38.271234582971644,6.500096450617284,98.17719699336804,0.20975216583346537,78606.63806736002,4.670562248468698,149.1725347626154,0.2245925119045984,448.27705493936935,0.21990120548069142,0.8805960784313726,0.22522459379271742,0.07787094423316514,38371.69172053044,0.28568644963466444,0.537205619765322,0.12328148455820451,83.80765297056897
66,466,65.1593,14.2424,57,20.3473,0,117,121,13,130,17,1.0386,61.12372,0.0,0.0,0.10714,3.919,13.75902,0.0,0.0,125.0,58.58766,0.00032,0.4,2.331,-1.0,0.404133,2.137281778492759,0.18792117232296088,0.17906520002481172,0.11521860996862472,38.39467743296682,6.015287422839506,96.82038471767633,0.21008089427556417,78599.22935111886,4.6092533594537635,149.16852154235193,0.22677558330444525,448.1529302480267,0.21988333504752314,0.8798633529411435,0.22467807256441918,0.07786751819799345,37090.46746541042,0.28461110150920166,0.5343937826147016,0.12327194380800849,83.92519963259211
67,467,64.8057,14.6233,56,19.4077,0,117,121,13,130,17,1.04172,60.79211,0.0,0.0,0.21429,3.914,12.23292,0.0,0.0,125.0,58.74524,0.0003,0.4,2.17,-1.0,0.391445,2.005671399499463,0.1882311246790069,0.1793623506729828,0.11501766555417085,38.344573974609375,5.945891203703703,96.83691181599472,0.2103987315265761,78299.85343700065,4.561622258993489,149.2561004486155,0.2291165135721062,448.01303803969495,0.21986476325150195,0.8829541176470589,0.2247543919101181,0.07785044603839476,36080.44140586368,0.2834573793103672,0.5311469527430194,0.12325097402594294,83.93035840572014
68,468,64.3297,14.5417,56,20.2805,0,117,121,13,130,17,1.03144,60.35878,0.0,0.0,0.07143,3.954,12.56241,0.0,0.0,125.0,58.87828,0.00029,0.4,2.448,-1.0,0.376206,1.8468939970876144,0.18831333778903572,0.17985000723586464,0.11518657883466042,38.20271131727431,6.1067226080246915,96.99225266160488,0.21072551247583848,77828.20708521799,4.5917514058916815,149.43565702839513,0.23129283769067385,447.8670608802775,0.21984115103480176,0.8839180392156863,0.22484542714790667,0.0778454919388573,34942.029489975466,0.2826862015715487,0.5250882857207325,0.12324899795907047,84.01882296095354
69,469,63.8946,14.787,56,20.9806,0,117,121,13,130,17,1.0316,60.01482,0.0,0.0,0.35714,3.982,12.49363,0.0,0.0,125.0,58.84104,0.00025,0.4,2.364,-1.0,0.392925,1.798965324702279,0.18837575022425573,0.1804443380226422,0.11511854082423394,38.244786768783754,6.359326774691358,98.40615793167754,0.2109875591695112,77342.38011131175,4.644837025706109,149.34971832647798,0.23335124483489145,447.72659325045095,0.21981348194117792,0.8833533333333334,0.2250103638350895,0.07782133141512948,33880.3967460033,0.28164370727593985,0.5250882857207261,0.12325547106940307,84.0952189660404
70,470,64.1282,14.4011,56,20.7614,0,117,121,13,130,17,1.0287,60.25203,0.0,0.0,0.17857,3.949,12.70097,0.0,0.0,125.0,58.90122,0.00024,0.4,2.469,-1.0,0.389514,2.0583664033368203,0.1884415576823261,0.18080866794582162,0.11581546942703429,38.33868163308979,6.277150848765432,96.23759030468977,0.21127046546403805,77135.93870686597,4.71098397201348,149.5556165111369,0.23481147977672517,447.59568089590755,0.21973018173829925,0.88582,0.22543279726890367,0.07784545015839682,33830.13657230542,0.28128480867583805,0.5250882857207312,0.1232181708615403,84.0510485355746
71,471,64.3596,13.7282,56,19.7828,0,117,121,13,130,17,1.04003,60.45149,0.0,0.0,0.21429,3.94,12.37219,0.0,0.0,125.0,59.05681,0.0003,0.4,2.307,-1.0,0.393046,2.116057505841156,0.18852669563216498,0.18147695604631306,0.11635052590114432,38.63294285903742,6.484471450617284,96.998703311858,0.2115631974199882,77316.2553426425,4.689894124544194,149.4958173763463,0.23603882677027538,447.48749349644436,0.219656550604098,0.8877423529411765,0.22598839011640443,0.0778278891699912,34317.8609939109,0.2808816113758022,0.525088285720734,0.12324910734254396,83.99821875267305
72,472,64.7505,13.7661,56,19.6451,0,117,121,14,130,17,1.04149,60.80657,0.0,0.0,0.17857,3.899,11.8031,0.0,0.0,125.0,58.99098,0.00025,0.4,2.315,0.1911,0.378583,2.0597845445807272,0.18896753404886407,0.18198212874141964,0.11608595660074984,38.54538378303434,6.509403935185185,96.96212460046537,0.2118610462255128,77479.89271083663,4.630865326987768,149.72901656396365,0.23715512568190783,447.4184670643999,0.21959710103162922,0.8917890196078432,0.22647002817029027,0.07783392340855806,35093.19527185991,0.2806147893341588,0.5283351155923965,0.12328784506595501,83.91718481988588
73,473,64.9016,14.0394,56,18.1057,0,117,121,14,130,17,1.058,60.95035,0.0,0.0,0.32143,3.872,11.831,0.0,0.0,125.0,59.04588,0.00029,0.4,2.319,-1.0,0.368793,1.9739271557938534,0.18942758534879747,0.182475948956237,0.11668850214233302,38.65348627537857,6.412037037037037,98.44147680491997,0.2121158890729414,77433.46788749781,4.62268709198017,149.77946296958598,0.23760897491929006,447.3868629563458,0.21950017073932507,0.8926223529411765,0.22770397756980998,0.0778257280835682,35222.43327902623,0.28024005420442777,0.529523537807198,0.12337476527880503,83.90566960410546
74,474,64.9536,14.0683,56,19.3646,0,117,121,14,130,17,1.05347,60.97064,0.0,0.0,0.71429,3.911,12.06822,0.0,0.0,125.0,59.08364,0.00033,0.4,2.448,-1.0,0.37804,2.280215813413153,0.1897855849914986,0.183446475117512,0.1171331233915668,38.91286421410831,6.049189814814815,98.44090740973678,0.2124798526367787,77604.34232569515,4.628123823402179,149.88512913252748,0.23803057598262492,447.37956352498003,0.21936515762103984,0.8919686274509804,0.22866263472540688,0.0778377146462381,36132.80529737653,0.2801692697768365,0.5273059117639655,0.12337124017744666,83.92934794459529
75,475,64.6983,13.8635,56,19.1959,0,117,121,14,130,17,1.03827,60.72825,0.0,0.0,0.82143,3.945,12.09032,0.0,0.0,125.0,59.05247,0.00032,0.4,2.59,-1.0,0.364997,2.2442957487669446,0.18984481978817405,0.18454922480357125,0.11737069499653226,39.09663711359471,6.1978684413580245,97.33853450696759,0.2128880767418327,77531.71768424805,4.5992242934086445,149.63860779733392,0.23853810706321224,447.3806426041553,0.21933017182079267,0.8883760784313726,0.22963239077320716,0.0778141125696772,35391.178615704994,0.27987920955375234,0.53277036767886,0.12332771761972522,83.9776218127727
76,476,64.2592,14.2585,55,19.5841,0,117,121,14,130,17,1.04581,60.33216,0.0,0.0,0.71429,3.968,11.91433,0.0,0.0,125.0,59.07556,0.00029,0.41,2.216,-1.0,0.372288,2.3275426078671733,0.18973018736452327,0.1857776499517216,0.11732091196505795,39.3098334795163,5.957224151234568,96.54145897504208,0.2132765756964692,77302.90986254849,4.6512017438547035,149.51500618285047,0.2393026530805028,447.38359563916845,0.21929292882444001,0.8867015686274511,0.2302463453327858,0.07782034037343279,34655.51407733676,0.27966180925478873,0.5311469527430256,0.12324606077111042,84.07861703812492
77,477,63.7655,13.9697,55,20.6306,0,117,121,14,130,17,1.04369,59.8893,0.0,0.0,0.92857,3.972,12.2529,0.0,0.0,125.0,58.98182,0.00028,0.4,2.324,-1.0,0.364706,2.1546270790888387,0.1897434505192209,0.18691801653196166,0.11770247394371669,39.29503867066937,5.62133487654321,95.93510868967796,0.21358915971398754,77096.79258028997,4.758707398379844,149.36749016441013,0.2394068185603583,447.3934385280038,0.21918433433326745,0.8849972549019608,0.2305414483367259,0.07782937797485438,34452.45010459533,0.27975200580071,0.5311469527430248,0.12317881910069167,84.18529633815933
78,478,63.8335,13.5698,55,19.1068,0,116,121,13,130,17,1.03249,59.92075,0.0,0.0,0.53571,3.948,12.00143,0.0,0.0,125.0,58.86793,0.00027,0.41,2.399,-1.0,0.396079,1.952355205972662,0.18981982024628632,0.18802517561816542,0.11791354609063195,39.22525721420477,5.083912037037037,96.62355309139873,0.21390105620790364,77389.62421585487,4.741402479540608,149.18849396607177,0.239254521323056,447.38345447811173,0.21918702241072285,0.8826302352941175,0.2310749431974203,0.07782903705998408,34696.36018420141,0.27999019760172816,0.5273059117639661,0.12315983559045506,84.11131390298912
79,479,63.4807,13.4599,55,19.2615,0,116,121,13,130,16,1.03895,59.54992,0.0,0.0,0.64286,3.921,11.66378,0.0,0.0,125.0,58.84767,0.00027,0.41,2.447,-1.0,0.385971,2.3546509093498487,0.18977522175659498,0.1884479142396222,0.11865596254925627,39.32151850947627,5.041763117283951,96.28439944992853,0.2142412839139848,77202.02024452067,4.6701209038618305,149.220232868648,0.23931953458793817,447.3357744297872,0.21919249894307438,0.8829576470588236,0.23088545974788907,0.07781362787924949,34300.01402014387,0.2805001564841361,0.5311469527430218,0.12312358483688288,84.18954630855814
80,480,63.0941,12.8946,54,20.3645,0,116,121,13,130,16,1.03715,59.17151,0.0,0.0,0.57143,3.905,11.57511,0.0,0.0,125.0,58.92435,0.00025,0.4,2.713,0.1848,0.396222,2.0808828830332726,0.18983225437903048,0.18882767749217222,0.11985127949128462,39.37206164701485,5.058256172839506,93.05386629010337,0.21454702650195268,77130.30068216447,4.623736133062667,148.98386332091243,0.23912052629894873,447.2492056443805,0.21919618174377312,0.8834619607843137,0.2308172003191419,0.07782397859036758,33614.192482992315,0.28039515213519417,0.5228706596775087,0.12310538051642693,84.20612552846922
81,481,62.9519,12.7873,54,19.8181,0,116,121,13,130,16,1.03269,59.02213,0.0,0.0,0.75,3.96,11.07762,0.0,0.0,125.0,58.94706,0.00029,0.4,2.632,-1.0,0.392754,2.1992772372248854,0.1898748924434095,0.18943403929697109,0.12084596876117984,39.356823014624325,5.245515046296297,98.11016174434913,0.21489089301716416,77045.73920184786,4.562112243232948,148.90493699367465,0.23889066627079716,447.14124987342086,0.21918844728730624,0.8842250980392157,0.23083431230757254,0.07780807595003895,33241.90016757926,0.2807502037122446,0.5234648707849039,0.12314901095645839,84.21699434950717
82,482,62.5951,12.8044,53,19.7783,0,116,121,13,130,16,1.04129,58.70822,0.0,0.0,0.35714,3.984,10.98491,0.0,0.0,125.0,58.86314,0.00025,0.4,2.5,-1.0,0.414748,2.2632154588171565,0.18973230260471086,0.18995901794290743,0.12113549613705506,39.220826513973286,5.294945987654321,96.38900729727963,0.21523585404354487,76975.51148909723,4.576115247818489,148.83631276173838,0.23899246076143738,447.0460396730425,0.2192173534308166,0.8843337254901962,0.23062243962603626,0.07781119231685706,32514.844586674848,0.2807233282029974,0.5228706596774989,0.1231524181594668,84.30543538161467
83,483,62.5584,12.5275,53,18.8086,0,116,121,13,130,16,1.0349,58.64603,0.0,0.0,0.28571,4.01,10.99672,0.0,0.0,125.0,58.92664,0.0002,0.4,2.585,-1.0,0.400102,2.199925949637734,0.18958943960833521,0.19041292591715572,0.12125323744172127,39.25976072711709,5.246624228395062,97.69652379158367,0.21552147348565617,77052.27325798238,4.565821818393137,148.92669602289692,0.2387813520869935,446.95325286941375,0.2192413239303468,0.8851976470588235,0.23062133154254472,0.07780926560140851,32320.82993617179,0.2810970736039436,0.5190296186984451,0.1231181280023784,84.28442864671996
84,484,62.4733,12.8221,54,18.0623,0,116,121,13,130,16,1.02991,58.57818,0.0,0.0,0.82143,4.003,10.7611,0.0,0.0,125.0,58.90994,0.00025,0.4,2.553,-1.0,0.377456,1.9392768642273615,0.18950704646207647,0.19112879653089782,0.1210493663975121,39.1879502284674,5.06664737654321,96.2788187085988,0.2157395399978882,76933.9511777907,4.51575960167197,149.04611606142518,0.23828689503779046,446.86123315701184,0.21922473323234662,0.8851223529411765,0.23040297331392928,0.07783246023783888,32148.787945584332,0.2814203021634132,0.5184354075910439,0.12309406602194149,84.32391510801843
85,485,62.4644,13.4904,54,18.2254,0,116,121,14,130,16,1.0247,58.5748,0.0,0.0,0.17857,4.014,11.01211,0.0,0.0,125.0,58.81962,0.00035,0.4,2.694,-1.0,0.419252,2.3815589917595874,0.18940483605676403,0.19172689285098143,0.12089752967201585,39.110096872588734,5.214699074074074,96.21987160195626,0.21604902264503892,76953.62641273347,4.525757402565059,149.35463376205044,0.23736229626995678,446.7483371750005,0.2192739229410143,0.8851180392156863,0.22944412024710414,0.0778340119188683,32057.817949092594,0.28242311675458015,0.5168119926552143,0.12308081788769919,84.33437732124148
86,486,62.7349,13.8231,54,19.927,0,116,121,14,130,16,1.04001,58.84846,0.0,0.0,0.32143,3.982,11.58327,0.0,0.0,125.0,58.84648,0.00031,0.4,2.585,-1.0,0.398988,2.227043244331861,0.1893131698214115,0.19252434429586984,0.12018407479252681,39.087652512538575,5.312644675925926,98.28570875013757,0.21620398712400557,77195.474467841,4.5398985508042635,149.49775987936246,0.23688330833576962,446.63344007907375,0.21931198428690246,0.8859996078431374,0.22897628101066014,0.0778532104372328,32700.644054783956,0.2832676985633545,0.5206530336342742,0.12308818365045908,84.24021795865393
87,487,62.7477,13.5722,55,19.4317,0,116,121,14,130,16,1.04471,58.88701,0.0,0.0,0.17857,3.975,11.8732,0.0,0.0,125.0,58.86958,0.0002,0.4,2.377,-1.0,0.386891,2.6066331148026016,0.1892289016499715,0.19337923483970984,0.11981280966182463,39.104024251302086,5.3265817901234565,98.26034441009378,0.2163042292785134,77218.86038848208,4.539862734958335,149.65159490845275,0.23674935435912117,446.5195542374596,0.21938748736341154,0.8869539607843135,0.22893938936465436,0.07784392409361848,32970.068146385755,0.28434040430339236,0.5250882857207341,0.12301253439026508,84.26499464407627
88,488,62.9305,13.6632,55,18.2647,0,116,121,14,130,16,1.03475,59.05738,0.0,0.0,0.46429,4.006,11.66148,0.0,0.0,125.0,58.96548,0.00021,0.4,2.553,0.1848,0.380187,2.4778434514360996,0.18905097730431045,0.19450345558174686,0.11906156435480947,39.22677141354408,5.204523533950617,95.83519133969448,0.21643898803895614,77317.62010931628,4.512568877505184,149.53782152675097,0.236493417265055,446.39853966594507,0.21941573478574744,0.8905364705882353,0.22927431061743128,0.07784851549763817,33296.38269099954,0.2855665430039365,0.5228706596775091,0.12303498124617424,84.24633427651243
89,489,63.06,13.704,55,18.7309,0,116,121,14,130,16,1.03385,59.1856,0.0,0.0,0.42857,3.986,11.73839,0.0,0.0,125.0,58.99747,0.00028,0.4,2.479,-1.0,0.371866,2.3689592750820334,0.18896113243280246,0.19538179231554265,0.11847574908011592,39.376396650149495,5.277536651234568,97.29033323537755,0.21653045548310218,77232.43739237425,4.487669846591455,149.42577213815426,0.2365308845354865,446.2789953562131,0.21944912515211545,0.891943137254902,0.22914436709727307,0.07784573592273866,33445.49325243486,0.2856853664335477,0.5250882857207317,0.12304094627858907,84.26415377456502
90,490,62.9528,13.7423,55,19.0052,0,116,121,14,130,16,1.04467,59.09215,0.0,0.0,0.42857,4.033,11.76914,0.0,0.0,125.0,59.03315,0.00026,0.4,2.298,-1.0,0.374543,2.4433186309451806,0.18890790708053656,0.19605563507608395,0.1182744860646939,39.25686419451678,5.2513503086419755,96.32132029875514,0.21662493411461492,77153.68804980269,4.4843312710260905,149.5585384259448,0.23605399281789816,446.1441744350377,0.21944198892786804,0.8934435294117647,0.22926411650748765,0.0778346373558644,33238.51572514575,0.2862280780377115,0.5250882857207336,0.12306283342370655,84.29870438789322
