,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,color_fulness,cubcol.0.5,temporal,noise,cubcol.1.0,tone,cubrow.0.3,contrast,blur,saturation,cubcol.0.6,cubrow.0.6,fft,cubrow.1.0,blockiness,cubrow.0,movement,uhdhdsim,cubcol.0.3,cubrow.0.5,cubcol.0
45,145,58.6866,11.5599,70,17.0188,0,94,123,21,128,12,0.99232,59.59603,0.0,0.0,0.32143,4.125,9.94697,0.0,0.0,130.0,35.68757,0.00373,0.55,1.463,-1.0,0.115603,209.862856050317,148.43898816921205,0.16903094400587135,5.028530419929503,0.8935212143039054,0.08111521171406985,0.4957396078431372,0.12179238113038202,91.79800269985564,19201.196119327215,33.931061732916184,0.18588947792506616,0.15361421781950482,71401.3414003632,0.0854782522626721,3.88370039563359,0.21661142218868054,8.22583912037037,84.02811929374911,0.17582247665900533,0.18338415781033812,0.30954204477333613
46,146,58.5943,11.621,70,16.5201,0,94,123,21,128,12,0.99734,59.51647,0.0,0.0,0.14286,4.142,9.91688,0.0,0.0,130.0,35.68797,0.00371,0.54,1.426,-1.0,0.118336,209.30312099171906,148.43479986628012,0.16887411353211346,5.014246598376597,0.8896801733248414,0.08169646121714762,0.4957396078431372,0.12128582195791072,89.56823662521079,19101.454875879048,34.01211340633439,0.18532125075691436,0.15343248997045938,71495.46755462805,0.08565822436226044,4.359993012800141,0.21626224154959295,8.282118055555555,84.0835248186076,0.17468299867296722,0.18314779898224182,0.3104122447226938
47,147,58.4754,11.3097,70,15.9109,0,94,123,21,128,12,0.98239,59.41799,0.0,0.0,0.0,4.155,9.96877,0.0,0.0,130.0,35.67684,0.0039,0.54,1.447,-1.0,0.119806,208.74742517868052,148.36355250443793,0.16936945781159393,5.080838539797315,0.887462547281613,0.08178601950884394,0.49573176470588226,0.12082271259233722,92.61569103963109,18712.784880745687,33.76095505702643,0.184908393336383,0.15311295093287008,71232.02533496461,0.08586815550138296,4.502104067322065,0.21604037607216173,8.376205632716049,84.10252954121702,0.17381265855485442,0.18305003907601322,0.3110776026006286
48,148,58.5274,11.3059,70,15.6231,0,94,123,21,128,12,0.99243,59.48388,0.0,0.0,0.07143,4.109,9.70121,0.0,0.0,130.0,35.67634,0.00356,0.54,1.456,0.12629,0.11847,208.19770636290943,148.5363690796299,0.1698090063335649,5.046670910746866,0.8967680441755692,0.08193463937674388,0.49542627450980387,0.12056270431361465,92.79131227167453,18809.90219674314,33.97346760314188,0.18418261419782783,0.15295987446841253,71247.38388345602,0.08599580151691111,4.611733424470273,0.21588359399730353,8.38816550925926,84.03742932206085,0.17287782345016198,0.18316119939550446,0.3108506434085749
49,149,58.438,11.4383,70,16.6361,0,94,123,21,128,12,0.97994,59.38078,0.0,0.0,0.28571,4.092,9.69722,0.0,0.0,130.0,35.66511,0.00383,0.54,1.377,-1.0,0.11351,207.6437853600969,148.4422199189199,0.1694816008723977,5.0029708413042275,0.8935212143039047,0.08207844259995072,0.49546392156862734,0.12022043106372306,91.96600313465504,18677.69315759781,33.87321886604215,0.18338760087117711,0.1527584866509844,70925.53588283875,0.08609841216676627,4.531294844712067,0.21553350207715832,8.506703317901234,84.06258364802825,0.17240426378317453,0.1830471775799712,0.31115302990238564
50,150,58.235,11.4447,70,16.9556,0,94,123,20,128,12,0.99334,59.17621,0.0,0.0,0.03571,4.14,9.81242,0.0,0.0,131.0,35.64035,0.00406,0.54,1.514,-1.0,0.120074,207.08990855683953,148.5677033460291,0.16933553271418836,5.021924683525847,0.8852449212383814,0.08261277380559265,0.4952188235294117,0.11976446073854717,92.86230987676079,18479.084214742994,33.735649203076775,0.18316590395992985,0.15236157400140107,70986.59499754985,0.08657020070561944,4.259818548139285,0.2149754511467638,8.783082561728396,84.14805746159631,0.1717485412924681,0.18287412884965423,0.3117860120706197
51,151,58.1688,11.395,69,18.2265,0,94,123,20,128,12,0.98139,59.12887,0.0,0.0,0.35714,4.13,9.81847,0.0,0.0,131.0,35.64023,0.00402,0.54,1.478,-1.0,0.111136,206.54072119103813,148.30896910838104,0.1695811184283934,5.012475979489462,0.8874625472816134,0.08297574393266634,0.49570196078431356,0.11933135232988419,92.86487627794654,18182.005033472822,33.87675777482398,0.1828581984980596,0.1520728302779273,70626.2991600571,0.08663231996605474,4.184762070414805,0.21436319467106238,8.827208719135802,84.07464179304048,0.17119972748629814,0.18272897621230272,0.31208412584003087
52,152,58.0662,11.2102,69,16.8959,0,94,123,20,128,12,0.99903,59.02027,0.0,0.0,0.17857,4.113,9.77501,0.0,0.0,130.0,35.62296,0.00348,0.53,1.487,-1.0,0.096184,205.98784117567396,148.30376955173557,0.17007616363011055,5.028065746561889,0.8957388403471378,0.08329256223789415,0.4952188235294117,0.11884404353207659,91.98105721569988,17991.937022667906,33.59300288447628,0.18335658254876303,0.15172825587044428,70699.2971239911,0.08665465256150556,4.763793855724739,0.21387237859861,8.8671875,84.0941888601636,0.17058984789223783,0.1825081662695856,0.3122923079129206
53,153,57.8126,11.6318,69,16.7508,0,94,123,20,128,12,0.98785,58.80172,0.0,0.0,0.64286,4.123,9.61565,0.0,0.0,130.0,35.59913,0.00392,0.54,1.467,-1.0,0.11465,205.4336122315525,148.2454768348141,0.1706058385077138,4.947004123127318,0.8852449212383823,0.08339183229051966,0.49486078431372543,0.11849716168930038,91.97498857921484,17442.401689657643,33.69666111322097,0.18400327546067713,0.15156179575143888,70224.17800875606,0.08670154284345281,4.730771352725289,0.21341820674194686,8.860435956790123,84.17444645106256,0.1701988738315983,0.18247072069505152,0.31258464491117127
54,154,57.8574,11.2858,69,17.8637,0,94,123,20,128,12,0.9902,58.848,0.0,0.0,0.0,4.147,9.97832,0.0,0.0,131.0,35.57575,0.004,0.53,1.532,-1.0,0.114837,204.89011034358558,148.46243157622308,0.171268148467479,5.021184929546791,0.8913035882606737,0.08341931542368536,0.4946533333333333,0.11805959782990227,91.99115207180385,17289.1876676869,33.790722505545915,0.18384405805526394,0.15121795312836853,70041.82535071825,0.08691269634060939,4.458234266291546,0.21302379087444842,8.839795524691358,84.1128568480376,0.16971542843338525,0.18220655936886537,0.3120676155430951
55,155,57.9672,11.2927,69,16.3536,0,94,123,20,128,12,0.99508,58.92576,0.0,0.0,0.21429,4.185,9.68125,0.0,0.0,131.0,35.55405,0.00382,0.53,1.455,-1.0,0.126637,204.33541204415545,148.1147155604184,0.1711960715234859,4.929181195385745,0.8863537342599944,0.08353360097938549,0.49450054901959706,0.11770924889679515,89.9515132424425,17491.72766933916,33.566125752013406,0.18362617752911822,0.15103681472653438,70053.97308402498,0.08744020623103592,4.438670417917431,0.21265437654533237,9.044753086419753,84.13151173720641,0.1692633368504428,0.18215570974250733,0.3110861716895944
56,156,57.8545,11.3201,69,16.3459,0,94,123,20,128,12,0.99157,58.8263,0.0,0.0,0.03571,4.169,9.68771,0.0,0.0,131.0,35.51031,0.00384,0.53,1.486,0.12744,0.115179,203.78903454559148,148.1767884674071,0.1711488188427618,4.934067166939498,0.8874625472816083,0.08375633092961433,0.4938199999999999,0.11745334313251807,91.9522105439958,17139.748938437107,33.58781433105469,0.18346235058337412,0.15089402048355702,69998.6725071668,0.08785296791746149,4.037267622698921,0.2122314186702064,9.087962962962964,84.1708342258288,0.16961482755379798,0.18221233819845867,0.3102644243072826
57,157,57.6495,10.9213,69,17.4984,0,94,123,20,128,12,0.9969,58.63235,0.0,0.0,0.28571,4.157,9.71197,0.0,0.0,131.0,35.45682,0.00375,0.53,1.505,-1.0,0.124856,203.24445026427242,148.33337838635777,0.1710613395416207,4.97024917854851,0.8858391323457772,0.08373282553471846,0.4946533333333333,0.11703992655791969,90.64044326962143,16854.50974146566,33.512463604962385,0.18281002611073394,0.15080063708440095,69844.92836040912,0.08813716709416321,3.961667064403712,0.21177161769136765,9.106819058641975,84.19406105937462,0.17031167857560306,0.18233859982851713,0.3093378622419146
58,158,57.5601,11.0215,69,16.7186,0,94,123,20,128,12,0.98535,58.50836,0.0,0.0,0.17857,4.159,9.37316,0.0,0.0,131.0,35.38065,0.00366,0.54,1.36,-1.0,0.126089,202.71060947204592,148.00863667411403,0.17089710827604518,4.835596449602194,0.885244921238379,0.08365439464833771,0.4937517647058823,0.1168694858792381,92.83832027446059,16876.84719499205,33.61193508572048,0.18228384621528312,0.15088349361476133,69859.2655347869,0.08817766475985343,3.8782041327772303,0.21114098503312645,9.110869984567902,84.25710552489761,0.17099179574015058,0.18273054715387807,0.3080924607680596
59,159,57.5328,11.0131,69,16.2918,0,94,123,20,128,12,0.98411,58.45698,0.0,0.0,0.28571,4.096,9.46552,0.0,0.0,130.0,35.34701,0.00363,0.53,1.387,-1.0,0.134895,202.1927732619004,147.9589348703713,0.170696132548985,4.9417182910613064,0.8808096691519204,0.08368308528217999,0.4937596078431372,0.11659285336896405,88.96387879625102,16723.531956765066,33.72018583321277,0.1819409221629693,0.15082753208194943,69854.771652674,0.08809359000817557,4.578029076507358,0.2105041510708381,9.041473765432098,84.23539518082477,0.1714783020194617,0.18304112289070354,0.3067020468193221
60,160,57.3829,11.0999,68,16.3618,0,94,124,20,128,12,0.97881,58.33534,0.0,0.0,0.21429,4.161,9.44944,0.0,0.0,130.0,35.29854,0.00341,0.52,1.365,-1.0,0.144159,201.69727404943504,148.10925600950023,0.17050635609622108,4.910162181031592,0.880809669151918,0.08361829672637529,0.4940580392156862,0.1161881088667195,89.17358820413929,16488.966480302188,33.53383212619357,0.18125749486608084,0.15034897774749129,69747.23142453864,0.08789453604913605,4.4268529843765485,0.20943123915508036,9.158082561728396,84.22495152861585,0.1717550825567157,0.183302719379144,0.30584272101051374
61,161,57.3452,10.9337,69,15.1452,0,94,124,20,128,12,0.98176,58.32732,0.0,0.0,0.0,4.15,9.52641,0.0,0.0,131.0,35.262,0.004,0.53,1.373,-1.0,0.143635,201.2247561322704,148.1642493869693,0.17023842999658542,4.955084898525418,0.880809669151919,0.08352937562298245,0.49379019607843133,0.11549149125821406,91.22650588492675,16266.444141625758,33.35966265643084,0.18047296610472566,0.1494824927581775,69782.73120872803,0.0877676683517636,4.02091574765913,0.20878883155389974,9.220341435185185,84.2390852652291,0.1718330345197508,0.18336062737807265,0.3053993523097494
62,162,57.368,10.9178,69,16.1951,0,94,124,20,128,12,0.98703,58.40471,0.0,0.0,0.25,4.124,9.38226,0.0,0.0,130.0,35.24192,0.00383,0.53,1.375,-1.0,0.134277,200.77423814290023,148.28618401500353,0.16995686994583564,4.8850779549065955,0.8852449212383742,0.08346367816379972,0.49399686274509796,0.11512930725909137,90.08743115658774,16177.568448891065,33.523037380642364,0.17998109282956548,0.14913546943753173,69379.07721331605,0.08772609803312997,3.8623102880016464,0.2083528331396054,9.144386574074074,84.1983533343958,0.172591858059779,0.18374613768123862,0.3033879322542293
63,163,57.4275,11.2185,69,16.9378,0,94,124,20,128,12,0.99381,58.45261,0.0,0.0,0.39286,4.129,9.37129,0.0,0.0,131.0,35.22778,0.0038,0.52,1.464,-1.0,0.14137,200.3543242965363,148.4334610154957,0.1698523405687229,4.856610068955785,0.8830272951951503,0.08352358421820397,0.4934917647058823,0.11478114937966934,92.5458248298376,16242.791885219716,33.53440517849393,0.17870887227005522,0.149122590771135,69444.28363458547,0.08755944841709005,4.2391687883406055,0.20794155852227728,9.130111882716049,84.2038859344588,0.17400111279235062,0.18433931921179833,0.3009737158433967
64,164,57.5159,10.9192,69,17.7684,0,95,124,20,128,12,0.98534,58.55049,0.0,0.0,0.0,4.127,9.63194,0.0,0.0,131.0,35.26164,0.00385,0.54,1.623,0.1259,0.145964,199.94205332324464,148.46333614645195,0.16967227182229136,4.877076675310953,0.884650710130979,0.08391627615328678,0.4934917647058823,0.11431539321488744,92.93727453287265,16439.58331371739,33.46117222161941,0.1778484122378599,0.14902750152246422,69525.44970594415,0.08739953650716734,4.724793561034706,0.20725344189253417,9.032648533950617,84.2096285003741,0.17483252579116915,0.18473481264039643,0.2986887947593552
65,165,57.5937,11.0762,69,16.3504,0,95,124,20,128,12,0.98572,58.65042,0.0,0.0,0.07143,4.096,9.37655,0.0,0.0,131.0,35.26166,0.00374,0.53,1.528,-1.0,0.144954,199.5627426274981,148.5998841896046,0.1699027387176856,4.839892696170276,0.8852449212383782,0.0845538006708229,0.4934847058823528,0.11392383195702764,90.32831169642262,16345.036056463774,33.31432427300347,0.17708769415302325,0.14896831195432836,69360.84620925621,0.08715007054538651,3.6476338283125576,0.2066089255756432,9.070023148148149,84.13934677772284,0.17557235134005686,0.18545672973641458,0.2949375688888784
66,166,57.6358,11.3703,69,15.3999,0,95,124,20,128,12,1.00339,58.69876,0.0,0.0,0.28571,4.12,9.50439,0.0,0.0,131.0,35.26454,0.00364,0.53,1.601,-1.0,0.145475,199.1950336452267,148.36827920154028,0.17022896994047465,4.840432306635788,0.885244921238379,0.0849523212464096,0.49405019607843126,0.1136899954375646,89.43893586985263,16445.832460888356,33.43246083200714,0.1761272363296595,0.14914984422988078,69270.86988483468,0.08690142191951766,4.260381574043818,0.2061352860648827,9.063078703703704,84.16709227601285,0.17602974580133626,0.1862362948499964,0.29148237690399115
67,167,57.5597,11.3583,69,16.9373,0,95,124,20,128,12,0.9856,58.6026,0.0,0.0,0.53571,4.128,9.75742,0.0,0.0,131.0,35.24468,0.00374,0.53,1.907,-1.0,0.145589,198.8384213868937,148.36516204654166,0.1704584021238158,4.924340076893678,0.8808096691519177,0.08513847110357464,0.49405019607843126,0.11324290837946958,91.32594900021793,16470.331550081955,33.12267482427903,0.17556475476772307,0.14910968002332373,69395.31277473191,0.0865117165723933,4.564599054199954,0.20570623237372979,8.927758487654321,84.25155785179754,0.1760637051732476,0.1865913789008681,0.2867919939678162
68,168,57.752,11.544,70,17.1604,0,95,124,20,128,12,0.96688,58.81084,0.0,0.0,0.0,4.105,9.7448,0.0,0.0,131.0,35.21452,0.00377,0.54,1.796,-1.0,0.127304,198.4980441247533,148.5928293259436,0.17103801392363327,4.860693847832423,0.8852449212383764,0.0854815841171536,0.4934917647058824,0.11298130215582924,92.1931907878703,16791.804380974398,32.96348534101322,0.17597525813500992,0.14915297586156762,69525.53235497036,0.08636473139979786,4.282062540297213,0.20550833549845066,8.962143132716049,84.20530508826617,0.17641580803134654,0.18720334215265752,0.28328845775640754
69,169,57.8544,11.5819,70,16.9796,0,95,124,20,128,12,0.9838,58.94936,0.0,0.0,0.07143,4.138,9.90311,0.0,0.0,131.0,35.15592,0.0036,0.53,2.014,-1.0,0.139102,198.1742170108198,148.6841273321634,0.1710770958989221,4.926887850766741,0.8830272951951486,0.08581009897046508,0.49295033333333155,0.11280771172859476,91.09877689642373,16927.13200080806,32.72999440887828,0.17521958215746075,0.1493924196984422,69599.72647884002,0.08628761286178982,4.534143287939605,0.2049537905788355,8.907310956790123,84.22794952977127,0.17631872171113944,0.1878497531935297,0.27944476264420043
70,170,58.2515,11.4723,70,17.2018,0,95,124,20,128,12,0.99449,59.39509,0.0,0.0,0.0,4.141,9.93653,0.0,0.0,131.0,35.15995,0.00346,0.53,2.117,-1.0,0.136479,197.87395443314742,149.22608445925093,0.17114808183587032,4.9135396260108255,0.8908685955396364,0.08599781861276246,0.49210078431372534,0.11277257627168538,90.54569760674605,17210.011106163558,32.88580265751592,0.1744981882062451,0.14976136678352805,69851.95809936743,0.0862876388954515,5.04335636860854,0.20414589666064806,8.686631944444445,84.15879253534406,0.17635971855843519,0.18851588901945515,0.2752717464528204
71,171,58.4034,11.5004,71,16.2399,0,95,124,21,128,13,0.98627,59.5928,0.0,0.0,0.0,4.096,9.84261,0.0,0.0,131.0,35.25498,0.00378,0.52,1.991,-1.0,0.123603,197.6023655807825,149.61382626678923,0.17118925789286124,4.9829041096015025,0.891897799368071,0.08642747456617056,0.49268117647058823,0.11251982179792261,92.17465944359117,17336.450774370318,32.93309378918307,0.1739230465822848,0.14982887592440622,69955.20204812178,0.08628550515420025,5.519958915039715,0.20380258221138112,8.692901234567902,84.1275497271647,0.17682148050548546,0.18919409149176514,0.271945889908396
72,172,58.579,11.9598,71,15.7732,0,95,124,21,128,13,0.98648,59.79465,0.0,0.0,0.07143,4.108,9.86548,0.0,0.0,131.0,35.34527,0.00381,0.52,1.947,0.12783,0.14388,197.34665460932894,149.93193769129715,0.17189796269979513,4.942274251938939,0.8973622552829689,0.08694997326588175,0.49405019607843126,0.11241187542155026,92.04073899675483,17382.481693601174,33.02997617368345,0.1736994952170111,0.15006181956848155,69886.92285772374,0.08633405037079789,5.005880539055748,0.20339843049481776,8.555796682098766,84.0954193540775,0.17736623703889587,0.19001174660485856,0.2691145013291437
73,173,58.5515,12.1695,71,16.1847,0,95,124,21,128,13,0.99088,59.80556,0.0,0.0,0.03571,4.115,10.26417,0.0,0.0,131.0,35.39833,0.00374,0.53,2.242,-1.0,0.145366,197.1079178437472,150.1690863070067,0.17237753897743804,4.986645794993086,0.8973622552829735,0.08725326085223177,0.49405019607843126,0.11252621688781542,93.10780340853694,17323.063252516276,32.892671561535494,0.17339930462268946,0.1502690982066188,70022.24238574112,0.08620919272307719,5.529045802284823,0.2028297001354108,8.543788580246913,84.10640270969937,0.17679832968951137,0.19042255474969272,0.26588805416591776
74,174,58.8349,11.8919,71,19.3088,0,95,124,21,128,13,1.00134,60.06268,0.0,0.0,0.21429,4.12,10.44426,0.0,0.0,131.0,35.45199,0.00366,0.52,2.082,-1.0,0.133875,196.88113604238077,150.2969296386174,0.17278456945275167,5.03378984023042,0.8979564663903633,0.08744923831165743,0.4940650980392157,0.11231518117712867,90.51838790990688,17659.169961581396,32.75477204499421,0.17315423668628477,0.15015977466367453,70032.86652273085,0.086225273471332,5.391531531002791,0.2021141062370944,8.535445601851851,84.0500407420252,0.17578892620075887,0.19047747460432762,0.2621532573982488
75,175,58.6952,11.9634,71,17.8606,0,96,124,21,128,13,0.98808,59.98189,0.0,0.0,0.10714,4.134,10.20256,0.0,0.0,131.0,35.47606,0.0038,0.53,2.092,-1.0,0.122587,196.6710222195589,150.66486490204665,0.1730618505729688,4.959874423336491,0.903420922305261,0.08761553333750133,0.4951662745098039,0.11196379396176404,91.55528592515589,17486.28260719933,32.834872398847416,0.17306675603645713,0.15028537475218337,70127.36053219678,0.08654899809907393,4.902395378938541,0.20112327654983345,8.497974537037036,84.09149347739162,0.17551806910378012,0.19039165573821437,0.2580905081044961
76,176,58.7666,12.1737,71,16.7374,0,96,124,21,128,13,0.97194,60.07169,0.0,0.0,0.07143,4.133,10.26566,0.0,0.0,131.0,35.52283,0.00373,0.53,2.036,-1.0,0.136443,196.47586014086403,150.59401722357046,0.17329008964120574,4.867223521514578,0.9056385483484893,0.08776927828868705,0.4951741176470589,0.1121154688629393,93.08973628238226,17546.888498882305,32.756018179434314,0.17393511060530625,0.1503748887590561,70041.31993949277,0.08671124510803553,4.266990121241612,0.20058827848027092,8.630883487654321,84.08370912315016,0.1755999966024687,0.19003267378117378,0.2546357183041567
77,177,58.827,12.145,72,17.6188,0,96,124,21,128,13,0.97772,60.12008,0.0,0.0,0.0,4.151,10.44549,0.0,0.0,131.0,35.54041,0.00342,0.52,1.861,-1.0,0.118339,196.2912916414427,151.0738314608865,0.1734106213777503,5.0007153069868835,0.9056385483484896,0.08781452448171859,0.49466901960784315,0.11223114544708808,90.54287842609688,17629.613366675745,32.61223065411603,0.17409746290579103,0.15042993385689232,70092.59959842065,0.0868354184704443,5.026096034446515,0.19998386124253104,8.663001543209877,84.1293788828608,0.17510082370174757,0.18985171998433698,0.25187286927626495
78,178,58.9019,12.2159,72,16.7804,0,96,124,21,128,13,0.98379,60.2452,0.0,0.0,0.0,4.179,10.41862,0.0,0.0,131.0,35.59396,0.0036,0.52,1.913,-1.0,0.123587,196.12320726073318,151.16740877018435,0.17334015460392227,4.983796936015166,0.9056385483484933,0.0879011309295963,0.49465333333333333,0.11183427227529068,93.2091644662839,17758.65336890694,32.48457995756173,0.17424932643064503,0.15023530953520292,70285.79357145434,0.08715105588560791,4.509197585358224,0.19958345995982488,8.735050154320987,84.08274885337066,0.1747124989344557,0.18937555529854533,0.24872703717936562
79,179,58.9994,12.4422,72,16.6776,0,96,124,21,128,13,0.9737,60.36287,0.0,0.0,0.60714,4.167,10.48081,0.0,0.0,132.0,35.66026,0.0034,0.52,1.838,-1.0,0.121591,195.97990856894472,151.40399411083834,0.17352323335096798,4.89132694166493,0.9078561743917225,0.08805177940270029,0.495166274509804,0.11153990569568334,88.8698219896829,17818.93354345851,32.445054984387056,0.17488086767873218,0.15008197104373502,70098.37783027907,0.08740568438417172,4.1102427351723385,0.1991435889461101,8.841145833333334,84.0987500711344,0.17557266156539544,0.18881427421475522,0.24571813582554558
80,180,58.997,12.6577,72,17.3752,0,96,124,21,128,13,0.97974,60.40691,0.0,0.0,0.17857,4.17,10.67581,0.0,0.0,132.0,35.70397,0.00393,0.52,1.81,0.12873,0.107912,195.84359182022536,151.83181787692166,0.1738156479228982,4.930169145656562,0.9078561743917245,0.08811472394212193,0.49538862745098045,0.1111818335550399,89.87434223428632,17727.301245092036,32.515087174780575,0.1746524540681158,0.15001726367711005,70150.14863823906,0.08783557054228515,4.618577558312801,0.19863766923109918,8.873890817901234,84.07110537257961,0.17615514438707247,0.18809107727553198,0.24276614924522583
81,181,58.9426,12.6548,72,18.0577,0,96,124,21,128,13,0.98839,60.40072,0.0,0.0,0.03571,4.192,10.86124,0.0,0.0,132.0,35.733,0.00364,0.52,1.788,-1.0,0.105632,195.7098218426778,151.8085207315745,0.17466416607274174,5.017072768210825,0.9122914264781811,0.08824396033991523,0.49462274509803933,0.11080426554602577,93.11399812709821,17574.187780500866,32.35000968273775,0.17435034754110845,0.14980303407802784,70141.81981501821,0.08803679971525341,4.942652309442022,0.1979012789417065,9.061294367283951,84.06526867590976,0.1755605821308574,0.18711440765559556,0.24054047139685586
82,182,59.0914,12.9947,72,18.1819,0,96,124,21,127,13,0.98386,60.53844,0.0,0.0,0.03571,4.191,10.85859,0.0,0.0,132.0,35.77594,0.00363,0.51,1.793,-1.0,0.096025,195.5872098851609,152.1564647576215,0.17517870072697236,5.0358706225393375,0.9161324674572477,0.08843759778683777,0.49461568627450986,0.11054229849579815,92.7749454835186,17824.78423870611,32.273165855878666,0.174343068876593,0.1495498620481873,70460.954451313,0.08811733243470567,4.8882857569991245,0.19714775305369342,9.119405864197532,84.06433063447578,0.17480393384628168,0.18629875722690972,0.23817345386336267
83,183,59.0471,13.4277,72,18.5893,0,96,124,21,127,13,0.98648,60.53136,0.0,0.0,0.32143,4.193,11.15205,0.0,0.0,132.0,35.8235,0.0036,0.51,1.695,-1.0,0.107665,195.4714415290246,152.09648527414055,0.17532850405253114,5.055020480688993,0.9139148414140178,0.08859020726367782,0.49537058823529406,0.11012599658573774,92.28517301506827,17746.95295314748,32.169843508873456,0.17501044568565396,0.14920236679806045,70110.20129271747,0.08831549690983749,4.698361509922739,0.19655062713466584,9.164930555555555,84.08886922156263,0.174377415026292,0.18579805638856806,0.23486816692388077
84,184,58.9607,14.285,72,19.0787,0,96,124,21,127,13,0.98458,60.45363,0.0,0.0,0.28571,4.247,11.52512,0.0,0.0,132.0,35.88313,0.00368,0.53,2.031,-1.0,0.10526,195.37760142407868,152.18380091901344,0.1754416905207164,5.2244559717368935,0.9122914264781811,0.08872213288877191,0.49657294117647055,0.1097735760055384,92.60629021650145,17839.46744896906,32.14987502863378,0.1755307841887851,0.14851425318644967,70355.74605905343,0.08859457146804516,5.780521094501116,0.19625777719555226,9.248070987654321,84.1740351071028,0.17405444341520715,0.1853633408020104,0.2321319047706932
85,185,59.0175,14.1966,72,19.7571,0,97,124,22,127,14,0.98154,60.51449,0.0,0.0,0.07143,4.245,12.26249,0.0,0.0,132.0,35.91546,0.00343,0.52,1.946,-1.0,0.093362,195.28671756113928,152.32170672638065,0.17516724366684197,5.528772709643355,0.9122914264781862,0.08882920478275008,0.4968407843137255,0.10968985544900318,90.82113010724541,17911.090293962905,31.913285808798708,0.17441517311379304,0.14814568553910448,70209.54603692025,0.08884851384612451,4.773172283314858,0.19610815805494897,9.367380401234568,84.12515181557168,0.17336655959911113,0.18538080071425514,0.229268448616984
86,186,58.863,15.0061,72,21.2682,0,97,124,22,127,14,0.97417,60.35026,0.0,0.0,0.07143,4.323,12.18363,0.0,0.0,132.0,35.91994,0.00352,0.51,1.758,-1.0,0.086616,195.20935611348543,152.87961119615966,0.17517540058338968,5.441854601806415,0.9056385483484858,0.08913726747944006,0.49683294117647064,0.10955304488036921,92.83912710244508,17912.489893883147,31.933933587721835,0.1737634642906004,0.14762623089524987,70250.11836507444,0.08944009055151547,4.48104706244153,0.19625809313174206,9.581114969135802,84.25861064322007,0.1738309701012859,0.18516112814202745,0.2262852561422131
87,187,58.469,15.616,70,23.5812,0,97,124,22,127,13,0.98372,59.87864,0.0,0.0,0.07143,4.483,12.87823,0.0,0.0,132.0,35.9324,0.00372,0.51,1.668,-1.0,0.082671,195.13153370576046,152.80668113813462,0.17502260475333395,5.641028717327358,0.8852449212383808,0.08931230850205563,0.49679607843137263,0.10918402988601403,92.76265298303954,18020.800993461013,31.936196786385995,0.17312796012869916,0.1469693628094229,70330.92864074945,0.09017226060743543,4.602003567319556,0.1963250143159239,9.687403549382717,84.4887762984163,0.1740060909146953,0.18428532954904564,0.22262430254498589
88,188,58.6264,15.1355,71,22.9626,0,97,124,22,127,14,0.98068,60.052,0.0,0.0,0.17857,4.401,13.40224,0.0,0.0,132.0,35.93616,0.00357,0.51,1.657,0.12989,0.078915,195.06096573581067,152.88430260251016,0.17494057740671604,5.858007216898998,0.889085962217445,0.08942011106881044,0.49683294117647064,0.10910769871493686,92.93746845212402,18122.56480422011,31.696845914110728,0.17304989415883,0.14644169908493762,70432.7152069651,0.09070137389497392,3.7568791813251923,0.19601477559917627,9.865885416666666,84.39362052631506,0.17407485428377512,0.1834787839744034,0.21978715679795927
89,189,59.0327,15.1089,72,22.7923,0,97,124,22,127,14,0.9661,60.48455,0.0,0.0,0.17857,4.373,12.98991,0.0,0.0,132.0,36.00581,0.00379,0.51,1.671,-1.0,0.075016,194.98338113646346,152.99576380113632,0.17419561784002924,5.6661014662303115,0.9056385483484911,0.08959354235063252,0.4966027450980393,0.10906907412092076,89.52464092102981,18427.037163848814,31.76008285710841,0.1735480765714298,0.14610319683009038,70570.11679908686,0.09113057348849621,3.4333209884091636,0.19584482316126425,9.866801697530864,84.24819704852527,0.17381298702872103,0.18290786168471587,0.2162876887401425
90,190,59.0687,14.8769,72,21.5634,0,97,124,22,127,14,0.98498,60.52883,0.0,0.0,0.07143,4.391,12.96784,0.0,0.0,132.0,36.09726,0.00368,0.51,1.891,-1.0,0.092084,194.91630767431258,153.1803941233672,0.1739937582998044,5.566565464792171,0.9040151334126589,0.08979524190323147,0.4984705882352941,0.10902047876255087,92.4202360050124,18479.23379662028,31.595361215096933,0.17260141857707423,0.1453414399997153,70617.44269186273,0.09158311119857006,3.5968540684415053,0.19582835874977225,9.797019675925926,84.2041112061867,0.17339349895942568,0.18229662118221107,0.21324172578191913
