,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,temporal,contrast,cubcol.0.3,cubrow.1.0,cubrow.0.6,cubrow.0.5,cubcol.0,noise,cubcol.1.0,tone,saturation,blur,cubcol.0.5,fft,color_fulness,cubrow.0,movement,cubrow.0.3,cubcol.0.6,uhdhdsim,staticness,blockiness
45,145,57.7549,12.3773,84,15.4709,0,96,124,32,128,23,0.98873,64.65452,0.0,0.0,0.03571,4.048,10.66884,0.0,0.0,138.0,35.97649,0.00821,2.08,1.351,-1.0,0.0,6.342678265506812,91.66685735513558,0.19260691680933187,0.10100384980870379,0.16794330216137246,0.19011585570461792,0.32578289363018137,2.130052266887006,0.10074141835510671,0.5007623529411764,31.652436621395157,19684.15161642292,0.19276472274877388,71179.34774370387,144.24931064714278,0.22517661399501585,8.08738425925926,0.13935387862943513,0.21214984968472156,82.98971359794976,204.91132563960056,5.096265117792668
46,146,57.674,12.4661,84,15.0685,0,96,124,32,128,23,0.98933,64.58389,0.0,0.0,0.0,4.053,10.62612,0.0,0.0,138.0,35.97865,0.00868,2.08,1.329,-1.0,0.0,6.328725086494262,92.38958985147777,0.19154119546585902,0.10122418110851905,0.1677061032521995,0.18990732612961597,0.32653366744098744,2.1250228036931476,0.10126178586787443,0.5008517647058823,31.731314765082463,19607.712449808703,0.19273704430350333,71301.63983288687,144.23863755932845,0.2248640173966088,8.139805169753087,0.13883736343561326,0.21156911700493525,83.03484834984665,204.32852901802224,5.250295737997923
47,147,57.5542,12.1212,84,14.8661,0,96,124,32,128,23,0.98317,64.49184,0.0,0.0,0.0,4.059,10.70105,0.0,0.0,138.0,35.96987,0.00869,2.08,1.325,-1.0,0.0,6.427393018330875,92.07982307964397,0.19073634691748678,0.10146568937171728,0.16731755829239972,0.18981504396661086,0.32708516329473414,2.1211817627140834,0.10129115306931166,0.5004945098039216,31.507688357506268,19241.574638548005,0.19327993912651906,70996.26320680096,144.1271243984992,0.22468791886288877,8.235677083333334,0.13838579205245263,0.21116412207879456,83.04490032112822,203.7332264562932,6.106774205087116
48,148,57.641,12.1088,84,14.7067,0,96,124,32,128,23,0.98753,64.57438,0.0,0.0,0.0,4.003,10.40539,0.0,0.0,138.0,35.971,0.00843,2.06,1.336,0.12564,0.0,6.388573852438082,92.5558766386808,0.18985585018455495,0.10150662807655902,0.1671390444147887,0.18993129005434642,0.32690957325968684,2.1322698929302386,0.10137986404888395,0.5005243137254902,31.69054196204668,19337.223415937424,0.19375551041139644,70995.90727173354,144.12796562054115,0.22452229348083239,8.273823302469136,0.13815527247255488,0.21042815901056086,82.98335164015492,203.16115888416928,5.426202855079227
49,149,57.5374,12.2673,84,15.5338,0,96,124,32,128,23,0.98109,64.45872,0.0,0.0,0.07143,4.01,10.39443,0.0,0.0,138.0,35.96082,0.00791,2.07,1.368,-1.0,0.0,6.325057158486994,92.50324591022687,0.1894265547042197,0.10163237891691602,0.1668798172684685,0.1898448499423516,0.327228876741733,2.1306464779944037,0.10151444697004035,0.5007545098039216,31.599428153332372,19219.427481295897,0.19365332620999423,70758.39318387659,144.08732292624518,0.22424778792094513,8.380401234567902,0.1377816629636436,0.2096898670073997,83.01302918891288,202.57520532826007,5.22435663405915
50,150,57.3323,12.2598,83,15.6167,0,96,124,31,128,23,0.98649,64.25097,0.0,0.0,0.03571,4.047,10.531,0.0,0.0,138.0,35.9382,0.0088,2.07,1.245,-1.0,0.0,6.342785445837984,92.98751299219019,0.18879770025455933,0.10193453655525136,0.16644705355644168,0.18965939468237303,0.3278605529921869,2.109658639776895,0.1019262611015478,0.5005094117647059,31.469663078402295,19004.187062679117,0.19359917949899902,70779.83338271911,144.33529254410536,0.22369716645271712,8.639612268518519,0.13734406305770966,0.20939465928676237,83.08186765828033,202.00383248252567,5.55945992227267
51,151,57.2872,12.2375,83,16.6563,0,96,124,31,128,23,0.98118,64.21191,0.0,0.0,0.07143,4.047,10.52584,0.0,0.0,138.0,35.93762,0.00837,2.05,1.312,-1.0,0.0,6.319459109160844,92.21066330056387,0.18824034807449724,0.10200119198047027,0.16614562710352743,0.18953841902105273,0.32810539880191386,2.1300522668870054,0.10219100714056004,0.5005172549019609,31.589673265998748,18714.571568846848,0.1939282413471688,70554.68871921746,143.89546379828084,0.22311016415167545,8.699845679012345,0.13689751626937766,0.20898768173613846,83.00888796019385,201.41799351314373,5.270519744425906
52,152,57.1902,11.985,83,15.2595,0,96,124,31,128,23,0.99069,64.10465,0.0,0.0,0.0,4.022,10.50313,0.0,0.0,138.0,35.92246,0.00846,2.05,1.325,-1.0,0.0,6.347436047739594,91.1211370964777,0.18767815211126723,0.10202197263707853,0.16573315338891723,0.18932216423772333,0.3282271396521246,2.1322698929302395,0.1023806042538772,0.5004796078431372,31.345258171175733,18544.72213561492,0.19447047793225397,70542.93857779709,143.9556459878079,0.22269351221418202,8.767264660493828,0.13644052699205753,0.20937124022785297,83.02948760887622,200.8380978016242,5.5350862366949585
53,153,56.9462,12.4348,83,15.2715,0,96,124,31,128,23,0.98746,63.87973,0.0,0.0,0.32143,4.024,10.28826,0.0,0.0,138.0,35.89782,0.00875,2.06,1.323,-1.0,0.0,6.266277773919513,91.2178295203781,0.18730655057056064,0.10206567949599493,0.16551502157659745,0.1893067539490567,0.32845038740057375,2.1151230956917915,0.10253686076534906,0.5004192156862745,31.425074259440105,17991.000760767514,0.1950342512658342,70071.74170445325,143.89186491215222,0.2223392952801709,8.773292824074074,0.13615105656336254,0.2099027114849387,83.10118502928476,200.25199568193494,4.996114549990466
54,154,56.9706,12.035,83,16.4304,0,96,124,31,128,23,0.98547,63.91726,0.0,0.0,0.0,4.039,10.67635,0.0,0.0,138.0,35.87408,0.00874,2.04,1.297,-1.0,0.0,6.319473150626702,91.19751424615242,0.18688401239386937,0.10225740754931888,0.16515854787912476,0.18905025760263083,0.3280211539860445,2.1316756818228364,0.10262375459760012,0.5001811764705882,31.5061875331549,17840.328654663663,0.19558877441748937,69976.17651255257,144.08083019944843,0.22197566002292007,8.761863425925926,0.13571784481243165,0.2096271379680568,83.04927951560826,199.6895354624042,5.450548780868109
55,155,57.0787,12.0345,83,15.2349,0,96,124,31,128,23,0.99003,63.975,0.0,0.0,0.14286,4.095,10.33486,0.0,0.0,138.0,35.8501,0.0084,2.07,1.288,-1.0,1e-06,6.247251028682989,91.1194019723896,0.1865271915129031,0.10270679924217978,0.16496293587467342,0.1890194424384439,0.3271265186874442,2.1262112259079426,0.10274172893073244,0.5001811764705882,31.31023849675685,18035.749700577046,0.19563593638259266,69972.44664905519,143.7921092947495,0.2216710042686516,8.963445216049383,0.13540454155583925,0.20933814904109935,83.0732165150229,199.11089955282304,4.788648954409257
56,156,56.9628,12.0744,83,15.0675,0,96,124,31,128,23,0.98665,63.86599,0.0,0.0,0.0,4.077,10.33745,0.0,0.0,138.0,35.80186,0.00833,2.06,1.292,0.12629,0.0,6.258564874746403,92.69984884803034,0.1868386250184139,0.1030626050266463,0.16480130832789244,0.18907514140789305,0.3264026029626073,2.132269892930238,0.10290033055890058,0.49994392156862744,31.331323505919656,17683.50120455814,0.19558084515133367,69854.73542644829,143.7528600352472,0.22133171821366113,9.014612268518519,0.13515789134892414,0.209024141764896,83.09551721712154,198.53956725467117,4.9668224796403395
57,157,56.7707,11.604,83,16.1982,0,96,124,31,128,23,0.98944,63.67725,0.0,0.0,0.07143,4.09,10.37368,0.0,0.0,138.0,35.74504,0.00832,2.05,1.262,-1.0,0.0,6.307071462320112,92.28718135694677,0.18752607527988296,0.10331657079395254,0.16468621490148408,0.18921940799232526,0.32553964411352915,2.1290230630585767,0.10284681896859874,0.4999141176470588,31.25822184998312,17404.797484739713,0.1955048781517289,69742.77440419579,143.93627249623407,0.22091641674561957,9.024691358024691,0.13480233663227087,0.20839077403513162,83.11095953111106,197.968334358652,5.035465422274106
58,158,56.7021,11.7737,83,15.1953,0,96,124,31,128,23,0.98117,63.55293,0.0,0.0,0.0,4.074,9.97431,0.0,0.0,138.0,35.66249,0.00833,2.05,1.288,-1.0,0.0,6.1598806297222986,92.29412511155431,0.18824858266280803,0.10337665172190952,0.1647641515675379,0.18963738741659758,0.32414626784083145,2.1284288519511705,0.10280376129840837,0.49914117647058825,31.33878392349055,17441.511407289367,0.19534765576813817,69759.19952897549,143.64782414076657,0.22039943461393857,9.029417438271604,0.13471781848769446,0.2078661343902518,83.16120563064743,197.40895218666813,5.089725701219785
59,159,56.6619,11.7382,83,14.7252,0,96,124,31,128,23,0.98108,63.49689,0.0,0.0,0.0,4.034,10.12542,0.0,0.0,138.0,35.62394,0.00831,2.05,1.325,-1.0,0.0,6.299083843891629,92.94682462048695,0.1887084072908241,0.10328155869900156,0.16468065953305255,0.1899382734165374,0.3226337909617428,2.121775973821481,0.10285638679768215,0.49934784313725494,31.441130461516202,17284.83164746763,0.19518476808517818,69749.89754734084,143.87450402166525,0.21987361916298417,8.97120949074074,0.1344858136541398,0.20751764791458854,83.14981725415811,196.86468732122552,5.42133494841699
60,160,56.5231,11.8678,82,15.0343,0,96,124,31,128,23,0.97878,63.38067,0.0,0.0,0.10714,4.085,10.0891,0.0,0.0,137.0,35.56936,0.00867,2.05,1.316,-1.0,0.0,6.267158571160455,90.88363628937637,0.18907230869697067,0.10323161409593562,0.16411574453164068,0.1902229087060674,0.3216426785951788,2.1157173067991883,0.10271466785049774,0.4993418431372548,31.280823319046586,17061.086856329,0.1950014774148089,69705.18525259783,143.93586218362876,0.21887399842350047,9.06616512345679,0.13403814208178444,0.2069036427840745,83.1494479314076,196.3552854566454,5.128338177564336
61,161,56.501,11.6656,83,13.9644,0,96,124,31,128,23,0.98066,63.3797,0.0,0.0,0.0,4.069,10.19696,0.0,0.0,137.0,35.52977,0.0084,2.05,1.29,-1.0,0.0,6.3019207075231805,92.94465132568678,0.18924951549055846,0.10323999867122828,0.16313620432540507,0.1902323239750235,0.32096956983209446,2.1173407217350193,0.10250890202007656,0.49911764705882355,31.13972661524643,16847.364020572546,0.19474196613304254,69775.46246956484,144.16353103851276,0.21832608506882875,9.133198302469136,0.13324574493216138,0.20598773950155308,83.15907585291748,195.85768518238316,5.013014758049083
62,162,56.5412,11.6196,83,15.1581,0,96,124,31,128,23,0.98176,63.4573,0.0,0.0,0.03571,4.022,10.02141,0.0,0.0,137.0,35.50451,0.00879,2.04,1.287,-1.0,0.0,6.210832454885948,92.89211552270324,0.19004171994358787,0.10322954732769511,0.16268155262336825,0.1906032456583625,0.31881782702585554,2.124587810972112,0.10250610197851168,0.4990878431372549,31.284133345992476,16752.415030023192,0.1945248419535878,69372.17803733175,144.28258964561655,0.21795780999529243,9.038966049382717,0.1328764680993665,0.205449860684777,83.11749353521414,195.38592534102665,4.475385147687205
63,163,56.5791,11.9164,83,15.5245,0,96,124,31,128,23,0.98862,63.48726,0.0,0.0,0.14286,4.031,9.97987,0.0,0.0,138.0,35.49006,0.00845,2.04,1.328,-1.0,0.0,6.176497276135485,93.08389205987413,0.19142906137838928,0.10315205158305496,0.1625739314723214,0.1911806418106924,0.3163539976211541,2.11571730679919,0.10249117825676415,0.49885764705882363,31.294776257173513,16828.32233278665,0.19445840708453055,69423.41632014458,144.5078621148934,0.21757244957289384,9.027777777777779,0.13247544763025454,0.20418338473527797,83.12401790408256,194.9435482229145,4.566173883175831
64,164,56.664,11.6092,83,16.4341,0,96,124,31,128,23,0.98308,63.58097,0.0,0.0,0.0,4.047,10.23846,0.0,0.0,138.0,35.52744,0.00879,2.04,1.335,0.125,0.0,6.164728225947535,93.0366509963754,0.19225658289214945,0.10307987930673751,0.1624306339701728,0.19156990595145687,0.31393915208875484,2.1102528508842933,0.10281319351327758,0.49937058823529407,31.237711588541668,17013.18729226143,0.19437466145297375,69415.79521901748,144.5079217831403,0.21688688820959945,8.931278935185185,0.13201161709686968,0.20332852516678177,83.13558264971849,194.51135841694386,5.501340375927697
65,165,56.7241,11.7545,83,15.155,0,96,124,31,128,23,0.98389,63.6797,0.0,0.0,0.03571,4.013,9.97272,0.0,0.0,138.0,35.53051,0.00823,2.04,1.397,-1.0,0.0,6.145604672456849,92.92411226045674,0.19302726815854782,0.10280648503054553,0.16238716408615,0.19226562984875398,0.31023565378763723,2.1190437458640345,0.10338727858967582,0.4994074509803921,31.10912012170862,16939.572775332934,0.1946039100791946,69333.02789852177,144.69405301561403,0.2163194477640905,8.945505401234568,0.1316873352731565,0.20259470993588072,83.07211653835269,194.10915962996148,4.939941209080184
66,166,56.7575,12.0853,83,14.1114,0,96,124,31,128,23,0.99436,63.71609,0.0,0.0,0.14286,4.006,10.09069,0.0,0.0,138.0,35.53554,0.00808,2.05,1.546,-1.0,0.0,6.133986738355991,89.13163099396861,0.19358818803239589,0.10260466925021519,0.16254222002401042,0.19305551009643873,0.30669295692641296,2.113499680755958,0.10371508107135649,0.4998835294117648,31.222002382631654,17033.049733156637,0.1949203992541725,69259.11487613882,144.56642678086817,0.2158251739484024,8.940200617283951,0.13150981985559299,0.2016418425509636,83.10218880038362,193.72461402527236,4.710004991730916
67,167,56.6689,12.0306,83,15.6153,0,96,124,31,128,23,0.98454,63.60573,0.0,0.0,0.10714,4.059,10.37474,0.0,0.0,138.0,35.51582,0.00796,2.05,1.572,-1.0,0.0,6.2100941942113375,91.62355553514756,0.19366511922947666,0.10229275637064585,0.16244083834919812,0.19336943585766111,0.30200299775837053,2.0959178907964744,0.10389781915215913,0.4990956862745099,30.94460908866223,17032.449171851895,0.1951850438930339,69264.06065596356,144.42833855754756,0.2153915921377808,8.831886574074074,0.13106113008365758,0.20097805805282073,83.183772179777,193.34661056809108,5.067997868346503
68,168,56.8717,12.2292,83,15.9819,0,96,124,31,128,23,0.97318,63.81649,0.0,0.0,0.0,4.028,10.32717,0.0,0.0,138.0,35.49058,0.00807,2.04,1.581,-1.0,0.0,6.1486160785228705,91.38288808454695,0.19411751727032342,0.1021822580942374,0.1624376174702101,0.19397130082730638,0.2984577375638405,2.1047883949693973,0.10421551166004159,0.49926347058823406,30.821602150245948,17367.89079527672,0.19569223445587186,69475.65180674476,144.62919009019294,0.21527709780202747,8.85792824074074,0.13084631452342652,0.20120572036672754,83.14731650283241,192.98196715277106,4.676954087532367
69,169,56.9348,12.2447,83,15.5312,0,96,124,31,128,23,0.98501,63.92342,0.0,0.0,0.0,4.061,10.49589,0.0,0.0,138.0,35.43436,0.00782,2.03,1.683,-1.0,0.0,6.1965731373977455,91.83825422776107,0.19386907756675784,0.10210242575109611,0.1626790322576013,0.19465146882651177,0.29454649176467307,2.095917890796476,0.104452584659977,0.49833254901960794,30.62460402500482,17494.606760645707,0.1956639346634486,69509.36106580937,144.58607517495957,0.21476495543016358,8.821228780864198,0.13076960852882605,0.20050463496271476,83.17742103406763,192.63965209342757,4.585682490105988
70,170,57.2952,12.1572,84,15.6394,0,96,124,31,128,23,0.98959,64.35998,0.0,0.0,0.0,4.03,10.5108,0.0,0.0,139.0,35.44652,0.00798,2.03,1.652,-1.0,0.0,6.173287952942788,92.38434750261166,0.19380921642901094,0.10213666631927312,0.16301128790009686,0.1953106277476892,0.29034664829015683,2.109223647055856,0.10459484746362223,0.4976513725490197,30.785413012092494,17769.28503004734,0.19568109603261558,69743.77285735114,145.2324158462347,0.21410741413635032,8.596595293209877,0.13074991431093277,0.19970021401161306,83.11751952921955,192.31841374964077,5.713586903785614
71,171,57.4471,12.1597,84,15.1295,0,96,124,31,128,23,0.98509,64.57263,0.0,0.0,0.0,4.011,10.43945,0.0,0.0,139.0,35.54943,0.00779,2.03,1.878,-1.0,0.0,6.2762507617184315,93.0495609096461,0.19420014611917283,0.10203287648521403,0.1629983750672144,0.19596301604409988,0.28696293788258254,2.113499680755958,0.10500543680396918,0.49826941176470596,30.83328793372637,17895.0332731867,0.19566726434087844,69811.45368434982,145.70906294998645,0.21382250501608982,8.592351466049383,0.13063933038069317,0.19908338691661467,83.08495594249807,192.0275510985697,5.802996672299683
72,172,57.5927,12.6184,84,14.5516,0,96,124,31,128,23,0.98326,64.76106,0.0,0.0,0.0,4.036,10.44041,0.0,0.0,139.0,35.6452,0.00809,2.03,1.758,0.125,0.0,6.231392387990584,93.13818370789494,0.19487831551412702,0.10201148001316417,0.1632400182719343,0.19682718056907691,0.284008407942261,2.1163115179065857,0.10550162785530132,0.4990956862745099,30.92432544849537,17946.126662176084,0.19621989772386683,69795.70310895886,145.94337129238204,0.21353001300127122,8.450569058641975,0.1306262687767427,0.1989169717762372,83.06055560168807,191.7585886046059,5.168057992864129
73,173,57.5724,12.8559,84,14.9135,0,96,124,32,128,23,0.98731,64.77465,0.0,0.0,0.0,4.017,10.83836,0.0,0.0,139.0,35.70261,0.00806,2.01,1.858,-1.0,0.0,6.245995656519074,93.20307449246171,0.19441458090742794,0.1018964151673447,0.16337088357705118,0.19728344978140108,0.28059630663242396,2.112470476927523,0.1058935556006237,0.4996823529411765,30.8136018352744,17872.99631536396,0.19667038307705084,69856.55764531383,146.1665530317249,0.2130455591281924,8.448543595679013,0.13081171525038904,0.19856070956314234,83.06805931182254,191.50631528585168,6.140489652138515
74,174,57.8212,12.5338,85,17.4708,0,97,124,32,128,23,0.99254,65.02744,0.0,0.0,0.07143,4.036,11.04099,0.0,0.0,139.0,35.76027,0.00793,2.02,1.844,-1.0,0.0,6.291614672542908,93.07513286608729,0.19346624664223272,0.10189073398733414,0.1631678689039396,0.19738642084423907,0.27673913572890807,2.1052233876904327,0.10608336514827735,0.5000877254901951,30.689615697036555,18216.7741989954,0.19704889544375698,69976.7185124687,146.36424135017444,0.21238577277873794,8.44285300925926,0.13060313005258897,0.19828015784681516,83.02599204180814,191.2664860152501,6.088848924588634
75,175,57.701,12.5697,85,16.5547,0,97,124,32,128,23,0.98761,64.96454,0.0,0.0,0.03571,4.056,10.7671,0.0,0.0,139.0,35.7898,0.00843,2.02,1.782,-1.0,0.0,6.237700500665949,92.9975847037475,0.19327311383216317,0.10208948302555106,0.1631883153588977,0.1973531410396377,0.2726589071073207,2.107441013733665,0.10623895010402426,0.5002188235294118,30.7641221034674,18035.956635071056,0.19738839308438297,69994.2902337862,146.6646833758449,0.21151905795992615,8.401523919753087,0.13034990825424464,0.1980367086609836,83.04841830991529,191.04180616692932,5.7029709938182975
76,176,57.7548,12.8169,85,15.5102,0,97,124,32,128,23,0.97659,65.04681,0.0,0.0,0.0,4.066,10.79931,0.0,0.0,139.0,35.84324,0.00821,2.01,1.712,-1.0,0.0,6.108732583734386,93.25495825929856,0.19342787499618266,0.10223956463054887,0.16324314707787088,0.19706955938098206,0.2690549621264643,2.1096586397768973,0.10641177467855707,0.500196862745098,30.702437412591628,18091.192454191852,0.1976322022301361,69887.54889207469,146.60947026558344,0.21105971366359425,8.516637731481481,0.13056165814202203,0.19864624103039097,83.04496612700368,190.82945851776898,5.400979299367292
77,177,57.803,12.784,85,16.09,0,97,124,32,128,24,0.97993,65.07586,0.0,0.0,0.0,4.088,11.01319,0.0,0.0,139.0,35.86855,0.00776,2.02,1.799,-1.0,0.0,6.2790476735102105,91.9827090571188,0.1929365996544995,0.10234357068720572,0.16324979795687852,0.19691047075350915,0.266117812174288,2.10803522484106,0.10649159185912185,0.5001890196078431,30.5756534529321,18157.478602847907,0.19769436489768258,69984.93153283867,146.95345493596437,0.2104106610608984,8.553674768518519,0.13069307404468522,0.19869284220312713,83.09154358197003,190.63485161563418,5.8605314711043786
78,178,57.8777,12.8092,85,15.1773,0,97,124,32,128,24,0.98401,65.2172,0.0,0.0,0.0,4.114,10.98414,0.0,0.0,139.0,35.93125,0.0078,2.02,1.741,-1.0,0.0,6.247981284065182,93.05668623506908,0.192685279549579,0.1025652995564176,0.16304053756753195,0.1964684319541626,0.2627967795062046,2.1080352248410628,0.10655535009140617,0.5001882352941176,30.473082930953417,18290.61130880628,0.1975972510327015,70181.06010602899,147.0167814304583,0.20997264346876687,8.624903549382717,0.1303395998673782,0.19875195665253126,83.05385519210986,190.45924882705228,4.603086185027177
79,179,57.9638,13.029,85,15.0663,0,97,124,32,128,24,0.97995,65.33181,0.0,0.0,0.39286,4.102,11.00753,0.0,0.0,139.0,36.00423,0.00791,2.0,1.69,-1.0,0.0,6.1227622518429206,92.69489577072333,0.1935633558165388,0.1027954638194754,0.1628409013585169,0.19596977369120372,0.2596388005610244,2.1041941838620013,0.10664800810912639,0.50068,30.442106458875866,18339.188891139394,0.1977932556576789,69894.57280546821,147.36054635058724,0.20948920940793922,8.70018325617284,0.1300800587897774,0.19916359134945336,83.06370686413251,190.28683721552406,5.499601052091732
80,180,57.9576,13.2866,85,15.6574,0,97,124,32,128,24,0.98137,65.37559,0.0,0.0,0.0,4.112,11.19783,0.0,0.0,139.0,36.05628,0.00805,2.01,1.614,0.12526,0.0,6.147902024196996,92.77715189290228,0.19421844539384683,0.10311964036350134,0.16268058453149278,0.19527293432275816,0.25644723918397294,2.1035999727546035,0.10672520025114834,0.5007545098039217,30.516080879870756,18252.41471686005,0.19807225872251924,69931.57392083379,147.68489576571096,0.20900382887796,8.738184799382717,0.12985679316576676,0.19873135443984596,83.04226649296024,190.13810746336597,5.696038625893764
81,181,57.9001,13.2804,85,16.3815,0,97,124,32,128,24,0.98683,65.3705,0.0,0.0,0.0,4.136,11.41607,0.0,0.0,139.0,36.09088,0.00773,2.01,1.682,-1.0,0.0,6.24525420385195,93.28924419120933,0.19374848689552895,0.1032579644672608,0.1623933473278536,0.19435864201438602,0.2539806289804036,2.097026703818093,0.10678856803532241,0.500286274509804,30.38096449110243,18110.256783232,0.19873944402094157,69962.83757735301,147.68264181019842,0.2083210613916197,8.911988811728396,0.12955391580739992,0.1982334440818386,83.03851567086255,190.00371701041928,5.605116558217003
82,182,58.0381,13.6257,86,16.6033,0,97,124,32,128,24,0.98356,65.49651,0.0,0.0,0.0,4.114,11.40878,0.0,0.0,139.0,36.14062,0.00802,2.01,1.75,-1.0,0.0,6.287264909209747,92.78087746949805,0.1931586197029456,0.10334508166806836,0.16205643224503694,0.19361544692795327,0.25136988833738955,2.1035999727546018,0.1069175230374125,0.5005243137254902,30.319432953257618,18343.254280487312,0.1990806357244366,70245.66896381047,147.93023656226922,0.20765099238277004,8.969376929012345,0.12941090487859447,0.19802075584032452,83.03768332562697,189.86998133704128,5.369900903934587
83,183,57.9679,14.1402,86,17.1225,0,98,124,32,128,24,0.98563,65.48236,0.0,0.0,0.07143,4.123,11.70752,0.0,0.0,139.0,36.19415,0.00794,2.01,1.733,-1.0,1e-06,6.300333957789942,93.32773508772503,0.19289525555873493,0.10354754416505982,0.16165579528537427,0.19310646904633183,0.247902638520932,2.0959178907964766,0.10705511215560978,0.5013278431372549,30.227167388539257,18253.533548319512,0.19923333043695632,69924.58205744921,148.07219131572305,0.20715050872698296,9.014419367283951,0.1291274214179687,0.19840335071510976,83.05987992892358,189.74526627659026,5.500604308482074
84,184,57.8733,15.1324,86,17.3196,0,98,124,32,128,24,0.98556,65.39779,0.0,0.0,0.03571,4.193,12.14797,0.0,0.0,139.0,36.2595,0.00777,2.01,2.024,-1.0,0.0,6.497949940343641,93.20994571688634,0.19272554430922503,0.10380217528842543,0.16091212818578732,0.19266930973061924,0.24490764465439563,2.0843947678592865,0.10718487902136453,0.5016333333333334,30.230483066888503,18358.729569351843,0.19935126793169683,70111.65274679552,148.0971713804497,0.20690260707518657,9.107349537037036,0.12881342108187024,0.198631083418987,83.15382195282581,189.63224473145533,6.036983823651195
85,185,57.9197,15.0241,86,17.8233,0,98,124,32,128,24,0.98046,65.44883,0.0,0.0,0.0,4.184,13.00026,0.0,0.0,139.0,36.29837,0.00758,2.0,1.98,-1.0,1e-06,6.8444334880526485,93.45299492069674,0.19206776210507415,0.10403443131587718,0.16048700912368444,0.1926348340686303,0.24183688300196432,2.088076590451984,0.10728123920572388,0.5019615686274509,30.018644544813366,18418.140919524216,0.19896079889612137,70001.66420415553,148.2211068063385,0.20681702742432495,9.232783564814815,0.12877438024175528,0.19733712178165322,83.11392451903959,189.52913036391215,5.839383495728384
86,186,57.762,15.9391,85,19.6511,0,98,124,32,128,24,0.97804,65.26544,0.0,0.0,0.03571,4.292,12.90439,0.0,0.0,139.0,36.30896,0.00742,2.0,1.872,-1.0,1e-06,6.7330891226264376,92.23586976486172,0.19252958954705082,0.10450854027042766,0.15983189661156727,0.19238006084590248,0.23878975098032765,2.0555656292972846,0.10760703040605916,0.5023992156862744,30.027063817153742,18403.693160772447,0.1989159892835231,70035.03608185862,148.7840194698761,0.20696668473511337,9.457706404320987,0.12852001216145406,0.19658224448977027,83.2448456718238,189.4308841563098,4.4728274960907655
87,187,57.3506,16.6268,83,21.899,0,98,124,32,128,24,0.98407,64.76718,0.0,0.0,0.0,4.487,13.68534,0.0,0.0,139.0,36.32725,0.00805,1.99,1.747,-1.0,1e-06,6.872989675215385,92.97221869518053,0.19281215612829328,0.10507800267991584,0.15905132854431706,0.1914785423116871,0.2349764955296862,2.0103431229906,0.10765061973275786,0.5021909803921568,30.028986424575617,18486.8442788646,0.19866229288719617,70123.07649453125,148.60659319476136,0.20697066060453073,9.566454475308642,0.12803108875186406,0.19581325413266337,83.4651263105496,189.34898778916775,5.469050419336083
88,188,57.5028,16.0553,84,20.5714,0,98,124,32,128,24,0.98041,64.9455,0.0,0.0,0.10714,4.431,14.27965,0.0,0.0,139.0,36.33949,0.00806,1.99,1.788,0.12654,1e-06,7.118540690333095,92.55747629870979,0.19289011484854082,0.10542609183778452,0.1584535163886742,0.19066269181240278,0.23195380597875662,2.0232138865289535,0.1076573856306147,0.5022243137254903,29.830974060812114,18582.590470447718,0.19851001089752224,70166.66839260884,148.6934079272987,0.20662441827639763,9.722511574074074,0.12778934262213368,0.19564339907656922,83.3767158318044,189.26005998780406,4.6291929192558285
89,189,57.9259,15.9808,85,20.6766,0,98,124,32,128,24,0.97238,65.4,0.0,0.0,0.03571,4.329,13.78674,0.0,0.0,139.0,36.41691,0.00813,2.0,1.655,-1.0,1e-06,6.914186313874775,93.38893378857803,0.192719206773928,0.10575604404118737,0.15800528703297026,0.19004384009342667,0.2284821095605485,2.0506953844897904,0.1076450493333513,0.5052643137254902,29.892551186644,18873.61179027634,0.1977987485003231,70265.40951921645,148.90862832695322,0.2064092197248081,9.739486882716049,0.12760426589578427,0.19583680267118117,83.23936200240409,189.17407544232245,4.560316258512976
90,190,57.9669,15.6916,85,19.5546,0,98,124,32,128,24,0.98628,65.45222,0.0,0.0,0.03571,4.353,13.72481,0.0,0.0,139.0,36.51191,0.00764,2.01,1.705,-1.0,1e-06,6.780794500736178,93.1080580860802,0.19243126787094872,0.10611293537168265,0.15722862268562005,0.18939775082157048,0.22528848775465546,2.0424190914242675,0.10774793572751798,0.5069835294117647,29.75000998414593,18930.49440660839,0.19761069857373514,70414.23508632966,148.89472283089071,0.20639902958114414,9.647810570987655,0.127425744607342,0.19485402833515328,83.19658590856443,189.0967536288409,4.368167307540751
