,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,temporal,cubrow.0.6,cubrow.1.0,cubcol.0.6,uhdhdsim,tone,staticness,cubrow.0,fft,saturation,cubrow.0.5,contrast,noise,cubcol.0,cubcol.0.3,cubcol.0.5,blockiness,movement,color_fulness,cubrow.0.3,blur
45,145,49.1639,9.60817,49,15.7438,0,94,123,14,128,7,1.01372,47.30709,0.0,0.0,0.03571,5.347,8.2328,0.0,0.0,130.0,34.97187,0.00125,0.42,1.309,-1.0,0.765251,0.06406040676414239,3.9976999761140948,0.11553022885929534,0.06511760385374338,0.1354922080548735,86.28174041391372,0.49124470588235297,208.84840727052188,0.18941684112184523,72719.94901965067,33.73292541503906,0.15911339925247217,92.41219753191052,0.5168119926552119,0.28293088580871595,0.13291966158768234,0.11808224281223823,2.6672613322253995,8.05907600308642,148.79984301743085,0.08615430125934168,16711.889187842207
46,146,49.0803,9.63558,49,15.3908,0,94,123,14,128,7,1.01779,47.22844,0.0,0.0,0.10714,5.301,8.23974,0.0,0.0,130.0,34.97347,0.00122,0.42,1.289,-1.0,0.768427,0.06444027909404788,3.98356061131658,0.1154961465580538,0.06512945097882082,0.13498791232229934,86.35198606539511,0.49124470588235297,208.30370958363108,0.18913959893782442,72883.38289473839,33.81580079632041,0.15892384708708246,92.30010676042745,0.5190296186984458,0.28408729891203227,0.13183836999657214,0.1178760654917747,2.2564115792480957,8.14795524691358,148.78964949131543,0.08571388139724147,16612.4140488502
47,147,48.9038,9.3921,49,15.2373,0,94,123,14,128,7,0.99525,47.08866,0.0,0.0,0.0,5.355,8.2618,0.0,0.0,130.0,34.96212,0.0014,0.42,1.341,-1.0,0.785381,0.06442754750933544,4.0083155069737835,0.1154480595143605,0.0653081605754551,0.13440715356226463,86.38564049116708,0.49099960784313734,207.7550938995897,0.18890091263015882,72606.25107541344,33.56551125608844,0.15886124327956908,92.14878689630845,0.5168119926552109,0.28472904555700873,0.13098084213609984,0.11853419307162089,2.819821320616615,8.248119212962964,148.69452740650956,0.08532865197675313,16137.004421000953
48,148,48.9388,9.36348,49,14.5083,0,94,123,14,128,7,1.01678,47.12087,0.0,0.0,0.0,5.339,8.0548,0.0,0.0,130.0,34.95963,0.00147,0.42,1.33,0.13272,0.763356,0.06447493724743777,3.970614759895759,0.11529375725682417,0.06560499275422335,0.13380417063590588,86.29451017960953,0.4907090196078432,207.2240143491732,0.1887425706021446,72624.09973183207,33.779818122769576,0.15899224734370246,92.24417813262929,0.5228706596775003,0.2846599748538167,0.1300968995690622,0.11905764259202914,2.097248556954704,8.258632330246913,148.80928188867236,0.08504391044007258,16272.601821003596
49,149,48.8398,9.43525,49,16.1966,0,94,123,14,128,7,1.0007,47.02315,0.0,0.0,0.03571,5.298,8.02814,0.0,0.0,130.0,34.94894,0.00144,0.42,1.348,-1.0,0.772876,0.06454239087658104,3.965330864112441,0.11521123575824278,0.06578248017724546,0.1329981180901874,86.30183909840704,0.49067921568627454,206.68072393517494,0.18845847925215348,72209.38906881874,33.68081683877074,0.15893942097928504,89.7711166131746,0.5168119926552119,0.2850293675337943,0.1297568387962667,0.11868509686222714,2.2975862357783856,8.331645447530864,148.7384564908396,0.08478157728080338,16098.186848249341
50,150,48.6304,9.448,49,15.5532,0,94,123,13,128,7,1.00891,46.83598,0.0,0.0,0.14286,5.374,8.0925,0.0,0.0,131.0,34.92575,0.00133,0.42,1.323,-1.0,0.793062,0.06474132971385438,3.9936033239421835,0.11498983181107798,0.06645329140286638,0.13303080973764592,86.405838028093,0.49067137254901966,206.14259613314974,0.18778154694364768,72303.7316826962,33.54694583092207,0.15880928345284426,92.34887299045828,0.5168119926552093,0.2858585943180704,0.12896504458923283,0.1185205128758892,2.2991973329746216,8.642554012345679,148.90001055997732,0.08438342549997024,15914.559668556654
51,151,48.5432,9.36864,49,17.6204,0,94,123,13,128,7,1.01253,46.76085,0.0,0.0,0.28571,5.362,8.10263,0.0,0.0,131.0,34.92564,0.0015,0.43,1.342,-1.0,0.756503,0.06490148970102307,4.004171403884609,0.11489695658131575,0.06661424959184029,0.1329533937519222,86.33171430291006,0.49096980392156864,205.60685556486555,0.18707718671527032,71899.63329878234,33.68479655701437,0.15864878547241154,92.42912664951658,0.5168119926552098,0.2864659359564987,0.12854934202132814,0.11872776087004475,2.3937478815260347,8.703800154320987,148.6392214657052,0.0839650043002425,15624.820558885103
52,152,48.4165,9.32287,48,16.0787,0,94,123,13,128,7,1.01872,46.649,0.0,0.0,0.10714,5.366,8.03255,0.0,0.0,130.0,34.90927,0.00129,0.42,1.355,-1.0,0.723565,0.06513579807961314,3.9962567884443114,0.11472940351147429,0.06656279677831342,0.13363321921301674,86.35455723166423,0.49012784313725494,205.05806301901472,0.18650408726014225,71936.49016846609,33.40955286850164,0.15849971174849234,92.30755976016292,0.5168119926552116,0.2866941685502439,0.12802350889983255,0.11920679515280905,2.8043273584988726,8.712239583333334,148.63781048744215,0.08355511384718964,15402.271046804746
53,153,48.1095,9.65842,48,16.1584,0,94,123,13,128,7,0.99608,46.38947,0.0,0.0,0.39286,5.355,7.99541,0.0,0.0,130.0,34.88715,0.00141,0.43,1.332,-1.0,0.766698,0.06517596722314153,3.921508265566106,0.11468425434971993,0.06658539057229314,0.1344767242675857,86.48592126324968,0.48957019607843144,204.52346615659937,0.18601228350890545,71498.02197116637,33.50065047652633,0.1584491327563361,92.90656079397733,0.5168119926552083,0.28698477773429243,0.12770381323661753,0.1200652758396012,2.4383745041489706,8.68287037037037,148.5539451863029,0.08321186559267627,14826.622196050233
54,154,48.1334,9.46079,48,17.6898,0,94,123,13,128,7,1.01192,46.41751,0.0,0.0,0.21429,5.366,8.28272,0.0,0.0,131.0,34.86213,0.00133,0.42,1.293,-1.0,0.766191,0.06515984146564041,4.012935436387586,0.11438559496900559,0.06691087765785395,0.1346382907647011,86.41725233077274,0.48902745098039224,203.98653530511868,0.1854938542933189,71060.76461503371,33.6016655439212,0.15818495563589602,92.93221710748448,0.5168119926552142,0.28657568653751525,0.12719655275214406,0.12108972432472627,2.4657486772843193,8.643422067901234,148.78582945617353,0.08284269771020804,14657.787583947385
55,155,48.3059,9.48978,49,15.8745,0,94,123,13,128,7,1.01353,46.54977,0.0,0.0,0.14286,5.395,8.1141,0.0,0.0,131.0,34.84129,0.00135,0.42,1.261,-1.0,0.769166,0.06519545277950507,3.9038144876533702,0.11430645067897661,0.06755754218215922,0.13459256943156517,86.41578196275094,0.48932509803921576,203.45194775596627,0.18496094349008613,71184.99192287662,33.36961195203993,0.15814977771586444,92.95779325465043,0.5145943666119851,0.28550304300598645,0.12667882134724573,0.1209384549559423,2.786586380914307,8.874710648148149,148.44995715337564,0.08252668133732738,14879.914429849765
56,156,48.1724,9.50449,49,15.6562,0,94,123,13,128,7,1.01218,46.44055,0.0,0.0,0.03571,5.391,8.13964,0.0,0.0,131.0,34.79599,0.00143,0.43,1.367,0.13452,0.77941,0.06536118032668119,3.895570669332463,0.11419803909160853,0.06801115420984456,0.1346764821716803,86.49514203708631,0.48902745098039224,202.91631092983104,0.184280028463444,71097.09446701413,33.3963116304374,0.15819456800952056,85.72549840365434,0.5162177815478092,0.28471463826472965,0.12696688133715395,0.12098139633605973,2.632930537560138,8.95847800925926,148.49548168211237,0.08223674984598262,14499.176147408585
57,157,47.9204,9.26095,48,16.4523,0,94,123,13,128,7,1.02234,46.2116,0.0,0.0,0.28571,5.36,8.15325,0.0,0.0,131.0,34.74383,0.00114,0.42,1.342,-1.0,0.777042,0.06535824557678702,3.9139105748157204,0.11419413565492237,0.06844207212865903,0.1340318972430864,86.55113711773046,0.48902745098039224,202.37882504128083,0.18359355884160758,70816.70117465791,33.324726434401526,0.15828873378105357,92.45230210387464,0.5168119926552094,0.2837326454188218,0.12783242360741326,0.12080979141214596,2.1230589054502467,8.948688271604938,148.66466498075542,0.08189167973912126,14223.669475124709
58,158,47.8033,9.25598,48,15.756,0,94,123,13,128,7,1.01282,46.08021,0.0,0.0,0.10714,5.332,7.9506,0.0,0.0,131.0,34.66712,0.00122,0.43,1.374,-1.0,0.796867,0.06532154690908706,3.807097045193704,0.11429409734872309,0.06863565533709769,0.13365040622586033,86.63103327904227,0.48902745098039224,201.85374939827528,0.18276230591046938,70892.0551170268,33.415621910566166,0.15854312254700761,90.70551609458226,0.5145943666119804,0.28269029347639946,0.12877086295996404,0.12051313372405767,2.9891543416938666,8.935185185185185,148.3187233920019,0.08163313515724331,14243.095842919007
59,159,47.7491,9.29941,48,15.5474,0,94,123,13,128,7,1.00452,46.01998,0.0,0.0,0.0,5.29,7.94709,0.0,0.0,131.0,34.63573,0.00125,0.42,1.307,-1.0,0.809354,0.06531258021731845,3.8673282945542757,0.11431663581969025,0.06869886155871285,0.13327372307793214,86.5672888003232,0.48902745098039224,201.35162113593654,0.18196708644790696,70935.64257315548,33.52773143627025,0.158804865301637,92.23960903596496,0.5145943666119797,0.2815008124643273,0.12934283604310834,0.12024703980624123,2.264964817796739,8.844039351851851,148.34320101376983,0.08134892245407313,14090.763954930042
60,160,47.6008,9.30392,48,15.804,0,94,124,13,128,7,0.99434,45.89833,0.0,0.0,0.17857,5.33,7.97935,0.0,0.0,131.0,34.58705,0.00133,0.42,1.359,-1.0,0.781914,0.06535897486163723,3.8363648565406288,0.1142497244262643,0.06834247912941148,0.132573771925032,86.56074096844522,0.48902745098039224,200.86408427620347,0.1807483090754777,70794.69425218829,33.33899811167776,0.15904060542185375,90.40666412570197,0.5145943666119801,0.2812123086068054,0.12926726928035767,0.12007620288482,2.1124925111924413,8.97241512345679,148.41206786533672,0.08098491189992611,13857.922812285608
61,161,47.5408,9.19672,48,14.2556,0,94,124,13,128,7,0.99912,45.86008,0.0,0.0,0.0,5.317,7.98522,0.0,0.0,131.0,34.54736,0.00134,0.42,1.518,-1.0,0.828412,0.06529224277739801,3.8839138564257323,0.11397040487666521,0.06815867220541037,0.13201632661469295,86.60126224571835,0.48902745098039224,200.4131599924143,0.17992340226298506,70852.51744289893,33.16926424002942,0.15923519940479036,92.00999047731216,0.5145943666119798,0.28151717988347713,0.1291857833288363,0.11982034920706748,1.838779119533286,9.036844135802468,148.44901735473294,0.08051143873793715,13610.167674278568
62,162,47.515,9.23533,48,15.0964,0,94,124,13,128,7,1.00708,45.872,0.0,0.0,0.28571,5.307,7.89204,0.0,0.0,130.0,34.52326,0.00149,0.42,1.465,-1.0,0.822048,0.06526168467955346,3.845576366928448,0.11405443451922571,0.06814579789321562,0.13171748924398574,86.59045590455787,0.48902745098039224,199.97195427047293,0.17950031652286477,70270.97761538705,33.3359169665678,0.1596208008220966,90.47878119313341,0.516811992655208,0.27957687074651594,0.12986130101880508,0.1195987193308977,3.0484764336024153,8.954668209876543,148.6373441130454,0.08015616037557607,13473.122127851684
63,163,47.6164,9.49953,48,15.9239,0,94,124,13,128,7,1.00859,45.96626,0.0,0.0,0.32143,5.291,7.92644,0.0,0.0,131.0,34.50955,0.00124,0.42,1.451,-1.0,0.858219,0.06516392271250877,3.8228263016197803,0.11433897516159046,0.06790750364769338,0.13065243542915977,86.56120409681891,0.48902745098039224,199.55814652529088,0.17898580347774218,70394.09227061496,33.336264151114,0.1601539479923357,92.88085315502018,0.51459436661198,0.2774580666120892,0.1311986959564633,0.11955648059001212,2.2110268275700418,8.938705632716049,148.75477025414523,0.07991208411992075,13491.035860310698
64,164,47.7161,9.25304,48,17.5016,0,94,124,13,128,7,1.00764,46.07254,0.0,0.0,0.0,5.317,8.1549,0.0,0.0,131.0,34.54274,0.00142,0.43,1.632,0.13284,0.833413,0.06522930811909655,3.878574967968288,0.11455175307137212,0.06774532924602246,0.12993260377925175,86.56512092262089,0.48956313725490197,199.17391937569658,0.17824371288029237,70497.14470031431,33.27178766698013,0.16048202651003446,92.75385079838821,0.5145943666119802,0.2755268512676658,0.13182641048766616,0.1194218189092725,2.692030675678445,8.83251350308642,148.74206270714592,0.07954588017032696,13706.135313195547
65,165,47.7643,9.42094,49,15.6374,0,95,124,13,128,7,1.01363,46.12705,0.0,0.0,0.07143,5.313,7.94614,0.0,0.0,131.0,34.5405,0.00138,0.42,1.546,-1.0,0.85334,0.06545732695643787,3.8316602629108925,0.11471654854314126,0.06751215180985043,0.12904973898787467,86.50815437522967,0.48956313725490197,198.78933992138494,0.17765319918393088,70470.29628117754,33.12269554609134,0.16114249110486123,92.17204215299063,0.5145943666119829,0.2717779087032385,0.13251306126661452,0.1199344975795995,1.860798191324377,8.898244598765432,148.85066390789646,0.07914331793090205,13616.995327918707
66,166,47.8527,9.62875,49,14.5222,0,95,124,13,128,7,1.02353,46.21222,0.0,0.0,0.21429,5.316,8.08217,0.0,0.0,131.0,34.54408,0.0014,0.42,1.589,-1.0,0.854946,0.0655248506894004,3.8527761505644245,0.11502709792269497,0.06728992846454097,0.12811878502351617,86.54207412587101,0.48956313725490197,198.44051942606845,0.17707198895031517,70404.20342831699,33.236361656659916,0.16178256473648556,89.22632947484875,0.5168119926552094,0.26848447316569346,0.1328506399607511,0.12068517199543072,2.6097351866308136,8.885223765432098,148.5980533074711,0.07889361602843792,13705.311216348771
67,167,47.8069,9.71267,48,16.054,0,95,124,13,128,7,1.00795,46.16806,0.0,0.0,0.14286,5.333,8.26251,0.0,0.0,131.0,34.52621,0.00134,0.43,1.833,-1.0,0.819796,0.0655456600637104,3.9337603084846253,0.11522225595626841,0.06686918475351161,0.12771591070164617,86.58075795120263,0.48901960784313725,198.0930503207935,0.17674724167589392,70564.74092871988,32.93321548273534,0.1620837148917446,90.24159577698252,0.5145943666119804,0.26430463608733057,0.13263540925760225,0.12121445369606332,2.8318983015859094,8.739535108024691,148.68118084712887,0.07844722343650996,13771.076567635317
68,168,48.0332,9.83982,49,16.5698,0,95,124,13,128,7,0.97694,46.38344,0.0,0.0,0.0,5.288,8.33097,0.0,0.0,131.0,34.49404,0.00153,0.42,1.86,-1.0,0.807258,0.06560531803775321,3.884542213681883,0.11546541428520664,0.06686742125819418,0.12860898853640892,86.53544877689868,0.4891912941176459,197.76258004816006,0.17647678090883426,70702.0459364404,32.76677788628472,0.16263207754141834,92.6768985030879,0.5145943666119804,0.261301536458619,0.1327515609247183,0.12204284605596462,2.391031413501272,8.763695987654321,148.8161574181978,0.07818564884845101,14059.839039423241
69,169,48.1823,9.90656,49,16.6753,0,95,124,13,128,7,0.99443,46.54358,0.0,0.0,0.32143,5.348,8.43805,0.0,0.0,131.0,34.43276,0.00147,0.42,1.917,-1.0,0.811369,0.06561430752365568,3.950080659566104,0.11583049924667616,0.06688780358211037,0.12810384989502419,86.56236340662173,0.4870807843137254,197.44778966973632,0.17569631545973122,70892.04931239595,32.540548630702645,0.16314042761128306,91.338711429042,0.5168119926552072,0.25775898631104494,0.13276183013125956,0.12246668326917313,2.1908160196556286,8.683690200617283,148.9263369539091,0.07794447748751072,14215.195017526237
70,170,48.6315,9.8062,50,16.9341,0,95,124,13,128,7,1.01748,46.99681,0.0,0.0,0.0,5.311,8.49633,0.0,0.0,131.0,34.43086,0.00133,0.42,2.02,-1.0,0.806756,0.06558958076181279,3.9465442743120134,0.11632252394338669,0.06679982310111279,0.12766307609136632,86.44304212082852,0.4867725490196078,197.1502253381144,0.17466898167169215,71233.07195571646,32.68547849301939,0.16366945015051412,90.18167152154373,0.5168119926552174,0.2537568779050182,0.1331180498438602,0.12296039377557105,2.947643256694377,8.474151234567902,149.40190710961286,0.07769583574536688,14522.752976235635
71,171,48.7508,9.8894,50,15.5283,0,95,124,13,128,7,1.01312,47.13447,0.0,0.0,0.14286,5.357,8.41067,0.0,0.0,131.0,34.52307,0.00139,0.42,1.852,-1.0,0.79412,0.06578662638778965,3.961100052416904,0.11654553127733346,0.0668168981734724,0.12732259380688873,86.42008129054425,0.4875454901960784,196.88745858780084,0.17415387624420825,71150.24290673382,32.72509803301023,0.1643544115835935,91.87164731709599,0.5206530336342721,0.25067897698172,0.13379370912169342,0.12346740439907176,3.0578997626873665,8.524064429012345,149.81432550797635,0.07736451645062943,14641.558149945
72,172,48.9336,10.2712,50,15.4472,0,95,124,14,128,7,1.00315,47.31926,0.0,0.0,0.28571,5.316,8.48191,0.0,0.0,131.0,34.6138,0.00137,0.42,1.788,0.13477,0.763751,0.06595962825440396,3.9221977747834775,0.11682619736138089,0.06684747349438389,0.12706530613368172,86.40194243292135,0.48924980392156864,196.64460690710513,0.1736959873616132,71275.67909665353,32.81415378900222,0.16500851439064526,92.57310883634088,0.5228706596775056,0.24787949741089002,0.13390512750026104,0.12455858789621527,3.1970243231457394,8.382860725308642,150.18457981835422,0.077089764871229,14664.52063828393
73,173,48.8739,10.4245,50,15.7204,0,95,124,14,128,7,1.01362,47.29123,0.0,0.0,0.03571,5.273,8.81505,0.0,0.0,131.0,34.66591,0.00136,0.42,2.047,-1.0,0.785617,0.06601421603268481,4.006760458578474,0.11710448235908102,0.06666651533012545,0.12688042673948763,86.4021777449878,0.4895701960784313,196.4101712803846,0.17309155079860852,71328.2685060476,32.67685482825762,0.16532750599840207,91.04887822037375,0.5244940746133361,0.24498223375813985,0.1326986914943221,0.1254502709634647,3.716992684648588,8.384403935185185,150.41671791132927,0.07703093827097753,14612.219227879845
74,174,49.2015,10.3012,50,18.82,0,95,124,14,128,8,1.03081,47.58964,0.0,0.0,0.07143,5.283,8.94502,0.0,0.0,131.0,34.71995,0.00126,0.42,1.999,-1.0,0.732186,0.06602243694611061,4.047566252314152,0.11714453386328402,0.06673278315254841,0.12703376115096893,86.33327450064458,0.4900086274509804,196.19799104413354,0.1720972212935754,71448.80394321878,32.53581934799383,0.16526301962230028,91.40659774888613,0.5228706596775073,0.2415689167812911,0.1311441367612324,0.1258944917514831,2.893755328145122,8.393180941358025,150.5944629067648,0.076806939748971,14930.33494404569
75,175,49.0741,10.4041,50,17.5348,0,95,124,14,128,8,0.99616,47.49524,0.0,0.0,0.14286,5.302,8.8375,0.0,0.0,131.0,34.74358,0.0015,0.42,2.032,-1.0,0.66502,0.06605180664945424,3.9513516645385858,0.11732131966461698,0.06708091369659701,0.12736247713209128,86.40176272146304,0.49067921568627443,195.9987636578813,0.17106834048053207,71487.2371498041,32.61236666455681,0.1650803168686738,92.2931076340619,0.5289293266997942,0.2379641696209368,0.13063069651172082,0.1263673628538562,3.1908876753430113,8.347800925925926,150.94142450942667,0.07647869319015191,14811.276420484846
76,176,49.1318,10.5604,51,16.2472,0,96,124,14,128,8,0.98495,47.56541,0.0,0.0,0.10714,5.345,8.9239,0.0,0.0,131.0,34.7904,0.00142,0.42,1.884,-1.0,0.675887,0.0661573928332309,3.920443247542508,0.11757068586248204,0.06735048776715752,0.12881010740028073,86.39484361086261,0.49043411764705874,195.81377691204983,0.17046960868261943,71404.74285201007,32.53086513943143,0.16462915556880048,91.7295470325378,0.5289293266997992,0.23489932143488537,0.13055009655768277,0.12687785203216712,2.762030457283202,8.52247299382716,150.88177055017096,0.07665841034357838,14841.695998537947
77,177,49.2263,10.5344,51,17.2128,0,96,124,14,128,8,0.9899,47.64838,0.0,0.0,0.0,5.347,9.06,0.0,0.0,131.0,34.80981,0.00134,0.42,1.766,-1.0,0.631504,0.06619198647248214,3.982273365479498,0.11764587705353544,0.06753656928270993,0.1291972772870907,86.44133845333158,0.4901662745098038,195.6417442796912,0.16971293665608747,71491.38493559217,32.3986484857253,0.1644860832208112,93.02313035222734,0.5289293266997995,0.23253414025466518,0.13001813343524582,0.12717202578082237,3.322578220062223,8.545814043209877,151.37326282522847,0.07674034611696229,14906.505349767443
78,178,49.3268,10.6506,51,16.0864,0,96,124,14,128,8,0.99688,47.7557,0.0,0.0,0.07143,5.359,9.03621,0.0,0.0,131.0,34.86298,0.00127,0.42,2.025,-1.0,0.618217,0.06627114304545319,3.9868737978573074,0.11759001937264955,0.06778813997348149,0.12951117210109084,86.37788499446783,0.48951843137254897,195.47794052071202,0.16933733446539678,71707.61942539731,32.26629111207562,0.16405750515146694,92.82579724653057,0.5311469527430276,0.22978761141922677,0.1293547955421247,0.127308843983506,2.166939886412772,8.613377700617283,151.4477734234847,0.07611414779338664,15108.691979732286
79,179,49.4367,10.8741,51,16.2027,0,96,124,14,128,8,0.98198,47.88501,0.0,0.0,0.21429,5.394,9.13936,0.0,0.0,132.0,34.92842,0.00128,0.41,1.836,-1.0,0.597085,0.06633721045432844,3.945675892637762,0.1176571639517025,0.06804000568516615,0.13094284378011023,86.40158956816002,0.49012862745098024,195.3362031784231,0.1689684028375463,71391.02491786507,32.22853898413388,0.16359024148631615,90.7662511716452,0.5311469527430285,0.22723299615442313,0.13012383778007788,0.12767509982170377,2.1033145325036053,8.679494598765432,151.72054116546707,0.07552311360087435,15143.15229323554
80,180,49.4314,11.014,51,16.7514,0,96,124,14,128,8,0.99438,47.89886,0.0,0.0,0.14286,5.389,9.32954,0.0,0.0,132.0,34.97036,0.00141,0.41,2.002,0.13632,0.549171,0.06634818861568975,3.992263327207442,0.1177585804825788,0.06845756157497528,0.1311945363219986,86.3661396605242,0.49012862745098024,195.20566307650893,0.16835337915194692,71562.70283453562,32.293997870551216,0.16297660869019537,92.68284833482238,0.5311469527430297,0.22490751361383293,0.13056483572817362,0.1282833934280883,3.2737806147912005,8.706934799382717,152.0774574349655,0.07475357597648756,15035.284912311148
81,181,49.3456,11.0669,51,17.2632,0,96,124,14,128,8,1.00714,47.86022,0.0,0.0,0.07143,5.427,9.44985,0.0,0.0,132.0,34.99833,0.0013,0.42,1.902,-1.0,0.536647,0.06637182145856471,4.059879358123906,0.11778346706314506,0.06852823768061655,0.13123342639111069,86.36231026269127,0.4903737254901959,195.0799183782354,0.1674858096597151,71530.34297329032,32.12900383089796,0.1620931404020099,92.38698547232974,0.5311469527430317,0.22310899374600268,0.12946646598640058,0.12948498867908295,2.984167006817733,8.913532021604938,152.096973841376,0.07404911644816613,14880.280403087572
82,182,49.5843,11.402,51,17.7758,0,96,124,14,127,8,1.00805,48.08115,0.0,0.0,0.14286,5.443,9.49547,0.0,0.0,132.0,35.04279,0.0011,0.41,1.984,-1.0,0.523783,0.06640081720892797,4.037986324690164,0.11777608764749213,0.06861407836443777,0.13166343199021904,86.33861534145862,0.49062015686274013,194.97593178272976,0.16644019082649567,71832.56594505931,32.053328714252984,0.16145085876886534,88.15554776135049,0.53720561976532,0.22107963968216227,0.12834677694278704,0.13044487941190497,3.8039441522925856,8.949315200617283,152.42762154367708,0.07340794506543376,15135.232141864384
83,183,49.5397,11.7063,52,18.6428,0,96,124,14,127,8,1.00703,48.06368,0.0,0.0,0.25,5.465,9.78682,0.0,0.0,132.0,35.09007,0.0013,0.42,1.793,-1.0,0.491564,0.06643914970808289,4.067057885547365,0.11763537222818791,0.0688028829447618,0.13287148054492448,86.3763168607835,0.49125254901960785,194.8711622967765,0.16542974227336232,71428.4568629566,31.952201560691552,0.16110379965115718,92.2333372364319,0.5372056197653218,0.21832892509494273,0.1276630636393733,0.13085414413907798,3.9082621054698543,8.991030092592593,152.37654761347648,0.0727059193653394,15084.679165504429
84,184,49.5577,12.3093,52,18.5193,0,96,124,14,127,8,0.99849,48.08177,0.0,0.0,0.21429,5.539,10.0464,0.0,0.0,132.0,35.15277,0.00133,0.42,1.812,-1.0,0.502822,0.06645874501431673,4.187481707932531,0.11729563245918731,0.06902683513231467,0.1339482532518429,86.45133217053092,0.4922854901960785,194.77675955499615,0.1648743741997391,71776.7581369409,31.933118655357834,0.16076401618395714,92.70913127946312,0.5333645787862601,0.21599847958162757,0.12711727487081517,0.13124026848075765,3.984877396493747,9.062162422839506,152.42776765693006,0.07215890984516121,15229.987818781197
85,185,49.6164,12.2489,52,19.5216,0,97,124,14,127,8,0.98993,48.14419,0.0,0.0,0.14286,5.519,10.56462,0.0,0.0,132.0,35.18569,0.00132,0.41,2.004,-1.0,0.456836,0.06644930776158513,4.4117232810303015,0.117163990965555,0.06910457260424314,0.13325091587959376,86.37485993130736,0.49234588235294124,194.68437148666098,0.16451264472222446,71674.80386378105,31.691215797706885,0.16080968127762313,93.17370483977965,0.53720561976532,0.2134773777481736,0.1262474480778643,0.13155614886886674,3.1499111798430848,9.16261574074074,152.5687661886232,0.0720340187491901,15320.266121475068
86,186,49.5097,12.7395,51,20.6141,0,97,124,14,127,8,0.9895,48.05068,0.0,0.0,0.14286,5.611,10.50989,0.0,0.0,132.0,35.19414,0.0013,0.41,1.787,-1.0,0.430887,0.0665740448086799,4.373047495675545,0.11695134614601517,0.0697443094121733,0.13274386424269513,86.4961066964454,0.4923756862745099,194.61812034817117,0.16448319791821192,71606.32583772615,31.713047168872976,0.16070561650501947,93.22759982665582,0.5311469527430313,0.21068073433966025,0.1266540091891077,0.13184062311922334,2.4863720561563434,9.37866512345679,153.08777117283296,0.0720203163034945,15317.86198386483
87,187,49.2907,13.1951,50,22.3621,0,97,124,14,127,8,1.00818,47.80314,0.0,0.0,0.14286,5.764,10.92987,0.0,0.0,132.0,35.21747,0.00133,0.42,1.749,-1.0,0.441325,0.06671307513587157,4.674820264859908,0.1167181556261672,0.0702589398653601,0.1321629153705668,86.68444611723976,0.49234588235294124,194.54957430021582,0.16456443757796319,71963.10351246854,31.71978966983748,0.15997388952944214,90.81625254852172,0.526711700656565,0.20738809168897104,0.12684186719544818,0.13192214850310702,1.8384542614331578,9.500530478395062,153.02974593384272,0.07196970669552241,15536.176286593012
88,188,49.4725,12.9171,51,22.5651,0,97,124,14,127,8,0.99638,47.97697,0.0,0.0,0.10714,5.705,11.32113,0.0,0.0,132.0,35.22062,0.00123,0.41,1.735,0.13735,0.425503,0.06675210345850824,4.8453396933370065,0.11653766901751575,0.07083837413004888,0.1321864453078771,86.59855415074006,0.4912149019607843,194.4778165002042,0.16448585244334923,72199.08187288081,31.476895932798033,0.15924952129030842,92.90031997906904,0.528929326699792,0.20482795830060868,0.12685474808204356,0.1322337985724397,2.404884614571206,9.707079475308642,153.21758224425588,0.072247698211104,15687.708241099337
89,189,49.8679,12.9887,52,22.5649,0,97,124,14,127,8,0.97935,48.35686,0.0,0.0,0.32143,5.688,11.08422,0.0,0.0,132.0,35.28742,0.00137,0.42,1.611,-1.0,0.40737,0.0668004208937651,4.6693894139077745,0.11656273838358717,0.07115380938404665,0.1330040179204098,86.45021114332629,0.4926207843137255,194.41414656865473,0.1644025877137524,72242.27799425255,31.531452697000383,0.15874503604543544,92.69306588068018,0.5343937826146926,0.20169266983849546,0.12648714033437417,0.13148890399291027,2.179324583259073,9.734760802469136,153.27603586498802,0.07236483418057318,16037.845332659334
90,190,49.9361,12.9053,52,21.5946,0,97,124,14,127,8,1.00006,48.41851,0.0,0.0,0.21429,5.693,11.14807,0.0,0.0,132.0,35.38205,0.00133,0.41,1.727,-1.0,0.422496,0.06683535628552821,4.6215651520596905,0.1159226060590129,0.07139797070546276,0.1320061541718258,86.39971108950853,0.49318627450980396,194.34930091152847,0.16449306798053184,72437.71512871227,31.365703064718364,0.15820994329978189,92.33928546251057,0.5311469527430299,0.19895341990756663,0.12580630501361123,0.13127344231027963,1.3659687090484613,9.653018904320987,153.49626315349832,0.07253755661942987,16166.048704052328
