,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,cubcol.1.0,color_fulness,noise,cubcol.0.5,contrast,cubcol.0,movement,cubrow.0.6,cubcol.0.3,temporal,blur,cubrow.1.0,blockiness,cubcol.0.6,cubrow.0,cubrow.0.3,saturation,tone,fft,cubrow.0.5,uhdhdsim
45,145,81.343,16.1861,88,24.0931,0,119,118,25,137,22,0.9958,93.40242,0.0,0.0,0.21429,4.239,14.065,0.0,0.0,130.0,43.16439,8e-05,3.5,2.515,-1.0,0.0,558.0565675914913,0.315439796466564,84.59389832336129,0.7699710294284393,0.24366174418419545,84.04908251826791,0.28212968942053473,12.970871913580247,0.30310549511614643,0.25495167003375135,6.491431020778921,58236.10942213171,0.2758989824928354,8.647387233553642,0.23988711066470406,0.394799871224737,0.3474144777377275,50.81422461992429,0.6434266666666667,69809.54783423549,0.34545978330773686,89.12049976932542
46,146,81.221,16.3134,88,22.8115,0,119,118,25,137,22,0.99642,93.28761,0.0,0.0,0.21429,4.247,14.00092,0.0,0.0,130.0,43.09462,0.00011,3.51,2.488,-1.0,0.0,556.8093476269348,0.31563749889497733,83.71456357793315,0.7760296964507282,0.24296901668630214,83.54010141765801,0.28252730086315403,13.41333912037037,0.3025715662588353,0.255454580947219,6.495297023489681,57747.76116447818,0.2763023864455557,6.656213873234208,0.2395394028879256,0.3938074938060817,0.34700797713411585,50.95859028380594,0.6437427450980393,69873.4922488646,0.3455971675472931,89.15407109840933
47,147,81.1894,16.4516,88,24.4292,0,119,118,25,137,23,0.99886,93.3877,0.0,0.0,0.14286,4.248,14.10498,0.0,0.0,130.0,43.05941,9e-05,3.49,2.404,-1.0,0.0,555.454533543269,0.3157195335029764,83.07675377560105,0.779870737429797,0.24184927475200468,84.3204345723697,0.28258140859133424,13.849633487654321,0.3018762547229554,0.25602616068679873,6.465935328279729,57653.35759060582,0.2767549693876419,7.930042360144467,0.23931328319642717,0.392842765710534,0.3465872032120873,50.98421431176456,0.6438474509803922,69763.09445244932,0.3454713322272962,89.15222445420508
48,148,81.3329,16.2845,88,23.6087,0,119,118,24,137,22,1.00067,93.54048,0.0,0.0,0.21429,4.24,14.22638,0.0,0.0,129.0,43.07028,0.00012,3.51,2.391,0.125,0.0,554.0006770037851,0.3157143612839819,82.75354334245208,0.7843059895162444,0.2412484444104748,84.03230815252415,0.2815701878988534,14.326581790123457,0.3011484088682678,0.25607867329807404,6.48441656427256,58019.77957823083,0.2772024542817757,7.585094080324843,0.23874400064884418,0.3919156967556755,0.3461048686265726,51.03582273883585,0.6430764705882354,69733.54177860536,0.34563205632517696,89.12483047610439
49,149,81.7486,16.3081,88,23.6051,0,119,118,24,137,22,1.00487,93.93748,0.0,0.0,0.25,4.245,14.07474,0.0,0.0,130.0,43.10729,0.00011,3.52,2.167,-1.0,0.0,552.4830094040284,0.31618190510389216,81.84494724658008,0.7865236155594811,0.2406076218318492,84.15085429011323,0.28157370463072307,14.577546296296296,0.30065814592267226,0.2562395885227246,6.494826506361553,58963.221016810276,0.27741361711821594,8.556708605498686,0.23839434351704614,0.39106851273912596,0.3455860472859616,51.202709810233415,0.6423768627450981,69836.20812426208,0.3454424838934264,89.07047646774082
50,150,82.1994,16.2956,89,25.0966,0,119,117,24,137,23,1.00535,94.66566,0.0,0.0,0.17857,4.251,14.1094,0.0,0.0,130.0,43.07128,0.00012,3.12,2.236,-1.0,0.0,550.9341593304725,0.3168583651402894,79.65623540893989,0.7865236155594881,0.24037987114539588,84.2549847468921,0.28119676576150376,14.601514274691358,0.3004704980473934,0.25632458308772726,6.494750410112808,60103.12450139002,0.27759517218436874,8.213428350785502,0.23813969225338974,0.39026727611586026,0.3451613159215097,51.50877945511429,0.641092215686273,69964.16007632612,0.3453567829052106,89.02139335538519
51,151,82.4459,16.4373,90,25.3266,0,120,117,24,138,23,1.00029,95.21221,0.0,0.0,0.28571,4.234,14.09863,0.0,0.0,130.0,43.01262,0.00014,3.15,2.439,-1.0,0.0,549.3749334387993,0.317691903761355,79.53512587655737,0.7865236155594874,0.239682126803827,82.15825218840504,0.2797783962245529,14.586130401234568,0.30052087195541244,0.25614196064941874,6.545012242118848,61192.4268217753,0.27761904007692034,7.175802246164689,0.23780837727145376,0.3895956197799595,0.3449180978432053,51.39286483953028,0.6395760784313725,70051.31545313014,0.34570858558087875,88.99761088295647
52,152,82.2276,16.4441,90,26.181,0,120,117,24,137,23,1.00215,94.97827,0.0,0.0,0.28571,4.231,14.23432,0.0,0.0,130.0,42.94588,8e-05,3.14,2.143,-1.0,0.0,547.8505674230042,0.31769353133991685,80.20390644212557,0.7865236155594854,0.23876635432499466,84.21257391768621,0.27872036605965633,14.50462962962963,0.30003296037446847,0.2561464775449069,6.525770204491671,60605.096196488936,0.27750823888768095,9.819071892632829,0.23754656670687105,0.3889372729315873,0.34467207874001593,51.404783084068775,0.6395698039215687,69986.68001430947,0.34579464002511434,88.95827519229066
53,153,82.4458,16.5825,90,25.609,0,120,117,24,138,22,1.00643,95.10047,0.0,0.0,0.46429,4.23,14.23226,0.0,0.0,130.0,42.85576,5e-05,3.14,2.27,-1.0,0.0,546.4502150065606,0.3170945459261476,80.5749576517565,0.784305989516246,0.23808090880629798,84.19053107976256,0.2784078486912649,14.192708333333334,0.2996801026907458,0.2561768805805191,6.484056325527499,61331.10782214476,0.27738235943132666,7.734891318624239,0.23736508918562482,0.3882595615432736,0.3445051021711815,51.567553108121146,0.6400474509803922,70042.55772603839,0.34545043073408616,88.94275720377041
54,154,82.6442,16.3404,90,24.5133,0,120,117,24,138,22,0.99602,95.32929,0.0,0.0,0.42857,4.235,14.36382,0.0,0.0,130.0,42.73253,0.0001,3.14,2.132,-1.0,0.0,545.1701915183597,0.31621424819387967,80.71597280721754,0.786523615559478,0.23760195672664094,84.20590084070811,0.2779291611568594,13.835310570987655,0.2994482858129849,0.2562315901156786,6.558444342519805,62285.79211541385,0.2770294485299859,7.966588501467714,0.2372067542571379,0.38788350140632705,0.3444506659827319,51.56611237702546,0.6381756862745098,70266.61297501535,0.3452463869323859,88.94322302485855
55,155,82.3655,16.3058,90,22.7229,0,119,118,25,138,22,0.98873,95.03167,0.0,0.0,0.39286,4.226,14.14088,0.0,0.0,130.0,42.45061,5e-05,3.11,2.283,-1.0,0.0,544.0352119063497,0.3157653886187397,79.40477654280868,0.7798707374297976,0.23741834419548252,87.03277336499107,0.2772420145941549,13.660783179012345,0.2995831543657789,0.25633716816825997,6.527576582793854,61449.26519810476,0.27666843793367357,8.284871761661712,0.23719908752832422,0.38704772259420084,0.34419571273525423,51.565737123842595,0.6340482352941177,70233.33338544931,0.34522535752300465,88.98033092453254
56,156,81.9384,16.4092,90,22.3887,0,119,118,25,138,22,0.98177,94.6841,0.0,0.0,0.42857,4.25,14.11234,0.0,0.0,130.0,42.27356,5e-05,3.15,2.472,0.125,0.0,543.008235323283,0.315668616320422,79.03163924448542,0.7798707374297927,0.23737030100306677,86.49765592804003,0.2760315431831569,13.484809027777779,0.29933164660355044,0.25661874383044536,6.448876003146665,60157.43882484633,0.2763021877852865,4.734812630095737,0.23718433055916735,0.38655064310975656,0.3437512273969339,51.81471026385272,0.6322656862745097,70108.65268469836,0.34551904916693793,89.03032483236963
57,157,82.2418,15.8764,90,23.0463,0,120,118,25,138,22,0.98108,95.07898,0.0,0.0,0.42857,4.263,14.20592,0.0,0.0,130.0,42.26816,9e-05,3.14,2.121,-1.0,0.0,542.0519615879456,0.3158134596960451,79.13017867694921,0.7832767856878187,0.23721211871559103,83.60911359637555,0.274932318407059,13.231867283950617,0.2990561861582427,0.2572636279165633,6.4665746899084535,60647.2553946754,0.27603013235667917,7.939759730550238,0.2370470572835857,0.3862224618833201,0.3435487114529015,51.73034046314381,0.6322627450980394,70082.70220879783,0.34557503208377494,88.97788884955912
58,158,82.347,15.8723,90,21.7261,0,120,118,25,138,22,0.98113,95.2813,0.0,0.0,0.28571,4.259,13.74472,0.0,0.0,130.0,42.33117,0.00011,3.16,2.245,-1.0,0.0,541.1649801499367,0.31632775255877893,78.91003053428177,0.7865236155594825,0.23705061645913383,87.2090055870834,0.2737107578054867,12.982108410493828,0.299018265983717,0.25856429188006086,6.390944679815572,60971.7775446894,0.27590739262235425,8.272899090857363,0.2366357782806812,0.3856842559348107,0.3434444176298183,51.85032823350695,0.6330976470588235,70032.09091736871,0.3454516672690257,88.94088065798526
59,159,82.6253,15.5368,91,23.5326,0,120,118,25,138,22,0.98551,95.61819,0.0,0.0,0.17857,4.252,13.73779,0.0,0.0,130.0,42.40199,3e-05,3.15,2.186,-1.0,0.0,540.3431834808608,0.31722401527937616,79.40982228698968,0.7865236155594916,0.2369311390944849,85.253543869141,0.27274763768083965,12.764515817901234,0.2990550317860146,0.25998273616615414,6.355113190987828,61095.42237437126,0.2758113205911159,7.2768039717113,0.2361975198196609,0.38494899331978577,0.34366391000496815,51.833549593701775,0.634749411764706,70085.66342750839,0.34551508615417054,88.91759640291299
60,160,82.7153,16.0195,91,21.8344,0,120,118,25,138,22,1.00341,95.60552,0.0,0.0,0.0,4.236,13.43928,0.0,0.0,130.0,42.4091,0.00013,3.17,1.986,-1.0,0.0,539.5695191701327,0.31805930084168305,79.3838322381059,0.7865236155594846,0.23593689242390395,84.35844893679666,0.27257647723493633,12.69188850308642,0.2992775679434041,0.2616294217173743,6.296211477335826,61058.53188745811,0.276115310269702,7.714556734401155,0.235838916144257,0.3836250883620404,0.34409797011947707,51.88288088198061,0.6357113725490197,70157.17688541707,0.34601751081500937,88.94196242409359
61,161,82.6872,16.4391,90,24.8987,0,120,118,25,138,22,1.00064,95.12914,0.0,0.0,0.10714,4.257,13.85347,0.0,0.0,130.0,42.41476,8e-05,3.16,1.976,-1.0,0.0,538.8582758772454,0.31868934602039684,79.33252990803292,0.7744062815148953,0.23464294768091437,82.05527648431283,0.2724304700271935,12.770833333333334,0.29936763825861773,0.263240087684513,6.31273084062296,61144.56562742648,0.2766732891410528,7.779517128754363,0.23549000046215832,0.38252231274877385,0.34428559232481143,51.86596717363522,0.6358844705882347,70234.48673124645,0.34626018571816514,88.98504431338264
62,162,82.2783,16.1541,89,23.5855,0,120,118,25,138,22,1.00756,94.42703,0.0,0.0,0.14286,4.247,14.21884,0.0,0.0,130.0,42.37711,8e-05,3.12,2.187,-1.0,0.0,538.191295614406,0.31921072981380366,79.15418944684635,0.7667241995567743,0.2341126043661693,82.1099463962037,0.2729115771656453,12.72950424382716,0.29911530271797454,0.26448467729926584,6.474549397325296,59995.59598219591,0.27730499674133907,7.216616831786734,0.23514072262702304,0.38148035068928604,0.34417918944629877,51.80585621021412,0.6353447058823529,70174.33094469152,0.34617924515812826,89.02292149382929
63,163,82.3132,15.946,89,24.7019,0,120,118,25,138,22,1.01418,94.31401,0.0,0.0,0.25,4.235,13.97745,0.0,0.0,129.0,42.47396,8e-05,3.16,2.045,-1.0,0.0,537.5822600228414,0.3202456041747297,79.45618147348156,0.7667241995567712,0.23369652493714368,87.31665506579121,0.2733040492272738,12.798707561728396,0.29896405773230783,0.26574147426983524,6.385546730494195,60012.428706636456,0.27804043781358684,8.164808079418233,0.23470119036718115,0.38007897549952807,0.34408787831225723,51.77120406539352,0.6358048235294116,70083.745912831,0.3459995333051622,89.01202360701787
64,164,82.4528,16.0147,89,23.5011,0,119,118,25,138,22,1.01568,94.36364,0.0,0.0,0.35714,4.262,13.80271,0.0,0.0,129.0,42.55531,7e-05,3.17,2.231,0.125,0.0,537.0236350896455,0.3218596381645859,79.72151540474158,0.7721886554716627,0.23362164982836017,85.69134495006321,0.2735148008497877,12.774305555555555,0.298847465053437,0.26679992353931115,6.386232577320983,60280.65026130573,0.2786634516268925,9.408009534416523,0.23448118414446867,0.37926722791863143,0.34411147497926414,51.84261632848669,0.636467450980392,70310.18846395571,0.34593566604435677,89.00720623406241
65,165,82.2626,16.3487,88,23.6373,0,119,118,25,138,22,1.01639,94.16628,0.0,0.0,0.28571,4.25,13.86337,0.0,0.0,129.0,42.55386,8e-05,3.18,2.763,-1.0,0.0,536.4751476983208,0.32307101032531504,79.7288585242576,0.7699710294284369,0.2337537240416744,85.86356197424445,0.2733249085410118,12.798177083333334,0.2987892658587671,0.26752886215899235,6.370106840243843,60003.35276638947,0.2792439248750689,9.506381866188494,0.23429990613767254,0.37891198404181814,0.34395118594133434,51.789477878146705,0.637030588235294,70143.0580127319,0.3457971467062983,88.99942421139897
66,166,82.0161,16.4312,88,25.2541,0,119,118,25,138,22,1.0112,93.96441,0.0,0.0,0.32143,4.249,14.14686,0.0,0.0,129.0,42.4794,8e-05,3.14,3.204,-1.0,0.0,535.9676708402218,0.3235767622897165,79.52892457198249,0.7738120704074906,0.2337623458710394,86.26368617424916,0.27407783129598645,12.728250385802468,0.29869650611082016,0.26859837553637944,6.494186782523782,59398.55340624573,0.27995674682764154,7.850165955944089,0.23416642177964206,0.3778725273428052,0.3436932814109073,51.95888679410204,0.6373964705882352,70093.64119859258,0.3456990781594114,89.02237542454392
67,167,82.5,16.3345,89,26.9831,0,119,118,25,138,22,1.00248,94.47575,0.0,0.0,0.35714,4.266,14.2277,0.0,0.0,130.0,42.39013,4e-05,3.15,2.996,-1.0,0.0,535.4743156908532,0.32354627759606924,79.48009384382331,0.7721886554716669,0.23366877965424318,84.34786938513031,0.2739430407220597,12.484230324074074,0.29831745494873574,0.26974523690059155,6.570228424953729,60505.84207949894,0.2807515241388168,6.283701276951394,0.23415633129429406,0.37628997582549767,0.3429675089235623,52.10212895899643,0.6369290196078431,70187.52869233608,0.34591976107756833,89.03766183003313
68,168,82.8052,16.6858,89,26.3052,0,119,118,25,138,22,1.00151,94.86399,0.0,0.0,0.35714,4.264,14.143,0.0,0.0,129.0,42.37334,5e-05,3.13,3.02,-1.0,0.0,535.0141079522174,0.32405427785199975,79.68246797066135,0.7721886554716696,0.2333866317674065,81.2201322178741,0.27416478899544755,12.24561149691358,0.29770482100548523,0.2705325246899681,6.5801132439721695,61777.65136194121,0.28150401174764117,8.627577078817906,0.23413357292625595,0.37531947741378474,0.34236083210066187,52.19731140136719,0.6376402549019607,70374.55640395878,0.34612019897416385,89.04252849792428
69,169,82.4849,17.0213,89,24.9963,0,120,118,25,138,22,1.0037,94.58446,0.0,0.0,0.28571,4.269,14.45186,0.0,0.0,129.0,42.31616,8e-05,3.15,3.376,-1.0,0.0,534.6261747931704,0.3241721332046965,79.59711006658453,0.7738120704075002,0.232917485859929,84.55688595151952,0.27462344414964523,11.982783564814815,0.29702403079514494,0.2712795839179702,6.578753290401387,61205.93029478914,0.28210406077092937,7.402698496356534,0.23420468570455918,0.3737217288950923,0.3416555180586234,52.193328857421875,0.6367634901960783,70364.70519195279,0.34621555721621716,89.0668621758892
70,170,82.3904,17.2715,89,25.0949,0,120,118,25,138,22,1.00774,94.49177,0.0,0.0,0.25,4.261,14.7432,0.0,0.0,129.0,42.18386,9e-05,3.12,3.463,-1.0,0.0,534.3169599711438,0.3242867182626354,79.68861219509829,0.7744062815148981,0.23255461472720543,86.79567186516356,0.27455390255838635,11.933015046296296,0.2964422004188496,0.272029118002753,6.6075157634350905,61093.47117259561,0.28239936101850904,7.523435359922514,0.2342700280127497,0.37179069152404465,0.3407612123714229,52.0902146704403,0.6355596078431373,70192.13365623797,0.34625021824916585,89.08488396208489
71,171,82.0236,17.4041,88,25.8154,0,120,118,25,138,22,1.01068,93.89025,0.0,0.0,0.28571,4.288,14.95391,0.0,0.0,129.0,42.06589,8e-05,3.11,3.174,-1.0,0.0,534.0549969184972,0.3237918579630066,79.42479588563394,0.767753403385197,0.2323838842957715,83.80076619894558,0.27416391891432995,12.054880401234568,0.2955312959515866,0.272789939206213,6.646430550490993,59980.74415131921,0.2824550162133245,7.916291801143693,0.2343199773398307,0.3702889453594195,0.33954500084041644,52.05523643964602,0.6345349803921566,70249.14903537977,0.34622463056478864,89.10330542722588
72,172,81.7156,17.1583,87,26.0173,0,120,118,25,138,22,1.0151,93.34495,0.0,0.0,0.25,4.277,15.06129,0.0,0.0,129.0,42.03198,8e-05,3.13,3.025,0.125,0.0,533.8358186635596,0.3230715404028865,79.53403278557667,0.7616947363629176,0.2320657904534732,85.3666985824336,0.27427054478423146,12.103153935185185,0.2946850983213949,0.2735698400256423,6.622513934411251,59262.32416851965,0.2825225209671542,7.180013272158662,0.23432139572518995,0.36924630754615584,0.338014087980495,51.98180606041426,0.6333113725490196,70260.4112674497,0.346082435002298,89.12979669488271
73,173,81.0522,16.9498,86,25.3818,0,120,118,25,138,21,1.01378,92.2898,0.0,0.0,0.32143,4.261,14.84135,0.0,0.0,129.0,42.04705,0.0001,3.17,2.64,-1.0,0.0,533.6266499561739,0.3219133106302274,79.616438860763,0.7578536953838544,0.23160739843457429,84.61447366664505,0.27354805079996886,12.410927854938272,0.2938246337758114,0.2742223326241965,6.593753669084072,57410.413145530314,0.282537667629756,7.225450311034734,0.23456843176440043,0.3681874066016865,0.3360486985583167,51.97561833887925,0.6323447058823529,70052.74962557832,0.3458845134036173,89.20698468409336
74,174,80.7136,17.2861,85,25.0151,0,120,118,25,138,21,1.01081,91.67134,0.0,0.0,0.42857,4.276,14.6593,0.0,0.0,129.0,42.06966,6e-05,3.18,2.873,-1.0,0.0,533.4302626809056,0.32071666626898143,79.83309699268241,0.7534184432973868,0.23126736480569238,83.79233064366196,0.2731596007792973,12.87403549382716,0.29294395931997863,0.27472140496663494,6.582085339398408,56773.407847495364,0.28253559846165593,9.716334457082516,0.23494362827939388,0.367772780851061,0.3341734719622637,51.8952968267747,0.6331083529411761,70026.79659800317,0.34563337089226015,89.27118686711047
75,175,80.6426,17.4991,85,24.267,0,120,118,25,138,21,1.00402,91.4752,0.0,0.0,0.35714,4.304,14.93973,0.0,0.0,129.0,41.97195,8e-05,2.61,3.482,-1.0,0.0,533.1996633511383,0.3192103804052398,79.79587102252027,0.7473597762750964,0.23092775046515104,86.37442503052297,0.2725455952778566,13.24951774691358,0.2922114265085421,0.27510671422519306,6.631560489176355,56644.37579227907,0.28296727031093644,8.54684181718777,0.23527265790299215,0.3674666526419781,0.3318928039027839,51.74484723879967,0.6324701960784314,69985.71072665982,0.34545456803007724,89.2729776334792
76,176,80.3089,17.7764,84,24.9361,0,121,118,25,138,21,0.99863,91.03881,0.0,0.0,0.42857,4.285,15.12625,0.0,0.0,129.0,41.84211,8e-05,3.15,3.326,-1.0,0.0,532.9310925501028,0.3185071134428898,79.47490345576021,0.7451421502318647,0.2307204926532287,81.92383354264066,0.272305715792147,13.996431327160494,0.29142763128768523,0.27525559333723987,6.634854897532943,56061.2137969824,0.2836896732218164,6.0208548352422255,0.2356298881354168,0.36651841403050245,0.3297701133425801,51.624304877387154,0.631829411764706,70111.2970237793,0.3451564027956682,89.32437455838624
77,177,79.9398,17.9726,83,26.0893,0,121,118,25,138,21,0.99292,90.53999,0.0,0.0,0.21429,4.301,15.36469,0.0,0.0,129.0,41.69641,8e-05,3.11,3.27,-1.0,0.0,532.6143139767653,0.3183928905633312,79.44760011438282,0.739083483209571,0.23034015924577783,84.54201360577979,0.2702966570008842,14.042052469135802,0.2905076964557207,0.2748474671514323,6.612713792373421,55297.990821277,0.2839671193217905,7.1280963672324695,0.2358111411441697,0.36625245624733727,0.32777165006970993,51.64131089198737,0.6297713725490196,69988.49909793977,0.34497184847220663,89.379037745108
78,178,79.6834,18.2478,83,24.8386,0,121,118,25,138,21,0.99083,90.14311,0.0,0.0,0.0,4.272,15.53281,0.0,0.0,130.0,41.51177,5e-05,1.67,2.945,-1.0,0.0,532.230922027506,0.31905721126459646,79.16716828679105,0.7368658571663463,0.2295930951908004,83.55411127776948,0.26747896475119554,14.200617283950617,0.2896221061580292,0.27446543400310297,6.632355038676194,54673.828473688234,0.2844086429620188,8.044112074320926,0.23604669162068176,0.36642261873185866,0.32559488542335113,51.332916259765625,0.6270333333333333,70061.33539078607,0.3447959807360671,89.41128000682134
79,179,79.6388,17.9255,82,26.5807,0,121,118,24,138,20,0.99859,89.92189,0.0,0.0,0.07143,4.296,15.767,0.0,0.0,129.0,41.18739,7e-05,1.67,2.801,-1.0,0.0,531.7900288399029,0.31976303796754046,78.91495843208072,0.7368658571663356,0.22877487882551673,83.07898523517528,0.2654534230866725,14.197916666666666,0.28863602479601563,0.27373386396679045,6.6670130238924115,54682.04674319237,0.284944402654484,7.587681948428446,0.2364238749871243,0.3659946245385213,0.32369169561627603,51.11501849139179,0.6232127843137246,69932.0018744361,0.3443195182225482,89.44410234094377
80,180,79.1737,18.3163,82,26.0004,0,121,117,23,138,20,1.00223,89.34846,0.0,0.0,0.53571,4.284,15.48841,0.0,0.0,129.0,40.88205,6e-05,1.69,3.204,0.125,0.0,531.1052103143916,0.32030603551626347,77.81589137080071,0.7346482311231068,0.22776480624166776,83.19456758441981,0.26351491722317094,13.864535108024691,0.2875461142273416,0.2728846285454767,6.717063203417377,53196.27609890846,0.2856345424395926,6.826227638453935,0.23683023773889372,0.36500796569397403,0.32173234394033523,52.08843259458189,0.6212129411764705,69682.94103152254,0.3438171447072911,89.49180588773537
81,181,79.2974,18.3584,82,24.9589,0,121,117,23,138,20,1.00624,89.63563,0.0,0.0,0.71429,4.29,15.82941,0.0,0.0,130.0,40.83933,7e-05,1.68,2.989,-1.0,0.0,530.3686873349051,0.32078823476689433,77.80130408493537,0.7368658571663348,0.22672309398644322,84.3008872458215,0.26077642667791207,13.630883487654321,0.28648242168531407,0.27223588469130144,6.64653311072587,53807.80211413459,0.2858904310201319,6.288394200221476,0.2373272300165339,0.3638595754915202,0.31969177977944335,52.358419724452645,0.6197074901960784,69852.01427627208,0.3431709300641951,89.45465219368855
82,182,79.2475,18.2449,82,24.5651,0,121,117,23,138,20,1.01424,89.68801,0.0,0.0,0.42857,4.289,15.87104,0.0,0.0,130.0,40.94132,8e-05,3.15,2.786,-1.0,0.0,529.6245908926851,0.3212315922699487,78.45422059291,0.7368658571663417,0.22564698533096222,84.7265294836435,0.2568922311861702,13.357060185185185,0.28548784011946504,0.2719013479790193,6.564038326459906,53719.420830702635,0.2865397718630637,6.45190758970607,0.2377784014966302,0.36262060894537695,0.3175401037731101,52.298586998456784,0.6198964705882353,69794.41553332728,0.3428432142609315,89.44788475633865
83,183,79.3158,18.4994,83,25.8473,0,121,117,23,138,20,1.0108,89.87028,0.0,0.0,0.21429,4.305,15.78033,0.0,0.0,129.0,41.30713,9e-05,3.16,2.594,-1.0,0.0,528.8806291599321,0.32139887734767614,79.20696942372011,0.7368658571663405,0.22456454669855805,82.18127083535063,0.2528327610963861,13.372347608024691,0.284735664568699,0.2715527614994514,6.50115045512918,53926.83440605427,0.2872446611112992,6.826043702146224,0.2382122939461403,0.3614020203292608,0.31550068938180537,52.07734133873457,0.6215543725490195,69725.61843601894,0.3426777977912654,89.45723298823616
84,184,79.668,19.2009,83,26.3009,0,120,117,23,138,20,1.00863,90.27337,0.0,0.0,0.14286,4.302,15.99809,0.0,0.0,128.0,41.69309,9e-05,1.69,2.593,-1.0,0.0,528.1628795526243,0.3209501373311962,78.83605686026813,0.7368658571663395,0.22365273446874587,84.3851066194685,0.2478406499846842,13.481722608024691,0.28435977800464984,0.27094468884733314,6.573131232924451,54666.36817257266,0.2879428973475454,6.759133984914705,0.23885283199964658,0.3595614674911384,0.31346824685363606,51.8866903046031,0.6239870588235293,69599.86179003092,0.3424036033504806,89.46635777505391
85,185,79.7202,18.9678,83,26.0743,0,120,117,23,138,20,0.99892,90.40181,0.0,0.0,0.35714,4.31,16.59535,0.0,0.0,129.0,42.11121,7e-05,2.3,2.135,-1.0,0.0,527.4423469826405,0.32019994481659947,79.15955385639732,0.7368658571663397,0.22289078188958214,85.36827001532214,0.24428085109399772,13.507378472222221,0.28382794663030636,0.27062263772480044,6.611659653266158,55112.882167717384,0.28848134174176737,8.213742251182655,0.23942685116770154,0.35759723771810537,0.3116786058910518,52.081204261308834,0.6270954313725485,69888.72943915491,0.34206751319101075,89.46827816267916
86,186,80.1918,18.7698,84,26.5919,0,120,117,23,138,20,0.99258,90.94095,0.0,0.0,0.35714,4.315,16.39773,0.0,0.0,129.0,42.5849,8e-05,1.7,2.25,-1.0,0.0,526.7335058666528,0.3204050828691684,80.25991564430439,0.7368658571663586,0.22229204236477637,83.52874888441659,0.2416403881129397,13.582224151234568,0.2834755161446608,0.2704787992474707,6.581864006702534,55923.21288769259,0.28932401025304116,7.640629246226756,0.24032870346413662,0.3559032392859121,0.3098120746975543,52.28434753417969,0.6297901960784315,69790.0424502457,0.34182734239458223,89.39600666609996
87,187,80.1291,18.6962,84,25.8837,0,120,117,23,138,20,0.99558,91.01118,0.0,0.0,0.60714,4.322,16.24228,0.0,0.0,129.0,42.66733,7e-05,1.69,2.139,-1.0,0.0,526.0186641658605,0.321118118300509,80.74477433711186,0.7413011092527967,0.221909971810068,84.28535929104133,0.23939773946776619,13.304253472222221,0.2823894861628688,0.2702492905624205,6.449765847545842,55970.28134068685,0.29004563898219704,7.919095894848042,0.24110145326865282,0.3545218065162753,0.30792111582315973,52.221122835889275,0.6298984705882353,70037.16130995587,0.34167022502006644,89.40539064565925
88,188,80.0144,18.7164,84,25.8856,0,120,117,23,137,21,1.00056,90.97346,0.0,0.0,0.53571,4.306,16.18446,0.0,0.0,129.0,42.87705,5e-05,1.68,1.962,0.125,0.0,525.3107894899158,0.32205621517036404,80.57941314036107,0.7390834832095715,0.22158541501105106,84.83033168432094,0.23595782089403144,12.915557484567902,0.28177907929662943,0.2697781762090551,6.457004866355282,55506.63909956519,0.2906744271895749,7.83722140202724,0.24167384145418352,0.35316101377179504,0.30648458761284164,52.036359622154706,0.6326094117647059,69871.12707159463,0.3416247018220855,89.43015476637393
89,189,79.9362,19.3074,84,26.0902,0,120,117,24,137,21,0.99649,91.00722,0.0,0.0,0.35714,4.321,16.19994,0.0,0.0,128.0,43.0369,2e-05,2.64,2.086,-1.0,0.0,524.5742127125803,0.32232919442115127,79.86033755954239,0.7451421502318606,0.22113753067902778,87.0847643422656,0.23193256525571385,12.625530478395062,0.28062088481067843,0.2693625963809111,6.485900927972877,55455.33849150712,0.2911646699094,6.16823622991246,0.24197766092149053,0.35251464332533866,0.3050834079115278,51.831457820939434,0.6344509803921569,69903.03856242105,0.34117806027711606,89.41566650801947
90,190,80.1493,19.7789,85,28.5443,0,119,117,24,137,21,1.00224,91.35989,0.0,0.0,0.10714,4.341,16.70348,0.0,0.0,128.0,43.17989,0.0001,2.66,1.99,-1.0,0.0,523.8268330802701,0.32193685294730084,79.99654319410591,0.7451421502318665,0.22046819596694717,83.74840022422698,0.22678778418765494,12.811728395061728,0.2797919449454352,0.2691785877076591,6.609252213955441,56045.635145191554,0.2916181806693769,6.321350350746444,0.2423126737870244,0.35144399716142605,0.3040187362093766,51.570451336142455,0.6345411764705883,69870.40705778023,0.340494998495979,89.37394875700704
