,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,fft,staticness,saturation,movement,cubcol.0.5,cubcol.1.0,cubrow.0.6,tone,blockiness,contrast,cubrow.0.5,uhdhdsim,cubrow.0.3,cubcol.0.3,cubcol.0.6,noise,temporal,blur,cubrow.1.0,cubcol.0,cubrow.0
45,345,72.1496,13.2854,68,19.6552,0,115,121,18,130,20,1.037,68.76376,0.0,0.0,0.25,3.38,11.36572,0.0,0.0,125.0,57.94527,0.00057,0.43,2.109,-1.0,0.319115,148.692720704159,79419.25831077487,440.0337032596717,39.76677166974103,5.990354938271605,0.25248507544196197,0.1262357453284366,0.22612629738392226,0.8842435294117648,2.1691926581910437,98.00639207660757,0.2221487620391312,82.61416200016203,0.20125304322499515,0.16318576134689597,0.19077901063548658,0.6894257248164212,4.54568258143624,45054.67493365335,0.2724488422430518,0.08154155877770122,0.23805862654765672
46,346,72.1623,13.4478,68,17.9506,0,115,121,18,130,20,1.02908,68.74399,0.0,0.0,0.14286,3.351,11.4222,0.0,0.0,125.0,57.92645,0.00069,0.43,1.97,-1.0,0.326829,148.4832107620661,79328.84516812421,439.7480699344824,39.799549055688175,6.209249614197531,0.2529161715002618,0.1261997733191767,0.226215341861846,0.8848090196078432,2.229352660953073,96.16243638578571,0.22203975352661917,82.59450757738698,0.2014128719720997,0.16380082166378931,0.19060319904256437,0.6855846838373617,4.571450663518253,44695.151251893614,0.2727051959305531,0.08153015044083084,0.23877921933002713
47,347,72.0212,13.6669,68,19.6108,0,115,121,18,130,20,1.02351,68.61468,0.0,0.0,0.17857,3.343,11.56098,0.0,0.0,125.0,57.90424,0.00062,0.43,1.985,-1.0,0.321559,148.50078178001286,79008.13351162372,439.4394173597816,39.61131908275463,6.578993055555555,0.25313903413888367,0.12616010883230583,0.2262156922228033,0.8833603921568628,2.7061074332114443,95.95445819079715,0.22208552349554442,82.63868918678654,0.20142525261119829,0.16394036296928055,0.1904627740203943,0.687208098773195,4.640879895418939,43830.023013305676,0.27321420442701244,0.0815402473084975,0.23955510930866095
48,348,72.1348,14.0651,68,19.9106,0,115,121,18,130,20,1.03737,68.71606,0.0,0.0,0.21429,3.354,11.7501,0.0,0.0,125.0,57.88896,0.00057,0.43,2.18,0.174,0.285406,148.42580192634227,79322.60689729384,439.13008023666737,39.76775802800685,6.843074845679013,0.25341737825686433,0.12619423182286307,0.22622069132946582,0.8828823529411765,2.232617262593709,95.93314674049614,0.22206820427033952,82.536867590447,0.20160179242777373,0.16424118642128302,0.1904151413011954,0.6872080987731968,4.694313446698453,43796.123975683375,0.2739266116403625,0.08156137264140502,0.23992721180300192
49,349,72.2545,14.4041,68,20.366,0,115,121,18,131,20,1.03431,68.84084,0.0,0.0,0.32143,3.34,12.09467,0.0,0.0,125.0,57.89156,0.00063,0.43,2.011,-1.0,0.317705,148.35680762410405,79511.02569852065,438.8096709029267,39.654491848415795,7.12037037037037,0.2534968972051774,0.12616888240716995,0.2262726428589011,0.8828823529411765,2.2337549302005,97.75005069801128,0.22211483700315882,82.56624383282792,0.20175930052511712,0.1648975842583062,0.1904465040550388,0.683961268901529,4.728753823008912,43911.769912352815,0.2743150961970319,0.08154381243081739,0.23976639775376696
50,350,72.2874,14.5902,68,21.371,0,115,121,18,130,20,1.03369,68.8552,0.0,0.0,0.46429,3.34,12.384,0.0,0.0,125.0,57.86304,0.00056,0.42,2.095,-1.0,0.299158,148.29738306191322,79493.82990322751,438.4674515371931,39.637536884825906,7.244984567901234,0.2537761959257713,0.1261734574955028,0.22627107110663908,0.8833,2.4637808373865173,96.44932931010412,0.22215776266397735,82.55621136537889,0.2018081487494913,0.1650264657427893,0.19028189607087626,0.6855846838373604,4.772005607633977,43532.08246598623,0.27449747304011707,0.08152967866605904,0.24003336373186263
51,351,72.3274,14.9325,68,22.692,0,115,121,17,130,19,1.03031,68.8631,0.0,0.0,0.21429,3.319,12.54319,0.0,0.0,125.0,57.81609,0.00054,0.43,2.084,-1.0,0.328743,148.47543248552083,79219.52952804731,438.1239782877228,39.402521204065394,7.203751929012346,0.25410710238673695,0.12616686782803216,0.2262637023354056,0.8829945098039216,2.852031867440548,97.05850150637029,0.22214086862059526,82.52884521893635,0.20180835789051696,0.16537445026596645,0.18991630235603524,0.6817436428582996,4.787510173892423,43154.08559026921,0.27461388157618005,0.08151974330125959,0.23945935108308372
52,352,71.7724,15.5114,67,22.079,0,115,121,17,130,19,1.03268,68.338,0.0,0.0,0.10714,3.318,12.8333,0.0,0.0,125.0,57.7504,0.00054,0.43,2.119,-1.0,0.299049,148.4182650896875,78907.57434810305,437.8109563985019,39.463179976851855,7.088879243827161,0.25451445517875076,0.12614694148598368,0.22629815419978008,0.8817164705882353,2.1937497188438106,97.94401542255274,0.22207387495755176,82.58905748220579,0.20178489398365895,0.1652076938492411,0.18962255754688692,0.6817436428582986,4.828949627095814,42133.280190529054,0.274820219354098,0.08151920677387478,0.23909093530695916
53,353,71.6933,16.5939,67,21.6553,0,116,121,17,130,19,1.03586,68.26265,0.0,0.0,0.39286,3.329,13.33238,0.0,0.0,125.0,57.69757,0.00052,0.43,2.029,-1.0,0.298422,148.49179710669534,78909.5583332314,437.5151646855701,39.309394365475505,7.191116898148148,0.2540591726868445,0.12609723007643045,0.22634438863068934,0.8814607843137255,2.1958850427388397,97.89014660033968,0.22206449234287368,82.61189836902709,0.20181720089314348,0.16507846808749524,0.18936989750913485,0.6795260168150676,4.885494204944185,41830.384334418355,0.2750638258293253,0.08154541901892823,0.23935381817475065
54,354,72.4349,17.4542,68,22.6618,0,116,121,17,130,19,1.02754,68.96045,0.0,0.0,0.28571,3.311,14.26546,0.0,0.0,125.0,57.73542,0.00052,0.43,2.012,-1.0,0.281158,148.53788209491324,78752.11979634807,437.2266442729506,38.9917689193914,7.085648148148148,0.25398133512104787,0.1261330735669191,0.2263290819175538,0.8826058823529412,2.541437226070706,98.02066421158445,0.22206508709869077,82.52354364925449,0.2018003084551758,0.16542188454085374,0.1894060725202887,0.6795260168150697,4.898128681129488,42733.98681865563,0.2755172216487963,0.08155609793726987,0.2394893751596464
55,355,72.2769,16.0421,67,21.6013,0,116,121,17,130,19,1.04076,68.78691,0.0,0.0,0.17857,3.308,15.0046,0.0,0.0,125.0,57.80442,0.00054,0.42,2.067,-1.0,0.275645,148.8489586840176,78440.97104258765,436.95676331348363,38.821403032467686,6.850597993827161,0.25351900103017017,0.12613780288076862,0.2263050625659574,0.8827196078431373,2.193438566011886,97.97555178734771,0.2219776205498945,82.50418120582383,0.2017330512439809,0.16601428151015069,0.18934529917669063,0.6795260168150693,4.834993495480366,42229.36269236389,0.2761233220618489,0.08156202848102863,0.23924607914715754
56,356,71.1354,14.1797,67,20.3851,0,116,121,17,130,19,1.03986,67.72376,0.0,0.0,0.25,3.305,13.78383,0.0,0.0,125.0,57.75138,0.00048,0.42,2.214,0.16641,0.29213,148.83633979817853,78051.0891190731,436.71359786778754,38.989160419982156,6.567274305555555,0.2531266142672584,0.12606049013252135,0.22621914590307343,0.8828823529411765,1.9229494705638404,98.1532480991949,0.22196878279836768,82.62609984813629,0.2016740951719988,0.16595285602667673,0.18911333197355326,0.6773083907718402,4.750616871629224,39756.19877135415,0.27627841386442437,0.08157161074636242,0.2386374031632216
57,357,70.4186,14.489,66,19.2858,0,116,121,17,130,19,1.03524,67.05869,0.0,0.0,0.07143,3.315,12.18583,0.0,0.0,125.0,57.86807,0.00049,0.42,2.083,-1.0,0.300041,149.16944018965168,78027.91501470447,436.45619184997145,38.97180401837384,6.880401234567901,0.2525726379404065,0.12605586577598543,0.22613739736814203,0.8849745098039216,2.2707393956830573,96.62319539827054,0.22197611439403905,82.75352070504503,0.2015686905576814,0.16590118506074744,0.18926998114814383,0.6750907647286198,4.692836605548781,38194.401240418716,0.2762282366739412,0.08157699211181028,0.23764045347774598
58,358,70.2647,14.137,66,20.3255,0,116,121,17,130,18,1.04182,66.89716,0.0,0.0,0.10714,3.295,12.45543,0.0,0.0,125.0,57.9529,0.00058,0.43,1.902,-1.0,0.28317,149.24323481455457,77770.76440768293,436.20210321543397,38.82027576587818,7.17920524691358,0.25199991728719323,0.12604190572341567,0.22610895736117478,0.8866411764705883,2.70532945005052,98.17039624444674,0.22196961628748368,82.72366676184036,0.2014679902635434,0.16529632583689685,0.18980450585882025,0.6728731386853752,4.6917876138391525,37563.6043953946,0.2760302260364352,0.08156067309954834,0.2370036197527935
59,359,70.2282,14.3785,66,20.6946,0,116,121,17,130,18,1.02922,66.88342,0.0,0.0,0.64286,3.32,12.1496,0.0,0.0,125.0,57.84954,0.00069,0.42,1.951,-1.0,0.272936,149.27267802221107,77393.35906521726,435.97656820274887,38.66440083068094,7.443624614197531,0.2514523886363829,0.12602362522418464,0.22603208598913885,0.8862690196078431,2.660234919553253,96.944705793584,0.2219006675348256,82.72574287622321,0.20136341576742206,0.1646520636526617,0.1897694798877851,0.6712497237495398,4.733099485752096,37109.59868336757,0.27595521501323306,0.0815632346154359,0.2364208962245617
60,360,70.6757,13.8841,66,21.0807,0,116,121,17,130,18,1.03304,67.2841,0.0,0.0,0.53571,3.316,12.35431,0.0,0.0,125.0,57.89539,0.00053,0.42,2.031,-1.0,0.303317,149.41826867741466,77527.55034161519,435.7701661312672,38.734187750168786,7.54272762345679,0.25034353677985494,0.12604506423125333,0.2260322930947606,0.8908270588235294,2.319568897464044,96.64463973057013,0.22179834136070095,82.62975843934278,0.20133739526075442,0.16417928599063325,0.18946644714404984,0.670655512642144,4.820997354946296,37537.49347135412,0.276182278927486,0.08158674490604552,0.2371946454405142
61,361,71.319,13.4111,66,20.1858,0,117,121,17,130,19,1.03358,67.83371,0.0,0.0,0.46429,3.297,11.93366,0.0,0.0,125.0,57.99034,0.00062,0.42,2.032,-1.0,0.264904,149.60596703575456,77717.35634664765,435.6152427767709,38.85192927607783,7.373987268518518,0.24963941126552783,0.12603141770274268,0.22597942650833455,0.8917094117647059,2.7037821761658987,98.35990645601731,0.22171201452030587,82.53780478280875,0.20143026307779163,0.16390677999240044,0.189690744705177,0.6668144716630796,4.83473570478612,38545.24460175362,0.2763210594653606,0.08158274541181454,0.23801173072503762
62,362,71.8536,13.4317,67,18.9871,0,117,121,17,130,19,1.02806,68.34713,0.0,0.0,0.28571,3.283,11.53424,0.0,0.0,125.0,57.88808,0.00046,0.42,2.081,-1.0,0.274383,149.76498773018136,77768.13217218511,435.50859001391376,38.52296428915895,7.3385898919753085,0.24879892835489525,0.1260636808143624,0.22605758588581779,0.8940772549019608,2.7058145701159546,98.25198038981596,0.2216582523161186,82.44846395195141,0.20155968145512582,0.1640389792119033,0.19030341104970722,0.6668144716630816,4.8163006577105385,39490.86801771827,0.2764854691563806,0.0816037040045443,0.23863516119088132
63,363,71.7661,13.8158,67,18.3587,0,117,121,17,130,19,1.03856,68.27862,0.0,0.0,0.42857,3.297,11.5462,0.0,0.0,125.0,57.88712,0.00062,0.42,2.075,-1.0,0.306391,149.97421999776194,77627.27263748777,435.47373505936304,38.68838256082417,7.244020061728395,0.24815481753950708,0.12608253468624828,0.226126728700132,0.8944658823529412,3.1834513398673696,98.27804185269044,0.2215411818416148,82.49847154424721,0.20165103143743263,0.16323223854186406,0.1912244508875659,0.66681447166308,4.764605381547608,39278.396729474014,0.2767480625908506,0.08161335481917267,0.23835209568924068
64,364,71.4952,14.0405,67,19.9729,0,117,121,17,130,19,1.04021,68.02324,0.0,0.0,0.14286,3.305,11.87374,0.0,0.0,125.0,57.86898,0.0005,0.42,2.045,0.18017,0.276793,150.17275133177208,77631.30084679836,435.5020479261354,38.821344446252894,7.011284722222222,0.2474705039965581,0.12607820693725888,0.22621198023654024,0.8921050980392157,3.8444280808239424,97.44736101165878,0.22142137017485006,82.5580385739866,0.2017668969007119,0.16402326170740766,0.19226801868923082,0.671249723749544,4.775852914232679,39791.23405962452,0.27726682087864063,0.08160931220702884,0.23815544892222767
65,365,71.1628,13.8438,67,19.365,0,117,121,17,130,19,1.02997,67.72546,0.0,0.0,0.53571,3.325,12.06732,0.0,0.0,125.0,57.81428,0.00043,0.43,2.03,-1.0,0.280914,149.85331329870104,77637.30971870893,435.5496853408767,39.02605315785349,7.037422839506172,0.24677167410050113,0.1260637919574668,0.22629189161430527,0.8886929411764706,2.420633858657464,98.29249410169244,0.22135679920661516,82.62379792079278,0.2018292892418986,0.16428876469345002,0.19365292556397232,0.6728731386853775,4.7855898631433265,39135.740502815795,0.27751054847424744,0.08161858797805513,0.237819060356827
66,366,70.7873,14.0804,66,20.2094,0,116,121,17,130,19,1.0339,67.40723,0.0,0.0,0.28571,3.338,11.89725,0.0,0.0,125.0,57.86294,0.00048,0.42,1.951,-1.0,0.255209,149.7591524805183,77422.97427080457,435.61343010166274,38.95889169198495,6.774353780864198,0.24628981835968686,0.12606562782184175,0.22639925646435316,0.8840964705882354,3.4629172197135514,96.27313052175339,0.22113582023521097,82.70298376016353,0.20198824600166182,0.16334824794562058,0.19365458800758353,0.6789318057076681,4.806703476281762,38591.413056671096,0.2779884435928701,0.08163579817605492,0.23750322555332612
67,367,70.0784,13.813,66,20.0843,0,116,121,17,130,19,1.03904,66.7748,0.0,0.0,0.25,3.329,12.09801,0.0,0.0,125.0,57.77479,0.00052,0.42,1.868,-1.0,0.303757,149.49614617320702,77329.37795126718,435.6905842919948,39.13534093786169,6.310812114197531,0.24605105261323792,0.12599777175838717,0.2263831617475496,0.8801607843137255,2.5050291769633235,96.37664768141278,0.22082340058704494,82.77487745943212,0.20211187991685411,0.16294424412476247,0.19391447509278048,0.677308390771841,4.879836174163735,37869.4000268975,0.2786393157679546,0.08162982940261962,0.23717654948803019
68,368,70.1129,13.5556,66,20.1125,0,116,121,16,130,19,1.0359,66.76882,0.0,0.0,0.28571,3.313,11.8684,0.0,0.0,125.0,57.67302,0.00054,0.42,1.87,-1.0,0.289224,149.52582855857014,77373.61090227647,435.7676628049639,39.12272210768711,5.728298611111111,0.24562181791535032,0.12601186775189302,0.22639493232305255,0.8805749019607844,3.0275684893571886,96.52405694251073,0.22040610369367605,82.73915572863869,0.20228187067624945,0.16246566781980032,0.19433502768163974,0.6773083907718375,4.887426670668579,38099.12393117231,0.2795402608142226,0.08163625242741711,0.23729060397931553
69,369,70.0682,13.4773,66,19.7977,0,116,121,16,131,19,1.04509,66.67056,0.0,0.0,0.57143,3.303,11.65037,0.0,0.0,125.0,57.67982,0.00052,0.42,1.921,-1.0,0.284494,149.27552864222304,77508.53559528201,435.7913354867998,39.04121493115837,5.66869212962963,0.24515219153980036,0.12604497178105997,0.22639229691649485,0.8803282352941177,2.3267810750342615,96.31184923897678,0.2199743974392686,82.74793487983845,0.20239946481822657,0.1621406671520536,0.19450861162218833,0.6773083907718327,4.854675617757819,38151.192883849115,0.2805915082289442,0.08163833039926817,0.2370771267460572
70,370,70.1132,12.785,66,20.3311,0,116,121,16,130,18,1.03514,66.69329,0.0,0.0,0.25,3.285,11.58855,0.0,0.0,125.0,57.77411,0.0005,0.42,1.933,-1.0,0.274307,149.25458581012919,77562.15637413613,435.76688359712733,39.01158952124325,5.679639274691358,0.24486973498396916,0.12610540333086528,0.22643533949544317,0.8801892745098039,2.515809064276136,98.08943479703008,0.21960511073660313,82.70527965869044,0.2024211713461756,0.16218659709291008,0.19506245021823207,0.6767141796644363,4.791534686856581,38059.54269906686,0.2811579426795286,0.08165753528891452,0.23686814810861198
71,371,70.2261,12.8164,66,18.3682,0,116,121,16,130,18,1.03865,66.80773,0.0,0.0,0.5,3.272,10.99019,0.0,0.0,125.0,57.73708,0.00043,0.43,1.942,-1.0,0.271398,149.1492923328072,77701.43071033653,435.7543516096786,38.95202372986593,5.7523630401234565,0.24455284633362603,0.1261303964150149,0.22644435001865762,0.8803509803921569,2.1624724688058006,96.53126170371831,0.21927939599705748,82.6822079519839,0.20248741013993923,0.1627067409291577,0.19595198697684313,0.677308390771838,4.698739081062417,37874.69653451594,0.2822257166188569,0.0816468095686263,0.23592124601839082
72,372,70.0152,12.6297,66,19.1951,0,116,121,16,130,18,1.04284,66.6204,0.0,0.0,0.46429,3.315,11.01942,0.0,0.0,125.0,57.66777,0.00046,0.43,1.909,0.17541,0.290119,149.26887463416202,77613.12310600482,435.7532148362339,38.91496691291715,5.518373842592593,0.24424559918910668,0.12622743340858447,0.22647719634326963,0.8803745098039216,1.862348635216604,96.57470446194199,0.21905823195962693,82.72043460853153,0.20272322009598026,0.16272997452316817,0.19652758863997996,0.677902601879234,4.6837854967129,37504.53314209877,0.28285825426644806,0.081639310782182,0.23557203145472314
73,373,70.06,12.2003,66,17.854,0,117,121,16,130,18,1.04557,66.62997,0.0,0.0,0.46429,3.333,10.8556,0.0,0.0,125.0,57.75042,0.00054,0.42,2.111,-1.0,0.270824,149.22336290410828,77474.00008277556,435.74964132091867,38.81575294777199,5.129099151234568,0.24377633842684587,0.1262492913354593,0.22647937623914424,0.8820490196078432,1.9885936802331339,96.52633568082625,0.2188088352659841,82.72782759766402,0.20280643685451163,0.16269630805506605,0.19732138810502403,0.6740615609001784,4.64886947170698,37536.907887332374,0.2836909066810917,0.08164001261858345,0.2356436125991732
74,374,69.9423,12.6333,66,17.4645,0,117,121,16,130,18,1.04026,66.50416,0.0,0.0,0.39286,3.323,10.48973,0.0,0.0,125.0,57.7367,0.00045,0.42,2.077,-1.0,0.274222,149.45544071672177,77420.62739130018,435.74103608567464,38.61572378653067,4.970486111111111,0.24342521675030404,0.12626323455040234,0.22655130796838324,0.8812156862745099,2.1785018790993482,98.23874990438,0.21862832936021293,82.77435953543558,0.20286025139018354,0.16275532690283914,0.1976328762053475,0.6728731386853829,4.588105119821797,37418.346496332466,0.2845092233431598,0.0816225615136686,0.23548569843900496
75,375,70.1015,13.5798,66,16.8574,0,117,121,16,130,18,1.04735,66.64202,0.0,0.0,0.5,3.319,10.85985,0.0,0.0,125.0,57.63876,0.00041,0.43,2.061,-1.0,0.263049,149.82385920516407,77423.30043589971,435.7316934150536,38.53497370967159,5.471643518518518,0.24308709691896516,0.12628600031527762,0.22657142629127267,0.8812156862745099,2.1368516574840566,96.69963445996184,0.21850753599530898,82.75790755793548,0.2029511024327726,0.16322898801163943,0.19816099731294487,0.6712497237495416,4.656804918323839,37696.61308611676,0.2857421168636916,0.08161345164774272,0.23528364625795983
76,376,70.2995,14.066,66,18.8875,0,117,121,16,130,18,1.03169,66.79678,0.0,0.0,0.17857,3.331,11.67534,0.0,0.0,125.0,57.68616,0.00045,0.43,1.975,-1.0,0.301799,149.92984036792052,77712.88758282726,435.71599711166044,38.617433901186345,5.682484567901234,0.24279346309844355,0.1262676069702097,0.22661176432347915,0.8820419607843137,1.939367735937998,98.18648987332806,0.2183789934873547,82.76602294732766,0.20289628329492665,0.1638273021135007,0.19902117563647923,0.666814471663081,4.701503534080037,38186.79478891543,0.2867153228283764,0.08162515915846649,0.23487573158463385
77,377,70.1772,14.0424,66,18.2562,0,117,121,16,130,18,1.03881,66.68057,0.0,0.0,0.10714,3.34,12.09253,0.0,0.0,125.0,57.74018,0.00054,0.42,2.136,-1.0,0.269172,149.98628948760745,77928.59006966294,435.6792031695889,38.62746909812645,5.753954475308642,0.24260361318587137,0.12627442546516576,0.22665153060122364,0.8839188235294118,1.8491390220356474,98.21511929177584,0.21827172961438723,82.78219180725094,0.2028124201518365,0.1642683511076594,0.19916135614572705,0.6645968456198506,4.743265087422125,38405.36230517238,0.2882323505487175,0.0816228675537496,0.23511523507725382
78,378,70.2196,14.185,66,17.2701,0,116,121,16,130,18,1.03544,66.71798,0.0,0.0,0.67857,3.355,12.0737,0.0,0.0,125.0,57.83729,0.00045,0.42,2.198,-1.0,0.272502,149.84615156777576,77377.4736680257,435.6400495653887,38.60733691556954,5.766927083333333,0.24252149855398483,0.1262888392030846,0.22666376819184827,0.8881352941176471,2.153752196598681,98.24706614736455,0.21810147232146865,82.80732790867427,0.2027667567702392,0.16521018894461445,0.19942421244362105,0.6662202605556832,4.772010104747769,38241.61327470467,0.2890801697593768,0.0816270371888233,0.23560325858327105
79,379,70.4172,14.114,66,18.357,0,116,121,16,130,18,1.03869,66.9195,0.0,0.0,0.25,3.383,12.19379,0.0,0.0,125.0,57.89807,0.00045,0.42,1.925,-1.0,0.281227,149.94242317691737,77667.4538586717,435.6099830362261,38.74650178132234,5.918499228395062,0.24178163775172523,0.12631484706951415,0.2267265772182786,0.8909329411764706,2.2333062529375862,96.56278951221597,0.21794811910486547,82.79383930689336,0.20265737834750938,0.16578218895857377,0.1996259844160105,0.6668144716630784,4.751547069779185,38478.076750867804,0.28993157931609215,0.08162081316031912,0.2356726816492782
80,380,70.5963,13.9507,66,18.7715,0,116,121,16,130,18,1.03826,67.09766,0.0,0.0,0.57143,3.387,12.13527,0.0,0.0,125.0,57.9926,0.00052,0.43,1.99,0.17554,0.270238,149.83510355627914,77575.87115224966,435.5744124085269,38.75274790069203,5.97632137345679,0.2414798078973943,0.12632841817380522,0.2266942698108032,0.8928823529411765,2.2504394887103882,96.41696460665739,0.21796729163985493,82.80915853979282,0.2026437663440507,0.1656639928369712,0.19993646212837612,0.6690320977063139,4.691627229676587,39003.363307809144,0.2909030051900291,0.0816306872861571,0.23661954413345562
81,381,70.7168,13.8123,66,18.3552,0,116,121,16,130,18,1.04601,67.20057,0.0,0.0,0.14286,3.405,12.00159,0.0,0.0,125.0,58.03229,0.00067,0.42,1.903,-1.0,0.28341,149.9815549646808,77799.15398016317,435.5428351983517,38.946949899932484,6.0755690586419755,0.24075792246065428,0.12631578566226337,0.2266933486902941,0.893216862745098,2.1345676955856785,96.34900373601765,0.21797754058787155,82.8286531925383,0.20272180200283627,0.1663741553106579,0.20019794193354945,0.6690320977063128,4.644476529162169,39484.712322265084,0.2919767788015378,0.08162981090934086,0.23713513501490538
82,382,71.3625,13.7164,67,18.3032,0,116,121,16,130,18,1.04556,67.79109,0.0,0.0,0.21429,3.386,11.88002,0.0,0.0,125.0,58.03392,0.00059,0.42,1.649,-1.0,0.294682,149.94833477031483,78000.26879788969,435.50390800786596,38.979182867356286,5.935426311728395,0.23970136704321704,0.12625852105599997,0.2266536815744272,0.8935468039215686,2.5959418769302673,96.46880619829625,0.2180621015119282,82.75487020424508,0.20270357580406123,0.16759987592697945,0.2007312941435081,0.6690320977063126,4.6058447238108196,40911.4539219678,0.29302518257571913,0.08160174334014265,0.237614567666147
83,383,71.3333,13.4893,67,17.35,0,116,121,16,130,18,1.03491,67.75621,0.0,0.0,0.25,3.409,11.79406,0.0,0.0,125.0,58.03944,0.00052,0.42,1.973,-1.0,0.276403,150.0097472852511,78319.38970841575,435.47013894633534,39.038689695758585,5.937307098765432,0.23868780304359255,0.12626492721995672,0.22666000959445287,0.8947521568627451,2.333915316227012,96.48073386275345,0.2181578004842818,82.8231004463811,0.20265501654749385,0.16835116978379366,0.20115661031830717,0.6668144716630843,4.574991075234723,41133.7749448624,0.2939401716661437,0.08158094770593194,0.2382380956598325
84,384,71.3993,13.1992,67,17.3073,0,116,121,16,130,18,1.04642,67.77778,0.0,0.0,0.5,3.445,11.59597,0.0,0.0,125.0,58.03789,0.00052,0.42,1.96,-1.0,0.277718,150.0896174400501,78484.52180573132,435.44513639123437,39.05417906207803,5.91382137345679,0.2379738736673844,0.12626480513474456,0.226634841422708,0.8953823529411765,2.269847417687301,98.32064458844546,0.21812090399167725,82.80683058490763,0.20246583102196034,0.1693777704881255,0.201775107602988,0.6640026345124502,4.565566398667077,41585.17800807026,0.2947831385016049,0.08157286925059204,0.2378934115519092
85,385,71.6972,13.26,67,16.2389,0,116,121,16,130,18,1.03478,68.06746,0.0,0.0,0.42857,3.448,11.34562,0.0,0.0,125.0,58.05323,0.00052,0.42,1.908,-1.0,0.272978,150.1156720093274,78656.15601697027,435.4316193256925,39.06393602159288,5.923900462962963,0.23761782991841077,0.1262749903260262,0.22655860377546277,0.8958,2.075652157163252,98.32105350896623,0.21808511362056726,82.81546557874955,0.2021065216500945,0.16959821065389516,0.20221891119466673,0.6645968456198622,4.560979931686041,42399.68845841053,0.29556105850678793,0.08155635756229228,0.23757108167421426
86,386,71.8,13.1491,67,16.7788,0,116,121,16,130,18,1.04472,68.19078,0.0,0.0,0.57143,3.452,11.40116,0.0,0.0,125.0,58.07625,0.00057,0.42,2.103,-1.0,0.298875,150.02623449429564,78773.12858443879,435.4154638973188,38.942255090784144,5.948013117283951,0.23729034446216635,0.12629440549214757,0.22652204622468744,0.89674,2.1681968874141067,98.3542541769395,0.21803933966987465,82.84976857821094,0.20183413172385,0.1702520681958775,0.20276987724340148,0.669032097706305,4.522606539088649,43057.13472779493,0.29635082587887857,0.08155572418305403,0.23804346388777595
87,387,71.9215,12.8886,67,17.5205,0,116,121,17,130,19,1.04882,68.33213,0.0,0.0,0.32143,3.472,11.30565,0.0,0.0,125.0,58.12888,0.00054,0.42,1.89,-1.0,0.275331,150.2115740277204,79161.40403593078,435.414221326009,39.09795916521991,6.030044367283951,0.23659438511804498,0.12633091316460437,0.22661385781994034,0.8970490196078431,2.377972911861105,95.40532091027386,0.2179469967609731,82.90461563276116,0.20157710369555135,0.17076088634980902,0.20374639228102545,0.6712497237495348,4.471567861749669,43507.170405467856,0.29742136557586074,0.08157233549680924,0.23807061316648628
88,388,72.2276,12.583,68,16.492,0,116,121,17,130,19,1.04768,68.61323,0.0,0.0,0.71429,3.496,11.08363,0.0,0.0,125.0,58.17587,0.00049,0.42,1.972,0.16975,0.29323,150.21075096401182,79139.80798062,435.41403876059445,39.133094505027486,6.014612268518518,0.23606674870502994,0.12639684454878006,0.22658701106641804,0.8970674509803922,2.4117214504819517,98.27173591849575,0.21780345030650536,82.83847618348537,0.20139730663047198,0.17099212073317688,0.20411859614001543,0.6712497237495407,4.380306507722336,44365.7104679581,0.2985524225697451,0.08157473699650278,0.23864252584846504
89,389,72.4472,12.0817,68,15.6429,0,116,121,17,130,19,1.04073,68.83031,0.0,0.0,0.5,3.493,10.82631,0.0,0.0,125.0,58.24158,0.00054,0.42,1.88,-1.0,0.262281,150.20133489244944,79435.00454042199,435.429869491717,39.12801671911169,6.073109567901234,0.23570591021890122,0.12639161612212557,0.22663085623943185,0.8976713725490196,2.453905950265499,98.23566125076096,0.2176406522913007,82.85324548560708,0.2013994430376256,0.1709758435264748,0.20422675280613564,0.6712497237495453,4.2846987551131175,44866.758232742504,0.29984792548709555,0.081583633587586,0.23897607906238078
90,390,73.0564,11.495,69,16.2355,0,116,121,17,130,19,1.03953,69.40722,0.0,0.0,0.5,3.493,10.40054,0.0,0.0,125.0,58.29008,0.00056,0.42,1.997,-1.0,0.282004,149.98337908836206,79389.56297518151,435.4441352381962,39.22585682810089,6.104166666666667,0.23568898407321184,0.12638287684981417,0.22670524904464043,0.89778,2.3942776146099374,98.1305358658697,0.2174849606680771,82.80691052170624,0.20122426636196092,0.17071481249937281,0.20499360935630964,0.6706555126421456,4.1784823016762696,45810.10322298297,0.3010421805026086,0.08158697659531661,0.24000775939996077
