,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,noise,cubrow.0.6,blur,cubcol.0.6,fft,movement,staticness,cubcol.1.0,cubrow.0.5,cubcol.0.3,cubcol.0.5,contrast,tone,cubrow.0,cubcol.0,saturation,blockiness,temporal,color_fulness,cubrow.1.0,uhdhdsim,cubrow.0.3
45,445,43.4896,7.0228,42,7.94747,0,116,116,12,139,11,0.99533,51.51349,0.0,0.0,1.5,8.245,5.8772,0.0,0.0,129.0,44.33635,0.0,1.44,2.133,-1.0,0.000219,0.4445429811087227,0.1967671367791117,17255.877588822976,0.18326415931899853,64690.78055401293,7.0445119598765435,718.3767744946047,0.1994209354814682,0.19702804825630765,0.10109547622120489,0.1585990633146309,90.03476421176558,0.6761972549019608,0.15286167204652903,0.13046830558765685,58.04283933286314,1.7328958439710445,4.609580377477981,86.43084213624026,0.18281751222511286,97.49370041995077,0.16383916365476936
46,446,43.478,7.10313,42,8.06283,0,116,116,12,139,11,0.99708,51.45972,0.0,0.0,1.28571,8.217,6.06181,0.0,0.0,129.0,44.29509,0.0,1.44,2.411,-1.0,0.000179,0.4451371922161182,0.19734706141945058,17223.142323647728,0.18332415547871392,64697.0114611629,6.859953703703703,717.6571352786424,0.19888100519016536,0.1970025033451321,0.10181097051157814,0.15829596757201025,87.1020631879807,0.6755596078431373,0.1525341731615023,0.13033977431352062,57.83978572892554,1.7639832803464612,4.649801978172188,86.25277975226321,0.1829970789642751,97.49179634276277,0.1638565890189342
47,447,43.3851,7.6786,42,7.91844,0,116,116,12,139,11,0.99779,51.37432,0.0,0.0,1.28571,8.269,6.12286,0.0,0.0,128.0,44.30321,0.0,1.43,2.367,-1.0,0.000511,0.44454298110872187,0.19764157497335597,17107.395852006044,0.1833700450473517,64695.74378579903,6.55492862654321,716.9656299782314,0.1981944221443497,0.19695824893253783,0.10237654953365244,0.15807442114237158,87.130911147029,0.6756011764705881,0.15223051373125102,0.13023704521323795,58.03630216622059,2.0385968625197814,4.695705917515066,86.21444484487404,0.18299776006961557,97.51037629036821,0.16385268898134564
48,448,43.428,8.34191,42,9.45752,0,116,116,12,139,11,1.00014,51.37748,0.0,0.0,1.57143,8.234,6.62343,0.0,0.0,127.0,44.24883,0.0,1.43,2.804,0.125,0.001055,0.4445429811087236,0.19783219638737073,17148.086530708253,0.18337053640162843,64708.28054372733,6.437065972222222,716.2982126225121,0.1976014699657528,0.19688950013857504,0.10273057832300549,0.15781814109052278,87.08118651964853,0.6745235294117646,0.15176532222792502,0.13018660737606838,57.96402052891108,2.423931713771142,4.95354794883209,86.0976255524602,0.1831865819286694,97.51290140706054,0.16391656297206472
49,449,43.3742,9.42692,42,9.51751,0,116,116,12,139,11,1.00131,51.28764,0.0,0.0,0.46429,8.219,7.19729,0.0,0.0,128.0,44.28013,0.0,1.44,2.406,-1.0,0.000162,0.4445429811087216,0.1979669925179174,17089.152845411423,0.18341598883115035,64619.91964502418,6.6392746913580245,715.6520626241388,0.1969533235919602,0.19677096849690248,0.10288210176796249,0.15772349151610973,86.99844901705865,0.6746513725490197,0.1514454477500871,0.13024581171548916,57.95004442003038,1.9174345243442805,5.133359575349791,86.05980420908469,0.18298273522577668,97.52306992373886,0.1640164819147358
50,450,43.1955,10.8062,42,10.9,0,116,116,12,139,11,1.00251,50.99335,0.0,0.0,1.46429,8.243,8.13209,0.0,0.0,129.0,44.24395,0.0,1.44,2.681,-1.0,0.000217,0.4445429811087201,0.19801448138462088,16870.194029269547,0.18339496660642982,64716.96601768981,7.166087962962963,715.0190778311894,0.19621302953995798,0.19651100245396927,0.10264432426275893,0.1575903911518217,91.11600213011398,0.6739433921568626,0.1511440243230414,0.13040180684889296,57.86413950978974,1.8801616827857701,5.408178534564886,86.24754135907415,0.18286343506392264,97.55246531091106,0.16414115974695365
51,451,43.0832,11.7685,41,12.7499,0,116,116,12,139,11,1.00389,50.7142,0.0,0.0,1.39286,8.282,9.3225,0.0,0.0,129.0,44.2035,0.0,1.44,2.25,-1.0,0.000255,0.4445429811087194,0.19806794764434363,16721.782430410938,0.1834878110095053,64794.70500568286,7.948447145061729,714.3684272457365,0.1955877433432221,0.1961714878920409,0.10247682543853034,0.15741994229576586,90.22969062094846,0.6728862745098039,0.15091851118468944,0.13084892748324697,57.84039457344714,1.6370473657436952,5.746897325031545,86.52555544177494,0.18271354168377113,97.59024267891512,0.16422375090027047
52,452,43.0967,12.6658,41,13.0575,0,116,116,12,139,11,1.00403,50.55014,0.0,0.0,1.32143,8.259,10.1544,0.0,0.0,129.0,44.19826,1e-05,1.43,2.507,-1.0,0.000432,0.44454298110871643,0.1980638153406152,16687.038169623847,0.18356123386465253,64887.79155784619,8.714216820987655,713.7274008305702,0.19502158664265157,0.19588038532151325,0.10209625305292482,0.15732483217220117,85.38816148849013,0.6714498039215686,0.15069745560863246,0.13160913064133423,57.89748071741174,1.9765196336909008,5.908733936709717,86.69429289671325,0.18252807915504382,97.61706341670236,0.1644767001033686
53,453,43.1935,13.3036,41,13.8395,0,116,116,12,139,11,0.99879,50.61067,0.0,0.0,1.57143,8.306,10.93916,0.0,0.0,129.0,44.23165,0.0,1.44,2.504,-1.0,0.000435,0.4445429811087176,0.19796766343419825,16746.173878451722,0.18365944635947204,64831.49642615336,9.410686728395062,713.0699201641448,0.1945435112664451,0.19604463758923324,0.10176091624820371,0.1570819535469096,91.12694706856253,0.6713521568627451,0.15064879915876228,0.1317430609628414,57.737199383017455,2.468708844383196,5.986272770009292,86.71058454313406,0.18224373656013707,97.60431817420348,0.16472242061398215
54,454,43.1244,13.8431,41,14.0205,0,116,116,12,139,11,0.99494,50.49287,0.0,0.0,1.85714,8.242,11.49019,0.0,0.0,128.0,44.21614,0.0,1.43,2.607,-1.0,0.001127,0.4445429811087178,0.1977279116391857,16643.13535335538,0.18370194761900466,64856.98443239568,10.10083912037037,712.4102745049346,0.1941571130033686,0.19619817035825968,0.10156743788059544,0.15704479117603273,89.98825324267915,0.6709074509803922,0.15049017994423244,0.13179092268789402,57.75585466549721,2.4510476180568648,6.118285810923358,86.9628972881709,0.18187120705132762,97.61790551794815,0.16499196960763668
55,455,43.0508,13.9953,41,15.1878,0,116,116,12,139,11,0.9929,50.39691,0.0,0.0,2.32143,8.283,11.95688,0.0,0.0,129.0,44.14812,0.0,1.44,2.513,-1.0,0.000166,0.4445429811087169,0.19752915525646586,16527.34387544958,0.18372999661485942,64778.29647576943,11.043402777777779,711.7445728699197,0.19388504838630874,0.19601920701321365,0.10132352633145618,0.15686692765910004,91.02870641326838,0.6697992156862744,0.1504283379747722,0.13186010443655338,57.7441532464675,1.6009581574068463,6.220923801158057,86.96552900488852,0.18137351308971755,97.63778661802839,0.1651692903721157
56,456,43.0581,14.0181,41,14.2068,0,116,116,12,139,11,0.99192,50.44304,0.0,0.0,2.53571,8.263,12.08668,0.0,0.0,128.0,44.07264,0.0,1.43,2.349,0.125,0.000197,0.44454298110871854,0.19725598709602307,16553.685746020077,0.183819928434633,64724.84514256767,12.103684413580247,711.0825411579596,0.1934054267323268,0.19600038383739204,0.1010762139163933,0.1566931070878815,85.39255726766423,0.6678192156862746,0.15060048887413835,0.1319775531791334,57.69915507752218,1.6617450901179465,6.2210459474304765,87.1324873093456,0.18095797433243424,97.6296865465005,0.1655148705729112
57,457,43.0835,14.2943,41,14.8318,0,116,116,12,139,11,0.99917,50.52411,0.0,0.0,2.17857,8.298,12.11162,0.0,0.0,128.0,43.99478,0.0,1.44,2.473,-1.0,0.000143,0.44454298110871887,0.1970535508337375,16536.572814181316,0.1838334867453713,64726.33124850898,12.937210648148149,710.409241594745,0.19293200936984156,0.19595838870465704,0.10090373873210905,0.15668914140294224,90.96366037266131,0.6670156862745098,0.15040364100110623,0.131997749225525,57.653206342532314,1.8492383751616677,6.187435361511315,87.43100099487414,0.18070796594401942,97.61991883674614,0.16586581203050874
58,458,43.0227,14.4938,41,14.6293,0,117,116,12,139,11,1.00458,50.53838,0.0,0.0,2.17857,8.348,12.3538,0.0,0.0,129.0,43.88119,0.0,1.44,2.423,-1.0,0.000261,0.44454298110871776,0.1968487514934513,16511.077826238557,0.183967317372051,64706.16924968687,13.605613425925926,709.7218335481386,0.19260233237146285,0.1958338843325545,0.1006554378008699,0.15659780225425732,90.90714879892042,0.6648854901960783,0.15040428414752924,0.13200424886914294,57.71190200617284,1.4027422606236524,6.248313507027217,87.61315954692844,0.18061239402582863,97.60418298704948,0.16612677663490674
59,459,43.0022,14.7167,41,14.1812,0,117,116,12,139,11,1.00604,50.61557,0.0,0.0,1.46429,8.385,12.52139,0.0,0.0,129.0,43.80226,0.0,1.45,2.255,-1.0,0.000393,0.44454298110871937,0.19666274586437657,16509.55399248578,0.18415770161587755,64716.57347962746,14.317418981481481,709.0117998221824,0.1923790032208647,0.19559699457038543,0.10052307733324559,0.15649050019091226,88.12167447986951,0.6642321568627452,0.15029452798382428,0.1319522792315808,57.80687553499951,2.648503355657395,6.286944448024108,87.73098837086098,0.18049934924184766,97.58998994429587,0.16653922690270012
60,460,43.2395,14.7538,42,14.7623,0,117,116,12,139,11,1.00924,50.92383,0.0,0.0,0.92857,8.339,12.71913,0.0,0.0,129.0,43.72385,0.0,1.45,2.657,-1.0,0.000476,0.44454298110871965,0.19650752425208498,16744.594977611363,0.18453476140754527,64675.517663472325,15.188898533950617,708.2899123798774,0.19143739111481958,0.1955434778443731,0.10063692123114387,0.1565995035982253,90.63394985728803,0.6633690196078431,0.1498407667888624,0.13235324417465272,57.81212361653646,2.4331624887495362,6.352070895019183,87.85821111903739,0.18074502005464574,97.54569174407027,0.1667147820645008
61,461,43.5811,14.8264,42,14.9937,0,117,116,12,139,11,1.00683,51.38082,0.0,0.0,0.85714,8.358,12.75248,0.0,0.0,129.0,43.66205,0.0,1.43,2.472,-1.0,0.000371,0.44454298110872265,0.19627467934177417,17139.157555457772,0.1849363215178732,64638.877245240816,15.947627314814815,707.5139681131707,0.19016610191554223,0.19534934453830935,0.10055837954223192,0.1567566888263043,86.90575825161878,0.6625286274509803,0.14962633031563613,0.13265734470008297,57.88058490517699,1.7125105902678273,6.346727670882344,87.82668638756704,0.18070687506633779,97.4790311896369,0.16700203562100285
62,462,44.0064,14.9303,42,15.2707,0,117,116,12,139,11,1.00415,51.89155,0.0,0.0,0.85714,8.346,12.81077,0.0,0.0,129.0,43.65492,0.0,1.43,2.212,-1.0,0.000194,0.44454298110872276,0.1960623594204523,17553.153682118183,0.18495802585636031,64693.359498776954,16.533082561728396,706.7383484778718,0.18849301434518506,0.19553812375135415,0.10032598304658613,0.15691077209344817,87.74331216765094,0.6626317647058824,0.14945053633047622,0.13258333465938724,57.821154182339896,1.8608471214446203,6.334944094935392,88.32302349880311,0.1808042883861751,97.40833748028807,0.1678490443859217
63,463,44.4763,14.5728,43,15.6624,0,118,117,12,139,11,1.00056,52.50818,0.0,0.0,1.42857,8.419,12.9126,0.0,0.0,130.0,43.89319,0.0,1.43,2.33,-1.0,0.00053,0.44454298110872953,0.1957533317201129,18018.99081154813,0.18540456700867394,64563.9891371244,17.583092206790123,705.9253718255447,0.18666583909181544,0.19557431984803905,0.10016514268001804,0.15714937793287284,86.77052378018803,0.6661342549019602,0.1490902146139675,0.13221693436933316,55.82559995298032,2.137289636333132,6.623475298189023,87.65839748687803,0.18089442008547643,97.31438863245124,0.168262273077592
64,464,44.8948,13.8522,44,15.1711,0,118,117,12,139,12,0.99825,53.11276,0.0,0.0,1.17857,8.436,12.6005,0.0,0.0,130.0,44.0744,0.0,1.43,2.503,0.125,0.000259,0.44676060715195054,0.1954737126708194,18483.670638273008,0.1854933483666309,64577.63555959668,18.721788194444443,705.1073868299641,0.18504318807416006,0.19566717178329754,0.09996625352601889,0.1572847497644362,90.38441916267763,0.6681529607843135,0.14880109619283494,0.13179732224734336,54.70745548201196,1.7203599085369048,6.556516182363045,88.17295815127181,0.1811120257758713,97.229365928612,0.1687299700805407
65,465,45.1239,13.526,44,14.5839,0,118,117,12,139,12,1.00049,53.46287,0.0,0.0,1.35714,8.422,11.9706,0.0,0.0,130.0,44.04008,0.0,1.44,2.334,-1.0,0.000305,0.44676060715195165,0.19517276852239307,18768.81695956037,0.1854458482425864,64538.39260024464,19.099488811728396,704.2996182895365,0.18360634734226625,0.1956709072577698,0.09964502346950256,0.15717881959165686,87.44969303634113,0.6679227450980392,0.14834828395124905,0.13144999141657784,54.65451012128665,1.9671190332086226,6.264052514903193,88.16941621537374,0.18161519719498176,97.19011213157808,0.16930310958325706
66,466,45.3051,13.1483,44,13.6325,0,118,117,12,139,12,0.99947,53.72834,0.0,0.0,1.14286,8.408,11.69699,0.0,0.0,130.0,44.03191,0.0,1.43,2.226,-1.0,0.000404,0.4467606071519518,0.19495670837132498,19000.360647928515,0.18518176075902493,64648.27532701811,19.313609182098766,703.5113551340888,0.1824201137963476,0.19568294881076,0.09930342549592625,0.1572382280492708,86.71504428385869,0.6681686274509804,0.14781650287453793,0.13121778424825778,54.61212139365114,2.636529833501302,6.204323524868329,88.40178305399473,0.18205693860102073,97.14286158983816,0.16998917405756564
67,467,45.5514,13.0901,45,13.7877,0,118,117,12,139,12,1.00087,54.03711,0.0,0.0,0.89286,8.382,11.3712,0.0,0.0,130.0,44.05183,0.0,1.44,2.268,-1.0,0.000461,0.44676060715195254,0.19490829620649539,19313.663848772536,0.1853377435307931,64564.711333274245,19.173707561728396,702.7531785270736,0.18157475082524613,0.1957743889220219,0.09900892071517324,0.15722266556570835,90.1187142504555,0.668636862745098,0.14766189198107552,0.13114108447403813,54.747287514769006,2.05838310940176,6.130719462601044,88.28449508633508,0.18269252657163337,97.09840299438127,0.1706640714977133
68,468,45.5466,13.7325,45,13.5544,0,118,117,12,139,12,0.99931,54.06071,0.0,0.0,0.96429,8.444,11.33396,0.0,0.0,130.0,44.05975,0.0,1.43,2.236,-1.0,0.000197,0.4467606071519516,0.19442381247495102,19325.75453060365,0.18547140168713516,64645.14468772595,18.771074459876544,702.0255155865409,0.1811076412924782,0.19594385776687728,0.09876766712463961,0.157248633009947,86.5561259700153,0.6686136862745097,0.14755194846243191,0.13101137985711617,54.59459130557966,2.4441902342672606,6.114087750964306,88.64528369728151,0.18304537753616806,97.10123062478854,0.17137574023081417
69,469,45.2788,13.8475,44,14.5557,0,118,117,12,139,12,0.99807,53.74186,0.0,0.0,1.57143,8.376,11.89806,0.0,0.0,129.0,43.6947,0.0,1.43,2.138,-1.0,0.000156,0.4467606071519516,0.19430399772915294,19106.991006662294,0.18538863930867575,64586.63818566413,18.282118055555557,701.1287234345547,0.18104803107964534,0.1961162198992523,0.09870557614697334,0.15710849131347324,83.74299709071578,0.6614989607843118,0.14739595246950474,0.13064791728656203,54.18668243031443,1.3533152259602186,6.333311352707146,88.51221913333211,0.18304609893491422,97.13952947518396,0.1720663913370962
70,470,45.1635,13.8916,44,14.706,0,118,117,13,139,12,0.9974,53.57493,0.0,0.0,1.53571,8.351,11.99046,0.0,0.0,129.0,43.65621,0.0,1.43,2.015,-1.0,0.000271,0.44676060715195187,0.19426642188498006,18991.869383109522,0.1850568595039965,64620.80364151642,17.889564043209877,700.2198418245953,0.18095334066595287,0.19609716693594367,0.09899777520821576,0.1570725474267086,85.42811215985878,0.660136372549017,0.14731893184762196,0.1301546602056569,54.14817414460359,1.715185329799982,6.250259755404639,88.81963768463133,0.1829159846976388,97.16228912853097,0.17282886476578221
71,471,45.0317,13.961,44,14.7766,0,118,117,13,139,12,0.99789,53.40429,0.0,0.0,1.60714,8.306,12.02465,0.0,0.0,129.0,43.72982,0.0,1.44,2.076,-1.0,9.3e-05,0.4467606071519519,0.1938980511518913,18838.552370219884,0.18482153640749663,64681.93887020832,17.723476080246915,699.3397359503787,0.18082518117843518,0.19606212855865432,0.09945588059913715,0.15658965804407393,89.81591269392592,0.6609745098039215,0.14727052739723978,0.12951597233186507,53.99871487087674,1.4355459304483043,6.316079626680291,88.97912730944228,0.18282355256806915,97.18341037540995,0.1736127293582682
72,472,45.2744,14.0246,44,14.2116,0,118,117,13,139,12,0.99677,53.65725,0.0,0.0,1.14286,8.318,12.09353,0.0,0.0,130.0,43.87632,0.0,1.44,2.347,0.125,0.000111,0.4467606071519521,0.19345585261831813,19135.411064153708,0.18444331247155799,64750.63932279598,17.29885223765432,698.4797450514004,0.18044986357591453,0.19603340226392463,0.09981328587901256,0.15618144480139526,89.9036232425692,0.6636666666666666,0.14757287599058963,0.129149470761123,54.076203522858805,1.6494669618761773,6.337377219267457,88.83524343397494,0.18284676302182842,97.16038194082665,0.17436818994402187
73,473,45.4123,13.814,44,14.4725,0,118,117,13,139,12,0.99818,53.81876,0.0,0.0,0.92857,8.329,12.1524,0.0,0.0,129.0,44.06498,0.0,1.44,2.208,-1.0,0.000533,0.4467606071519503,0.19339732322199563,19257.628047035512,0.18386486902507,64762.34237244134,17.05198688271605,697.6199399225512,0.18001499635891174,0.19596046916314697,0.10007623845900139,0.15611704022633346,86.52140684925675,0.6673433137254903,0.1479256515665634,0.12908144077536376,53.99241317937403,2.3615403333673566,6.303062264546577,88.86694840973847,0.18269543310357764,97.12715265871161,0.17515878912239397
74,474,45.4774,13.6499,44,14.4329,0,118,117,13,139,12,0.99623,53.87112,0.0,0.0,1.35714,8.3,11.98221,0.0,0.0,130.0,44.22543,0.0,1.45,2.194,-1.0,0.000114,0.4467606071519515,0.19334355565400993,19357.742913592276,0.18371895902515556,64752.01852600155,16.80005787037037,696.7636706238643,0.17962364376982637,0.1959380899534712,0.10050046777135348,0.1561191721550036,86.63665173867261,0.6696933333333334,0.1479413080650972,0.12930256724141354,53.91111811885128,1.5347501712430884,6.25980610609098,89.10630544944415,0.18231863736089132,97.10680806424149,0.17594389087998577
75,475,45.4291,13.9547,44,14.1837,0,118,117,13,139,12,0.99537,53.82864,0.0,0.0,0.85714,8.348,11.83526,0.0,0.0,129.0,44.38804,0.0,1.42,2.235,-1.0,0.000403,0.4467606071519526,0.1934291299860196,19290.72431860523,0.18366446028570207,64811.733035299185,16.627025462962962,695.9072793328967,0.17926943443182985,0.196077569259435,0.10095622334030044,0.15585921201817207,87.52968398313783,0.6727380392156863,0.1479866151408952,0.12975618722166318,53.983355298454384,1.4758283633862637,6.270554831599077,89.13871888026489,0.18180888995009392,97.10251894855674,0.17663379399365348
76,476,45.4368,14.1909,44,15.0629,0,119,117,13,139,12,0.99931,53.7759,0.0,0.0,1.14286,8.348,12.10294,0.0,0.0,129.0,44.52057,0.0,1.44,1.881,-1.0,0.000286,0.44676060715195254,0.19364160332748567,19309.979010469397,0.18397321870375097,64825.32232586558,16.693913966049383,695.0288334914204,0.17904267951449374,0.19645768326848237,0.10143077318020322,0.15575843021456134,90.86473065721732,0.6739333333333335,0.14821494711762967,0.1301835284412308,53.863861649124715,1.9111239463885485,6.338118154262913,89.1116164726113,0.18167603388428594,97.11168772030534,0.17732148639628323
77,477,45.6059,14.4052,44,14.5763,0,119,117,13,139,12,1.00085,53.91309,0.0,0.0,2.14286,8.328,12.30706,0.0,0.0,129.0,44.6935,0.0,1.43,1.9,-1.0,0.000131,0.4467606071519523,0.19388948431634448,19437.707280197894,0.18433684369063055,64800.25679601775,16.71190200617284,694.1250423704683,0.17879477394319815,0.19690854713159786,0.10189927484016835,0.15573725112319145,89.90365067876945,0.6768764705882353,0.14851492820333353,0.13064239996061555,53.84292319968894,1.3282326932604156,6.355486669712964,88.96457421173459,0.1814091875876234,97.09335716642826,0.17824998884190882
78,478,45.7572,14.9209,44,15.0075,0,119,117,13,139,12,0.99995,54.10275,0.0,0.0,0.67857,8.307,12.49556,0.0,0.0,131.0,44.8602,0.0,1.43,1.887,-1.0,0.000216,0.4467606071519515,0.19429076866540873,19632.57976287714,0.18443205738642435,64909.222228750965,16.706983024691358,693.2086389897075,0.17862678416814592,0.19719584409343519,0.10239599770368446,0.15572056403996837,87.11380411632003,0.6793627843137253,0.14827919361283026,0.13098522852638736,53.73786530671296,1.602811702263042,6.341490822459451,88.7996723882023,0.1811905049732538,97.06883044933676,0.1788892440093686
79,479,45.835,15.3816,44,14.3858,0,119,117,13,139,12,0.99966,54.20821,0.0,0.0,1.17857,8.325,12.94368,0.0,0.0,130.0,45.01754,0.0,1.43,1.983,-1.0,0.000123,0.4467606071519494,0.19458596332388242,19727.695767369576,0.18504357962269827,64791.34933039831,16.600887345679013,692.2845696520578,0.17846314487448886,0.19739383329208196,0.10284337835170297,0.15537054764694672,90.7907902284012,0.6813958235294112,0.14817891891206725,0.13107486078556055,53.741171566056614,1.7587257380043797,6.385247263779123,88.70003959474084,0.1808160752254877,97.03823219793065,0.17957163708633478
80,480,45.8979,15.9531,45,15.0658,0,119,117,13,139,12,0.9971,54.24375,0.0,0.0,1.17857,8.365,13.35558,0.0,0.0,129.0,45.10024,0.0,1.45,2.156,0.125,9.9e-05,0.44676060715195004,0.1948113411134659,19736.19111214249,0.18571871857229455,64788.08336071321,16.697096836419753,691.3332911290614,0.17833763020863022,0.19809924379556465,0.10341262363646396,0.1547359046938794,90.73141576183141,0.6823538823529406,0.14822992321738007,0.13108319762194168,53.629479867440686,2.645802324481078,6.411614159908975,88.58376588549916,0.18049272058166835,97.03754828496868,0.1803878853129189
81,481,45.7705,16.5685,44,16.3452,0,119,117,13,139,12,1.00023,54.1375,0.0,0.0,1.14286,8.427,13.8679,0.0,0.0,130.0,45.18848,0.0,1.44,2.192,-1.0,0.000137,0.4467606071519507,0.19485135318739494,19558.314795790277,0.18605744393388898,64872.548435317796,16.970244984567902,690.3550955975916,0.17816917094111628,0.19849022578695502,0.10391468818190029,0.15460294258401483,87.42522655500616,0.6833278431372549,0.1485778052942658,0.13112988630751354,53.67911821530189,2.4161304617108255,6.45980919516691,88.42866630033382,0.18041356886702373,97.04414818776038,0.1808378845567332
82,482,45.5893,17.3483,44,15.8691,0,119,117,13,138,12,1.00048,53.90053,0.0,0.0,1.53571,8.558,14.41626,0.0,0.0,130.0,45.26579,0.0,1.43,2.27,-1.0,0.000269,0.44676060715194904,0.19466731710886032,19258.822544365565,0.18630500284659204,64884.98298456829,17.160204475308642,689.3318398145051,0.17804555438915634,0.19889957918103474,0.10444159223556801,0.1547169245085916,90.84255041196144,0.6837874509803921,0.14858992078328304,0.13127865125217755,53.587376158914445,2.954472296422494,6.488011422093843,88.51456910640377,0.1801493448011233,97.06707107825004,0.18136768857813637
83,483,45.4544,18.0714,44,16.347,0,119,117,13,138,12,1.0011,53.64317,0.0,0.0,1.35714,8.486,15.09882,0.0,0.0,130.0,45.29837,0.0,1.44,2.532,-1.0,0.000502,0.4467606071519492,0.1944896699210522,19134.801679806373,0.1865064833061902,64842.508389563285,17.424720293209877,688.2674014652499,0.17819742753621015,0.19937436500816516,0.10498579228410991,0.15474675587532788,90.92863919325487,0.6840956862745099,0.14859946132485422,0.13152785402372344,53.45825590910736,1.6985217985494283,6.573000124198694,88.13200934274488,0.17978643871464256,97.1086750507929,0.18210692136440268
84,484,45.3952,18.7532,44,16.7197,0,119,117,13,138,12,1.00489,53.54037,0.0,0.0,2.03571,8.517,15.73024,0.0,0.0,129.0,45.32175,0.0,1.45,2.3,-1.0,0.000308,0.4445429811087223,0.19395592497163208,19075.424387562613,0.18659298760344906,64893.49970293582,17.65379050925926,687.1503041888836,0.17851252008011217,0.19967852375335898,0.10545298709876569,0.1540663617636351,90.97167535550356,0.6851054901960785,0.14860558420294237,0.13193898609199248,53.41075435685523,1.6048891943286627,6.656935159581968,87.56373689977829,0.17918669153613012,97.11559188490428,0.18283484024946609
85,485,45.3737,19.1477,44,17.8611,0,119,117,13,138,12,1.00661,53.50624,0.0,0.0,1.07143,8.512,16.3257,0.0,0.0,129.0,45.23529,0.0,1.44,2.446,-1.0,0.000153,0.44454298110872426,0.19331099008858027,19081.949369980535,0.18641689080340088,64829.35512299887,18.10353973765432,685.920263671847,0.17870423738977984,0.19989763061206386,0.10568693058588116,0.15402249440845747,90.91684704373831,0.6863133333333333,0.14877044643795498,0.1325928354281281,53.173889913676696,2.562758271608245,6.736503472727216,85.7044262921586,0.17847815063893085,97.10369000605299,0.18357087217757512
86,486,45.3968,18.9332,44,18.7784,0,119,117,13,138,12,1.00214,53.59718,0.0,0.0,0.89286,8.495,16.68501,0.0,0.0,131.0,45.07527,0.0,1.43,2.408,-1.0,0.000403,0.44676060715194765,0.19287444784157587,19128.602353171806,0.18630362857858368,64930.644013708436,18.64525462962963,684.5638035135242,0.1785493070265156,0.200067033113827,0.10601312735798218,0.15362082027755916,87.81643624262331,0.6869203921568627,0.1489728305741963,0.13364250659696095,52.84026722849151,1.7155947186153073,6.751849407518706,83.96820413257036,0.17796149964221336,97.09246087057673,0.18417281670838856
87,487,45.6783,18.4973,44,18.6602,0,119,117,13,138,12,1.00619,54.03857,0.0,0.0,1.96429,8.513,16.50044,0.0,0.0,130.0,44.97609,0.0,1.44,2.367,-1.0,0.000172,0.4467606071519488,0.19301642092363966,19468.244553848013,0.18632831075585363,64968.99671035659,19.05984760802469,683.1200708235666,0.1784131624102811,0.20045682181465865,0.10663132199402456,0.15329052686566264,87.67071760535262,0.6872098039215686,0.14893186844631706,0.13464643224176143,52.716160338601945,2.643074184570162,6.766171080020437,82.91942045101916,0.17739891884463682,97.05210489276864,0.18475641565381054
88,488,46.0959,17.6948,45,18.6413,0,119,117,13,138,12,1.00671,54.56155,0.0,0.0,1.21429,8.503,16.11201,0.0,0.0,129.0,44.92355,0.0,1.44,2.532,0.125,0.000133,0.4467606071519516,0.19262746402398306,19921.462134228663,0.18648082259636944,64972.81473106912,19.510368441358025,681.6363994358171,0.1781856165269271,0.2010857027908787,0.10757260540539712,0.1531607051910771,87.37754660500568,0.6870484313725482,0.14873557840143614,0.13559996211868913,52.61573132173515,2.5419877757033507,6.741990668575144,81.82864108415211,0.17680263741524357,96.9834285077566,0.18537550370898093
89,489,46.2046,17.1877,45,17.4488,0,119,117,13,138,12,1.00458,54.79722,0.0,0.0,1.67857,8.471,15.40892,0.0,0.0,129.0,44.78926,0.0,1.42,2.444,-1.0,0.000106,0.4467606071519514,0.19253346048601624,20082.815838021597,0.18666989448944557,64967.45561985947,19.882474922839506,680.1298532261376,0.177991193262572,0.20166329209227873,0.1084401233486257,0.15300208329239715,90.38843268539132,0.6852085882352928,0.14857286408142356,0.1358837750737983,52.501236527054395,1.8004697550314965,6.686982896530218,81.3046337030711,0.17624484234714616,96.94634458028776,0.18607940911153556
90,490,46.2494,17.5369,45,18.3257,0,119,117,13,138,12,1.00411,54.84308,0.0,0.0,2.0,8.438,14.95477,0.0,0.0,129.0,44.63173,0.0,1.44,2.472,-1.0,0.000642,0.44676060715195254,0.19242593309114778,20154.97304590345,0.18723616928247433,64780.32364414788,19.963975694444443,678.6392077652185,0.17790132539256043,0.20206990427236768,0.10964374850220884,0.15247981246656928,86.87739286351217,0.6827629999999976,0.1484547811104166,0.13574215721738278,52.376336745273925,1.890930676999008,6.655161537485065,81.33702332640314,0.17572317563473416,96.94706249382969,0.1867025706658906
