,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,noise,movement,cubcol.1.0,cubcol.0.3,color_fulness,cubrow.0.6,cubrow.0.5,cubrow.1.0,cubcol.0.5,temporal,uhdhdsim,blur,cubcol.0,cubrow.0.3,cubcol.0.6,staticness,fft,saturation,blockiness,contrast,cubrow.0
45,445,57.834,13.3868,39,14.2329,0,123,127,3,127,3,1.00066,58.19016,0.0,0.0,10.03571,8.721,11.10925,0.0,0.0,130.0,56.49589,0.0,0.41,9.036,-1.0,0.80558,0.801346274509804,0.3480393014730549,15.168643904320987,0.1879357171969116,0.14962814699281002,161.1222302524389,0.1775146480218718,0.12250064328118294,0.3203865661534639,0.20232446580384547,5.578383582524217,96.93641752123011,27331.846684356246,0.17655699948036963,0.1321358945298635,0.11166606299625335,270.4187828496471,64417.802073844774,15.34926916051794,1.6334509758138631,90.49905137318696,0.13823179624735063
46,446,57.8406,13.8905,39,14.7645,0,123,127,3,127,3,0.99949,58.18632,0.0,0.0,12.03571,8.748,11.57269,0.0,0.0,130.0,56.52291,0.0,0.41,8.475,-1.0,0.842136,0.8021576470588234,0.34803930147305495,15.45529513888889,0.18709948783765518,0.1494396448232048,161.0954398271839,0.17863118573281997,0.1218970576359099,0.31860666170537594,0.202194944549895,5.632971603369055,96.95485718150637,27327.267367338427,0.17677122884660612,0.13178761336180342,0.11191298328114953,269.7083358734199,64536.951710143134,15.388988730348185,1.813971830314481,90.11128256162705,0.138849981613564
47,447,57.8176,13.5604,39,15.3691,0,123,127,3,127,3,0.99812,58.2157,0.0,0.0,10.39286,8.704,12.00401,0.0,0.0,129.0,56.52438,0.0,0.41,9.472,-1.0,0.839397,0.8029023529411764,0.3436040493865952,15.60329861111111,0.1862268154111557,0.14910592622367747,161.05827656988572,0.17957506868404338,0.12141370903937648,0.31677833755301293,0.20186383624011647,5.696948974973955,96.94732717250888,27276.119307274457,0.17700819264328266,0.13148289675772287,0.1119213118667599,268.99263987215625,64553.443739596805,15.294203204873167,1.3957647656474943,92.92500611932294,0.13921864068256876
48,448,58.0387,13.6063,39,15.1122,0,123,127,3,127,3,0.99793,58.42636,0.0,0.0,10.42857,8.721,11.73159,0.0,0.0,130.0,56.57119,0.0,0.41,10.379,0.37641,0.896676,0.8030733333333333,0.34198063445076715,15.764371141975309,0.1853865783859106,0.1488291499383801,161.1865214150401,0.18036461386018113,0.12093759042326599,0.3150429278421421,0.20130982352036716,5.65825880023731,96.93758843681186,27565.555635890516,0.17770424457707576,0.13124743644050615,0.11203151274902917,268.30935005718106,64508.32004641263,15.456182220835746,2.2704701458973893,91.71198974000045,0.13995075101606375
49,449,58.0459,13.3892,39,15.0446,0,123,127,3,127,3,0.99546,58.45688,0.0,0.0,10.71429,8.728,11.76431,0.0,0.0,131.0,56.59212,0.0,0.41,7.868,-1.0,0.869937,0.8038533333333333,0.3458216754298266,15.903549382716049,0.18463116080888892,0.14867832317055282,161.47622678119626,0.18076269005074758,0.12049281325396081,0.3132955628877372,0.20099873776261645,5.67056135166111,96.91512547709411,27491.617827026177,0.17782562214515218,0.13104337046580855,0.1120563013659331,267.626591717272,64408.97276313372,15.477154013551312,2.0183642107514395,89.8260729819471,0.1405723382810731
50,450,58.1469,13.8618,39,15.1929,0,123,127,3,127,3,0.99308,58.54152,0.0,0.0,10.46429,8.743,11.5703,0.0,0.0,130.0,56.62284,0.0,0.41,8.295,-1.0,0.849458,0.8048458823529411,0.3436040493865998,16.12914737654321,0.1840242274973644,0.14856010755413743,161.3219080438252,0.18082560880494883,0.11994193227832053,0.31167172255615083,0.20062760031573418,5.6530282215428285,96.91557600700462,27603.405236709095,0.1780233185374955,0.13083171531074828,0.11171308495085251,266.954411841122,64484.225190769735,15.43930600013262,1.471512383529206,91.75096854879331,0.1410139893649842
51,451,58.2536,13.4202,39,15.5194,0,123,127,3,127,3,1.0032,58.70523,0.0,0.0,11.71429,8.703,12.01003,0.0,0.0,132.0,56.69376,2e-05,0.41,8.615,-1.0,0.886656,0.8055960784313725,0.33976300840753715,16.370756172839506,0.1833810077444357,0.14850866136161892,161.33096618479618,0.180968963994721,0.11943460595218716,0.3100039435833508,0.20004097485152014,5.708241472181473,96.87046773417126,27665.48924031226,0.1779774141223995,0.13078946511952855,0.11154606367733032,266.2822275325322,64419.74819000658,15.384541075906636,1.945482606020167,92.54873252977934,0.14089643108444502
52,452,58.2426,14.0222,39,14.8345,0,123,127,3,127,3,1.00764,58.72081,0.0,0.0,8.53571,8.707,11.60808,0.0,0.0,131.0,56.78475,1e-05,0.41,8.453,-1.0,0.864731,0.8071454901960784,0.33976300840753676,16.55246913580247,0.18258603127693346,0.1486737060431764,161.5431674875464,0.1810393794264233,0.11900080402112886,0.3083462936178733,0.19960800814370397,5.6568531838534435,96.90207975385212,27657.663996602452,0.1781977539004371,0.13072953624975334,0.11139422763997353,265.6177547331346,64417.33090186071,15.456015881196953,2.105250433711213,91.88723918426727,0.14086581405923954
53,453,58.4187,14.146,39,15.1052,0,123,127,3,127,3,1.00086,58.87835,0.0,0.0,9.10714,8.687,12.11829,0.0,0.0,131.0,56.90767,0.0,0.41,8.812,-1.0,0.981344,0.8083298039215686,0.34360404938659944,16.758342978395063,0.18182965270098275,0.14895073435582812,161.65238683639865,0.18102745262679124,0.11852990068572848,0.3067149903494413,0.19911081944593279,5.717024042994661,96.87463957715829,27869.057457491126,0.1788191603033254,0.13061472225092807,0.11119986011188815,264.9579726063397,64434.154345996576,15.495950957875193,2.1715439917119785,90.05291080767584,0.14062532727001625
54,454,58.3298,14.0497,39,15.2331,0,123,127,3,127,3,0.99919,58.81037,0.0,0.0,9.42857,8.705,12.23804,0.0,0.0,131.0,57.00768,0.0,0.41,7.823,-1.0,0.964562,0.8083568627450981,0.33976300840753787,17.040364583333332,0.18106128145675296,0.14903041354790708,161.53232351347754,0.18089019630220357,0.11816460477438441,0.3050277340200442,0.19877064713782522,5.738485981002888,96.89080888852993,27684.31953696269,0.17958853166979813,0.13039801828542705,0.11121312178107001,264.30310773821094,64465.41827346682,15.41585569028501,1.7413022638381388,93.44058713007601,0.1404640581318143
55,455,58.4393,14.1367,39,15.4383,0,123,127,3,127,3,1.00177,58.93953,0.0,0.0,10.64286,8.753,12.13648,0.0,0.0,131.0,57.1191,0.0,0.41,8.353,-1.0,0.982488,0.8086694117647059,0.33976300840753804,17.335117669753085,0.1803434941861249,0.1493157527304496,161.4633505616523,0.18045565239190609,0.11780215005752452,0.30352250269075914,0.1985845259038997,5.720512669949025,96.88927027777058,27821.60945713968,0.18001130470445464,0.130380166262509,0.11100787939172309,263.64564862991296,64340.93888328293,15.340212221498842,2.3009390196231663,91.73075182817999,0.14011638490247888
56,456,58.5158,13.9108,39,15.4427,0,123,127,3,127,3,0.99609,59.02136,0.0,0.0,10.89286,8.716,12.21235,0.0,0.0,131.0,57.23437,0.0,0.41,8.316,0.38773,1.022267,0.8095176470588236,0.3397630084075411,17.579716435185187,0.17983692520348143,0.14967821554369728,161.78901069736438,0.17997167897518393,0.11760344632196586,0.30212027995022683,0.19836819511085316,5.720734409128251,96.86202279341528,27959.422929704742,0.17992156973470805,0.13038020931265487,0.11093363020901048,262.9930329818809,64301.614169682274,15.335993072133006,1.6972718959569848,87.42297183675919,0.13952366806734037
57,457,58.6891,13.6351,39,15.234,0,123,127,3,127,3,0.99824,59.16093,0.0,0.0,10.28571,8.689,12.01526,0.0,0.0,131.0,57.31134,0.0,0.42,8.762,-1.0,1.023787,0.8100462745098039,0.33976300840754153,17.76171875,0.17928303931047998,0.14973586922830792,161.5234547189702,0.17958279323658816,0.1174908120888469,0.3008556128834686,0.1979946036166989,5.71726604911726,96.86528779174465,28233.07613615084,0.17982817319717084,0.13040331519826567,0.11095167713975228,262.36019992574364,64246.96358109662,15.32189037181713,1.9354484335772135,90.78054068092136,0.13937486382035588
58,458,58.6508,13.3096,39,14.445,0,123,127,3,127,3,1.0032,59.16603,0.0,0.0,10.10714,8.714,11.7741,0.0,0.0,129.0,57.3914,0.0,0.42,9.51,-1.0,0.946703,0.8106039215686275,0.3436040493865975,17.888020833333332,0.17885261893920276,0.14968095820980395,161.64086588874687,0.17921433905460066,0.11747109786514152,0.2995637886969438,0.19769778946068958,5.689740152600576,96.84506393512557,28159.69865240618,0.1800219539545074,0.13033802852670598,0.1107579452461773,261.71165981181963,64314.180302165565,15.327095314308451,2.4289174515861984,88.61144642322179,0.13904968292187275
59,459,58.5674,13.466,39,14.5358,0,123,127,3,127,3,0.9923,59.12699,0.0,0.0,6.82143,8.735,11.49262,0.0,0.0,130.0,57.46838,0.0,0.41,8.57,-1.0,1.022482,0.8119949019607844,0.33976300840754026,17.967447916666668,0.17855181042677934,0.14957120640777438,161.43743035672264,0.17878804536173493,0.11742827050556871,0.2982322777456977,0.19729765562905496,5.648482093004254,96.84253343527509,28004.334038758003,0.1801581373485323,0.13030946358157827,0.11086677465144258,261.09512869223215,64367.70838958533,15.285345383632329,2.3823616380659804,90.92540899984505,0.13854309655253053
60,460,58.6239,14.0084,39,14.9705,0,123,127,3,127,3,0.98559,59.13317,0.0,0.0,9.82143,8.804,11.62506,0.0,0.0,131.0,57.56146,0.0,0.41,10.915,-1.0,1.037532,0.8122933333333333,0.3397630084075371,18.139564043209877,0.17836142854679143,0.14961380133066063,161.49852452196393,0.17841730000383968,0.1165684733926942,0.2959303275347859,0.19620352146306186,5.668018657933938,96.86438123610502,28065.206799628842,0.18011099569466663,0.1303991918281338,0.11185315416631153,260.4589437912764,64236.70776823189,15.182255309305074,1.4530488940004609,90.07627599856346,0.13869121591278913
61,461,58.4892,14.1643,39,15.491,0,123,127,3,127,3,0.99528,59.02359,0.0,0.0,10.96429,8.8,12.09507,0.0,0.0,131.0,57.63387,0.0,0.41,7.631,-1.0,1.054513,0.8125235294117648,0.3436040493866011,18.310619212962962,0.1782612238581695,0.1488784224699428,161.67167305016366,0.178184770905745,0.11593781938714784,0.2934698305337746,0.19532601498485522,5.732104802161503,96.86090474983399,27878.955297031593,0.179921374473178,0.1301376643713252,0.11275496968624307,259.8505822156865,64268.14709749595,15.269377155068481,1.7810632015625019,92.43335971909912,0.13888061836440854
62,462,58.4809,14.1568,40,15.4628,0,124,127,3,127,3,1.00103,59.03231,0.0,0.0,11.0,8.778,12.23316,0.0,0.0,131.0,57.71916,0.0,0.41,8.037,-1.0,1.024627,0.8130890196078431,0.3397630084075389,18.55439814814815,0.17819077756841536,0.14842551683657534,161.84095326473457,0.17820910708480925,0.11516460278023681,0.29076430472252013,0.19433529627653537,5.7583835963083,96.85379821473305,27868.772440639987,0.1800202287709105,0.12963405495279598,0.11359818087422488,259.22983058186384,64283.41251433954,15.299355400933159,2.3176865028021414,91.73996945695984,0.13903112943671053
63,463,58.6466,14.6521,40,15.3952,0,124,127,3,127,3,1.01087,59.18784,0.0,0.0,12.57143,8.787,12.23635,0.0,0.0,130.0,57.76205,0.0,0.41,7.451,-1.0,1.095816,0.8142654901960784,0.3397630084075387,18.63382523148148,0.1779000221869061,0.14794499977678396,161.46972796068343,0.1782115950983307,0.1145842102035426,0.28819263574037585,0.19349669901825808,5.756799592177574,96.8662167727845,28164.684551520244,0.18063416002602187,0.12893956148790858,0.11432514615366991,258.6170334051369,64255.6742318318,15.207427978515625,2.0994151203366025,91.84013218962228,0.13934458296750205
64,464,58.5977,14.0421,40,16.0933,0,124,127,3,127,3,1.01425,59.21561,0.0,0.0,11.71429,8.767,12.68435,0.0,0.0,130.0,57.79868,0.0,0.41,8.584,0.39429,1.113612,0.814823137254902,0.34360404938659683,18.808545524691358,0.17779463418041824,0.1476119160608194,161.47736111657863,0.17818061279791783,0.11426621595465526,0.2856680928387412,0.19266913542517994,5.801608271217957,96.83423534852875,27960.47490198687,0.18077904128525518,0.12840363398462265,0.1150478542604089,257.9948749302998,64293.63671371492,15.133596726405768,1.0915348915560275,86.35693580886537,0.14018625293080456
65,465,58.66,13.8233,40,15.7725,0,124,127,3,127,3,1.00782,59.30139,0.0,0.0,11.60714,8.753,12.14549,0.0,0.0,131.0,57.81236,0.0,0.41,8.038,-1.0,1.122325,0.8153588235294118,0.3397630084075405,18.98784722222222,0.17744190991195072,0.14715344922877083,161.5125651859576,0.1780118545798344,0.11429179844862875,0.28333647684103525,0.19196472195715183,5.744337125806396,96.83049997895625,28154.862518060545,0.18111272061378672,0.1276876990840594,0.11591394074287117,257.3827397984894,64292.69090374462,15.144221553096065,1.7951073358319123,88.55009055797345,0.14119246067858082
66,466,58.8797,13.6837,40,15.6078,0,124,127,3,127,3,1.00422,59.49246,0.0,0.0,10.64286,8.767,11.95615,0.0,0.0,130.0,57.83643,0.0,0.41,9.249,-1.0,1.130026,0.8177564705882353,0.3397630084075402,19.197675540123456,0.1771723513736959,0.14679596882601928,161.42954194608603,0.17791247067402507,0.11427607991888536,0.28148258708275437,0.1913345381195246,5.724673729291615,96.81438306128089,28434.995592346102,0.18161972429384635,0.12707710569023384,0.11666615879147858,256.7788796198853,64503.94676726654,15.137781967351465,1.8346571931489462,90.08490645363801,0.14195741858374927
67,467,58.7601,14.673,40,15.345,0,124,127,3,127,3,1.00814,59.4194,0.0,0.0,9.53571,8.764,11.83609,0.0,0.0,130.0,57.82033,0.0,0.42,9.286,-1.0,1.122071,0.8200988235294118,0.3397630084075353,19.3359375,0.17682381629442537,0.14639671271626298,161.01503718326938,0.1778464510446379,0.11422002460617343,0.27978194558428987,0.1907775687923156,5.706479645742519,96.8328233865666,28067.754962814277,0.18296365323541144,0.12660696615844289,0.11744201530502758,256.1756266681627,64542.126372471044,15.091661994839892,2.321240288825322,89.77046208419367,0.1425367830096442
68,468,58.7404,15.0317,40,16.1885,0,124,127,3,127,3,1.01233,59.32521,0.0,0.0,9.17857,8.792,12.68441,0.0,0.0,132.0,57.79141,0.0,0.41,8.709,-1.0,1.165239,0.8189898039215686,0.3397630084075339,19.42505787037037,0.17626747869054832,0.1459084619000232,161.76273310113328,0.17798408532972756,0.11397065778761141,0.27798607798459085,0.19042228658386656,5.812258737083236,96.83322103021334,28069.596535016837,0.1835726262052353,0.12623129034164982,0.11826733626732534,255.58681841755526,64436.833942426514,15.070664959189333,1.6106733198145917,93.44176833773807,0.14276430551462568
69,469,58.9299,14.3066,40,16.4463,0,124,127,3,127,3,1.00169,59.5698,0.0,0.0,11.10714,8.766,12.99767,0.0,0.0,130.0,57.80791,0.0,0.42,8.992,-1.0,1.198593,0.82184,0.3397630084075369,19.66603973765432,0.17606443694389876,0.1456567263367082,161.43754300736015,0.1782998039102652,0.11341335512168703,0.27602985986437273,0.19024695258563767,5.838690138501633,96.8042252474059,28323.542293366565,0.18445049434757982,0.12576119944719957,0.11904953180343618,254.9865394819353,64428.25623291351,15.100389645423418,1.9698928963336988,89.9519736156352,0.1427667835509629
70,470,58.8923,14.4087,40,15.1201,0,123,127,3,127,3,0.99872,59.50169,0.0,0.0,13.82143,8.771,12.35836,0.0,0.0,129.0,57.79779,0.0,0.41,7.69,-1.0,1.257915,0.8214933333333333,0.3397630084075381,19.789400077160494,0.17568009945855517,0.1454556558702238,161.60040977909534,0.1788215305363552,0.1127478544449652,0.2739289144664552,0.18997810135814142,5.7716105128051245,96.82133011575391,28148.9924927745,0.1849650265636203,0.12540788001287323,0.11991363839698613,254.40229923647482,64308.434979119935,15.131601592640816,2.090249237983477,89.8993280662563,0.14252860573103426
71,471,58.8222,14.0125,40,15.6508,0,123,127,3,127,3,1.0016,59.45173,0.0,0.0,12.25,8.817,12.44311,0.0,0.0,130.0,57.79053,0.0,0.42,8.678,-1.0,1.150137,0.8226364705882353,0.3397630084075353,20.037712191358025,0.17539496886033124,0.14550164085550568,161.57926584786622,0.17935020870443924,0.11204786430761554,0.27187021502473985,0.18987099053850848,5.7778291931473005,96.81589123864455,28101.741782900717,0.18526682657040025,0.12518989029082112,0.12068361661200352,253.82081552358122,64297.355897057714,15.095767739378378,2.003247018179001,92.96412392112804,0.1422200474404215
72,472,59.0206,13.9,39,15.3448,0,123,127,3,127,3,0.99751,59.59184,0.0,0.0,13.78571,8.786,12.09656,0.0,0.0,131.0,57.81698,0.0,0.42,8.483,0.41641,1.206451,0.8234470588235294,0.3397630084075332,20.09881365740741,0.1750578188745488,0.14529114480151262,161.91734400592773,0.179945335075043,0.1113911198579484,0.2699765234413007,0.18960380449321873,5.749138128173734,96.81034055789333,28468.379557947523,0.18691932633857156,0.12485691379390647,0.1214645097578384,253.24608890492587,64363.06996305837,15.157256138177566,2.216872737295942,89.60438599244934,0.14202000125898354
73,473,58.7899,14.309,39,14.9484,0,123,127,3,127,3,0.99222,59.42006,0.0,0.0,11.39286,8.808,11.9972,0.0,0.0,130.0,57.78093,0.0,0.41,8.716,-1.0,1.265513,0.8245858823529412,0.3397630084075332,20.159384645061728,0.17415964195112627,0.14526166246586922,161.82113128725868,0.1807281734789719,0.11067227876632456,0.2682599954291059,0.18967214022825676,5.729846143769981,96.82947850208214,28091.01203279043,0.1884062473795182,0.1245773654665045,0.1221633248720817,252.68048090065625,64383.540557637854,15.166472258391202,1.8370269407568873,93.32587398453624,0.14195465422895104
74,474,58.7859,14.9303,39,16.1746,0,123,127,3,127,3,0.99391,59.35391,0.0,0.0,10.75,8.784,12.35094,0.0,0.0,130.0,57.78204,0.0,0.42,10.006,-1.0,1.206073,0.8251968627450981,0.3397630084075339,20.290123456790123,0.17326749108046366,0.1451478798660467,161.52711411771566,0.18152256549586052,0.10980183939662416,0.2664281732014247,0.1893343977762224,5.758316806894153,96.83884703090334,28035.594305332186,0.1897611585907096,0.12451469571371093,0.12289826152111948,252.09418759771916,64399.28827621778,15.038539556809413,1.935917031723059,90.09583899537435,0.14181370605929203
75,475,58.9184,14.5533,39,16.1973,0,123,127,3,127,3,0.99679,59.45982,0.0,0.0,12.03571,8.8,12.88953,0.0,0.0,131.0,57.81395,0.0,0.42,8.86,-1.0,1.183058,0.8260223529411764,0.33976300840753254,20.417582947530864,0.17194962885903747,0.1452585466705237,161.47222822320063,0.182294438581533,0.10904629671997348,0.2644655933804593,0.18879952084362445,5.837249911479188,96.81996332088296,28301.266426266964,0.19061407355492752,0.12447858446699721,0.12347018490655982,251.52475236067806,64383.0199968466,15.040874905056423,1.7868599828405738,93.40434448256347,0.14160557024999235
76,476,58.8341,14.1758,39,16.2594,0,123,127,3,127,3,0.99578,59.40813,0.0,0.0,11.85714,8.788,12.56162,0.0,0.0,131.0,57.79736,0.0,0.41,7.374,-1.0,1.282052,0.8266403921568628,0.33976300840753515,20.514853395061728,0.1703550707949834,0.14534444531602553,161.74479788996757,0.1827976371548566,0.10838562667480443,0.26260978515309236,0.1883287363653292,5.7794558861112675,96.83589756545487,28138.25866584623,0.19177664137637893,0.12450497140990711,0.12385419265226695,250.96734904968858,64377.275385218316,15.112460854612749,1.5143860017808277,89.88249425970449,0.1413839574406939
77,477,58.9108,13.8392,39,15.4297,0,123,127,3,127,3,1.00099,59.44711,0.0,0.0,9.03571,8.8,12.23616,0.0,0.0,129.0,57.80063,0.0,0.42,9.201,-1.0,1.253027,0.8276811764705883,0.3397630084075333,20.56423611111111,0.16907350726835121,0.14549179275864976,162.13527649119243,0.18285694477232228,0.10792635712726895,0.26097923245913707,0.18770515103215235,5.753509521772744,96.82971684701876,28194.001186003374,0.19286447108530547,0.12462280503334101,0.12431045889491452,250.40080876048043,64402.411810584344,15.075586389612269,1.8340585261317282,87.43948990955485,0.14123544514241546
78,478,58.9172,14.4495,39,15.1541,0,123,127,3,127,3,0.99758,59.43111,0.0,0.0,8.82143,8.783,11.94431,0.0,0.0,130.0,57.80053,0.0,0.42,7.689,-1.0,1.2959,0.8276811764705883,0.33976300840752716,20.57421875,0.16787166245678173,0.14572655922708044,162.03373299402713,0.1826293720603005,0.10789983936747959,0.259378084655946,0.18699245948623477,5.703487047389763,96.83556625342055,28240.440340225367,0.1935239516615249,0.12451961914762155,0.12466825856707414,249.8502217522516,64295.68838676797,15.141515661168981,1.8882701296629536,87.34360135620084,0.14105316778784568
79,479,58.8465,14.2266,39,15.8021,0,123,127,3,127,3,0.99261,59.35057,0.0,0.0,11.82143,8.745,12.47121,0.0,0.0,130.0,57.80624,0.0,0.42,8.013,-1.0,1.332681,0.8286274509803923,0.3397630084075327,20.64207175925926,0.16684399304478836,0.14548663770822026,162.04296218190564,0.18203426281312196,0.10829662149729649,0.25778850392953223,0.18633582584799266,5.775996765207478,96.84142907691218,28181.896190291023,0.19413257659844166,0.1242294688207276,0.1252997430629326,249.30056906698138,64289.500722761964,15.096003591278453,1.8009075467951359,86.39329132314676,0.14092614345513818
80,480,58.8214,14.6731,39,15.8999,0,123,127,3,127,3,0.99659,59.31178,0.0,0.0,11.75,8.75,12.27798,0.0,0.0,130.0,57.80946,0.0,0.42,7.026,0.42027,1.353293,0.8294529411764706,0.33754538236430315,20.75245949074074,0.16600679190312717,0.14539550224458048,161.8365857061405,0.18106792032935315,0.10891414908209673,0.25580697000418573,0.18574751572682374,5.736613272230728,96.84019000187389,28087.450803671192,0.19454119209462775,0.12407273035443181,0.12561688047158792,248.753311645327,64172.13119977963,15.06543062940056,1.4691569419091264,89.27100537122926,0.14059560214438485
81,481,58.6685,14.3762,39,16.233,0,123,127,3,127,3,1.00195,59.15603,0.0,0.0,14.71429,8.799,12.66357,0.0,0.0,130.0,57.79037,0.0,0.41,7.636,-1.0,1.401166,0.8293705882352941,0.3375453823643046,20.865885416666668,0.16459381352859337,0.14509028745260197,162.1361311048891,0.1799169193775868,0.10986070949617052,0.2536592607293583,0.18501085630536984,5.778641511961564,96.84899890633793,27913.0006969299,0.19474601697104807,0.12378032713840627,0.1258729631599955,248.20906136262448,64140.72235350684,15.09786252622251,2.191688523207271,91.96721454349354,0.14050286889488958
82,482,58.9162,14.196,39,15.7139,0,123,127,3,127,3,0.99912,59.38763,0.0,0.0,12.64286,8.811,12.4133,0.0,0.0,131.0,57.80741,0.0,0.42,7.984,-1.0,1.35988,0.8314172549019608,0.33754538236430687,20.94921875,0.16369021742321854,0.14519176707861364,161.93673685061293,0.17872792269152804,0.11116775593652485,0.2518574393762159,0.18429631433422614,5.749652976981295,96.8218437814323,28264.2773599375,0.19521113609791801,0.1233355461101971,0.12613004987373766,247.65703800544725,64261.27851093444,15.033918781045042,1.2124030575605533,88.83066567406432,0.14034623321131615
83,483,58.9169,13.984,39,15.3695,0,123,127,3,127,3,0.99692,59.36779,0.0,0.0,10.03571,8.768,12.2549,0.0,0.0,130.0,57.81214,1e-05,0.42,8.985,-1.0,1.328004,0.8310450980392157,0.3375453823643049,20.956886574074073,0.16236043546673906,0.14534235006341575,162.30571596143233,0.1779374012144114,0.11290864865003415,0.2499827320483504,0.18369036953638776,5.733403820356974,96.83792936376251,28257.337344706648,0.19605202592103388,0.1228442709008749,0.12628549174861034,247.1239018134366,64327.35254008732,15.058461318781347,1.8697760590724506,90.11163967496145,0.14053553031430524
84,484,58.7455,14.0079,39,15.1598,0,123,127,3,127,3,1.00124,59.20829,0.0,0.0,9.39286,8.79,12.06858,0.0,0.0,130.0,57.77686,0.0,0.32,8.056,-1.0,1.389412,0.8310450980392157,0.33976300840752444,20.963059413580247,0.1610811412145991,0.14541408030991235,162.30458347402814,0.17742210070830897,0.11480311535304788,0.24797137617600692,0.1828759574573363,5.707685106138332,96.87015521533004,28037.34104490659,0.1966495635717885,0.12234855750893932,0.1267026395540946,246.59495405506013,64253.507724171235,15.0643120282962,1.7059482066468319,93.68614808996598,0.1401031473953671
85,485,58.7117,14.3863,39,15.6063,0,123,127,3,127,3,0.99937,59.14339,0.0,0.0,10.57143,8.825,12.08837,0.0,0.0,130.0,57.80384,0.0,0.31,6.575,-1.0,1.363908,0.8310450980392157,0.33532775632107675,21.00192901234568,0.15984446565283847,0.14580196079738103,162.26729075474208,0.1767142661417196,0.11636050007586887,0.24587155702691377,0.1817664954020976,5.707152937341505,96.88703364526768,27944.78919570457,0.19706264290159548,0.12204773753047402,0.1269367234316546,246.0591726185027,64329.936666412264,15.038654091917438,2.210443279956909,90.62450941932225,0.13908857585480608
86,486,58.6619,14.2497,39,16.4928,0,123,127,3,127,3,1.00155,59.0787,0.0,0.0,9.92857,8.828,12.41638,0.0,0.0,132.0,57.80845,0.0,0.31,8.878,-1.0,1.405023,0.8324290196078431,0.3314867153420158,21.05758101851852,0.15855194105291642,0.1463675605095676,162.3938600312992,0.17579860221012694,0.11761731611514363,0.24374604178926068,0.18094184219218293,5.744318166438352,96.88681700683446,27933.383837827474,0.19733251915824535,0.12184233736873185,0.12744087439615354,245.5292985186837,64202.644309955125,15.06048075358073,1.7691217478480732,90.81144168465426,0.1377426314207474
87,487,58.7831,14.0028,39,16.1037,0,123,127,3,127,3,1.00713,59.20139,0.0,0.0,11.46429,8.825,12.29512,0.0,0.0,131.0,57.82849,0.0,0.42,6.935,-1.0,1.381591,0.8330094117647059,0.3353277563210741,21.146653163580247,0.1574190173887701,0.147219238238431,162.54273854151623,0.17473980874621098,0.11909314119311472,0.24168743437140755,0.1798690519817872,5.717050740931264,96.87109538644037,28105.69744895464,0.19753891858027756,0.12188887627197932,0.12802223729744788,245.00600276536784,64241.00631216854,15.018757007740163,2.021857685242588,90.3841321024866,0.13717044329973851
88,488,58.5861,14.3322,39,15.6298,0,123,127,3,127,3,0.9947,58.9986,0.0,0.0,8.82143,8.855,12.08289,0.0,0.0,129.0,57.79423,0.0,0.31,7.51,0.41448,1.431713,0.8324290196078431,0.3353277563210737,21.167341820987655,0.15639485045782167,0.14788541252792373,162.4419059452063,0.1732928655426942,0.1206778748481599,0.24010583503394523,0.1788820328782832,5.691955008580237,96.87325281556491,27817.542824657703,0.19693420559226213,0.1217129010699322,0.1287594986776641,244.47365112078407,64170.10067758438,14.998007126796391,1.730189063729848,90.10351681326354,0.13649726268346382
89,489,58.6666,14.0396,39,15.7219,0,123,127,3,127,3,0.99236,59.04452,0.0,0.0,10.39286,8.844,12.36781,0.0,0.0,131.0,57.79504,0.0,0.42,7.273,-1.0,1.504213,0.8329945098039215,0.33148671534201385,21.205680941358025,0.15511462883607052,0.14849372678658251,162.68242385198636,0.17160052345048243,0.12228368648447131,0.23864770677525876,0.17817783221020694,5.731679331160015,96.88373009891407,27936.76743955511,0.196153974623445,0.12134205944166762,0.1296305991358472,243.95598350445624,64222.206836955585,15.044051182122878,1.8111279930278164,90.34710952818776,0.13563358303457357
90,490,58.5707,13.878,39,15.3417,0,123,127,3,127,3,0.997,58.95536,0.0,0.0,11.10714,8.794,12.11557,0.0,0.0,131.0,57.79152,0.0,0.32,7.305,-1.0,1.473658,0.8340949019607843,0.335327756321075,21.238233024691358,0.15432514698462702,0.14877316639712673,162.70344785693743,0.16988023498897645,0.12378086834325672,0.23728929971076124,0.17733788935137196,5.687571493129096,96.90215234277191,27767.40391419729,0.1957245366973399,0.12111735162630832,0.13055453007058254,243.43189327302838,64359.64948989833,15.013164378978589,1.5842724008078224,93.04684865192834,0.134695928722878
