,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,uhdhdsim,cubrow.0.6,blockiness,cubcol.0.6,color_fulness,saturation,contrast,cubcol.0.3,cubrow.1.0,cubrow.0.3,cubcol.0,temporal,noise,tone,blur,cubcol.0.5,cubrow.0,cubcol.1.0,movement,fft,cubrow.0.5
45,345,38.2049,26.263,25,41.7617,0,119,119,9,133,10,1.00014,35.32235,0.0,0.0,0.60714,6.478,22.56149,0.0,0.0,126.0,32.02101,0.00019,0.29,3.236,-1.0,0.638358,362.09308463617975,90.3803232119356,0.1666096229202128,1.976165714234117,0.23873093177964155,88.72512905790344,40.72958524727527,89.51256282889126,0.17154348400961542,0.06102293788049778,0.042589896999952234,0.04899176349401607,6.823293635331153,0.4075967678675565,0.48133529411764703,13272.24603007424,0.29527056733613927,0.16152527186708576,0.13704663521904942,23.936149691358025,70557.59974617758,0.14699623255900815
46,346,37.6503,26.1803,25,41.7943,0,119,119,9,133,10,0.97704,34.80592,0.0,0.0,0.60714,6.4,22.54285,0.0,0.0,126.0,31.86901,0.00019,0.29,3.457,-1.0,0.680629,360.10784215769246,90.46814812360132,0.16547655701643912,1.458648714727201,0.23626429527174644,89.29650568600378,40.48372113263166,90.90426567860484,0.17049917769270437,0.06080477059053588,0.04284623388987689,0.04852977045452378,6.798135304255803,0.3976970598662069,0.47530715686274516,12886.67804171003,0.2922054651345412,0.16001489434404706,0.13566721506592433,24.032793209876544,70330.3071079002,0.14554320758675707
47,347,37.0758,26.0404,24,41.5322,0,119,119,8,133,10,0.97665,34.26409,0.0,0.0,1.32143,6.548,22.47268,0.0,0.0,126.0,31.84647,0.00021,0.3,3.135,-1.0,0.695921,358.11864155179103,90.71841282604558,0.16499893247815797,0.8111671891280696,0.23401821855317076,89.58819904010875,40.26968308437018,88.04165261317726,0.16971391460296073,0.06072981741479937,0.04326466237508742,0.048090738876040366,6.765756738826131,0.3932618077797474,0.474321568627451,12143.441494553132,0.289237651138185,0.15848590153245629,0.13433162533640733,23.80005787037037,70007.94682330947,0.14408348784034855
48,348,37.0134,25.9765,24,42.6265,0,119,119,8,133,10,0.98083,34.19608,0.0,0.0,1.0,6.682,22.35247,0.0,0.0,126.0,31.87706,0.00021,0.29,3.215,0.14352,0.734442,356.1723589153065,90.92086826523784,0.16448032341481267,1.5205034537184496,0.2316304597265297,89.931005705021,40.32853774082514,90.01572572054648,0.16858062895704737,0.061194780276495865,0.04342524748893516,0.04764206386470562,6.750267234364837,0.3932618077797447,0.4789870588235294,11897.23744598766,0.2862911962526238,0.15732251992501406,0.13303580013305435,23.54644097222222,69808.83293975933,0.14281698244307411
49,349,37.4037,25.9952,25,39.9714,0,119,119,8,133,10,0.98108,34.54671,0.0,0.0,1.14286,6.452,22.29539,0.0,0.0,126.0,31.83633,0.00026,0.3,2.692,-1.0,0.790484,354.24166068965866,90.95197788007951,0.1628530777690294,1.560091549504567,0.22952846116854442,90.46469147154836,40.34640465253665,89.09467289995634,0.16768931226920394,0.06087927127071566,0.04447916500654536,0.04723215396925301,6.746171503716884,0.39326180777974756,0.4849670588235295,12613.417285009738,0.28345672694065116,0.1564114774174448,0.1317765702252249,23.48003472222222,70521.49898538413,0.14154757574512802
50,350,37.5755,26.0184,25,43.9247,0,119,119,8,133,10,0.97204,34.69843,0.0,0.0,1.32143,6.455,22.30902,0.0,0.0,126.0,31.87737,0.00025,0.29,2.947,-1.0,0.769976,352.32832979602506,90.97425005366033,0.16202932718713084,1.226287550551099,0.22748848955995654,91.53832873569928,40.380387859579955,91.74244001070147,0.16714139807561199,0.06149288216563729,0.04482875168955685,0.046831526970374904,6.733586248840667,0.39326180777974695,0.49169254901960785,11888.145150540322,0.2807441699136811,0.15551700400746057,0.13056922878608318,23.63107638888889,69844.52613425328,0.1403601983026509
51,351,38.1568,25.9484,25,42.6502,0,119,120,8,133,10,0.96519,35.23183,0.0,0.0,1.53571,6.266,22.33134,0.0,0.0,126.0,31.87868,0.00019,0.3,3.119,-1.0,0.802661,350.45843195180584,90.81862259549229,0.1609385987427469,1.3435036818089128,0.22568090343365413,92.15404967600766,40.41499498155382,91.4643112823522,0.16631682994206612,0.061070756511818376,0.04449039104348819,0.04642796232443175,6.709843112828007,0.4015381008452637,0.4978752941176471,11707.260714966993,0.2780951915671123,0.15505227951011671,0.1293897482445843,23.812451774691358,69983.90140035257,0.13923573627038743
52,352,39.3844,25.7207,26,41.9257,0,119,120,8,133,11,0.98237,36.29868,0.0,0.0,1.78571,6.169,22.26921,0.0,0.0,126.0,31.84771,0.0002,0.3,3.469,-1.0,0.841684,348.65778174433643,90.67961863005794,0.15935380316365758,0.7787248713915677,0.22362247343131203,92.86550377564896,40.44794190960166,86.96428357349217,0.165659910444933,0.060964285134006084,0.04461868135293242,0.04607029568127425,6.670300622713833,0.40153810084526403,0.5027517647058825,12756.230027628862,0.275555569995144,0.1542561098633593,0.12824803619305986,23.62668788580247,70255.52620944448,0.1380876388200447
53,353,40.6143,25.3477,26,40.3537,0,119,119,9,133,11,0.98835,37.38765,0.0,0.0,1.78571,5.974,22.07557,0.0,0.0,127.0,31.81203,0.00017,0.3,3.438,-1.0,0.821099,346.924543138801,90.57597688833627,0.15796562926763505,0.8641833768144963,0.221757421741749,93.57392334539506,40.514738106433256,87.2030117527599,0.16536946641593334,0.06101924537654861,0.04444863555885286,0.04571749989961484,6.603083969941216,0.40759676786755406,0.5056040588235274,13396.01942873094,0.27323519899200527,0.15355399755921423,0.12716435274215332,23.693528163580247,70365.86872182887,0.13715308634512102
54,354,41.6743,25.0421,27,43.2142,0,119,119,9,133,11,0.97002,38.29707,0.0,0.0,2.14286,5.964,21.75797,0.0,0.0,126.0,31.76991,0.00025,0.3,2.89,-1.0,0.847799,345.35070386151256,90.50432441084763,0.15678200872477294,1.3237156950498163,0.2201357077673562,93.91409385185787,40.484931286470385,88.63334063956606,0.16545038863857886,0.06121404555391254,0.044679495017069776,0.045380636879042535,6.530081843177834,0.4037557268884999,0.5058023529411766,14042.399542666839,0.27081852844055443,0.152661729636751,0.1260716551654465,23.758873456790123,70835.10148635678,0.13609926765370955
55,355,42.9641,24.7081,28,41.9959,0,119,119,9,133,11,0.96787,39.40262,0.0,0.0,2.32143,5.814,21.49634,0.0,0.0,126.0,31.72327,0.00029,0.3,2.615,-1.0,0.844248,343.9467281321007,90.25931293753494,0.15561678835198633,1.2061235495050862,0.21822062042252607,94.12961283094312,40.508426995924964,91.37975282721557,0.16471763436894457,0.06270859355660799,0.04494893153563431,0.04505180496744104,6.442946425508698,0.40759676786756166,0.5063607843137254,15142.357685859351,0.2686715939073544,0.15191198838844078,0.1250981686066041,23.961612654320987,70793.69446917673,0.13496836456109332
56,356,44.042,24.5543,28,38.6267,0,119,119,8,133,11,0.97064,40.34134,0.0,0.0,2.64286,5.858,21.20982,0.0,0.0,126.0,31.73895,0.00023,0.3,2.86,0.14918,0.860418,342.7285675532954,90.15573242057157,0.1543826202282913,1.4844293711466192,0.21641767180180274,94.64768074341316,40.556667186595774,89.70250496529422,0.16327408470131968,0.06585022621116914,0.0452318928803355,0.04472131976782486,6.346858160298247,0.40759676786756077,0.5078951372548983,16001.915193383305,0.26664792651085634,0.1511799977091872,0.12413959346584877,23.836805555555557,70540.10754082391,0.13395669315236294
57,357,44.9448,24.5263,28,36.4185,0,119,119,8,133,11,0.96762,41.15279,0.0,0.0,3.57143,5.873,21.07995,0.0,0.0,126.0,31.73822,0.00028,0.3,2.594,-1.0,0.86538,341.64100056317,90.16280600754604,0.15312767250615533,1.2174580686508636,0.21462849152275518,94.75891044984465,40.713420161494504,89.28399234283958,0.16216034404104016,0.06832466435025941,0.04602793458510427,0.04445798760897776,6.2341614770772225,0.4075967678675589,0.509083137254902,16493.642661655536,0.2646707090807942,0.15074079445632355,0.12323867532527079,23.153452932098766,70718.92914455566,0.13290057266018104
58,358,45.7676,24.5048,29,35.8662,0,119,119,9,133,11,0.97532,41.84117,0.0,0.0,1.5,5.742,21.05893,0.0,0.0,126.0,31.7189,0.00016,0.3,3.032,-1.0,0.875208,340.71403726554405,90.1322256742109,0.1519898222257953,1.4813608805186962,0.21284390887032623,94.8193982289394,40.67821964216821,88.11473314872319,0.1610148823358495,0.07069803267968788,0.04619390483659672,0.04422212051943639,6.139029203294212,0.4075967678675642,0.5093478431372549,17405.336652271515,0.2625910126431269,0.15039901291500302,0.1227243192761373,22.41290509259259,70904.89673951887,0.13196963198553066
59,359,46.3768,24.4724,29,37.2021,0,119,119,9,133,11,0.97242,42.38303,0.0,0.0,0.71429,5.731,21.04342,0.0,0.0,126.0,31.64007,0.00023,0.31,3.037,-1.0,0.82179,339.9067965090488,90.06456135748286,0.15104322357685804,0.8679373403603999,0.21122696420936782,94.97371619050631,40.7587574146412,90.92697980184249,0.15992366873623923,0.07055587870428509,0.04627434677154585,0.0440431863718558,6.062985044340036,0.407596767867563,0.5071537254901961,17984.827798795308,0.26058402113404483,0.15002182495690577,0.12226603879173467,21.62697723765432,71169.76670712094,0.13099336775674467
60,360,48.2718,24.384,30,35.7472,0,120,119,9,133,11,0.97101,44.08172,0.0,0.0,2.82143,5.497,21.01679,0.0,0.0,126.0,31.66837,0.00023,0.3,2.93,-1.0,0.842155,339.2029328163286,89.50160004477578,0.14722410975272004,1.1559458219953436,0.2101696316033847,94.90186384383563,40.76011676552855,89.14307920434368,0.15984408648599885,0.07230751887810223,0.047238377877638967,0.0438935363651627,6.008325454075243,0.41587306093308124,0.5073380392156863,20118.511180378042,0.2602149470000803,0.1490065351005484,0.12202428986905099,21.129484953703702,71930.21078770253,0.1299836037872856
61,361,50.1827,24.6356,32,35.1633,0,120,119,9,133,12,0.95804,45.82369,0.0,0.0,1.35714,5.352,20.94041,0.0,0.0,126.0,31.76684,0.00021,0.31,3.003,-1.0,0.841075,338.5790823305979,89.14246689652009,0.1454146830749376,1.66662740044799,0.20896521452345374,95.47346583665114,40.73260611074942,88.45151819918088,0.15984277783727396,0.07322593089548728,0.04777823877484963,0.043608234600924556,5.957775620319902,0.4158730609330881,0.5077443137254902,22666.466168676652,0.2590339964652227,0.14861850909487748,0.12164102830936492,20.299864969135804,72577.35788387584,0.12920546791708604
62,362,50.9682,24.732,32,33.6776,0,120,119,9,133,12,0.96871,46.55107,0.0,0.0,1.35714,5.235,21.15693,0.0,0.0,126.0,31.85416,0.00025,0.31,2.897,-1.0,0.858279,337.9942553926913,89.13704757924597,0.14349190595625352,1.1498966862793085,0.20754055695056178,96.0288857657654,40.73926158010224,92.86052880644056,0.1595237119255216,0.07461812210207851,0.048198940502076175,0.04319918123851493,5.924763494567845,0.4219317279553774,0.5077152941176472,23904.563096483384,0.257083237790516,0.14777577305680714,0.1209916707988369,19.40432098765432,72453.30399121308,0.12769960870423647
63,363,52.9935,24.5609,33,35.8254,0,120,119,9,133,12,0.97352,48.38364,0.0,0.0,1.71429,5.016,21.24016,0.0,0.0,126.0,32.09889,0.00024,0.31,2.749,-1.0,0.820604,337.44698554888794,88.73244303248188,0.14250323793053415,1.6444980260419657,0.205208359499471,96.72342927347053,40.785242528091246,88.82276367383193,0.15827908501399143,0.0764478850667937,0.04845151717197549,0.04273735843192979,5.881120099434392,0.43020802102090144,0.5121713725490196,27341.158791207996,0.254551560677518,0.14698232251727386,0.12015553058469221,18.698591820987655,72824.69029511155,0.12604580779342334
64,364,55.3534,24.4578,34,35.0005,0,120,119,9,133,12,0.98986,50.51991,0.0,0.0,1.92857,4.76,21.08988,0.0,0.0,125.0,32.28035,0.00025,0.31,2.579,0.16937,0.807774,336.9447870040552,88.23759684343148,0.14097864691112014,1.228284570496367,0.20273577084270686,96.89215435784034,40.842843514901624,92.84254799929573,0.15641677703106424,0.07801147787570052,0.04875298020661754,0.04220750981327854,5.783735145988302,0.4302080210209073,0.5162101960784314,31392.81437871451,0.25172891005949827,0.14580305007221409,0.1187114466958578,18.139515817901234,73530.27991866437,0.1232699047582283
65,365,57.7332,24.1602,35,32.4487,0,120,119,9,133,12,0.96902,52.66706,0.0,0.0,0.89286,4.514,21.00271,0.0,0.0,125.0,32.2059,0.00029,0.31,2.733,-1.0,0.834894,336.4959551882315,87.60156247999772,0.1393754661302999,1.5852464134004378,0.20006780854352735,96.79539397562895,40.78967774944541,91.11356306452282,0.15467938313688215,0.08068270386816864,0.04997760822864713,0.04180844086587983,5.72717733419661,0.434643273107364,0.5180988235294117,35827.54607921597,0.24828848967639405,0.14504374192391728,0.11750491019731088,17.680507330246915,74272.13635654224,0.12063425908103333
66,366,61.4608,23.8815,37,34.4411,0,120,119,10,133,13,0.97897,56.04434,0.0,0.0,1.32143,4.272,20.74502,0.0,0.0,125.0,32.14937,0.00025,0.31,2.718,-1.0,0.836745,336.12193865395164,86.9452689966017,0.13866107409307155,1.781132501695881,0.19714828917189944,96.00131068909855,40.83545016065056,89.85303549356226,0.15280462454838692,0.08510108989823283,0.05111321760188149,0.041281728184149886,5.6193424909738505,0.44676060715194915,0.5180796078431372,42318.01106539489,0.24476952023085635,0.1444052303817605,0.11564304556038986,17.028404706790123,75210.19998259183,0.11814807683809692
67,367,64.0314,23.8764,39,30.402,0,120,119,10,133,13,0.97986,58.37293,0.0,0.0,1.28571,4.144,20.50256,0.0,0.0,126.0,32.07784,0.00015,0.31,2.356,-1.0,0.798067,335.8119686854877,86.28695889045918,0.1356489233344558,1.866391832437143,0.19432875543373354,95.69609668471723,40.71583783185041,87.40577698449579,0.15154538910814477,0.08846166960187789,0.052279924805655506,0.040682964144310205,5.479208752713548,0.448978233195181,0.517481568627451,46696.75122804924,0.24051376703035413,0.14420892659480664,0.1133451666364022,16.358314043209877,75940.30672017415,0.11571594138251326
68,368,64.6011,23.6682,39,30.2213,0,120,119,10,133,13,0.96275,58.85694,0.0,0.0,0.78571,4.129,20.49225,0.0,0.0,125.0,31.89975,0.00035,0.31,2.513,-1.0,0.824733,335.5993849463293,86.14433384854136,0.1326986121241577,1.4140890412914429,0.19172714820069417,95.13053275482581,40.751852718400364,89.18732589393016,0.14972939151354994,0.09094131826387877,0.05246105134587564,0.040151435467989126,5.416579548800853,0.44676060715195204,0.5133298039215686,47804.37875315568,0.23532519194816606,0.14397456615011764,0.11107530356533905,15.75342399691358,75607.325382462,0.11344694523617077
69,369,68.1422,22.8863,41,33.161,0,120,119,10,133,13,0.98491,62.0415,0.0,0.0,0.92857,4.046,20.30959,0.0,0.0,125.0,31.93078,0.00033,0.31,2.603,-1.0,0.810342,335.4255149586417,85.46561765222776,0.12958398218265033,1.4112352355153999,0.18855964387745822,94.6569040073175,40.67458258734809,88.90152143906451,0.14720566398054652,0.0917016798852702,0.053670658636738894,0.03944369563151495,5.321654452192391,0.4528192741742405,0.5123274509803922,53555.19024330414,0.22996994896441916,0.14314403867934034,0.10917083440817985,15.389322916666666,76257.22656226663,0.110886020915184
70,370,70.6829,22.2311,42,29.9521,0,120,119,10,133,13,0.99651,64.3306,0.0,0.0,0.78571,3.886,19.63542,0.0,0.0,125.0,31.93636,0.00036,0.31,2.966,-1.0,0.770507,335.33306231454077,84.81866038408462,0.12599980097658364,2.0111835531672875,0.1853527533000573,94.88273544968843,40.70057244948399,89.77700151485634,0.1441790014159725,0.09278565550037869,0.05570029383007288,0.03883793660802819,5.163788945574185,0.45281927417424644,0.5117952941176471,58749.90119527816,0.22427363596663943,0.14256487140669913,0.10749488073781384,14.85792824074074,76701.39291992497,0.10824761865739427
71,371,72.1209,21.757,43,28.557,0,120,119,10,133,13,0.93883,65.65304,0.0,0.0,1.85714,3.811,19.07182,0.0,0.0,124.0,31.91245,0.00034,0.31,2.852,-1.0,0.805624,335.2738724690924,84.70192738329844,0.12210009974029216,1.5604340528135616,0.1824614202712079,94.47759273334522,40.728308218496814,92.22668143712674,0.14126881431054908,0.09410722582573178,0.05855371705408252,0.03826433351326393,5.070243071923157,0.45281927417424667,0.5094796078431374,62077.290880679306,0.21986194851313978,0.1420053079030031,0.10597526268537562,14.406925154320987,76893.59269184619,0.10546067081001205
72,372,74.912,21.0605,45,28.9404,0,120,119,10,133,13,0.96944,68.18867,0.0,0.0,1.42857,3.758,18.664,0.0,0.0,124.0,32.02841,0.00052,0.31,2.67,0.18017,0.791055,335.2747506492912,83.95765774245335,0.11929601671985408,1.5274954984491318,0.18020713578816375,94.38639738842726,40.72469847879292,92.50788297416496,0.13941873557262768,0.09597229382707388,0.06107422712761615,0.03785382033577211,4.942234781820031,0.4610955672397701,0.5111003921568629,68286.75676516583,0.2144850788411058,0.14135313699741758,0.10494882104612797,13.857445987654321,77405.86305986243,0.10244413277855625
73,373,77.0747,20.6973,47,27.2769,0,120,119,11,133,13,0.96639,70.20166,0.0,0.0,1.53571,3.658,18.06697,0.0,0.0,124.0,32.10811,0.00079,0.32,2.757,-1.0,0.798323,335.3136675702831,83.37609965751172,0.11704755335602907,2.4666470586964007,0.176107254987648,94.3573031434366,40.853049949363424,92.53387664706892,0.13715297334023988,0.09834082782964676,0.06503434033214542,0.037507500470637986,4.809867372222906,0.463313193283005,0.5141105882352941,72462.8718835192,0.20978949069202663,0.1406325298311526,0.10367860981427483,13.168740354938272,77325.33673553105,0.09995739000033445
74,374,78.451,20.1024,48,25.3001,0,120,119,11,133,13,1.00139,71.49459,0.0,0.0,1.75,3.587,17.75985,0.0,0.0,125.0,32.17058,0.00083,0.32,2.676,-1.0,0.751159,335.3906019405809,82.99404492599177,0.11484962694300022,1.9433314632420062,0.17168709036909868,94.11719201630238,40.92654833381559,91.5677759368862,0.13480574200448575,0.10112511296894346,0.06900395002040298,0.03708715832013941,4.747004128201116,0.4655308193262375,0.5160996078431374,75034.12500771711,0.20283603488057633,0.14041942849343572,0.10266592069330487,12.668499228395062,76992.90173197782,0.0976174451995076
75,375,80.741,19.0213,49,26.6995,0,120,119,11,133,14,0.96228,73.62291,0.0,0.0,1.46429,3.494,17.2483,0.0,0.0,125.0,32.28322,0.00151,0.32,2.656,-1.0,0.740128,335.4945714066259,82.2558714287068,0.11200730913453907,2.014674018100612,0.16746081231975654,94.13894474735268,40.90546106409143,92.80419210333628,0.13229862968761633,0.1047661732616588,0.07306731610211636,0.03663191952670268,4.687887844037185,0.47543052732758806,0.5203938431372546,80362.43943390278,0.19671620869192827,0.14109779314321963,0.10233537869259755,12.311680169753087,77225.7769152718,0.09509169021552404
76,376,82.6008,18.3324,51,27.8773,0,120,119,11,133,13,0.95716,75.41951,0.0,0.0,4.96429,3.268,16.3243,0.0,0.0,125.0,32.37698,0.00174,0.33,2.625,-1.0,0.711111,335.64432644061657,81.64003717228867,0.11034358880875014,1.7394224295916536,0.16216408210723243,94.12631105459145,40.94920254931038,92.03764251696794,0.13032955644642927,0.10728880112809784,0.07955636796240055,0.03607944703193023,4.564795334878802,0.4859244464363415,0.5229894117647058,83455.53573519278,0.1892406850444395,0.14340585561243707,0.10275364960957883,11.981240354938272,77197.42710466764,0.09250940598720753
77,377,84.0744,17.4212,53,25.938,0,120,119,11,133,13,0.93527,76.83853,0.0,0.0,7.85714,3.078,15.73347,0.0,0.0,126.0,32.45849,0.00164,0.51,2.596,-1.0,0.700497,335.8049128793187,81.2009916090422,0.1078479635735524,2.436670234920033,0.15676205825266823,93.92407722472133,40.943453941816166,92.293267429739,0.12799376675397234,0.10865717296174583,0.08780766324589602,0.035590732720975,4.495573955034573,0.48814207247957836,0.5253615686274509,85574.20122667933,0.18092732842471662,0.14647055728743794,0.10315039040615802,11.602430555555555,77501.27670333833,0.09005735104236631
78,378,85.0177,17.3022,54,24.0099,0,120,119,11,133,13,0.95452,77.73796,0.0,0.0,8.10714,3.01,14.9515,0.0,0.0,126.0,32.5172,0.00167,0.53,2.56,-1.0,0.679169,335.9824699484297,80.86035292347164,0.10564289442197457,1.9896827587168804,0.1515175043274962,93.95899622621886,40.95853791413484,91.39789606357351,0.12575873433515597,0.10987590964707909,0.09736429612434708,0.035184718179779396,4.319696256950807,0.4980417804809312,0.5268662941176468,87658.69546482802,0.17307181606570646,0.1502077056723231,0.10377344701231159,11.294849537037036,78018.90832829423,0.08753247101095882
79,379,85.0626,17.1699,54,20.5831,0,120,119,11,133,13,0.97218,77.79976,0.0,0.0,7.21429,2.97,14.84876,0.0,0.0,125.0,32.49301,0.0014,0.52,2.664,-1.0,0.677219,336.19331520593846,80.75854244286606,0.1042717125944416,2.464396209321364,0.1458889912231503,93.8750507373897,40.989672060366026,91.13855076154958,0.12414444305833791,0.11068622975626416,0.10642363406483117,0.03505956668930921,4.3450007821119545,0.49966519541676274,0.5273149019607843,86808.50398226432,0.16307341280230414,0.15429437150405176,0.10398223689869007,10.76099537037037,78127.10046723792,0.08451014269143672
80,380,85.4133,17.3403,54,22.3451,0,120,119,11,133,13,0.93249,78.13587,0.0,0.0,8.46429,2.884,14.73602,0.0,0.0,125.0,32.52385,0.00161,0.54,2.494,0.18673,0.684903,336.43579416280664,80.64997866030133,0.10395357101890178,2.4651332399090253,0.14027135032510432,94.09444016376759,40.91404535740982,87.91677624766434,0.12270374343097519,0.11169454988810179,0.11609022029303517,0.0347076260367112,4.3622404691864745,0.5002594065241596,0.5270200784313649,86695.58631497626,0.1525353862297797,0.15893219939990258,0.1031847462509684,10.248987268518519,77876.0314680332,0.08244139416133586
81,381,84.3142,18.3669,53,24.3217,0,120,119,11,133,13,0.96225,77.14058,0.0,0.0,8.57143,2.881,14.88653,0.0,0.0,125.0,32.46922,0.00079,0.53,2.687,-1.0,0.699077,336.67595959466917,80.8322122944307,0.10238969241548707,2.756971968741722,0.13563083039053359,94.3055454488152,40.88622613600742,87.84109914616438,0.12177818895349835,0.11251799821281479,0.12479884213875186,0.034362552695317156,4.42517302648161,0.4897654874154034,0.523796862745098,82999.48480863217,0.14278310385223605,0.16383233160333646,0.10128764674449406,9.688512731481481,77437.15236948182,0.08157845497714279
82,382,84.1135,17.8422,52,24.0731,0,120,119,11,133,13,0.99727,76.94181,0.0,0.0,6.42857,2.846,15.76902,0.0,0.0,125.0,32.44468,0.00078,0.34,2.723,-1.0,0.68566,336.9078560905766,80.84176561424104,0.10179496436706437,3.13740911758132,0.13107669906203215,94.22100533817229,40.91982900360484,89.58373182781273,0.12087396577955778,0.11352415734579734,0.13270086894062713,0.03411229660980587,4.565949707732127,0.48592444643634464,0.5227941176470587,82437.76510704138,0.13423997730704273,0.16810052597486785,0.0991283914393872,9.053530092592593,77326.81884879038,0.0806713005927145
83,383,84.9127,17.8972,53,24.1144,0,120,119,11,133,13,0.96535,77.67671,0.0,0.0,7.75,2.863,15.32263,0.0,0.0,125.0,32.51531,0.00098,0.52,2.769,-1.0,0.67321,337.16858961156964,80.69689960938345,0.09753505913170983,2.382801822833543,0.1267583660788559,94.49152439385709,41.0080820719401,87.38635106457906,0.11415705406574836,0.11462108897448987,0.1410082508091064,0.034191870404822425,4.484548087990355,0.4958241544376995,0.5247584313725491,85362.16078502731,0.12824392152802258,0.17247367495718505,0.09805950285167839,8.689814814814815,77382.9043249484,0.07680326906446047
84,384,83.9048,18.764,52,26.1521,0,120,119,11,133,13,0.98942,76.70467,0.0,0.0,8.96429,2.86,15.36816,0.0,0.0,124.0,32.49086,0.00059,0.33,3.033,-1.0,0.70919,337.4449721185062,80.97597333256452,0.09146793477080194,2.8904777934987527,0.12236422594147871,94.77414975822778,41.03871192461179,87.42797115279325,0.1074428331862973,0.11549499364478241,0.1490428303383201,0.03417232956506976,4.50917554845677,0.485924446436336,0.5219459215686274,82899.56418236639,0.12363443674971472,0.17722333000886414,0.09710452247830724,8.350212191358025,77185.30447452873,0.07166634441709399
85,385,82.9875,18.82,51,25.0353,0,120,119,11,133,13,0.96551,75.87069,0.0,0.0,8.28571,2.851,16.11149,0.0,0.0,124.0,32.48099,0.00052,0.33,3.126,-1.0,0.713352,337.7505492318671,81.17517525352162,0.08801875203662594,2.9554336097855263,0.11707815917248451,94.7786882952149,41.09813925660687,86.51114444575296,0.10470935393835935,0.1163983786836566,0.1571843537421316,0.0340718821213424,4.61672129848007,0.4814891943498815,0.5210552941176471,80347.37752343892,0.12356083133490453,0.18153784471867404,0.09559680440599698,8.129677854938272,76814.27374041898,0.0683346732933957
86,386,83.1548,18.9493,52,23.7087,0,120,119,11,133,13,0.97475,76.05618,0.0,0.0,9.28571,2.853,16.16061,0.0,0.0,124.0,32.57763,0.0004,0.33,2.982,-1.0,0.7001,338.08526520666413,81.0864515466841,0.08504364544941594,2.5927434075612643,0.11247466575405267,95.041430046067,41.098370399004146,87.60678700875646,0.10279338354756226,0.11735368145158499,0.1651409511168071,0.03445378896702155,4.572519475002795,0.4859244464363406,0.5226807843137254,80794.08943859306,0.12466990851429893,0.1854270097520062,0.09524062469842084,8.043788580246913,77170.81997652038,0.06613953756792788
87,387,81.5742,19.4737,50,28.4751,0,120,119,11,133,13,0.96972,74.61499,0.0,0.0,7.03571,2.875,16.27209,0.0,0.0,124.0,32.59322,0.00029,0.33,3.13,-1.0,0.708584,338.46953907990434,81.42431487899854,0.08312316847662057,3.045529052234781,0.10917869050262306,95.27419910158542,41.23511269651814,90.87697587823843,0.1024099369467351,0.11900206158093421,0.1726720424185255,0.034417680824806576,4.67234618427838,0.4798657794140482,0.5241356862745098,76888.98737295579,0.12550033456062643,0.18949500774837275,0.09449429335272955,7.966049382716049,76726.93201231518,0.0638615080292874
88,388,81.5686,19.3883,50,25.2694,0,120,119,11,133,14,0.95685,74.63376,0.0,0.0,6.64286,2.91,16.72014,0.0,0.0,124.0,32.70467,0.00032,0.5,2.916,0.18171,0.729825,338.85250354997277,81.5362854548793,0.08089348587284977,2.8055332776293276,0.1056298544252956,95.04496027556266,41.29260385772328,88.43201753721273,0.10217657749931414,0.12024694793287438,0.17912468603944715,0.03422157761848553,4.791439172001641,0.47543052732758695,0.5276796078431372,77162.37218026821,0.1269781763391343,0.19368921961379337,0.09416070488459213,8.012297453703704,76399.62322595982,0.06174927824964301
89,389,82.0461,19.7687,51,24.3432,0,120,119,11,133,14,0.94945,75.09587,0.0,0.0,9.07143,2.907,16.64522,0.0,0.0,124.0,32.82449,0.00043,0.33,2.914,-1.0,0.722635,339.2520576570909,81.49680627560464,0.0785015972524699,2.2496195807204558,0.10053816969341735,95.25672455989279,41.342922634548614,86.63586637657626,0.10298998829042194,0.12149510351263583,0.186416930749018,0.03414469002722183,4.7602909457424225,0.479271568306647,0.5297921568627451,78087.85886216121,0.12823772828808366,0.19791662592559944,0.09434631470253534,8.184124228395062,76277.42948745287,0.06018342750310989
90,390,80.2041,20.588,49,29.829,0,119,119,11,133,14,0.9508,73.41184,0.0,0.0,7.35714,2.923,16.97255,0.0,0.0,124.0,32.80152,0.00019,0.33,3.229,-1.0,0.750779,339.65865530959326,81.86320474950564,0.07686659002945372,2.275038245467443,0.0971069725162631,95.4046449249777,41.40874905056424,86.84759154270557,0.10360150703348373,0.1236153747101263,0.19244776832761817,0.03407150523553628,4.860776493112797,0.46715423426206665,0.5297192549019607,74642.48465412346,0.12815643455618542,0.20207711469723674,0.09416606486953033,8.189766589506172,76128.39478650535,0.05775307295871586
