,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,tone,blockiness,cubcol.0.6,blur,cubrow.0.6,staticness,cubrow.0.5,saturation,cubrow.0.3,movement,noise,contrast,cubcol.0.3,cubcol.0.5,cubcol.0,temporal,color_fulness,fft,cubrow.1.0,uhdhdsim,cubcol.1.0
45,245,67.3084,4.6707,38,5.57601,0,108,131,10,125,8,0.98651,62.96894,0.0,0.0,3.78571,4.094,3.71807,0.0,0.0,127.0,59.93639,8e-05,0.71,1.219,-1.0,0.0,0.10988236827455639,0.8498564705882353,2.3616199786287755,0.25303208008079725,62043.79164614197,0.15868063011842726,532.3612382517151,0.15907677070865534,31.731152004665798,0.27773060329257004,2.8858024691358026,0.5289293266998109,89.6706129246123,0.1044144344709636,0.22154970748764294,0.017626882100394883,3.3869227893803955,158.59807771392204,69208.2394036872,0.11773878497546927,89.87161049830294,0.023847983157563195
46,246,67.2881,4.6318,39,5.61321,0,108,131,10,125,8,0.98271,62.97366,0.0,0.0,3.25,4.093,3.97347,0.0,0.0,127.0,59.89495,0.0001,0.71,1.242,-1.0,0.0,0.10987674667090067,0.8490450980392159,1.7285067911821674,0.25324499043921017,61885.30828507033,0.15858993481831882,532.397661595031,0.15899423055170028,31.741266509633004,0.2777241098477989,3.1236496913580245,0.5289293266997972,91.35877309558342,0.10436424474844676,0.221544115352565,0.017609881664789176,3.37909450037872,158.370635609553,69102.94008632342,0.11779898470055,89.8678592194038,0.023829047382977385
47,247,67.3208,4.74528,39,5.73755,0,108,131,10,125,8,0.99222,63.02196,0.0,0.0,3.75,4.089,3.94166,0.0,0.0,127.0,59.8508,0.00015,0.71,1.161,-1.0,0.0,0.10987530158603559,0.8482345098039218,2.126139154619388,0.2534093222311466,61911.71313898781,0.15842102229372929,532.4527493116963,0.1588958350036804,31.817389217423802,0.2777867507678089,3.3541184413580245,0.534987993722085,93.44374659766346,0.10438625183309928,0.22152790504005776,0.017570250375097775,3.365596802031957,158.30408260003867,69180.73885331849,0.11738734711160048,89.85250351659926,0.023773471632294655
48,248,67.3089,4.81754,39,5.28336,0,108,131,10,125,8,0.99203,63.02607,0.0,0.0,3.32143,4.102,4.03424,0.0,0.0,127.0,59.76719,6e-05,0.71,1.248,0.125,0.0,0.10989556382102032,0.8481600000000001,1.9012272063039117,0.2536395429782043,61908.005343366836,0.15832164843459526,532.5043145372765,0.15884649670881826,31.87236135977286,0.27782375977252644,3.5462480709876543,0.5349879937220893,90.57583492144126,0.10448186335273295,0.2215058077667182,0.01758862522140236,3.2927090961505283,158.470581050776,69118.96244592442,0.11720053504524977,89.88089247956754,0.023725769296163355
49,249,67.3775,4.80877,39,5.61476,0,108,131,10,125,8,0.98793,63.11668,0.0,0.0,2.5,4.088,4.09659,0.0,0.0,127.0,59.69031,8e-05,0.72,1.207,-1.0,0.0,0.10989621575499356,0.8479070588235296,1.9319141092789078,0.25383787609451974,61963.35238557235,0.15821471353531733,532.5736541839498,0.15875376720010756,31.92270462601273,0.27784561848784073,3.6767457561728394,0.534987993722086,90.17770870844078,0.10461085391181371,0.22148463369885021,0.01754005583809236,3.254586724599974,158.71050915815616,69234.22929260856,0.11703706212412271,89.86711241436991,0.023756780733666053
50,250,67.3102,4.82007,39,5.39148,0,108,131,10,125,8,0.98927,63.07082,0.0,0.0,3.85714,4.087,4.08955,0.0,0.0,127.0,59.5591,0.0001,0.71,1.18,-1.0,0.0,0.1098779378607958,0.8478553333333332,1.986664054317784,0.25413782614591174,61785.197655563265,0.15815970884243102,532.6349856302649,0.1586737052962283,32.009170720606676,0.27787564231181383,3.760079089506173,0.5349879937220882,91.9818787117972,0.10475888118494303,0.22146043861751494,0.017559400656018083,3.24312879110742,158.44688094969405,69086.36719126799,0.11695421222265703,89.88376976736913,0.023730803232799184
51,251,67.3356,5.04445,39,5.65901,0,108,131,10,125,8,0.98781,63.13617,0.0,0.0,3.39286,4.104,4.09748,0.0,0.0,127.0,59.55577,0.00014,0.72,1.21,-1.0,0.0,0.10984863919404872,0.8493435294117648,1.916849457936235,0.2544286126481182,62047.88988676885,0.157989474299684,532.7075671363706,0.15858251690485498,32.051552478178046,0.2779301486592037,3.685281635802469,0.5349879937220909,92.47641997395426,0.10476166874392638,0.22146681733604648,0.01754628399230945,3.308340840438353,159.11306804045915,69203.29614676107,0.11691128418632567,89.87252276672452,0.023726795685047535
52,252,67.2424,5.21426,39,5.56242,0,108,131,10,125,8,0.98626,63.05249,0.0,0.0,2.92857,4.088,4.29383,0.0,0.0,127.0,59.43142,0.00011,0.71,1.181,-1.0,0.0,0.1098405212446677,0.8487403921568628,2.0845311048535504,0.2547153745950936,61824.06151552686,0.15784010183167516,532.769654936184,0.15847363110360746,32.070344524619024,0.2779776266268226,3.5396412037037037,0.5349879937220879,90.6284685543889,0.10481590173809055,0.2214659906794221,0.017566134412848346,3.344364222844329,158.43762183312174,69117.94753911915,0.11684516564985911,89.86349297795762,0.023650944209983295
53,253,67.1658,5.42511,39,5.85196,0,108,131,10,125,8,0.98967,63.00089,0.0,0.0,4.42857,4.103,4.44072,0.0,0.0,127.0,59.41073,0.00012,0.72,1.187,-1.0,0.0,0.10986028053840154,0.8509803921568628,1.925424329294379,0.2549578501155623,61642.53974685061,0.15766412013795011,532.8464719403031,0.15837068545268215,32.132001146858116,0.2780300105580908,3.3880208333333335,0.5349879937220838,93.33228236637665,0.10494534313267492,0.2214310493973623,0.017559954028842754,3.3742831886249616,158.63247514665505,68944.6288242552,0.11681680722981569,89.90087791218961,0.023625986952184857
54,254,67.1111,5.86412,39,6.12263,0,108,131,10,125,8,0.98794,62.93527,0.0,0.0,2.89286,4.075,4.62712,0.0,0.0,127.0,59.30441,8e-05,0.71,1.208,-1.0,0.0,0.10985973600486648,0.8490082352941176,2.0567756484055115,0.2549767831166426,61494.60024394359,0.15749205904438715,532.9195266789484,0.15829350602068107,32.21268114631559,0.27806709161436377,3.1723572530864197,0.5349879937220893,94.23468127735465,0.10515144358633222,0.22142057182052494,0.01758946930887212,3.3806101206451835,158.2078707083785,68976.68178553357,0.11704775400173728,89.8775837329881,0.023594821126525292
55,255,66.8536,6.0549,38,6.12544,0,108,131,10,125,8,0.98791,62.68122,0.0,0.0,3.60714,4.083,5.0015,0.0,0.0,127.0,59.27818,0.0001,0.71,1.208,-1.0,0.0,0.10989954943573219,0.8509733333333335,1.9509997028235395,0.2550103565939685,61038.83065898333,0.15732808836912,533.0032729813117,0.1582051114384503,32.2400757589458,0.2781022632756113,3.031298225308642,0.5349879937220895,92.65649407193169,0.10543216847877464,0.2213872048869524,0.017551076888758076,3.406112901684651,158.8588441395416,68842.304937267,0.11668254350991313,89.95674376752845,0.023584514706713175
56,256,66.665,6.06178,38,6.46272,0,108,131,10,125,8,0.98587,62.49551,0.0,0.0,3.03571,4.087,5.17161,0.0,0.0,127.0,59.19355,0.00011,0.71,1.246,0.125,0.0,0.1099268431254107,0.8490082352941176,1.8827340465783435,0.2545596088025232,60715.28850424345,0.1571383223879806,533.0829191345335,0.15811489257863065,32.318334697205344,0.278112786844444,2.686680169753086,0.5349879937220848,94.14975263113257,0.10577227306209323,0.22140900804220187,0.017589115519414972,3.4369701237699526,158.54973222253457,68788.04123633014,0.11659619405152133,89.97974812097668,0.02357856422985989
57,257,66.5058,6.28903,38,6.14316,0,108,131,10,125,8,0.99033,62.34453,0.0,0.0,3.82143,4.092,5.17345,0.0,0.0,127.0,59.15187,0.00015,0.72,1.219,-1.0,0.0,0.10994402351912691,0.8509803921568628,1.87822471879898,0.2540965698838527,60490.491052223304,0.1569810615708628,533.1807685016831,0.15800019197621457,32.32469987280575,0.27809935597873164,2.402247299382716,0.5349879937220866,94.0870787609372,0.1060896736665257,0.22143247520545306,0.017614758008496406,3.442712191355863,158.73505723452004,68765.24638423308,0.11648695716851332,89.98316351980674,0.0236069383530448
58,258,66.2558,6.42586,38,5.91321,0,108,131,10,125,8,0.98651,62.1044,0.0,0.0,2.75,4.096,5.3718,0.0,0.0,127.0,59.0469,8e-05,0.7,1.223,-1.0,0.0,0.10992990637843943,0.8490011764705883,1.9864269448700893,0.25361608372903505,59899.3296091387,0.15681065485672716,533.2579941847905,0.1579330190734887,32.34397812831549,0.2781358777210037,2.1809895833333335,0.5279001228713658,93.68392441683238,0.1064473748474469,0.2214156926020234,0.017606090761326784,3.4527326637349467,158.38453948194905,68539.47513115007,0.11635337351266668,90.04530198738614,0.023627209623923593
59,259,66.228,6.56591,38,6.24589,0,108,131,10,125,8,0.98921,62.0614,0.0,0.0,3.60714,4.085,5.48858,0.0,0.0,127.0,59.00341,9e-05,0.72,1.228,-1.0,2e-06,0.10995357384998233,0.8495878431372549,2.0772954652406677,0.2531427432825919,59956.09196778888,0.15667126227205713,533.3578764126884,0.15783517657654073,32.480287905092595,0.27812817960312275,2.0884934413580245,0.5273059117639769,93.6354888024181,0.10673987979938922,0.22138687857949235,0.017612629833674114,3.467536120231939,158.7079948975595,68629.71735622609,0.11620006166118381,90.06184142453236,0.02363074652037728
60,260,66.1191,6.57926,38,6.379,0,108,131,10,125,8,0.98256,61.97345,0.0,0.0,3.75,4.098,5.61177,0.0,0.0,127.0,58.9326,0.00012,0.72,1.257,-1.0,0.0,0.1099550623877783,0.8492988235294118,1.831212507853098,0.253160808460933,59675.87715777301,0.156608186555025,533.446066389643,0.15777111133898702,32.504737006293404,0.2781403052236166,2.088445216049383,0.5349879937220865,90.1857547993672,0.10758688088308314,0.22136821121179037,0.017561677844936355,3.484730617913509,158.83155188941763,68663.2839756405,0.11644012484364069,90.03546154355001,0.02361079141568993
61,261,66.0752,6.55815,38,5.86247,0,108,131,10,125,8,0.98335,61.92421,0.0,0.0,3.75,4.096,5.62,0.0,0.0,127.0,58.91674,0.00012,0.72,1.238,-1.0,0.0,0.1099531388478248,0.8492988235294118,1.9895640328973117,0.2531507694525087,59630.276887880944,0.15659470744776152,533.5300958803624,0.15770860866292996,32.5674557156033,0.2781839021355295,2.1748649691358026,0.5327703676788557,90.68027949910153,0.10836182026956888,0.22132355004781692,0.017597210220832035,3.4881694436175015,158.60865545283067,68560.1580701888,0.11640304548565687,90.06126938675447,0.023650677142345124
62,262,66.0234,6.58505,38,5.9622,0,108,131,10,125,8,0.98379,61.87967,0.0,0.0,3.25,4.11,5.60313,0.0,0.0,127.0,58.86586,0.00011,0.72,1.226,-1.0,0.0,0.10998373455719024,0.8487780392156864,1.8809897027497602,0.25318482223506067,59398.94106059568,0.1566128536445933,533.6075907983287,0.15766654859095192,32.414678879726075,0.2781968987425539,2.298273533950617,0.5349879937220847,90.59973068988603,0.10928602349175641,0.2213316446088103,0.017569547526371493,3.481869676138845,158.33838068145855,68519.14016483286,0.11642230439302831,90.04656514902307,0.023594359045747155
63,263,66.2366,6.72638,38,6.67004,0,108,131,10,125,8,0.98824,62.06083,0.0,0.0,3.75,4.104,5.62467,0.0,0.0,127.0,58.93673,0.0001,0.71,1.203,-1.0,0.0,0.11000300685885481,0.8535101960784315,1.8323616517393262,0.25318279002898036,59912.70035618045,0.15658533786763854,533.6785216054813,0.15759748084658548,32.453384587794176,0.27829400557290135,2.482928240740741,0.5289293266998009,92.335741307572,0.11014240721640854,0.22133625818606523,0.017597364417611068,3.4523243757907527,158.61999382410266,68617.8999600538,0.11669627618776895,90.0029971580893,0.023595240106494348
64,264,66.2975,6.70148,38,6.99286,0,107,131,10,125,8,0.98594,62.1154,0.0,0.0,3.32143,4.1,5.7529,0.0,0.0,127.0,58.87805,9e-05,0.72,1.17,0.125,0.0,0.11006304020348771,0.8526015686274511,2.219244680128456,0.25324238308653224,60130.976883830815,0.15662360809968018,533.719652396313,0.1575534474139286,32.47917721595293,0.27836741992865094,2.7979359567901234,0.532770367678863,89.46318024685421,0.11107109311478627,0.22137920265964015,0.01758227204331085,3.4316952251118624,158.2982246194083,68615.00489129486,0.11717168555552503,90.02277235697137,0.023622337110326193
65,265,66.3376,6.38754,38,6.63388,0,107,131,10,125,8,0.98987,62.1191,0.0,0.0,3.10714,4.122,5.72692,0.0,0.0,127.0,58.88463,0.00012,0.72,1.226,-1.0,0.0,0.11007194036809206,0.8546560784313727,2.0948544390657085,0.2533810713501315,60375.19923284151,0.1565261464043574,533.7430902088106,0.15751628306972443,32.49769724151235,0.27842177827469455,3.1684027777777777,0.5273059117639777,93.9004641390403,0.11195839656978353,0.22137151131948493,0.017593514896548854,3.4070982586709593,158.56437153360505,68791.84095995217,0.11751375131196323,90.01470946458366,0.023583507806114526
66,266,66.3231,6.17074,38,6.25831,0,107,131,10,125,8,0.9899,62.09796,0.0,0.0,2.35714,4.097,5.46299,0.0,0.0,127.0,58.82349,0.00013,0.71,1.211,-1.0,0.0,0.11011426059960305,0.8551392156862746,2.3919124410502275,0.2534447647491902,60399.801183229945,0.15646267156221985,533.737805748427,0.1574857005306136,32.47812699682919,0.27850550909173966,3.513551311728395,0.5349879937220885,90.85460518964834,0.11276468462817203,0.22138392478512503,0.017504178961015977,3.376286810773164,158.64944560321243,68830.45036046038,0.11794464112278466,90.02410662336693,0.023580973622126637
67,267,66.3549,5.83379,38,6.17677,0,107,131,10,125,8,0.98724,62.1074,0.0,0.0,2.53571,4.101,5.26943,0.0,0.0,127.0,58.84411,8e-05,0.71,1.186,-1.0,0.0,0.11012585705863041,0.8554823529411766,2.1411385745104847,0.2534865752621977,60571.52941471012,0.15632252158170995,533.7151483400041,0.15750202442700909,32.50646106107735,0.2785336135631245,3.8232542438271606,0.5327703676788591,90.97242655185967,0.11358950676976505,0.22135163508829706,0.01751911817657065,3.3301114589396112,158.4928556968212,68901.06236605314,0.11808232427951672,89.99568980023126,0.023581065571191488
68,268,66.3387,5.50869,37,5.97693,0,107,131,10,125,8,0.98712,62.06531,0.0,0.0,3.0,4.093,4.98214,0.0,0.0,127.0,58.79842,0.0001,0.72,1.182,-1.0,0.0,0.11014845313985148,0.8557800000000001,2.2109967138236843,0.2533725763310442,60644.33837514847,0.15620980508988225,533.670462870641,0.1574892877186301,32.46995450243538,0.27855216922317827,4.066213348765432,0.5311469527430296,90.07466232691142,0.1142505917226077,0.22137099248115752,0.01750801737057048,3.2736555509326672,159.16495152279126,69034.4467537341,0.11832228303753045,90.02051552432849,0.023568554194050052
69,269,66.3776,4.94916,37,5.51465,0,107,131,10,125,8,0.98267,62.0961,0.0,0.0,3.46429,4.078,4.69758,0.0,0.0,127.0,58.84096,0.00011,0.71,1.166,-1.0,0.0,0.1101226372385533,0.856047843137255,2.002067417706484,0.2532299280289133,60779.16941956549,0.15604230619906434,533.6282067992692,0.15744895038864068,32.52537593135128,0.2786203401752519,4.239438657407407,0.5273059117639692,92.25521027415994,0.11478317325939241,0.22135130279337226,0.0175092912244097,3.1985410276412143,158.96765277461552,69012.78057118955,0.11852261191227904,90.01487482378741,0.023560001371362393
70,270,66.3463,4.51432,37,5.39251,0,107,131,10,125,8,0.97762,62.04222,0.0,0.0,3.10714,4.074,4.2194,0.0,0.0,127.0,58.83796,0.00011,0.71,1.181,-1.0,0.0,0.11011710504763851,0.8569564705882354,2.2208648321857813,0.2530403189210428,60771.04989571752,0.15584872307587902,533.5665998063265,0.15740488470694083,32.50954917625145,0.278607032286397,4.39916087962963,0.5273059117639699,92.28740339942821,0.11533587672602656,0.22135376145222058,0.017444815446279762,3.1452664847812284,159.67413951960663,69188.05044240784,0.11871358991513202,90.00500497864576,0.023580865071494515
71,271,66.3464,4.09141,37,4.96914,0,107,131,10,125,8,0.98257,62.0357,0.0,0.0,3.92857,4.068,3.83559,0.0,0.0,127.0,58.84944,0.0001,0.72,1.186,-1.0,0.0,0.1100641321215881,0.8569188235294118,2.1680628334321934,0.2528983125419686,60822.160920063325,0.15574554006374408,533.5201214570118,0.15744216253208154,32.51751426414207,0.2786124597122394,4.500385802469136,0.5273059117639626,94.09745207191291,0.11577764893368053,0.22132540291103295,0.01749131058900352,3.1064904509447153,158.8242345462603,69107.82584761003,0.11887795816470154,89.98739783062219,0.023511418486324938
72,272,66.2996,3.73305,37,4.79041,0,107,131,10,125,8,0.98512,61.99042,0.0,0.0,3.17857,4.068,3.47074,0.0,0.0,127.0,58.82535,0.00014,0.72,1.224,0.125,0.0,0.11010229047632798,0.857209411764706,1.8181210135386698,0.2527265484882375,60778.88157453395,0.15554132222704706,533.4610374518962,0.15750646139017402,32.55467035740982,0.27863699451690116,4.5063657407407405,0.5273059117639654,93.77467845861356,0.11610640901178593,0.22135981188713866,0.017468946542773534,3.052322811150072,158.8264519200288,69175.05632251935,0.11911547160882896,89.98853425183302,0.023517797946442244
73,273,66.304,3.26951,37,4.5259,0,107,131,10,125,8,0.98666,61.98595,0.0,0.0,4.17857,4.068,3.15696,0.0,0.0,127.0,58.85001,9e-05,0.72,1.192,-1.0,0.0,0.11006045962900164,0.8579454901960785,2.0826201430412943,0.25250472747587954,60838.88282560885,0.15534955318265828,533.4147184874657,0.15758110646939116,32.53584854691117,0.278661022537295,4.5325038580246915,0.5273059117639657,87.40632724437339,0.11633629209005945,0.22133139540279276,0.017506871109175915,3.0142813684541587,158.89055171958245,69183.49307766846,0.1193389541872425,89.97750780708371,0.023438250485070707
74,274,66.2799,2.99788,37,4.51503,0,107,132,10,125,8,0.9917,61.97037,0.0,0.0,3.10714,4.065,2.75307,0.0,0.0,127.0,58.81666,9e-05,0.71,1.221,-1.0,0.0,0.11007347209346668,0.8577145098039217,2.0640077736472646,0.25234871947631193,60722.77384254878,0.1551537521939265,533.3643882574382,0.15782518818375188,32.587305516372496,0.2786900107898291,4.488618827160494,0.525088285720738,92.2907834338388,0.11654267629020791,0.22131825728163118,0.017496954758987795,3.009542784008182,158.93155982568663,69247.99946503366,0.11960819923660171,89.99152076588943,0.023419730022243124
75,275,66.3045,2.91312,37,4.39706,0,107,131,10,125,8,0.9861,61.98674,0.0,0.0,3.21429,4.067,2.5125,0.0,0.0,127.0,58.84346,8e-05,0.71,1.205,-1.0,0.0,0.11008786855118459,0.85828,1.8783178481107747,0.2521489446991252,60847.75922872957,0.1549809851452067,533.3243458308305,0.1578979745807208,32.5393256670163,0.2786877057147444,4.39110725308642,0.5250882857207385,91.04172104574596,0.11679455989594409,0.2212889082710477,0.01752296837015005,2.999275675590575,159.2036162144927,69176.41663714983,0.11989076811073758,89.98027333127874,0.023409253745458516
76,276,66.2317,2.89805,37,4.21729,0,107,132,10,125,8,0.98824,61.93001,0.0,0.0,3.07143,4.068,2.43813,0.0,0.0,127.0,58.80741,9e-05,0.71,1.239,-1.0,0.0,0.11005131350800135,0.8577145098039217,2.0221884625115374,0.2517072413319529,60695.603655791325,0.15482917789173176,533.2821054806321,0.15799144263408446,32.63781888985339,0.2786695441768555,4.253472222222222,0.5273059117639706,93.81651157866881,0.11709465720639399,0.22125030831767978,0.01754410783128905,2.9803294318542277,159.13412374965412,69160.31433348726,0.12017417753530972,89.99036719641124,0.023449602036872772
77,277,66.2424,2.89004,37,4.14706,0,107,131,10,125,8,0.98279,61.93315,0.0,0.0,2.82143,4.052,2.42396,0.0,0.0,127.0,58.82879,0.00012,0.71,1.207,-1.0,0.0,0.11011615693348038,0.8580796078431372,1.948525470047552,0.25113286801418677,60793.902713065334,0.15468295963146664,533.2586440365068,0.15806239393539218,32.540412808641975,0.27869546567731796,4.05859375,0.5250882857207391,91.01791595159433,0.11752558955354185,0.22124696302406924,0.017528172303030207,2.975602984894657,159.18250427725567,69206.08832321361,0.12043989560822489,89.97086228702834,0.023437215230296727
78,278,66.198,2.92984,37,4.13543,0,107,131,10,125,8,0.98443,61.89643,0.0,0.0,3.35714,4.061,2.41937,0.0,0.0,126.0,58.80585,0.00011,0.71,1.267,-1.0,0.0,0.11003572840898934,0.8577145098039217,1.7934444703454022,0.2504881362876763,60622.24780718617,0.15461784105044626,533.2285940452305,0.1579707382063792,32.6128278190707,0.278691501555138,3.8093171296296298,0.5273059117639644,87.69398467179522,0.11779717026582548,0.22122373804275255,0.017563721903948296,2.9638589501768147,159.21772518860493,69144.34501484846,0.12073929603101075,89.98355251650372,0.023454089283565197
79,279,66.1604,2.99377,37,4.25117,0,107,131,10,125,8,0.98455,61.85132,0.0,0.0,3.82143,4.074,2.45532,0.0,0.0,127.0,58.81024,0.00012,0.72,1.239,-1.0,1e-06,0.1100743946603073,0.8577749019607843,1.962593067907544,0.24985362478988796,60617.72356620107,0.1545043524130867,533.2125907204593,0.15795591107827148,32.6355551260489,0.2787498638799519,3.5689621913580245,0.5250882857207367,93.03586827789808,0.1177800791028942,0.22120369647607377,0.017561983881437055,2.9793366307383358,159.0578124601108,69138.37172783987,0.12090679030475711,89.99626676270161,0.02341020514541147
80,280,66.1522,3.05721,37,4.35632,0,107,132,10,125,8,0.98651,61.85761,0.0,0.0,3.32143,4.059,2.51012,0.0,0.0,126.0,58.79658,0.0001,0.71,1.259,0.125,0.0,0.11007580069679727,0.8577223529411766,1.7634138881285129,0.24918627356114495,60645.281543369056,0.15445302709205605,533.1958928073055,0.1579483601904483,32.71054453908661,0.2787402187381716,3.2428626543209877,0.5250882857207375,87.83143402829498,0.1175952682569213,0.22118477826796754,0.017524337218001545,3.008559436075883,159.44713786723017,69160.10901054906,0.12095288416731076,89.95677210056576,0.023445782182783884
81,281,66.1427,3.12945,37,4.2521,0,107,131,10,125,8,0.98679,61.84949,0.0,0.0,3.96429,4.052,2.56744,0.0,0.0,126.0,58.79499,0.00011,0.71,1.216,-1.0,0.0,0.1101153507744024,0.8577749019607843,2.1170370510568937,0.2484935359312679,60548.64428770611,0.1542835236395268,533.1878676717346,0.1578882303225191,32.60579483597367,0.2787810585272462,3.081211419753086,0.5250882857207384,92.81297484226556,0.11753074399859974,0.22113174751567768,0.0175402310846199,2.979407850895092,158.783364186774,69159.52592412027,0.12091215615835152,89.97674390495234,0.02344965370067669
82,282,66.1262,3.21006,37,4.21095,0,107,131,10,125,8,0.98589,61.82344,0.0,0.0,2.89286,4.072,2.63053,0.0,0.0,126.0,58.77188,0.00012,0.72,1.211,-1.0,0.0,0.11011158017751958,0.8577145098039217,1.9131768562431393,0.24782347615052777,60555.00658665068,0.15412390770753018,533.1756111299061,0.15782387837938872,32.66623678325135,0.278859062513828,2.8273533950617282,0.5250882857207378,91.48551223652134,0.11759313407717868,0.22113105258805665,0.017525906579914156,3.007834767901645,158.51673391960537,69103.61707426001,0.12085709668116293,90.00838119350621,0.023439944948880315
83,283,66.1421,3.27015,37,4.30291,0,107,131,10,125,8,0.98688,61.84598,0.0,0.0,3.60714,4.046,2.69857,0.0,0.0,126.0,58.79432,8e-05,0.72,1.228,-1.0,0.0,0.11015569860520526,0.85828,1.9995906762401772,0.2471451182626814,60632.47282485833,0.15393408601898884,533.173550166885,0.15772693539661337,32.62100050184461,0.2789055492717074,2.5987172067901234,0.5250882857207356,88.78028703921298,0.11775218717172423,0.22111576098508448,0.01752402794379795,3.044549438283144,158.5466641159992,69011.48039474532,0.1208218816352703,90.00785375744562,0.023455291021267463
84,284,66.1109,3.38745,37,4.21969,0,107,132,10,125,8,0.98858,61.81299,0.0,0.0,3.10714,4.077,2.75444,0.0,0.0,126.0,58.76185,0.00011,0.72,1.225,-1.0,0.0,0.11012301314534524,0.8577670588235295,2.15825703032685,0.24649763443297468,60524.861824176594,0.15374145744686113,533.1598268994804,0.15757634841787138,32.71646476086275,0.27898988611522896,2.4222125771604937,0.5250882857207392,93.6266340063856,0.1178755723469151,0.22109331048382383,0.01758503357053533,3.0529362194754714,158.46832185787676,69096.22383857542,0.12079537718969746,90.01270626165875,0.02346892150097144
85,285,66.0964,3.32197,37,4.27582,0,107,131,10,125,8,0.98282,61.7929,0.0,0.0,3.57143,4.068,2.85394,0.0,0.0,126.0,58.78689,0.00011,0.71,1.232,-1.0,0.0,0.11011117744852991,0.8577223529411766,1.9425305873657963,0.24580906459794988,60586.828884388175,0.15349752833142266,533.1481778021875,0.15743994521257584,32.630654605818386,0.27907971477200805,2.2137345679012346,0.5250882857207352,88.81076435819233,0.11794820404363286,0.221101976132816,0.01760937020817538,3.0592583046782433,158.7347332349733,69085.49068524952,0.12069866397820761,90.01524947294713,0.023435536875296512
86,286,66.095,3.16674,37,4.27418,0,107,132,10,125,8,0.98441,61.77918,0.0,0.0,3.82143,4.059,2.79701,0.0,0.0,126.0,58.75091,9e-05,0.72,1.243,-1.0,0.0,0.11007406578438803,0.8578196078431373,1.953720791578672,0.24514089915040946,60573.96414626591,0.15326018536255975,533.1277647710158,0.1573204073862296,32.71476255817178,0.27916341935843964,2.1516685956790123,0.5250882857207367,90.95857842574557,0.11790879245091618,0.22112462133581792,0.017621871233049948,3.050586263268082,158.43605163986297,69111.0809876712,0.12066983744754708,90.01854220193331,0.023422365327054558
87,287,66.1206,3.04532,37,4.41688,0,107,131,10,125,8,0.98491,61.80531,0.0,0.0,3.96429,4.063,2.66198,0.0,0.0,126.0,58.78198,8e-05,0.72,1.169,-1.0,0.0,0.11007973793053863,0.8580121568627451,2.0876879700102235,0.2444523621977436,60628.481282238456,0.15304897944416107,533.1117494026213,0.15721782129656908,32.62586673689477,0.27918365941156514,1.9539930555555556,0.525088285720737,92.65486274698677,0.11791387979652365,0.22111472566137785,0.017608977412337138,3.026508079851664,158.66578115452265,69089.57023450822,0.12058711229954781,90.00482910052261,0.023437056049586538
88,288,66.0866,3.02762,37,4.46068,0,107,131,10,125,8,0.98957,61.76284,0.0,0.0,2.89286,4.055,2.55566,0.0,0.0,126.0,58.76256,9e-05,0.71,1.201,0.125,0.0,0.110059543394852,0.8572164705882354,2.1984696259389396,0.2437173444998337,60540.422221311965,0.15290569256709902,533.0943739394404,0.1571542654935554,32.64431385935089,0.27920283013966274,1.8056520061728396,0.5273059117639622,93.47871148707374,0.11788648117136843,0.22115864023624518,0.01761617654433126,2.9973574019991225,158.0784220833092,69109.58353189695,0.12061390565538785,89.99563112064484,0.02339480001452576
89,289,66.1226,2.91943,37,4.5649,0,107,131,10,125,8,0.98447,61.79893,0.0,0.0,3.96429,4.047,2.53941,0.0,0.0,126.0,58.80345,8e-05,0.72,1.185,-1.0,0.0,0.1100343117753171,0.8574709803921569,2.076550887494883,0.24301755486799362,60650.50066391474,0.152718816755085,533.0853744417271,0.15703788358614948,32.67810360001929,0.27923545031547353,1.6749131944444444,0.527305911763962,94.15297782062689,0.11798445481880163,0.22119099222458027,0.01763326907410559,3.0057097210495782,158.9793204024217,69105.24381796301,0.12062224021372865,89.99685276113608,0.023429180068346888
90,290,66.0628,3.21917,37,4.31511,0,107,131,10,125,8,0.98473,61.72821,0.0,0.0,3.82143,4.048,2.44327,0.0,0.0,126.0,58.79006,8e-05,0.72,1.222,-1.0,0.0,0.11005941893430714,0.8567533333333335,1.9718430292918137,0.24228975709342965,60565.916209450836,0.15259733143074802,533.0759693711831,0.156869647797339,32.554177555037136,0.27920552105224894,1.5707465277777777,0.5250882857207338,94.16573078860878,0.11825714663181033,0.2212382230970625,0.01760034460119789,2.996452833705103,158.1922819923244,69197.2280216054,0.12065765082168023,90.02311876626051,0.02339549321654491
