,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,staticness,uhdhdsim,blur,cubrow.0.5,cubrow.0.6,cubcol.0,temporal,movement,cubcol.0.3,noise,cubcol.0.5,tone,cubrow.1.0,saturation,color_fulness,fft,contrast,cubcol.0.6,cubrow.0.3,cubcol.1.0,blockiness,cubrow.0
45,545,66.9272,10.2275,39,7.58099,0,110,131,10,125,8,0.98375,62.8229,0.0,0.0,3.28571,4.072,8.79341,0.0,0.0,127.0,58.16839,0.00012,0.71,1.213,-1.0,0.0,556.5842516728351,89.83324974045091,61598.869794684426,0.1702484112426792,0.14396242460224845,0.017718697222972635,3.838991458772042,6.619405864197531,0.11325961752786408,0.5349879937220922,0.22184698576110728,0.8423784313725491,0.11858875566443722,33.73999569739824,158.64977469662213,69173.174048162,89.38981747766135,0.221840889473653,0.2784648873859243,0.023672148205426014,1.9022512515698538,0.11082562345497296
46,546,66.7967,9.6654,38,7.689,0,109,131,10,125,8,0.98717,62.69027,0.0,0.0,3.64286,4.068,8.78808,0.0,0.0,126.0,58.158,0.00011,0.71,1.191,-1.0,0.0,556.4390891707574,89.85399025527236,61447.20009318324,0.16996150463394444,0.1442051854085607,0.01772825439882411,3.875713399251531,6.6342592592592595,0.11335276230993263,0.5372056197653207,0.22187743582626424,0.841447843137255,0.1185044111517703,33.79069914641203,158.91571177898805,69067.72483282353,92.02008077322527,0.22178486186756596,0.2784362913597545,0.023717750333182946,1.9734081048561902,0.11084118684340849
47,547,66.9319,9.71611,39,8.16699,0,109,131,10,125,8,0.98071,62.80353,0.0,0.0,3.32143,4.069,8.29266,0.0,0.0,127.0,58.25542,0.00012,0.72,1.204,-1.0,0.0,556.2819531597308,89.86904606488761,61621.18210954885,0.16968701155148402,0.14443566793443208,0.017681715665490223,3.9401870852759404,6.61328125,0.11349275804176581,0.5372056197653197,0.2218773222049513,0.8437403921568628,0.11846535431934888,33.765226764443476,158.95860794084354,68983.0641952408,93.66136075071806,0.22170669209362928,0.2784151687297005,0.023683310504062364,1.819360830107623,0.11084937628076995
48,548,67.0607,9.06069,39,8.24265,0,109,131,10,125,8,0.99128,62.89356,0.0,0.0,2.78571,4.073,8.33725,0.0,0.0,126.0,58.39964,0.00012,0.71,1.212,0.125,0.0,556.0768732652266,89.84840534110695,62053.86620612665,0.1693960203294756,0.14471243948952997,0.01768515856865922,3.972503490592235,6.369405864197531,0.11357162899579437,0.5349879937220946,0.22186368309586577,0.844512549019608,0.11841915229726398,33.685519371503666,159.39999196822924,69077.43966830788,91.61391652319297,0.2216382153842293,0.2784218750348601,0.023719903693691494,2.1829655822683094,0.11084239108234888
49,549,67.1621,9.13239,39,7.38407,0,109,131,10,125,8,0.9923,62.97683,0.0,0.0,3.39286,4.071,7.77288,0.0,0.0,127.0,58.46193,8e-05,0.72,1.201,-1.0,0.0,555.890534384842,89.8480878991534,62372.666393345,0.1690992470445879,0.14494889157069035,0.0176875995946604,3.985897993238161,6.408950617283951,0.11363346906715797,0.537205619765319,0.22184264368255963,0.8467603921568628,0.11844206438516308,33.73248234501591,159.49742256642634,69190.37764868666,87.57504408723749,0.2215873587544529,0.27841385734887136,0.023733287592629753,2.360661550938663,0.11083171258679725
50,550,67.1671,9.77533,39,7.6058,0,109,131,10,125,8,0.98593,62.98666,0.0,0.0,3.60714,4.07,7.82754,0.0,0.0,127.0,58.48211,0.00012,0.71,1.25,-1.0,0.0,555.7183285051483,89.8342750807352,62247.640190910046,0.16885643202658024,0.14521144389026502,0.01767864540087753,3.9720861233483213,6.75342399691358,0.11367264288418676,0.5372056197653226,0.221848551605863,0.8459568627450982,0.11845613146678693,33.72937200098862,159.59767607365754,69152.15301960816,91.5299877153613,0.2215329725045212,0.27843124459319984,0.02375723656038873,2.222702065632415,0.11076107031827896
51,551,67.1585,9.92314,39,7.16658,0,110,131,10,125,8,0.98792,63.01643,0.0,0.0,3.67857,4.083,8.38521,0.0,0.0,127.0,58.49441,0.0001,0.72,1.177,-1.0,0.0,555.5820349452308,89.86853624494181,61954.121445377044,0.1686513099460145,0.14545608218971204,0.017689156549969002,3.965198420591395,6.766300154320987,0.11378512982208654,0.5372056197653164,0.22186627481500054,0.8465905882352942,0.11850111053006795,33.71150037977431,159.6200709836677,69173.7910581668,93.60148518819265,0.22149316472789865,0.2784276045593534,0.023742147781346295,2.0261945995672326,0.11076576725491283
52,552,67.3625,9.52148,39,7.42514,0,110,131,10,125,8,0.99042,63.26957,0.0,0.0,3.46429,4.064,8.53252,0.0,0.0,128.0,58.63699,8e-05,0.73,1.174,-1.0,0.0,555.4382794415385,89.75710732326664,62549.774077640286,0.16846293148084612,0.1457250865088512,0.017684468296529116,4.035750988401125,6.7515432098765435,0.11389599260264709,0.5394232458085476,0.22187325123670193,0.8476164705882352,0.11857491890651524,33.26090909227913,156.68445750959023,69167.08786475383,89.10227561490908,0.22148471411641618,0.2784756867781677,0.023772363810612075,1.7333983047293493,0.11077062547446095
53,553,67.2105,9.28242,39,6.88652,0,110,131,10,125,8,0.99134,63.1039,0.0,0.0,3.82143,4.063,8.17051,0.0,0.0,128.0,58.54842,8e-05,0.72,1.167,-1.0,0.0,555.2883510273333,89.85301226433506,62033.02605626109,0.1682605372988767,0.1460295860108093,0.0177008507455839,3.990385701638315,6.543788580246914,0.11398719718508572,0.53720561976532,0.22187187545290343,0.8473713725490197,0.11860133657899181,33.67365406177662,159.2731621750198,69110.49563574091,89.97314821577059,0.22143515607746445,0.2785273006831549,0.02378289183392078,2.0752250235881564,0.1107525134945994
54,554,67.2673,9.36526,39,6.9217,0,110,131,10,125,8,0.99231,63.16812,0.0,0.0,3.39286,4.051,7.95061,0.0,0.0,127.0,58.66289,8e-05,0.71,1.194,-1.0,0.0,555.0958694191002,89.82153722962701,62257.55324065366,0.16800587969292546,0.1462999333367444,0.017708954859455082,3.841265047061949,6.340229552469136,0.1140557140644045,0.5400174569159454,0.22186544359856314,0.8493733333333333,0.11864099311330943,33.458115565924,158.04222724492257,69131.01821892716,90.6053414864641,0.221370784143071,0.27860674739157376,0.023781080995248526,1.8364635689270412,0.11075881383801414
55,555,67.2232,9.09826,39,6.79714,0,110,131,10,125,8,0.98922,63.12278,0.0,0.0,3.07143,4.051,8.02385,0.0,0.0,127.0,58.71984,0.00018,0.72,1.172,-1.0,0.0,554.9153269007652,89.84783196540933,62044.26792972265,0.16784118160795458,0.14661798652806685,0.01768982474186742,3.785926116713583,6.172935956790123,0.11404929525147087,0.5372056197653244,0.22187647828749205,0.8515529411764707,0.11851440343326025,33.55615912543403,158.7474755018432,69119.98032186062,92.39261563085392,0.22128058310938653,0.27865266247535453,0.023728537068507825,1.983679037671141,0.11074626084129077
56,556,67.2281,8.59305,39,6.96539,0,110,131,10,125,8,0.98701,63.11396,0.0,0.0,3.0,4.049,7.79267,0.0,0.0,128.0,58.83761,0.0001,0.72,1.214,0.125,0.0,554.6639715413124,89.84956346138671,62116.87679118421,0.16761641565826482,0.1468695072719005,0.017692069675367707,3.755872438109119,5.971498842592593,0.11399296795031906,0.534987993722093,0.2218685389498092,0.8529972549019609,0.11838231264216481,33.39659024462288,157.9465193483667,69091.80201773606,88.22655877524159,0.22120943576701455,0.2786892082537986,0.023748385716223227,2.16799066850499,0.11072687286077654
57,557,67.1657,8.4128,39,6.92083,0,110,131,10,125,8,0.99131,63.08032,0.0,0.0,3.92857,4.049,7.35882,0.0,0.0,127.0,58.94894,8e-05,0.71,1.178,-1.0,0.0,554.3640057540324,89.84981349780014,61921.79932504578,0.1674284769033219,0.1471351553234238,0.017710299391618504,3.785804041785358,5.871238425925926,0.11384316414366534,0.5349879937220923,0.22185221459971669,0.8540984313725491,0.11824802363179984,33.44003277060426,158.3587290226213,69051.81324158375,88.79388427740344,0.22111708622848716,0.27867751380318395,0.023735243310932425,1.8291215116037238,0.11070527965815097
58,558,67.1204,8.272,39,6.60071,0,110,131,10,125,8,0.99087,63.0077,0.0,0.0,3.78571,4.053,7.20509,0.0,0.0,127.0,59.0832,9e-05,0.71,1.169,-1.0,0.0,553.9663493103839,89.86201894881724,61890.29336743898,0.16723799106072115,0.14737639457825366,0.017685491038819556,3.8150755947925177,5.627170138888889,0.11363160479136325,0.5349879937220904,0.22182587168189374,0.8556835294117648,0.1180725477061943,33.36750473210841,158.46839424557004,69065.4815786419,89.59120128874044,0.22102006024127469,0.2786363811033202,0.02372977789362257,1.7830993033861655,0.11068631437967602
59,559,67.0544,8.24498,39,7.08848,0,109,131,10,125,8,0.98967,62.94655,0.0,0.0,3.60714,4.05,7.08264,0.0,0.0,127.0,59.2183,9e-05,0.71,1.197,-1.0,0.0,553.5104111014952,89.86311097856735,61672.68713075124,0.1670850426005338,0.14760875023272954,0.017683663415387275,3.876314305684024,5.632667824074074,0.11349085043472458,0.5349879937220928,0.22180707796466645,0.856047843137255,0.1178964916262677,33.34950934516059,158.7301539657897,69036.92609360797,89.09771502171114,0.22093667363854086,0.2785791026483368,0.023738088631115917,2.1290831905139536,0.11067393335823403
60,560,67.1939,7.98718,39,6.868,0,109,131,10,125,8,0.98885,63.06455,0.0,0.0,2.71429,4.044,7.06157,0.0,0.0,127.0,59.33078,8e-05,0.72,1.17,-1.0,0.0,552.9815039672164,89.85908383993547,61989.48492376721,0.166848905086063,0.1480514603051494,0.017686864682587497,3.9145347740731573,5.8217592592592595,0.11364084418645155,0.5372056197653216,0.22182848107347156,0.8576847058823531,0.11788756306357027,33.24792442792728,158.5041563974093,69088.28014744364,94.08936750898806,0.2208457425117144,0.27844914592641906,0.02371973404266651,2.0877179541719495,0.11066868363054937
61,561,67.2935,7.34271,39,7.3896,0,109,131,10,125,8,0.99413,63.14608,0.0,0.0,3.07143,4.058,6.83556,0.0,0.0,127.0,59.46144,0.00012,0.72,1.218,-1.0,0.0,552.4267435455448,89.85923799816493,62146.73510630767,0.16666724778603456,0.14857130106225033,0.017711231842575847,3.852883357421434,5.85913387345679,0.11376068748668172,0.5372056197653164,0.22183827548576315,0.8580200000000001,0.11790710633759639,33.25343906732253,157.9133337131321,69151.2802567095,91.72466589157433,0.22076982533269598,0.27831517173222325,0.02369996213228938,1.7562853548452284,0.1106646462775856
62,562,67.3864,6.67691,39,6.78584,0,109,131,10,125,8,0.98682,63.23034,0.0,0.0,3.0,4.054,6.28392,0.0,0.0,127.0,59.60235,0.00012,0.7,1.184,-1.0,0.0,551.8603396070107,89.85330669370329,62186.85721415882,0.16651243817459782,0.1493157446693577,0.01773919361006271,3.771303514101358,5.922694830246914,0.11376967208423333,0.5349879937220948,0.22185045656001887,0.8633254901960785,0.11795533529878273,33.28070087197386,158.81931620065592,69112.65906242316,91.87806466499393,0.22064818885957418,0.2782535600999452,0.023700516337895036,2.1018498024354235,0.11063522613535662
63,563,67.6234,5.9897,39,6.74153,0,109,131,10,125,8,0.99301,63.4482,0.0,0.0,3.67857,4.07,5.7102,0.0,0.0,127.0,59.69664,0.00014,0.72,1.155,-1.0,0.0,551.3298888315138,89.83715128699443,62584.45069428364,0.16638256553006225,0.14989269386218784,0.017673939879746595,3.72044085690837,5.934799382716049,0.11387594100694368,0.5349879937220922,0.22180285195200786,0.8644564705882353,0.11804834144782772,33.15274405773775,158.81590728473668,69105.52900470943,87.74094531356359,0.2206052516789033,0.2781702126919072,0.023680705094988447,2.0497416889340103,0.11065841677689915
64,564,67.8011,5.28306,39,6.32985,0,109,131,10,125,8,0.99018,63.58339,0.0,0.0,3.03571,4.066,5.12099,0.0,0.0,127.0,59.70003,0.00012,0.72,1.218,0.125,0.0,550.8288115940011,89.85034625011596,62910.613814182805,0.16625702486432709,0.1504941379490949,0.017714802886044018,3.685166682614541,5.871865354938271,0.11400014123776493,0.5349879937220908,0.2217904351907599,0.863890980392157,0.11818291364199975,33.18759268301504,158.52811959912825,69087.17779582409,90.37672299110244,0.22046489864730973,0.27812569250917096,0.02367327422634814,2.0155675593780478,0.11059638699022377
65,565,67.922,5.50151,39,6.2085,0,109,131,10,125,8,0.99048,63.68716,0.0,0.0,2.92857,4.061,4.5067,0.0,0.0,127.0,59.72744,0.00014,0.71,1.212,-1.0,0.0,550.4035424887002,89.7925196265358,63156.43010704677,0.16609742099944544,0.1510306592537212,0.017711437343053305,3.6932159306965833,5.698929398148148,0.11435601586904669,0.5349879937220938,0.2218006093965365,0.8653274509803921,0.11841139640243489,33.23425500186873,158.52523864906766,69146.53581814728,89.6163980612218,0.22042858425270037,0.2780078319391726,0.0236898349194464,1.9152246722372321,0.11063554259077853
66,566,67.7149,6.41375,39,6.22819,0,109,131,10,125,8,0.98336,63.48272,0.0,0.0,3.25,4.083,4.69597,0.0,0.0,128.0,59.65232,9e-05,0.71,1.203,-1.0,0.0,550.0374615081554,89.81591564558767,62694.06881569945,0.16591334533887078,0.1514842274465486,0.017726880487112632,3.6950133577555264,5.466338734567901,0.1146499110109775,0.5372056197653196,0.22181689163690976,0.8647917647058823,0.11874955204695573,33.16394344376929,158.71129903611805,69082.41510625614,90.52167848532874,0.22033832427555766,0.2779630658299227,0.023679558776479676,2.148336103134029,0.1106310818620611
67,567,67.5666,6.80705,39,6.71691,0,109,131,10,125,8,0.98848,63.32279,0.0,0.0,3.28571,4.095,5.48466,0.0,0.0,128.0,59.63291,0.00013,0.72,1.196,-1.0,0.0,549.7605781741131,89.8737188834147,62519.854281900945,0.16578488639008543,0.15195387408411448,0.01771613946134528,3.769652934066047,5.111689814814815,0.11490742816185598,0.5349879937220902,0.22179492461834927,0.8653274509803921,0.1189557826464994,33.22782992139275,159.02022481301287,69127.07995399764,92.3892451948621,0.22032163689525336,0.2778962541164445,0.02372742855738251,2.326649235223647,0.11066259313485566
68,568,67.3601,6.9488,39,6.41005,0,109,131,10,125,8,0.98129,63.12382,0.0,0.0,3.25,4.081,5.8208,0.0,0.0,129.0,59.50263,0.00011,0.72,1.208,-1.0,2e-06,549.5359547710209,89.88162870151668,62183.28122263677,0.16563512377746872,0.15240899104426056,0.01770227657404612,3.801104368301965,4.709201388888889,0.11525448898578619,0.534987993722091,0.2217983258762358,0.863890980392157,0.11904867921634697,33.227882102683736,158.9769563343499,69082.49362962077,93.27461938078021,0.22024479331821745,0.2777774131566941,0.02371233893366713,1.7713117851321658,0.1106864151463564
69,569,67.2581,7.01744,39,6.16871,0,109,131,10,125,8,0.98766,63.03803,0.0,0.0,2.96429,4.077,5.94157,0.0,0.0,128.0,59.46792,9e-05,0.71,1.17,-1.0,0.0,549.3911994579184,89.88033483016203,61957.23398154221,0.16550495047504182,0.15283992702466664,0.017734610342383886,3.7984556302393635,4.364969135802469,0.11556680860717594,0.534987993722089,0.22177016474408343,0.8644188235294118,0.11899241008919553,33.28645569601177,159.2957594674995,68927.83585368906,91.31510043012034,0.22017757090316964,0.27766984203628414,0.02367372124620888,2.066122141719987,0.11067397555791983
70,570,67.1733,7.128,39,6.53843,0,109,132,10,125,8,0.9867,62.94704,0.0,0.0,2.82143,4.074,6.00094,0.0,0.0,129.0,59.3467,0.00012,0.71,1.213,-1.0,0.0,549.2836245461715,89.92256584696351,61862.64069935078,0.1653155763331876,0.1532684212573583,0.017780494904930846,3.758729487107723,4.041039737654321,0.11587111011940338,0.5349879937220919,0.22173185043605015,0.8633254901960785,0.11902064833720943,33.310150146484375,159.033069681945,69069.29913976161,90.58088447074707,0.22007898781712854,0.2775660944827302,0.023622468640756976,1.924219689541285,0.1106963552469107
71,571,67.16,7.23481,39,6.4729,0,109,132,10,125,8,0.98246,62.93643,0.0,0.0,4.0,4.093,6.09679,0.0,0.0,129.0,59.29944,0.00011,0.72,1.173,-1.0,0.0,549.2217361413244,89.91712479037221,61791.77674453278,0.1651356736939112,0.1536340077346553,0.01778714299538032,3.7489367491291707,3.919656635802469,0.11618979766333123,0.5349879937220865,0.22172863914393182,0.8597243137254902,0.11909770731126694,33.41538285620418,159.33268622234456,69031.8380854026,91.1584273092908,0.22001357070193395,0.2774615505212616,0.02366031071537103,1.9879464023483508,0.11070776433245745
72,572,67.1715,7.53412,39,6.52032,0,109,132,10,125,8,0.98615,62.9611,0.0,0.0,2.53571,4.075,6.18901,0.0,0.0,128.0,59.21681,0.00014,0.7,1.242,0.125,0.0,549.178917277294,89.9106701212709,61865.137295322085,0.16496829574532426,0.15404192477762776,0.017844765341434126,3.7648029589135796,3.7628279320987654,0.11648872817451403,0.5349879937220915,0.22172500531219055,0.8580200000000001,0.11911260380880646,33.26887888967255,158.6298054667038,69112.22923063568,87.40194068139444,0.21994286876781294,0.27739368597297304,0.02361784712364561,1.9423288919979664,0.11066363018933881
73,573,67.2624,7.79519,39,6.6899,0,109,132,10,125,8,0.98925,63.06667,0.0,0.0,3.21429,4.087,6.44861,0.0,0.0,128.0,59.18638,0.00011,0.71,1.2,-1.0,0.0,549.1674479412787,89.87221301212082,62025.949862093,0.1647798140112049,0.154577882073962,0.017837780257615527,3.767292135398609,3.7809124228395063,0.11685701949587467,0.5349879937220908,0.22173784982769174,0.85828,0.11919322799373641,33.356026543511284,159.40104813467403,69068.11417734198,87.46235618031018,0.21985876286996486,0.2772855299658659,0.02363847914147089,1.5431806728556625,0.11066348820256061
74,574,67.2038,7.91585,39,6.532,0,109,132,10,125,8,0.99188,63.00584,0.0,0.0,3.0,4.062,6.67247,0.0,0.0,128.0,59.10362,0.00012,0.72,1.194,-1.0,1e-06,549.1630740707437,89.86737624323482,61886.37492815019,0.164531266757955,0.155153643794278,0.017831358672286718,3.7637177723505526,3.869261188271605,0.11718002559202076,0.5349879937220902,0.22174369690504542,0.8566439215686276,0.11924341966656152,33.37576764895592,159.1948261968756,69097.2022119135,88.7560322820356,0.21978016321948776,0.2772340705143086,0.02361513733532552,1.5527049169849358,0.11063022178888343
75,575,67.2201,7.74744,39,7.08519,0,109,132,10,125,8,0.98869,63.01527,0.0,0.0,3.07143,4.073,6.77674,0.0,0.0,128.0,59.06578,0.0001,0.72,1.238,-1.0,0.0,549.1758125394063,89.88867887689102,61804.19774118283,0.16426337508422847,0.15564413223631943,0.017811901632906926,3.761007357594319,3.941454475308642,0.11748154197370428,0.534987993722092,0.22177110109424333,0.8562780392156863,0.11932163501418648,33.48635242603443,159.5695377848088,69063.87604818374,91.18423284596047,0.21963671997068127,0.27712560151889165,0.023644835383291745,1.8135883199892369,0.11062985749185658
76,576,67.2177,7.69261,39,7.01694,0,109,132,10,125,8,0.98381,63.01882,0.0,0.0,3.60714,4.056,6.63066,0.0,0.0,128.0,58.99878,0.00012,0.72,1.163,-1.0,0.0,549.1813229746167,89.85317015136681,61815.390629073954,0.1639925079744951,0.15608568884708782,0.017839097720389045,3.7291364920497947,4.040219907407407,0.11771976273315887,0.5349879937220888,0.22177860345087239,0.8554674509803923,0.1194023611876968,33.52113323447145,159.63132219765626,69005.54891919196,89.15245944909228,0.21951830667474923,0.27710267555620244,0.02363905519751912,1.875438079133692,0.11063033660760963
77,577,67.2667,7.81041,39,6.35983,0,109,132,10,125,8,0.99277,63.09723,0.0,0.0,3.21429,4.057,6.58329,0.0,0.0,128.0,58.97238,0.00011,0.72,1.206,-1.0,0.0,549.189288359923,89.84963427303182,61923.213281035314,0.16371589794949673,0.15643385426253653,0.017761402714648232,3.6749235167078327,4.149932484567901,0.11821274632590807,0.5372056197653151,0.22173874905683416,0.8549317647058823,0.11943655480918651,33.57400211287134,159.6520339138815,69062.86038009034,90.9436993272834,0.2194387150505455,0.27699299878669503,0.023625393482317326,1.8840895429156337,0.1106155162153938
78,578,67.2103,7.97571,39,6.74341,0,109,132,10,125,8,0.9852,63.02826,0.0,0.0,3.71429,4.061,6.68671,0.0,0.0,128.0,58.86015,0.00011,0.71,1.22,-1.0,0.0,549.1891591495051,89.86032036093918,61797.259929136904,0.1634791052919525,0.15671302731258235,0.017821273261255054,3.6843673919281863,4.263117283950617,0.11854648386738555,0.5349879937220913,0.2217253197253143,0.8538007843137256,0.11951327555944968,33.589637473777486,159.20128357594297,69143.15995298902,93.06443115553643,0.2193225433675549,0.2769315267944813,0.02359035575351205,1.7674628153371679,0.110596676558182
79,579,67.2224,8.15029,38,6.50869,0,109,132,10,125,8,0.98493,63.04435,0.0,0.0,3.25,4.052,6.82809,0.0,0.0,128.0,58.81974,0.00012,0.72,1.228,-1.0,0.0,549.2004516644063,89.88147044264345,61886.188667178205,0.16317261575373213,0.15692262108580332,0.017800198025078144,3.7257719996415184,4.374614197530864,0.11918526956869739,0.5349879937220926,0.22169919641427077,0.853495294117647,0.11953507532600807,33.593471385814524,159.26625383559255,69132.76405540107,93.37001372759332,0.21921939051135658,0.2768777061115483,0.02363640677644935,1.8258191685284497,0.11057653925001358
80,580,67.0043,8.32461,38,7.55022,0,109,132,10,125,8,0.98495,62.83562,0.0,0.0,2.46429,4.055,6.97887,0.0,0.0,128.0,58.71123,0.00011,0.72,1.202,0.125,0.0,549.196906350339,89.89493010513014,61393.6350880076,0.16280332254709917,0.1571333865524402,0.017791289930776465,3.810723355685894,4.538483796296297,0.11960681049648762,0.5349879937220854,0.22175148807539558,0.8529901960784315,0.11947348366628689,33.68195578492718,159.05552767224876,69005.19962260943,91.09178155598377,0.21912721328816556,0.2768352500557175,0.023581000443590548,2.2824965644345308,0.1106424123646291
81,581,66.9135,8.54638,38,7.35324,0,109,132,10,125,8,0.98316,62.75582,0.0,0.0,3.46429,4.067,7.12623,0.0,0.0,127.0,58.69271,0.00015,0.72,1.234,-1.0,0.0,549.196417873657,89.89467105876787,61239.58903728653,0.16249926930747757,0.15734752953931125,0.017788301291813278,3.8479748603619237,4.770736882716049,0.11925232241615182,0.5349879937220928,0.22176363643567268,0.8523196078431373,0.11922240633376455,33.68583396629051,159.8562890335106,68978.16280077386,90.88679466899711,0.2190102661165399,0.27676485428493103,0.023610091973945476,2.1949303998976406,0.11059560409151332
82,582,66.7207,8.62894,38,7.97977,0,109,132,10,125,8,0.97848,62.552,0.0,0.0,2.5,4.073,7.31742,0.0,0.0,127.0,58.62343,0.00014,0.72,1.202,-1.0,0.0,549.1858977778946,89.95748306391901,60871.26080195374,0.16213324179128136,0.1576167671215209,0.017790812496879742,3.880725020491761,5.061824845679013,0.11895552752128923,0.5349879937220917,0.22178825528014948,0.8518584313725491,0.11897417675676342,33.71921002423321,160.01963898918768,68934.24085746899,91.18180318929724,0.21889434465795354,0.2767431429574933,0.023657339965741382,1.8219698207016801,0.11062127307658498
83,583,66.7052,8.75217,38,7.76196,0,109,132,10,125,8,0.98583,62.5439,0.0,0.0,3.64286,4.077,7.38746,0.0,0.0,127.0,58.61186,0.00012,0.72,1.168,-1.0,0.0,549.1704796279755,89.95547795221013,60747.8844927075,0.161683224522761,0.15789722246526494,0.017770605996375304,3.8783389056632314,5.30420524691358,0.11904523627313272,0.5349879937220905,0.22180522223471877,0.8524160784313725,0.11874824043921874,33.860197655948596,160.34529119983554,68762.93187593478,91.1257392765712,0.21879146685358108,0.2767073538548001,0.023689383695046633,2.2105887771938315,0.11058504127836824
84,584,66.5939,8.87571,38,7.35144,0,109,132,10,125,8,0.98544,62.44994,0.0,0.0,2.57143,4.066,7.49365,0.0,0.0,127.0,58.56481,9e-05,0.72,1.182,-1.0,0.0,549.1398821867251,89.97350104027021,60390.63763772748,0.1612507047418266,0.15820255730781088,0.01777124384184946,3.8890572466864146,5.583043981481482,0.11920222625937783,0.5349879937220942,0.2218266966553421,0.8518960784313727,0.11850171478899625,33.854625748999325,159.97872750611918,68617.84763155195,93.7557870727887,0.2186970538116728,0.2766122966544842,0.02374970896588449,1.7238678520315875,0.11057602133285235
85,585,66.5627,8.86577,38,7.73322,0,109,132,10,125,8,0.98544,62.42851,0.0,0.0,3.28571,4.079,7.60049,0.0,0.0,127.0,58.54542,0.0001,0.71,1.196,-1.0,0.0,549.1038811345121,89.97376932220004,60336.77548489461,0.1607897123838314,0.15844838966481953,0.01777503402683931,3.896702261649779,5.819878472222222,0.11961849017385356,0.534987993722091,0.22184825388036497,0.8521262745098039,0.11821726539375238,33.887117927457076,160.12375903563353,68597.18952662911,89.73616363649775,0.21859707342557794,0.2766372205285328,0.023843860221985726,2.069139435119029,0.11057081212533838
86,586,66.5112,8.80356,38,7.85452,0,109,132,10,125,8,0.98177,62.38503,0.0,0.0,2.67857,4.088,7.59213,0.0,0.0,127.0,58.48299,7e-05,0.72,1.185,-1.0,0.0,549.0492266620353,89.96831834231573,60193.42213904607,0.16027900959326213,0.1587433655600351,0.017801479972111064,3.874825472307575,6.05150462962963,0.11998073523890244,0.5349879937220923,0.2218942831359302,0.851790980392157,0.11799818146928844,33.96093505105854,160.5242985846403,68618.20886675251,90.29932481896417,0.2184880696175695,0.2766944648359031,0.02383358151861314,1.9251848742298985,0.11056017820945961
87,587,66.5591,8.63204,38,7.35387,0,109,132,10,125,8,0.98202,62.429,0.0,0.0,3.32143,4.069,7.53671,0.0,0.0,127.0,58.46649,6e-05,0.72,1.168,-1.0,0.0,548.9882313327349,89.94617888777718,60309.683380000075,0.15975970450047544,0.15902112828746498,0.017799559766362723,3.848475319055405,6.3149594907407405,0.12038952846221106,0.5349879937220905,0.22189251498711965,0.8522611764705882,0.11784873648850915,33.93096245659722,160.2535090552838,68678.28535705127,90.67881660202329,0.2184270072956107,0.27680910124481345,0.02389055905729332,1.592798204996837,0.11055995096801144
88,588,66.4839,8.44855,38,7.45768,0,109,132,10,125,8,0.98588,62.35916,0.0,0.0,3.60714,4.079,7.39122,0.0,0.0,127.0,58.39707,8e-05,0.7,1.205,0.125,0.0,548.9137462334547,89.94821497481428,60282.23065397851,0.1592846811736561,0.15927724778897664,0.01779887750069379,3.812233913503398,6.596064814814815,0.12093301834112982,0.5349879937220906,0.22187540515493528,0.852126274509804,0.11778675541079582,33.98859075852382,160.61987555342895,68765.31395520613,93.90333902639823,0.21837402955316365,0.27693683178502665,0.023926530809240027,1.587132255528386,0.11055081929607473
89,589,66.4985,8.17129,38,7.6326,0,109,132,10,125,8,0.98483,62.37412,0.0,0.0,2.92857,4.084,7.23143,0.0,0.0,127.0,58.38828,7e-05,0.72,1.221,-1.0,0.0,548.8335023645867,89.96445974651984,60292.08001754411,0.1589190126291259,0.15953760024896335,0.01779801554400346,3.776258311154274,6.84789737654321,0.12145993952299435,0.5349879937220919,0.22190012019425254,0.8537929411764706,0.1178208201294463,34.093462531949264,160.71570375961483,68715.58591996356,90.49142575125671,0.21827596555312445,0.2770764360147256,0.02398855828135931,1.7193069974016084,0.11053970919556184
90,590,66.3805,7.87091,38,7.00294,0,109,132,10,125,8,0.98624,62.2575,0.0,0.0,3.07143,4.095,6.99532,0.0,0.0,127.0,58.33063,8e-05,0.72,1.162,-1.0,1e-06,548.7446020408796,89.97480702517008,60103.25314832958,0.15862162817698783,0.15981424617517104,0.017765321975856226,3.7184563246422035,7.0523244598765435,0.12196538582267107,0.5349879937220878,0.22193176764623126,0.8537929411764708,0.11800607856466519,34.112526222511576,160.56956322736767,68778.62152217096,88.61417188467347,0.2182674720015725,0.2771816908272988,0.024051474686817502,2.0319283598419005,0.11055773976325338
