,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,noise,staticness,uhdhdsim,tone,cubrow.0.5,blockiness,cubcol.1.0,cubcol.0.3,cubrow.0.3,cubcol.0,cubrow.0.6,contrast,fft,cubrow.1.0,movement,saturation,blur,cubcol.0.6,cubcol.0.5,temporal,cubrow.0,color_fulness
45,45,117.318,25.4189,148,38.7147,0,117,129,24,125,20,0.99805,121.78123,0.0,0.0,1.67857,3.819,21.63451,0.0,0.0,129.0,58.35223,0.00208,1.86,3.748,-1.0,8.6e-05,1.49028430046373,184.26249579478747,80.32633089420841,0.8990654509803921,0.3668109141590255,2.8092584999005954,0.3928477010973197,0.3696903220195089,0.3881033880512412,0.26653782704506457,0.3872148895158559,95.43942141192063,82006.00311708303,0.38563282615590205,14.95066550925926,21.907438866886093,182427.07614078358,0.4267751546180018,0.4455529417605765,5.906753739922155,0.192244558806204,157.52537070452487
46,46,117.004,25.4511,148,41.8732,0,117,129,24,125,20,1.00155,121.4441,0.0,0.0,1.42857,3.807,21.86131,0.0,0.0,129.0,58.2279,0.00204,1.86,3.589,-1.0,7.2e-05,1.4826022185055985,183.83054862540857,80.38666264360629,0.8985670588235296,0.36738062947032574,2.6616946166910442,0.3925579194982504,0.3701597248982972,0.38955463051379086,0.2665640449151931,0.3879498698751057,94.5652669401532,81961.43369308305,0.38587824577105034,15.031442901234568,21.939634158287518,181649.7732594222,0.42605801897179546,0.4452313720864142,5.878158531150329,0.19397845609272898,157.19898897625075
47,47,117.325,25.9004,148,39.4312,0,117,129,24,125,20,0.98894,121.77002,0.0,0.0,1.67857,3.806,21.88892,0.0,0.0,129.0,58.12817,0.00187,1.86,3.43,-1.0,7.6e-05,1.4880666744205018,183.41428904594412,80.3336742488438,0.898269411764706,0.36717965042217077,1.5670074835958387,0.3923454392933561,0.37170462050809755,0.39097773843784545,0.2670937426033608,0.3877725576639195,94.52428065661333,82276.20215682629,0.3858954547477722,15.122685185185185,21.940736935462482,183354.79559426475,0.4260741658684568,0.44522887179389015,5.863671137639878,0.1954010330944472,157.13764957168956
48,48,117.483,25.7375,149,39.8779,0,117,129,24,125,20,0.99605,121.99265,0.0,0.0,0.46429,3.814,22.2748,0.0,0.0,129.0,58.06462,0.00171,1.86,3.422,0.1722,7.3e-05,1.4941253414427826,182.99753147239116,80.31558280671683,0.8979419607843139,0.3670690947941372,1.4065166191282714,0.39231000706421254,0.3732109884502939,0.3931727735523147,0.2672546986363775,0.38770338596575366,94.49427538275074,82409.2995365746,0.3861006185335584,15.26929012345679,21.905903192214023,184244.86871274534,0.4260002074020327,0.444795066617234,5.885923063541349,0.19560901968326094,157.028746905351
49,49,117.742,26.1817,149,39.9632,0,117,129,24,125,20,1.00013,122.31798,0.0,0.0,0.92857,3.823,22.13602,0.0,0.0,129.0,58.09078,0.00179,1.86,3.284,-1.0,8e-05,1.489095878248932,182.5817289288371,80.29095987293893,0.8979945098039217,0.3675747483180081,3.2270112673075775,0.3925223198577975,0.37530717125468677,0.39504952752646333,0.26656771938019336,0.3882441929049291,95.40514408641717,82361.55807461811,0.38639969205744973,15.46826774691358,21.876153263044944,185523.94052646653,0.4264128720247787,0.44440690897885843,5.899883454353024,0.1959058784358335,157.12451378088286
50,50,117.491,25.9527,149,38.8602,0,117,129,24,125,20,0.98962,122.04317,0.0,0.0,1.10714,3.841,22.51531,0.0,0.0,129.0,58.12793,0.00179,1.86,3.269,-1.0,7.5e-05,1.485254837269866,182.17629128816523,80.30536789172515,0.8979945098039217,0.3674262466872353,1.9727919289600195,0.3925553852825839,0.3772318153290431,0.39644905826853477,0.26580624272197145,0.3885885185462877,95.3928890630412,82239.9250671582,0.38639226072414307,15.511043595679013,21.723136619285302,183942.12147440162,0.4266925238044838,0.4444473320475492,5.940579515994539,0.19659236743144928,157.4370986051775
51,51,117.063,25.4191,148,41.6082,0,117,129,24,125,20,1.0019,121.61815,0.0,0.0,0.82143,3.833,22.31998,0.0,0.0,129.0,58.18671,0.00177,1.86,3.411,-1.0,8.1e-05,1.4820080073982058,181.75093056190593,80.36672767325315,0.8982396078431374,0.3668896263103222,1.85825010387341,0.39247595789925793,0.37855524821093,0.3973412355334095,0.26518496900665584,0.38930639928789657,95.33800645108298,82206.74493234635,0.38675447697970056,15.512827932098766,21.678016756787713,182215.8296683568,0.4270441989917398,0.4442201386760881,5.917340913156035,0.19726998034405466,157.59798550767007
52,52,117.413,25.727,148,38.7854,0,117,129,24,125,20,1.00047,121.88339,0.0,0.0,1.35714,3.837,21.86365,0.0,0.0,129.0,58.32835,0.00191,1.86,3.573,-1.0,8.1e-05,1.4848198445488265,181.345669117198,80.33705875552693,0.898269411764706,0.36666581035811396,2.159111713184022,0.39264124820381424,0.37971498205988474,0.39836363741966674,0.2644697403440384,0.38996902573711,95.32194187162966,82277.58328722719,0.3870402771980512,15.55516975308642,21.755111317575714,183951.15426315676,0.42735489484651784,0.4443260804765934,5.920061786725031,0.197773264582583,157.4183918403278
53,53,117.356,25.6917,148,41.1133,0,117,129,24,125,20,1.00752,121.81761,0.0,0.0,1.25,3.837,22.1255,0.0,0.0,129.0,58.44003,0.00167,1.85,3.835,-1.0,8.3e-05,1.4797903813549749,180.95142851807776,80.33062044259773,0.898232549019608,0.36654621861133596,2.910155597122655,0.39271043484076246,0.38061911916146696,0.39859988664200346,0.26389594009186546,0.39065426388364477,95.32691745484925,82279.68174112089,0.3871569943391965,15.516251929012345,21.875768967616704,183388.88303357133,0.4279306823325817,0.4439093330781128,5.897928931656465,0.19797242738535753,157.19753567818665
54,54,117.038,25.4911,148,40.4225,0,117,129,24,125,21,0.99975,121.44816,0.0,0.0,1.25,3.809,22.09531,0.0,0.0,129.0,58.55293,0.00182,1.86,3.509,-1.0,0.00011,1.4781669664191408,180.5619722909577,80.3573069521716,0.898269411764706,0.3662604129745133,1.9525880287502426,0.3928575573750711,0.38098252886807554,0.39884074082420073,0.263578602386724,0.3915417367833323,94.37347473156346,82276.9855709691,0.38738257489682415,15.432918595679013,21.90559858157311,181831.5384325282,0.4282781540465892,0.4433780027883571,5.961232351809764,0.1984685229845466,157.44982619004992
55,55,117.371,24.8869,149,40.2588,0,117,129,24,125,21,0.99232,121.80137,0.0,0.0,1.14286,3.827,21.92072,0.0,0.0,129.0,58.62571,0.00181,1.87,3.585,-1.0,0.000127,1.4743259254400787,180.1728577612209,80.33414857899854,0.8985600000000001,0.3659018037015859,2.3338268099794592,0.3925983159693742,0.38161275999432803,0.39948583874500765,0.2635056237585731,0.39205657014081785,95.19679238472503,82479.35211546166,0.38820554050406875,15.46923225308642,21.956033400547355,183298.9928874998,0.4282211293733914,0.44290579872806746,5.898600033019449,0.19886698502130434,157.48052486574778
56,56,117.156,25.9454,148,39.8335,0,117,129,24,125,21,0.99428,121.56609,0.0,0.0,1.64286,3.825,21.40402,0.0,0.0,129.0,58.63664,0.002,1.85,3.64,0.17863,9.7e-05,1.4737317143326836,179.78534335251356,80.3679533975239,0.899050980392157,0.36528353644471867,2.526433830663479,0.392756563493349,0.3827141521793319,0.40074420630683655,0.26373892851055136,0.3923995950393158,94.29765212871972,82388.38341955851,0.3892999866074814,15.529610339506172,21.98473706657504,182395.1843818578,0.42816837226422627,0.4423294881147282,5.955108096054981,0.1989129541587038,157.5368953003162
57,57,117.338,24.8954,149,40.4628,0,117,129,24,125,21,0.99598,121.81601,0.0,0.0,1.21429,3.833,22.3117,0.0,0.0,129.0,58.65717,0.00172,1.87,3.731,-1.0,8.8e-05,1.4786019591401767,179.42195289981737,80.38773737910691,0.8991333333333335,0.36429492215798914,2.513852008371568,0.39252090434240144,0.3836972844475583,0.4011692880579296,0.2638660754259922,0.3923754937918105,94.30611795761884,82290.46938015819,0.38982552043129104,15.650993441358025,22.02063892505787,183158.39535993748,0.4276851243907092,0.44180294293131267,6.195612679969227,0.19916813251187157,157.6146610776207
58,58,117.612,25.2865,149,39.9657,0,117,129,24,125,21,0.99967,122.0773,0.0,0.0,1.28571,3.837,21.41474,0.0,0.0,129.0,58.66677,0.00193,1.86,3.769,-1.0,7.2e-05,1.4852548372698706,179.06749855498308,80.36882710926204,0.8995788235294119,0.36340585868386,1.9865632836262541,0.39249676457543725,0.3854759726456242,0.40129891010780483,0.2642402206699142,0.3923374520081598,95.17485867252326,82397.66683800884,0.39025000136410787,15.58984375,21.983534259560667,184374.105961826,0.4271165787325923,0.44229798894546535,6.012288139111055,0.19975306198517975,157.716281997738
59,59,117.749,25.1109,150,40.2554,0,117,129,24,125,21,1.00203,122.20932,0.0,0.0,1.0,3.823,21.74829,0.0,0.0,129.0,58.63482,0.00177,1.87,3.547,-1.0,8e-05,1.4826022185056074,178.70844561336452,80.37133190226201,0.8996454901960785,0.36302662961979126,2.174366277938125,0.392280347855136,0.38667770237770505,0.40159783647252156,0.264737377724698,0.39236380632518936,95.14118655978277,82302.91033540491,0.3904650935396899,15.71339699074074,21.9788279592255,185072.0214112573,0.4266640296890633,0.44227778393395595,5.890904166328132,0.2000523257474107,157.61679716368957
60,60,117.657,25.2707,149,37.4342,0,117,129,24,125,21,1.00331,122.09087,0.0,0.0,1.21429,3.816,21.60079,0.0,0.0,129.0,58.5836,0.00174,1.86,3.645,-1.0,8.6e-05,1.4759493403759072,178.36570176153623,80.35174694593789,0.8991333333333335,0.3641458181707117,2.0121594896803505,0.39212937145040466,0.3878758538291153,0.4014037674517483,0.2654635219031851,0.3926987079888494,94.46010441615829,82250.15729983241,0.39066619462524793,15.813850308641975,21.89277215651524,184603.63485712733,0.42556292402972534,0.4435649831382585,5.85260317529466,0.20034454706492094,157.7048049371533
61,61,117.72,25.1506,149,40.5844,0,117,129,24,125,21,1.00198,122.10365,0.0,0.0,0.89286,3.818,21.73618,0.0,0.0,129.0,58.59173,0.00194,1.84,3.754,-1.0,6.5e-05,1.4743259254400802,178.0299961385043,80.31640902482793,0.8988050980392158,0.3643475693684357,2.037757834453343,0.392346909940474,0.38872529399009853,0.4013990191456596,0.26591172026360954,0.39289656972453796,94.44447040824382,82255.8356812676,0.39056119258274297,15.907407407407407,21.875784979926216,184357.52985367493,0.4250483913173702,0.4441614385828496,5.868192840274435,0.20002828892784905,157.60189731807705
62,62,117.091,25.2261,148,42.0768,0,117,129,24,125,21,0.99321,121.6023,0.0,0.0,0.92857,3.839,21.63508,0.0,0.0,129.0,58.64307,0.00171,1.87,3.96,-1.0,8.3e-05,1.4666438434819513,177.7045091289191,80.41148540022863,0.8991035294117649,0.36509502588866893,1.9119504513392345,0.39245461830118045,0.38918150144497815,0.4008742072495667,0.26659332004927727,0.39284437385737164,94.44130795242853,82066.27390053733,0.39025536567925784,16.065489969135804,21.816367066936728,181163.00530844153,0.4248719838188605,0.4436900932861278,5.935227689510946,0.1999505706172683,157.80519659157025
63,63,117.203,24.8897,149,40.0899,0,117,129,24,125,21,0.99868,121.64352,0.0,0.0,0.71429,3.812,21.69457,0.0,0.0,129.0,58.72464,0.00161,1.87,3.888,-1.0,7.2e-05,1.48038459246237,177.383869816967,80.34028033911183,0.8999439215686276,0.36539842997409666,2.016026800139866,0.3929522121399778,0.3892439444966512,0.4010120955939395,0.2666689119524311,0.39295168470120784,95.58425480498514,82135.3211621129,0.3897687045716144,16.109182098765434,21.83086065598476,182324.3724418704,0.4247262568846183,0.44298761087568994,5.856685552183095,0.20050887544803347,157.81632934968405
64,64,116.922,25.1723,148,42.3696,0,117,129,24,125,21,0.99306,121.29608,0.0,0.0,1.03571,3.805,21.40767,0.0,0.0,129.0,58.7796,0.00174,1.87,4.158,0.17618,8.5e-05,1.467673047310388,177.07419615189028,80.41570079678235,0.9002423529411766,0.3657754864046773,1.9328094989209277,0.3933268548932165,0.3884105512084077,0.40100102958725053,0.26630383260381657,0.3927457376093215,95.40637480789911,82176.20083651168,0.389740774003366,16.227430555555557,21.816644174081308,181825.42414136895,0.4239965610539188,0.4424635309928021,5.8999865268687275,0.20106631765304409,157.82462559853118
65,65,117.107,24.5828,148,41.6401,0,117,129,24,125,21,0.99345,121.3986,0.0,0.0,0.78571,3.8,21.6499,0.0,0.0,129.0,58.81328,0.00166,1.85,4.618,-1.0,7.3e-05,1.466643843481948,176.76151177446275,80.38199408952019,0.900509411764706,0.36606069226459736,1.9794662713235598,0.3936019540937181,0.3870434383502201,0.401610106221448,0.2664099454453143,0.39264236204879566,95.42113643249769,82322.93784615009,0.3901922796921301,16.207368827160494,21.82601382408613,182817.00832510457,0.4240667696981222,0.4420016820012187,5.954106744141187,0.20143151748242963,157.90013504566036
66,66,117.029,25.0424,148,38.9248,0,117,129,24,125,21,0.99892,121.41014,0.0,0.0,1.0,3.806,21.14515,0.0,0.0,129.0,58.78573,0.0018,1.86,4.714,-1.0,7.1e-05,1.469890673353607,176.45586886362395,80.39133704235999,0.900807843137255,0.36702928624228787,2.0334612016473135,0.39371438434427686,0.3865213235735733,0.40198607066004477,0.26676829226778065,0.3923606127183341,95.40822910053964,82242.34702666376,0.3909977512065474,16.30367476851852,21.815398981541765,181782.23169862572,0.4242017179981462,0.44201417385371256,5.894716281650226,0.20200060226189018,158.05033817531367
67,67,117.387,24.701,148,38.6311,0,117,129,24,125,21,0.99929,121.72084,0.0,0.0,1.17857,3.793,21.53768,0.0,0.0,129.0,58.79587,0.00179,1.85,4.337,-1.0,0.000101,1.4698906733536157,176.14048581585783,80.35085815409661,0.9013803921568628,0.36743622503445866,1.909306199332984,0.3933715313617813,0.38636347786522995,0.4026948303696373,0.2663881545799538,0.3915172925938258,95.39157139352771,82375.01085913519,0.391261835490672,16.28930362654321,21.842131249698593,183808.31729525348,0.4250058191239001,0.4427108668946128,5.939203878868225,0.2023526913832463,158.0117444734387
68,68,116.693,25.3783,147,40.5796,0,117,129,24,125,21,0.99349,120.99686,0.0,0.0,1.0,3.804,21.24521,0.0,0.0,129.0,58.79031,0.00172,1.86,4.455,-1.0,9.1e-05,1.4622085913954919,175.8158191669283,80.43953855036591,0.9008596078431373,0.3681822980377656,2.284448874683544,0.3933564024142035,0.3864251832962598,0.40340268984767075,0.2657648161925189,0.3913836525085628,95.29920531261159,82084.87451578653,0.39138244931962773,16.262827932098766,21.860383398738907,180346.55391343855,0.42557129124714727,0.4431249665491972,5.921118646525719,0.20268936806979307,158.00620781981763
69,69,117.115,24.6486,148,41.9446,0,117,129,24,125,21,1.00566,121.27642,0.0,0.0,0.96429,3.841,21.82582,0.0,0.0,129.0,58.86385,0.00169,1.87,4.23,-1.0,8.5e-05,1.4676730473103798,175.48014072278792,80.39466903509607,0.9008156862745099,0.3685821283380022,2.6689020352388133,0.3934603344836992,0.3864789503630907,0.4041655848682821,0.2654365080418301,0.3901390126959855,94.46001644412954,82185.91645795906,0.39110768477071833,16.17163387345679,22.056292121793017,183547.74165273932,0.42657827726492276,0.4430345358469811,6.0203099141316105,0.20364522279844693,157.70953920597532
70,70,116.869,25.6903,147,39.6169,0,117,129,24,125,21,1.00167,121.09226,0.0,0.0,1.03571,3.867,21.19938,0.0,0.0,129.0,58.81391,0.00168,1.86,4.472,-1.0,7.4e-05,1.4616143802881003,175.14266900497486,80.46011825545663,0.900509411764706,0.3680222520831536,2.791341467400033,0.39366714861095947,0.38671751483065064,0.40505739010902275,0.265014290988735,0.3888643040855751,95.17167062844737,82145.85041370429,0.39126237927239743,16.261863425925927,22.13613948115596,182613.09618027153,0.4272937599877994,0.44315234769725453,6.019298297953242,0.20406004263997884,157.4447890587202
71,71,117.318,24.5243,148,41.2887,0,117,129,24,125,21,1.00342,121.55246,0.0,0.0,0.60714,3.854,22.09246,0.0,0.0,129.0,58.81328,0.00184,1.85,4.46,-1.0,9.7e-05,1.4660496323745562,174.80647866475275,80.40689724662079,0.9011196078431374,0.36773902944439285,2.820226117451806,0.3929519806513909,0.3883794036166775,0.4049806587981808,0.26514062095404123,0.38821816782423446,94.35348786808447,82225.22538597886,0.391495378028413,16.235194830246915,22.151149043330438,184466.03660686643,0.42731325807448,0.44333599454713574,6.08674049478233,0.2044036382576805,157.37958993967308
72,72,117.027,25.3433,147,39.619,0,117,129,24,125,21,0.99959,121.32003,0.0,0.0,1.5,3.861,21.09036,0.0,0.0,129.0,58.79768,0.00185,1.86,4.857,0.1722,9.4e-05,1.4682672584177905,174.47443676266823,80.46047755237996,0.9017317647058825,0.36694391769594414,2.695021085697407,0.39266756737803205,0.3899413573218998,0.40514660541512804,0.26514876201509596,0.38739923957153133,94.32833438107238,82231.76662379982,0.39135354269859296,16.248649691358025,22.168395242573304,183492.6743697891,0.4265082178806697,0.4436627223264198,6.061338623327012,0.2049750702708651,157.22196687713827
73,73,117.122,24.4908,148,40.6328,0,116,129,24,125,21,0.99688,121.4354,0.0,0.0,1.21429,3.861,21.79676,0.0,0.0,129.0,58.78263,0.00189,1.88,5.139,-1.0,8.5e-05,1.4710790955684143,174.13649466818057,80.39750369569609,0.9021909803921571,0.3667516459564393,3.046446823803848,0.3925509636813552,0.39124766329687477,0.4054108530694049,0.26411112940601705,0.3859911642134427,94.53633117904755,82265.74053913441,0.39178019341774006,16.22878086419753,22.222591258861403,183271.37683482037,0.42763507518255767,0.4444636334558061,6.115767507371263,0.2052695596998703,157.10634323274047
74,74,116.912,24.8919,148,41.063,0,116,129,24,125,21,0.99589,121.22331,0.0,0.0,0.82143,3.851,21.06523,0.0,0.0,129.0,58.75015,0.00189,1.87,5.097,-1.0,8.4e-05,1.4666438434819626,173.8150426512522,80.438766165486,0.9023913725490198,0.3661006798488704,2.443948526387329,0.39238518546665574,0.39278062918579015,0.40595803884175147,0.2628918324131385,0.38618529485499004,92.5474906287054,82267.54197528934,0.39209589526533334,16.284481095679013,22.262530668282217,182619.7822312651,0.42830600037463495,0.44521317239298286,6.025984449588047,0.20510913624414878,157.095141956362
75,75,117.123,25.2073,148,38.4657,0,116,129,24,125,21,1.00891,121.44441,0.0,0.0,0.57143,3.829,21.41004,0.0,0.0,129.0,58.68672,0.00183,1.87,5.651,-1.0,8.2e-05,1.471514088289443,173.48928781080497,80.42371143681741,0.9021611764705884,0.3657204632494838,2.3484396683041524,0.39240059976151176,0.393808412114517,0.406054908457668,0.2624548200178234,0.3864353916222592,95.75486379770769,82276.9057731853,0.3923931611444813,16.37326388888889,22.348597773799188,183683.89119233782,0.4291888074112132,0.44541306389289625,5.896949042123498,0.2049661680940921,156.96267005032826
76,76,117.184,25.5366,148,40.4057,0,116,129,24,125,21,1.00339,121.55434,0.0,0.0,0.92857,3.839,21.68374,0.0,0.0,129.0,58.61651,0.00163,1.85,5.805,-1.0,7e-05,1.4737317143326747,173.17105181857676,80.44507484227935,0.9021611764705884,0.3653656547812255,3.136605328397661,0.39260355212636794,0.39465167726216954,0.40722959559382493,0.26181471056147687,0.3871605458125568,94.36407979830251,82214.26578246382,0.39255101187041636,16.456211419753085,22.232584258656445,184356.68971276956,0.4298356369523071,0.44528317726464944,5.901709966052666,0.2063355191836971,157.36986714840978
77,77,117.59,25.204,149,40.931,0,116,129,24,125,21,0.99764,121.93607,0.0,0.0,0.75,3.827,21.96223,0.0,0.0,129.0,58.57173,0.00183,1.85,6.462,-1.0,8.3e-05,1.475949340375912,172.850402731672,80.38758585718156,0.9024815686274511,0.36453941093357234,2.6075486891494806,0.39302297124771507,0.3956841657475022,0.4082495090503331,0.2610602074857164,0.3879130625699333,95.38170990026263,82318.52860211098,0.3925247856021423,16.491126543209877,22.22849565670814,186588.79514731388,0.43048323086787416,0.4450976622804721,5.960111711747721,0.2078401494320807,157.4705425888285
78,78,117.442,25.6539,149,41.8649,0,116,129,24,125,21,1.00025,121.83978,0.0,0.0,1.03571,3.849,21.67952,0.0,0.0,129.0,58.53455,0.00169,1.85,5.982,-1.0,8.1e-05,1.475949340375908,172.52482140781788,80.41884936733237,0.9024815686274511,0.3638163222188798,2.4034036075116063,0.3931769597055624,0.39651838771617387,0.40888367381478746,0.26163292968641527,0.38861756594527314,95.76781607124275,82251.26433474169,0.39266421166369897,16.585599922839506,22.1300698739511,185776.34729118456,0.4307730210796444,0.4452363275617706,6.043877083406914,0.20931726634866601,157.77650284190116
79,79,117.293,25.6219,148,41.5504,0,116,129,24,125,21,1.00446,121.74861,0.0,0.0,0.71429,3.838,22.06311,0.0,0.0,129.0,58.56246,0.00188,1.87,6.283,-1.0,7e-05,1.4698906733536203,172.19642573699247,80.4503253343158,0.9033000000000001,0.3637515165344046,2.4584073836970246,0.3930435588263934,0.3960614040837172,0.40978935930313815,0.26205130102759433,0.38897051270957145,94.16469059672471,82159.3096053456,0.39287979775337234,16.73143325617284,22.110819310317805,184257.5681063718,0.4305470479506821,0.44447660355123597,6.062991738998207,0.21075117320975628,158.06804482608777
80,80,117.25,25.1184,148,42.6803,0,116,129,24,125,21,1.00408,121.6896,0.0,0.0,0.96429,3.851,22.04066,0.0,0.0,129.0,58.57696,0.00195,1.85,6.359,0.17503,7.2e-05,1.4676730473103818,171.88355247434976,80.42201366588799,0.9033000000000001,0.36359824354763975,2.482699519173386,0.39374286283898474,0.39603061445387944,0.40994479933106376,0.2627066910338594,0.3894563169826262,94.10747332344901,82132.30585337689,0.3929452838955006,16.664014274691358,22.113513334297842,184054.22517222405,0.4308201925499469,0.4440907704070283,6.146138462816732,0.21206891027867622,158.0639697939742
81,81,117.513,25.3756,149,40.5526,0,116,129,25,125,21,1.00248,121.98781,0.0,0.0,1.28571,3.837,21.61236,0.0,0.0,129.0,58.57909,0.00186,1.85,6.028,-1.0,8.2e-05,1.4775727553117433,171.56273651248432,80.37055923570068,0.9027959215686275,0.3631477261271544,1.867266678297625,0.39436247105269034,0.3971004475748918,0.41089730935461366,0.26291617815687396,0.3898338629876093,94.36690399196762,82287.56558723499,0.3931268147452293,16.805507330246915,22.175663700810187,185092.21791109175,0.4309033008659621,0.44428507142474505,6.258175080399569,0.213798379232471,157.85366423029086
82,82,117.157,25.1812,148,40.8797,0,116,129,25,125,21,1.00331,121.66835,0.0,0.0,0.75,3.86,21.8277,0.0,0.0,129.0,58.50728,0.00183,1.87,5.527,-1.0,7.6e-05,1.46826725841779,171.25406447473503,80.44647216637863,0.9019160784313727,0.36241118244471465,2.4676262794150334,0.3944775891302645,0.39876413410404743,0.41137432259937073,0.26363595553005714,0.39027749819436874,95.1461155574432,82075.9123970668,0.39296301742129713,16.852237654320987,22.19900286639178,184007.89325173636,0.43100451077315166,0.4435074239046506,6.0772169277079255,0.21594658282171375,157.67108526201588
83,83,117.53,25.3669,149,40.0061,0,116,129,25,125,21,1.00111,122.09023,0.0,0.0,0.60714,3.848,21.65928,0.0,0.0,129.0,58.42821,0.00172,1.86,5.358,-1.0,8.4e-05,1.4737317143326785,170.94694245239094,80.37775933111394,0.9013505882352942,0.3618726853088627,2.6401255141391986,0.3953388663355968,0.40051801739708137,0.4110064789133683,0.2642679939420426,0.39082806506561585,94.34572397998802,82169.14185818753,0.3927521907827417,16.876060956790123,22.235158096125097,185452.2329385845,0.43093951725798585,0.44290911238468794,5.973489650719509,0.2185522041367661,157.47662581596938
84,84,117.624,25.6823,149,41.9631,0,116,129,25,125,21,0.99861,122.21125,0.0,0.0,1.10714,3.855,21.81594,0.0,0.0,129.0,58.3881,0.00204,1.87,5.459,-1.0,8.6e-05,1.4743259254400793,170.64000837667103,80.39639133339035,0.9013803921568628,0.36198147283654303,2.6641435913736644,0.3961176500861774,0.4022907074908517,0.4106762106172364,0.26466236564368883,0.39061683970670263,92.78243828521474,82220.54121519218,0.3928214136855244,16.95659722222222,22.227214671947337,186191.3208173561,0.4312322691114435,0.44139915017886194,6.052307625834681,0.22053988779977424,157.55757690349537
85,85,118.001,26.0186,150,40.9736,0,116,129,25,125,21,1.00215,122.6678,0.0,0.0,1.32143,3.874,22.08477,0.0,0.0,129.0,58.33627,0.00185,1.88,5.458,-1.0,7.6e-05,1.4743259254400767,170.32815018006514,80.38835777793848,0.9016184313725492,0.36275627975112745,1.969117984837783,0.39686278278182263,0.4038064747162325,0.41045417617053576,0.2648685425404037,0.39114548484425454,95.63937805022357,82271.81560944632,0.3932333948848122,17.007474922839506,22.26402715989101,187797.8825551932,0.43127795211164316,0.4412857554743673,5.978736488160016,0.22320970550577196,157.58530787896422
86,86,118.305,25.5586,150,40.8761,0,116,129,25,125,21,0.99974,122.93287,0.0,0.0,1.0,3.894,22.37527,0.0,0.0,129.0,58.32229,0.00203,1.87,5.635,-1.0,9.6e-05,1.4769785442043404,170.02251303335197,80.36255656644374,0.9019458823529414,0.3629012668005443,2.488444689025022,0.39684662374781926,0.40531638529119485,0.41003823912888043,0.26569529171733663,0.39138757404512775,92.71971581565855,82380.26914021722,0.393652539243278,17.01982060185185,22.257173891420717,189589.55625622408,0.4312275588402579,0.4403191212376806,6.002994727492476,0.226130085353015,157.71367449502733
87,87,118.406,25.3869,151,41.5038,0,116,129,25,125,21,0.99532,122.99618,0.0,0.0,1.0,3.871,21.98152,0.0,0.0,129.0,58.37895,0.00187,1.86,5.157,-1.0,8e-05,1.4765435514833112,169.7276665705086,80.38146357787207,0.9024815686274511,0.36295238987020895,2.004535391433704,0.3963726937362972,0.40642239888927384,0.4098900835428406,0.266408455560767,0.3912580428182994,95.37973325812344,82425.2053096559,0.3939042237506394,17.119695216049383,22.283417689947434,189622.4057418722,0.4305026510405322,0.440148715847438,6.007505713983915,0.2284261710824988,157.87385011368156
88,88,117.761,25.5187,150,41.4754,0,116,129,25,125,21,1.00221,122.3043,0.0,0.0,0.82143,3.857,21.83371,0.0,0.0,129.0,58.44384,0.00166,1.87,5.058,0.17798,8.9e-05,1.471514088289447,169.42716823468976,80.41995750742281,0.9024816078431374,0.3628573339791248,2.314372817659793,0.39644648695383705,0.40760896793275975,0.40929144105979104,0.267233459036695,0.3912528891132475,95.3983798755112,82304.21841724668,0.39419819114057375,17.13797260802469,22.200119772075137,187021.14545702416,0.42990604510939767,0.440193344902034,5.954604248860311,0.23029612705403962,158.0911932895066
89,89,117.804,25.3551,150,41.1578,0,116,129,25,125,21,0.9959,122.32479,0.0,0.0,1.25,3.851,21.94446,0.0,0.0,129.0,58.58493,0.00195,1.87,5.402,-1.0,8e-05,1.4731375032252796,169.11520974942164,80.43490662372028,0.9031152941176472,0.3629386525977068,2.3274639424644463,0.3957041546057438,0.4080138905880615,0.4096190739203443,0.2679640598029212,0.3922011718493253,95.74657264151702,82450.84583507697,0.39402289184722483,17.119454089506174,22.121263480480806,187685.97923883653,0.42957398402764757,0.44073068899977846,5.986771320579015,0.23175689995173468,158.32504869412196
90,90,117.897,25.4788,149,41.6924,0,116,129,25,125,21,0.99997,122.41763,0.0,0.0,1.25,3.867,21.80441,0.0,0.0,129.0,58.68421,0.0017,1.87,5.342,-1.0,8.4e-05,1.4676730473103803,168.79540596250533,80.42935866237744,0.9033000000000001,0.3630329794561348,2.426190232976106,0.39510151907321955,0.40867606179546495,0.4101121791216119,0.26867492323200987,0.393071507001304,94.24234824003858,82334.81882286222,0.39467972674605994,17.14969135802469,22.00362820095486,187897.60374935006,0.42911666871184195,0.4410972183094289,5.972311436133827,0.23347719538366976,158.49317346266716
