,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.3,cubcol.0.6,cubrow.0,blockiness,temporal,cubcol.0,cubrow.0.6,saturation,cubcol.1.0,movement,cubcol.0.3,cubrow.0.5,cubcol.0.5,blur,color_fulness,noise,contrast,fft,uhdhdsim,cubrow.1.0,staticness,tone
45,345,48.6038,18.6422,28,21.2194,0,117,114,11,138,14,0.99597,44.71718,0.0,0.0,6.46429,5.334,16.34634,0.0,0.0,125.0,28.05561,5e-05,0.3,1.526,-1.0,1.430178,0.1750003507493207,0.07651240251805032,0.22589109026411036,1.2295601221745505,4.998278188618861,0.07862815586234696,0.07678723018709892,61.42932656370563,0.08516926405743729,11.271749614197532,0.09135562207000779,0.07410233146763208,0.06563993476755611,20026.54227603429,84.31689955958085,0.30665783614543335,90.40092695513832,66691.57901813451,96.2302228593461,0.07469336973185176,459.86836392358373,0.4328490196078431
46,346,47.646,18.9484,27,21.0976,0,117,114,11,138,14,0.9978,43.80076,0.0,0.0,3.78571,5.319,15.996,0.0,0.0,125.0,27.97839,6e-05,0.3,1.479,-1.0,1.459281,0.17534708831840035,0.07624469582029356,0.22598582869295747,1.1966222481763533,4.9363164538407425,0.07857283407978961,0.07670219705962214,61.62696348590615,0.08524691595592188,10.662229938271604,0.09147056218424933,0.0739984979017065,0.06566691922186323,19250.448084779113,83.67227504792609,0.30059916912314516,89.7830104836955,66728.27899897528,96.33122071524267,0.07520682158368779,459.5950686592979,0.432836862745098
47,347,46.097,19.9386,26,22.4079,0,117,114,10,138,14,1.00007,42.33414,0.0,0.0,5.57143,5.406,16.25819,0.0,0.0,125.0,27.69808,4e-05,0.31,1.461,-1.0,1.49428,0.1753925316000181,0.07599419460350723,0.2260681522295351,0.9254067172818279,4.8706728216801745,0.07852107763940142,0.0767336696872345,61.9257573257258,0.0855008879574617,9.898244598765432,0.09176155141450786,0.07395353597144998,0.06570260309469417,17711.58325023096,83.08362752371823,0.30059916912314183,90.64136526816165,66380.80170738512,96.5469996898432,0.07534265896680059,459.3671020280985,0.4265458823529412
48,348,44.0961,19.8841,25,22.3882,0,117,113,10,138,14,1.00171,40.51073,0.0,0.0,6.0,5.511,17.10339,0.0,0.0,125.0,27.3312,5e-05,0.31,1.5,0.36458,1.57923,0.17405999365838007,0.07575211125200754,0.2261648221607575,1.033081723748375,4.768305371000384,0.07847377051838905,0.07685210776166396,61.92347849151234,0.08606372444988762,9.675250771604938,0.09221067533266258,0.07404693257889951,0.06573329102427472,15679.904414711698,82.2129956908964,0.2983815430799166,88.99179341081414,66063.90096085203,96.89492944746108,0.0752557757602158,459.2876083341149,0.41487503921568614
49,349,42.212,19.2378,24,22.4146,0,118,113,10,138,13,0.99953,38.72865,0.0,0.0,5.21429,5.546,17.05665,0.0,0.0,125.0,26.92836,5e-05,0.31,1.508,-1.0,1.646928,0.17267953775479025,0.07551244026588917,0.2263369449034355,0.8331629648980888,4.720635643736513,0.0783814570992612,0.07687417658966901,61.97595553927952,0.0871553904857071,9.291618441358025,0.09198277967375416,0.07414897282867593,0.06592740191950026,14165.118757561178,81.345822811891,0.29394629099345165,85.31720756430178,65851.75477867242,97.19815762190493,0.07504481781806899,459.2782032283336,0.40035372549019616
50,350,42.2864,19.0726,23,19.9361,0,118,113,10,138,13,0.99758,38.73276,0.0,0.0,7.39286,5.518,16.49796,0.0,0.0,125.0,26.84414,2e-05,0.31,1.483,-1.0,1.669623,0.17138546305332372,0.07525439083418332,0.22647085392374972,1.224769195847239,4.666500269161942,0.07830856480673588,0.07695278089300028,62.137617323133675,0.08831420242045122,9.372154706790123,0.09184234652297266,0.07411511813492673,0.06588619921709164,14332.239891501096,81.20212867037796,0.29616391703667916,87.06711791653011,65935.16450639295,97.19865152546119,0.07459636357601805,459.3173136848146,0.3945126666666665
51,351,43.9496,18.6071,24,19.4563,0,118,113,10,138,13,1.0049,40.25099,0.0,0.0,5.46429,5.429,16.36151,0.0,0.0,125.0,27.0216,4e-05,0.31,1.455,-1.0,1.670333,0.17026604117238137,0.07501963454819532,0.22658818724787622,0.9583987602208548,4.643312528895502,0.07827319638939338,0.07710539599910678,61.91391688217352,0.08831269116689709,9.443721064814815,0.09174178025919819,0.0741745961591856,0.06564950653474518,16030.353161651008,81.46011508605973,0.29616391703668127,90.76346451049945,66381.35259739165,96.969335608595,0.07451247588821623,459.33383486199455,0.3966176470588235
52,352,46.354,17.9899,26,22.9632,0,118,113,10,138,13,0.99901,42.43467,0.0,0.0,6.60714,5.343,15.96414,0.0,0.0,125.0,27.15363,4e-05,0.31,1.403,-1.0,1.654393,0.16986402502884385,0.07477196192280595,0.22673555440475232,1.1674116786728186,4.639287484261513,0.07827267508791819,0.07720809373677683,61.63554759084443,0.0890434942839071,9.229166666666666,0.09168622034628232,0.07419848555278291,0.0655206876477188,18565.06977784317,82.28941680235171,0.2983815430799106,86.86987013079393,66693.50315940745,96.56258694176336,0.0745191701749583,459.3430792709812,0.40298131372548973
53,353,47.7785,18.0617,26,21.5608,0,118,113,10,138,14,1.0002,43.74558,0.0,0.0,4.71429,5.319,15.43938,0.0,0.0,129.0,27.21679,0.00013,0.31,1.526,-1.0,1.650456,0.16998882675620483,0.07452809094479018,0.22684036427858706,1.0040704202509396,4.767813060231579,0.07830799653218744,0.07724538312112386,61.61491695451148,0.0894775281005547,9.357542438271604,0.09134383888935386,0.07397486147177516,0.0653639409842588,20122.12779280711,82.58977355815148,0.29838154307990966,85.80468561767222,66900.18396889149,96.30509782891805,0.07448573266215297,459.3750992202035,0.4114697647058823
54,354,48.1656,16.2575,27,21.3407,0,118,113,11,138,14,0.99925,44.16033,0.0,0.0,4.35714,5.29,15.49999,0.0,0.0,128.0,27.38566,5e-05,0.31,1.405,-1.0,1.632173,0.1705052276199833,0.074328871877963,0.22689659621644812,1.2295915395744896,4.805487532300621,0.07820352580685007,0.07766729067236934,61.606203055676126,0.08984482091021653,9.787374614197532,0.09119162830735861,0.07394541080211532,0.06523833559519028,20223.91529702765,83.1422904446599,0.2983815430799122,88.99369962152151,66762.18409348083,96.24992846819853,0.0745486599698005,459.5356644682626,0.4147717647058824
55,355,48.0028,17.9269,27,19.1528,0,118,113,11,138,14,1.0032,44.03073,0.0,0.0,4.57143,5.277,13.94971,0.0,0.0,128.0,27.5437,8e-05,0.31,1.367,-1.0,1.642964,0.17097102323074873,0.0741463539297584,0.22696610813472112,1.555001713415594,4.669141604931606,0.07814998232085478,0.07767127184511506,61.541466041847514,0.08970759392837444,9.930217978395062,0.09141222416165265,0.07357511031053161,0.06516578031632733,19859.77029975043,83.99914261003977,0.2983815430799115,86.94594438828116,66592.5900044235,96.31287841589511,0.07443535571325538,459.734302197845,0.41226009803921393
56,356,46.9146,18.1823,26,19.5896,0,118,113,11,138,13,1.00079,43.0124,0.0,0.0,4.5,5.261,15.38512,0.0,0.0,128.0,27.5974,2e-05,0.31,1.363,0.37088,1.666698,0.1708544499725495,0.07393749918214908,0.22706812652101904,1.0388182178507754,4.733755506706452,0.07794550932296158,0.07740725074924573,61.447590203932776,0.08984395228164095,9.43016975308642,0.09090243459308535,0.0732756890022694,0.0650744355689731,18618.064280751627,84.03738775083669,0.29616391703668116,88.47466834225543,66492.11092995654,96.55038216932462,0.07428742339518803,459.8496257255768,0.413315176470588
57,357,45.519,19.3358,25,19.231,0,118,113,11,138,13,0.99864,41.74284,0.0,0.0,6.42857,5.334,15.60029,0.0,0.0,128.0,27.56073,2e-05,0.31,1.459,-1.0,1.64069,0.17044175498621453,0.07374233372340433,0.22711470313535964,1.021055916277604,4.583848631246123,0.077832653132953,0.07726229706473144,61.71541228117766,0.08985951639458566,9.292920524691358,0.09075086124177079,0.07314220620664416,0.06494412325132433,16886.651630170938,84.89530423585579,0.2961639170366779,87.85429059547079,66226.84422931432,96.81888859904122,0.07414807551107554,459.9525759459243,0.4144344901960766
58,358,45.5395,17.8738,26,20.6713,0,118,113,11,138,13,1.00044,41.75961,0.0,0.0,7.35714,5.393,16.59528,0.0,0.0,125.0,28.07991,7e-05,0.31,1.548,-1.0,1.616782,0.1698208363811424,0.07355041833144858,0.22716301942189698,1.149539711933922,4.796195390758955,0.07769117581784579,0.07731893564142314,61.89063818660783,0.0896690474180608,9.805989583333334,0.09063075835630445,0.0729742786855479,0.064846791333338,16571.201203210687,85.22812706646496,0.29616391703667677,88.66405812643036,66143.05456450918,96.74288476943852,0.07407097117762762,460.089095244402,0.4280262745098039
59,359,45.9412,18.5428,26,19.7199,0,118,113,11,138,13,0.99943,42.15736,0.0,0.0,4.10714,5.475,15.33318,0.0,0.0,126.0,28.40372,4e-05,0.31,1.462,-1.0,1.613534,0.16979048831783955,0.07340390559238529,0.22728653828413317,1.012292263473862,4.654033499012225,0.07761889083158975,0.07727401082486898,61.765797179422265,0.08951700304708413,9.966965663580247,0.0907022946900012,0.07333536677298956,0.06476459581250031,16777.36550363989,85.74553266162299,0.2983815430799097,91.22953036277163,66289.43757111505,96.67637272119988,0.07379949963765348,460.23018203689185,0.4337278431372549
60,360,46.6758,18.5337,26,20.3955,0,118,113,12,138,13,1.00164,42.85673,0.0,0.0,5.07143,5.362,15.90747,0.0,0.0,125.0,28.44748,8e-05,0.31,1.525,-1.0,1.582827,0.16985614298482035,0.0732520730189205,0.22725751065746616,1.2155901778481157,4.761975256105745,0.07753753469697931,0.0769659586573238,61.74514977725936,0.08973933199692116,10.475694444444445,0.0907397761112466,0.07359198758273701,0.06522780256553358,17438.61004963937,86.17406319741261,0.29838154307991194,86.88458044737338,66216.16382583717,96.5118114602721,0.07388056364622451,460.2990001595378,0.436743137254902
61,361,47.2407,18.4288,27,20.2551,0,118,113,12,138,13,0.99572,43.40726,0.0,0.0,4.64286,5.366,15.89846,0.0,0.0,126.0,28.47547,3e-05,0.31,1.489,-1.0,1.586939,0.16999057536032142,0.07313507176326159,0.2273444363102262,1.0195735547013323,4.735101598313149,0.07749166660181549,0.07681798723345833,61.71365808557581,0.09004509742399892,11.02686149691358,0.09106305612861713,0.07383200406704239,0.0643131001655565,17962.624478326852,86.44788271205782,0.3005991691231364,91.96552484986398,66342.1793715625,96.42567431207166,0.07386229541565892,460.2771348974559,0.44120705882352934
62,362,47.8371,18.6671,28,21.0772,0,118,113,12,138,13,0.99479,44.01792,0.0,0.0,4.5,5.333,15.81281,0.0,0.0,126.0,28.61773,5e-05,0.31,1.617,-1.0,1.563567,0.16982281337374425,0.07345407825218536,0.22734098432227712,1.159554015019343,4.686565870571736,0.07745656771133207,0.07651110059322552,61.5550791422526,0.09019244147127176,11.780430169753087,0.09197429271654564,0.07314656826356458,0.06399307765903414,18278.777028530127,86.47459947690523,0.3005991691231429,88.6800702893385,66400.14064424134,96.32297732458618,0.07392984488833043,460.1557900043184,0.44452588235294116
63,363,48.7378,19.2339,28,22.7183,0,118,113,12,138,14,1.00351,44.88786,0.0,0.0,4.96429,5.38,16.01685,0.0,0.0,126.0,28.78645,2e-05,0.31,1.592,-1.0,1.561787,0.16949530397832227,0.07336939043379767,0.2273044557703567,1.0279991630006473,4.800245122315182,0.07739724932880482,0.07624059686970087,61.52961881661121,0.09004790518138328,12.400752314814815,0.09242396772472627,0.07323487727292446,0.06483569560493578,19075.306786257337,86.58424442131931,0.30059916912314405,90.06051184869838,66425.55581268722,96.21557071305416,0.07407352119884694,459.9622641849652,0.44741411764705874
64,364,49.1638,19.3584,29,21.1437,0,118,113,13,138,14,0.99874,45.28735,0.0,0.0,3.85714,5.281,16.50167,0.0,0.0,126.0,28.82588,2e-05,0.31,1.712,0.33925,1.519919,0.16900808429142186,0.07305177385321021,0.22730229076155875,1.2427400585599133,4.763216279722945,0.07744703244549148,0.07597068328724225,61.554248197579085,0.08986482489319063,12.858796296296296,0.0926523550921237,0.07354969857533229,0.06266443906347575,19718.81162747971,86.92579118085783,0.3005991691231444,85.8557110027352,66537.38682194876,96.14784307279041,0.0739454640517072,459.72484466729,0.44880745098039215
65,365,49.3767,19.3737,29,21.9242,0,118,113,13,138,14,1.00052,45.50244,0.0,0.0,2.82143,5.295,16.60967,0.0,0.0,125.0,28.86865,2e-05,0.31,1.544,-1.0,1.45352,0.16823537182372833,0.07205398725537072,0.2272952428046888,1.108646357801822,4.830837844231928,0.07747665813072882,0.07594904512248467,61.57641620400511,0.08973464099637635,13.200086805555555,0.09318692258944702,0.07412436971234261,0.062110943904066754,19992.253665875764,87.29690565791577,0.30281679516637994,85.86556472202717,66653.85923898332,96.13057382499356,0.07412330919217316,459.4522460807004,0.44758407843137193
66,366,49.1709,19.5537,29,23.5138,0,118,113,13,138,14,0.99897,45.36615,0.0,0.0,4.57143,5.289,16.6234,0.0,0.0,122.0,28.8776,4e-05,0.31,1.572,-1.0,1.447249,0.16782955696875415,0.07138553917310021,0.22731960396710688,1.3449966274668788,4.876767166119493,0.07749103453466939,0.07584177190985626,61.42112147955247,0.08974914106963948,13.547887731481481,0.09371230419149082,0.07420575630929918,0.060811543270152806,19569.436156835614,87.79673813986348,0.302816795166377,86.2352665302393,66592.30768721667,96.19388007926023,0.07385740046186959,459.1649594825061,0.4447772549019608
67,367,49.1018,19.6696,29,21.0864,0,118,113,13,138,14,0.99793,45.30731,0.0,0.0,3.46429,5.269,16.78337,0.0,0.0,122.0,28.91358,3e-05,0.31,1.367,-1.0,1.455492,0.16834509018640645,0.07138510295672897,0.2273331286921388,1.2854910177641221,4.789945913517591,0.07749605696943465,0.07573502674907404,61.26464580017843,0.0895911852848818,13.878279320987655,0.09395445498347102,0.0747441197899467,0.06075583737858878,19683.784847140385,87.79855521661992,0.30281679516638144,87.64878196540855,66590.17450835275,96.19165719844841,0.0738668717619369,458.8956845235312,0.442286274509804
68,368,49.202,19.7067,29,22.3209,0,117,113,13,137,14,1.0006,45.42293,0.0,0.0,4.53571,5.267,16.88597,0.0,0.0,123.0,28.98209,2e-05,0.31,1.452,-1.0,1.50324,0.16917945765652387,0.07142957694577634,0.22729492955529354,1.1388880736258353,4.9415357002818965,0.07743905767939219,0.07560944808944672,61.219572655948596,0.0895110525416772,14.019917052469136,0.0943818876317735,0.07552706657986008,0.0608366654922319,19871.27999163871,88.03087210667778,0.3028167951663791,85.92742813710909,66622.22635096553,96.17498287095529,0.07353775019333504,458.6514517828325,0.44201001960784314
69,369,49.3219,19.6318,29,22.6512,0,117,113,13,137,14,0.99813,45.55019,0.0,0.0,4.96429,5.262,16.91747,0.0,0.0,122.0,29.05464,5e-05,0.31,1.638,-1.0,1.501412,0.1705962758842308,0.07153773765172505,0.22725885055484632,1.5677034253404485,4.929341807440237,0.07737005760719295,0.07560100316391472,61.09815752947772,0.08933108044744989,13.94044174382716,0.09481357432546252,0.0758372115524152,0.06078644205685905,19935.37725227674,88.35328786242684,0.30281679516637633,85.22550756533889,66821.86233027336,96.16950021015666,0.07347403963970195,458.4231482686536,0.44011529411764705
70,370,49.9649,19.3254,30,21.5602,0,117,114,13,137,14,0.99603,46.11658,0.0,0.0,3.78571,5.306,16.85165,0.0,0.0,122.0,29.05779,6e-05,0.31,1.608,-1.0,1.48901,0.17167630489700428,0.07170575497412607,0.22732656280809424,1.2036240365950932,4.9215680835458695,0.07736206535664539,0.07542432952909751,60.9809521333671,0.08965263345948013,13.685860339506172,0.09536000870628,0.07661196701357897,0.061128564604526,20729.17058972847,88.30140338538037,0.30665783614543857,86.42706910527878,66950.87364802003,96.0574787028901,0.07361070977914015,458.2204627793974,0.44105176470588237
71,371,49.8533,19.4114,29,23.1663,0,117,114,13,137,14,0.99975,46.03145,0.0,0.0,3.14286,5.333,16.59396,0.0,0.0,121.0,28.91192,4e-05,0.31,1.554,-1.0,1.517433,0.17194856656192406,0.07232692023354163,0.22733467315927583,1.0823894320990344,4.8920181319200955,0.07740814552307146,0.07533729458114825,61.05927568600501,0.0896384058420446,13.367717978395062,0.09597206200696792,0.07670443955149121,0.060201644821592626,20674.992273760556,87.78436219208854,0.3028167951663759,87.3048360681783,66908.60953696526,96.07007495550906,0.07413632161002687,458.04002378550877,0.43825382352941
72,372,50.1374,19.3746,29,22.7862,0,117,113,13,137,14,0.9999,46.27711,0.0,0.0,3.85714,5.336,16.67029,0.0,0.0,120.0,28.76059,6e-05,0.31,1.571,0.37346,1.450536,0.17200960384733402,0.07373369643787377,0.22732115011324794,1.0599003775660956,4.877710547499225,0.07743055894872672,0.07525631791899555,61.07828361605421,0.08994220108135807,12.953414351851851,0.09643835471542157,0.07771006839166765,0.060112783858954445,21188.566842335153,87.48516876621635,0.3066578361454384,86.6495907813315,66938.82825054524,96.00187563757906,0.07351407782797961,457.8533708137915,0.4367043137254901
73,373,51.5793,17.9044,30,25.0713,0,117,113,13,137,14,1.00556,47.54891,0.0,0.0,6.35714,5.305,16.638,0.0,0.0,123.0,28.78798,6e-05,0.31,1.558,-1.0,1.495711,0.17221572513966377,0.07542631792795787,0.22730429507516156,0.9976067089687247,4.84453669106023,0.07736956669757743,0.07544366203150572,61.16470562970196,0.09039634996652941,12.737702546296296,0.09662448060391321,0.07781984360652858,0.05997016656767379,22642.088944406325,87.51112626820027,0.30059916912314527,85.9311504529584,66948.88234768448,95.79241988148787,0.07370483264439115,457.63343543982853,0.4344454117647058
74,374,51.174,18.648,30,20.9958,0,117,113,13,137,14,0.99822,47.19249,0.0,0.0,2.57143,5.436,15.3806,0.0,0.0,123.0,28.68917,9e-05,0.31,1.472,-1.0,1.481521,0.17334460935396792,0.07808179209727928,0.22734561993840552,1.1244809272486231,4.647213557224438,0.07727637215676782,0.07519587130854971,60.9417470296224,0.09105170927532086,12.544319058641975,0.09672261906669526,0.07782625168076267,0.06043190239319573,22048.421570078895,87.44406508877262,0.30059916912314344,88.00764614490761,66920.37692693016,95.84471648310291,0.0735080459326268,457.39083511799794,0.4336780392156862
75,375,51.8826,18.6813,30,22.7137,0,117,113,13,137,14,1.00538,47.81634,0.0,0.0,4.5,5.285,16.01348,0.0,0.0,124.0,28.64237,5e-05,0.3,1.436,-1.0,1.459055,0.1745056017176183,0.07922394645312432,0.2272776112236663,0.9112901603109328,4.824015586879757,0.07713712443910951,0.07524271460860342,60.88650418505257,0.09145345021503949,12.552276234567902,0.09663424987193878,0.07811047961563364,0.06084947643990433,23608.710923119823,87.60973551778164,0.3005991691231448,91.41311427532135,67228.90814953386,95.75235866319295,0.07255434998187518,457.14644483865726,0.43163064705882354
76,376,52.3383,19.5987,30,22.3386,0,117,113,13,137,14,1.0025,48.22861,0.0,0.0,4.0,5.293,16.04277,0.0,0.0,124.0,28.59976,3e-05,0.3,1.653,-1.0,1.457855,0.1758889252524456,0.08066846186161557,0.22730708168129957,1.08277354550165,4.669528219746646,0.07703368301397676,0.07526748463686067,60.590837643470294,0.0917925306701483,12.529176311728396,0.09644186564782602,0.07849613351744579,0.061019538699142686,24609.813886282973,88.04486221172505,0.3005991691231446,88.20656440937695,67430.94436404505,95.64401389699992,0.07269929598076379,456.89483532305485,0.42632352941176466
77,377,52.2456,20.2332,30,22.2891,0,117,114,13,137,14,1.00325,48.14156,0.0,0.0,4.32143,5.341,16.83074,0.0,0.0,123.0,28.6132,6e-05,0.31,1.444,-1.0,1.462687,0.176874407748258,0.08085941679715024,0.22732766424345802,1.1249694755292514,4.840667610769477,0.07708297433521084,0.07543815132151961,60.25054441852335,0.091997200745688,12.764756944444445,0.09648729673487189,0.07885891697014973,0.060760915332767784,24280.4294939043,88.0686600960012,0.3005991691231448,89.98116121992172,67538.94602841679,95.65715975365754,0.07338169138489015,456.61493213460756,0.4229376470588235
78,378,52.1507,20.5606,30,23.3733,0,117,114,12,137,14,0.99739,48.06541,0.0,0.0,3.42857,5.313,17.37183,0.0,0.0,122.0,28.60012,5e-05,0.31,1.487,-1.0,1.451717,0.1776195223353934,0.08081192928018685,0.2274250899155016,1.2207050852242607,4.788772542519823,0.07716319003539597,0.0765119818979495,60.11672766414689,0.09176834137357871,12.923514660493828,0.0960878628023445,0.07913091434668078,0.06150700926220572,24294.773872899485,88.0447284437804,0.30059916912314466,88.7961906935338,67540.43533056138,95.70079019938156,0.07455177038628026,456.31644052471944,0.4204086470588234
79,379,51.7191,20.7532,30,22.9574,0,117,114,12,137,14,0.99067,47.68663,0.0,0.0,3.96429,5.337,17.65681,0.0,0.0,122.0,28.62374,5e-05,0.31,1.581,-1.0,1.453881,0.17838032134210557,0.08123777144086158,0.22771597579722172,1.0392342944688022,4.802797977138724,0.07709480228435708,0.07883932633493616,59.96157723885995,0.09169657911516711,12.984037422839506,0.09581860237183629,0.07939939162492125,0.06349209794077541,23525.88656172786,87.82264209653235,0.3028167951663733,87.431430779235,67448.66905417616,95.79176221625154,0.07291297488044582,455.99008897829435,0.4220666666666666
80,380,51.3251,21.2309,30,24.1944,0,117,114,12,137,14,0.99394,47.35848,0.0,0.0,4.78571,5.313,17.8208,0.0,0.0,123.0,28.64639,5e-05,0.31,1.59,0.3642,1.440833,0.1790049672514766,0.08172165592462519,0.22797637349794148,0.9349408853978687,4.817851878909215,0.07699265989257077,0.0801703785968383,59.87807775426794,0.09198008422673667,12.974681712962964,0.0957122726836,0.07956916676449102,0.06386790792049594,22795.57656954709,87.64272015844614,0.3028167951663761,87.27285200568105,67493.32678833933,95.90767649023303,0.07140334676930869,455.61313333662605,0.4258823529411765
81,381,51.1459,21.66,30,25.2267,0,117,114,12,137,13,0.9909,47.1941,0.0,0.0,4.92857,5.314,18.22698,0.0,0.0,125.0,28.71177,2e-05,0.31,1.587,-1.0,1.387233,0.17971985986823705,0.08152020014092716,0.22778411434712637,1.0119798403306748,4.8011722676897275,0.07667567676229887,0.08047821310824099,59.74409390673225,0.09144884271893403,12.916087962962964,0.09554250516818849,0.07983106775327406,0.06499275341374074,22596.06005541691,87.60834685092765,0.30281679516637366,87.80622041323993,67522.5144075496,95.89678453704846,0.07122266974960452,455.2184155096572,0.42933019607843137
82,382,50.5533,21.6855,30,23.7269,0,117,114,12,137,13,0.99219,46.66168,0.0,0.0,3.71429,5.316,18.59745,0.0,0.0,123.0,28.6772,7e-05,0.31,1.573,-1.0,1.435811,0.18018964162993076,0.0817382286746558,0.22777334068759875,0.7153372050781742,4.914501249451891,0.07631130757992578,0.08082867356750835,59.59520975748698,0.0912715344332563,12.840856481481481,0.09536246773808756,0.08016814850474666,0.06674753304910531,21782.607158528488,87.34930270691359,0.30059916912314555,88.93290712906759,67330.35417018832,95.98137848071306,0.07224237170621864,454.7631233708765,0.4276601764705882
83,383,49.5932,20.7178,29,24.5985,0,117,114,12,137,13,0.99939,45.75152,0.0,0.0,3.10714,5.257,18.62071,0.0,0.0,123.0,28.40007,3e-05,0.31,1.541,-1.0,1.421628,0.18060431845180913,0.08214082570384647,0.2278790932998382,0.8183603570238963,4.866059237602644,0.07599279656660511,0.08070607483694722,59.783793696650754,0.09134080057368099,12.642119984567902,0.09502271856206182,0.08039626846898731,0.06712764645850548,20750.888720981697,87.20687186547958,0.3005991691231438,90.70939418226293,67116.94682578865,96.15866862239929,0.07308725439413656,454.3048502804976,0.42348196078431377
84,384,48.5827,20.1632,28,23.2878,0,117,114,12,137,13,1.00117,44.82684,0.0,0.0,3.85714,5.223,17.78614,0.0,0.0,122.0,27.90569,4e-05,0.3,1.411,-1.0,1.394951,0.18122625747601614,0.08227476028833625,0.22808383886646424,1.053993758171841,4.844683485650191,0.07589479793889412,0.08093441191812696,59.71162131980613,0.0915457333979259,12.209876543209877,0.0945520797797548,0.08088364081231736,0.06925622399060545,19364.323753467408,85.89046666291438,0.3005991691231444,86.09664402115679,66713.94589874717,96.26536000117906,0.07385655841101556,453.8562188075479,0.4156529411764706
85,385,48.3601,19.9854,28,23.4365,0,118,114,11,137,12,0.99643,44.59259,0.0,0.0,4.10714,5.159,17.30577,0.0,0.0,122.0,27.54678,6e-05,0.31,1.581,-1.0,1.425175,0.18186786934346932,0.08229188304846473,0.22817490948546892,1.1484955886511192,4.889147967014723,0.07570697859180057,0.08113904095727867,59.79971143934462,0.09185224871567402,11.993875385802468,0.09428040828565763,0.08093307497476955,0.06930104787039251,19380.58856934702,84.53338118826838,0.3005991691231438,88.63899936941797,66619.15187311584,96.29992895275396,0.07344430224448088,453.4862646647138,0.41068980392156856
86,386,48.6773,20.6607,28,22.0643,0,118,114,11,137,12,0.99569,44.88855,0.0,0.0,3.5,5.141,17.15446,0.0,0.0,121.0,27.42694,3e-05,0.31,1.58,-1.0,1.456994,0.18243132365343598,0.08259060502380644,0.22808829291956936,1.1868724091297578,4.79109789297419,0.0756482832145508,0.08135820822487155,59.967673219280485,0.09199571343230083,11.964988425925926,0.09367764568297907,0.0808299690839135,0.06950941849824382,19615.729344069103,83.15926856935931,0.30119338023054104,86.06796022443312,66804.81206374009,96.27987586401859,0.07371118398261595,453.1869003277829,0.40636000000000005
87,387,49.1875,20.8818,29,22.8706,0,118,114,12,137,12,1.00349,45.40049,0.0,0.0,4.67857,5.248,17.72401,0.0,0.0,125.0,27.71881,9e-05,0.31,1.766,-1.0,1.445959,0.18270018922292222,0.08268123454222147,0.22810734352118953,1.2902224519501615,4.810391637060676,0.0757582198139917,0.08171622410785888,59.54845607427903,0.09203829028274615,12.665461033950617,0.09319574332487573,0.08100643492852677,0.069197562718887,19886.143997523028,84.30990065350869,0.30281679516637605,85.51240034308903,66782.2011082742,96.22473522413044,0.0735625441734406,452.8902808406813,0.4176360784313725
88,388,49.3433,21.223,29,26.4929,0,118,114,12,137,12,1.00188,45.53773,0.0,0.0,3.28571,5.297,17.92341,0.0,0.0,128.0,28.16356,4e-05,0.31,1.656,0.37449,1.475593,0.18259429094735433,0.08317093282646364,0.22834320870012803,1.2643142738070527,4.840972770127003,0.0758958376338634,0.08199472831479822,59.40526213469328,0.09201753958310326,13.313994984567902,0.09306769350671751,0.08222005125532837,0.0701953680966467,19865.064140216553,84.99869654027263,0.3044402101022071,88.40747999667467,66685.639743208,96.18187398376948,0.07367864238077358,452.6025645524542,0.4275113725490196
89,389,48.5942,22.0754,29,26.3179,0,118,114,12,137,13,0.99964,44.87915,0.0,0.0,3.42857,5.354,18.21426,0.0,0.0,128.0,28.47432,4e-05,0.31,1.642,-1.0,1.431907,0.18275607428684046,0.08301712313515641,0.22849496785501622,0.8587147222931762,4.858616075963516,0.07597296615685582,0.08215615725192013,59.286710762683256,0.09205288314990685,13.833863811728396,0.09254074049120933,0.0841914503637109,0.07041611749598808,18714.917412991083,86.17338591468051,0.3066578361454421,87.69431384902383,66550.505831967,96.27541268649709,0.07386111241584872,452.3409301698663,0.4295406862745098
90,390,47.7693,22.9294,28,25.6009,0,118,114,12,137,13,0.99926,44.13942,0.0,0.0,2.96429,5.336,18.94499,0.0,0.0,128.0,28.46868,1e-05,0.31,1.745,-1.0,1.445138,0.18262972851523074,0.08273532519785891,0.2283210460930598,0.9898743695064647,5.001589494650059,0.07597012503901189,0.0827226935932091,59.214785540545435,0.09216438961469861,14.246045524691358,0.09208661174572919,0.08493191641251051,0.06983258424116263,18059.597511492575,85.64227408176511,0.30887546218866513,88.46709625401294,66357.98940039625,96.45630132820308,0.07476961440850312,452.12299648428956,0.42787372549019603
