,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,fft,blur,blockiness,tone,cubcol.0.5,cubcol.1.0,color_fulness,movement,cubrow.0.5,cubrow.0.3,cubcol.0,saturation,cubcol.0.6,temporal,cubrow.0,staticness,cubcol.0.3,uhdhdsim,noise,cubrow.1.0,cubrow.0.6
45,145,59.5821,22.3305,38,38.4876,0,123,118,11,135,17,0.96867,54.95813,0.0,0.0,0.5,6.625,19.4075,0.0,0.0,126.0,32.96902,0.00258,0.41,7.394,-1.0,0.134687,88.26044433900923,73312.63357874872,38962.06004817695,2.3827765094801316,0.5280733333333334,0.19775550670309813,0.0787246505243535,80.69913826469963,12.712336033950617,0.10563492193876618,0.045439153092607196,0.1710221016234342,43.38248584888599,0.1814550560936163,5.944379664431556,0.017893884187269102,390.4301895227172,0.2305438958414086,84.50017219717431,0.4407019401296608,0.034859062753185094,0.11354345212357968
46,146,61.6693,21.912,40,37.4542,0,123,118,11,135,17,0.98844,56.84625,0.0,0.0,1.14286,6.436,19.16103,0.0,0.0,126.0,33.10015,0.00297,0.41,7.089,-1.0,0.138403,85.62388884186704,73627.78250511318,43530.758775817805,1.8227731752392087,0.532046274509804,0.1976112722113484,0.07892120720398699,80.80088005668634,12.339506172839506,0.10603705043916328,0.045618643003567765,0.17208075964150363,43.589746357482156,0.18335596317312,5.857685431987037,0.018062336038069695,389.59427532586875,0.22968575335907152,84.09158073559371,0.44454298110872,0.03489604222454737,0.11632334416013908
47,147,63.0864,21.837,41,38.381,0,123,118,11,135,17,0.99237,58.15297,0.0,0.0,1.46429,6.1,18.80484,0.0,0.0,126.0,33.2491,0.00309,0.44,7.169,-1.0,0.133168,86.02858987026835,74067.91883597964,45576.4701578037,2.027585676700791,0.5340858823529413,0.19709760232028484,0.07973299939120439,80.81865034408271,11.888985339506172,0.10612228437315677,0.04598531898440798,0.17346095578314633,43.631839516722124,0.18462303178246217,5.7247979415166625,0.018496278583693175,388.8278553170404,0.22913650586354012,83.9019233668516,0.44676060715195304,0.03500296127276304,0.11775591570349304
48,148,64.0192,21.5913,43,40.1283,0,123,118,11,135,18,0.97393,59.04467,0.0,0.0,0.92857,5.543,18.73888,0.0,0.0,126.0,33.32181,0.00271,0.44,6.777,0.12783,0.133517,85.77706652004078,75042.05573897943,46247.99594231752,3.181632836463368,0.5376458823529412,0.19670676949857954,0.08015885703223372,80.67812818563048,11.604407793209877,0.10634437779028197,0.04645539515402583,0.1758605333884107,43.822857703691646,0.18697610370678647,5.626824149807783,0.019340165046665143,388.12154992002564,0.2286257806940981,83.82490637964852,0.4506016481310178,0.03527563776784008,0.119185583030657
49,149,65.279,21.0928,45,38.4929,0,123,118,12,135,18,0.98948,60.21512,0.0,0.0,1.42857,5.212,18.52853,0.0,0.0,125.0,33.30204,0.00271,0.45,6.964,-1.0,0.119179,86.88090210358584,75831.91511928229,48902.29891619504,2.11032557939614,0.5370964705882353,0.19649181260914472,0.08043046218064413,80.38769379221414,11.193962191358025,0.10682311075628913,0.04686922928614149,0.17873250258225432,43.90191160602334,0.18943709109658544,5.4953847575009025,0.02055488353168383,387.45265149695985,0.22841619125675444,83.78980142078649,0.4528192741742467,0.035606413777711794,0.11999405113976537
50,150,67.5566,20.9965,46,37.6426,0,123,118,12,135,18,0.99993,62.34459,0.0,0.0,1.60714,4.862,18.10445,0.0,0.0,125.0,33.30918,0.00288,0.47,6.738,-1.0,0.116284,88.52569857285133,76637.30843837891,53019.88866467324,2.3334587666262467,0.5374796078431372,0.19611624523269267,0.08062945518959022,80.15899712521141,10.872154706790123,0.10849084557470193,0.04704018410420412,0.1808247384321086,43.83060087981047,0.19136592189502577,5.335449130617921,0.022187108219398503,386.79051004496455,0.22850244174890366,83.47047850481972,0.4588779411965403,0.03605942723473869,0.1221019262818032
51,151,70.2395,20.8408,48,37.9139,0,123,118,12,135,18,0.98183,64.89668,0.0,0.0,2.35714,4.275,18.01787,0.0,0.0,125.0,33.33992,0.00307,0.47,7.85,-1.0,0.119333,86.41139407717267,77384.73379814066,58081.36966368288,2.1233673183918094,0.5385706274509803,0.1957608022336746,0.08066738239564883,80.30135465219203,10.488136574074074,0.10941605964389041,0.047160491068944675,0.18312661400448485,43.82015426070602,0.193929315300759,5.240271765268316,0.025306785348024094,386.1782127835563,0.2281246772249432,83.17157936809728,0.4693718603053012,0.03647285388848658,0.1266892100789073
52,152,72.6984,20.7233,50,37.962,0,123,118,12,135,18,1.0181,67.2596,0.0,0.0,3.53571,3.76,17.88568,0.0,0.0,125.0,33.4226,0.00259,0.48,6.916,-1.0,0.11812,86.04447817774317,78464.04501958207,62293.174093372225,3.4039765192099556,0.5412596078431373,0.19527860991922405,0.08108689038321118,80.15228958800314,10.08449074074074,0.1100859143979617,0.04753425458666597,0.18413129859090954,43.72545557846258,0.19570895237218544,5.100032386501502,0.029706426871119237,385.5911946845903,0.22750061844369326,82.62642162339685,0.4776481533708196,0.03685153711205102,0.13120046969152138
53,153,74.6724,20.4566,51,37.0993,0,123,118,12,135,18,0.98252,69.08868,0.0,0.0,3.39286,3.483,17.78794,0.0,0.0,125.0,33.52163,0.0023,0.5,7.451,-1.0,0.115799,86.99090888054636,78618.1762479639,65424.99767905684,2.5691706196883137,0.5441187843137254,0.1948637912752573,0.0818051751726005,80.1547310678734,9.624180169753087,0.11051966746342382,0.048069499089321996,0.18642613015818402,43.714483755606196,0.19822358121624625,5.032098374400079,0.03563809463795131,385.0679450020758,0.22720511690055906,82.2061634780235,0.4814891943498927,0.03714440521871767,0.13394451090423873
54,154,76.3552,19.8728,53,35.4085,0,123,118,12,135,18,0.96091,70.63327,0.0,0.0,5.89286,3.3,17.55692,0.0,0.0,126.0,33.65513,0.00253,0.5,7.283,-1.0,0.113205,87.44880396120675,79420.21626814103,68840.27322579686,4.253345192131252,0.5463407843137253,0.19440074738085317,0.08244348500443295,80.20247355450752,9.311583719135802,0.11114022098899418,0.048588598898959404,0.18952920037409704,43.76395161946615,0.19965281748205477,5.00028657872142,0.04229389360362675,384.61064275996586,0.22703527150986447,81.76357582331158,0.4859244464363428,0.03741699512414011,0.13790480763433952
55,155,76.9622,19.7263,54,34.9618,0,123,118,12,135,18,1.0015,71.28183,0.0,0.0,6.53571,3.176,17.05336,0.0,0.0,126.0,33.67168,0.00255,0.51,7.199,-1.0,0.104429,88.06104935672984,79127.8626831298,67305.22059998068,2.833563330731111,0.5481958235294118,0.1939325449186711,0.08302941514380867,79.8894487291405,8.999469521604938,0.11143422907502072,0.049123164811211324,0.1933089510872112,43.66925086504148,0.20030775402324147,4.911112158538518,0.05001033933469568,384.22475229590515,0.22746120314526153,81.38765803018858,0.49420073950186655,0.03779997312448306,0.14209477912485385
56,156,75.5709,19.3333,52,36.9316,0,123,118,12,135,18,0.97874,70.11904,0.0,0.0,7.42857,3.036,16.92835,0.0,0.0,126.0,33.4348,0.00254,0.51,7.684,0.13117,0.107596,86.86954760330394,77935.59665284188,63055.236725790084,3.6303284883406928,0.5435658823529412,0.19360552771504766,0.0837718010471185,79.69830749675457,8.710262345679013,0.11241332442490086,0.05036880186925115,0.19746381417985534,43.66518788278839,0.2006675875155627,4.91504149942814,0.05930768199298629,383.904819260261,0.22748788464864866,81.13449643563429,0.4947949506092619,0.03778822330169289,0.1462978641952045
57,157,75.7476,19.2508,52,33.8044,0,123,118,12,135,18,0.98158,70.31049,0.0,0.0,7.25,3.021,16.5917,0.0,0.0,126.0,33.42851,0.00268,0.5,7.435,-1.0,0.116897,86.93021746219003,77330.08919932891,62481.3320053092,3.632963948479475,0.5428376470588236,0.19333069615455079,0.08463646933204569,79.6308213811102,8.423080632716049,0.11424481480548192,0.052228817473353166,0.20075346763576207,43.72535554862317,0.20132704091637588,4.8318652483848705,0.06892924233726745,383.6279554373197,0.2273716756797759,80.84697195634749,0.49804178048092745,0.03789765721032701,0.1520152101761688
58,158,75.9407,19.5021,52,32.334,0,123,118,12,135,17,1.01394,70.54711,0.0,0.0,7.03571,2.983,16.51758,0.0,0.0,126.0,33.51126,0.00288,0.48,7.679,-1.0,0.104114,88.8165946365169,76973.01387715842,62205.72412801028,3.3777247613583508,0.5427101960784314,0.1931565097228448,0.08572878968094136,79.27095918250876,8.333960262345679,0.11495086454895441,0.05405622393694579,0.2049085693368426,43.69991048177083,0.2027684996579201,4.709176031464414,0.07763852594780546,383.3616051360248,0.2269856222306595,80.73963543733191,0.5002594065241571,0.03789696478134867,0.1574742711219029
59,159,76.7653,19.8644,53,31.6509,0,123,118,12,135,17,1.01739,71.30465,0.0,0.0,6.92857,3.014,16.73681,0.0,0.0,126.0,33.65918,0.00313,0.49,7.242,-1.0,0.105566,84.91946036890378,77400.68552194332,64023.68851832088,4.071630275162938,0.5439015686274495,0.19295232055530911,0.08651647058627684,78.97826684861938,8.264226466049383,0.11603161659781727,0.056140249410222394,0.20967294179596938,43.832619372709296,0.20454979781031438,4.718524781369397,0.08468935051212075,383.13678220511133,0.2268168524999822,80.69909049199325,0.5002594065241582,0.037897749602453505,0.1628432581285738
60,160,77.5656,20.2154,54,32.693,0,123,118,12,135,17,0.99282,72.01297,0.0,0.0,6.28571,2.982,17.0465,0.0,0.0,126.0,33.83273,0.00274,0.48,7.669,-1.0,0.108055,87.09504607716669,78063.87043521802,66630.83078430519,4.125603445659489,0.5467854901960785,0.1930937166295862,0.08783730886452586,78.78116405995081,8.235918209876543,0.11821791088095544,0.05822448687982398,0.21520701778637596,43.87824409390673,0.2072078074710958,4.785880396569422,0.09098031669169547,382.9299263578631,0.22534121953194483,80.69808358053253,0.5002594065241617,0.0381067804508209,0.16815105960598106
61,161,77.6927,20.4449,54,34.0615,0,123,118,12,135,17,0.96079,72.1727,0.0,0.0,7.0,2.979,17.34734,0.0,0.0,126.0,34.03939,0.00276,0.49,7.346,-1.0,0.107773,87.00524404707011,78352.98899633474,66913.9446187393,3.813279374551412,0.5506133333333333,0.19332691058531898,0.08936559927868282,78.50034301361345,8.318045910493828,0.11863893772589863,0.06005463095055476,0.22011335291570153,43.95156106831115,0.20971647113658018,4.869375481489644,0.09627286685823748,382.74221963772874,0.22248662958605414,80.81169380628825,0.5002594065241631,0.03830030996274638,0.17249461090510623
62,162,78.4888,20.3222,54,33.517,0,123,118,12,135,17,0.99817,72.82169,0.0,0.0,7.75,2.98,17.54205,0.0,0.0,126.0,34.22005,0.00282,0.52,8.051,-1.0,0.112718,89.08550860578767,79083.83101868884,70161.2726094781,3.56610857279093,0.5514600000000001,0.1931809341081146,0.09111283757179862,77.97207706968943,8.339216820987655,0.11935407635886143,0.061820472484546515,0.22544714000136343,43.94615625452112,0.21153963841553552,4.927144800336972,0.10061795134690912,382.58968949226494,0.21948648139741045,80.7469695214387,0.5002594065241652,0.03846065778739196,0.17626296245951845
63,163,79.6812,20.0072,54,35.0254,0,123,118,12,135,17,0.9587,73.8718,0.0,0.0,5.89286,2.968,17.43765,0.0,0.0,125.0,34.40074,0.00309,0.53,7.45,-1.0,0.111973,87.85429062122688,80175.34342441436,75394.67007296752,2.8643049575881885,0.5528207843137255,0.19290189782263736,0.09250237913896832,77.97652498158153,8.261622299382717,0.12102196897265545,0.06351853667975399,0.23095866849149393,43.999566537362554,0.21363606347334055,4.90679584326991,0.10453114836406002,382.4612576832234,0.21857169920119,80.69167985737258,0.5024770325673917,0.03858988657881555,0.1802380989465394
64,164,80.1148,19.7927,55,34.9981,0,123,118,12,135,17,1.00051,74.24287,0.0,0.0,6.03571,2.974,17.16882,0.0,0.0,125.0,34.55462,0.00274,0.53,8.24,0.12989,0.117296,87.43574269153876,80623.39084723128,76089.43666591667,3.1472759705907314,0.5530976470588236,0.1924210229900272,0.09329051665264769,78.09368828840648,8.259886188271604,0.12168349232422275,0.06553071951825977,0.2366394512230949,44.106775166075906,0.21425272156377392,4.915466870767534,0.10854913282836844,382.35670192747784,0.21873618306253528,80.57019478935538,0.5024770325673916,0.03869756104774997,0.18278136264326741
65,165,80.1328,19.9984,55,36.2439,0,123,118,12,135,17,1.01856,74.29988,0.0,0.0,5.89286,3.0,16.98579,0.0,0.0,124.0,34.54481,0.00275,0.54,8.266,-1.0,0.112648,85.33597804807114,80836.04275906306,75185.40649855389,3.8619736292081925,0.5533588627450979,0.1918140796197241,0.09400858895740913,77.92073223151569,8.171055169753087,0.12208341627836888,0.0675955050284756,0.24187492291649518,44.074883920175054,0.21497110763220226,4.927388491189526,0.11205340025081668,382.2581869528689,0.21933381553181763,80.62472746934809,0.5030712436747917,0.038798441258816325,0.18547054854528242
66,166,79.9871,20.0669,55,34.6043,0,123,118,12,135,17,1.00296,74.1557,0.0,0.0,4.96429,2.984,17.16388,0.0,0.0,124.0,34.41466,0.00288,0.53,8.135,-1.0,0.115831,84.67167444573293,80520.17071840703,74693.87595405137,2.736654433067185,0.5520192156862745,0.19126555618091,0.09464373227075909,78.06577949970789,8.089554398148149,0.12307877094495179,0.06969960100572066,0.24527745941573514,44.04160111038773,0.21620123180152995,4.962543179886982,0.11527453403551008,382.174611870078,0.2196518058846953,80.7250256536874,0.5024770325673926,0.03886693259612478,0.18772693017147105
67,167,79.9625,19.9605,55,33.6737,0,123,118,12,135,17,0.90788,74.11294,0.0,0.0,6.10714,2.96,17.22404,0.0,0.0,124.0,34.30332,0.00279,0.52,7.653,-1.0,0.13479,85.07419881811556,80167.79658372076,74522.77208663113,3.4650320441870863,0.5505886274509805,0.19027360972176505,0.0954983185318565,78.39911219532124,8.164834104938272,0.12418721760668128,0.0715402961542248,0.24770380604133688,43.975564273787136,0.21645947974462265,4.989569399320733,0.11902506592731465,382.11858264409443,0.21916567125284378,80.6527822714029,0.500259406524162,0.03897821949676286,0.18994480583753678
68,168,80.4757,19.635,55,35.7646,0,123,118,12,135,17,0.94948,74.50158,0.0,0.0,4.75,2.934,17.13139,0.0,0.0,124.0,34.25438,0.00281,0.53,7.996,-1.0,0.128517,88.52232455607277,80317.9463782622,76055.48430261231,2.910189074464473,0.5494388235294119,0.1895955546181889,0.09637058337550665,78.43240067249967,8.123360339506172,0.12601629220183047,0.07344028444881502,0.2501015133497306,43.89250484513648,0.21724003857812382,4.916541393701203,0.12368030149045534,382.0561360220298,0.21968959235320223,80.37366727126695,0.5002594065241622,0.039249592426545826,0.1925460344264786
69,169,80.6974,19.5434,55,33.275,0,123,118,12,135,17,0.95369,74.69986,0.0,0.0,6.21429,2.946,16.85063,0.0,0.0,124.0,34.15761,0.00299,0.53,8.517,-1.0,0.129237,87.81662897178825,80202.72972002436,76997.54395581844,3.80007411429027,0.548358431372549,0.1889646679159534,0.09714171739493965,78.95142153705353,8.132957175925926,0.12782695588076168,0.07514360379987321,0.2525180894434847,43.91667570891204,0.21890079990563044,4.793428285946321,0.12898834415378294,381.96628236631113,0.21958850355498638,80.29138769205892,0.501882821459994,0.03947947017481289,0.19571622381605497
70,170,79.8522,19.8923,54,33.0224,0,123,118,12,135,17,0.93563,73.96727,0.0,0.0,4.5,2.965,16.77079,0.0,0.0,124.0,34.21801,0.00272,0.53,7.669,-1.0,0.122756,87.35331275577306,80158.88808911013,73504.22945839119,3.686649820277465,0.5484756862745098,0.18869355752139313,0.09801851311349477,79.86600325465726,8.213686342592593,0.12959873090653012,0.07701921393460603,0.2548492312617917,43.87084282769097,0.2206876397931989,4.8185218323856285,0.1341902215935694,381.85274255261214,0.21777981349810735,80.44678038455991,0.5024770325673906,0.039668316211309104,0.1990197350001894
71,171,79.0279,19.949,54,31.5691,0,123,118,12,135,17,0.95608,73.20757,0.0,0.0,5.07143,2.98,17.06912,0.0,0.0,124.0,34.30402,0.00271,0.53,8.436,-1.0,0.143574,85.16381357459726,79674.24569466758,69295.55585634087,2.424328831267458,0.5500400000000001,0.18875178939144965,0.09913843364402943,80.49247715149616,8.245418595679013,0.13194372236932633,0.07827437121747742,0.257070099023432,43.81022644042969,0.2231058803562789,4.957395712260863,0.1390863239117053,381.7302548264787,0.21582896866358328,80.62412329312252,0.50025940652416,0.03983167471560371,0.20119419675435726
72,172,78.7613,19.7896,53,33.8877,0,123,118,12,135,17,0.97962,72.91585,0.0,0.0,3.75,2.97,17.11757,0.0,0.0,124.0,34.37137,0.00287,0.52,7.131,0.13169,0.145314,88.03915117847117,79635.02944418785,68493.72785223677,3.9068852650392936,0.5522466666666667,0.18898688171241085,0.09997778835747614,80.82240638037835,8.233603395061728,0.13410415400405817,0.07907433589118543,0.2593687512288555,43.75052746431327,0.2250781387650421,5.050942438315339,0.14353280384063472,381.614676097742,0.21510187623306187,80.61715183673658,0.49804178048093045,0.040031219461333235,0.20230032525165498
73,173,78.0931,20.0262,52,35.2682,0,123,118,12,135,16,0.9585,72.28042,0.0,0.0,3.96429,2.967,16.983,0.0,0.0,124.0,34.48835,0.00248,0.53,7.554,-1.0,0.137552,87.21458753419134,80523.71231995938,68172.59145236344,3.4696997549582576,0.5539756862745098,0.18891038219791717,0.10072804991686746,81.00922625408072,8.393759645061728,0.13526021558555323,0.07973552446546932,0.26139466227618785,43.65573496877411,0.22812502504474566,5.123226648552479,0.1475960936976826,381.5344824644485,0.21451082830098497,80.79019243285485,0.49804178048092895,0.04019813170184757,0.20395415507738018
74,174,76.9144,20.2442,52,34.8541,0,123,118,12,135,16,0.99409,71.12606,0.0,0.0,5.10714,3.033,17.18594,0.0,0.0,124.0,34.58275,0.00258,0.52,7.453,-1.0,0.159325,87.7509994055302,80272.85384577524,66945.71115145159,2.680319870052457,0.5546145098039217,0.1887123851618515,0.10158905875507925,81.40119145642493,8.4921875,0.13550269589282993,0.0800270326660625,0.26321749158409286,43.7247267358097,0.23048512773544566,5.198089138384068,0.15078264049416223,381.48322444879295,0.21427797031016765,80.94525554929574,0.4942007395018677,0.04060442639957164,0.2047630718915811
75,175,76.0829,20.3858,51,34.6678,0,123,118,12,135,16,0.99879,70.31069,0.0,0.0,6.60714,3.061,17.37498,0.0,0.0,124.0,34.57376,0.00264,0.52,6.974,-1.0,0.142025,85.92565936261235,79634.86058054077,64926.20413523515,4.340743664430837,0.5555886274509805,0.18861192625302722,0.10210264499271522,81.22032544716797,8.627845293209877,0.1363540158746276,0.08048843653915409,0.26565719589839454,43.60983031473042,0.23268706420970245,5.212179120276045,0.15307249027671013,381.4368010904549,0.21408893790435407,81.01989974388732,0.4919831134586397,0.04097979915932046,0.2052686677541888
76,176,75.5673,20.5132,50,34.7883,0,123,118,11,135,16,1.00187,69.79162,0.0,0.0,4.07143,3.124,17.49401,0.0,0.0,123.0,34.46071,0.00261,0.52,6.635,-1.0,0.163609,87.50536261196848,79691.05416868522,65184.734077888716,5.291629893166041,0.554414117647059,0.1888925471447534,0.10279755908354427,81.29785079316645,8.666763117283951,0.13672377960131252,0.08125110095280842,0.269538562511012,43.609131612895446,0.23593095120087196,5.222488496092738,0.15492847790084072,381.385829120182,0.21297608909510543,81.17034391061,0.49198311345863494,0.0414140781536339,0.20625293851399204
77,177,75.5247,20.4325,49,31.3201,0,123,118,11,135,16,0.97548,69.74276,0.0,0.0,5.82143,3.025,17.60387,0.0,0.0,123.0,34.28389,0.00257,0.48,6.084,-1.0,0.157983,88.0265704809534,79511.85583682249,64302.16713329421,5.0392714731251775,0.5542741176470588,0.18895258440430687,0.1032934488810798,81.42402729456174,8.73804012345679,0.13747546214348988,0.08259660851354747,0.2722229634069055,43.570278968340084,0.2394247424239321,5.208001918468107,0.15687819273923254,381.33161090195733,0.21250844737916524,81.26609663252026,0.4881420724795695,0.041629733607466676,0.20730825722996563
78,178,76.2217,20.2749,50,30.6148,0,123,118,11,135,16,1.04363,70.34449,0.0,0.0,4.14286,2.953,17.53346,0.0,0.0,123.0,34.37959,0.00279,0.45,6.33,-1.0,0.167457,87.00526851972612,80209.57778979547,67243.13142235794,4.230696106249838,0.5566741176470589,0.188592831392926,0.10353322558924102,82.03673046056487,8.897038966049383,0.138147523492258,0.08402346671958466,0.2753244682261198,43.723601353021316,0.24341194298432256,5.182443352671814,0.15894657435275938,381.2701011178212,0.21255368821033604,80.9164213166666,0.4881420724795718,0.0418854791747208,0.20870582554733108
79,179,75.4922,20.6354,49,33.1173,0,123,118,11,135,16,0.93825,69.67937,0.0,0.0,3.17857,3.063,17.39897,0.0,0.0,122.0,34.61307,0.00251,0.47,6.608,-1.0,0.172632,86.20729774292859,79787.49113454268,64353.17163252829,4.657782725053149,0.55782,0.1881694815650105,0.10418625555109028,82.30299677227949,9.093219521604938,0.1383370320551165,0.08536701180596779,0.27745828691164937,43.72901464391637,0.247096930361436,5.134186067591054,0.1605060290816149,381.16247895679084,0.21262697594366325,81.23418259664192,0.48208340545727935,0.04177774958011863,0.21052713648889615
80,180,75.3219,20.5734,49,32.1286,0,123,118,11,135,16,0.9986,69.50504,0.0,0.0,3.71429,3.166,17.70903,0.0,0.0,122.0,34.67049,0.00249,0.48,6.055,0.13143,0.169734,85.05245944312092,79827.63248849213,64941.791058805335,4.101711789625592,0.5577740784313715,0.18815790466422444,0.1051304050912683,82.6230032859859,9.090952932098766,0.1381298211892787,0.08652371799489948,0.2807378480147086,43.61660107271171,0.250011841562772,5.10767434272762,0.1615769318674708,381.01182716823575,0.21238602562458525,81.32928951715378,0.47986577941405234,0.0418036402313027,0.21209789332847917
81,181,76.1569,20.3537,50,31.3511,0,123,118,12,135,16,0.96147,70.21875,0.0,0.0,6.35714,3.182,17.65508,0.0,0.0,121.0,34.76144,0.00265,0.52,6.78,-1.0,0.175874,85.0707449313629,80218.53738470755,68800.57085859338,2.7906528408656848,0.5590762352941171,0.1882105219973888,0.10635918836000359,82.84977609456874,9.215181327160494,0.13836597638034487,0.0875775370530933,0.2838169532409854,43.535166234145926,0.25320957874116645,5.13329974774066,0.1627797440494628,380.8232502790824,0.21238291673727763,81.38641709731716,0.48370682039311247,0.04155567183202769,0.21381393317726338
82,182,76.0979,20.4355,50,33.6898,0,123,118,12,135,16,0.97915,70.22625,0.0,0.0,8.07143,3.154,17.46949,0.0,0.0,121.0,34.80109,0.00253,0.54,6.734,-1.0,0.165989,88.57998405220937,80144.58531444627,67419.61161490426,2.9559898749252946,0.5587498039215686,0.1880355868078322,0.10671413514281186,83.03321942573453,9.41039737654321,0.13854344197695687,0.08855105849811364,0.28608800117911853,43.40344049901138,0.2552351345480644,5.136196710972681,0.16388594651111613,380.6014702103843,0.2129413925937346,81.43132246658844,0.47986577941405395,0.04131908531836869,0.215531165459751
83,183,74.9741,20.2376,49,32.6029,0,123,118,12,135,16,0.98335,69.29297,0.0,0.0,7.5,3.187,17.53971,0.0,0.0,120.0,34.81144,0.00261,0.51,6.716,-1.0,0.162016,89.10889274232048,79330.17513985417,62236.83763676686,2.425001101169263,0.5603576470588236,0.18764514010442254,0.10723685058256834,83.01498435770566,9.64699074074074,0.13869908147813814,0.08972084050937207,0.28826530799151223,43.40895890600887,0.2575995244064919,5.124777688267723,0.16497769836505705,380.37336899363476,0.21343144276369003,81.48171078947341,0.4776481533708217,0.04151317055592595,0.21715950246115243
84,184,76.0404,19.4921,50,31.0724,0,123,118,12,135,16,0.97964,70.28357,0.0,0.0,8.28571,3.151,17.36912,0.0,0.0,121.0,34.92258,0.00275,0.5,6.426,-1.0,0.17938,87.0083032213905,79201.99800446561,64167.78615849653,2.2628957530086753,0.5617670588235294,0.18772472364235393,0.10766041040652378,83.13457392591059,9.817274305555555,0.1395092730967007,0.0909068059010716,0.290627202890814,43.36828556767217,0.25948293129000133,5.0775639726494575,0.16620162574224287,380.1413763252277,0.21423838133270634,81.38073150534612,0.48592444643633864,0.041308969175422164,0.2183274849429325
85,185,76.3504,19.4368,51,34.32,0,123,118,12,135,16,1.01506,70.62935,0.0,0.0,4.82143,3.121,16.7276,0.0,0.0,122.0,34.96225,0.00261,0.46,6.211,-1.0,0.17219,86.92677552375662,78987.46151111755,62797.40799472351,3.2576125577168877,0.5622949019607844,0.1877330589046179,0.10805961920051903,83.65219989393884,9.952449845679013,0.14044129907570171,0.09226265199473345,0.29274697925375537,43.38283058449074,0.2616266421007582,5.0230349182919936,0.16785095905371863,379.92037913357444,0.21508218552616418,81.32721625360803,0.489765487415407,0.04104707577069753,0.21922592410335093
86,186,76.3613,18.8024,51,30.8218,0,123,118,12,135,17,1.00102,70.73636,0.0,0.0,5.32143,3.076,16.6828,0.0,0.0,122.0,35.04237,0.0024,0.47,6.274,-1.0,0.170779,87.08431629167693,78805.15068022064,61936.77192396197,3.4146336413104,0.5639898431372549,0.1873592884511758,0.10857393558873961,83.55969530575774,10.047019675925926,0.1413687657959029,0.09411426381303047,0.29516903165540226,43.35303148811246,0.2641072514903374,4.970691202059787,0.1697992771546349,379.70168279375764,0.2168375191091077,81.12501313481772,0.4919831134586357,0.040703193983818914,0.2203009423262557
87,187,78.3029,18.7722,53,30.8518,0,123,118,12,135,17,0.95727,72.46115,0.0,0.0,4.75,3.076,16.13626,0.0,0.0,122.0,35.20073,0.00243,0.49,6.441,-1.0,0.167767,86.06907011434069,79846.96870768875,67629.21488562884,4.128757310005792,0.5645043137254901,0.18721701096061275,0.10899211375122685,83.75526138955583,10.003954475308642,0.14263776872041908,0.095740017274414,0.2969735449169109,43.34478910469714,0.267085495580107,4.909728623155762,0.17181425212219822,379.4913036363513,0.218859440964649,80.9688640036502,0.49582415443769445,0.040167560626260854,0.221731693396872
88,188,79.2298,18.8005,53,30.029,0,123,118,12,135,17,0.95539,73.27862,0.0,0.0,5.25,3.071,16.1097,0.0,0.0,122.0,35.19736,0.00258,0.48,5.754,0.13259,0.179113,86.43042541959545,80642.5193145336,69990.63525361771,2.035958069230966,0.5636968627450979,0.18726113713954964,0.10984980089981534,83.75670217003375,9.878231095679013,0.14375416291143017,0.09756485458701948,0.2988764578327373,43.297248746141975,0.2696010562536052,4.857677226306769,0.17420738382184295,379.2982384079105,0.21904749747461663,80.81412503351868,0.4936065283944638,0.040087391099555864,0.2230739941062549
89,189,78.2414,19.1273,53,29.2412,0,123,118,12,135,17,0.95872,72.5166,0.0,0.0,7.46429,3.069,16.13485,0.0,0.0,122.0,35.08724,0.00242,0.51,6.091,-1.0,0.175081,86.24917000630977,79092.71447722227,63815.15064105075,3.210795233575342,0.5615850980392157,0.18687935418419765,0.11039926241402057,83.92773216686192,9.779465663580247,0.1444917802998775,0.0995181274521566,0.30094884847078673,43.16083140432099,0.27135869515918837,4.845409097912341,0.1769124237380131,379.10021795011613,0.21940374317088285,80.7752431625567,0.4958241544377011,0.04040417595470137,0.22422587372143238
90,190,78.1074,19.3131,53,27.2232,0,123,118,12,135,17,0.94562,72.43107,0.0,0.0,7.82143,3.035,16.41686,0.0,0.0,123.0,35.02939,0.00221,0.52,6.219,-1.0,0.173335,86.47591614530684,78434.218585556,62419.604032816795,3.506244740194994,0.5582141176470587,0.18651635339228265,0.11088272277621572,84.08910757367241,9.866078317901234,0.145402919791905,0.10157484505756395,0.30267248306514477,43.11788921591676,0.2728152897467025,4.883997200930137,0.17988847847288902,378.9180462372856,0.21989715183109976,80.80356470449294,0.4980417804809291,0.040751435928686464,0.22543057260443797
