,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blur,movement,tone,cubcol.0.3,cubrow.0.5,cubrow.1.0,saturation,noise,blockiness,cubcol.0.6,contrast,cubrow.0.3,uhdhdsim,cubcol.0.5,cubrow.0.6,color_fulness,cubcol.1.0,cubrow.0,staticness,fft,temporal,cubcol.0
45,345,66.0842,2.6235,31,3.33047,0,108,131,7,125,5,0.99081,59.29536,0.0,0.0,3.17857,3.941,2.08828,0.0,0.0,126.0,59.29955,0.00037,0.28,1.547,-1.0,7.955393,61134.495219868724,1.6376832561728396,0.8549090196078433,0.1010914021917816,0.14846360913741766,0.10406462792197102,32.826941030996814,0.2162128235320616,1.6776348045837641,0.22416556495459977,93.63257828074771,0.26600400013184117,89.35490158153792,0.22018945252953112,0.13196559506517405,161.24088379400916,0.0052947631482977795,0.10241226263142258,537.029217695547,70695.45631012126,2.0678411636751264,0.004865075205442351
46,346,66.019,2.81806,31,3.5073,0,108,131,7,125,5,0.99491,59.22868,0.0,0.0,3.46429,3.927,2.20682,0.0,0.0,126.0,59.26429,0.00039,0.28,1.493,-1.0,8.007537,60958.942602237585,1.6443383487654322,0.8529298039215687,0.1002066536357174,0.1483944741663947,0.10420080847561775,32.78471148455584,0.2079365304665445,1.6641731240610376,0.22415367700540478,91.14773844701683,0.26621066027259205,89.4027864392588,0.2201746129205383,0.13193836093618516,160.72990064831214,0.005281437898454321,0.10246292438798917,537.0559742657741,70619.24457945467,2.1065719735345074,0.004876434147577008
47,347,66.0385,3.12838,31,3.59924,0,108,131,7,125,5,0.9937,59.26204,0.0,0.0,3.35714,3.927,2.37982,0.0,0.0,125.0,59.26473,0.00038,0.28,1.481,-1.0,7.993192,61061.62953233942,1.6458815586419753,0.8496113725490197,0.09934883404344963,0.148339274760054,0.10395657641699517,32.710781521267364,0.20793653046654378,1.6844844227657243,0.22409648193018122,94.20269208963049,0.26616842860563045,89.37894739539315,0.2201690216048234,0.13193832576007883,160.64870069008006,0.005290316318957198,0.10247743187454264,537.1197942321612,70711.25413290276,2.1203214200641174,0.004885849616490625
48,348,65.986,3.41483,31,3.89782,0,108,131,7,125,5,0.9912,59.21857,0.0,0.0,2.92857,3.943,2.64847,0.0,0.0,126.0,59.26046,0.00039,0.28,1.498,0.45589,8.009928,60938.97008083184,1.6809895833333333,0.850109411764706,0.09848507179607315,0.14828531220441848,0.1041946487038958,32.719463018723474,0.21399519748883133,1.742175293000103,0.22403654351569083,94.21741350162921,0.2661143335808581,89.41237725868355,0.22011782052139892,0.13188939208804012,161.23204372942067,0.00528489229368744,0.1024789307734641,537.1764853607714,70707.26421729049,2.1499183892660008,0.004885055202447448
49,349,66.0257,3.5529,31,3.98004,0,108,131,7,125,5,0.99155,59.2621,0.0,0.0,2.92857,3.94,2.8963,0.0,0.0,125.0,59.30993,0.00046,0.28,1.399,-1.0,8.018323,61127.81305551833,1.7646604938271604,0.8509803921568629,0.09764024969818844,0.14826248289250224,0.10415521791715185,32.705562827027876,0.21177757144560808,1.7210059448647128,0.22399424012978783,94.04308362068993,0.2660567235722267,89.4074681389271,0.2201072697899759,0.1318622454015049,161.53657449668424,0.005293184426071618,0.10249739077948426,537.2681398588704,70888.1634077505,2.181458957116627,0.0048657134597292475
50,350,65.9787,3.73504,31,3.8616,0,108,131,7,125,5,0.98941,59.21054,0.0,0.0,3.96429,3.917,3.01535,0.0,0.0,126.0,59.27182,0.0004,0.28,1.478,-1.0,7.971964,60979.391531570924,1.9112172067901234,0.8500490196078433,0.09680355606464539,0.14824791058413436,0.10406801352193557,32.88079363034095,0.2117775714456058,1.8990097171280882,0.22393720728320937,94.00214198385267,0.26594617148465965,89.40259419853858,0.22009370812329784,0.1318690396546794,161.21672977499992,0.00528507385799235,0.10250900705927893,537.3356660854663,70877.45859275818,2.233337148167923,0.004878262113328971
51,351,65.9783,3.90654,31,3.94148,0,108,131,7,125,5,0.98887,59.22201,0.0,0.0,3.78571,3.923,3.17663,0.0,0.0,126.0,59.28564,0.00043,0.28,1.449,-1.0,7.998164,61028.15642158383,1.9969618055555556,0.8495439215686276,0.09599042764247812,0.14816585175016142,0.1040230292834886,32.730915776005496,0.21177757144559614,1.8422914775398822,0.22389211434218875,93.99516059408931,0.2658927681920862,89.37787923723333,0.22010792824080522,0.13185505409360784,161.24746956459487,0.005292932096925515,0.10249447600912576,537.4249435634424,70746.6988978508,2.2561850574309026,0.004878585525620517
52,352,65.9627,4.28121,31,4.17563,0,108,131,7,125,5,0.99186,59.21169,0.0,0.0,3.46429,3.905,3.32252,0.0,0.0,125.0,59.28644,0.00039,0.28,1.589,-1.0,8.022662,60969.34411258035,2.0592206790123457,0.8504823529411766,0.09540263294004529,0.14811592951213629,0.10396035648143323,32.946873229226945,0.20955994540237613,1.7889541032407157,0.22384767335483843,94.12361135889415,0.2657996294013183,89.38672824981873,0.22009808579148846,0.13188746738043497,161.2107830686652,0.005285233424794226,0.10250200464992003,537.483030673725,70853.11381611649,2.2577452283077695,0.004875823705222355
53,353,66.0212,4.65122,31,4.36054,0,108,131,7,125,5,0.98545,59.2743,0.0,0.0,3.39286,3.922,3.64866,0.0,0.0,126.0,59.30868,0.00044,0.28,1.379,-1.0,7.971272,61080.86167823388,2.0866608796296298,0.8504823529411766,0.09494292816591648,0.14805150839063574,0.1040127604192514,32.75970647364487,0.20793653046654606,1.8018671889438582,0.2238109982389679,93.69391584352002,0.26570485634483815,89.38292088545224,0.22009605144496944,0.13192257011274494,160.67336152702745,0.00528897610531892,0.10250167510378633,537.5784034442927,70798.4705621766,2.260151069621296,0.004874868667338407
54,354,65.9722,5.1151,31,4.45961,0,108,131,7,125,5,0.98729,59.22886,0.0,0.0,3.53571,3.905,3.96958,0.0,0.0,125.0,59.27487,0.00037,0.28,1.497,-1.0,8.012568,60784.986558333294,2.0749421296296298,0.8504376470588236,0.09467378146051532,0.1480301792120188,0.10409715055141242,32.84961144718123,0.20793653046654725,1.6816725402254074,0.22377729418171555,93.62990472511925,0.2656123731070191,89.40323879115991,0.22010479136805808,0.13198646408900452,160.43075170907247,0.00527501886668877,0.10251297814766198,537.6566403035852,70703.37960074788,2.291612127577727,0.004857711595378348
55,355,65.9755,5.22824,31,4.5631,0,108,131,7,125,5,0.99285,59.23011,0.0,0.0,3.03571,3.901,4.37012,0.0,0.0,126.0,59.24447,0.00042,0.28,1.456,-1.0,8.020174,60896.23798959763,2.1489679783950617,0.8481223529411764,0.09465841921769581,0.14798788276377065,0.10406042808789158,32.79947313850309,0.21177757144560483,1.8694148892143834,0.2237300682565207,91.35855399051376,0.2655630138560453,89.37781400640672,0.22008690509795395,0.13200174777490314,160.82562936487363,0.005273393746667278,0.10251328068012819,537.7468502250294,70851.32366556158,2.3797934286650353,0.004867466988726879
56,356,65.9169,5.24266,31,4.86484,0,108,131,7,125,5,0.98487,59.18269,0.0,0.0,3.46429,3.899,4.46816,0.0,0.0,125.0,59.24369,0.00042,0.29,1.511,0.46091,8.055711,60552.47574453882,2.0543981481481484,0.8509874509803923,0.09499941531754798,0.1479900403877866,0.10401918027400363,33.051160835925444,0.20793653046654362,2.0576953734585723,0.22367855699647943,91.18752077174946,0.2654692673642985,89.4055671103758,0.22007420083224788,0.13202178699312309,161.76686822791527,0.005268661041385367,0.10251128799821622,537.8084555173674,70634.02177054636,2.431535120067867,0.004860543059605052
57,357,65.8374,5.3235,31,4.88083,0,108,131,7,125,5,0.98004,59.10783,0.0,0.0,3.89286,3.917,4.47556,0.0,0.0,126.0,59.20333,0.00041,0.28,1.478,-1.0,8.053364,60344.40716237232,1.896894290123457,0.847349411764706,0.09548222423223818,0.1479626099842397,0.10368606625939253,33.020216011706694,0.20955994540237624,1.9675738708341028,0.22362097580246135,92.58275930488372,0.2654256198884331,89.41625582826563,0.22006571118363671,0.13204757635756692,161.2612705545892,0.005271949824616367,0.10249076552385565,537.8931982403723,70583.98814533878,2.4606675724817797,0.004854333387543718
58,358,65.7522,5.16127,31,4.71934,0,108,131,7,125,5,0.9831,59.02478,0.0,0.0,3.32143,3.926,4.54946,0.0,0.0,126.0,59.13602,0.00041,0.28,1.481,-1.0,8.083736,60189.59712552779,1.767698688271605,0.8487780392156864,0.09586570133403959,0.14797198575905296,0.10348826932199189,33.083657535505886,0.20793653046654328,1.689412426899307,0.22358036061055203,91.09165334229212,0.2653451120735633,89.41466405867602,0.22010580977848007,0.13205313073231695,161.56453649938194,0.005278700560551352,0.1024846885859492,537.9520040195628,70486.90588263766,2.434435692558689,0.004852015482716413
59,359,65.8314,4.82425,31,4.92443,0,108,131,7,125,5,0.98566,59.10939,0.0,0.0,3.57143,3.918,4.40768,0.0,0.0,125.0,59.10866,0.00045,0.28,1.411,-1.0,8.057169,60384.40668784515,1.6989776234567902,0.8493435294117648,0.0963545918804786,0.14794187718082108,0.10333418625370606,33.171171211902006,0.20793653046654514,2.0551542285374356,0.22350088847385635,92.35768991424858,0.26530627027997106,89.37825483655367,0.2201050350213372,0.13207300353996654,161.84347962022053,0.005275180586338585,0.10248085526034426,538.0111501204649,70521.9672023377,2.4158773056312683,0.00485639175806081
60,360,65.8233,4.62516,31,4.4732,0,108,131,7,125,5,0.98497,59.09039,0.0,0.0,3.89286,3.909,4.11915,0.0,0.0,125.0,59.0517,0.00038,0.28,1.522,-1.0,8.152219,60330.2694309326,1.7230420524691359,0.8504517647058825,0.09672227925198285,0.14801237200563816,0.10306664908747105,33.1709127543885,0.20793653046654517,1.849340986393564,0.2234103084049081,94.40116877327151,0.265399852893209,89.39246772241397,0.220099692038092,0.13215895975826908,161.56573932366445,0.0052895665664240915,0.10251264404375791,538.0586480427729,70576.85775641499,2.3810080088849945,0.004851255627679081
61,361,65.8599,4.58709,31,4.48603,0,108,131,7,125,5,0.98423,59.11951,0.0,0.0,3.42857,3.912,3.94174,0.0,0.0,126.0,59.04582,0.00045,0.28,1.44,-1.0,8.136216,60338.161637716934,1.7075617283950617,0.8479596078431373,0.09686940784076012,0.14805721503059643,0.10296600457436378,33.10289698471258,0.20793653046654229,1.7981007161821358,0.2233124924960212,91.84369708014572,0.26550762218253904,89.3773824887449,0.22009261914123923,0.13224939029483096,161.60033386403558,0.005296116038537728,0.10252108734969732,538.0946046894593,70605.2038727817,2.3656592564969694,0.004855691410227823
62,362,65.8422,4.44519,31,4.20493,0,108,131,7,125,5,0.98434,59.09199,0.0,0.0,3.39286,3.885,3.9133,0.0,0.0,126.0,59.02003,0.00032,0.29,1.418,-1.0,8.165749,60314.874853383364,1.6329571759259258,0.8479596078431373,0.09709690238962039,0.14806597862470625,0.10268460133817157,33.08587137858073,0.20793653046654148,1.7437420792690563,0.22318820119176627,91.47290036974519,0.2656129186471286,89.3806542461451,0.2200736893522634,0.13233012482912396,160.47125390238688,0.005292914223090989,0.10255610089605817,538.1065222414899,70569.81395168975,2.3640110527361853,0.00486926680050915
63,363,65.7304,4.2768,31,4.42661,0,108,131,7,125,5,0.99236,58.98238,0.0,0.0,3.03571,3.91,3.7875,0.0,0.0,126.0,59.06535,0.00047,0.28,1.39,-1.0,8.135187,60185.67403336021,1.5593653549382716,0.8470509803921569,0.0970039640895596,0.14806850220152762,0.10272865948965183,33.137484138394576,0.20793653046654248,2.1539978522532595,0.22313881355641912,88.79635289197147,0.26571265256991483,89.3756253562219,0.22005247477568873,0.1324577591265681,161.44683866758857,0.005299157432782196,0.10260004209572399,538.1266975482904,70534.50982017204,2.331594610944182,0.004858019398072177
64,364,65.6858,4.12519,31,4.00703,0,107,131,7,125,5,0.99298,58.94879,0.0,0.0,3.28571,3.913,3.64527,0.0,0.0,125.0,59.07453,0.00037,0.28,1.337,0.46116,8.151914,60139.53309747889,1.5074266975308641,0.8491054901960785,0.09740235151276376,0.1480728271293566,0.10265062505825889,33.15743754822531,0.2079365304665446,1.9136368803890658,0.22300217921241028,91.10548470164312,0.26577511397310527,89.41084656500954,0.22008191887052436,0.13263429679738156,161.15129512505405,0.005299403747934261,0.10259407512809617,538.1283875541196,70641.45937673684,2.2832122388363323,0.004851284377059666
65,365,65.6869,4.18923,31,3.66582,0,107,131,7,125,5,0.99756,58.91709,0.0,0.0,3.42857,3.894,3.51115,0.0,0.0,126.0,59.12486,0.00032,0.28,1.424,-1.0,8.162894,60023.419073189856,1.4918981481481481,0.8504517647058825,0.09754245195505036,0.14807501317281502,0.10259260945425167,33.17440080054012,0.2079365304665414,2.099439776810447,0.22291555329928006,92.38948856530786,0.2658265906432571,89.42361127124326,0.22010336378754874,0.1327846126028263,161.34576666492478,0.005296985705716387,0.10260597467186622,538.1416165164342,70474.46664802404,2.222780348024933,0.004839887452542115
66,366,65.6276,4.27189,31,3.97723,0,107,131,7,125,5,0.99505,58.8615,0.0,0.0,3.42857,3.884,3.57115,0.0,0.0,125.0,59.11972,0.00035,0.28,1.376,-1.0,8.166963,59930.710791772384,1.5232445987654322,0.8521262745098039,0.09734284324189055,0.14816050080137583,0.10225951336028764,33.10941757390529,0.20793653046654206,2.421440498518383,0.2228053608733542,94.41267923489326,0.2657996801845469,89.42501851725453,0.22009058222505923,0.13291113139585334,161.186465900351,0.005286163762676345,0.10260788565335188,538.1542026381114,70503.79756356537,2.2245165745580633,0.004840954220982798
67,367,65.6285,4.37524,31,4.17083,0,107,131,7,125,5,0.99444,58.85322,0.0,0.0,3.03571,3.883,3.64,0.0,0.0,126.0,59.13395,0.00039,0.28,1.425,-1.0,8.129476,59972.045795757374,1.4930073302469136,0.8521262745098039,0.09720403732971146,0.14816289029306495,0.10184620157557288,33.05652571313175,0.20187786344425138,2.033618263562813,0.22268727504611022,93.74756670990165,0.2657584983062823,89.42773708895807,0.22011111762123112,0.13305947223604436,160.68140788298604,0.0052888990107880715,0.10264548554357489,538.1654453136831,70603.85218427921,2.2149062152111703,0.004853976761712277
68,368,65.6235,4.32512,31,4.2357,0,107,131,7,125,5,0.99093,58.851,0.0,0.0,3.21429,3.89,3.73641,0.0,0.0,125.0,59.13073,0.00034,0.28,1.366,-1.0,8.142562,60045.98218892097,1.548418209876543,0.8524239215686276,0.09689929377644173,0.1481472860499964,0.10132075915553194,33.17102107295283,0.20793653046654179,1.9663759377300887,0.2226403958530641,94.24333009588892,0.2657052086266411,89.41661111379801,0.2201166957672098,0.13319418084040632,161.283826543419,0.005292367948725839,0.10271031046736666,538.1633266570901,70536.50150869651,2.2439795711734147,0.004835762938430817
69,369,65.6791,4.25234,31,4.39954,0,107,131,7,125,5,0.99287,58.88378,0.0,0.0,3.17857,3.862,3.6844,0.0,0.0,126.0,59.13376,0.00035,0.28,1.507,-1.0,8.104207,60156.27304770377,1.5752314814814814,0.8521262745098039,0.09669458796059104,0.14815678222018916,0.10090265418651834,33.15823100525656,0.20409548948748,1.8979630212363348,0.22255831611245092,93.74505699126888,0.2656327241391968,89.41389013001532,0.2201229620216771,0.13331420764291413,160.82963721049953,0.005288803090121537,0.10272623355424228,538.1747904528894,70596.27654871941,2.2091091695625336,0.004847553497935781
70,370,65.7051,4.07573,31,4.42045,0,107,131,7,125,5,0.98764,58.89897,0.0,0.0,2.75,3.875,3.63592,0.0,0.0,125.0,59.11758,0.00035,0.28,1.528,-1.0,8.205833,60262.45809582193,1.6225405092592593,0.8526917647058824,0.09651562338374271,0.1481758738450442,0.1008582305216155,33.166340580692996,0.2040954894874738,1.8925077560161931,0.22253150215541942,93.76873831833974,0.2655408468043152,89.3979564968815,0.22007763814583717,0.13342271647733525,161.75172421312922,0.00530353684464983,0.10275924505697209,538.1680714883083,70726.78013986342,2.179076890131919,0.0048654918990813
71,371,65.7027,3.70378,30,4.12949,0,107,131,7,125,5,0.98661,58.89497,0.0,0.0,3.35714,3.856,3.47142,0.0,0.0,126.0,59.13767,0.00038,0.28,1.471,-1.0,8.055921,60314.38464730272,1.6851851851851851,0.8526917647058824,0.09646363009108805,0.14814304642891987,0.10104176408763114,33.131536413122106,0.20793653046654179,2.164359980908152,0.2225030232157691,90.41342879445938,0.26549192996896015,89.40606674913896,0.22006279178435098,0.1335863331914013,161.37136071335587,0.005289597548944339,0.10278856225767932,538.1633751807702,70787.51794069888,2.125772410151984,0.004843929515198651
72,372,65.6525,3.47136,30,3.62544,0,107,131,7,125,5,0.98904,58.84048,0.0,0.0,3.39286,3.886,3.16063,0.0,0.0,126.0,59.11914,0.00037,0.29,1.398,0.4582,8.107597,60205.646679936246,1.6846547067901234,0.8535627450980392,0.09632447975744478,0.1481829999464544,0.10128199039341954,33.063383125964506,0.20571890442330307,2.186188157201518,0.2224638022568659,93.84626309168895,0.26538779363595794,89.38026584644987,0.22005442604248512,0.13370458877513414,161.46361026619834,0.005280835724200168,0.10279678387208474,538.1392026869725,70756.04845548786,2.085543811876208,0.004830898086532331
73,373,65.6999,3.31098,30,3.47328,0,107,131,7,125,5,0.98539,58.87531,0.0,0.0,3.32143,3.863,2.94714,0.0,0.0,126.0,59.13902,0.00037,0.28,1.432,-1.0,8.030179,60375.33294731477,1.7095389660493827,0.8532721568627452,0.09616575059365014,0.14819620591485363,0.10129902803329807,33.03923110020013,0.2079365304665418,2.103434778992751,0.22242861436213773,94.19728646050567,0.2653060102517644,89.3726601204886,0.2200066819365604,0.13391716294836659,161.89383542778853,0.005262710781004851,0.1028024134864491,538.115912105642,70742.75750949932,2.0498427324122837,0.004853790057176834
74,374,65.6141,3.18332,30,3.4143,0,107,131,7,125,5,0.98518,58.80131,0.0,0.0,3.28571,3.87,2.81186,0.0,0.0,126.0,59.10026,0.0003,0.29,1.358,-1.0,7.994301,60181.36867007271,1.6842689043209877,0.8532721568627452,0.09595087963763595,0.1481187344714525,0.1013265952823124,32.92490000783661,0.20793653046654156,2.0378626654459393,0.2223993656776731,94.21693594236567,0.2652616921163579,89.39382974066771,0.2199436672478701,0.1339771275210717,161.0660841221747,0.0052679808481396724,0.10278863448340879,538.0804132142645,70617.057433176,2.0131537211779413,0.004846816288064405
75,375,65.6666,3.05102,30,3.36378,0,107,131,7,125,5,0.98846,58.82552,0.0,0.0,3.35714,3.862,2.69498,0.0,0.0,126.0,59.19107,0.00039,0.29,1.556,-1.0,8.062565,60363.900289306,1.6905864197530864,0.8547086274509805,0.0957556959100724,0.14806738378836745,0.10149776503505417,32.89642371660398,0.20350127838008392,2.0172249197100824,0.222345776792769,94.14072011283866,0.2651041508318261,89.41295199633353,0.21992637040253277,0.13416957748125022,160.76149288265464,0.0052662255345000955,0.10279969305272599,538.0456898527138,70759.31871321933,1.9837771591410236,0.004835624796394464
76,376,65.6013,2.95091,30,3.47982,0,106,131,7,125,5,0.99149,58.77752,0.0,0.0,3.75,3.861,2.58607,0.0,0.0,126.0,59.17413,0.00038,0.28,1.46,-1.0,8.048148,60228.92940117348,1.678144290123457,0.8542988235294118,0.09554150999531748,0.14799678867770258,0.10179951584964564,32.85802337269724,0.20409548948747724,2.2962377436568344,0.22231625632833543,94.24217201846695,0.26496291413453477,89.41705046090938,0.21991866992103243,0.13434725868786385,161.3727186962635,0.005255620390590215,0.10283806125485802,537.993287343614,70672.42080797971,1.9674692499466406,0.0048150256751478444
77,377,65.5933,2.8076,30,3.77367,0,106,131,7,125,5,0.98209,58.76077,0.0,0.0,3.35714,3.871,2.49568,0.0,0.0,125.0,59.24534,0.00038,0.28,1.472,-1.0,8.068583,60320.70629626201,1.6489197530864197,0.8560407843137257,0.09531686231174819,0.1479491530624299,0.10192605671355169,32.873198897750285,0.2040954894874791,2.1741212566356554,0.22228102938902608,93.88556885167895,0.2647751743769181,89.41177534056693,0.2198887406969613,0.1345032441316349,161.49967139598098,0.005258308845814338,0.10285630235618248,537.9447399600227,70612.91722627312,1.9697614408209072,0.004834757033836311
78,378,65.574,2.99176,30,3.46255,0,106,131,7,125,5,0.97674,58.7468,0.0,0.0,3.17857,3.86,2.36785,0.0,0.0,125.0,59.21607,0.00039,0.29,1.505,-1.0,7.988654,60360.73696757879,1.5964506172839505,0.8560407843137257,0.09513762936854767,0.14792183146482848,0.10174651357784548,32.852577492042826,0.2040954894874807,2.199276450697426,0.22229885545991945,93.49506730472729,0.26452022889847177,89.41038964751604,0.21984916075883207,0.13465834128720264,161.765775538316,0.0052593210178976495,0.10287917893272473,537.8813280106708,70795.12382964777,1.9738369188856426,0.004827606120877247
79,379,65.5543,3.03765,30,3.46825,0,106,131,7,125,5,0.97989,58.7222,0.0,0.0,3.39286,3.864,2.5295,0.0,0.0,126.0,59.19677,0.00039,0.28,1.449,-1.0,7.991073,60358.06060169086,1.5905671296296295,0.8538454901960785,0.09504276365943899,0.14789217798618892,0.10162132260254661,32.81715788664641,0.207936530466541,1.9200464095962269,0.22224241147685544,94.17428717947995,0.26433255467114997,89.38655710731553,0.21984944338776294,0.1347759616965493,161.85961758151706,0.005240729784349175,0.10285226046621877,537.8339598337851,70637.71504182175,2.023029543518981,0.004809978412936584
80,380,65.4733,3.19292,30,3.61127,0,106,131,7,125,5,0.99063,58.64986,0.0,0.0,3.03571,3.865,2.5697,0.0,0.0,125.0,59.15498,0.00043,0.28,1.475,0.46052,7.946446,60124.66885030479,1.5965470679012346,0.8534595294117644,0.09496848821900228,0.14784951121044695,0.10136020244375726,32.85393213342737,0.20793653046654093,2.0562561490110927,0.2222638904582141,94.16208718470945,0.26417252109342404,89.42679585817001,0.21986040131717316,0.1348987418634362,161.53630725225594,0.005269722837916357,0.1028328963465636,537.7726202401407,70562.3811481951,2.030416851927848,0.0048206618044554965
81,381,65.4273,3.06275,30,3.91005,0,106,131,7,125,5,0.99052,58.59942,0.0,0.0,3.32143,3.852,2.70551,0.0,0.0,125.0,59.13796,0.00038,0.28,1.47,-1.0,7.999053,60025.30119405026,1.5832851080246915,0.8529525490196079,0.09493792626423717,0.14775756132003015,0.10111887133393425,32.72122173544801,0.20409548948748057,1.8570977923460228,0.22223817721744982,94.14563959908867,0.26405492424979826,89.4329276159907,0.21980415178121143,0.13496608216960976,161.15756313917814,0.005269106168373892,0.10285732946198371,537.7235316862884,70531.56920959117,2.0447863306754774,0.004816828250139372
82,382,65.4125,2.85681,30,3.75727,0,106,131,7,125,5,0.98659,58.58469,0.0,0.0,4.25,3.848,2.5937,0.0,0.0,126.0,59.14097,0.00039,0.28,1.402,-1.0,7.974236,60063.84873991846,1.5653452932098766,0.8535627450980392,0.09473031278233997,0.14768579573870336,0.10087771121585459,32.71753702045959,0.20793653046653993,1.8676640496159698,0.22225928098473743,93.11108327361676,0.2638796800577431,89.42329425101151,0.2197996661093175,0.1350456535215374,162.356102368873,0.0052716339013684655,0.10285236356757947,537.6647801694771,70552.96552823755,2.0519816904701393,0.004826079604090089
83,383,65.4999,2.53044,30,3.48162,0,106,131,7,125,5,0.9814,58.66171,0.0,0.0,3.89286,3.865,2.4118,0.0,0.0,126.0,59.21354,0.00039,0.28,1.442,-1.0,7.978972,60278.672732733576,1.5127314814814814,0.8546952941176471,0.09451444945298533,0.14756246566331205,0.10067452212328298,32.748803974669656,0.20793653046654118,1.9097238636598501,0.22222333560883256,94.18128649439704,0.26382082265160534,89.4004675111902,0.21981887673463693,0.13511188663583854,161.48410809906488,0.0052607146530192295,0.10280149907148298,537.6196258116246,70821.63547926926,2.038082959598495,0.004846638221235122
84,384,65.4365,2.57454,30,3.61841,0,106,131,7,125,5,0.98402,58.5929,0.0,0.0,3.71429,3.858,2.13023,0.0,0.0,126.0,59.1949,0.00042,0.28,1.437,-1.0,7.883487,60168.699061880485,1.4573688271604939,0.8540756862745099,0.09420907807185225,0.14750726235957543,0.1005788715425861,32.69218218768085,0.20793653046654145,1.7693622029210994,0.2222678258594517,94.1899937666852,0.2637170259557751,89.41700729111119,0.2198046137625282,0.13514499073191966,161.9420215333389,0.005273421071736312,0.10281493026307863,537.5636277538533,70541.10123267362,2.036251755728098,0.00485954579063189
85,385,65.4415,2.58033,30,3.72554,0,106,131,7,125,5,0.98289,58.59126,0.0,0.0,3.32143,3.861,2.16454,0.0,0.0,125.0,59.24108,0.00033,0.29,1.542,-1.0,7.907391,60289.9147663272,1.3974729938271604,0.8551698039215687,0.09378731456600883,0.14747614120193545,0.10057667145608673,32.73761758686584,0.2079365304665398,1.873802665665733,0.22224910873726586,94.19229291685836,0.2636298771746147,89.41217539840885,0.21978386298966676,0.13515461004910345,161.85346397718484,0.00527348213110614,0.10279381879398342,537.5156167254954,70573.42295209532,2.0837535070116955,0.004855385168643002
86,386,65.4032,2.61884,30,3.50746,0,106,131,7,125,5,0.97994,58.54372,0.0,0.0,3.10714,3.899,2.17367,0.0,0.0,125.0,59.21838,0.00039,0.28,1.469,-1.0,7.98384,60225.8909738017,1.3645833333333333,0.8543215686274511,0.09354204624665481,0.14737971086710291,0.10055701490983163,32.67998966169946,0.20793653046654126,2.0097092887514707,0.22227003015859384,94.11497224530328,0.2635076160761778,89.42139398046264,0.21978799658730433,0.1351577607448079,162.02207500632562,0.005269006805588785,0.10279767379713307,537.4584470433839,70631.92560821278,2.089268474795344,0.004868886415690911
87,387,65.4139,2.6388,30,3.6034,0,106,131,7,125,5,0.98811,58.55446,0.0,0.0,3.89286,3.864,2.2017,0.0,0.0,126.0,59.23291,0.00039,0.28,1.471,-1.0,7.891875,60309.18914925594,1.2944637345679013,0.8549019607843138,0.09328495665304004,0.14732947948380207,0.10050435681313427,32.66600488733362,0.20793653046653868,1.8221740432255997,0.22221276083866331,93.63230469267604,0.2634010192776054,89.42214245457228,0.2197895861555689,0.13516033530783114,161.75168345061695,0.005270316294437078,0.10280764199754625,537.3989820592079,70595.40135125685,2.0892892873128526,0.004847052855701827
88,388,65.3411,2.6984,30,3.15686,0,106,131,7,125,5,0.97999,58.47048,0.0,0.0,3.32143,3.925,2.22777,0.0,0.0,126.0,59.23828,0.00037,0.28,1.391,0.44946,7.920608,60244.52949836625,1.1951195987654322,0.8557501960784315,0.09290790714775002,0.14726484334858722,0.10053338131791568,32.74111486364294,0.20793653046653673,1.8224031075368445,0.22221696048147171,93.51041348488086,0.2633113429289353,89.44691809482934,0.2197706043104076,0.13511948269615384,162.20071685887504,0.005268642273504601,0.10284390420818838,537.3321600305958,70621.01564459868,2.110415866878573,0.004863848424121024
89,389,65.3052,2.57937,30,3.30221,0,106,131,7,125,5,0.98112,58.43587,0.0,0.0,3.89286,3.901,2.27121,0.0,0.0,126.0,59.25529,0.00031,0.29,1.464,-1.0,7.897166,60244.076205096804,1.1237943672839505,0.8554298039215688,0.09267275296975382,0.1471775846038815,0.1006267103286707,32.717617458767364,0.20793653046654023,1.9389682224313602,0.2221565654724572,93.97308977033586,0.2632439166449676,89.46070158124351,0.21977652675738854,0.13507913722253712,161.75569250229293,0.005289531173007077,0.10284512075026438,537.2670233699387,70604.4241625851,2.1356490388473546,0.004868375912068685
90,390,65.2642,2.57058,30,3.32805,0,106,131,7,125,5,0.98224,58.39549,0.0,0.0,3.32143,3.917,2.17128,0.0,0.0,126.0,59.23651,0.00037,0.28,1.437,-1.0,7.909175,60110.82610530255,1.0561824845679013,0.8551698039215687,0.09254841851704475,0.14716014373416492,0.10044948399541041,32.73105122130594,0.20409548948747847,1.8368679283931246,0.22215790055151247,94.06529620351087,0.2632400297622954,89.46201482797349,0.21979128941540504,0.13505993156657872,161.71084193887222,0.005269077194185854,0.10283450633149711,537.1879860845036,70497.00143995244,2.086823812085051,0.004871737057560828
