,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.3,blur,blockiness,color_fulness,cubcol.0.6,cubrow.0.6,cubcol.0.5,noise,cubcol.0,staticness,uhdhdsim,cubrow.1.0,cubrow.0.5,cubcol.0.3,cubcol.1.0,saturation,cubrow.0,contrast,temporal,tone,movement,fft
45,545,46.8443,1.88482,21,2.82653,0,116,133,5,125,5,0.98474,41.93575,0.0,0.0,2.60714,5.113,1.66936,0.0,0.0,128.0,54.3032,0.00019,0.29,0.93,-1.0,9.550104,0.2117937967591863,21240.28692905943,2.1505012901733167,162.01328213391872,0.1527229263101373,0.1284914452490857,0.12470670872044434,0.19138394433549322,0.0059527463949145655,610.1560797352514,92.46191430302017,0.12890480974288585,0.2509819719972831,0.03505490344953729,0.0057798617465391125,33.79020464861834,0.10123582856044021,84.83668071822468,1.7620098806319007,0.7585580392156863,0.3019868827160494,66826.39218167277
46,546,46.9131,1.82224,21,2.84093,0,116,133,5,125,5,0.98014,41.99213,0.0,0.0,2.32143,5.177,1.55995,0.0,0.0,128.0,54.30831,0.00019,0.29,0.943,-1.0,9.703685,0.2116061460690606,21355.335483070172,2.094082101604319,161.58215730214482,0.15268184419143135,0.12846646235066098,0.12513128436433246,0.19138394433549258,0.0059453947245354175,610.0812709970236,92.45497313744521,0.12872603063466798,0.2509974947575975,0.034717530641213606,0.005775746854715907,33.8014121349947,0.10122359059855005,89.05831209470588,1.7017928469801846,0.7588043137254903,0.3451485339506173,66839.2603560255
47,547,46.9706,1.885,22,2.90155,0,116,133,5,125,5,0.98099,42.04671,0.0,0.0,1.89286,5.138,1.5055,0.0,0.0,128.0,54.32016,0.00017,0.29,0.918,-1.0,9.634497,0.2114628756619139,21362.53631354876,2.0648756860620305,161.65050030306747,0.15265643315322977,0.12839599308036087,0.12547959236799955,0.19138394433549263,0.00593764776899078,610.0246390085435,92.43051195742383,0.12853303871046567,0.250986651726716,0.03439211502646444,0.005764958959337878,33.83576456705729,0.10120502803727306,85.04014647886478,1.6949906621888533,0.7591098039215687,0.38416280864197533,66872.93269288781
48,548,46.9993,1.92625,22,2.76754,0,116,133,5,125,5,0.982,42.07199,0.0,0.0,2.71429,5.064,1.56232,0.0,0.0,128.0,54.3073,0.00019,0.29,1.034,0.5054,9.628503,0.21129917802889023,21451.04324805465,1.9593073539266321,161.61262327374385,0.15266030077303594,0.12827017711040614,0.12562921077856135,0.1913839443354942,0.005941560939565039,609.9403704859725,92.40429634821105,0.1283051542743609,0.2509970235508783,0.0340778820306355,0.005787178569204807,33.87318062487943,0.10116680731515638,85.07517151814847,1.7171351373697155,0.7587823529411766,0.4201388888888889,66933.86722129623
49,549,47.0502,1.87189,22,2.70901,0,116,133,5,125,5,0.98991,42.11643,0.0,0.0,2.35714,5.053,1.59305,0.0,0.0,128.0,54.33582,0.00019,0.29,0.929,-1.0,9.658174,0.2111860127369381,21467.14185162299,2.0147183774203112,161.44552944374848,0.1526747822758815,0.12822169193869573,0.1255135632192111,0.19138394433549247,0.005923748201074494,609.8839091161427,92.41098344315947,0.128096014648301,0.2510222458051786,0.03377448511214184,0.0057630323971705946,33.88243498625579,0.10117753158522626,92.36508445856319,1.7602091885917652,0.7596454901960785,0.46889467592592593,66807.22122664693
50,550,47.1234,1.84736,22,2.79665,0,116,133,5,125,5,0.99059,42.17724,0.0,0.0,2.42857,5.007,1.54653,0.0,0.0,128.0,54.30729,0.00023,0.3,0.923,-1.0,9.6277,0.21106726106893942,21549.461890265186,2.267198703820832,161.55898601012916,0.15267207952324752,0.12827051303073256,0.12563412470705243,0.1913839443354933,0.005925038292040756,609.8051488507516,92.40855413553837,0.12793802617859718,0.25106891154919797,0.03347711850032928,0.00578199676092186,33.83770111460744,0.10118507701090944,88.8906684179366,1.7561252848092879,0.7591176470588236,0.5167824074074074,66864.98949569555
51,551,47.1309,2.00569,22,2.7079,0,116,133,5,125,5,0.99801,42.18426,0.0,0.0,2.28571,5.067,1.52458,0.0,0.0,128.0,54.3264,0.00018,0.29,0.961,-1.0,9.650909,0.21101487897467128,21587.676042669213,2.161806896035657,161.49612639864725,0.15270625690312703,0.12831291909911238,0.12573633356178418,0.19138394433549255,0.005918239895071398,609.7516649717752,92.40993348185538,0.12779255112010643,0.2510783920678389,0.03319084129929941,0.005781595245102054,33.953527003158754,0.10117767301624772,88.55038512175204,1.7661980000878734,0.7591098039215687,0.5523244598765432,66909.7647727608
52,552,47.1054,2.05681,22,2.92413,0,116,133,5,125,5,0.99595,42.15759,0.0,0.0,2.28571,5.017,1.66729,0.0,0.0,128.0,54.29942,0.00025,0.3,0.946,-1.0,9.651998,0.21098803030729088,21563.64002508251,2.2296656991331725,161.55441557001095,0.1526957756703467,0.1283010784539693,0.12576392633384775,0.19138394433549177,0.005917043523937117,609.6715789191094,92.42875412691853,0.1276067492763836,0.2510960027632576,0.0329143183941925,0.005789951676467114,33.84549308117525,0.10117734437421974,91.91732025958643,1.8229843902763836,0.7591176470588236,0.5643807870370371,66846.04601590603
53,553,47.1144,1.94218,22,2.88249,0,116,133,5,125,5,0.99439,42.1701,0.0,0.0,2.32143,5.007,1.71033,0.0,0.0,128.0,54.31388,0.00019,0.29,0.945,-1.0,9.570324,0.2109341732477361,21611.913114454484,2.2685005982163604,161.70645502035325,0.15271225997796245,0.12829784004024666,0.12557142888456285,0.19138394433549247,0.00592570277826167,609.62018879872,92.39620726488994,0.12741405989125718,0.2510930658755202,0.03264291772745516,0.005794011454232457,33.896449901439524,0.10118418081205399,91.3668756670956,1.8385171521990327,0.7591176470588236,0.53515625,66888.72768443634
54,554,47.0364,1.81302,22,2.76757,0,116,133,5,125,5,0.99162,42.09871,0.0,0.0,2.32143,5.042,1.60978,0.0,0.0,128.0,54.28766,0.00023,0.29,0.945,-1.0,9.691411,0.2109037799124308,21532.218587739822,2.164535828391775,161.80542747558,0.15268292782271983,0.12823415339203922,0.1253646902321572,0.19138394433549102,0.005911616261652058,609.5380572487933,92.37748088743466,0.1272530484507114,0.25113868881633905,0.03237638940380526,0.005799999813205721,33.85487346884645,0.10119402187865531,91.21033571633617,1.8119441374821597,0.7596454901960785,0.5124903549382716,66882.44368421387
55,555,47.0803,1.65202,22,2.80054,0,116,133,5,125,5,0.99475,42.13878,0.0,0.0,2.25,5.004,1.49005,0.0,0.0,128.0,54.30815,0.00019,0.3,0.91,-1.0,9.686617,0.21088180129547404,21572.94379106183,2.1744979252787577,161.64282162935524,0.15267816496592157,0.12817549796099403,0.1253022635913502,0.1913839443354914,0.005901850990014297,609.4762882948689,92.36508754590216,0.12710101567864754,0.25115105943208516,0.032124427418731095,0.005783025814621203,33.926168182749805,0.1012040839134183,91.71397463228956,1.769610552773591,0.759543137254902,0.5056423611111112,66898.22283743661
56,556,47.031,1.69148,22,2.65812,0,115,133,5,125,5,0.99896,42.09187,0.0,0.0,2.28571,4.995,1.34853,0.0,0.0,128.0,54.26255,0.00022,0.3,0.91,0.51479,9.72477,0.210829266876139,21498.07045772939,2.1069874375042565,161.81647689239858,0.1526870420401382,0.12818039644525472,0.12528998820127626,0.19138394433549244,0.005913440211498786,609.4018540233994,92.36497120137642,0.12698192576152365,0.2511699184614052,0.031876402744676305,0.005781655014827191,33.84456455560378,0.10119528667568138,90.66960699284724,1.7240507486139427,0.7594152941176471,0.5226658950617284,66879.23956913031
57,557,47.0396,1.66,22,2.69466,0,116,133,5,125,5,0.99818,42.10174,0.0,0.0,2.35714,5.011,1.38404,0.0,0.0,128.0,54.28766,0.00022,0.29,0.933,-1.0,9.498799,0.21080454842851518,21525.264381358553,2.190251810993333,161.84603090624645,0.15270692622179358,0.12824279519327927,0.1254571506113994,0.19138394433549344,0.0059072276769584955,609.3414076709702,92.39104065062219,0.12685150564573083,0.2511840278561322,0.03163965675055742,0.005776483760023124,33.83769772376543,0.10119132089773179,88.78040698961071,1.7317429305976384,0.7591545098039216,0.5670331790123457,66849.42812979574
58,558,47.0562,1.43494,22,2.81852,0,115,133,5,125,5,1.00445,42.1134,0.0,0.0,2.32143,4.991,1.35449,0.0,0.0,128.0,54.26181,0.00015,0.29,0.978,-1.0,9.651213,0.21082694883158953,21572.110230246915,2.2062550203111404,161.8727533303149,0.15273940260940783,0.12829013950852558,0.12556964841366905,0.1913839443354928,0.005908409185520747,609.2586476832112,92.3576086930562,0.12672797825382445,0.25119048036112746,0.031408080836600336,0.005780637602333595,33.766632456838344,0.1012163524727667,88.44517710080291,1.7296903026127755,0.7593478431372549,0.6097608024691358,66806.2681262067
59,559,47.1014,1.27933,22,2.69804,0,116,133,5,125,5,1.0038,42.14893,0.0,0.0,2.60714,5.021,1.14944,0.0,0.0,128.0,54.27324,0.00021,0.29,0.972,-1.0,9.710048,0.210824408032383,21608.736845292708,2.1288381243378036,162.08949319851578,0.1527498567859617,0.12829571509513882,0.12561305129931527,0.19138394433549302,0.00591206378947067,609.1922657894709,92.35233534834111,0.12660120992393953,0.25119372850577837,0.031184138377120876,0.005768505666635721,33.7976597915461,0.10120832179158645,90.772889623607,1.6421139994975011,0.7596454901960785,0.6100983796296297,66896.76252170959
60,560,47.0731,1.35951,22,2.52612,0,115,133,5,125,5,1.00346,42.12465,0.0,0.0,2.14286,5.001,1.00926,0.0,0.0,128.0,54.27293,0.00015,0.29,0.969,-1.0,9.625604,0.210865888697091,21580.36194562661,2.0536611611621947,161.87239209243683,0.15277513790303812,0.12820881547370538,0.12596250717780888,0.1913839443354918,0.005915972490616763,609.1161481017906,92.36528651660782,0.12629153954542888,0.2512180640948694,0.030647893484548626,0.005803000368509631,33.89461413724923,0.10119296570785213,93.18716359136616,1.5415031611660008,0.7596454901960785,0.5896508487654321,66867.80157859573
61,561,47.0577,1.47771,22,2.49875,0,116,133,5,125,5,0.99758,42.11055,0.0,0.0,2.10714,5.015,1.08517,0.0,0.0,128.0,54.26247,0.00022,0.29,0.997,-1.0,9.725464,0.21089405023534752,21525.110881405686,2.07345298061026,162.01786531598256,0.1527991891435494,0.1281587303844412,0.12617692082949244,0.19138394433549208,0.005912374349663709,609.0553046086974,92.37197547530785,0.12607411963523885,0.2512560738943428,0.030145306308353943,0.005775962080667531,33.84751666033709,0.10120907419702936,88.58188840930309,1.5256372315171645,0.7591176470588236,0.5640432098765432,66926.47293195582
62,562,47.0349,1.39079,22,2.65937,0,115,133,5,125,5,0.9921,42.09254,0.0,0.0,2.67857,4.979,1.19383,0.0,0.0,128.0,54.2522,0.00016,0.29,1.008,-1.0,9.692326,0.21093589074031371,21522.616813378718,2.0791021847181828,161.91062266101278,0.15283115087730337,0.12823905610999628,0.12585047115088582,0.19138394433549213,0.005922618053220302,608.9828402566544,92.36312812536383,0.12596115361363366,0.25128581746749534,0.02955716649120829,0.005773531158316366,33.813106207200036,0.1012226827087514,88.63996604770058,1.5715819903580264,0.7596454901960785,0.5114293981481481,66968.00090971695
63,563,47.0431,1.36155,22,2.53241,0,115,133,5,125,5,0.98987,42.09837,0.0,0.0,2.39286,5.008,1.11082,0.0,0.0,128.0,54.26603,0.00015,0.29,0.938,-1.0,9.652298,0.21093170906068098,21468.719083845597,2.096189530142359,161.4271622253459,0.15288843893339307,0.1283392125967364,0.12546434361776657,0.19138394433549175,0.005916509451321428,608.9318507665308,92.37257155399223,0.1257368359423594,0.2512911823351096,0.028925299534554305,0.005756238362368928,33.92329632794415,0.10122572877920552,91.51774861478683,1.5535840267553283,0.7596454901960785,0.45394483024691357,66855.87625836786
64,564,47.0466,1.4021,22,2.45229,0,115,133,5,125,5,0.99656,42.09873,0.0,0.0,2.85714,4.988,1.0866,0.0,0.0,128.0,54.24921,0.00019,0.29,1.049,0.52058,9.641176,0.21103071475424637,21511.49595854386,2.162963844271179,161.67974849847528,0.15288509407239229,0.1283365362887815,0.12541350480780372,0.19138394433549236,0.005929208450253013,608.868258369795,92.34646371873683,0.12542398933071794,0.2513382595168813,0.028237306829359994,0.005784417216793713,33.86421881781684,0.10120816042974244,90.92576386985397,1.5641940405202857,0.7596454901960785,0.38016010802469136,66889.01513031975
65,565,47.0664,1.48219,22,2.4159,0,115,133,5,125,5,0.99821,42.11553,0.0,0.0,2.21429,5.019,1.12565,0.0,0.0,128.0,54.25308,0.00017,0.29,0.965,-1.0,9.718832,0.21109764532749717,21562.394133653197,2.2177310324845942,161.9773834218651,0.1529232440653442,0.12847388890970152,0.12552004899443503,0.19138394433549247,0.005921250217726424,608.8315966246911,92.36820327336679,0.12517261023005816,0.2513823969403972,0.027447000847595285,0.005773243025929779,33.82777197567034,0.1012258971296829,88.73748411837332,1.6133120742018365,0.7596454901960785,0.30613425925925924,66892.45406969999
66,566,47.0085,1.58638,21,2.46182,0,115,133,5,125,5,0.99875,42.06931,0.0,0.0,2.25,5.022,1.19592,0.0,0.0,128.0,54.23955,0.00019,0.29,0.973,-1.0,9.667561,0.21117870327764027,21494.835098841097,2.037364470465246,161.82390028492975,0.15289374283922638,0.12852921956073096,0.12565608182057267,0.19138394433549258,0.00592059466013127,608.7794308565943,92.3612232299478,0.12491162370078335,0.2514010189128005,0.026538918052646236,0.005768431050089795,33.834417272497106,0.10122476391132532,88.41794142345373,1.6358271876044124,0.7596454901960785,0.2214988425925926,66892.94110739147
67,567,47.0139,1.57255,21,2.66413,0,115,133,5,125,5,0.99889,42.07291,0.0,0.0,2.32143,4.997,1.28929,0.0,0.0,128.0,54.25779,0.00017,0.29,1.012,-1.0,9.740558,0.21122893109758858,21455.676087435477,2.3715908887058865,161.76242341014984,0.15283249790594908,0.12849846882667604,0.1255541519319146,0.19138394433549186,0.005969753411167274,608.7494700975982,92.3912231262449,0.12450327908102167,0.2514165678295071,0.025688677844419583,0.005801362670533164,33.808436264226465,0.101232203836336,91.70218489449081,1.6603410050608338,0.7596454901960785,0.15514081790123457,66808.81785164816
68,568,46.979,1.36249,21,2.58233,0,115,133,5,125,5,0.99524,42.04237,0.0,0.0,3.07143,5.003,1.27849,0.0,0.0,128.0,54.23467,0.00019,0.29,0.974,-1.0,9.633404,0.21130788345851864,21397.738198695402,2.09410941998942,161.72074261509988,0.15282922651869632,0.12845643477363872,0.12514589117937192,0.19138394433549188,0.005939673248794065,608.7112596675871,92.36741361075161,0.124071244346484,0.251464172239603,0.024498929442512724,0.005801945291768835,33.8291015625,0.10121127713606459,91.01779265195985,1.6672284450591657,0.7596454901960785,0.1292920524691358,66801.35000670404
69,569,46.9935,1.30641,22,2.38595,0,115,133,5,125,5,0.99247,42.05838,0.0,0.0,2.5,4.984,1.08762,0.0,0.0,128.0,54.25448,0.00021,0.29,0.981,-1.0,9.597896,0.2113741963693539,21396.80352666077,2.037463230333846,161.89596025881423,0.15285676136617934,0.12842149479658815,0.12435916372006071,0.1913839443354938,0.005966627721203899,608.6864113140429,92.39056356628625,0.12380061382294028,0.2514528946857543,0.02298007811579227,0.0057811684712327244,33.769294644579475,0.10124697212711435,90.22679002104088,1.573326892380622,0.7596454901960785,0.12798996913580246,66857.19047973401
70,570,46.989,1.28738,21,2.32045,0,115,133,5,125,5,0.98867,42.05559,0.0,0.0,1.96429,5.013,1.03497,0.0,0.0,128.0,54.24248,0.00016,0.29,1.003,-1.0,9.57351,0.2114991868206871,21459.892436030867,2.0649607523220395,161.84967767638813,0.1528809130377798,0.12838604259718536,0.12360471563934963,0.19138394433549352,0.005946378805714909,608.6545389465055,92.39088085487283,0.12350855155863126,0.25143119113925333,0.021220142458275876,0.005793643423093482,33.78810609417197,0.1012428731910836,88.43272104130678,1.536045024447405,0.759683137254902,0.1259645061728395,66817.93668183564
71,571,47.0245,1.25812,22,2.40752,0,116,133,5,125,5,0.98947,42.08787,0.0,0.0,2.46429,5.049,1.01824,0.0,0.0,128.0,54.25825,0.00016,0.3,0.928,-1.0,9.617835,0.2116355507405252,21483.933289024557,2.0978974064264424,161.97956647156258,0.15291466445291052,0.12830568016830565,0.12289902126050795,0.19138394433549297,0.005964482941859976,608.631526230596,92.36969056464295,0.12325381233257122,0.2514074067941961,0.01922418640579202,0.00578539736619694,33.84507506570698,0.10123255640851092,90.56652890405681,1.547126530553726,0.7596454901960785,0.12360146604938271,66812.2698308294
72,572,47.04,1.3247,22,2.37655,0,115,133,5,125,5,0.99057,42.0928,0.0,0.0,2.21429,5.041,0.99687,0.0,0.0,128.0,54.2698,0.00019,0.29,0.951,0.50604,9.673868,0.21182448478334218,21493.903940543485,2.1314184924202273,161.40658564764428,0.15289142998165617,0.1283050180686514,0.12226907572706561,0.19138394433549255,0.005941827138594476,608.6091851467712,92.36127184228988,0.12295875715154872,0.25144399051031474,0.017241665665742565,0.005810817295443693,33.92153817635995,0.10123314921252907,93.06611490706908,1.5365946659539957,0.7598019803921567,0.11578896604938271,66774.45650821018
73,573,47.0219,1.69029,21,2.41171,0,116,133,5,125,5,0.99503,42.0769,0.0,0.0,2.10714,5.024,1.05839,0.0,0.0,128.0,54.26903,0.00019,0.3,0.922,-1.0,9.742276,0.21192662133833587,21467.557619168605,2.1065103377116876,161.6446376937161,0.15290613748228732,0.12821363841970004,0.12159480771905691,0.1913839443354934,0.005949683192956001,608.5953377311398,92.34281929382364,0.12264311554205799,0.2514469139761033,0.015274221702358468,0.005802550663546177,33.876049088843075,0.10123205343555014,92.44257175096567,1.559477735529805,0.7596454901960785,0.11525848765432099,66828.47703491097
74,574,46.9902,1.83587,21,2.43783,0,115,133,5,125,5,0.98921,42.05658,0.0,0.0,2.5,5.007,1.38489,0.0,0.0,128.0,54.24341,0.00018,0.29,0.972,-1.0,9.65729,0.21195150508229862,21422.446994558362,2.2593980536352447,161.80784707557953,0.1528887636416398,0.12822083165158976,0.12130958836768767,0.19138394433549233,0.005928799679651368,608.5730973646989,92.35253014891023,0.12243446355765529,0.2513791979679301,0.013889357533768392,0.005819698931490558,33.916026739426606,0.10123410815643691,88.52292252435974,1.6535235537321242,0.7596454901960785,0.13483796296296297,66994.14387496738
75,575,46.9989,2.04899,21,2.44654,0,116,133,5,125,5,0.991,42.06513,0.0,0.0,2.39286,5.015,1.51282,0.0,0.0,128.0,54.24136,0.00025,0.3,0.96,-1.0,9.75221,0.21192742100486517,21420.106636321772,2.178079865167195,161.58576788223752,0.15294379246883352,0.12831861236635234,0.12130110969986276,0.1913839443354918,0.005938663348536999,608.5636694954093,92.37725711295589,0.12211316802403735,0.25137406467417567,0.013192725164169356,0.005823168400374483,33.88488223228926,0.10124987265944248,93.06269580825638,1.6804812311388297,0.7596454901960785,0.1740451388888889,66982.51459564835
76,576,46.9807,1.90787,21,2.73276,0,115,133,5,125,5,0.98846,42.05078,0.0,0.0,2.39286,5.029,1.70656,0.0,0.0,128.0,54.19476,0.00018,0.29,0.966,-1.0,9.687169,0.21179458793202405,21429.517786675995,2.2790085873876773,161.5623349668174,0.15288567473116732,0.1282757762039902,0.12132713648371897,0.19138394433549177,0.005912436416920641,608.5448332631997,92.36730827309043,0.12197305875120745,0.25132876880917526,0.012640211136971826,0.005822411642732915,33.92023326732494,0.10125725214310158,91.18283246331927,1.7603542066500055,0.759683137254902,0.22776813271604937,66940.9358822608
77,577,47.0383,1.80936,21,2.58873,0,115,133,5,125,5,0.98549,42.09754,0.0,0.0,2.57143,5.004,1.57724,0.0,0.0,128.0,54.18242,0.00022,0.29,0.952,-1.0,9.652618,0.21167240100966972,21488.025386699745,2.360791955866694,161.6908268961871,0.1528181642308364,0.12830844041313122,0.12143419864236953,0.19138394433549186,0.005933899943092925,608.5394218456328,92.3791558074002,0.12173451226477847,0.2513264514258113,0.012176372344746554,0.005824457911078517,33.890666632004724,0.1012621922808927,93.19880026430681,1.7500956672116539,0.7596454901960785,0.3073881172839506,66898.0553985959
78,578,46.9993,1.7953,22,2.91438,0,115,133,5,125,5,0.98922,42.06511,0.0,0.0,2.39286,5.046,1.49066,0.0,0.0,128.0,54.1443,0.00019,0.29,0.943,-1.0,9.579043,0.21148925509175925,21468.706347806597,2.171498212036916,161.89042536021935,0.15279891694103293,0.12834737766301632,0.1215838097546802,0.19138394433549144,0.005928202227368337,608.5226576313491,92.3847295051751,0.12146475353737836,0.25135205540363803,0.011884352464478245,0.005841391463966347,33.77920777120708,0.10127094730539568,91.84441243517063,1.7430294560536783,0.759683137254902,0.375,66853.81776824237
79,579,47.0215,1.86069,22,2.9915,0,116,133,5,125,5,0.98844,42.08101,0.0,0.0,2.21429,5.005,1.47689,0.0,0.0,128.0,54.15741,0.00021,0.29,0.964,-1.0,9.735252,0.21134684196740985,21462.047827392504,2.102755152051524,161.71190235180967,0.15275484405335024,0.12839901200691664,0.12171140600156084,0.19138394433549166,0.005936157645616436,608.5176970744435,92.39194263572828,0.12115578618473981,0.2513730215762476,0.01147906838331578,0.005842844502900794,33.847507618091726,0.10126274150377107,88.14518748140455,1.7454473961292334,0.7596454901960785,0.4212962962962963,66859.64569216057
80,580,47.0062,1.81541,22,3.07399,0,115,133,5,125,5,0.99287,42.06873,0.0,0.0,2.35714,5.058,1.54085,0.0,0.0,128.0,54.15339,0.00021,0.29,0.982,0.50939,9.642373,0.21120604763512887,21427.997284293026,2.0983401961220345,161.560667694325,0.1527354319709833,0.12838485977897043,0.12192947864682217,0.19138394433549197,0.0059561627011774565,608.5064522638239,92.38183431279025,0.12089747891094539,0.2514338312436921,0.011370163915043155,0.005849311590337073,33.913885422694825,0.10128252010671243,90.1390380285617,1.7505142358805814,0.7602109803921568,0.49247685185185186,66880.18309615734
81,581,47.0051,1.78623,22,3.07339,0,115,133,5,125,5,0.99078,42.06809,0.0,0.0,2.82143,5.095,1.49847,0.0,0.0,128.0,54.16986,0.00017,0.29,0.949,-1.0,9.611847,0.21101990794756145,21456.25342796061,2.1098564010429697,161.30390892789524,0.1526749126207419,0.12828209734003393,0.12234519421652461,0.1913839443354917,0.005961774536437113,608.5026574000749,92.36981847416251,0.12094801467434078,0.2514585848759793,0.011361894948080325,0.005844441991806008,33.902454329125675,0.10127842768619008,88.36357026226665,1.719396249623735,0.7602109803921568,0.5519386574074074,66882.52751638382
82,582,47.0474,1.65559,22,2.93295,0,115,133,5,125,5,0.99312,42.09893,0.0,0.0,2.28571,5.021,1.46988,0.0,0.0,128.0,54.16305,0.00019,0.29,1.019,-1.0,9.671561,0.21083840763266593,21504.834071166217,2.1561126213982504,161.41263170961219,0.15261708659731965,0.1281417999789613,0.1228205007830938,0.1913839443354923,0.0059557449725597235,608.4985657053637,92.35466279337274,0.12095722341312871,0.2515103497580275,0.01132184412763201,0.005839560034486754,33.91980131172839,0.10127360709555702,90.98262899406048,1.7242424400375804,0.7602188235294118,0.6295814043209876,66828.48249137476
83,583,47.0568,1.86717,22,2.9457,0,116,133,5,125,5,0.99145,42.10612,0.0,0.0,2.28571,5.06,1.35456,0.0,0.0,128.0,54.19707,0.00018,0.29,0.958,-1.0,9.757512,0.2106698776569548,21503.76858135284,2.2265331511433852,161.42834413927784,0.15261004553764138,0.12802056755895766,0.12345958677702558,0.1913839443354921,0.005940441025934059,608.5037073146403,92.37499799973617,0.12091183152451915,0.2515357093018676,0.011316330340504067,0.005831526075727813,33.897328317901234,0.101245866431681,89.47215692163437,1.7222116748482281,0.760456862745098,0.7065972222222222,66861.78713933285
84,584,47.0257,1.93943,22,2.87018,0,115,133,5,125,5,0.99351,42.07412,0.0,0.0,2.32143,5.074,1.54072,0.0,0.0,128.0,54.18426,0.00015,0.29,0.981,-1.0,9.658617,0.2104871888566576,21477.99613866397,2.257216266246221,161.23691895602653,0.15259822163300518,0.12789441166053467,0.12405811588556782,0.19138394433549152,0.005938859306327373,608.491326259117,92.41168718824864,0.12075868427803174,0.25155929137358085,0.011290559888592955,0.005860124710831677,33.89968175063899,0.10123579184334114,88.52878433311358,1.769217490823384,0.7602109803921568,0.9211516203703703,66916.92784734012
85,585,47.0326,2.02934,22,3.04336,0,116,133,5,125,5,0.99237,42.08459,0.0,0.0,2.14286,4.991,1.60806,0.0,0.0,128.0,54.21184,0.00019,0.29,0.936,-1.0,9.696362,0.21028396456473372,21437.026357405262,2.2785362217414513,161.31179467273083,0.15257780583907252,0.12776639896463937,0.1245578693566414,0.19138394433549175,0.005959382196256708,608.4944751796564,92.42695158392537,0.12087614674493033,0.2515789774236368,0.011284450419067693,0.005833019883431254,33.84385850694444,0.1012214120271177,88.77591024531779,1.791279386796986,0.7607843137254902,1.1424093364197532,66908.25759479906
86,586,47.028,2.12369,22,3.13047,0,115,133,5,125,5,0.98422,42.07895,0.0,0.0,2.17857,5.04,1.68476,0.0,0.0,128.0,54.20342,0.00017,0.29,0.976,-1.0,9.694389,0.21005978379948878,21468.273356245158,2.230376406314424,161.59573573397338,0.15258925532804749,0.12768361946153045,0.1251590172929578,0.19138394433549188,0.005929059341608108,608.4865011033919,92.42055849640536,0.12087999959794003,0.2515971625055946,0.011243390875356864,0.005869997066648557,33.85342011628328,0.10123801801948339,87.6129977014007,1.8013322223303956,0.7607843137254902,1.427710262345679,66956.2547973361
87,587,47.033,1.99336,22,3.31446,0,116,133,5,125,5,0.98761,42.08236,0.0,0.0,2.53571,4.977,1.7725,0.0,0.0,128.0,54.21669,0.00021,0.29,0.953,-1.0,9.653996,0.20987811316897978,21431.55653110974,2.0064099781782376,161.22193947335145,0.15258470678433236,0.12756121451087457,0.12572930392256956,0.1913839443354914,0.005944700533888763,608.4880786719556,92.36329207555403,0.12069013701520491,0.2516236301461086,0.011248114792993567,0.0058312656504737595,33.830956353081596,0.10123909392051682,89.36748811446914,1.8106409420815535,0.7607843137254902,1.6417824074074074,66991.09094154047
88,588,47.0185,1.92396,22,3.18655,0,115,133,5,125,5,0.98627,42.07942,0.0,0.0,2.07143,4.989,1.65477,0.0,0.0,128.0,54.20873,0.0002,0.29,0.951,0.50141,9.637011,0.2096771927060581,21386.20076307389,2.128125916350287,161.42114867899517,0.1525424839760783,0.12734401878143978,0.12663657230598477,0.19138394433549333,0.005930589413759369,608.4825911149426,92.30104755147596,0.12067053883270948,0.25163262244716395,0.01124934722696098,0.00583980509157139,33.86981483742043,0.10126402504526284,89.35473373874574,1.782230570833406,0.7607764705882354,1.8368537808641976,66857.9200454476
89,589,47.0105,1.97815,22,3.15286,0,116,133,5,125,5,0.99563,42.0672,0.0,0.0,2.28571,5.038,1.59368,0.0,0.0,128.0,54.21578,0.00023,0.29,1.037,-1.0,9.555442,0.20945785718041285,21397.369868039787,2.0992145423814192,161.3891063694174,0.15254597678105028,0.1270761704331057,0.12723874846328437,0.1913839443354918,0.005925844805861396,608.4783405508235,92.32834759130027,0.12067342197908161,0.2516480893745543,0.01126586019707774,0.005856117068660003,33.755185727719905,0.10123986857851802,93.22108791824425,1.7577747452506969,0.7607843137254902,1.9865451388888888,66865.17717572722
90,590,47.0281,1.89086,21,3.1777,0,115,133,5,125,5,0.99788,42.08473,0.0,0.0,2.21429,5.003,1.64351,0.0,0.0,128.0,54.22438,0.00016,0.29,0.979,-1.0,9.618782,0.20920344083307726,21437.506130039015,2.1295731108771645,161.26066932358458,0.15254116161454698,0.12690003492927449,0.1275638539464995,0.19138394433549386,0.005908520056447742,608.4632196144187,92.3328822708285,0.12066963442510525,0.25167245934857235,0.011263920326083384,0.005866209786064918,33.871375189887154,0.10121421336939283,89.45639749963101,1.763144163287557,0.7613498039215687,2.160059799382716,66785.19869143274
