,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubrow.0.5,temporal,cubrow.0,tone,cubrow.0.6,cubrow.0.3,movement,staticness,cubcol.0.5,saturation,cubcol.0,contrast,noise,cubcol.1.0,cubcol.0.6,cubcol.0.3,fft,cubrow.1.0,uhdhdsim,blockiness,blur
45,445,21.0927,30.8613,10,27.9956,0,119,118,4,135,7,0.99272,20.19721,0.0,0.0,9.14286,11.393,27.02229,0.0,0.0,118.0,35.11135,0.0,0.28,2.739,-1.0,3.346951,101.22653215804966,0.07069603531693888,7.482547831791064,0.01481565823899894,0.5055764705882353,0.056636637146224265,0.06175215298642003,24.323881172839506,339.557193418556,0.04084116781404291,44.939354790581596,0.05049823060156479,87.96305274127508,0.191383944335495,0.04676394905623568,0.07163188910532713,0.03165522322789442,62242.576117816745,0.03457145375195204,103.07198544362785,0.8917493546996493,2144.337593460411
46,446,20.2558,29.2935,10,24.5136,0,120,118,3,135,6,0.99634,19.36652,0.0,0.0,8.07143,11.62,26.50443,0.0,0.0,116.0,35.58614,0.0,0.27,2.855,-1.0,3.369363,99.83636063389913,0.06990274528871629,7.35495110442325,0.014748004699913955,0.5179733333333333,0.05616344581609874,0.061328040624485686,24.009452160493826,337.92405873784344,0.04150626146529977,45.11283234019338,0.05158822965465346,87.32895871070342,0.18532527731320148,0.04688826233317996,0.07088788092942222,0.031353085390703375,62071.37715826803,0.03436860719479596,103.29027553864924,0.7306165769852792,2023.5008046789274
47,447,18.1427,29.2441,8,24.3428,0,120,118,3,135,6,1.00083,17.38345,0.0,0.0,4.03571,12.512,25.16699,0.0,0.0,115.0,35.66817,0.0,0.27,3.272,-1.0,3.58113,97.07006120229727,0.06928264007697982,7.3119698376277915,0.014692506689154419,0.5307227450980393,0.05571377360765028,0.060863115883947404,22.119743441358025,336.3024618345901,0.04112916519416829,44.98479791335118,0.05346307009746088,86.44297031263915,0.18532527731319362,0.04707902929709193,0.07038881578029735,0.03217810479202859,62037.13071119261,0.034109375690062275,103.8135377608519,0.9123421415401256,1505.7390371313445
48,448,18.5937,29.5875,8,23.3407,0,120,118,3,135,5,0.9968,17.7194,0.0,0.0,8.03571,12.965,25.12173,0.0,0.0,118.0,35.58583,0.0,0.27,2.909,0.38696,3.568456,94.52889621707834,0.06871293499545895,7.274856648443407,0.014642214442918597,0.5400227450980392,0.05561279150800165,0.06031645301827903,21.16507523148148,334.2372566023228,0.04116226018223824,44.56030198085455,0.05581684060569677,89.71396290648043,0.17704898424767368,0.04724792335120726,0.0700748003540763,0.03393848899026765,62170.83560958054,0.03391258789250817,103.86090908785945,0.6110192280841606,1644.471203214194
49,449,18.1184,29.2619,8,23.0327,0,120,118,3,134,5,1.00688,17.31619,0.0,0.0,8.07143,14.839,25.40904,0.0,0.0,122.0,35.78325,0.0,0.27,2.762,-1.0,3.819285,93.00330672200295,0.06798966207522009,7.316490603723374,0.014575969902786397,0.551163901960777,0.05495678304582503,0.05982033390496944,21.16039737654321,331.48231252765095,0.04134133199090914,43.8358107201847,0.05668579268816148,90.38404328762047,0.16877269118215063,0.0475762357870881,0.0699114548769936,0.03450836485637197,62046.90609806268,0.033825172485930775,104.04734167679229,0.7046770727935983,1457.8302240073915
50,450,18.4491,30.8066,8,24.5379,0,120,118,3,134,5,1.00583,17.56056,0.0,0.0,5.21429,14.599,25.13476,0.0,0.0,122.0,35.96603,0.0,0.27,2.651,-1.0,3.723888,93.14551806096995,0.0674092080438992,7.384630295159901,0.014498021592252726,0.5619658823529413,0.05443145201773654,0.059435428428610486,21.453462577160494,328.3100240107232,0.04149758881247639,43.6296893461251,0.05606999464749328,88.55744594561675,0.168772691182151,0.04785858509223257,0.06972558326744696,0.03433976916256331,61797.17643513104,0.03376432562726979,104.02967858145686,0.44355180726829163,1529.076025018515
51,451,20.2685,32.4267,9,27.5773,0,119,118,4,134,5,0.99641,19.23656,0.0,0.0,6.85714,13.345,26.47629,0.0,0.0,118.0,36.18502,0.0,0.27,2.701,-1.0,3.538913,96.47057625674083,0.06688219287365456,7.56688079887837,0.01441685090292413,0.554402,0.05415905509868287,0.05896274478580916,21.69357638888889,325.19151404474576,0.04257722605708712,43.33530190550251,0.056698350682672406,87.75202730271633,0.18532527731319992,0.048526344853796526,0.0692818592887073,0.034244926424693976,62093.21439696699,0.03349319529775011,103.64588746425126,0.6728051236705502,1920.0054511781232
52,452,21.6503,32.9392,10,27.1579,0,119,119,4,134,5,0.99467,20.62015,0.0,0.0,10.21429,11.934,27.87875,0.0,0.0,118.0,36.95038,0.0,0.27,3.504,-1.0,3.230287,99.11158960256776,0.06677837202041388,7.767711522915919,0.014334364651618301,0.5591596078431372,0.05410800770093493,0.05862528324637268,24.28689236111111,322.3140387382804,0.04500974879691972,43.650328459563084,0.05676189627704706,88.6261227775755,0.1936015703787274,0.04886213764807177,0.06874195317152282,0.03440337036283714,62201.546908346456,0.033290709687360955,103.28987383980446,1.1676246752619965,2221.064114903346
53,453,23.3821,34.2361,11,28.8522,0,118,119,4,134,6,0.98934,22.29612,0.0,0.0,11.53571,11.276,28.31521,0.0,0.0,123.0,37.64539,0.0,0.27,3.413,-1.0,3.018351,102.53046665049618,0.06656398938386106,7.962601799922279,0.01424530932701082,0.5664839215686275,0.05401439102753363,0.05856225844192539,26.64597800925926,320.03212450372695,0.04458327487083188,44.30895901903694,0.05688709023098962,91.07618800016954,0.20793653046654395,0.04882558478663275,0.0683465215454101,0.03463288384426187,62321.66727326751,0.033215534138013196,102.86365043009113,0.7143026446033306,2669.9893743926596
54,454,26.4207,33.5465,12,31.2156,0,117,119,4,135,7,0.9974,25.01071,0.0,0.0,7.71429,10.883,29.43139,0.0,0.0,119.0,37.75254,0.0,0.27,3.147,-1.0,2.722946,105.81852693608175,0.06613256540957763,8.08739266629789,0.014155990570272945,0.5597152941176471,0.05368462936515362,0.058464618683786634,26.09963348765432,318.47600369353967,0.0449913652475245,45.02207758397232,0.057426048816143965,93.06754347531509,0.21621282353207016,0.04863192243692625,0.06837289053626397,0.034763646843438606,62553.97650928198,0.03315844537601889,102.11063045404629,0.8947385551151295,4156.27361063237
55,455,27.5604,33.5514,12,29.0274,0,117,119,4,135,7,0.99918,25.9274,0.0,0.0,10.32143,10.364,28.81427,0.0,0.0,117.0,37.27924,1e-05,0.27,3.718,-1.0,2.725617,107.26411515244958,0.06573639556382771,8.054822354483942,0.014069831126216596,0.5419027450980393,0.05321007563832536,0.058147747785779975,25.592447916666668,317.49467376080486,0.045527801257058916,45.439937261887536,0.057674928928472466,92.23998345019754,0.2139951974888371,0.048356182207066604,0.067874689381319,0.034685856190708346,62610.24434195588,0.033180216643465425,101.92125532852612,1.1768563555026226,4884.244578892075
56,456,26.7755,32.5996,12,30.5127,0,117,119,4,135,7,1.0052,25.30619,0.0,0.0,9.21429,9.893,28.81094,0.0,0.0,116.0,37.07239,1e-05,0.27,3.831,0.3179,2.654259,108.94279780462725,0.06553545475163781,7.969002850422451,0.013991683710097529,0.5202133333333334,0.05300668798695389,0.05771306899492973,24.567033179012345,317.1259609140503,0.04588482959575575,45.480564258716726,0.05777856240682882,88.3632477471705,0.20793653046654148,0.048004898386341005,0.06725746611650463,0.03468128680970195,62618.915272208025,0.03309965199301612,102.08307084763204,1.5466525336815178,4223.479792669218
57,457,27.2175,30.7655,12,31.309,0,117,119,4,135,7,1.00036,25.65714,0.0,0.0,5.21429,9.846,27.99355,0.0,0.0,122.0,37.21962,0.0,0.27,3.182,-1.0,2.858762,106.34264877157277,0.06571544517674556,7.846256045076347,0.013922793633567505,0.5160509803921569,0.053712250174376905,0.05734410975682193,24.498360339506174,317.25146487344847,0.047570725988490374,46.13969025788484,0.05956706802724128,90.02662885410061,0.19360157037872786,0.04800918745270323,0.0667746832229164,0.03489412966846076,62861.09102520634,0.03305695810021464,102.09759053752087,1.580840942671021,4407.21945570124
58,458,26.7442,28.1006,12,30.9347,0,117,118,4,135,7,0.99699,25.23566,0.0,0.0,7.5,9.526,26.41669,0.0,0.0,123.0,36.32554,1e-05,0.28,3.208,-1.0,2.722592,99.20770259467426,0.06660588228245234,7.726067822854238,0.013851498441267655,0.4941305882352942,0.053750245435829416,0.057204428485622294,22.48755787037037,317.6376156769341,0.04851607465958592,46.74958688241464,0.062379345502648544,92.9785593615562,0.19360157037872758,0.04840567025943338,0.0662849304003413,0.035197657378907926,63092.355773363364,0.03324464130879346,102.2905260397966,1.1176459943840367,4172.695645833095
59,459,25.4324,27.1274,11,29.6957,0,117,118,4,136,7,0.98832,24.02382,0.0,0.0,7.28571,9.815,24.13561,0.0,0.0,108.0,35.12549,0.0,0.28,4.844,-1.0,2.869083,90.70587336019425,0.0669088295147325,7.547188164463294,0.013779283796631141,0.4846230196078429,0.05441658137391639,0.0568992814937283,19.81394675925926,318.00442790620207,0.04899585680253568,47.10152256341628,0.06366737217952022,93.49814330634614,0.1913839443354942,0.048056783324297955,0.0658008858127095,0.03589602893510636,62707.97732317159,0.033148402874284055,102.58880494496114,1.2489232461938478,3685.4928264829937
60,460,25.8041,25.9201,11,28.7515,0,118,118,4,136,7,0.98357,24.41329,0.0,0.0,7.67857,10.069,23.31575,0.0,0.0,115.0,35.3004,0.0,0.27,5.581,-1.0,2.726626,84.43739513137544,0.06787259940202203,7.379434436170337,0.01373680264026947,0.4863380392156863,0.05403954718574614,0.05726125843874769,19.630256558641975,318.2762659228692,0.048890870192190496,47.5234407024619,0.06504500110517673,86.21699849764423,0.18754290335643006,0.04740078704654923,0.06487287395993009,0.036192610280795644,62551.51071836869,0.03352304798808737,102.54518716926746,2.075429443872874,3803.1867221069583
61,461,27.267,25.7215,12,28.0552,0,118,118,4,136,7,1.00175,25.72022,0.0,0.0,8.10714,9.876,22.26364,0.0,0.0,111.0,35.80588,0.0,0.28,5.629,-1.0,2.721255,83.88850776854285,0.06798576911511423,7.205820362291957,0.01385876852308232,0.49005921568627453,0.05389474087841784,0.05810244510661733,20.163676697530864,318.53510814530335,0.049322255584033095,47.84325531382619,0.06468003366345138,87.58187256883292,0.18532527731320048,0.04720097083319765,0.06373524970888894,0.03650055827877908,61852.57983540201,0.03363551670910397,102.2910899629322,1.5577723141857782,4310.495628845936
62,462,27.1885,25.9577,13,30.9219,0,118,118,4,136,7,0.99867,25.69502,0.0,0.0,7.14286,10.221,22.09679,0.0,0.0,113.0,35.82558,0.0,0.28,7.953,-1.0,2.586042,84.7222670589671,0.06814030814337983,7.117447952838736,0.01385280806355056,0.4877666666666667,0.05367054622986224,0.058363201665848255,19.903115354938272,318.8236400214637,0.04941269063825578,47.78813604660976,0.06441885532587728,88.2857356554783,0.18532527731320078,0.04692394261735997,0.0626166395442317,0.03683300042149684,61658.71088681755,0.03373083415197205,102.25396489454025,1.387478154680381,4119.200179987569
63,463,28.5975,25.0299,13,30.7364,0,118,118,4,136,8,1.00288,26.97535,0.0,0.0,12.42857,10.377,22.30494,0.0,0.0,117.0,36.12576,0.0,0.27,5.774,-1.0,2.569619,86.13147876120175,0.06880080635190798,7.068934552848014,0.01445437049451881,0.49281411764705885,0.05366059273570877,0.05819254032414463,19.929060570987655,319.0908235507198,0.049596674037512486,47.74857226713204,0.06437145463922467,91.36020226209452,0.18532527731320012,0.046805128712043564,0.06274230706616057,0.03764949019917518,61655.501647784644,0.03379352253133413,101.85338657063579,1.6470819753330426,4593.110569975758
64,464,29.8243,24.7148,13,26.9574,0,118,118,4,136,8,1.00288,28.00845,0.0,0.0,9.42857,10.085,21.52904,0.0,0.0,115.0,36.38277,1e-05,0.29,7.483,0.33745,2.487535,85.3745512129668,0.06943936000904292,6.936426806844271,0.013925995588671993,0.49824798405536397,0.0540493839955512,0.05884132106230744,20.550250771604937,319.32042648819527,0.05028765023085282,47.64399003393856,0.06446869344244671,89.5316992743433,0.1853252773131987,0.04716577120468393,0.06496503092449596,0.03808964050006117,61926.07308854805,0.03489452876094726,101.56587377619415,1.8426256810362913,5562.672866483531
65,465,28.5268,23.9672,13,26.7686,0,118,118,4,136,8,1.00514,26.78905,0.0,0.0,11.14286,10.078,21.25615,0.0,0.0,112.0,36.41752,1e-05,0.29,5.106,-1.0,2.638738,84.81924992399294,0.06988683240600392,6.84676183797093,0.013812243717277455,0.4974592701637842,0.054236802937529305,0.05897906560458124,21.016444830246915,319.56781851337007,0.0507637008857851,47.59462879322193,0.06479729620214328,87.47721992019082,0.1732079432686068,0.04741566677448059,0.06462861395624983,0.038343497714251815,61820.672091050306,0.03472505479533444,101.93438453261538,1.8139864088333832,4683.57840672856
66,466,27.8385,22.8867,12,25.1824,0,118,118,4,136,8,0.99516,26.09193,0.0,0.0,8.82143,10.251,20.60528,0.0,0.0,114.0,36.22345,0.0,0.29,6.154,-1.0,2.902673,85.30993383036758,0.0703862143579062,6.750081792009404,0.013693540544417888,0.48506332145789943,0.05416604206004167,0.05877585592588354,20.91449652777778,319.83671508395776,0.05245864845510474,48.03588622293354,0.06474595449749726,88.93341703995063,0.16049639811662775,0.04531069856508205,0.06227025543460382,0.03858666893824109,61404.63403855013,0.03438788579900149,102.06730073498902,1.6168673576368526,4476.959906540408
67,467,27.3658,23.2846,12,26.3664,0,118,118,4,137,8,0.98921,25.64708,0.0,0.0,9.75,10.89,19.6717,0.0,0.0,111.0,36.14389,2e-05,0.28,10.709,-1.0,3.115131,87.06135139589244,0.07050583695162506,6.580749085005789,0.013559495956685841,0.48548693618915817,0.054127761446999795,0.05826946773045936,21.05661651234568,320.197141572357,0.054397775775652295,48.438664754231766,0.0646332673662519,94.44959301302158,0.1604963981166275,0.043828222149727064,0.060386213981213396,0.03917242913247467,61333.888395897804,0.03439278084855423,102.15168761985461,1.262643670795546,4240.010112899852
68,468,27.222,23.9565,13,25.3141,0,118,118,4,137,8,0.98859,25.57364,0.0,0.0,12.78571,10.835,20.01645,0.0,0.0,113.0,35.92469,2e-05,0.29,13.722,-1.0,3.185253,88.11409416287097,0.06969571416317955,6.547211615510194,0.013527173761526822,0.4955562156862745,0.05377585054892395,0.057556550747603116,20.826581790123456,320.8077535327866,0.0559675693603729,48.328686184353295,0.06467736515607166,90.20647660200508,0.16049639811662764,0.043119270380358836,0.058817819644129785,0.03911761242557882,61445.02102642444,0.0346382144250508,102.11956694812811,1.2549054337178016,4113.93387385022
69,469,26.9908,24.8683,13,26.2375,0,118,118,4,137,8,0.99628,25.44722,0.0,0.0,5.89286,11.317,20.60748,0.0,0.0,116.0,35.73252,1e-05,0.29,10.363,-1.0,3.136209,88.6927479684832,0.06848620296398301,6.52795650858548,0.013972766953855076,0.49749543137254904,0.05354685656612956,0.05638883390823516,20.72757523148148,321.64542367116036,0.05692762820395768,48.69945347161941,0.06472153076298844,92.10263188765721,0.16049639811662916,0.04249494170743629,0.058013772535953786,0.039223324220211304,61396.111096144006,0.03519769134577087,102.10114171689646,1.5813205090477005,4232.666190917296
70,470,25.9927,25.8929,12,27.0838,0,118,118,4,137,8,1.01852,24.60058,0.0,0.0,5.07143,11.645,21.38221,0.0,0.0,113.0,35.11783,0.0,0.29,15.943,-1.0,3.069713,88.9383064137606,0.06630421209535314,6.5588829072486075,0.014307652301134777,0.48760313725490206,0.053888294214348036,0.05531432406618147,20.053144290123456,322.67512710606195,0.05712045031236447,48.941735161675346,0.0647028072171209,90.47869031047871,0.16049639811663105,0.04112099650221858,0.05704078205847075,0.040789208000437394,61315.3736975749,0.0356639451025631,102.32356466754746,1.1492468413230248,3708.7507288636807
71,471,26.7105,26.6486,13,28.283,0,118,118,4,137,8,1.0168,25.39361,0.0,0.0,4.35714,11.589,22.29843,0.0,0.0,115.0,35.19924,0.0,0.29,9.17,-1.0,3.002234,88.81599770359759,0.06408124238338574,6.611336509929809,0.014324679558800318,0.4892481960784313,0.05364540394440341,0.054325014644254516,20.00882523148148,323.8056982840127,0.0579861562975007,49.14310879177518,0.06437687219098336,91.35821202997921,0.17483135820444407,0.04058990351959693,0.05642131682554044,0.04070567823295543,61323.87966751228,0.03591713770793873,102.08587411696415,1.2335258779861376,4032.4189051411167
72,472,26.7187,26.7793,13,30.5729,0,118,118,4,137,9,0.99032,25.48221,0.0,0.0,7.17857,12.275,22.90098,0.0,0.0,116.0,35.65106,0.0,0.29,23.2,0.37217,3.040844,89.70261997462465,0.06245737241776982,6.635255463475873,0.014283328777387054,0.4956694117647059,0.05357426151937817,0.05316013460756177,20.279706790123456,324.9395562103155,0.0582814440822378,49.39013973283179,0.06397125471056492,87.69949009428979,0.18532527731319304,0.04050024051810985,0.05601045486101056,0.041579688839431445,61392.730435436155,0.03595784858890133,102.10249860433082,1.4462802329279318,3721.653574815612
73,473,26.7131,26.7966,13,29.479,0,118,118,4,138,9,0.99443,25.54483,0.0,0.0,7.03571,12.35,23.00162,0.0,0.0,116.0,35.76839,0.0,0.3,13.308,-1.0,2.955769,90.26558089817648,0.06120579074670422,6.606578380184294,0.01417952558897893,0.4972466666666667,0.053241290572523484,0.05177926471796707,20.571132330246915,326.0139752550253,0.058392523515495,49.551385950159144,0.0638157791101524,89.3282796438223,0.18532527731319925,0.04008465198659496,0.055453693348567465,0.04170852484448702,61408.72267489657,0.036366079298368555,102.11721690211093,2.5113588732642147,3683.75004962271
74,474,27.1913,26.6535,14,29.7177,0,118,118,4,138,9,1.01565,26.00526,0.0,0.0,4.0,12.258,23.01205,0.0,0.0,116.0,35.86077,0.0,0.31,12.873,-1.0,2.853553,90.43269069339422,0.05934896761724162,6.555974869377668,0.014258255348150391,0.5023090196078431,0.053115036556227214,0.050891233289170355,20.768132716049383,327.00804992596824,0.058505307552635846,49.679399655189044,0.06372293460238522,90.24330718575659,0.1853252773131998,0.039628900626840706,0.05525253219522543,0.04233533846145343,61409.186262765936,0.0367097151949934,102.00875789613741,2.2894773754299558,3911.013222498476
75,475,27.6715,26.4767,14,30.7199,0,119,118,4,137,9,0.98819,26.48704,0.0,0.0,3.67857,12.231,22.89182,0.0,0.0,114.0,35.72653,1e-05,0.3,20.454,-1.0,2.753584,90.1552573279211,0.05844522500946992,6.496887188921794,0.014307834845891466,0.5085498039215687,0.052923085055149706,0.04963477932065752,20.482253086419753,327.9040639100574,0.05883349091752226,49.178076284903064,0.06365204867218806,90.64549930793528,0.18532527731320017,0.039639125576640795,0.05486449852102806,0.04323785426902267,61053.847398815116,0.037118302709492394,101.8889602436941,2.2704059188539674,4229.555742562524
76,476,29.3812,24.8469,14,31.423,0,119,118,4,137,9,0.99501,28.04259,0.0,0.0,4.64286,11.016,22.75484,0.0,0.0,113.0,35.44605,1e-05,0.31,20.513,-1.0,2.617683,90.24942623884854,0.057685521984830304,6.423290832856378,0.014346116751574947,0.5123517647058824,0.052551651837089375,0.0486496482356425,20.29856288580247,328.7034064435385,0.05925315346993412,48.83705478244358,0.0635086066755033,88.43554477754327,0.18532527731320134,0.03979063918496473,0.05469813180153306,0.04452873269843617,61508.968179515046,0.03778310603721727,101.50707890176116,2.315544549951058,5288.136152939285
77,477,30.5819,24.6853,14,28.7062,0,119,118,4,137,8,1.01424,29.00036,0.0,0.0,7.71429,9.511,21.36706,0.0,0.0,113.0,35.00999,4e-05,0.31,11.956,-1.0,2.540777,89.00953293262147,0.0568094291361376,6.280802568364792,0.014455731889958651,0.507438568627451,0.05211085298488868,0.04774637341102045,20.21513310185185,329.301809383291,0.05978568938714615,48.5199799714265,0.06341293211754169,88.6792985913559,0.19138394433550007,0.040212279918690044,0.054850787381847316,0.045495301107216564,61657.55931268506,0.039413009453595625,101.49151086678555,2.134804067690914,6224.859546964262
78,478,28.0331,25.9629,13,26.7345,0,120,118,3,137,8,1.00493,26.59852,0.0,0.0,5.42857,10.792,21.22668,0.0,0.0,109.0,34.25073,1e-05,0.3,14.696,-1.0,2.749149,87.25652434678933,0.056429914146946175,6.138349453109334,0.014506572139000399,0.4903788235294118,0.0518133087530969,0.04690018491081227,20.43359375,329.60143946458777,0.06103968688401545,48.28567241150656,0.0634751908050654,89.23758463030121,0.18532527731319992,0.04027233356416563,0.054597217689716725,0.04769521430622962,61425.579316802054,0.03946259443468009,101.88238146364873,3.42245272900722,4624.3057361025385
79,479,25.6951,26.0819,11,26.957,0,120,118,3,137,7,1.01649,24.31901,0.0,0.0,5.39286,12.155,22.3022,0.0,0.0,108.0,33.77709,3e-05,0.31,10.012,-1.0,3.007022,85.96017098093162,0.05595512257405356,6.370338924307346,0.014522197869375622,0.474676862745098,0.05127699510838094,0.04571033168100775,20.664400077160494,329.52418446801215,0.06089034299017875,48.28167253659095,0.06345301289712284,87.44621593464325,0.16655506513892715,0.040369490735891154,0.05471142011787538,0.049496737809737866,61260.071146658775,0.03898641624612729,102.37959392904465,2.640011808038968,3786.7661530006853
80,480,23.2488,26.3994,10,26.7173,0,120,118,3,137,7,1.00219,22.01704,0.0,0.0,4.35714,12.493,22.39708,0.0,0.0,108.0,33.29256,1e-05,0.31,13.407,0.40972,3.132795,85.52142014736397,0.05562944682880233,6.647439637623941,0.014624709159616769,0.46184313725490206,0.050683372654105704,0.04451392143466671,19.26490162037037,329.111604872611,0.06106635592026009,48.39513274769724,0.06288139329912644,88.28130660791014,0.16049639811662855,0.04071627534251145,0.05473180837132808,0.04990313437559779,61306.05753329214,0.03844143412849618,102.76151921903835,1.601593478429545,2990.067307152111
81,481,21.7203,26.8879,9,25.1936,0,120,118,3,138,6,0.96837,20.49523,0.0,0.0,5.39286,12.367,22.66216,0.0,0.0,110.0,33.18526,0.0,0.31,13.035,-1.0,3.380424,84.377953359287,0.05420976975332399,6.761676928414967,0.014546513407487497,0.4632816078431373,0.05069121728103621,0.04369168945186356,18.380738811728396,328.4637947964215,0.06051502974534243,48.565188184196565,0.06292619659914327,87.45995758117414,0.16049639811662705,0.04084112788576391,0.05473977451219397,0.050040700924545774,61048.94889298557,0.03788267553292135,103.23421593213953,1.5352974106399666,2452.7040162893795
82,482,19.4972,27.6005,8,22.9796,0,120,118,3,138,6,1.02514,18.4246,0.0,0.0,8.57143,14.144,23.0789,0.0,0.0,109.0,33.14493,1e-05,0.3,7.92,-1.0,3.618266,81.61281793963276,0.05271267512033058,6.8964964271282705,0.014505406503981777,0.464668019607843,0.050997671631163956,0.04302491587815258,16.672694830246915,327.7288951600655,0.060452809707831096,49.2317892945843,0.06241266156779491,88.31379447589501,0.1423203970497455,0.040990250814760834,0.054415929149426334,0.05076809729459586,60954.54671856255,0.037618310824016406,103.68972105383622,2.4131698511907094,1784.6200309842257
83,483,17.4472,27.4189,7,22.4117,0,120,118,2,138,6,0.97331,16.50531,0.0,0.0,6.60714,16.069,23.7002,0.0,0.0,110.0,32.40463,4e-05,0.31,9.895,-1.0,3.69173,79.40889089888137,0.051342910705104765,7.047616833723256,0.014445213861337727,0.41248776703114176,0.05016417362062155,0.04241783384315064,14.94507137345679,326.9958550791213,0.060675590681251036,50.06477224090953,0.062295509796795406,86.97760438014421,0.13566751892005424,0.0410757595835824,0.054269106125388544,0.05081886809390287,60796.55840197743,0.03700744666520515,104.0910801254334,1.7396239337562138,1393.8398279896785
84,484,15.7522,27.0168,6,21.584,0,121,117,2,139,5,1.02112,14.90166,0.0,0.0,8.35714,16.791,23.56505,0.0,0.0,109.0,31.4943,1e-05,0.29,12.75,-1.0,3.816071,77.27375030580052,0.04929154145546757,7.221435798974744,0.014394807330975526,0.36521671123106525,0.04957814078890498,0.04193744556356071,14.103925540123457,326.27839484088787,0.06086860210919145,50.35824905207128,0.06224397382231456,88.0697801304624,0.11749151785317387,0.041108869058923234,0.05445403203599191,0.05058348238882115,60761.27509236357,0.03676848445927021,104.5328825590589,1.321968468687327,1104.7404922522014
85,485,14.314,27.1598,6,19.9392,0,121,117,2,139,5,1.00626,13.57277,0.0,0.0,8.21429,20.745,23.20962,0.0,0.0,108.0,30.59018,0.0,0.29,9.457,-1.0,3.592388,76.77748949544468,0.048130296732959245,7.320043416703755,0.014376790888074321,0.383173507118802,0.04918988629599787,0.04115962652304637,14.700376157407407,325.6114170131755,0.06095082884231373,50.711906904055745,0.06188432899253113,91.32133198931665,0.11749151785317018,0.04099783879573865,0.05414142525635727,0.050452877769810944,60439.76921583279,0.03640102399534845,104.85197511594599,1.028740016112974,905.6895207761181
86,486,12.8706,27.1597,5,19.185,0,121,117,2,139,4,1.01492,12.25802,0.0,0.0,6.14286,24.977,23.31403,0.0,0.0,105.0,30.13909,0.0,0.29,8.702,-1.0,3.396625,74.86151707298805,0.047638131837205694,7.467741615381784,0.014390443207693327,0.3677371698269902,0.04906180597293845,0.0407532745107115,15.348572530864198,325.070273299792,0.060881568212595584,50.99467034987462,0.06152655714837153,89.64204444035141,0.11527389180994123,0.04097036595433027,0.05367180506456838,0.05042687077448788,60753.21460040089,0.03611055420983181,105.15286741948407,0.2719414472138729,748.5166943024468
87,487,11.3425,28.545,5,17.7383,0,121,117,2,139,4,1.00834,10.89527,0.0,0.0,7.92857,27.062,23.31471,0.0,0.0,104.0,29.87006,1e-05,0.29,9.459,-1.0,3.170829,73.10319378313918,0.047263185575377425,7.672602330206468,0.01428878779462222,0.3675049644229137,0.048564820719678305,0.04041833250380027,15.009114583333334,324.5780489973589,0.06096839197632731,51.05688570752556,0.06097532842253688,94.15161913832233,0.11527389180994202,0.04116695919237954,0.05319554915873174,0.05039349339899325,60683.59299571887,0.03588088649899803,105.4283609090269,0.19195506990457972,572.1749800773508
88,488,10.7526,29.2635,4,16.5009,0,121,117,2,139,4,0.98832,10.37146,0.0,0.0,8.53571,30.429,24.48168,0.0,0.0,101.0,29.92147,0.0,0.29,6.311,0.37937,3.284059,73.62976853583217,0.04690772797631443,7.8135126915668165,0.014192060931425087,0.3754933261822372,0.047569993222735224,0.04005846806042432,13.09447337962963,324.0231259331041,0.06106668025635833,50.863520681122196,0.06037116335495792,93.53049324145609,0.10921522478764706,0.041508236488783254,0.052609980281994165,0.05023531929600863,60780.080861549985,0.03568016055057462,105.61937691645439,0.15324178682257736,499.6698690233957
89,489,10.812,28.9068,4,15.7653,0,121,117,2,138,3,0.99147,10.37554,0.0,0.0,2.39286,30.928,25.10757,0.0,0.0,100.0,30.17795,1e-05,0.29,11.554,-1.0,3.443701,73.41060671358511,0.046583804226171206,7.878134786613478,0.01409098388890758,0.37643936947327916,0.046574377620400696,0.039597229450768656,11.979938271604938,323.5345420912992,0.061059664653991506,50.591897093219515,0.059809122960641024,88.28590563041476,0.1009389317221265,0.04205915080563784,0.05217476441457003,0.04988340953661038,60842.99500958144,0.03541037750388606,105.71520805616362,0.10488352661704382,499.4081353271225
90,490,10.1877,27.0647,4,14.9106,0,121,117,2,138,3,0.9967,9.82623,0.0,0.0,3.10714,28.057,24.81317,0.0,0.0,99.0,30.47277,0.0,0.29,7.52,-1.0,3.477927,71.61025887140921,0.04608152243977799,7.866650625604852,0.014013928901033538,0.3792759400230677,0.04539522373429904,0.03907561696532997,9.939284336419753,323.2093321535649,0.061039422427858536,49.822429892457556,0.05923496036062841,87.30750623490789,0.09266263865660433,0.04197984621511705,0.051517740502651024,0.04878607904942299,60776.12354669647,0.03521692958673883,105.89268348192903,0.07800019640228396,458.01866167689514
