,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.6,cubrow.0,cubrow.0.5,cubcol.0.5,cubrow.1.0,temporal,fft,blockiness,cubcol.0.3,saturation,uhdhdsim,movement,cubcol.1.0,cubrow.0.3,staticness,color_fulness,noise,cubcol.0,tone,cubrow.0.6,contrast,blur
45,145,73.1392,13.6794,66,25.0769,0,118,118,15,137,14,0.99234,74.92596,0.0,0.0,1.42857,4.251,11.86394,0.0,0.0,128.0,41.48514,9e-05,0.47,3.017,-1.0,0.262124,0.17894789011952852,0.3354771630949844,0.27895308039426864,0.18566176831395703,0.20305719472501146,5.4417214645209455,68174.64595811475,7.3428950524990935,0.18518032902994708,51.19215732150607,90.82418416051254,12.88623649691358,0.2501695633504358,0.2968844232374987,548.4713613259132,80.761121972271,0.5002594065241612,0.23062734215080632,0.6161898039215685,0.24168134116569162,87.49072832329182,37319.05906018929
46,146,72.8789,13.7659,66,23.2347,0,118,117,15,137,14,0.9861,74.69644,0.0,0.0,1.0,4.263,11.77657,0.0,0.0,127.0,41.40583,7e-05,0.46,2.955,-1.0,0.250279,0.17879218702660968,0.33442507917408565,0.2789782512489003,0.18477018385279104,0.2039243983895034,5.434836527202791,68193.66708471894,6.086775978579045,0.18557958281061437,51.3479305314429,90.87991279732614,13.347077546296296,0.2504061292877469,0.2964258119516555,547.321298030353,79.50819337719632,0.5046946586106223,0.23105641311459763,0.6159777647058823,0.24140225032696316,87.83160391285809,36847.151311202324
47,147,72.7749,14.0017,66,25.4291,0,118,117,15,137,14,0.99248,74.6892,0.0,0.0,1.21429,4.269,11.84083,0.0,0.0,127.0,41.357,7e-05,0.46,3.346,-1.0,0.226358,0.17864623516544847,0.3335536742052736,0.2788488822782147,0.18358010052059082,0.20473878503571125,5.4313507043138936,68018.56478760952,5.929005384918431,0.18591748312563783,51.37734872323495,90.92733825196038,13.63329475308642,0.2502937456707903,0.29586277937461675,546.0599805933995,79.37308762659441,0.5085356995896828,0.23110543928215804,0.6149149019607842,0.24099751407472392,88.03736630963522,36840.89448653506
48,148,72.9469,13.8596,66,24.4325,0,118,117,14,137,14,0.99556,74.85909,0.0,0.0,0.92857,4.281,12.04514,0.0,0.0,128.0,41.37059,9e-05,0.46,2.877,0.17991,0.229437,0.17819828291545445,0.3327087811459116,0.2791126976144411,0.18278812095215285,0.20543401159248598,5.453213291672655,67997.53352823197,6.707842200431082,0.18565857078798267,51.45362326539593,90.89648871582285,14.030960648148149,0.2501135715612361,0.29525770347583025,544.6986557579535,79.00317664764262,0.5063180735464555,0.22970654786880448,0.6135396078431373,0.24038704519764786,84.63787299470586,36962.50340771478
49,149,73.5486,13.871,66,23.5246,0,118,117,14,137,14,0.99803,75.376,0.0,0.0,1.03571,4.268,11.91845,0.0,0.0,127.0,41.40055,8e-05,0.46,3.236,-1.0,0.224134,0.17802587826070237,0.33189400038986155,0.279093021923851,0.18192830073720068,0.20592429358268777,5.462053542673761,68056.55237403672,6.987365285358732,0.18544099308667397,51.648434297538095,90.78239856682741,14.284625771604938,0.2507795938497065,0.294562992204267,543.267895063385,78.01260761900453,0.5123767405687479,0.229375284786346,0.6121611764705882,0.2399714914773409,89.27151516740801,37775.304569870204
50,150,74.0035,13.8212,67,25.4239,0,119,117,14,137,14,1.00159,75.99068,0.0,0.0,0.78571,4.263,11.93852,0.0,0.0,127.0,41.33606,5e-05,0.46,2.656,-1.0,0.196693,0.17784752600929746,0.3311847795803188,0.2791381064044553,0.18142118713622635,0.20625718676361524,5.468563150835033,68118.56303006943,4.461651490981335,0.1851296140164308,51.99608715669608,90.73234579785554,14.338589891975309,0.2514927089854814,0.2940074337080433,541.7862336378117,75.57152812012096,0.5123767405687606,0.2286675788162609,0.6092992156862744,0.24002119754513956,87.30991700802943,38544.60274272381
51,151,74.2516,13.8711,68,25.5453,0,119,117,14,137,14,0.99267,76.38379,0.0,0.0,0.64286,4.262,11.89556,0.0,0.0,128.0,41.26238,5e-05,0.45,2.607,-1.0,0.198282,0.17746590189469585,0.3306336233391925,0.27961432490136884,0.18062361789348438,0.2063943337188586,5.460019383124446,68254.77990410826,6.776739983078701,0.18479265198619071,51.87005238474151,90.68459584682088,14.199508101851851,0.25241356292492173,0.29354222454372053,540.2935292024139,75.5008160047806,0.5168119926552079,0.2273614673368729,0.6077827450980392,0.24019324454788113,86.99822933233803,39219.62503060288
52,152,73.9936,13.9444,68,26.3689,0,119,117,14,137,14,0.99318,76.181,0.0,0.0,0.92857,4.24,11.94525,0.0,0.0,128.0,41.18678,7e-05,0.46,2.812,-1.0,0.191822,0.17722331927734317,0.33013462442322544,0.27982816788043013,0.17962472246924294,0.2064168507656951,5.450194461032179,68127.11415734852,6.23735703218232,0.1846318014468034,51.9090608196494,90.62660608199481,14.014322916666666,0.25249943092209615,0.29313468864724546,538.8425217559538,76.15757281601208,0.514594366611981,0.22657606294619909,0.6092414509803912,0.23979615046497596,87.17140433600264,38674.68029824374
53,153,74.2692,14.0764,68,26.0854,0,119,117,14,137,14,0.99976,76.391,0.0,0.0,1.07143,4.241,12.00689,0.0,0.0,129.0,41.09304,3e-05,0.46,2.588,-1.0,0.184835,0.17698819716758152,0.3292689038215676,0.27948444996079524,0.17882845220309015,0.20631860290517878,5.423013805611591,68344.10943551137,7.205313597449063,0.184327548458673,52.068548508632325,90.59069582000603,13.68311149691358,0.2517426194900872,0.2928155819809844,537.5087144979932,77.09985343368442,0.5123767405687509,0.2264374960091196,0.6102501960784313,0.23962747411196805,86.64124123914036,39307.3534869689
54,154,74.4152,13.8303,68,25.4912,0,119,117,14,137,14,0.98864,76.56909,0.0,0.0,0.78571,4.249,12.12942,0.0,0.0,129.0,40.95276,7e-05,0.46,2.836,-1.0,0.200859,0.1769535329292118,0.3288045293249475,0.27933022299741567,0.17818940305251713,0.20599716932910145,5.501686399708796,68440.72280240481,7.908108637077583,0.18404911796445717,52.07374610429929,90.61017109760662,13.362268518518519,0.2509838542307288,0.29258788814115333,536.3040182154787,77.03714188619986,0.5123767405687495,0.22601000447407102,0.6086439215686275,0.2396055503209074,88.10919152542846,39960.84030154724
55,155,74.1913,13.8182,67,23.3748,0,119,117,14,137,14,0.97674,76.34917,0.0,0.0,0.85714,4.254,11.90904,0.0,0.0,129.0,40.6564,4e-05,0.46,2.735,-1.0,0.209203,0.17709498531728043,0.32793119622181605,0.2793385718809434,0.17778727051635868,0.20579132551244095,5.475530702241876,68381.32205257147,5.4694428640187915,0.18397031166696076,52.047255716206124,90.67845232918103,13.210117669753087,0.2504624331671405,0.29216597979646414,535.2312458187797,75.58253081866857,0.5123767405687506,0.2253727293212111,0.6014194705882352,0.23972016933700957,85.53170389892273,39459.614289694866
56,156,73.7754,14.0358,67,23.2291,0,119,117,15,138,14,0.97141,76.00222,0.0,0.0,1.28571,4.268,11.89306,0.0,0.0,129.0,40.47066,4e-05,0.46,2.763,0.17966,0.211676,0.17695740540695545,0.32749554170589323,0.2795229021006013,0.17762355168040433,0.20551718074547845,5.371962203218545,68253.81391424799,5.660095264728204,0.18412175073153073,52.287810714156535,90.74190203362674,13.056086033950617,0.2504351327461736,0.291533165934438,534.2685053139847,75.52523290996533,0.5123767405687452,0.224302963509864,0.599300803921567,0.2394691345344356,87.96325152360542,38557.61707304894
57,157,74.0299,13.616,68,23.4926,0,119,117,15,138,14,0.97891,76.33539,0.0,0.0,0.75,4.289,12.08533,0.0,0.0,128.0,40.45659,0.0001,0.46,2.785,-1.0,0.224453,0.17676887108659245,0.3273697003667644,0.27950888265264967,0.17727278984511927,0.20545138847076527,5.369615523059686,68187.88173527029,6.971648160909364,0.1847904434049181,52.189905990788965,90.68375312961487,12.794029706790123,0.2506976164136195,0.2911014744634272,533.3643366482469,75.56259485002545,0.5123767405687486,0.22331121278905577,0.5994458823529412,0.23914845745584742,87.71881943190661,38882.010297628105
58,158,74.1953,13.6892,68,22.1861,0,119,117,15,138,14,0.98012,76.54634,0.0,0.0,0.64286,4.286,11.72094,0.0,0.0,128.0,40.51612,5e-05,0.46,2.556,-1.0,0.201924,0.17635108951858647,0.3268647571386558,0.279407706764218,0.176998753211711,0.2054961669969587,5.303484907161877,68272.22937978909,4.390937093808618,0.18606188096181803,52.298218715338066,90.63307163109806,12.572386188271604,0.2509555527322901,0.29078234624550986,532.5323740821831,75.30143003798204,0.5145943666119853,0.22226615220335447,0.600755294117647,0.2391909916782389,87.75401638388006,39174.168562410196
59,159,74.4374,13.4351,69,23.9818,0,119,118,15,138,14,0.98327,76.8403,0.0,0.0,0.46429,4.265,11.78241,0.0,0.0,128.0,40.58432,9e-05,0.46,2.829,-1.0,0.199507,0.17590881112736598,0.3262207476578547,0.2793248819007303,0.17677595635984464,0.20559952390914632,5.259445638284315,68211.72025118634,7.270828827947578,0.1874049002165405,52.297877747335555,90.60003674970709,12.301215277777779,0.2517772672463543,0.29070533959415423,531.7550537189337,75.86380696929923,0.5168119926552092,0.22133221255168362,0.6028070588235293,0.23921159698032418,89.25549626658393,39291.70809609148
60,160,74.4966,13.8292,69,22.9395,0,119,118,15,138,14,1.00627,76.83693,0.0,0.0,0.32143,4.252,11.55941,0.0,0.0,128.0,40.59412,5e-05,0.46,2.94,-1.0,0.202617,0.17558508511781407,0.32521244043243996,0.2797155368418907,0.1758369137220424,0.20624271280471698,5.212688749900921,68326.10259139223,6.905662998833518,0.18899578716022375,52.354898146641105,90.61788173831901,12.228684413580247,0.25249286541354665,0.29087151756860635,531.0315898910018,75.77413069180598,0.5145943666119813,0.2211488187861845,0.6047447058823529,0.23944617837164667,87.5114657774595,39235.65850722876
61,161,74.6053,14.1901,68,24.008,0,119,117,15,138,14,1.00123,76.70426,0.0,0.0,0.57143,4.271,11.89189,0.0,0.0,128.0,40.62559,5e-05,0.46,2.784,-1.0,0.218986,0.17518878422150172,0.3239995779903021,0.2798527344415309,0.1747044583353522,0.20706391377488273,5.274806836198632,68376.54356847564,6.596790306176436,0.19060407526662468,52.35263777367862,90.63837216124125,12.37157600308642,0.2531781365973746,0.2908514725904866,530.3619582417356,76.00481756083443,0.5123767405687437,0.22110124827235114,0.6062996078431373,0.23943554599606498,87.78400537512357,39493.851616907516
62,162,74.1692,13.968,67,24.0196,0,119,118,15,138,14,1.00943,76.09001,0.0,0.0,0.60714,4.277,12.20612,0.0,0.0,128.0,40.61007,5e-05,0.45,2.534,-1.0,0.204145,0.17502315591280346,0.32300606349459254,0.27969056800519015,0.1743095180836592,0.20795631384492078,5.466341474326346,68274.51671097442,5.516866148904906,0.19159570233540626,52.2862484778887,90.70380714889085,12.25733024691358,0.25384620536621894,0.29060364781777426,529.7397510051783,75.7833061146404,0.5063180735464509,0.22175621696304368,0.6056082352941176,0.23940541128872325,85.62610681319114,38654.583348373184
63,163,74.1821,13.7132,67,25.1468,0,119,118,15,138,14,1.02123,76.00979,0.0,0.0,0.78571,4.272,12.01978,0.0,0.0,128.0,40.72518,4e-05,0.46,2.365,-1.0,0.215672,0.1747393029499652,0.32175768478094074,0.27945555863733557,0.17407244376679865,0.20869197275365303,5.417197860943336,68327.29624337054,7.825917207674009,0.1924368535054784,52.26829114372348,90.7067551848278,12.356385030864198,0.2547295953798977,0.29045190602641513,529.173201915076,75.95971695069694,0.5024770325673943,0.2224073002555424,0.606676862745098,0.23932957141361516,89.24425109254715,38666.75538355656
64,164,74.3955,13.8179,67,23.6858,0,119,118,15,138,14,1.02023,76.15401,0.0,0.0,0.75,4.271,11.80574,0.0,0.0,128.0,40.81772,0.00012,0.45,2.23,0.18287,0.202931,0.17462007646531758,0.32107735395135717,0.27940364647348614,0.17407690960226846,0.20957557532389526,5.407930484673191,68444.82234486168,7.741389540978613,0.19315158663347687,52.34762384862076,90.69233528183898,12.39819637345679,0.25612721459225934,0.29047623952471074,528.6485945065077,76.236785745839,0.5002594065241684,0.22287238111331495,0.606993725490196,0.2392788663524043,87.38643101218437,38997.01255767732
65,165,74.1266,14.1026,67,24.0031,0,119,118,15,138,14,1.01769,75.88977,0.0,0.0,0.67857,4.265,11.89713,0.0,0.0,128.0,40.81933,0.00011,0.45,2.249,-1.0,0.22243,0.17474532323227843,0.3208152316812628,0.27923434646263207,0.17424927827811706,0.21055802236399912,5.3802439069671175,68201.64243383941,8.401809955148696,0.19352694564910397,52.29317408432195,90.69786696401991,12.490644290123457,0.25732721749415716,0.2902514854515312,528.1415567549628,76.17313469390305,0.5002594065241678,0.22293303602400172,0.6082219607843138,0.2390791449844845,87.92572010598813,38662.919549020015
66,166,73.9398,14.143,67,25.2468,0,119,118,15,138,14,1.01181,75.74788,0.0,0.0,0.71429,4.267,12.1354,0.0,0.0,128.0,40.73701,8e-05,0.45,2.246,-1.0,0.212793,0.1749242317633165,0.3198862765102533,0.27909630895811166,0.1742613992354965,0.21139271657353717,5.523277047679377,68241.51690096941,7.813255165606642,0.194503484346338,52.47260915497203,90.71622181842152,12.414641203703704,0.2578231984616994,0.29015141522917287,527.6637681022396,76.04606051537954,0.5063180735464536,0.22366311906365247,0.6079964705882352,0.23904804245692235,84.7115171732529,38342.26279243887
67,167,74.434,14.0015,67,26.8914,0,119,118,15,138,14,1.0008,76.20472,0.0,0.0,0.96429,4.261,12.17685,0.0,0.0,128.0,40.63051,8e-05,0.45,2.414,-1.0,0.221173,0.175039860263653,0.31806301205779486,0.2792201605665181,0.17420302147317515,0.21241768003997294,5.591692712584921,68375.851735283,5.963485761479132,0.19573740757299515,52.614637963565784,90.71869657655638,12.175250771604938,0.2580804788173707,0.2894978012208602,527.2040004647474,76.167666554702,0.5002594065241693,0.22352196303545385,0.6073999999999999,0.23860244780389492,86.57953883195242,39075.308507500755
68,168,74.7157,14.3756,67,26.1741,0,119,118,15,138,14,1.00051,76.59997,0.0,0.0,0.75,4.287,12.05704,0.0,0.0,127.0,40.59857,2e-05,0.45,2.438,-1.0,0.204316,0.17503303233254133,0.31723031623444226,0.2794038181908515,0.1737201733831607,0.21346904720578713,5.577220156781686,68517.90277225079,5.2867628284021455,0.19664364065309964,52.731210214120374,90.73589626887582,11.801601080246913,0.25845776377255136,0.288877528410476,526.7753668891174,76.51497382633774,0.5085356995896825,0.2241153532258468,0.6086062745098039,0.2380211303308543,85.05853622792662,39917.77078531135
69,169,74.431,14.7304,67,25.1986,0,119,118,15,138,14,1.00255,76.33181,0.0,0.0,0.46429,4.287,12.3843,0.0,0.0,127.0,40.539,4e-05,0.45,2.496,-1.0,0.206266,0.17529879938251325,0.3155725669016566,0.2793843835251864,0.1733140974756705,0.21438860585531158,5.578247752997993,68498.51231761098,7.410721249414551,0.1972949121171617,52.71693759494358,90.76613850875455,11.466772762345679,0.2588463733594527,0.28807878486868504,526.4171688701671,76.36337844412243,0.5063180735464571,0.22478367275929395,0.6074603921568626,0.23752067083097086,86.59236075135252,39479.791577883734
70,170,74.4328,14.9493,67,25.3801,0,119,118,15,138,14,1.00695,76.29864,0.0,0.0,0.53571,4.29,12.68703,0.0,0.0,127.0,40.4011,8e-05,0.45,2.829,-1.0,0.186045,0.1754878859550659,0.3138418045379663,0.279289426346132,0.1727649721520065,0.21475740470583138,5.597212629805217,68418.28568432052,7.924559790077399,0.1980381452267752,52.576200508777006,90.77060508672855,11.43287037037037,0.25911655854329046,0.28730306507927583,526.1483857577389,76.40190007819075,0.5063180735464566,0.2250723469239084,0.6065306274509803,0.23705651182374554,86.4666732096295,39388.506473363814
71,171,74.0937,15.1392,67,26.1208,0,119,118,15,138,14,1.01119,75.86438,0.0,0.0,0.78571,4.307,12.87169,0.0,0.0,127.0,40.29569,7e-05,0.45,2.65,-1.0,0.20028,0.1756239925555347,0.31251539695759717,0.27911803899289667,0.17250590516432018,0.21498959653202313,5.619738065254278,68435.30902618293,6.891459485262916,0.19857465927948667,52.559641331802176,90.79171535205141,11.710648148148149,0.2583336030005996,0.286368949243162,525.9320145899558,75.99059412809936,0.5024770325673921,0.2248754254359478,0.6060738431372545,0.23623875831349034,86.48882984034623,38791.3196993887
72,172,73.6796,14.8976,66,26.3347,0,119,118,15,138,14,1.01517,75.32888,0.0,0.0,0.57143,4.316,13.0297,0.0,0.0,127.0,40.2796,8e-05,0.45,2.528,0.17554,0.193006,0.17575288819272963,0.31134691829176997,0.2789159010459328,0.17208320472205002,0.21519285721236983,5.6114955634703785,68462.9863308342,6.688371164836954,0.19912193260376668,52.492490038459685,90.84164964814717,11.789882330246913,0.2575804064902311,0.2850467508089546,525.7485481400108,75.94440578139167,0.5002594065241592,0.22481857401277225,0.605123137254902,0.2354378132380963,86.35597761674543,38422.97924882108
73,173,72.9932,14.732,65,26.0468,0,119,118,15,138,13,1.01888,74.44282,0.0,0.0,0.71429,4.288,12.81828,0.0,0.0,127.0,40.32164,8e-05,0.46,2.824,-1.0,0.18377,0.17609519436371124,0.31041199276095544,0.27862098042604,0.17171600694263742,0.2153700895555593,5.597599673653117,68367.3584128868,6.611723587909242,0.19934792192198172,52.50466504509066,90.91258930715725,12.030189043209877,0.2565004463610376,0.28337218838727407,525.5886430477289,76.03632163194727,0.49641836554509466,0.22395150677506148,0.6035404509803902,0.2347592080565966,84.22272621166252,37209.92259138801
74,174,72.604,15.1912,64,25.7009,0,119,118,14,138,13,1.01391,73.91014,0.0,0.0,0.71429,4.307,12.67804,0.0,0.0,128.0,40.35657,5e-05,0.45,2.795,-1.0,0.192425,0.17679199436831217,0.30997160346811287,0.2783589104921652,0.17125604596461289,0.2155961703578149,5.612991783517171,68369.6079659217,8.419117412688074,0.1995400659535224,52.42217038001543,90.97761329219587,12.505594135802468,0.2552668234868253,0.28183575787674153,525.4330295219265,76.32889619226891,0.49198311345863716,0.22364867694575838,0.6051635294117645,0.23407142861228913,88.19825574525555,36881.020055133566
75,175,72.3695,15.5186,63,23.9859,0,119,118,15,138,13,1.00176,73.66292,0.0,0.0,0.71429,4.322,13.06448,0.0,0.0,127.0,40.2544,3e-05,0.46,2.982,-1.0,0.195715,0.1773430826239381,0.30972350351279515,0.2781241560798419,0.1708624642488406,0.21625301594056595,5.6807329417427495,68327.00490245763,7.462806813195446,0.19947587210910664,52.26146104600694,90.99758676877161,12.889274691358025,0.25340199875173713,0.28000057925798555,525.2512848086507,76.26888585921135,0.49198311345863727,0.2234109870301492,0.604616862745098,0.23347840727971694,87.5635504360621,36751.91412045922
76,176,71.9103,15.8663,63,25.0141,0,120,118,15,138,13,0.99646,73.19869,0.0,0.0,0.78571,4.316,13.34781,0.0,0.0,126.0,40.12597,6e-05,0.45,3.033,-1.0,0.197582,0.17779763799873657,0.3088205168684498,0.27777237246933084,0.1705266299059598,0.2171923174544321,5.717626325998854,68335.64128532296,6.798598817772877,0.19932698268463755,52.13297940477912,91.07817971507501,13.680217978395062,0.2524971803070625,0.27826533088089517,525.0257185761624,75.82811751420545,0.49198311345863655,0.22344850535055208,0.6040964705882353,0.23296928085632576,84.13626236404839,36225.69187467699
77,177,71.428,16.0371,62,26.274,0,120,118,15,138,13,0.99286,72.69264,0.0,0.0,0.46429,4.326,13.64981,0.0,0.0,126.0,39.97959,3e-05,0.45,3.014,-1.0,0.227966,0.17802403749553664,0.308308345962926,0.2776490650997704,0.17012497580598634,0.2176421906076427,5.745359971414471,68218.058035834,7.399792419787572,0.19871688483385366,52.15956925757137,91.12690003943518,13.71923225308642,0.25257091897173667,0.27651230483580463,524.7458098807185,76.1393683961935,0.491983113458631,0.2212429367766053,0.6019760784313726,0.23233367478708572,85.5259476551339,35522.87300105561
78,178,71.1399,16.3661,62,24.9511,0,120,118,15,138,13,0.99346,72.33838,0.0,0.0,0.85714,4.311,13.79963,0.0,0.0,128.0,39.80528,5e-05,0.45,2.525,-1.0,0.299185,0.17829707767639147,0.30843056561841387,0.27744846188277966,0.16941744194467048,0.21835998604656912,5.792705048357233,68325.39384435305,7.4296019218170635,0.19816094538288248,51.82104680567612,91.1759125640275,13.909722222222221,0.25334723691161976,0.27472017691781814,524.4108721006182,75.94647581432564,0.4875478613721749,0.21835619290250635,0.5990937647058807,0.2316483970047763,84.39065529195543,35031.87775818753
79,179,71.1066,16.0943,61,27.3284,0,121,118,14,138,13,1.00181,72.20591,0.0,0.0,0.82143,4.324,14.08041,0.0,0.0,127.0,39.47053,8e-05,0.45,2.358,-1.0,0.297108,0.17878888368681933,0.30791558029361543,0.2770116996288639,0.16846089787110366,0.2192905176608112,5.831887111287957,68232.51015520083,7.203071888232295,0.197291371012713,51.589602246696565,91.19740463784936,13.925202546296296,0.2538194042877464,0.27317689735888745,523.9990948376857,75.82212103178449,0.47764815337082517,0.21664462402133908,0.5934960784313725,0.2308024214068082,84.85790569150075,35174.39867018086
80,180,70.5978,16.5029,61,25.9795,0,120,117,14,138,13,1.00581,71.60924,0.0,0.0,1.32143,4.32,13.84225,0.0,0.0,128.0,39.16473,6e-05,0.46,2.57,0.17207,0.329495,0.17944318076813442,0.30689449998055307,0.27656583309480315,0.16722990239273328,0.22035677193468411,5.920490268707663,67979.37101515812,7.740091060043583,0.19622218332148925,52.75860595703124,91.24995735808412,13.471113040123457,0.2539927488535122,0.2716599890769758,523.3532081960294,74.69607925889538,0.4776481533708195,0.21483238873316343,0.5895709803921569,0.23002823885413762,85.54715281398046,33934.579414348555
81,181,70.7604,16.5901,61,25.5125,0,120,117,13,138,13,1.00806,71.82786,0.0,0.0,1.28571,4.315,14.19451,0.0,0.0,128.0,39.11711,5e-05,0.45,2.432,-1.0,0.29718,0.18016865856816253,0.30583383374586626,0.2760335385294322,0.16607096470723898,0.2207411379198946,5.776001468622994,68094.77938099817,7.6619658270771716,0.19550838005561147,53.04582327383536,91.18481694580078,13.405719521604938,0.2543209120316701,0.27004523010461295,522.6557001966057,74.3825157605,0.47764815337082767,0.21284821038985013,0.5889486274509805,0.2292744327377257,84.48180833730163,34295.23354540069
82,182,70.79,16.5479,61,26.2184,0,120,117,13,138,12,1.01855,71.92239,0.0,0.0,0.78571,4.322,14.27433,0.0,0.0,128.0,39.22489,5e-05,0.45,2.806,-1.0,0.261358,0.18058646103805112,0.30456317202939265,0.2756772929618258,0.1648376078474245,0.2215624617399286,5.6616457052994225,68138.06287156076,6.150061905820926,0.19509770596249423,52.99254598735291,91.1785297404078,13.182677469135802,0.2546453628185434,0.2680995439233713,521.9529575057055,74.96662379540093,0.4798657794140457,0.20934923332948407,0.5892655294117646,0.22848260612151128,86.5062995944124,34433.1447702337
83,183,70.9057,16.8174,62,27.4153,0,120,117,13,138,12,1.01276,72.09774,0.0,0.0,0.96429,4.32,14.2431,0.0,0.0,126.0,39.59676,9e-05,0.44,2.614,-1.0,0.265081,0.1812393076464035,0.3030821866076733,0.275400866582427,0.1633368278963009,0.22235379361599306,5.614762130962828,68252.50135574432,7.162558468379346,0.19453440572437358,52.7614731023341,91.19037115627833,13.099151234567902,0.2547279572929271,0.26615817162986666,521.2516324187097,75.82544551298705,0.4798657794140501,0.20614830420627597,0.5910301960784313,0.22788241907257872,87.06689723839025,34727.559287192475
84,184,71.3169,17.5501,62,27.8232,0,119,117,14,138,12,1.01008,72.56798,0.0,0.0,1.07143,4.328,14.46906,0.0,0.0,125.0,39.98974,0.0001,0.44,2.329,-1.0,0.240239,0.18215615615375852,0.3013089128748527,0.2751329552226336,0.1622280308489515,0.223240551789262,5.688368116490326,68178.79850168138,7.986093822269467,0.1937034104349553,52.57835953323929,91.19076005007625,13.24146412037037,0.2545219504437679,0.26425067093423193,520.5689455438584,75.33408507027512,0.479865779414052,0.20171505384265975,0.5934437647058814,0.22775421911805216,84.7490586004487,35385.973233640565
85,185,71.2998,17.3437,62,27.3139,0,119,117,13,138,12,0.99959,72.61709,0.0,0.0,1.03571,4.321,15.09698,0.0,0.0,125.0,40.41831,4e-05,0.44,2.39,-1.0,0.23654,0.18257090581137664,0.299302537543488,0.27483876089089254,0.161367919789064,0.22395469541081323,5.739556992276721,68238.73963493943,7.483201369562236,0.19318386486340455,52.80223366066261,91.19654774725387,13.292679398148149,0.2539525541523737,0.26248853795389376,519.8980523586002,75.61524778490897,0.4798657794140481,0.19863547966407066,0.5968926078431371,0.22738802966389787,85.0451807121732,35690.25927904802
86,186,71.7629,17.1759,63,27.8005,0,119,117,13,138,13,0.98885,73.09179,0.0,0.0,0.85714,4.332,14.91653,0.0,0.0,126.0,40.90495,6e-05,0.44,1.97,-1.0,0.247367,0.18313387351400529,0.29758182439193526,0.2746018881592587,0.16046477921029928,0.2249409643712841,5.713719959488999,68305.97797520684,6.533025031189819,0.19282722664196247,53.02566189236111,91.10388237574732,13.440972222222221,0.2543813441799109,0.2606744272197485,519.2392383017879,76.92815573602273,0.4820834054572856,0.19632817427436153,0.600615294117647,0.2270959456084112,87.27041874631433,36039.74242403948
87,187,71.7339,17.0879,63,26.6577,0,119,117,14,138,13,0.99507,73.11117,0.0,0.0,1.07143,4.34,14.78618,0.0,0.0,127.0,40.98641,6e-05,0.45,1.986,-1.0,0.296342,0.18405257215982454,0.2961583396566392,0.2744123157359486,0.16002168240326847,0.22598706631560686,5.55021761786958,68409.21487641346,7.467161928970876,0.19239226607744883,52.96536123016734,91.10270695037738,13.112172067901234,0.25555762212508887,0.25878284425133585,518.5761921579748,77.58406429882129,0.4814891943498922,0.19441419276059563,0.600152156862745,0.22628523416029597,89.12806214584636,36144.58938698297
88,188,71.7178,17.0232,63,26.9677,0,119,117,13,137,13,0.99705,73.14518,0.0,0.0,0.82143,4.358,14.7132,0.0,0.0,126.0,41.20172,7e-05,0.45,1.75,0.17721,0.277719,0.18496135559325783,0.2948444206195816,0.2743167529458443,0.1593738605989269,0.2269962670245653,5.5454796649619205,68239.97971045629,6.752539326543666,0.19188174838500635,52.789988011489676,91.14350375985502,12.673804012345679,0.2567146000772016,0.25735769756521265,517.9215713034123,77.43157760621389,0.48754786137217704,0.1918938527973791,0.602458862745098,0.22603968357290255,85.79452340047406,35900.06011752536
89,189,71.6174,17.4862,63,27.2516,0,119,117,14,137,13,0.99678,73.09919,0.0,0.0,0.64286,4.371,14.65426,0.0,0.0,126.0,41.35857,8e-05,0.45,1.764,-1.0,0.276306,0.18552290801982396,0.2941692603733177,0.2739064297916667,0.15848028055338,0.2277912871547327,5.566639103091181,68258.37547920979,6.275047147832282,0.19148915159802615,52.604560381100505,91.17029321427857,12.392988040123457,0.2575332503329929,0.2561490950997209,517.2407256548611,76.51202215538761,0.4875478613721744,0.18849894655608762,0.6044958431372547,0.22496805203463127,87.87166169867997,35738.641561103905
90,190,71.7926,17.9009,64,29.108,0,118,117,14,137,13,0.99957,73.38967,0.0,0.0,0.85714,4.399,15.04702,0.0,0.0,125.0,41.49205,0.00012,0.46,1.836,-1.0,0.247817,0.1859348730524694,0.29297197268102426,0.27316348454722,0.15732182135271872,0.22849472131337067,5.664013653649175,68203.12420798863,5.809874274534631,0.1914648439899612,52.33610459315924,91.12550915664139,12.493441358024691,0.2577807025773345,0.25512705525236434,516.5417115943997,76.87329189910267,0.4881420724795718,0.1836049146197851,0.6046591176470562,0.22417185868500586,85.78841627033957,36214.94343684361
