,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,uhdhdsim,cubrow.0.5,cubrow.0,cubrow.1.0,cubrow.0.3,blur,cubcol.0.6,temporal,tone,saturation,blockiness,noise,cubcol.1.0,cubrow.0.6,staticness,cubcol.0.5,fft,color_fulness,cubcol.0,cubcol.0.3,movement
45,45,85.8899,15.5729,82,23.3783,0,117,117,18,137,18,0.97558,92.34962,0.0,0.0,0.85714,4.186,12.86176,0.0,0.0,126.0,43.88683,0.00021,0.53,2.341,-1.0,0.316472,88.65500254303795,89.06539338553455,0.31181716832604794,0.39032365403646213,0.2624886650920316,0.27865988610154296,58187.399326340055,0.2297716610875848,5.886230769653116,0.6322878039215658,55.41650352948978,7.667102555985275,0.6127214611834749,0.3758826900246033,0.31367391826730645,541.0494908161687,0.258444917996291,69490.0923666837,85.18382024525928,0.17602279977804475,0.2594790274609061,11.618441358024691
46,46,86.4896,15.5059,83,23.9011,0,116,117,18,137,18,0.98919,93.12427,0.0,0.0,0.96429,4.165,13.41043,0.0,0.0,126.0,43.8122,0.00019,0.54,2.149,-1.0,0.319384,89.39867724931733,88.97400047891578,0.31133138651388986,0.3909071455370734,0.26265674398215677,0.27953764766588773,59725.4994129791,0.22976831184126512,5.78769424508931,0.6303858823529411,54.966604915666,9.352752625097187,0.6183451354847279,0.3752082266203307,0.313380471743502,539.3701146661491,0.25865575410184166,69536.5677091073,84.86468676610092,0.17487417331368066,0.2605169831611288,11.42626350308642
47,47,86.5696,15.4728,83,23.9532,0,116,117,18,137,18,0.9943,93.47863,0.0,0.0,0.78571,4.167,13.35638,0.0,0.0,125.0,43.55378,0.00019,0.55,1.897,-1.0,0.32149,90.23369344592756,88.95673209645099,0.3109112446138672,0.3916784227541948,0.263043161172022,0.27995759234668505,59950.320170419116,0.22980522811884477,5.841868714144685,0.6253333333333334,55.02691706904659,5.754566022138648,0.6276506323786902,0.37395040114810746,0.3130552736933879,537.7348930290985,0.25915370363131324,69577.44210974428,84.30652424674598,0.1739753060499993,0.261069208576434,10.80541087962963
48,48,86.5758,15.0881,84,24.8446,0,116,117,18,137,18,0.99871,93.62268,0.0,0.0,0.75,4.182,13.32313,0.0,0.0,125.0,43.46755,0.00015,0.56,2.006,0.15612,0.266541,91.8108764773797,89.00165862502246,0.3105573825971538,0.3924261316935608,0.263271856517239,0.2803529015965584,60308.063094459845,0.2297843642981511,5.895889772010982,0.6213827450980393,54.94467954282407,8.029239134960454,0.6320858844651555,0.3723064380285115,0.312720823471625,536.1279687792422,0.2596747690942353,69780.69952939979,86.03268666632974,0.17312937046549945,0.26105061648373157,10.74754050925926
49,49,86.2816,14.8947,84,25.0373,0,116,116,18,136,19,1.00888,93.50474,0.0,0.0,0.67857,4.184,12.9994,0.0,0.0,125.0,43.34931,0.00022,0.57,2.074,-1.0,0.23334,91.38854063961116,89.01396743422113,0.3102755179423511,0.39366619691339877,0.2631072260560405,0.2806525488088476,59777.33601170698,0.22977002539246968,5.969233734949474,0.6168545098039216,55.07357222945601,8.431310508630588,0.6381445514874424,0.3711418799369825,0.3125461448353498,534.5572253030272,0.25955276932765126,69797.0357954738,87.35521399336358,0.1720910645062446,0.2606852594699403,10.981867283950617
50,50,86.3634,15.1738,85,25.3957,0,116,116,18,136,19,1.01246,93.75606,0.0,0.0,0.42857,4.182,12.83476,0.0,0.0,125.0,43.25214,0.00025,0.56,1.815,-1.0,0.150629,90.61075188302226,88.99753784450576,0.3099710381639394,0.39434679298583036,0.26288537201382245,0.2811329976602125,60044.62218696652,0.2297302939658686,5.929423099115381,0.61528,55.1656953788098,8.839719075882067,0.6442032185097425,0.37070501858414595,0.3123307316021892,533.0176463288769,0.25942006443049986,69815.28879612373,88.45144939962057,0.17102852501664217,0.26027858961321576,11.269627700617283
51,51,86.7195,15.1765,86,26.7775,0,116,116,18,136,19,1.01944,94.34493,0.0,0.0,0.75,4.187,13.07496,0.0,0.0,125.0,43.19046,0.00022,0.57,2.084,-1.0,0.128512,87.58243258363879,88.92890946774094,0.30963258872512045,0.3947342044883999,0.2628954281137068,0.2814170731162018,61143.214876522296,0.22963462766362436,5.9489709693472035,0.6168372549019608,55.2958270414376,8.014491410324482,0.6524795115752672,0.3706288785130304,0.31212580964710535,531.5245303873152,0.2592605675637513,69856.16040671614,89.5198767099277,0.17033914314030904,0.26006813105195314,11.364101080246913
52,52,87.0241,14.8262,87,26.1487,0,116,116,18,136,19,1.01673,94.83308,0.0,0.0,0.39286,4.175,13.09237,0.0,0.0,125.0,43.39971,0.00025,0.56,2.505,-1.0,0.091814,92.13151940013655,88.8893472866841,0.3093013313561036,0.3952276081632659,0.26320757475304374,0.28207150950339566,62087.84438531748,0.22955809925629542,5.995284940582534,0.6185948627450968,55.48486874427324,6.72639900347968,0.6607558046407869,0.3711351999978635,0.3118793590738321,530.0901268404986,0.2592839755066869,70007.38082975963,89.91540060784695,0.17071193995263267,0.2599623315910385,11.473572530864198
53,53,87.1529,14.814,88,24.6519,0,115,116,19,136,19,1.01316,95.16751,0.0,0.0,0.5,4.187,12.78219,0.0,0.0,126.0,43.60724,0.00022,0.57,2.207,-1.0,0.097039,92.51550770449317,88.90734763013552,0.30906857658252357,0.395975840645609,0.2635758321476557,0.28283754763651153,62355.67940492145,0.22943155191161005,5.899420355083826,0.6217094117647058,55.5768711419753,5.380518820757478,0.6629734306840117,0.37207840434249934,0.31171861642728277,528.7128643691271,0.2593108366689023,70151.31946624327,89.9465341034331,0.17114516132756846,0.2599270982959701,11.366415895061728
54,54,87.3756,14.6491,88,24.916,0,115,116,18,136,19,1.0033,95.46776,0.0,0.0,0.53571,4.195,12.77392,0.0,0.0,126.0,43.73771,0.00022,0.57,2.331,-1.0,0.078104,93.43580762750115,88.90077896319599,0.30886801280547616,0.3965207813031112,0.26404242826785757,0.28300560259928154,62914.48487093621,0.22941940749454307,5.891211257544455,0.6231239215686275,55.70897514437452,5.717426325760539,0.6629734306840193,0.37351107578288656,0.31153968834491463,527.3787293746452,0.2594238338028196,70105.13372836779,89.88215759649938,0.1718409207819842,0.25991114978712454,11.09008487654321
55,55,87.3007,14.3704,88,24.4942,0,115,116,18,136,19,1.00155,95.34382,0.0,0.0,0.35714,4.195,12.63609,0.0,0.0,126.0,43.76558,0.00021,0.57,2.008,-1.0,0.087604,93.57934319903623,88.90114902686507,0.30860743918323835,0.39720150638334545,0.26422304635775995,0.28332194711260306,62964.45331508447,0.22946856006481672,5.915372076244362,0.623896862745098,55.73250419710889,7.723467994305596,0.6629734306840152,0.3749737839937572,0.31139660972628413,526.1096748901259,0.2594616623019017,70243.20974610385,90.10703678364452,0.17296886752378632,0.2600006431400305,10.895351080246913
56,56,86.9397,14.0359,87,23.0607,0,115,116,18,136,19,1.00631,94.97768,0.0,0.0,0.57143,4.181,12.39353,0.0,0.0,127.0,43.73059,0.00025,0.56,2.186,0.14982,0.092925,90.22673030683109,88.91355705842379,0.30835245734920613,0.3977725944677312,0.2643979457262188,0.28352373119915564,62060.01643190003,0.2295326666670265,5.8739095143058755,0.6239364705882352,55.28029491283275,6.230805214844687,0.6607558046407848,0.375892788402537,0.31133392084317696,524.9156523745696,0.25947302863595156,70061.27277789026,89.99176148231675,0.17473488845466909,0.26012379472613445,10.564477237654321
57,57,86.9174,14.2007,87,22.0313,0,115,116,18,136,19,1.01409,95.039,0.0,0.0,0.57143,4.165,12.10865,0.0,0.0,127.0,43.69125,0.00024,0.56,2.219,-1.0,0.107594,90.30092272814021,88.91336013873104,0.3082817492225892,0.3983992668932906,0.26448925920056876,0.2835643063270192,61902.06518647643,0.22943240173300933,5.762422364750233,0.6240275294117644,55.39055416907793,4.667582747393877,0.6591323897049465,0.37664999210178124,0.31133601410311806,523.7926156440221,0.25953915420723433,70046.534440097,90.24903652769734,0.17665348850519244,0.2602736772120399,10.26856674382716
58,58,86.4187,14.3807,87,22.7385,0,115,116,18,136,19,0.99946,94.57162,0.0,0.0,0.82143,4.184,12.24251,0.0,0.0,126.0,43.63719,0.00025,0.57,2.413,-1.0,0.095978,86.94909865306715,88.93162794380598,0.3082313120401475,0.3993269996460437,0.2647930406256543,0.2837157043903731,60702.983527492936,0.22915937507924317,5.769409114711992,0.6241937254901961,55.3161479808666,4.2873687860493375,0.6585381785975614,0.3777157744538231,0.3114353386378316,522.7427197375027,0.2596119842674751,69830.55271698472,90.48145576599086,0.17756412091993318,0.2604232052812396,10.048418209876543
59,59,86.6415,14.1907,87,20.5826,0,115,116,18,136,19,0.99765,94.83273,0.0,0.0,0.39286,4.19,12.4083,0.0,0.0,126.0,43.65693,0.0003,0.57,2.437,-1.0,0.09102,92.91324351187927,88.91042607194404,0.308167299377122,0.3999533526855935,0.26506710148885054,0.28394157413673987,61377.933878529846,0.22907806300434483,5.76102250514472,0.6256019607843137,55.290976253556614,6.01523732251214,0.6629734306840128,0.37867535562361665,0.3114270406413004,521.7378993701459,0.2596628704566353,69899.50220291752,90.53029084057223,0.1781733967160028,0.2606529783837996,10.066309799382717
60,60,86.485,14.0707,88,21.8151,0,115,116,18,136,19,1.00848,94.61044,0.0,0.0,0.35714,4.195,12.24417,0.0,0.0,126.0,43.69878,0.00029,0.57,2.236,-1.0,0.08003,93.9620881921776,88.92288955965824,0.30760269786673217,0.4011938483530304,0.2650825517178723,0.2828546797230343,60917.246329502654,0.2281747484389249,5.766414676954359,0.6265992156862745,55.111701306001635,5.190045599479693,0.6607558046407885,0.3781804106603977,0.3104497126656284,520.767196795513,0.26044093123779866,69854.79997294892,90.4937656733428,0.17890406329484151,0.26039786288801353,10.174093364197532
61,61,86.6081,13.7222,88,20.9702,0,115,116,18,136,19,1.01656,94.68192,0.0,0.0,0.14286,4.209,12.13822,0.0,0.0,126.0,43.7589,0.00024,0.57,2.329,-1.0,0.079596,95.97369456304453,88.92221868320989,0.3071673325243644,0.40252098485692284,0.2652357260679253,0.28179744520325056,61187.50313916201,0.22710025664960554,5.7817538013160785,0.6280364705882353,55.04807328589168,5.138976874388019,0.6629734306840138,0.3771580646137331,0.3095516425702383,519.8174683364781,0.2611169294793329,69890.59832485094,91.24996284537133,0.17989175842813065,0.2601391347425945,10.350212191358025
62,62,86.6768,13.9431,88,21.5163,0,115,116,18,135,19,1.01033,94.722,0.0,0.0,0.25,4.205,11.8299,0.0,0.0,126.0,43.74789,0.00025,0.56,2.498,-1.0,0.094953,93.8418795339677,88.94249284759553,0.3071102548569418,0.4043710107400067,0.26581672383762467,0.28148627026205086,61321.906350130004,0.22662439969531797,5.719477539230245,0.6279470588235294,54.76277819974923,7.8894675865002,0.6546971376185055,0.3760568426361534,0.309347140217669,518.8579973194139,0.2619075985680397,70003.6876497427,92.746053001855,0.18033891596573987,0.2600300426889217,10.370515046296296
63,63,86.5159,14.2622,88,21.9512,0,115,116,18,135,19,0.99991,94.60354,0.0,0.0,0.32143,4.197,12.02404,0.0,0.0,126.0,43.7934,0.00023,0.56,2.11,-1.0,0.088766,90.80632886054012,88.96722242622717,0.3071653472352908,0.4062891642374608,0.2660208375225989,0.28092863791073674,61262.82636626622,0.2262278779143929,5.780522282082499,0.6285537254901962,54.656418788580254,4.531268898246032,0.6591323897049556,0.37513727389126716,0.30919549206802227,517.9274404759481,0.26252071435669355,69774.56442583508,92.41519772226053,0.1815814522737216,0.25980926829918183,10.39891975308642
64,64,86.3131,14.4608,87,22.9495,0,115,116,18,135,19,1.00313,94.32031,0.0,0.0,0.42857,4.221,12.3012,0.0,0.0,126.0,43.87751,0.00024,0.55,2.258,0.15201,0.09884,89.48244909502895,89.04395552478343,0.3070314857938786,0.4080196217963685,0.26564764627793735,0.28031708238531705,60750.248365938976,0.22626455467336568,5.802168721804461,0.6294325490196079,54.642710367838546,4.297691370682939,0.65632055255433,0.3743346191866855,0.30940728680672913,517.0447852765145,0.2627712666917375,69699.2795428334,92.72413474612503,0.18138097160216263,0.2596569567599948,10.38454861111111
65,65,86.1826,14.7998,87,21.6912,0,115,117,18,135,19,1.00404,94.16573,0.0,0.0,0.39286,4.226,12.48289,0.0,0.0,127.0,43.9648,0.00022,0.54,2.179,-1.0,0.096622,91.5988423653279,89.07163770595031,0.3070465965323051,0.4090862445517036,0.2657390493145382,0.28003859805898756,60412.163586441144,0.2265628704732317,5.826284804063011,0.6318211764705881,54.55210932978878,5.1017315154772245,0.656320552554333,0.3733936771225542,0.30974677772092624,516.2059511471263,0.26289320198876737,69670.8145325123,92.8144844554747,0.1813008565788926,0.2595645268309216,10.492283950617283
66,66,86.4631,14.8434,87,22.0574,0,115,117,18,135,19,1.00346,94.33835,0.0,0.0,0.42857,4.201,12.78016,0.0,0.0,126.0,44.07266,0.00017,0.55,2.159,-1.0,0.101092,91.80329997143878,89.01609854588328,0.3064905423583412,0.4097368943189046,0.26523024723089994,0.2794483345261727,61077.261966717255,0.22663372832158243,5.901365694387968,0.6339145098039215,54.48759686505353,4.749669769029966,0.6524795115752634,0.3722890578569094,0.30982934508358945,515.4167592164175,0.26236470978221077,69730.6441972907,92.94463966201548,0.18106364404076525,0.25962750176579363,10.700472608024691
67,67,86.6772,15.0748,87,21.8405,0,115,116,19,135,19,1.01111,94.51851,0.0,0.0,0.39286,4.199,12.8172,0.0,0.0,127.0,44.2714,0.00019,0.55,2.316,-1.0,0.090775,93.49966453809068,89.04982472047928,0.30601724252708246,0.41044696299108335,0.26489823559953074,0.2791255442921067,61596.63843585501,0.22663721652965596,5.93786896460272,0.6393348627450978,54.48121643066406,5.696330422888362,0.6524795115752607,0.3714634078328449,0.30999201304894675,514.6236395836759,0.26148216718999495,69682.06023207562,94.78030906461741,0.17976061320853884,0.2595945775715291,10.936246141975309
68,68,86.4714,15.273,87,21.7887,0,115,116,18,135,19,1.02068,94.21348,0.0,0.0,0.32143,4.207,13.0057,0.0,0.0,127.0,44.32964,0.00018,0.54,1.947,-1.0,0.091157,90.40740312911737,89.08775875440314,0.3056078736084937,0.41105556609153815,0.2651532028364133,0.2786006597017786,61096.80675029816,0.2266712357233678,5.945435973251839,0.6417576470588235,54.39377245490934,5.032264318503908,0.65026188553203,0.3709981211089292,0.3103683006232608,513.8638399375301,0.26064429434205755,69660.41920328327,95.45237467658094,0.17980783899407018,0.2595044006891534,11.119116512345679
69,69,85.784,15.6497,86,22.4334,0,115,116,18,135,19,1.01646,93.44516,0.0,0.0,0.32143,4.213,13.1677,0.0,0.0,127.0,44.26652,0.00014,0.54,2.127,-1.0,0.106701,88.13512535350499,89.13329455961127,0.30559017765717833,0.4123428624430094,0.26555082138067526,0.2780396436965919,59538.496891811024,0.22659927470148994,5.912322892535277,0.6428385294117629,54.33557486828463,5.700886020196622,0.6381445514874503,0.3709090060930264,0.31055042425809515,513.135352890585,0.25990470070934374,69576.13609502863,94.96079527660889,0.18054773075644234,0.259361484126519,11.15060763888889
70,70,85.1412,15.7473,85,23.5182,0,116,116,18,135,18,1.00125,92.61022,0.0,0.0,0.25,4.22,13.5023,0.0,0.0,127.0,44.04994,0.00012,0.53,2.04,-1.0,0.114695,87.70978523296158,89.2089541398341,0.30532823610912035,0.41325393516065195,0.26533567166607647,0.27717821722901126,58439.90689664778,0.2265190145915263,6.054626903818637,0.6424035294117647,54.06350538465712,5.20495778713852,0.6359269254442154,0.3709488094305309,0.310326183746647,512.4314019910354,0.2593868917339736,69350.2595815757,94.4987015660823,0.18163283138519856,0.2591439485636892,11.33058449074074
71,71,84.8649,16.0245,84,24.3755,0,116,116,18,135,18,0.99807,92.1653,0.0,0.0,0.5,4.227,13.57408,0.0,0.0,127.0,43.84296,8e-05,0.54,2.153,-1.0,0.117479,87.8050165073787,89.24954011620899,0.30534971775550684,0.4139096561254222,0.26579278438639586,0.276422549391378,58005.93682201396,0.22681285278909155,6.013196021694198,0.6412278431372549,54.072997293354554,5.879970964101887,0.6298682584219247,0.37096033637517256,0.3100207050891349,511.7649968936081,0.2588651212478174,69387.22847306514,94.13723645101418,0.1822593539421178,0.25903922547975994,11.768277391975309
72,72,84.4703,16.3611,83,21.8126,0,116,116,18,135,18,0.99769,91.74764,0.0,0.0,0.53571,4.202,13.82298,0.0,0.0,127.0,43.67494,0.00011,0.53,2.147,0.14532,0.130401,91.80196930551706,89.29088737725178,0.3054223754234351,0.41381345228356753,0.2662690079418136,0.2758597931402682,56817.534957942706,0.22729454653054837,5.936590993337067,0.641733725490196,53.94729407039689,5.864455292177093,0.6276506323786938,0.37114147492016686,0.3100475876606762,511.13217373153054,0.2583328901394845,69415.04425552813,94.44539968126472,0.183132719106566,0.2589968092676564,11.81640625
73,73,84.1245,16.3694,83,23.4012,0,116,116,18,135,18,1.00634,91.26377,0.0,0.0,0.67857,4.236,14.11056,0.0,0.0,128.0,43.5084,0.00012,0.52,1.939,-1.0,0.127738,88.0389873610871,89.37031184885491,0.30507517897139774,0.41389421931327136,0.26694239355732197,0.27589467946716867,56191.43241944741,0.22776613511859056,5.949278157077359,0.6409600000000001,53.81880451720438,7.542104295354196,0.6260272174428553,0.37132297645254564,0.3099583837221185,510.5381275053787,0.2578265548904453,69346.06955440459,94.74836557786678,0.1838559478951916,0.2588926196240534,11.764467592592593
74,74,83.7341,16.5807,83,24.2147,0,117,116,18,135,18,1.00822,90.86951,0.0,0.0,0.67857,4.223,14.11006,0.0,0.0,128.0,43.24364,0.00013,0.52,1.929,-1.0,0.144479,88.77085893653246,89.39990632578655,0.30453903359466084,0.4138279892968687,0.2672354829798432,0.2756270021543674,55141.02849807502,0.22804471070914026,5.955645370017035,0.6371164705882353,53.70601136007427,6.806103700522723,0.6221861764637922,0.3717784604681695,0.3095608915281253,509.96966008040556,0.2572767170291036,69284.03405957685,94.7150999683439,0.18503803256293946,0.2590066307385802,11.868007330246913
75,75,83.3526,16.0955,82,24.1373,0,117,116,18,135,18,1.0114,90.38505,0.0,0.0,0.71429,4.205,14.28457,0.0,0.0,128.0,42.98733,0.00012,0.53,1.867,-1.0,0.144057,87.19614657182515,89.42920218574437,0.30402424565334624,0.41358295311049065,0.2674777744035389,0.27534139916748035,54471.50956709312,0.2282933849941078,5.952885929307371,0.6345213529411726,53.47526945891203,7.243196052571651,0.6133156722908804,0.37241405474768485,0.30913387788396324,509.41615869192935,0.2566808097305422,69244.74329632572,94.40191086530422,0.18763062376208642,0.25954085003894717,12.112509645061728
76,76,83.2117,16.1297,81,22.7907,0,117,116,18,135,18,0.99671,90.09525,0.0,0.0,0.75,4.191,13.86631,0.0,0.0,127.0,42.92435,8e-05,0.53,1.891,-1.0,0.130316,89.94605029542197,89.43931144693858,0.30360217476060175,0.4131485274883097,0.26753776006953567,0.27508124086314306,54266.57137051056,0.2286921280961631,5.962255127681281,0.6361105882352941,53.32105471764081,6.855613548717682,0.6133156722908754,0.37266463222016394,0.30883899110248175,508.8838169403154,0.25627634409666594,69157.47577052924,94.75676975845522,0.18901314933758623,0.25982870501591393,12.389322916666666
77,77,82.8472,16.051,81,24.0667,0,117,116,18,135,18,0.98382,89.62485,0.0,0.0,0.78571,4.195,13.88569,0.0,0.0,127.0,42.82872,0.00011,0.53,1.911,-1.0,0.183977,89.11513004663838,89.46913616854552,0.3032092572283345,0.41271452710677753,0.2674982738218819,0.2748946658732946,53395.1267584903,0.22926075282325256,5.8835833755621545,0.6358172352941163,53.01607240276572,6.268656899474241,0.6116922573550433,0.3726253837281426,0.3081877833394505,508.37432485616773,0.25619909228424537,68965.68351332468,95.4812141377073,0.1893720445861992,0.2604431161843686,12.644917052469136
78,78,83.1041,16.4083,81,22.664,0,117,116,18,135,18,0.98747,89.8641,0.0,0.0,0.57143,4.217,13.83009,0.0,0.0,128.0,42.94645,0.00015,0.53,2.054,-1.0,0.18947,90.27014334900029,89.43487890797242,0.3026048526200038,0.41270973268638433,0.2675950653319641,0.27496679029685417,53856.5090343875,0.22967987754306143,5.910758045076644,0.634323137254902,52.84497974537037,8.51523677733195,0.6094746313118101,0.37268373244667513,0.3078479289893358,507.8797053031175,0.25607466441486626,68960.09764592903,97.39400349414417,0.1902274642240106,0.2609861379843796,12.774980709876543
79,79,83.4403,17.1209,81,24.1417,0,117,117,18,135,18,0.99694,90.13399,0.0,0.0,0.75,4.237,14.15958,0.0,0.0,127.0,43.0964,7e-05,0.54,1.846,-1.0,0.214128,86.5700457049111,89.3917092084928,0.302120467363206,0.41278706094394174,0.26787425565043055,0.27529969582924557,54403.95811727612,0.2299282307791207,5.936954761623486,0.6375243137254902,52.39507962450569,8.63596440479793,0.6094746313118099,0.37229583137718336,0.307324162579258,507.3739584551762,0.2558757329582154,69103.57584126265,96.56044048154624,0.19134253257347492,0.2614963575359094,12.954523533950617
80,80,83.603,16.9009,81,24.8282,0,117,117,18,135,17,1.001,90.11999,0.0,0.0,0.57143,4.228,14.76043,0.0,0.0,128.0,43.29448,0.00014,0.54,1.912,0.15818,0.270532,88.00554650757569,89.39751831977779,0.30134261765260073,0.4127326260384566,0.26853720636511147,0.275619313062406,54662.281006398756,0.23019212417354656,6.020653084789625,0.6399796078431372,52.10504414122782,5.84124373560312,0.6072570052685852,0.3719798246633037,0.3067398033663227,506.85606605413085,0.25555427960782184,69152.53418124196,97.49428128762415,0.19235109255003677,0.2621718767011073,13.078317901234568
81,81,83.7573,16.1527,80,23.1978,0,117,117,18,135,17,1.01689,90.22342,0.0,0.0,0.32143,4.211,14.54488,0.0,0.0,127.0,43.32909,9e-05,0.54,2.049,-1.0,0.31332,90.8811440687822,89.36414811986324,0.3009143009794576,0.412717651122371,0.269216804316493,0.27573779732929765,54596.693663938786,0.2304028911243822,5.934866510411096,0.6404854901960784,52.01425152060426,6.852068288869543,0.6072570052685683,0.37158911898426966,0.30643406554846075,506.3368626435285,0.2549053583078466,69025.77920031741,98.49717583797266,0.19386963257256193,0.26299259441181677,13.463155864197532
82,82,83.7754,15.3208,80,23.3177,0,117,117,18,135,17,1.01868,90.15613,0.0,0.0,0.25,4.216,13.90289,0.0,0.0,128.0,43.36619,0.00011,0.54,2.009,-1.0,0.34036,87.75092200105628,89.35127552644751,0.300878022322365,0.4125524212250356,0.2700238506413357,0.2760554978481466,54520.909707866434,0.23042347392471663,5.9316663593471874,0.6404925490196078,52.0372964364511,6.928736450958004,0.6072570052685746,0.3708771204887325,0.30621183604192126,505.82862528412255,0.2542880762413985,68922.84467990104,97.17245087707329,0.19527260161451931,0.2640935465235661,13.328751929012345
83,83,83.7074,15.484,80,22.0871,0,117,117,18,135,17,1.00389,90.11909,0.0,0.0,0.32143,4.208,13.18691,0.0,0.0,129.0,43.43447,7e-05,0.54,1.993,-1.0,0.342905,85.95941009851606,89.38383198494762,0.30096781105374476,0.41257619497946135,0.270634938361819,0.2765769076962612,54605.47610427196,0.2305881193166146,5.828994169872484,0.6416533333333333,51.93184953854407,7.974130692941476,0.6060685830537862,0.3701402113279823,0.30598637845345333,505.29494440039343,0.25364496611304094,69066.93605255014,96.80985088555458,0.19663441830942266,0.26497888356588606,13.288773148148149
84,84,83.7129,15.3015,80,22.1568,0,117,117,18,135,17,0.99338,90.14305,0.0,0.0,0.28571,4.224,13.34187,0.0,0.0,129.0,43.6189,9e-05,0.54,2.325,-1.0,0.323963,85.84982636344996,89.3876958218261,0.30074854649940197,0.41223240506175723,0.27146046195152446,0.27744369936369684,54670.333924842045,0.23071666717751474,5.804395180199382,0.6446592156862745,51.89562253598814,9.503982164814612,0.6066627941611801,0.3694841483979854,0.30568847026333734,504.75173593220615,0.2528566008392215,69077.29241110782,96.99338372536901,0.1978348481273828,0.2657870019711922,13.318721064814815
85,85,83.7688,15.0828,80,21.0975,0,118,117,18,135,17,0.99351,90.23488,0.0,0.0,0.57143,4.22,13.18707,0.0,0.0,128.0,43.39885,8e-05,0.54,2.186,-1.0,0.331098,88.50794097636434,89.38231811269198,0.3006518111575465,0.41181589269891233,0.27252331803598945,0.27827782130523915,54863.87426068663,0.23100453041434296,5.877099525800337,0.6417713725490195,51.83614566002363,8.753939397015888,0.60503937922534,0.36867820629029047,0.3053884875525984,504.1936647448324,0.25194838601443253,69200.683528189,97.31658776845964,0.1978152725702559,0.26653831911289616,13.238667052469136
86,86,83.8546,14.9707,80,21.6791,0,118,117,18,135,17,0.99499,90.3295,0.0,0.0,0.5,4.226,13.00493,0.0,0.0,129.0,43.24382,8e-05,0.53,2.19,-1.0,0.388517,86.19010566693079,89.36825908608377,0.3008653316121489,0.41163718169137314,0.27305860681397404,0.2790590612853715,54958.81193278552,0.23133822145137384,5.825056545452246,0.6417713725490195,51.833533393012154,9.587469540730103,0.6050393792253491,0.3682682962141231,0.30491432127271473,503.6288492217173,0.2506128396295213,69222.11386860152,96.48339903757359,0.19789601814678803,0.2666284371873074,13.50805362654321
87,87,83.9495,14.8114,80,22.7923,0,118,117,18,135,17,0.98913,90.48366,0.0,0.0,0.53571,4.236,12.90949,0.0,0.0,129.0,43.04123,8e-05,0.53,2.219,-1.0,0.363551,86.54476478302307,89.36191348964384,0.3009442618951548,0.4115365689544196,0.27404403155185564,0.27924531157651683,55319.49256817684,0.2316663657824387,5.794597662963088,0.6401196078431373,51.693487285095976,7.503111185100509,0.6050393792253461,0.3685003887187548,0.30444302752781294,503.0536012904912,0.2496792115139053,69167.38281365408,95.49395682234139,0.19651118264236564,0.26714837906973304,13.485291280864198
88,88,84.1281,14.3123,81,21.5892,0,119,117,18,135,17,0.97444,90.78035,0.0,0.0,0.75,4.211,12.77495,0.0,0.0,129.0,42.7842,0.0001,0.53,2.096,0.15959,0.394336,87.97767988728867,89.37108080118975,0.30098048918531356,0.41123709826012167,0.2747543993850095,0.2802605677850107,55500.234945354765,0.23199283330187534,5.793950167122138,0.6389309803921568,51.73128726158613,7.203013683659377,0.6072570052685745,0.369246220899501,0.3039296872349605,502.45933730961633,0.2484694593166161,69119.50831042093,94.74088289209163,0.19663381004434302,0.2669608906945138,13.576774691358025
89,89,83.9326,14.5008,81,21.5136,0,119,117,18,135,17,0.97199,90.70026,0.0,0.0,0.46429,4.236,12.33728,0.0,0.0,128.0,42.57112,0.00012,0.54,2.139,-1.0,0.3938,85.56535626421739,89.41747199892137,0.30084093657243116,0.4107971830176967,0.2755795593895084,0.28116886681670306,55249.80680334614,0.23198688875365917,5.732554904380653,0.637485882352941,51.81082624270592,7.96674923608283,0.6072570052685798,0.370181766902648,0.3031789594363914,501.8582941918814,0.2473214780567007,69077.49451816267,94.36714232010156,0.19802506853221,0.26657816946670254,13.496672453703704
90,90,83.7205,14.8542,81,21.6194,0,119,117,18,135,17,0.98741,90.59583,0.0,0.0,0.78571,4.239,12.49667,0.0,0.0,128.0,42.45699,0.00011,0.54,2.062,-1.0,0.371997,87.65174692463229,89.42037916227704,0.30098839910376973,0.4107273113910844,0.27529174400253353,0.28208287928410075,55173.94475948608,0.23202043196469208,5.779625355638825,0.6369427450980392,51.80769084412374,7.2968714352397,0.6094746313118055,0.3709757289991513,0.30251657849814667,501.25426180204505,0.24610994667212216,69180.66531793181,94.85083426929003,0.19815444152967387,0.26557555184904175,13.341869212962964
